,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,2.0,407.0,Гидроксид бария,0.9954004287719728,Q407605,STEM.Chemistry,407.0,1511.666666666853,26.0,3150.0,1.9908008575439455,STEM,Chemistry
1,4.0,579.0,Людвиг II (король Баварии),0.1968362182378769,Q44039,History_and_Society.Military_and_warfare,579.0,6723.041472969541,17.0,3021.0,0.7873448729515076,History_and_Society,Military_and_warfare
2,2.0,580.0,"Бернстайн, Леонард",0.946606695652008,Q152505,Culture.Media.Music,580.0,9072.0,17.0,1796.0,1.893213391304016,Culture,Music
3,4.0,655.0,Лабиринт,0.4225146472454071,Q606777,History_and_Society.History,655.0,23230.229759238813,13.0,2279.0,1.6900585889816284,History_and_Society,History
4,9.0,754.0,"Доницетти, Гаэтано",0.8670457601547241,Q101698,Culture.Media.Music,754.0,29009.27381488333,17.0,1687.0,7.803411841392517,Culture,Music
5,3.0,764.0,Карл IV (император Священной Римской империи),0.5000100135803223,Q155669,History_and_Society.History,764.0,0.0,18.0,2638.0,1.5000300407409668,History_and_Society,History
6,4.0,1093.0,"Пикколи, Мишель",0.9989112615585328,Q295257,Culture.Biography.Biography*,1093.0,5132.116739100076,0.0,1072.0,0.0,Culture,Biography*
7,1.0,1182.0,"Стриженов, Глеб Александрович",0.3140605390071869,Q4443978,History_and_Society.Military_and_warfare,1182.0,0.0,1.0,2435.0,0.3140605390071869,History_and_Society,Military_and_warfare
8,9.0,1640.0,"Черкасов, Николай Константинович",0.6001983880996704,Q713014,History_and_Society.Society,1640.0,104452.80387815576,1.0,3215.0,5.401785492897034,History_and_Society,Society
9,6.0,1644.0,"Чирков, Борис Петрович",0.6224693655967712,Q584450,History_and_Society.Military_and_warfare,1644.0,13146.95742509795,1.0,4105.0,3.7348161935806274,History_and_Society,Military_and_warfare
10,31.0,2560.0,Хорватия,0.9724247455596924,Q224,Geography.Geographical,2560.0,469975.460301931,13.0,30691.0,0.0,Geography,Geographical
11,15.0,2676.0,Письменность,0.5775054097175598,Q8192,Culture.Linguistics,2676.0,93078.12903941193,13.0,3766.0,8.662581145763397,Culture,Linguistics
12,3.0,2680.0,Национальный парк,0.14034625887870789,Q46169,STEM.STEM*,2680.0,7922.475260131479,12.0,3179.0,0.0,STEM,STEM*
13,7.0,2768.0,Коморы,0.1259327530860901,Q970,History_and_Society.Society,2768.0,54558.319368429504,13.0,3281.0,0.8815292716026306,History_and_Society,Society
14,4.0,2841.0,Федеративные Штаты Микронезии,0.9916942119598388,Q702,Geography.Geographical,2841.0,16318.097502803672,18.0,3383.0,0.0,Geography,Geographical
15,1.0,3132.0,Гипатия,0.9802908897399902,Q11903,Culture.Philosophy_and_religion,3132.0,0.0,0.0,3168.0,0.9802908897399902,Culture,Philosophy_and_religion
16,1.0,3199.0,Юрий Данилович,0.9648651480674744,Q297295,History_and_Society.Society,3199.0,0.0,20.0,3079.0,0.9648651480674744,History_and_Society,Society
17,1.0,3338.0,"Львов, Георгий Евгеньевич",0.7663036584854126,Q297032,History_and_Society.Society,3338.0,0.0,16.0,3125.0,0.7663036584854126,History_and_Society,Society
18,4.0,3447.0,Зрительная система,0.9173126816749572,Q558363,STEM.Medicine_&_Health,3447.0,23860.045334134786,26.0,3132.0,3.6692507266998287,STEM,Medicine_&_Health
19,4.0,3472.0,Уксусный ангидрид,0.9669240117073059,Q407775,STEM.Chemistry,3472.0,6787.0,26.0,2806.0,3.8676960468292236,STEM,Chemistry
20,6.0,3986.0,Машина времени,0.9099169969558716,Q1195697,Culture.Media.Media*,3986.0,16392.48722284026,1.0,4080.0,5.4595019817352295,Culture,Media*
21,5.0,4438.0,Берингово море,0.8311530351638794,Q44725,History_and_Society.Society,4438.0,15597.921485808118,20.0,3227.0,4.155765175819397,History_and_Society,Society
22,3.0,4675.0,Квантовая теория поля,0.6791887283325195,Q54505,STEM.Physics,4675.0,3672.7085661274878,26.0,3148.0,2.0375661849975586,STEM,Physics
23,2.0,5191.0,Тайга (город),0.998142421245575,Q196592,History_and_Society.Society,5191.0,4537.0,1.0,4583.0,1.99628484249115,History_and_Society,Society
24,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.6926519870758057,Q55190,History_and_Society.Military_and_warfare,6040.0,229006.7680083809,1.0,62146.0,13.853039741516113,History_and_Society,Military_and_warfare
25,2.0,6263.0,Авель,0.8933194279670715,Q313421,Culture.Philosophy_and_religion,6263.0,4537.0,8.0,3320.0,1.786638855934143,Culture,Philosophy_and_religion
26,3.0,6395.0,"Быковский, Валерий Фёдорович",0.9808859825134276,Q159681,History_and_Society.Transportation,6395.0,4538.0,5.0,3055.0,2.9426579475402828,History_and_Society,Transportation
27,1.0,6605.0,"Гречко, Георгий Михайлович",0.9980222582817078,Q434555,STEM.Space,6605.0,0.0,5.0,2529.0,0.9980222582817078,STEM,Space
28,7.0,7581.0,Герб,0.6723417043685913,Q14659,History_and_Society.History,7581.0,92463.57214587988,12.0,3697.0,4.706391930580139,History_and_Society,History
29,3.0,8120.0,Копейка,0.2814156115055084,Q1415602,History_and_Society.History,8120.0,9073.0,1.0,2944.0,0.8442468345165253,History_and_Society,History
30,1.0,8420.0,Термитная смесь,0.21734751760959625,Q337192,STEM.Technology,8420.0,0.0,29.0,2565.0,0.21734751760959625,STEM,Technology
31,5.0,8591.0,Предложение (лингвистика),0.3998216390609741,Q41796,Culture.Linguistics,8591.0,19719.351641484813,13.0,3057.0,1.9991081953048706,Culture,Linguistics
32,5.0,8605.0,Морфема,0.9416641592979432,Q43249,Culture.Linguistics,8605.0,7944.960608752718,13.0,3405.0,4.7083207964897165,Culture,Linguistics
33,4.0,9031.0,Числа с собственными именами,0.10088862478733064,Q540917,Culture.Media.Media*,9031.0,4537.5,2.0,699.0,0.40355449914932257,Culture,Media*
34,7.0,9162.0,"Лоллобриджида, Джина",0.1968362182378769,Q56009,Culture.Media.Media*,9162.0,121568.44805154935,0.0,3738.0,1.3778535276651382,Culture,Media*
35,4.0,9310.0,Революция гвоздик,0.546748161315918,Q193245,History_and_Society.Politics_and_government,9310.0,9635.584685156216,18.0,2005.0,2.186992645263672,History_and_Society,Politics_and_government
36,15.0,9629.0,Геология,0.8267217874526978,Q1069,STEM.Earth_and_environment,9629.0,226334.21947022394,3.0,3649.0,12.400826811790466,STEM,Earth_and_environment
37,3.0,9649.0,Хайле Селассие,0.5078218579292297,Q41178,History_and_Society.Military_and_warfare,9649.0,9037.070056718696,9.0,2537.0,1.5234655737876892,History_and_Society,Military_and_warfare
38,6.0,9657.0,Хьюго (премия),0.9883227348327636,Q188914,Culture.Media.Entertainment,9657.0,18853.537550460856,2.0,3134.0,5.929936408996581,Culture,Entertainment
39,1.0,9972.0,Кабельтов,0.16886694729328156,Q899762,STEM.Space,9972.0,0.0,13.0,2288.0,0.16886694729328156,STEM,Space
40,1.0,10159.0,Жилище,0.9173126816749572,Q3947,Culture.Visual_arts.Architecture,10159.0,0.0,23.0,2790.0,0.9173126816749572,Culture,Architecture
41,8.0,10536.0,Синтезатор,0.9149109721183776,Q163829,Culture.Media.Music,10536.0,162726.29795694913,7.0,3534.0,7.319287776947021,Culture,Music
42,2.0,10618.0,Ромб,0.4378334879875183,Q41159,STEM.STEM*,10618.0,4537.0,12.0,3506.0,0.0,STEM,STEM*
43,1.0,10624.0,Четырёхугольник,0.4532718360424042,Q36810,Culture.Philosophy_and_religion,10624.0,0.0,12.0,2915.0,0.4532718360424042,Culture,Philosophy_and_religion
44,3.0,10688.0,Косплей,0.6723417043685913,Q142554,Culture.Media.Media*,10688.0,9073.0,8.0,3290.0,2.017025113105774,Culture,Media*
45,4.0,10811.0,Евразийство,0.6859594583511353,Q1324222,History_and_Society.Society,10811.0,19769.33916193325,8.0,3281.0,2.743837833404541,History_and_Society,Society
46,4.0,10941.0,История письменности,0.3415925204753876,Q1340267,History_and_Society.Education,10941.0,4057.110998775138,13.0,3304.0,1.3663700819015503,History_and_Society,Education
47,3.0,11072.0,Инерция,0.348655104637146,Q122508,STEM.Physics,11072.0,13607.0,20.0,3452.0,1.045965313911438,STEM,Physics
48,6.0,11313.0,Индастриал,0.6926519870758057,Q487965,Culture.Media.Music,11313.0,19079.933673072657,7.0,3209.0,4.155911922454834,Culture,Music
49,4.0,11539.0,Монорельс,0.21734751760959625,Q187934,STEM.Technology,11539.0,0.0,5.0,1603.0,0.869390070438385,STEM,Technology
50,6.0,11551.0,Русинский язык,0.9324633479118348,Q26245,Culture.Linguistics,11551.0,45010.19635187676,13.0,3460.0,5.594780087471009,Culture,Linguistics
51,4.0,11596.0,Полномочный представитель президента Российской Федерации в федеральном округе,0.9946250915527344,Q4370371,History_and_Society.Society,11596.0,629.7773454806262,16.0,3390.0,3.9785003662109375,History_and_Society,Society
52,3.0,11756.0,"Козак, Дмитрий Николаевич",0.7718535065650941,Q714330,History_and_Society.Society,11756.0,11387.24709246461,16.0,3053.0,2.3155605196952824,History_and_Society,Society
53,2.0,11791.0,Гравитационные волны,0.8519628047943115,Q190035,STEM.Physics,11791.0,13605.0,9.0,2443.0,1.703925609588623,STEM,Physics
