,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
40,1.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Europe.Eastern_Europe,1182.0,0.0,1.0
41,1.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Europe.Europe*,1182.0,0.0,1.0
42,1.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Asia.Asia*,1182.0,0.0,1.0
43,9.0,1640.0,"Черкасов, Николай Константинович",0.9979592561721802,Q713014,Culture.Biography.Biography*,1640.0,104452.80387815576,1.0
44,9.0,1640.0,"Черкасов, Николай Константинович",0.6001983880996704,Q713014,History_and_Society.Society,1640.0,104452.80387815576,1.0
45,9.0,1640.0,"Черкасов, Николай Константинович",0.44553956389427185,Q713014,History_and_Society.Military_and_warfare,1640.0,104452.80387815576,1.0
46,9.0,1640.0,"Черкасов, Николай Константинович",0.11597072333097458,Q713014,Culture.Media.Music,1640.0,104452.80387815576,1.0
47,9.0,1640.0,"Черкасов, Николай Константинович",0.1097157895565033,Q713014,History_and_Society.History,1640.0,104452.80387815576,1.0
48,9.0,1640.0,"Черкасов, Николай Константинович",0.1097157895565033,Q713014,Culture.Performing_arts,1640.0,104452.80387815576,1.0
49,9.0,1640.0,"Черкасов, Николай Константинович",0.10088862478733063,Q713014,Culture.Media.Media*,1640.0,104452.80387815576,1.0
50,9.0,1640.0,"Черкасов, Николай Константинович",0.014629947185516357,Q713014,Geography.Regions.Asia.North_Asia,1640.0,104452.80387815576,1.0
51,9.0,1640.0,"Черкасов, Николай Константинович",0.0,Q713014,Geography.Regions.Europe.Eastern_Europe,1640.0,104452.80387815576,1.0
52,9.0,1640.0,"Черкасов, Николай Константинович",0.0,Q713014,Geography.Regions.Europe.Europe*,1640.0,104452.80387815576,1.0
53,9.0,1640.0,"Черкасов, Николай Константинович",0.0,Q713014,Geography.Regions.Asia.Asia*,1640.0,104452.80387815576,1.0
54,6.0,1644.0,"Чирков, Борис Петрович",0.9969346523284912,Q584450,Culture.Biography.Biography*,1644.0,13146.95742509795,1.0
55,6.0,1644.0,"Чирков, Борис Петрович",0.6224693655967712,Q584450,History_and_Society.Military_and_warfare,1644.0,13146.95742509795,1.0
56,6.0,1644.0,"Чирков, Борис Петрович",0.287777841091156,Q584450,History_and_Society.Society,1644.0,13146.95742509795,1.0
57,6.0,1644.0,"Чирков, Борис Петрович",0.21207880973815918,Q584450,History_and_Society.History,1644.0,13146.95742509795,1.0
58,6.0,1644.0,"Чирков, Борис Петрович",0.2047950496673584,Q584450,Geography.Regions.Asia.Asia*,1644.0,13146.95742509795,1.0
59,6.0,1644.0,"Чирков, Борис Петрович",0.19165198707580566,Q584450,Geography.Regions.Asia.North_Asia,1644.0,13146.95742509795,1.0
60,6.0,1644.0,"Чирков, Борис Петрович",0.16442059183120727,Q584450,Geography.Regions.Europe.Eastern_Europe,1644.0,13146.95742509795,1.0
61,6.0,1644.0,"Чирков, Борис Петрович",0.13604079389572143,Q584450,Geography.Regions.Europe.Europe*,1644.0,13146.95742509795,1.0
62,31.0,2560.0,Хорватия,0.9724247455596924,Q224,Geography.Geographical,2560.0,469975.460301931,13.0
63,31.0,2560.0,Хорватия,0.9496793746948242,Q224,Geography.Regions.Europe.Europe*,2560.0,469975.460301931,13.0
64,31.0,2560.0,Хорватия,0.880807101726532,Q224,Geography.Regions.Europe.Southern_Europe,2560.0,469975.460301931,13.0
65,15.0,2676.0,Письменность,0.5775054097175598,Q8192,Culture.Linguistics,2676.0,93078.12903941193,13.0
66,15.0,2676.0,Письменность,0.5000100135803223,Q8192,STEM.STEM*,2676.0,93078.12903941193,13.0
67,3.0,2680.0,Национальный парк,0.14034625887870789,Q46169,STEM.STEM*,2680.0,7922.475260131479,12.0
68,3.0,2680.0,Национальный парк,0.0,Q46169,Geography.Geographical,2680.0,7922.475260131479,12.0
69,7.0,2768.0,Коморы,0.9416641592979431,Q970,Geography.Geographical,2768.0,54558.319368429504,13.0
70,7.0,2768.0,Коморы,0.4225146472454071,Q970,Geography.Regions.Africa.Africa*,2768.0,54558.319368429504,13.0
71,7.0,2768.0,Коморы,0.1259327530860901,Q970,History_and_Society.Society,2768.0,54558.319368429504,13.0
72,7.0,2768.0,Коморы,0.10375863313674927,Q970,Geography.Regions.Europe.Europe*,2768.0,54558.319368429504,13.0
73,4.0,2841.0,Федеративные Штаты Микронезии,0.9916942119598389,Q702,Geography.Geographical,2841.0,16318.097502803672,18.0
74,4.0,2841.0,Федеративные Штаты Микронезии,0.7186043858528137,Q702,Geography.Regions.Oceania,2841.0,16318.097502803672,18.0
75,4.0,2841.0,Федеративные Штаты Микронезии,0.11280541121959686,Q702,Geography.Regions.Asia.Asia*,2841.0,16318.097502803672,18.0
76,1.0,3132.0,Гипатия,0.9972950220108032,Q11903,Culture.Biography.Biography*,3132.0,0.0,0.0
77,1.0,3132.0,Гипатия,0.9802908897399902,Q11903,Culture.Philosophy_and_religion,3132.0,0.0,0.0
78,1.0,3132.0,Гипатия,0.9525841474533081,Q11903,History_and_Society.History,3132.0,0.0,0.0
79,1.0,3132.0,Гипатия,0.6224693655967712,Q11903,Culture.Biography.Women,3132.0,0.0,0.0
80,1.0,3132.0,Гипатия,0.3629792034626007,Q11903,STEM.STEM*,3132.0,0.0,0.0
81,1.0,3132.0,Гипатия,0.29422497749328613,Q11903,History_and_Society.Society,3132.0,0.0,0.0
82,1.0,3132.0,Гипатия,0.2921159734725952,Q11903,Geography.Regions.Europe.Europe*,3132.0,0.0,0.0
83,1.0,3132.0,Гипатия,0.1520422399044037,Q11903,Culture.Literature,3132.0,0.0,0.0
84,1.0,3132.0,Гипатия,0.13604079389572143,Q11903,Geography.Regions.Europe.Southern_Europe,3132.0,0.0,0.0
85,1.0,3132.0,Гипатия,0.0,Q11903,Geography.Regions.Africa.Northern_Africa,3132.0,0.0,0.0
86,1.0,3132.0,Гипатия,0.0,Q11903,Geography.Regions.Europe.Western_Europe,3132.0,0.0,0.0
87,1.0,3199.0,Юрий Данилович,0.9969346523284912,Q297295,Culture.Biography.Biography*,3199.0,0.0,20.0
88,1.0,3199.0,Юрий Данилович,0.9648651480674744,Q297295,History_and_Society.Society,3199.0,0.0,20.0
89,1.0,3199.0,Юрий Данилович,0.1778208613395691,Q297295,History_and_Society.History,3199.0,0.0,20.0
90,1.0,3199.0,Юрий Данилович,0.0,Q297295,Geography.Regions.Europe.Eastern_Europe,3199.0,0.0,20.0
91,1.0,3199.0,Юрий Данилович,0.0,Q297295,Geography.Regions.Europe.Europe*,3199.0,0.0,20.0
92,1.0,3338.0,"Львов, Георгий Евгеньевич",0.9867871999740601,Q297032,Culture.Biography.Biography*,3338.0,0.0,16.0
93,1.0,3338.0,"Львов, Георгий Евгеньевич",0.7663036584854126,Q297032,History_and_Society.Society,3338.0,0.0,16.0
94,1.0,3338.0,"Львов, Георгий Евгеньевич",0.15611489117145538,Q297032,History_and_Society.History,3338.0,0.0,16.0
95,1.0,3338.0,"Львов, Георгий Евгеньевич",0.1520422399044037,Q297032,History_and_Society.Military_and_warfare,3338.0,0.0,16.0
96,1.0,3338.0,"Львов, Георгий Евгеньевич",0.1067005917429924,Q297032,History_and_Society.Politics_and_government,3338.0,0.0,16.0
97,1.0,3338.0,"Львов, Георгий Евгеньевич",0.0,Q297032,Geography.Regions.Europe.Europe*,3338.0,0.0,16.0
98,4.0,3447.0,Зрительная система,0.9697954058647156,Q558363,STEM.STEM*,3447.0,23860.045334134786,26.0
99,4.0,3447.0,Зрительная система,0.9173126816749573,Q558363,STEM.Medicine_&_Health,3447.0,23860.045334134786,26.0
100,4.0,3447.0,Зрительная система,0.6297846436500549,Q558363,STEM.Biology,3447.0,23860.045334134786,26.0
101,4.0,3472.0,Уксусный ангидрид,0.9871888160705566,Q407775,STEM.STEM*,3472.0,6787.0,26.0
102,4.0,3472.0,Уксусный ангидрид,0.9669240117073059,Q407775,STEM.Chemistry,3472.0,6787.0,26.0
103,4.0,3472.0,Уксусный ангидрид,0.23935934901237488,Q407775,STEM.Medicine_&_Health,3472.0,6787.0,26.0
104,4.0,3472.0,Уксусный ангидрид,0.12253321707248688,Q407775,Culture.Food_and_drink,3472.0,6787.0,26.0
105,6.0,3986.0,Машина времени,0.9099169969558716,Q1195697,Culture.Media.Media*,3986.0,16392.48722284026,1.0
106,6.0,3986.0,Машина времени,0.7431780099868774,Q1195697,Culture.Media.Entertainment,3986.0,16392.48722284026,1.0
107,6.0,3986.0,Машина времени,0.5698626637458801,Q1195697,STEM.STEM*,3986.0,16392.48722284026,1.0
108,6.0,3986.0,Машина времени,0.24509501457214355,Q1195697,STEM.Technology,3986.0,16392.48722284026,1.0
109,6.0,3986.0,Машина времени,0.14415885508060455,Q1195697,Culture.Visual_arts.Visual_arts*,3986.0,16392.48722284026,1.0
110,6.0,3986.0,Машина времени,0.10375863313674927,Q1195697,Culture.Literature,3986.0,16392.48722284026,1.0
111,5.0,4438.0,Берингово море,0.839743971824646,Q44725,Geography.Geographical,4438.0,15597.921485808118,20.0
112,5.0,4438.0,Берингово море,0.8311530351638794,Q44725,History_and_Society.Society,4438.0,15597.921485808118,20.0
113,5.0,4438.0,Берингово море,0.3415925204753876,Q44725,Geography.Regions.Europe.Europe*,4438.0,15597.921485808118,20.0
114,5.0,4438.0,Берингово море,0.23935934901237488,Q44725,Geography.Regions.Europe.Eastern_Europe,4438.0,15597.921485808118,20.0
115,5.0,4438.0,Берингово море,0.22271016240119934,Q44725,Geography.Regions.Asia.Asia*,4438.0,15597.921485808118,20.0
116,5.0,4438.0,Берингово море,0.22271016240119934,Q44725,Geography.Regions.Americas.North_America,4438.0,15597.921485808118,20.0
117,5.0,4438.0,Берингово море,0.1097157895565033,Q44725,Geography.Regions.Asia.East_Asia,4438.0,15597.921485808118,20.0
118,3.0,4675.0,Квантовая теория поля,0.7663036584854126,Q54505,STEM.STEM*,4675.0,3672.7085661274878,26.0
119,3.0,4675.0,Квантовая теория поля,0.6791887283325195,Q54505,STEM.Physics,4675.0,3672.7085661274878,26.0
120,3.0,4675.0,Квантовая теория поля,0.33459946513175964,Q54505,Culture.Philosophy_and_religion,4675.0,3672.7085661274878,26.0
121,3.0,4675.0,Квантовая теория поля,0.1097157895565033,Q54505,STEM.Medicine_&_Health,4675.0,3672.7085661274878,26.0
122,2.0,5191.0,Тайга (город),0.998142421245575,Q196592,History_and_Society.Society,5191.0,4537.0,1.0
123,2.0,5191.0,Тайга (город),0.30736804008483887,Q196592,Geography.Geographical,5191.0,4537.0,1.0
124,2.0,5191.0,Тайга (город),0.13661839067935944,Q196592,History_and_Society.Military_and_warfare,5191.0,4537.0,1.0
125,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.9970290064811707,Q55190,Culture.Biography.Biography*,6040.0,229006.7680083809,1.0
126,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.6926519870758057,Q55190,History_and_Society.Military_and_warfare,6040.0,229006.7680083809,1.0
127,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.38492217659950256,Q55190,History_and_Society.Society,6040.0,229006.7680083809,1.0
128,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.253925012588501,Q55190,Geography.Regions.Europe.Europe*,6040.0,229006.7680083809,1.0
129,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.23006861114501953,Q55190,Geography.Regions.Asia.North_Asia,6040.0,229006.7680083809,1.0
130,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.19165198707580566,Q55190,Geography.Regions.Asia.Asia*,6040.0,229006.7680083809,1.0
131,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.16452647745609283,Q55190,History_and_Society.History,6040.0,229006.7680083809,1.0
132,20.0,6040.0,"Бондарчук, Сергей Фёдорович",0.16442059183120727,Q55190,Geography.Regions.Europe.Eastern_Europe,6040.0,229006.7680083809,1.0
133,2.0,6263.0,Авель,0.8933194279670715,Q313421,Culture.Philosophy_and_religion,6263.0,4537.0,8.0
134,2.0,6263.0,Авель,0.7122421860694885,Q313421,Culture.Literature,6263.0,4537.0,8.0
135,2.0,6263.0,Авель,0.4921981394290924,Q313421,Culture.Biography.Biography*,6263.0,4537.0,8.0
136,2.0,6263.0,Авель,0.4378334879875183,Q313421,History_and_Society.History,6263.0,4537.0,8.0
137,3.0,6395.0,"Быковский, Валерий Фёдорович",0.9937201142311096,Q159681,Culture.Biography.Biography*,6395.0,4538.0,5.0
138,3.0,6395.0,"Быковский, Валерий Фёдорович",0.9808859825134277,Q159681,History_and_Society.Transportation,6395.0,4538.0,5.0
139,3.0,6395.0,"Быковский, Валерий Фёдорович",0.9755869507789612,Q159681,STEM.Space,6395.0,4538.0,5.0
140,3.0,6395.0,"Быковский, Валерий Фёдорович",0.9511522054672241,Q159681,STEM.Technology,6395.0,4538.0,5.0
141,3.0,6395.0,"Быковский, Валерий Фёдорович",0.9149109721183777,Q159681,STEM.STEM*,6395.0,4538.0,5.0
142,3.0,6395.0,"Быковский, Валерий Фёдорович",0.8031837940216064,Q159681,History_and_Society.Society,6395.0,4538.0,5.0
143,3.0,6395.0,"Быковский, Валерий Фёдорович",0.7490972280502319,Q159681,History_and_Society.Military_and_warfare,6395.0,4538.0,5.0
144,3.0,6395.0,"Быковский, Валерий Фёдорович",0.16442059183120727,Q159681,Geography.Regions.Europe.Europe*,6395.0,4538.0,5.0
145,3.0,6395.0,"Быковский, Валерий Фёдорович",0.14805719256401062,Q159681,History_and_Society.History,6395.0,4538.0,5.0
146,3.0,6395.0,"Быковский, Валерий Фёдорович",0.12253321707248688,Q159681,STEM.Engineering,6395.0,4538.0,5.0
147,3.0,6395.0,"Быковский, Валерий Фёдорович",0.037993239402770995,Q159681,Geography.Regions.Europe.Eastern_Europe,6395.0,4538.0,5.0
148,3.0,6395.0,"Быковский, Валерий Фёдорович",0.037993239402770995,Q159681,Geography.Regions.Asia.Asia*,6395.0,4538.0,5.0
149,3.0,6395.0,"Быковский, Валерий Фёдорович",0.0,Q159681,Geography.Regions.Asia.North_Asia,6395.0,4538.0,5.0
150,1.0,6605.0,"Гречко, Георгий Михайлович",0.9985088109970093,Q434555,Culture.Biography.Biography*,6605.0,0.0,5.0
151,1.0,6605.0,"Гречко, Георгий Михайлович",0.9980222582817078,Q434555,STEM.Space,6605.0,0.0,5.0
152,1.0,6605.0,"Гречко, Георгий Михайлович",0.9935217499732971,Q434555,STEM.Technology,6605.0,0.0,5.0
153,1.0,6605.0,"Гречко, Георгий Михайлович",0.9890230894088745,Q434555,History_and_Society.Transportation,6605.0,0.0,5.0
154,1.0,6605.0,"Гречко, Георгий Михайлович",0.9755869507789612,Q434555,STEM.STEM*,6605.0,0.0,5.0
155,1.0,6605.0,"Гречко, Георгий Михайлович",0.9046605229377747,Q434555,History_and_Society.Society,6605.0,0.0,5.0
156,1.0,6605.0,"Гречко, Георгий Михайлович",0.1732981950044632,Q434555,History_and_Society.Military_and_warfare,6605.0,0.0,5.0
157,1.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Europe.Europe*,6605.0,0.0,5.0
158,1.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Asia.Asia*,6605.0,0.0,5.0
159,1.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Europe.Eastern_Europe,6605.0,0.0,5.0
160,1.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Asia.North_Asia,6605.0,0.0,5.0
161,7.0,7581.0,Герб,0.6723417043685913,Q14659,History_and_Society.History,7581.0,92463.57214587988,12.0
162,7.0,7581.0,Герб,0.11280541121959686,Q14659,History_and_Society.Politics_and_government,7581.0,92463.57214587988,12.0
163,7.0,7581.0,Герб,0.1067005917429924,Q14659,STEM.STEM*,7581.0,92463.57214587988,12.0
164,3.0,8120.0,Копейка,0.2814156115055084,Q1415602,History_and_Society.History,8120.0,9073.0,1.0
165,3.0,8120.0,Копейка,0.1732981950044632,Q1415602,History_and_Society.Society,8120.0,9073.0,1.0
166,3.0,8120.0,Копейка,0.037993239402770995,Q1415602,Geography.Regions.Europe.Europe*,8120.0,9073.0,1.0
167,3.0,8120.0,Копейка,0.0,Q1415602,Geography.Regions.Europe.Eastern_Europe,8120.0,9073.0,1.0
168,1.0,8420.0,Термитная смесь,0.7606606483459473,Q337192,STEM.STEM*,8420.0,0.0,29.0
169,1.0,8420.0,Термитная смесь,0.21734751760959625,Q337192,STEM.Technology,8420.0,0.0,29.0
170,1.0,8420.0,Термитная смесь,0.15611489117145538,Q337192,STEM.Medicine_&_Health,8420.0,0.0,29.0
171,1.0,8420.0,Термитная смесь,0.13661839067935944,Q337192,STEM.Chemistry,8420.0,0.0,29.0
172,5.0,8591.0,Предложение (лингвистика),0.5775054097175598,Q41796,STEM.STEM*,8591.0,19719.351641484813,13.0
173,5.0,8591.0,Предложение (лингвистика),0.3998216390609741,Q41796,Culture.Linguistics,8591.0,19719.351641484813,13.0
174,5.0,8591.0,Предложение (лингвистика),0.19194278120994568,Q41796,STEM.Medicine_&_Health,8591.0,19719.351641484813,13.0
175,5.0,8591.0,Предложение (лингвистика),0.1294127255678177,Q41796,Culture.Philosophy_and_religion,8591.0,19719.351641484813,13.0
176,5.0,8591.0,Предложение (лингвистика),0.11921291798353195,Q41796,History_and_Society.Politics_and_government,8591.0,19719.351641484813,13.0
177,5.0,8605.0,Морфема,0.9416641592979431,Q43249,Culture.Linguistics,8605.0,7944.960608752718,13.0
178,4.0,9031.0,Числа с собственными именами,1.0,Q540917,Compilation.List_Disambig,9031.0,4537.5,2.0
179,4.0,9031.0,Числа с собственными именами,0.14415885508060455,Q540917,STEM.STEM*,9031.0,4537.5,2.0
180,4.0,9031.0,Числа с собственными именами,0.10088862478733063,Q540917,Culture.Media.Media*,9031.0,4537.5,2.0
181,4.0,9031.0,Числа с собственными именами,0.0,Q540917,Geography.Regions.Europe.Europe*,9031.0,4537.5,2.0
182,4.0,9031.0,Числа с собственными именами,0.0,Q540917,Geography.Regions.Asia.Asia*,9031.0,4537.5,2.0
183,7.0,9162.0,"Лоллобриджида, Джина",0.9995371699333191,Q56009,Culture.Biography.Biography*,9162.0,121568.44805154935,0.0
184,7.0,9162.0,"Лоллобриджида, Джина",0.8740872144699097,Q56009,Culture.Biography.Women,9162.0,121568.44805154935,0.0
185,7.0,9162.0,"Лоллобриджида, Джина",0.1968362182378769,Q56009,Culture.Media.Media*,9162.0,121568.44805154935,0.0
186,7.0,9162.0,"Лоллобриджида, Джина",0.19194278120994568,Q56009,Culture.Visual_arts.Visual_arts*,9162.0,121568.44805154935,0.0
187,7.0,9162.0,"Лоллобриджида, Джина",0.1732981950044632,Q56009,History_and_Society.History,9162.0,121568.44805154935,0.0
188,7.0,9162.0,"Лоллобриджида, Джина",0.13604079389572143,Q56009,Geography.Regions.Europe.Europe*,9162.0,121568.44805154935,0.0
189,7.0,9162.0,"Лоллобриджида, Джина",0.11921291798353195,Q56009,History_and_Society.Society,9162.0,121568.44805154935,0.0
190,7.0,9162.0,"Лоллобриджида, Джина",0.0,Q56009,Geography.Regions.Europe.Southern_Europe,9162.0,121568.44805154935,0.0
191,7.0,9162.0,"Лоллобриджида, Джина",0.0,Q56009,Geography.Regions.Europe.Western_Europe,9162.0,121568.44805154935,0.0
192,7.0,9162.0,"Лоллобриджида, Джина",0.0,Q56009,Geography.Regions.Americas.North_America,9162.0,121568.44805154935,0.0
193,7.0,9162.0,"Лоллобриджида, Джина",0.0,Q56009,Geography.Regions.Europe.Northern_Europe,9162.0,121568.44805154935,0.0
194,4.0,9310.0,Революция гвоздик,0.546748161315918,Q193245,History_and_Society.Politics_and_government,9310.0,9635.584685156216,18.0
195,4.0,9310.0,Революция гвоздик,0.4627899398803711,Q193245,Geography.Regions.Europe.Southern_Europe,9310.0,9635.584685156216,18.0
196,4.0,9310.0,Революция гвоздик,0.40366052293777466,Q193245,Geography.Regions.Europe.Europe*,9310.0,9635.584685156216,18.0
197,4.0,9310.0,Революция гвоздик,0.3629792034626007,Q193245,History_and_Society.Military_and_warfare,9310.0,9635.584685156216,18.0
198,4.0,9310.0,Революция гвоздик,0.20182321965694427,Q193245,History_and_Society.History,9310.0,9635.584685156216,18.0
199,15.0,9629.0,Геология,0.9511522054672241,Q1069,STEM.STEM*,9629.0,226334.21947022394,3.0
200,15.0,9629.0,Геология,0.8267217874526978,Q1069,STEM.Earth_and_environment,9629.0,226334.21947022394,3.0
201,15.0,9629.0,Геология,0.275139719247818,Q1069,History_and_Society.Society,9629.0,226334.21947022394,3.0
202,15.0,9629.0,Геология,0.23371636867523193,Q1069,STEM.Biology,9629.0,226334.21947022394,3.0
203,15.0,9629.0,Геология,0.22816647589206696,Q1069,History_and_Society.History,9629.0,226334.21947022394,3.0
204,15.0,9629.0,Геология,0.14805719256401062,Q1069,STEM.Technology,9629.0,226334.21947022394,3.0
205,15.0,9629.0,Геология,0.10088862478733063,Q1069,History_and_Society.Business_and_economics,9629.0,226334.21947022394,3.0
206,15.0,9629.0,Геология,0.0,Q1069,Geography.Geographical,9629.0,226334.21947022394,3.0
207,3.0,9649.0,Хайле Селассие,0.9955416321754456,Q41178,Culture.Biography.Biography*,9649.0,9037.070056718696,9.0
208,3.0,9649.0,Хайле Селассие,0.5078218579292297,Q41178,History_and_Society.Military_and_warfare,9649.0,9037.070056718696,9.0
209,3.0,9649.0,Хайле Селассие,0.253925012588501,Q41178,Geography.Regions.Africa.Africa*,9649.0,9037.070056718696,9.0
210,3.0,9649.0,Хайле Селассие,0.21207880973815918,Q41178,History_and_Society.Politics_and_government,9649.0,9037.070056718696,9.0
211,3.0,9649.0,Хайле Селассие,0.14415885508060455,Q41178,History_and_Society.History,9649.0,9037.070056718696,9.0
212,3.0,9649.0,Хайле Селассие,0.0,Q41178,Geography.Regions.Africa.Eastern_Africa,9649.0,9037.070056718696,9.0
213,3.0,9649.0,Хайле Селассие,0.0,Q41178,Geography.Regions.Europe.Europe*,9649.0,9037.070056718696,9.0
214,6.0,9657.0,Хьюго (премия),0.9883227348327637,Q188914,Culture.Media.Entertainment,9657.0,18853.537550460856,2.0
215,6.0,9657.0,Хьюго (премия),0.9732507467269897,Q188914,Culture.Media.Media*,9657.0,18853.537550460856,2.0
216,6.0,9657.0,Хьюго (премия),0.7248802781105042,Q188914,Culture.Literature,9657.0,18853.537550460856,2.0
