Index,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y,Views,Count,Total,Degree Ratio,Subtopic,Main topic,Weight
9008,4.0,1340634.0,"Маркизио, Клаудио",24.0,0.9981998205184937,Q179995,Culture.Sports,0.0,24364.456527099537,172.0,0.0,0.0,15.757576,1340634.0,418.05804,961.4723,89511.0,152.0,695.0,0.218705035971223,Sports,Culture,89511.0
15239,2.0,6530966.0,"Диас, Мариано",24.0,0.9859463572502136,Q10556350,Culture.Sports,0.0,261.59438188247725,172.0,0.0,0.0,11.919192,6530966.0,541.0798,798.8118,18625.0,152.0,695.0,0.218705035971223,Sports,Culture,18625.0
4118,12.0,259242.0,"Моуринью, Жозе",24.0,0.9046605229377748,Q79983,Culture.Sports,0.0,90502.41053683024,172.0,0.0,0.0,31.111109999999996,259242.0,601.8871,993.57745,9801.0,152.0,695.0,0.218705035971223,Sports,Culture,9801.0
14634,3.0,5290499.0,"Грасия, Хавьер",24.0,0.994455099105835,Q4886441,Culture.Sports,0.0,18.055053634115254,172.0,0.0,0.0,13.838384,5290499.0,639.3593,604.4228,4903.0,152.0,695.0,0.218705035971223,Sports,Culture,4903.0
14637,3.0,5290499.0,"Грасия, Хавьер",24.0,0.19194278120994568,Q4886441,History_and_Society.Society,0.0,18.055053634115254,172.0,0.0,0.0,13.838384,5290499.0,639.3593,604.4228,4903.0,11.0,695.0,0.015827338129496403,Society,History_and_Society,4903.0
14638,3.0,5290499.0,"Грасия, Хавьер",24.0,0.1732981950044632,Q4886441,Culture.Linguistics,0.0,18.055053634115254,172.0,0.0,0.0,13.838384,5290499.0,639.3593,604.4228,4903.0,1.0,695.0,0.0014388489208633094,Linguistics,Culture,4903.0
10098,9.0,1697638.0,"Манчини, Роберто",24.0,0.9926641583442688,Q48330,Culture.Sports,0.0,17754.786324482375,172.0,0.0,0.0,25.353535,1697638.0,-274.86773999999997,824.10406,4208.0,152.0,695.0,0.218705035971223,Sports,Culture,4208.0
6149,11.0,599205.0,"Клюйверт, Патрик",24.0,0.993317186832428,Q189686,Culture.Sports,0.0,12250.925544325004,172.0,0.0,0.0,29.19192,599205.0,608.7523,892.7047,3554.0,152.0,695.0,0.218705035971223,Sports,Culture,3554.0
8267,4.0,1060177.0,"Сиссе, Джибриль",24.0,0.9992059469223022,Q1936,Culture.Sports,0.0,6197.0,172.0,0.0,0.0,15.757576,1060177.0,67.22417,512.60675,3311.0,152.0,695.0,0.218705035971223,Sports,Culture,3311.0
13981,5.0,4610912.0,"Ван Дейк, Вирджил",24.0,0.9952548146247864,Q133903,Culture.Sports,0.0,8059.155569998456,172.0,0.0,0.0,17.676767,4610912.0,813.1114,1063.1975,3220.0,152.0,695.0,0.218705035971223,Sports,Culture,3220.0
14850,6.0,5742754.0,"Варди, Джейми",24.0,0.974052667617798,Q6147586,Culture.Sports,0.0,2916.8497947179226,172.0,0.0,0.0,19.595959,5742754.0,234.41315,608.1689,3089.0,152.0,695.0,0.218705035971223,Sports,Culture,3089.0
3783,11.0,229984.0,Сборная США по футболу,24.0,1.0000100135803225,Q164134,Culture.Sports,0.0,87383.11752059846,172.0,0.0,0.0,29.19192,229984.0,259.05692,1183.8328,2938.0,152.0,695.0,0.218705035971223,Sports,Culture,2938.0
6153,12.0,599350.0,"Кантона, Эрик",24.0,0.812877357006073,Q170328,Culture.Sports,0.0,12858.36370426566,172.0,0.0,0.0,31.111109999999996,599350.0,708.2106,936.59155,2916.0,152.0,695.0,0.218705035971223,Sports,Culture,2916.0
8755,9.0,1269352.0,"Лёв, Йоахим",24.0,0.9939124584197998,Q4462,Culture.Sports,0.0,18877.1992949956,172.0,0.0,0.0,25.353535,1269352.0,590.0895,435.76337,2906.0,152.0,695.0,0.218705035971223,Sports,Culture,2906.0
12458,2.0,3093132.0,Ахен,24.0,0.15611489117145538,Q1017,History_and_Society.History,0.0,0.0,172.0,0.0,0.0,11.919192,3093132.0,300.64993,137.10236,2892.0,3.0,695.0,0.004316546762589928,History,History_and_Society,2892.0
8413,4.0,1113180.0,Семь чудес России,16.0,0.21734751760959625,Q1998890,Culture.Media.Media*,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,3.0,695.0,0.004316546762589928,Media*,Culture,2877.0
8414,4.0,1113180.0,Семь чудес России,16.0,0.18714269995689392,Q1998890,Culture.Sports,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,152.0,695.0,0.218705035971223,Sports,Culture,2877.0
8415,4.0,1113180.0,Семь чудес России,16.0,0.1732981950044632,Q1998890,Culture.Media.Television,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,1.0,695.0,0.0014388489208633094,Television,Culture,2877.0
8416,4.0,1113180.0,Семь чудес России,16.0,0.14415885508060455,Q1998890,History_and_Society.Politics_and_government,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,3.0,695.0,0.004316546762589928,Politics_and_government,History_and_Society,2877.0
8417,4.0,1113180.0,Семь чудес России,16.0,0.11280541121959685,Q1998890,History_and_Society.Society,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,11.0,695.0,0.015827338129496403,Society,History_and_Society,2877.0
8418,4.0,1113180.0,Семь чудес России,16.0,0.11280541121959685,Q1998890,History_and_Society.History,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,3.0,695.0,0.004316546762589928,History,History_and_Society,2877.0
8419,4.0,1113180.0,Семь чудес России,16.0,0.1067005917429924,Q1998890,History_and_Society.Military_and_warfare,18.0,15661.228884030326,125.0,0.0,98.0,15.757576,1113180.0,1771.4660000000001,-1869.5101,2877.0,8.0,695.0,0.011510791366906475,Military_and_warfare,History_and_Society,2877.0
10996,5.0,2063833.0,"Милнер, Джеймс",24.0,0.997894287109375,Q191136,Culture.Sports,0.0,4509.528099418756,172.0,0.0,0.0,17.676767,2063833.0,750.2332,1118.5444,2788.0,152.0,695.0,0.218705035971223,Sports,Culture,2788.0
14994,1.0,6060788.0,"Доннарумма, Джанлуиджи",24.0,0.9219318628311156,Q20830808,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,6060788.0,597.0237,474.0481,2783.0,152.0,695.0,0.218705035971223,Sports,Culture,2783.0
10450,7.0,1810036.0,"Пеллегрини, Мануэль",24.0,0.9591643214225768,Q296036,Culture.Sports,0.0,11456.986950460288,172.0,0.0,0.0,21.515152,1810036.0,400.18616000000003,514.8748,2720.0,152.0,695.0,0.218705035971223,Sports,Culture,2720.0
5206,14.0,371157.0,"Гуллит, Рууд",24.0,0.9914325475692748,Q173972,Culture.Sports,0.0,70184.9436494972,172.0,0.0,0.0,34.949493,371157.0,6.5948353000000015,564.8516,2691.0,152.0,695.0,0.218705035971223,Sports,Culture,2691.0
12866,7.0,3438138.0,"Алькасер, Пако",24.0,0.9796776771545408,Q507190,Culture.Sports,0.0,8918.078202337174,172.0,0.0,0.0,21.515152,3438138.0,-398.72983,762.5774,2621.0,152.0,695.0,0.218705035971223,Sports,Culture,2621.0
12848,4.0,3427054.0,"Матюиди, Блез",24.0,0.9886782765388488,Q1921,Culture.Sports,0.0,1568.86759571478,172.0,0.0,0.0,15.757576,3427054.0,643.04297,102.719635,2591.0,152.0,695.0,0.218705035971223,Sports,Culture,2591.0
8683,1.0,1228755.0,Маньпупунёр,16.0,0.9783946871757508,Q2155757,History_and_Society.Society,18.0,0.0,125.0,0.0,98.0,10.0,1228755.0,1726.3308,-1635.4645,2564.0,11.0,695.0,0.015827338129496403,Society,History_and_Society,2564.0
7517,3.0,873610.0,"Скоулз, Пол",24.0,1.0000100135803225,Q45613,Culture.Sports,0.0,3226.2708134145923,172.0,0.0,0.0,13.838384,873610.0,-32.787724,1316.6157,2561.0,152.0,695.0,0.218705035971223,Sports,Culture,2561.0
8073,11.0,1019185.0,"Раньери, Клаудио",24.0,0.9763205647468568,Q235068,Culture.Sports,0.0,29388.889771703667,172.0,0.0,0.0,29.19192,1019185.0,-380.79688,435.6868,2414.0,152.0,695.0,0.218705035971223,Sports,Culture,2414.0
8748,6.0,1266870.0,"Боатенг, Кевин-Принс",24.0,0.9942797422409058,Q151034,Culture.Sports,0.0,48362.39963339872,172.0,0.0,0.0,19.595959,1266870.0,-276.092,401.9572,2411.0,152.0,695.0,0.218705035971223,Sports,Culture,2411.0
15421,6.0,6837060.0,"Де Йонг, Френки",24.0,0.9648651480674744,Q19898898,Culture.Sports,0.0,104.10694634874521,172.0,0.0,0.0,19.595959,6837060.0,43.796837,302.7537200000001,2385.0,152.0,695.0,0.218705035971223,Sports,Culture,2385.0
3973,10.0,249262.0,"Ван Бастен, Марко",24.0,0.9991269707679749,Q483629,Culture.Sports,0.0,2176.433269314775,172.0,0.0,0.0,27.272728000000004,249262.0,577.7774,133.20221,2300.0,152.0,695.0,0.218705035971223,Sports,Culture,2300.0
441,1.0,23267.0,"Канарис, Вильгельм Франц",24.0,0.9073222279548644,Q57129,History_and_Society.Military_and_warfare,0.0,0.0,172.0,0.0,0.0,10.0,23267.0,490.07248,457.92413,2290.0,8.0,695.0,0.011510791366906475,Military_and_warfare,History_and_Society,2290.0
11835,16.0,2597869.0,"Гётце, Марио",24.0,0.9924327731132508,Q104454,Culture.Sports,0.0,68836.80494420734,172.0,0.0,0.0,38.78788,2597869.0,440.0277,571.0178,2281.0,152.0,695.0,0.218705035971223,Sports,Culture,2281.0
11822,7.0,2580868.0,"Почеттино, Маурисио",24.0,0.991162657737732,Q313000,Culture.Sports,0.0,38688.324217777255,172.0,0.0,0.0,21.515152,2580868.0,178.51921000000004,762.1073,2218.0,152.0,695.0,0.218705035971223,Sports,Culture,2218.0
6290,3.0,615956.0,"Виейра, Патрик",24.0,0.9979592561721802,Q46347,Culture.Sports,0.0,875.3413635482071,172.0,0.0,0.0,13.838384,615956.0,-45.16217,364.5468,2202.0,152.0,695.0,0.218705035971223,Sports,Culture,2202.0
6145,4.0,599181.0,"Индзаги, Филиппо",24.0,0.9706977605819702,Q126503,Culture.Sports,0.0,9690.975806019342,172.0,0.0,0.0,15.757576,599181.0,259.98477,930.2884,2192.0,152.0,695.0,0.218705035971223,Sports,Culture,2192.0
11448,9.0,2304137.0,"Стерлинг, Рахим",24.0,0.9973783493041992,Q312157,Culture.Sports,0.0,15183.620654904773,172.0,0.0,0.0,25.353535,2304137.0,131.4099,160.2728,2148.0,152.0,695.0,0.218705035971223,Sports,Culture,2148.0
4346,3.0,273693.0,"Айнтрахт (футбольный клуб, Франкфурт-на-Майне)",24.0,0.9697954058647156,Q38245,Culture.Sports,0.0,6997.238635434112,172.0,0.0,0.0,13.838384,273693.0,-405.8026,578.1455,2144.0,152.0,695.0,0.218705035971223,Sports,Culture,2144.0
12514,8.0,3144577.0,"Кэхилл, Гари",24.0,0.9926641583442688,Q223827,Culture.Sports,0.0,23109.415573974286,172.0,0.0,0.0,23.434343,3144577.0,77.73945,80.836464,2089.0,152.0,695.0,0.218705035971223,Sports,Culture,2089.0
4728,7.0,309102.0,Аталанта (футбольный клуб),24.0,0.4688006341457367,Q1886,Culture.Sports,0.0,11464.030661765586,172.0,0.0,0.0,21.515152,309102.0,34.315945,445.32446,2086.0,152.0,695.0,0.218705035971223,Sports,Culture,2086.0
10742,4.0,1945683.0,"Хедира, Сами",24.0,0.9960646033287048,Q54094,Culture.Sports,0.0,889.2303784596228,172.0,0.0,0.0,15.757576,1945683.0,208.86104,479.61942,2060.0,152.0,695.0,0.218705035971223,Sports,Culture,2060.0
125,2.0,4605.0,Академгородок (Новосибирск),16.0,0.6584275364875793,Q83627,History_and_Society.Society,18.0,3099.0,125.0,0.0,98.0,11.919192,4605.0,1898.862,-1902.0256,2038.0,11.0,695.0,0.015827338129496403,Society,History_and_Society,2038.0
126,2.0,4605.0,Академгородок (Новосибирск),16.0,0.233716368675232,Q83627,History_and_Society.Military_and_warfare,18.0,3099.0,125.0,0.0,98.0,11.919192,4605.0,1898.862,-1902.0256,2038.0,8.0,695.0,0.011510791366906475,Military_and_warfare,History_and_Society,2038.0
4167,6.0,260808.0,"Баллак, Михаэль",24.0,0.9951046109199524,Q11948,Culture.Sports,0.0,145326.85131434794,172.0,0.0,0.0,19.595959,260808.0,14.310789000000002,401.43699999999995,2015.0,152.0,695.0,0.218705035971223,Sports,Culture,2015.0
6324,4.0,624658.0,"Ван дер Варт, Рафаэл",24.0,0.998977780342102,Q163974,Culture.Sports,0.0,2777.7976834089905,172.0,0.0,0.0,15.757576,624658.0,531.7054,1121.7654,1997.0,152.0,695.0,0.218705035971223,Sports,Culture,1997.0
1427,7.0,83224.0,"Батистута, Габриэль",24.0,0.9511522054672241,Q170376,Culture.Sports,0.0,3739.945664709239,172.0,0.0,0.0,21.515152,83224.0,-102.41611,912.4716,1992.0,152.0,695.0,0.218705035971223,Sports,Culture,1992.0
5861,12.0,530754.0,"Ширер, Алан",24.0,0.9984121918678284,Q483583,Culture.Sports,0.0,7684.983497364059,172.0,0.0,0.0,31.111109999999996,530754.0,581.6502,199.9415,1971.0,152.0,695.0,0.218705035971223,Sports,Culture,1971.0
9511,2.0,1508965.0,"Гомис, Бафетимби",26.0,0.9979592561721802,Q11966,Culture.Sports,0.0,247.654354509314,65.0,0.0,253.0,11.919192,1508965.0,-1031.4172,-1520.5648,1956.0,152.0,695.0,0.218705035971223,Sports,Culture,1956.0
10105,5.0,1700066.0,Борнмут (футбольный клуб),24.0,0.9381340146064758,Q19568,Culture.Sports,0.0,5041.639849662325,172.0,0.0,0.0,17.676767,1700066.0,629.85657,637.80945,1950.0,152.0,695.0,0.218705035971223,Sports,Culture,1950.0
6240,9.0,609928.0,"Зеедорф, Кларенс",24.0,0.9955416321754456,Q484909,Culture.Sports,0.0,4619.250184450656,172.0,0.0,0.0,25.353535,609928.0,447.90372,1285.5084,1931.0,152.0,695.0,0.218705035971223,Sports,Culture,1931.0
14499,5.0,5172464.0,"Лингард, Джесси",24.0,0.9987651705741882,Q6186603,Culture.Sports,0.0,24114.427177695532,172.0,0.0,0.0,17.676767,5172464.0,43.005257,1150.2704,1929.0,152.0,695.0,0.218705035971223,Sports,Culture,1929.0
12786,2.0,3345867.0,"Моура, Лукас",24.0,0.9984121918678284,Q312886,Culture.Sports,0.0,3697.015124827116,172.0,0.0,0.0,11.919192,3345867.0,789.6009,844.36597,1926.0,152.0,695.0,0.218705035971223,Sports,Culture,1926.0
11205,1.0,2165605.0,"Фернандеш, Мануэл",24.0,0.9980832934379578,Q297845,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,2165605.0,425.19104000000004,768.73303,1916.0,152.0,695.0,0.218705035971223,Sports,Culture,1916.0
6845,7.0,721907.0,"Кркич, Боян",24.0,0.9916942119598388,Q179172,Culture.Sports,0.0,38482.79319551195,172.0,0.0,0.0,21.515152,721907.0,-116.94038,1001.7154,1898.0,152.0,695.0,0.218705035971223,Sports,Culture,1898.0
6156,4.0,599484.0,"Анелька, Николя",24.0,0.9993003606796264,Q1939,Culture.Sports,0.0,174.76353737305118,172.0,0.0,0.0,15.757576,599484.0,-321.93912,630.37933,1869.0,152.0,695.0,0.218705035971223,Sports,Culture,1869.0
4063,7.0,253915.0,Памятники Ленину,24.0,0.7371681928634644,Q1518001,History_and_Society.Military_and_warfare,0.0,68020.79692121928,172.0,0.0,0.0,21.515152,253915.0,294.33997,195.5049,1858.0,8.0,695.0,0.011510791366906475,Military_and_warfare,History_and_Society,1858.0
4064,7.0,253915.0,Памятники Ленину,24.0,0.585111141204834,Q1518001,Culture.Visual_arts.Visual_arts*,0.0,68020.79692121928,172.0,0.0,0.0,21.515152,253915.0,294.33997,195.5049,1858.0,6.0,695.0,0.008633093525179856,Visual_arts*,Culture,1858.0
4065,7.0,253915.0,Памятники Ленину,24.0,0.4921981394290924,Q1518001,Culture.Visual_arts.Architecture,0.0,68020.79692121928,172.0,0.0,0.0,21.515152,253915.0,294.33997,195.5049,1858.0,3.0,695.0,0.004316546762589928,Architecture,Culture,1858.0
4066,7.0,253915.0,Памятники Ленину,24.0,0.4532718360424042,Q1518001,History_and_Society.Politics_and_government,0.0,68020.79692121928,172.0,0.0,0.0,21.515152,253915.0,294.33997,195.5049,1858.0,3.0,695.0,0.004316546762589928,Politics_and_government,History_and_Society,1858.0
8244,2.0,1057668.0,"Компани, Венсан",24.0,0.9989112615585328,Q201381,Culture.Sports,0.0,37.748361704702546,172.0,0.0,0.0,11.919192,1057668.0,352.27725,441.73343,1854.0,152.0,695.0,0.218705035971223,Sports,Culture,1854.0
14623,9.0,5282824.0,"Бернардески, Федерико",24.0,0.94500470161438,Q15220993,Culture.Sports,0.0,9350.549758857984,172.0,0.0,0.0,25.353535,5282824.0,-412.05975,711.5979,1850.0,152.0,695.0,0.218705035971223,Sports,Culture,1850.0
12783,1.0,3343959.0,Статистика Эль-Класико,24.0,0.7826725244522095,Q16257185,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,3343959.0,-120.31901,1131.0656,1848.0,152.0,695.0,0.218705035971223,Sports,Culture,1848.0
14064,2.0,4685072.0,"Рабьо, Адриан",24.0,0.991162657737732,Q18962,Culture.Sports,0.0,302.1266150946272,172.0,0.0,0.0,11.919192,4685072.0,-330.19097999999997,684.64264,1790.0,152.0,695.0,0.218705035971223,Sports,Culture,1790.0
13941,2.0,4577796.0,"Аспас, Яго",24.0,0.9979592561721802,Q26380,Culture.Sports,0.0,0.0,172.0,0.0,0.0,11.919192,4577796.0,-234.42265,739.3556,1773.0,152.0,695.0,0.218705035971223,Sports,Culture,1773.0
13943,2.0,4577796.0,"Аспас, Яго",24.0,0.10375863313674928,Q26380,History_and_Society.Society,0.0,0.0,172.0,0.0,0.0,11.919192,4577796.0,-234.42265,739.3556,1773.0,11.0,695.0,0.015827338129496403,Society,History_and_Society,1773.0
11139,1.0,2131809.0,"Шахин, Нури",24.0,0.9942797422409058,Q75857,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,2131809.0,479.43018,483.0135,1772.0,152.0,695.0,0.218705035971223,Sports,Culture,1772.0
7212,3.0,772287.0,"Маскерано, Хавьер",24.0,0.998977780342102,Q161571,Culture.Sports,0.0,4252.957603141211,172.0,0.0,0.0,13.838384,772287.0,-186.66881999999998,249.88245,1750.0,152.0,695.0,0.218705035971223,Sports,Culture,1750.0
9969,6.0,1652574.0,Сассуоло (футбольный клуб),24.0,0.320831298828125,Q8603,Culture.Sports,0.0,5171.521575927073,172.0,0.0,0.0,19.595959,1652574.0,-178.21593000000001,792.2821,1728.0,152.0,695.0,0.218705035971223,Sports,Culture,1728.0
3872,1.0,242045.0,"Коул, Эшли",24.0,0.9984121918678284,Q133556,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,242045.0,690.71277,1142.2959,1716.0,152.0,695.0,0.218705035971223,Sports,Culture,1716.0
11592,7.0,2433381.0,"Иммобиле, Чиро",24.0,0.9879562258720398,Q458101,Culture.Sports,0.0,10171.49718812153,172.0,0.0,0.0,21.515152,2433381.0,-188.80663,603.9134,1705.0,152.0,695.0,0.218705035971223,Sports,Culture,1705.0
8104,13.0,1028837.0,"Бенитес, Рафаэль",24.0,0.9697954058647156,Q144048,Culture.Sports,0.0,68115.28725874463,172.0,0.0,0.0,33.030304,1028837.0,187.64793,836.0311,1687.0,152.0,695.0,0.218705035971223,Sports,Culture,1687.0
4334,2.0,273289.0,Кубок Либертадорес,24.0,0.967909336090088,Q184795,Culture.Sports,0.0,1451.7061838522575,172.0,0.0,0.0,11.919192,273289.0,-135.40965,642.2539,1677.0,152.0,695.0,0.218705035971223,Sports,Culture,1677.0
11780,8.0,2554209.0,"Аллегри, Массимилиано",24.0,0.8175845146179199,Q354529,Culture.Sports,0.0,43120.39709450325,172.0,0.0,0.0,23.434343,2554209.0,176.4601,1014.3523,1643.0,152.0,695.0,0.218705035971223,Sports,Culture,1643.0
14152,4.0,4822974.0,"Вернер, Тимо",24.0,0.99745911359787,Q3529022,Culture.Sports,0.0,7671.235062954145,172.0,0.0,0.0,15.757576,4822974.0,191.25083999999998,133.05908,1638.0,152.0,695.0,0.218705035971223,Sports,Culture,1638.0
11940,2.0,2672714.0,Жулиано,24.0,0.9978272914886476,Q713886,Culture.Sports,0.0,1665.0878480990905,172.0,0.0,0.0,11.919192,2672714.0,-61.561882,532.1953,1594.0,152.0,695.0,0.218705035971223,Sports,Culture,1594.0
11942,2.0,2672714.0,Жулиано,24.0,0.24509501457214355,Q713886,History_and_Society.Society,0.0,1665.0878480990905,172.0,0.0,0.0,11.919192,2672714.0,-61.561882,532.1953,1594.0,11.0,695.0,0.015827338129496403,Society,History_and_Society,1594.0
8159,13.0,1037197.0,Торино,24.0,0.5000100135803223,Q2768,Culture.Sports,0.0,22446.74880880406,172.0,0.0,0.0,33.030304,1037197.0,362.91607999999997,1367.1622,1585.0,152.0,695.0,0.218705035971223,Sports,Culture,1585.0
14060,2.0,4683229.0,"Менди, Бенжамен",24.0,0.9871888160705566,Q2896171,Culture.Sports,0.0,565.6061254553903,172.0,0.0,0.0,11.919192,4683229.0,809.99335,814.1733,1584.0,152.0,695.0,0.218705035971223,Sports,Culture,1584.0
7986,10.0,985153.0,Кальяри (футбольный клуб),24.0,0.5078218579292297,Q1900,Culture.Sports,0.0,30087.838708268016,172.0,0.0,0.0,27.272728000000004,985153.0,929.9313,681.52155,1578.0,152.0,695.0,0.218705035971223,Sports,Culture,1578.0
8606,26.0,1193521.0,Высший дивизион Нидерландов по футболу,24.0,0.839743971824646,Q167541,Culture.Sports,0.0,75002.32779174246,172.0,0.0,0.0,57.979797,1193521.0,-763.75385,1061.4056,1528.0,152.0,695.0,0.218705035971223,Sports,Culture,1528.0
1216,2.0,69906.0,Петровск-Забайкальский,24.0,0.9993221759796144,Q178870,History_and_Society.Society,0.0,3099.0,172.0,0.0,0.0,11.919192,69906.0,94.56055,1116.451,1526.0,11.0,695.0,0.015827338129496403,Society,History_and_Society,1526.0
1221,2.0,69906.0,Петровск-Забайкальский,24.0,0.14034625887870789,Q178870,History_and_Society.Military_and_warfare,0.0,3099.0,172.0,0.0,0.0,11.919192,69906.0,94.56055,1116.451,1526.0,8.0,695.0,0.011510791366906475,Military_and_warfare,History_and_Society,1526.0
6007,17.0,573766.0,Кубок Англии по футболу,24.0,0.9553291201591492,Q11151,Culture.Sports,0.0,105594.07886492832,172.0,0.0,0.0,40.70707,573766.0,593.4849,379.309,1515.0,152.0,695.0,0.218705035971223,Sports,Culture,1515.0
10023,5.0,1674736.0,Брайтон энд Хоув Альбион,24.0,0.9481645226478576,Q19453,Culture.Sports,0.0,42708.91269690002,172.0,0.0,0.0,17.676767,1674736.0,744.7859,1162.272,1484.0,152.0,695.0,0.218705035971223,Sports,Culture,1484.0
10125,3.0,1706994.0,"Валенсия, Антонио",24.0,0.993317186832428,Q174486,Culture.Sports,0.0,2836.8193730796106,172.0,0.0,0.0,13.838384,1706994.0,548.7447,1065.2716,1443.0,152.0,695.0,0.218705035971223,Sports,Culture,1443.0
1450,8.0,83708.0,"Тюрам, Лилиан",24.0,0.9841036200523376,Q180326,Culture.Sports,0.0,16398.892113324964,172.0,0.0,0.0,23.434343,83708.0,-23.360058,1223.4866,1435.0,152.0,695.0,0.218705035971223,Sports,Culture,1435.0
4562,2.0,292279.0,Легия (футбольный клуб),24.0,0.9688661694526672,Q193749,Culture.Sports,0.0,2676.557791588788,172.0,0.0,0.0,11.919192,292279.0,357.5849,291.62338,1435.0,152.0,695.0,0.218705035971223,Sports,Culture,1435.0
10942,3.0,2053072.0,СПАЛ,24.0,0.7248802781105042,Q13385,Culture.Sports,0.0,1661.335610763977,172.0,0.0,0.0,13.838384,2053072.0,771.9071,555.0373,1412.0,152.0,695.0,0.218705035971223,Sports,Culture,1412.0
11713,5.0,2502599.0,"Щенсный, Войцех",24.0,0.991162657737732,Q188997,Culture.Sports,0.0,8303.016330722134,172.0,0.0,0.0,17.676767,2502599.0,73.79401999999997,330.95083999999997,1405.0,152.0,695.0,0.218705035971223,Sports,Culture,1405.0
13968,1.0,4591770.0,"Спасение (фильм, 2014)",24.0,0.9814634323120116,Q14371870,Culture.Media.Films,0.0,0.0,172.0,0.0,0.0,10.0,4591770.0,201.79818999999998,422.01538,1341.0,1.0,695.0,0.0014388489208633094,Films,Culture,1341.0
13969,1.0,4591770.0,"Спасение (фильм, 2014)",24.0,0.9755869507789612,Q14371870,Culture.Media.Media*,0.0,0.0,172.0,0.0,0.0,10.0,4591770.0,201.79818999999998,422.01538,1341.0,3.0,695.0,0.004316546762589928,Media*,Culture,1341.0
13237,6.0,3757181.0,"Стротман, Кевин",24.0,0.9905974268913268,Q310548,Culture.Sports,0.0,164.60623801119826,172.0,0.0,0.0,19.595959,3757181.0,349.70236,171.85315,1335.0,152.0,695.0,0.218705035971223,Sports,Culture,1335.0
6056,3.0,582702.0,Олд Траффорд,24.0,1.0000100135803225,Q83457,Culture.Sports,0.0,2836.8193730796106,172.0,0.0,0.0,13.838384,582702.0,-124.592995,336.9515,1328.0,152.0,695.0,0.218705035971223,Sports,Culture,1328.0
3911,1.0,244841.0,Деку,24.0,0.9980832934379578,Q659634,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,244841.0,292.5372,806.2998,1314.0,152.0,695.0,0.218705035971223,Sports,Culture,1314.0
15144,3.0,6378754.0,"Сантана ди Мораес, Эдерсон",24.0,0.9875783920288086,Q17074511,Culture.Sports,0.0,6197.0,172.0,0.0,0.0,13.838384,6378754.0,-168.54634,859.8893,1309.0,152.0,695.0,0.218705035971223,Sports,Culture,1309.0
14843,1.0,5742228.0,"Гедеш, Гонсалу",24.0,0.9955416321754456,Q16729477,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,5742228.0,-71.96889,707.2292,1271.0,152.0,695.0,0.218705035971223,Sports,Culture,1271.0
11638,6.0,2458868.0,"Аспиликуэта, Сесар",24.0,0.9992778301239014,Q294806,Culture.Sports,0.0,20528.181610727668,172.0,0.0,0.0,19.595959,2458868.0,-553.68225,643.58685,1257.0,152.0,695.0,0.218705035971223,Sports,Culture,1257.0
15417,14.0,6836281.0,"Де Лигт, Маттейс",24.0,0.9591643214225768,Q26259982,Culture.Sports,0.0,14078.63602038542,172.0,0.0,0.0,34.949493,6836281.0,892.3905599999997,483.99199999999996,1224.0,152.0,695.0,0.218705035971223,Sports,Culture,1224.0
14601,8.0,5264783.0,"Дзадза, Симоне",24.0,0.9814634323120116,Q3961288,Culture.Sports,0.0,21863.216729916297,172.0,0.0,0.0,23.434343,5264783.0,809.8075,526.9005,1222.0,152.0,695.0,0.218705035971223,Sports,Culture,1222.0
3851,4.0,239041.0,"Лам, Филипп",24.0,0.9964163899421692,Q43682,Culture.Sports,0.0,4575.900157701299,172.0,0.0,0.0,15.757576,239041.0,-142.41676,478.62285999999995,1218.0,152.0,695.0,0.218705035971223,Sports,Culture,1218.0
9847,4.0,1611029.0,Хаддерсфилд Таун,24.0,0.9669240117073059,Q19473,Culture.Sports,0.0,1755.6893432646227,172.0,0.0,0.0,15.757576,1611029.0,-286.43097,954.4435,1180.0,152.0,695.0,0.218705035971223,Sports,Culture,1180.0
8511,4.0,1125531.0,"Абреу Оливейра, Андерсон Луис де",24.0,0.9986850023269652,Q484772,Culture.Sports,0.0,364.3247193463079,172.0,0.0,0.0,15.757576,1125531.0,873.9698,588.09375,1166.0,152.0,695.0,0.218705035971223,Sports,Culture,1166.0
