,Label,Modularity Class,wID,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
5015271,"Станционный смотритель (фильм, 2003)",17,5015271,10.0,0,134,233,-570.2587,-2653.503,5015271,1,22,0.0,Q1653448
5020622,"Болбат, Сергей Сергеевич",29,5020622,10.0,0,168,182,1643.7537,437.05185,5020622,1,4,0.0,Q14823409
5027749,Флаг Донецкой Народной Республики,41,5027749,23.434343,155,95,153,-2803.0847,-2534.8625,5027749,8,8,35085.3619621781,Q16830040
5028263,"Мозговой, Алексей Борисович",41,5028263,25.353535,155,95,153,-3085.6802,-2824.1738,5028263,9,8,2880.6794606221843,Q18058656
5034659,Чемпионат России по футболу 2014/2015,29,5034659,50.303032,0,168,182,538.7783,-174.74397,5034659,22,4,104301.19937409395,Q16466751
5035706,"Геллер, Евгений Борисович",41,5035706,11.919192,155,95,153,-1819.715,-2737.2603,5035706,2,8,1312.2429754465438,Q11726010
5035892,"Бородай, Александр Юрьевич",41,5035892,25.353535,155,95,153,-2425.7966,-3099.6055,5035892,9,8,9012.964357903174,Q16902077
5040099,Эдер (португальский футболист),29,5040099,13.838384,0,168,182,1683.9521,-23.784906,5040099,3,4,9291.0,Q273776
5043931,"Зиеш, Хаким",24,5043931,19.595959,0,172,0,85.747536,1076.9064,5043931,6,0,122.14899565295634,Q327456
5044499,"Пашалич, Марио",24,5044499,10.0,0,172,0,863.941,639.1334,5044499,1,0,0.0,Q14625183
5045859,Новороссия (конфедерация),41,5045859,34.949493,155,95,153,-1776.9135,-2939.451,5045859,14,8,3316.7420218078037,Q16912926
5065991,"Верстиг, Крис",31,5065991,11.919192,255,0,77,892.872,-1020.0425,5065991,2,1,0.0,Q1789081
5066999,"Суарес Суреда, Карлос",25,5066999,10.0,192,192,192,-112.178116,-767.5718,5066999,1,2,0.0,Q5751859
5067020,"Климкин, Павел Анатольевич",1,5067020,10.0,89,153,0,2476.8113,1127.3251,5067020,1,6,0.0,Q10857432
5070282,"Животова, Надежда Матвеевна",2,5070282,10.0,0,127,167,-2480.0464,1157.2343,5070282,1,3,0.0,Q17426733
5071222,Денискины рассказы,16,5071222,10.0,98,125,18,2135.9846,-1614.1974,5071222,1,10,0.0,Q4157927
5102147,Калининская линия,5,5102147,54.141415,192,192,192,2893.9075,-806.5656,5102147,24,30,24760.408580478696,Q55653111
5114380,"Стюарт, Ивэн",20,5114380,10.0,0,159,234,-2794.8813,-1477.0784,5114380,1,29,0.0,Q1234673
5120155,"Ходаковский, Александр Сергеевич",41,5120155,19.595959,155,95,153,-1857.5831,-2992.7031,5120155,6,8,389.46381541252214,Q17407317
5121540,"Семенченко, Семён Игоревич",41,5121540,10.0,155,95,153,-2380.015,-3007.2231,5121540,1,8,0.0,Q17320569
5131904,"Пауревич, Иван",26,5131904,10.0,253,65,0,-1298.5145,-2000.6146,5131904,1,2,0.0,Q1657193
5147276,Бекки Джи,3,5147276,11.919192,0,158,94,1442.4092,2151.218,5147276,2,16,3430.0326543582914,Q1393997
5153515,Крокодил Гена и его друзья,18,5153515,13.838384,132,111,233,-742.6253,2758.9521,5153515,3,16,0.0,Q18244402
5153980,"Билецкий, Андрей Евгеньевич",41,5153980,10.0,155,95,153,-2081.9275,-2591.5076,5153980,1,8,0.0,Q12086588
5154641,Львовский погром (1941),33,5154641,13.838384,0,140,23,-627.249,1201.268,5154641,3,1,1275.0969739678771,Q667890
5155056,Адмирал Григорович (сторожевой корабль),11,5155056,15.757576,192,192,192,1861.9985,-975.15564,5155056,4,5,777.7626731435034,Q18396307
5155343,Адмирал Эссен (сторожевой корабль),11,5155343,15.757576,192,192,192,1880.9453,-1140.2845,5155343,4,5,777.7626731435034,Q18396308
5155360,"Вилсонс, Мартиньш Роландович",8,5155360,10.0,163,102,15,2236.8157,-2497.8328,5155360,1,20,0.0,Q16363863
5155824,Тауриэль,38,5155824,13.838384,192,192,192,496.11465,-4026.6123,5155824,3,32,0.0,Q3297949
5161122,"Денисова, Елена Тимофеевна",16,5161122,10.0,98,125,18,2135.3335,-1935.2532,5161122,1,3,0.0,Q18063613
5168083,Silent Hills,17,5168083,10.0,0,134,233,-901.49945,-2977.507,5168083,1,22,0.0,Q17506006
5169685,"Плотницкий, Игорь Венедиктович",41,5169685,29.19192,155,95,153,-1971.7379,-3212.1765,5169685,11,8,785.9437685640154,Q17582456
5170083,"Карякин, Алексей Вячеславович",41,5170083,21.515152,155,95,153,-2576.9326,-2384.329,5170083,7,8,961.1959241693336,Q18243283
5170515,"Кононов, Владимир Петрович",41,5170515,21.515152,155,95,153,-2519.7146,-2348.8398,5170515,7,8,246.6388267948675,Q17605491
5172464,"Лингард, Джесси",24,5172464,17.676767,0,172,0,43.005257,1150.2704,5172464,5,0,24114.42717769553,Q6186603
5176737,События 3—4 октября 1993 года в Москве,14,5176737,17.676767,0,134,82,-3069.8252,21.748926,5176737,5,7,5948.531794623585,Q18400940
5176799,"Ферстаппен, Макс",22,5176799,25.353535,192,192,192,-313.13925,-169.51862,5176799,9,24,52412.759523809524,Q2239218
5181558,Список эпизодов телесериала «Под куполом»,15,5181558,10.0,192,192,192,1176.809,-1770.051,5181558,1,13,0.0,Q14375820
5185758,"Чубаров, Леонид Архипович",2,5185758,11.919192,0,127,167,-2264.248,779.318,5185758,2,3,8241.537842470876,Q18009142
5185846,Парад в честь Дня независимости Украины,14,5185846,23.434343,0,134,82,-2951.3706,-252.47472,5185846,8,7,20404.060543785243,Q12138821
5197166,"Остапенко, Елена Евгеньевна",30,5197166,19.595959,227,65,208,-1148.3999,475.0422,5197166,6,27,3.316666666666667,Q5551564
5207006,Минский протокол,41,5207006,31.11111,155,95,153,-2183.341,-2203.673,5207006,12,8,10186.376059031643,Q18001626
5207314,Последний охотник на ведьм,1,5207314,10.0,89,153,0,1991.9257,1225.8438,5207314,1,6,0.0,Q17984058
5210339,Замороженный конфликт,31,5210339,11.919192,255,0,77,1059.2382,-1032.2252,5210339,2,1,5887.049671846289,Q14395607
5210569,"Стоцкий, Дмитрий Валерьевич",29,5210569,10.0,0,168,182,2237.764,283.7668,5210569,1,4,0.0,Q18015451
5211110,Холодное торжество,39,5211110,19.595959,236,36,133,1054.5828,1956.1332,5211110,6,16,9009.249999999902,Q18398561
5217563,"Сорокин, Егор Андреевич",29,5217563,11.919192,0,168,182,2114.5696,20.907604,5217563,2,4,701.1791066306243,Q18045087
5219848,Т-64Б,14,5219848,23.434343,0,134,82,-2162.372,-526.62885,5219848,8,7,3902.174731364663,Q18048615
5229578,"Цыпкалов, Геннадий Николаевич",41,5229578,29.19192,155,95,153,-1866.7639,-3045.6624,5229578,11,8,709.6076225856981,Q18119637
5231196,"Чернов, Никита Александрович",29,5231196,11.919192,0,168,182,1144.77,106.5509,5231196,2,4,0.0,Q18122875
5236110,Налог на заработную плату,33,5236110,10.0,0,140,23,-752.961,1635.8451,5236110,1,21,0.0,Q7156893
5237689,"Верзила (фильм, 2012)",36,5237689,10.0,192,192,192,-200.89836,1515.0194,5237689,1,35,0.0,Q2073955
5253318,Т-90АМ,14,5253318,23.434343,0,134,82,-2727.4402,72.5536,5253318,8,7,20469.993573750657,Q18409217
5259486,"Чопра, Паринити",9,5259486,11.919192,150,127,0,3029.4688,925.5552,5259486,2,13,0.0,Q2995813
5261976,"Ахметов, Ильзат Тоглокович",29,5261976,19.595959,0,168,182,1374.6942,-333.35587,5261976,6,4,5795.370212952975,Q18204915
5264783,"Дзадза, Симоне",24,5264783,23.434343,0,172,0,809.8075,526.9005,5264783,8,0,21863.2167299163,Q3961288
5268548,Гена Бетон,9,5268548,11.919192,150,127,0,3342.0212,313.24612,5268548,2,13,6196.0,Q18405350
5270782,"Порошенко, Алексей Петрович",41,5270782,10.0,155,95,153,-2467.744,-2699.3818,5270782,1,8,0.0,Q18346653
5274165,"Ротенберг, Игорь Аркадьевич",29,5274165,11.919192,0,168,182,1295.4736,-32.485847,5274165,2,4,0.0,Q18399315
5277607,Адмирал Макаров (сторожевой корабль),10,5277607,10.0,195,78,71,-229.812,-1735.3004,5277607,1,9,0.0,Q18543254
5282824,"Бернардески, Федерико",24,5282824,25.353535,0,172,0,-412.05975,711.5979,5282824,9,0,9350.549758857984,Q15220993
5284249,"Григорьева, Екатерина Сергеевна",29,5284249,10.0,0,168,182,1626.7881,28.919401,5284249,1,4,0.0,Q18516417
5289536,Стршельнице,26,5289536,11.919192,253,65,0,-1182.0658,-1108.8386,5289536,2,2,0.0,Q1061636
5290499,"Грасия, Хавьер",24,5290499,13.838384,0,172,0,639.3593,604.4228,5290499,3,0,18.055053634115257,Q4886441
5298372,"Иовлева, Лидия Ивановна",39,5298372,10.0,236,36,133,518.87006,1607.6743,5298372,1,3,0.0,Q18634373
5333900,Пытливый (сторожевой корабль),11,5333900,17.676767,192,192,192,1889.521,-918.22217,5333900,5,5,3103.9999999999995,Q19906714
5341048,Президентские выборы в Белоруссии (2015),6,5341048,17.676767,192,192,192,-1789.4435,2183.559,5341048,5,23,0.0,Q18691679
5348519,"Ступка, Дмитрий Остапович",10,5348519,11.919192,195,78,71,381.49237,-1898.5503,5348519,2,22,0.0,Q12158424
5357464,"Беднов, Александр Александрович",41,5357464,21.515152,155,95,153,-2847.9568,-2792.4727,5357464,7,8,27.9549342917624,Q18707243
5374117,"Хачанов, Карен Абгарович",30,5374117,11.919192,227,65,208,-1991.6713,268.17517,5374117,2,27,0.0,Q16568576
5378815,Турецкий поток,18,5378815,10.0,132,111,233,-329.2933,2828.0393,5378815,1,10,0.0,Q18810087
5380292,Протоний,19,5380292,13.838384,192,192,192,2176.7913,-901.39667,5380292,3,17,3099.0,Q936991
5392775,"Малиновский, Руслан Владимирович",24,5392775,11.919192,0,172,0,351.78458,1083.2238,5392775,2,2,798.1223850572414,Q7381020
5397681,"Маммана, Эмануэль",26,5397681,21.515152,253,65,0,-1100.776,-1431.5619,5397681,7,2,502.69133571392166,Q15640723
5399832,Дениализм,33,5399832,10.0,0,140,23,-878.7601,1779.7144,5399832,1,1,0.0,Q10567262
5411280,"Лосано, Ирвинг",29,5411280,15.757576,0,168,182,1825.5862,427.96762,5411280,4,4,20986.427961307832,Q17633812
5420216,РЛС контрбатарейной борьбы,14,5420216,10.0,0,134,82,-2873.715,2.5968242,5420216,1,7,0.0,Q712903
5423010,Нидеркорн,26,5423010,15.757576,253,65,0,-1087.3169,-1190.3555,5423010,4,2,813.913730741799,Q751569
5438965,"Кузнецов, Ярослав Владимирович",40,5438965,10.0,192,192,192,-1889.036,1806.5686,5438965,1,19,0.0,Q19618615
5448412,"Басурин, Эдуард Александрович",41,5448412,11.919192,155,95,153,-1727.5653,-2699.65,5448412,2,8,1.1950271950271953,Q19119672
5449399,"Ротенберг, Роман Борисович",29,5449399,11.919192,0,168,182,1468.8782,682.9514,5449399,2,4,0.0,Q19916203
5455876,Глава Луганской Народной Республики,41,5455876,15.757576,155,95,153,-2524.0537,-2886.8855,5455876,4,8,43.166138583561974,Q19614488
5458160,"Рыжков, Владимир Александрович",33,5458160,11.919192,0,140,23,-418.36887,1466.0548,5458160,2,21,1003.1037508198625,Q1049488
5480213,Десантно-штурмовые войска Украины,14,5480213,13.838384,0,134,82,-2408.2422,24.039164,5480213,3,7,2817.3724490958252,Q7878417
5480250,"Карапетян, Александр (футболист)",26,5480250,10.0,253,65,0,-1297.0363,-625.6948,5480250,1,2,0.0,Q19902540
5488222,"Беседин, Артём Юрьевич",24,5488222,13.838384,0,172,0,185.33598,951.4499,5488222,3,0,0.0,Q19515741
5496738,"Власов, Максим Сергеевич",10,5496738,11.919192,195,78,71,358.0965,-1948.225,5496738,2,9,6196.0,Q19908153
5505898,Третий лишний 2,17,5505898,10.0,0,134,233,-860.19336,-2910.1438,5505898,1,22,0.0,Q17713411
5510901,Лига Европы УЕФА 2015/2016,26,5510901,59.89899,253,65,0,-2134.271,-1252.1146,5510901,27,2,11389.390531759671,Q15699191
5600482,Отдельные районы Донецкой и Луганской областей,41,5600482,19.595959,155,95,153,-3128.811,-2449.394,5600482,6,8,68.21047067797082,Q19684249
5605875,Свиточ (фабрика),18,5605875,10.0,132,111,233,-15.574753,3264.229,5605875,1,10,0.0,Q7652758
5608542,"Джексон, Джо (музыкальный менеджер)",32,5608542,17.676767,192,192,192,-720.3563,611.1621,5608542,5,38,0.5,Q361297
5620752,Награды Воронежской области,18,5620752,21.515152,132,111,233,-641.81964,2563.8735,5620752,7,10,0.16666666666666666,Q19906586
5621398,Team Secret,40,5621398,15.757576,192,192,192,-1707.0927,1730.7443,5621398,4,19,1742.9471908870757,Q21659252
5624076,За нашу и вашу свободу,27,5624076,10.0,192,192,192,-967.1654,42.532932,5624076,1,22,0.0,Q2991188
5644426,"Трюдо, Джастин",6,5644426,11.919192,192,192,192,-1459.541,2395.3794,5644426,2,23,1166.5854663017758,Q3099714
5659621,Кэрол (фильм),20,5659621,10.0,0,159,234,-3197.814,-1584.6041,5659621,1,29,0.0,Q15963780
5677036,"Вербицкий, Анатолий Всеволодович",39,5677036,10.0,236,36,133,1133.1449,1900.0952,5677036,1,3,0.0,Q19850921
5685576,Награды Донецкой Народной Республики,41,5685576,23.434343,155,95,153,-1851.079,-2545.9546,5685576,8,8,22396.504011067274,Q19911139
5689214,Т-15 (БМП),14,5689214,17.676767,0,134,82,-2139.87,-356.36804,5689214,5,7,3768.394184488535,Q19869313
5703294,И вновь продолжается бой,18,5703294,13.838384,132,111,233,104.99964,2637.1462,5703294,3,10,0.0,Q19914186
5707293,Арафат (долина),16,5707293,21.515152,98,125,18,1659.7002,-1974.7456,5707293,7,33,0.8583333333333334,Q16912386
5707322,"Безденежных, Игорь Игоревич",29,5707322,11.919192,0,168,182,1181.9312,-110.93198,5707322,2,4,742.1210666706653,Q19930372
5711287,Х-32,7,5711287,11.919192,192,192,192,2361.327,-92.1573,5711287,2,31,0.0,Q20020994
5716793,Чемпионат Англии по футболу 2015/2016,24,5716793,40.70707,0,172,0,-891.69086,897.65894,5716793,17,0,190978.79254137614,Q19346732
5718306,Иволга (электропоезд),18,5718306,11.919192,132,111,233,-833.0983,3370.5552,5718306,2,30,833.2253481292528,Q19973494
5720094,Ликвидация_Джохара_Дудаева,41,5720094,10.0,155,95,153,-2497.8894,-2420.682,5720094,1,8,0.0,-1
5723182,"Починок, Наталья Борисовна",18,5723182,11.919192,132,111,233,-1462.9192,2743.4268,5723182,2,10,0.0,Q21154097
5733449,"Шапаренко, Николай Владимирович",24,5733449,11.919192,0,172,0,-311.56766,666.0033,5733449,2,4,0.0,Q19972577
5742228,"Гедеш, Гонсалу",24,5742228,10.0,0,172,0,-71.96889,707.2292,5742228,1,0,0.0,Q16729477
5742526,Спарта (батальон),41,5742526,10.0,155,95,153,-2615.8413,-2949.1272,5742526,1,8,0.0,Q19817075
5742754,"Варди, Джейми",24,5742754,19.595959,0,172,0,234.41315,608.1689,5742754,6,0,2916.8497947179226,Q6147586
5748679,Патриот (парк),14,5748679,15.757576,0,134,82,-2670.4182,121.505844,5748679,4,15,67509.07975520712,Q20117095
5749258,Пистолет Лебедева,14,5749258,15.757576,0,134,82,-2561.2068,96.451225,5749258,4,15,7217.000000000081,Q24930347
5770502,Блокада украинского флота в Донузлаве,19,5770502,10.0,192,192,192,2021.8538,-576.90076,5770502,1,7,0.0,Q16736835
5800098,"Ротенберг, Евсей Иосифович",3,5800098,10.0,0,158,94,1954.4603,1877.042,5800098,1,16,0.0,Q20742140
5802256,"Яхая, Сейду",26,5802256,13.838384,253,65,0,-2111.6797,-931.5161,5802256,3,2,3131.2188894523947,Q7446647
5830193,Дорога в пустоту (телесериал),37,5830193,15.757576,192,192,192,-1160.6565,1602.911,5830193,4,16,11953.549862374679,Q21660622
5859684,LGD Gaming,40,5859684,13.838384,192,192,192,-1722.7866,1662.76,5859684,3,19,0.3333333333333333,Q20644582
5869555,"Шабаев, Ильшат Раисович",21,5869555,11.919192,0,136,132,-2958.66,-301.29187,5869555,2,12,19835.67990383798,Q20671752
5882019,"Погодин, Алексей Иванович",39,5882019,10.0,236,36,133,700.8949,1867.6648,5882019,1,3,0.0,Q21154218
5893179,Елисеевский,10,5893179,10.0,195,78,71,57.60248,-1356.0217,5893179,1,22,0.0,Q20732504
5893883,Жуан Мариу,25,5893883,15.757576,192,192,192,-140.28885,-604.3883,5893883,4,2,3621.857675894519,Q6298271
5895520,"Дембеле, Мусса (французский футболист)",26,5895520,15.757576,253,65,0,-1777.237,-1754.6885,5895520,4,2,6198.3507196020355,Q15358470
