,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,5.0,9.0,Astronomia,0.4532718360424042,Q333,Culture.Philosophy_and_religion,9.0,68025.58365620395,17.0,2658.0,2.266359180212021,Culture,Philosophy_and_religion
1,5.0,442.0,Aepyornis,0.9808859825134276,Q2638301,STEM.Biology,442.0,8179.0,10.0,49213.0,4.904429912567138,STEM,Biology
2,1.0,588.0,Anno tropico,0.9579222798347472,Q189607,STEM.STEM*,588.0,0.0,17.0,1238.0,0.0,STEM,STEM*
3,2.0,1191.0,Carl Friedrich Gauss,0.320831298828125,Q6722,STEM.Physics,1191.0,4092.0,5.0,2788.0,0.64166259765625,STEM,Physics
4,2.0,1302.0,Ciclismo,0.9124462008476256,Q53121,Culture.Sports,1302.0,5249.227109098941,1.0,1104.0,1.8248924016952512,Culture,Sports
5,2.0,1312.0,Centro di massa,0.8479777574539185,Q2945123,STEM.Space,1312.0,4092.0,4.0,2050.0,1.695955514907837,STEM,Space
6,5.0,1748.0,Eddy Merckx,0.9899964332580566,Q103756,Culture.Sports,1748.0,8583.6814956199,21.0,2177.0,4.949982166290283,Culture,Sports
7,1.0,1843.0,Francis Galton,0.14415885508060455,Q191026,History_and_Society.Society,1843.0,0.0,6.0,1291.0,0.14415885508060455,History_and_Society,Society
8,2.0,2118.0,Gastropoda,0.9790457487106324,Q4867740,STEM.Biology,2118.0,7999.952619820229,4.0,1536.0,1.9580914974212649,STEM,Biology
9,5.0,2229.0,H. G. Wells,0.538993239402771,Q42511,Culture.Literature,2229.0,16698.34580011125,21.0,2673.0,2.694966197013855,Culture,Literature
10,3.0,2366.0,Giochi della I Olimpiade,0.952584147453308,Q8080,Culture.Sports,2366.0,13322.430698507851,25.0,27864.0,2.857752442359924,Culture,Sports
11,2.0,2862.0,Massimo Serato,0.9987651705741882,Q698211,Culture.Biography.Biography*,2862.0,1410.6585630833506,2.0,1832.0,0.0,Culture,Biography*
12,9.0,3210.0,Pininfarina,0.8175845146179199,Q40987,History_and_Society.Business_and_economics,3210.0,32952.26541649366,7.0,2827.0,7.358260631561279,History_and_Society,Business_and_economics
13,4.0,3245.0,Passeriformes,0.9899964332580566,Q25341,STEM.Biology,3245.0,31992.312278381636,10.0,834.0,3.9599857330322266,STEM,Biology
14,5.0,3267.0,Patriarca (cristianesimo),0.9481645226478576,Q171692,Culture.Philosophy_and_religion,3267.0,5336.062940232909,16.0,2158.0,4.740822613239287,Culture,Philosophy_and_religion
15,5.0,3277.0,Premio Nobel per la fisica,0.6513648629188538,Q38104,History_and_Society.Society,3277.0,20449.0,0.0,7529.0,3.256824314594269,History_and_Society,Society
