,Label,Id,Degree,modularity_class,betweenesscentrality
178,Ядерный_магнитный_резонанс,178,1,8,0.0
206,Аэропорт,206,12,8,156817.0875517339
325,Муассанит,325,1,0,0.0
330,Жидкое_стекло,330,2,13,4591.0
578,"Хонеккер,_Эрих",578,2,11,17601.51944958294
1094,"Нуаре,_Филипп",1094,2,2,18352.0
1182,"Стриженов,_Глеб_Александрович",1182,2,1,3363.0943861451315
1219,Анаксимандр,1219,6,8,35358.97229527477
1227,Парменид,1227,3,8,8584.262322699433
1644,"Чирков,_Борис_Петрович",1644,3,1,13722.492261606816
1765,"Маринеско,_Александр_Иванович",1765,8,8,29139.076030399596
1767,Эрдельтерьер,1767,1,14,0.0
2496,Оптика,2496,3,8,8203.672572667514
2516,Общественный_транспорт,2516,6,8,36422.857752638956
2562,Армия,2562,7,15,58857.75043538421
2605,Вепсы,2605,1,10,0.0
2611,Сент-Винсент_и_Гренадины,2611,8,13,55590.444877420836
2678,Здание,2678,7,8,55620.11862249827
2747,"Полтавченко,_Георгий_Сергеевич",2747,30,6,9870.662515430076
3066,Главы_правительства_СССР,3066,16,6,42204.83842028801
3681,Председатель_Правительства_Российской_Федерации,3681,62,6,305762.82882314135
3741,Речь,3741,3,8,27521.0
4221,Астрономические_символы,4221,3,8,4591.0
4581,Премьер-министр,4581,10,6,52738.42151279002
4727,"Флоренский,_Павел_Александрович",4727,8,4,28413.785019998973
5380,"Яковлев,_Владимир_Анатольевич",5380,19,6,5930.712898273575
5395,Тюменская_область,5395,21,6,251779.69647095178
5723,"Путин,_Владимир_Владимирович",5723,190,6,1540299.8691988843
5727,Лысенковщина,5727,1,6,0.0
6197,Гражданский_шрифт,6197,2,4,0.0
7233,Заир,7233,5,14,63944.89479465823
7235,"Каденюк,_Леонид_Константинович",7235,1,0,0.0
7825,Единицы_измерения_ёмкости_носителей_и_объёма_информации,7825,3,1,4591.0
7828,Ангстрем,7828,5,8,20081.089591791693
8218,Индийская_философия,8218,3,8,32095.0
8561,Малая_Русь,8561,4,4,7790.673238578645
8685,Командорские_острова,8685,1,15,0.0
9319,"Салазар,_Антониу_ди",9319,1,14,0.0
9360,Полиграфия,9360,3,8,5569.062571089843
9617,Пловдив,9617,2,4,5618.210196226037
9657,Хьюго_(премия),9657,3,10,21044.449100343765
9972,Кабельтов,9972,1,8,0.0
10514,Криптон,10514,4,13,18111.33170523404
10536,Синтезатор,10536,10,10,46396.72455475958
10947,Клинопись,10947,4,8,14878.202092563566
11044,Саксония-Анхальт,11044,1,18,0.0
11059,Еврейское_письмо,11059,2,8,9138.344459584023
11370,Бозон,11370,2,14,4591.0
11657,Солнечный_ветер,11657,4,0,9180.0
11791,Гравитационные_волны,11791,5,8,41513.59555389343
11840,Снайперская_винтовка,11840,5,13,23960.561663210214
11904,Вяжущие_вещества,11904,1,18,0.0
12137,Веспасиан,12137,5,19,18036.32661533854
12167,"Климов,_Элем_Германович",12167,3,1,23946.416107355664
12182,Морфология_(биология),12182,5,14,60620.3913005202
12190,Флогистон,12190,1,8,0.0
12250,Кандела,12250,3,0,9454.670731950844
12570,"Хлопонин,_Александр_Геннадиевич",12570,30,6,25803.68022576674
12831,"Жуковский,_Николай_Егорович",12831,2,6,4590.999999999999
13627,Теллур,13627,4,13,20682.742135826476
13769,Терабайт,13769,2,1,0.0
13770,Килобайт,13770,4,1,18355.0
13794,Пермская_область,13794,8,6,16225.844616470544
13921,Таллий,13921,2,13,0.0
14040,"Завадский,_Юрий_Александрович",14040,5,1,9373.810134337398
14140,Президент_Израиля,14140,8,18,20777.146340813306
14144,Премьер-министр_Израиля,14144,12,18,107510.78198202672
14354,"Амет-Хан,_Султан",14354,5,4,25817.591797813508
14483,Список_российских_военных_объектов_за_рубежом,14483,5,6,18906.790433807873
14880,"Френкель,_Ян_Абрамович",14880,5,1,16618.257346175404
14895,Сонолюминесценция,14895,1,8,0.0
14922,"Добро_пожаловать,_или_Посторонним_вход_воспрещён",14922,5,1,10572.784617935446
15078,"Абдрашитов,_Вадим_Юсупович",15078,8,1,17327.305798714897
15147,Марбург,15147,2,14,0.0
15359,Фриденсрайх_Хундертвассер,15359,1,7,0.0
15401,Тахион,15401,1,6,0.0
15426,Баллистическая_ракета,15426,4,6,98274.99364222148
15556,"Фурье,_Жан-Батист_Жозеф",15556,1,8,0.0
15878,Углеродные_нанотрубки,15878,4,8,112364.86473721209
16157,Луанда,16157,2,15,4316.817689597355
16230,"Лефорт,_Франц_Яковлевич",16230,2,1,1608.2994848224503
16471,Россия_и_Европейский_союз,16471,1,6,0.0
16572,Государство_Палестина,16572,27,18,157732.9137230079
16947,Якутский_язык,16947,2,10,8862.920044326656
17351,"Миндадзе,_Александр_Анатольевич",17351,8,1,19009.193473706968
17623,Ономастика,17623,2,4,3927.0439738691007
17680,"Медведева,_Наталия_Георгиевна",17680,1,10,0.0
18088,Тримеперидин,18088,1,1,0.0
19510,"Аббас,_Махмуд",19510,9,18,11755.221827928402
19628,"Рыбкин,_Иван_Петрович",19628,12,6,779.6984978483783
19652,"Асланов,_Ази_Агадович",19652,2,8,2217.7178064886625
20627,Адыгейск,20627,1,9,0.0
20897,Ахтубинск,20897,3,0,15848.261867506737
20928,Восточный_Иерусалим,20928,16,18,17431.71450681047
21122,Децентрализация,21122,2,21,1220.6819992738988
21329,CD-ROM,21329,1,1,0.0
21670,Близнецы_(созвездие),21670,1,8,0.0
21894,Список_фронтов_вооружённых_сил_РККА_(1941—1945),21894,16,4,42463.9518979473
22179,Эксцентриситет,22179,4,0,49383.19022875885
22206,Палестинская_национальная_администрация,22206,25,18,35885.98370587659
22446,Интерьер,22446,7,1,50459.38641274601
22532,"Тигипко,_Сергей_Леонидович",22532,2,26,3112.156063427519
22685,"Бунюэль,_Луис",22685,8,21,75878.64816056429
22767,Сумгайыт,22767,2,8,4591.0
22950,Организация_освобождения_Палестины,22950,20,18,17540.47960076152
23436,Синти-поп,23436,11,10,62440.36446549437
23660,Квантовая_суперпозиция,23660,1,8,0.0
23742,Шеффилд,23742,7,16,59675.20707787448
24008,Председатель_Совета_Министров_СССР,24008,5,6,291.217924488462
24022,Монофизитство,24022,1,4,0.0
24110,Оттон_I_Великий,24110,3,18,16748.694496226868
24246,Населённый_пункт,24246,7,8,54850.15118843562
24386,Косвенный_налог,24386,3,25,18355.000000000004
