,Label,Id,Degree,modularity_class,betweenesscentrality
108,Европа_(мифология),108,2,4,6646.0
206,Аэропорт,206,4,16,38885.400193510104
550,Иван_Грозный,550,13,13,126535.3547732174
1182,"Стриженов,_Глеб_Александрович",1182,1,5,0.0
1640,"Черкасов,_Николай_Константинович",1640,8,5,64687.625020222855
1644,"Чирков,_Борис_Петрович",1644,2,5,0.0
2477,"Антоник,_Владимир_Владимирович",2477,38,1,457614.493640612
2485,Электровоз,2485,4,16,4871.264051271703
2605,Вепсы,2605,1,13,0.0
3618,Гигабайт,3618,2,17,2308.0248393455317
4089,Керченский_пролив,4089,9,16,26782.727150307757
4783,"Гильберт,_Давид",4783,2,17,16600.0
4785,Проблемы_Гильберта,4785,2,17,13284.0
5221,Президент_Российской_Федерации,5221,71,18,1051781.955679389
6333,"Крикалёв,_Сергей_Константинович",6333,3,24,18743.75766137496
6393,"Беляев,_Павел_Иванович",6393,3,24,11677.336452966603
6395,"Быковский,_Валерий_Фёдорович",6395,1,7,0.0
6499,"Джанибеков,_Владимир_Александрович",6499,2,15,0.0
6628,"Николаев,_Андриян_Григорьевич",6628,3,15,0.5
7132,"Волынов,_Борис_Валентинович",7132,5,15,19923.5
7133,"Егоров,_Борис_Борисович",7133,2,24,3324.0
7541,Месяц,7541,5,9,49833.937313790186
8025,Окружающая_среда,8025,3,23,6647.0
8499,"Штауффенберг,_Клаус_Шенк_фон",8499,4,1,16105.238641930047
9319,"Салазар,_Антониу_ди",9319,1,3,0.0
9490,"Шрёдер,_Герхард",9490,3,18,8958.068480522024
9618,Татьянин_день,9618,2,9,3324.0
9647,Триполи,9647,10,7,148032.4464127155
10328,История_гимнов_России_и_СССР,10328,4,18,9968.0
10330,Сен-Мартен_(остров),10330,4,7,43348.574902176275
10680,История_экономических_учений,10680,2,15,0.0
10757,Принцип_относительности,10757,2,17,3324.0
11498,Парадокс_Эйнштейна_—_Подольского_—_Розена,11498,1,17,0.0
11681,Александрийская_православная_церковь,11681,6,9,136451.4267201474
11685,Новая_Земля,11685,9,18,48715.22042470686
11767,"Квашнин,_Анатолий_Васильевич",11767,5,18,3406.408990387619
12134,Экраноплан,12134,3,7,6646.0
12167,"Климов,_Элем_Германович",12167,5,5,12318.89422606674
12285,Рубидий,12285,4,23,10948.486691432881
12291,Технеций,12291,1,23,0.0
12299,Индий,12299,2,23,13346.753887290673
