,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
0,5.0,600.0,Andorra,0.9770326614379884,Q228,Geography.Geographical,0.0,1178704.4663569764,122.0,4.0,154.0,12.567568,8.874933,7.5713589999999975,141440.0,4.885163307189942,Geography,Geographical
1,5.0,888.0,A. E. van Vogt,0.9988405108451844,Q315059,Culture.Biography.Biography*,175.0,2055.558333333333,145.0,32.0,0.0,12.567568,-23.801172,-10.749991,9201.0,4.9942025542259225,Culture,Biography*
2,10.0,2299.0,"American Media, Inc.",0.8519628047943115,Q465666,History_and_Society.Business_and_economics,192.0,736890.1411291608,192.0,19.0,192.0,15.777026999999999,-10.377310000000001,10.615271,6780.0,8.519628047943115,History_and_Society,Business_and_economics
3,139.0,3356.0,Bill Clinton,0.9979592561721802,Q1124,Culture.Biography.Biography*,190.0,695313.4426714119,119.0,0.0,60.0,98.58108,15.855223,17.1535,603497.0,138.71633660793304,Culture,Biography*
4,25.0,3975.0,2001 United Kingdom general election,1.0000100135803225,Q590740,History_and_Society.Politics_and_government,225.0,106800.16884934565,71.0,6.0,228.0,25.405405,3.2973516000000003,-23.745008,5287.0,25.000250339508064,History_and_Society,Politics_and_government
5,1.0,4948.0,Banacek,0.9958112239837646,Q2071571,Culture.Media.Television,192.0,0.0,192.0,37.0,192.0,10.0,7.0760875,-2.9301062,2920.0,0.9958112239837646,Culture,Television
6,5.0,5370.0,Category of being,0.9344051480293274,Q714737,Culture.Philosophy_and_religion,192.0,30218.0,192.0,35.0,192.0,12.567568,23.892912,-15.542067999999999,2750.0,4.672025740146637,Culture,Philosophy_and_religion
7,5.0,6046.0,Cicero,0.994098961353302,Q1541,Culture.Biography.Biography*,54.0,50875.474956061786,159.0,27.0,0.0,12.567568,20.026148000000006,4.880579,59191.0,4.97049480676651,Culture,Biography*
8,44.0,6195.0,Calvin Coolidge,0.9992778301239014,Q36023,Culture.Biography.Biography*,190.0,614095.0511072155,119.0,0.0,60.0,37.601353,-9.565903,-7.024423599999999,84199.0,43.96822452545166,Culture,Biography*
9,2.0,6336.0,Chorded keyboard,0.9362950325012208,Q419894,Culture.Media.Music,225.0,0.0,71.0,6.0,228.0,10.6418915,-4.577128,-23.240402,2542.0,1.8725900650024416,Culture,Music
10,21.0,6357.0,Camp David,0.7310686111450195,Q309202,Geography.Regions.Americas.North_America,190.0,19018.442195315758,119.0,0.0,60.0,22.837837,-8.993243,-3.4744043,41260.0,15.35244083404541,Geography,North_America
11,1.0,7906.0,Destry Rides Again,0.997120440006256,Q607524,Culture.Media.Films,65.0,0.0,15.0,18.0,255.0,10.0,22.03292,1.4480815,6688.0,0.997120440006256,Culture,Films
12,87.0,8182.0,Dwight D. Eisenhower,0.9980222582817078,Q9916,Culture.Biography.Biography*,190.0,582880.5967597428,119.0,0.0,60.0,65.20270500000001,9.272860000000001,10.696662,204075.0,86.82793647050858,Culture,Biography*
13,64.0,8189.0,Demographic statistics,0.9304682612419128,Q1965979,STEM.Mathematics,156.0,0.0,77.0,40.0,187.0,50.43919,0.6472018,17.753544,8657.0,59.54996871948242,STEM,Mathematics
14,65.0,9546.0,Engineering statistics,0.233716368675232,Q5377902,STEM.Technology,156.0,55.32799805836184,77.0,40.0,187.0,51.08108,13.444154000000001,-4.497363,10215.0,15.19156396389008,STEM,Technology
15,21.0,9941.0,Æthelberht of Kent,0.9972090721130372,Q272173,Culture.Biography.Biography*,192.0,17194.80112942853,192.0,30.0,192.0,22.837837,11.569123,14.024578,3849.0,20.941390514373783,Culture,Biography*
16,21.0,10264.0,Enrico Fermi,0.9995517134666444,Q8753,Culture.Biography.Biography*,192.0,400002.74203236646,192.0,20.0,192.0,22.837837,9.252025,-6.628172,97718.0,20.990585982799534,Culture,Biography*
17,7.0,11033.0,Frederick Douglass,0.998977780342102,Q215562,Culture.Biography.Biography*,190.0,10418.662435778964,119.0,0.0,60.0,13.851351000000001,-14.581325,4.931621,144852.0,6.992844462394714,Culture,Biography*
18,6.0,11736.0,Frederik Pohl,0.9989112615585328,Q312641,Culture.Biography.Biography*,175.0,10997.35,145.0,32.0,0.0,13.209458999999999,-11.455781,6.6142850000000015,2709.0,5.993467569351197,Culture,Biography*
19,267.0,11955.0,George H. W. Bush,0.9966334104537964,Q23505,Culture.Biography.Biography*,190.0,944448.8179351871,119.0,0.0,60.0,180.74324,10.683352000000001,-19.170576,6744949.0,266.10112059116364,Culture,Biography*
20,21.0,11994.0,Destroy All Monsters,0.974052667617798,Q1444720,Culture.Media.Media*,192.0,269.57546848951955,192.0,47.0,192.0,22.837837,-15.823369,-4.4191046,4746.0,20.45510601997376,Culture,Media*
21,20.0,12002.0,Godzilla vs. King Ghidorah,0.991162657737732,Q1464998,Culture.Media.Media*,192.0,0.10526315789473684,192.0,47.0,192.0,22.195946,21.545149,3.8417957,5408.0,19.823253154754642,Culture,Media*
22,21.0,12003.0,Godzilla vs. Mothra,0.9783946871757508,Q1284313,Culture.Media.Media*,192.0,269.57546848951955,192.0,47.0,192.0,22.837837,-4.0943135999999996,-1.1933945,4555.0,20.54628843069077,Culture,Media*
23,37.0,12495.0,Grover Cleveland,0.9983615279197692,Q35171,Culture.Biography.Biography*,190.0,5574.621110064297,119.0,0.0,60.0,33.108109999999996,-20.293587,-23.821722,106881.0,36.93937653303146,Culture,Biography*
24,45.0,13250.0,Health care reform,0.7663036584854126,Q60603744,STEM.Medicine_&_Health,192.0,0.8681555597964267,192.0,36.0,192.0,38.243244,-20.165472,-19.859293,4017.0,34.48366463184357,STEM,Medicine_&_Health
25,55.0,13682.0,Herbert Hoover,0.9989112615585328,Q35236,Culture.Biography.Biography*,190.0,224218.3415139813,119.0,0.0,60.0,44.662163,5.159064,-7.567723,113318.0,54.940119385719306,Culture,Biography*
26,3.0,13692.0,History of the Internet,0.7371681928634644,Q193315,STEM.Technology,225.0,21984.0,71.0,6.0,228.0,11.283783999999999,20.411479999999997,23.329391,78661.0,2.211504578590393,STEM,Technology
27,17.0,14365.0,Hengist and Horsa,0.7186043858528137,Q6560105,Culture.Biography.Biography*,192.0,14675.92017704671,192.0,30.0,192.0,20.270270999999997,-19.13717,21.916395,3613.0,12.216274559497833,Culture,Biography*
28,39.0,15654.0,John Quincy Adams,0.998876452445984,Q11816,Culture.Biography.Biography*,190.0,7217.071074816303,119.0,0.0,60.0,34.391890000000004,-18.179827,-15.785763000000001,98525.0,38.95618164539338,Culture,Biography*
29,67.0,15923.0,Dan Quayle,1.0000100135803225,Q49214,Culture.Biography.Biography*,190.0,137926.82812766446,119.0,0.0,60.0,52.364864000000004,23.083138,-0.14671193,378663.0,67.0006709098816,Culture,Biography*
30,125.0,15992.0,Jimmy Carter,0.998803436756134,Q23685,Culture.Biography.Biography*,190.0,983297.1537717986,119.0,0.0,60.0,89.59459,-16.295132000000002,4.2960696,2090977.0,124.85042959451675,Culture,Biography*
31,3.0,17396.0,Kid Rock,0.9959398508071899,Q158175,Culture.Biography.Biography*,190.0,0.0,119.0,0.0,60.0,11.283783999999999,8.842723,-21.943678,80818.0,2.98781955242157,Culture,Biography*
32,64.0,17516.0,Location parameter,0.5544804334640503,Q2621185,STEM.Medicine_&_Health,156.0,0.0,77.0,40.0,187.0,50.43919,9.325614,-21.321745,8720.0,35.48674774169922,STEM,Medicine_&_Health
33,72.0,17528.0,Laura Bush,0.997758150100708,Q152019,Culture.Biography.Biography*,190.0,281998.7299480378,119.0,0.0,60.0,55.574326,-11.640695,8.37045,350787.0,71.83858680725098,Culture,Biography*
34,3.0,17641.0,Lateral pass,0.960371196269989,Q1806902,Culture.Sports,97.0,2302.567095801161,136.0,23.0,0.0,11.283783999999999,-23.814724,-22.069067,9040.0,2.881113588809967,Culture,Sports
35,4.0,17810.0,Liechtenstein,0.9755869507789612,Q347,Geography.Regions.Europe.Europe*,145.0,65891.0,163.0,9.0,0.0,11.925675,-13.106867999999999,-17.869336999999994,78539.0,3.9023478031158447,Geography,Europe*
36,2.0,17835.0,Telecommunications in Luxembourg,0.1259327530860901,Q7695974,History_and_Society.History,192.0,5499.000000000003,192.0,36.0,192.0,10.6418915,-19.872503,-9.672517,3250.0,0.2518655061721802,History_and_Society,History
37,4.0,18238.0,Lunar Roving Vehicle,0.9763205647468568,Q275816,History_and_Society.Transportation,192.0,43936.0,192.0,45.0,192.0,11.925675,17.732471,18.449682,13491.0,3.905282258987427,History_and_Society,Transportation
38,6.0,18383.0,Leonids,0.9935217499732972,Q189698,STEM.Space,192.0,0.2,192.0,45.0,192.0,13.209458999999999,23.890867,-18.258298999999997,11508.0,5.961130499839784,STEM,Space
39,12.0,19198.0,Michael Reagan,0.9976133108139038,Q6833765,Culture.Biography.Biography*,190.0,5549.31827757584,119.0,0.0,60.0,17.06081,-18.485338,-11.947725,19559.0,11.971359729766846,Culture,Biography*
40,8.0,19320.0,Mebyon Kernow,0.9399233460426332,Q161957,History_and_Society.Politics_and_government,225.0,15256.670446034948,71.0,6.0,228.0,14.493243,-11.844316000000001,-4.6299753,2596.0,7.519386768341065,History_and_Society,Politics_and_government
41,4.0,19532.0,Cardiff Arms Park,0.9433575868606568,Q432321,Culture.Sports,192.0,1567.428571428548,192.0,22.0,192.0,11.925675,11.293238,8.416437,3201.0,3.7734303474426274,Culture,Sports
42,13.0,20050.0,Minnesota Twins,0.997120440006256,Q604879,Culture.Sports,34.0,824564.5031453681,94.0,12.0,176.0,17.702702,-16.435270000000006,-11.097315,30172.0,12.962565720081328,Culture,Sports
43,35.0,20979.0,Mikhail Gorbachev,0.9958112239837646,Q30487,Culture.Biography.Biography*,190.0,16310.431198475848,119.0,0.0,60.0,31.824324,-4.516484999999999,-3.1970406000000002,143531.0,34.85339283943176,Culture,Biography*
44,40.0,21181.0,Nancy Reagan,0.9994572401046752,Q193426,Culture.Biography.Biography*,190.0,33364.633105494424,119.0,0.0,60.0,35.033783,-6.375225,-19.730265,122699.0,39.978289604187005,Culture,Biography*
45,9.0,21285.0,Nuclear physics,0.7371681928634644,Q81197,STEM.Physics,192.0,8664.515081180363,192.0,20.0,192.0,15.135136,18.931202,-17.273236999999998,16394.0,6.634513735771179,STEM,Physics
46,9.0,22151.0,Nuclear reactor,0.9381340146064758,Q80877,STEM.Technology,192.0,92798.19064083598,192.0,20.0,192.0,15.135136,15.531407000000002,-8.676146000000001,29014.0,8.443206131458282,STEM,Technology
47,11.0,22385.0,Oort cloud,0.9591643214225768,Q40864,STEM.Space,192.0,8842.683333333527,192.0,45.0,192.0,16.418919,13.682266,22.849337,48173.0,10.550807535648344,STEM,Space
48,3.0,22791.0,Boeing OC-135B Open Skies,0.9990700483322144,Q218128,STEM.Engineering,190.0,2.601522133780198,119.0,0.0,60.0,11.283783999999999,17.530447,-20.644185999999998,7312.0,2.997210144996643,STEM,Engineering
49,3.0,22792.0,Treaty on Open Skies,0.6992644667625427,Q1928989,History_and_Society.Politics_and_government,190.0,362.5715123348481,119.0,0.0,60.0,11.283783999999999,-0.47761762,-13.256398999999998,3614.0,2.097793400287628,History_and_Society,Politics_and_government
50,3.0,23229.0,Paul Robeson,0.9983615279197692,Q273233,Culture.Biography.Biography*,95.0,129826.58970872301,73.0,18.0,199.0,11.283783999999999,-22.441294,5.359189,34238.0,2.9950845837593074,Culture,Biography*
51,8.0,23259.0,Particle physics,0.7431780099868774,Q18334,STEM.Physics,192.0,5566.499999999999,192.0,20.0,192.0,14.493243,-12.016738,16.491095,21060.0,5.9454240798950195,STEM,Physics
52,65.0,24982.0,Psychometrics,0.99219411611557,Q506132,STEM.Medicine_&_Health,156.0,272.1297325283925,77.0,40.0,187.0,51.08108,8.987639,15.980618,19506.0,64.49261754751204,STEM,Medicine_&_Health
53,7.0,25040.0,Pioneer program,0.9859463572502136,Q190108,STEM.Space,192.0,34307.4547619042,192.0,45.0,192.0,13.851351000000001,15.144953,1.268091,3787.0,6.901624500751495,STEM,Space
54,170.0,25433.0,Ronald Reagan,0.9990700483322144,Q9960,Culture.Biography.Biography*,190.0,638256.8103230668,119.0,0.0,60.0,118.47972,-17.71108,1.0321759,782809.0,169.84190821647644,Culture,Biography*
55,10.0,26181.0,Ray Bradbury,0.9939124584197998,Q40640,Culture.Biography.Biography*,175.0,7566.725,145.0,32.0,0.0,15.777026999999999,24.941570000000002,8.842158,33818.0,9.939124584197998,Culture,Biography*
56,4.0,27013.0,Swedish Academy,0.4334051480293274,Q207360,Geography.Regions.Europe.Europe*,192.0,21987.0,192.0,20.0,192.0,11.925675,4.7010894,2.4321785,2585.0,1.7336205921173096,Geography,Europe*
57,68.0,27577.0,Statistical inference,0.33459946513175964,Q938438,Culture.Philosophy_and_religion,156.0,5814.321325130145,77.0,40.0,187.0,53.006756,13.395728,1.08976,26762.0,22.752763628959656,Culture,Philosophy_and_religion
58,65.0,27579.0,Statistical theory,0.5621865391731262,Q3551145,STEM.Medicine_&_Health,156.0,55.32799805836184,77.0,40.0,187.0,51.08108,-0.34576404,-8.84255,9719.0,36.542125046253204,STEM,Medicine_&_Health
59,6.0,28481.0,Statistical mechanics,0.6513648629188538,Q188715,STEM.Physics,192.0,0.0,192.0,20.0,192.0,13.209458999999999,-12.8148,-6.164178400000001,14093.0,3.9081891775131226,STEM,Physics
60,64.0,28651.0,Outline of statistics,1.0000100135803225,Q7112738,STEM.Mathematics,156.0,0.0,77.0,40.0,187.0,50.43919,21.923838,6.8181076,9211.0,64.00064086914064,STEM,Mathematics
61,1.0,29550.0,Shmuel Yosef Agnon,0.9976133108139038,Q133042,Culture.Biography.Biography*,192.0,0.0,192.0,20.0,192.0,10.0,8.447492,-9.254285000000001,3274.0,0.9976133108139038,Culture,Biography*
62,5.0,30005.0,Telefónica,0.7931159734725952,Q160229,History_and_Society.Business_and_economics,54.0,10993.999999999998,159.0,27.0,0.0,12.567568,14.039672,15.983948000000002,8861.0,3.965579867362976,History_and_Society,Business_and_economics
63,2.0,30019.0,The Sound of Music,0.9988405108451844,Q1022513,Culture.Performing_arts,95.0,5499.0,73.0,18.0,199.0,10.6418915,18.911263,-18.291408999999998,29785.0,1.9976810216903689,Culture,Performing_arts
64,101.0,30284.0,Statistical hypothesis testing,0.5775054097175598,Q210832,STEM.Mathematics,156.0,650004.1254164436,77.0,40.0,187.0,74.18919,9.346456,15.008519,64778.0,58.32804638147354,STEM,Mathematics
65,9.0,30564.0,Theodore Sturgeon,0.9979592561721802,Q240253,Culture.Biography.Biography*,175.0,5516.95,145.0,32.0,0.0,15.135136,-11.980286999999999,-4.824118599999999,7891.0,8.981633305549622,Culture,Biography*
66,35.0,30645.0,Buzzcocks,0.9511522054672241,Q939329,Culture.Biography.Biography*,192.0,202225.8297979798,192.0,11.0,192.0,31.824324,21.675062,20.111342999999998,129765.0,33.290327191352844,Culture,Biography*
67,37.0,30857.0,Texas Rangers (baseball),0.9963027834892272,Q329816,Culture.Sports,190.0,447080.5066195146,119.0,0.0,60.0,33.108109999999996,-16.441025,-22.825876,21876.0,36.8632029891014,Culture,Sports
68,8.0,31814.0,Unidentified flying object,0.3775506913661957,Q421,Culture.Philosophy_and_religion,175.0,269068.298944665,145.0,32.0,0.0,14.493243,-13.205855999999999,16.20402,24307.0,3.0204055309295654,Culture,Philosophy_and_religion
69,2.0,31903.0,Unitarian Universalist Association,0.812877357006073,Q671506,Culture.Philosophy_and_religion,190.0,5499.0,119.0,0.0,60.0,10.6418915,11.530689,13.119330999999999,3133.0,1.625754714012146,Culture,Philosophy_and_religion
70,37.0,32077.0,1996 United States presidential election,0.9825675487518308,Q659166,History_and_Society.Politics_and_government,190.0,9874.530685854144,119.0,0.0,60.0,33.108109999999996,-9.892967,21.05593,27498.0,36.35499930381774,History_and_Society,Politics_and_government
71,31.0,32173.0,United States Military Academy,0.9381340146064758,Q9219,Geography.Regions.Americas.North_America,97.0,988635.2995775962,136.0,34.0,0.0,29.256756,14.451931,19.266108,70602.0,29.08215445280075,Geography,North_America
72,1.0,32243.0,USS Enterprise,0.14805719256401062,Q1913604,History_and_Society.Transportation,192.0,0.0,192.0,45.0,192.0,10.0,10.291729,-5.4504914000000015,3674.0,0.14805719256401062,History_and_Society,Transportation
73,15.0,32782.0,Voyager 2,0.9987651705741882,Q48475,STEM.Space,192.0,211717.0238095352,192.0,45.0,192.0,18.986486,2.7316756,-9.256588,172715.0,14.981477558612823,STEM,Space
74,38.0,33060.0,Warren G. Harding,0.9993638396263124,Q35286,Culture.Biography.Biography*,190.0,3126.039192436993,119.0,0.0,60.0,33.75,-7.080408,17.43175,91757.0,37.97582590579987,Culture,Biography*
75,47.0,33521.0,William McKinley,0.9984121918678284,Q35041,Culture.Biography.Biography*,190.0,34658.41921540334,119.0,0.0,60.0,39.527027000000004,24.574528,-21.130896,84319.0,46.92537301778793,Culture,Biography*
76,4.0,37256.0,Michael I of Romania,0.99219411611557,Q930013,Culture.Biography.Biography*,190.0,5515.146221322548,119.0,0.0,60.0,11.925675,-1.1173917,-1.5556715,44186.0,3.96877646446228,Culture,Biography*
77,3.0,37320.0,The Martian Chronicles,0.9964163899421692,Q918052,Culture.Literature,175.0,0.0,145.0,32.0,0.0,11.283783999999999,-12.349492,-14.256967999999999,19201.0,2.9892491698265076,Culture,Literature
78,28.0,37407.0,Strasbourg,0.9433575868606568,Q6602,Geography.Regions.Europe.Europe*,255.0,416557.9117691135,135.0,8.0,0.0,27.331081,8.45368,15.415957,164493.0,26.414012432098392,Geography,Europe*
79,1.0,37625.0,Hildegard Knef,0.9990700483322144,Q57604,Culture.Biography.Biography*,145.0,0.0,0.0,1.0,254.0,10.0,13.843735,-1.110611,4335.0,0.9990700483322144,Culture,Biography*
80,14.0,38751.0,ArXiv,0.41490885615348816,Q118398,Culture.Literature,156.0,54944.0,77.0,40.0,187.0,18.344595,-16.446949,-24.509311999999998,19749.0,5.808723986148834,Culture,Literature
81,3.0,39482.0,Mai Zetterling,0.9995517134666444,Q236656,Culture.Biography.Biography*,145.0,5499.0,0.0,1.0,254.0,11.283783999999999,20.771185,18.519281,4597.0,2.9986551403999333,Culture,Biography*
82,71.0,39531.0,1988 United States presidential election,0.8596737384796143,Q643015,History_and_Society.Politics_and_government,190.0,19827.988335748603,119.0,0.0,60.0,54.932430000000004,21.979057,-12.743003999999999,36314.0,61.03683543205261,History_and_Society,Politics_and_government
83,5.0,39562.0,Geochemistry,0.754925012588501,Q161764,STEM.Chemistry,192.0,32975.000000000015,192.0,3.0,192.0,12.567568,-17.228786,7.3188580000000005,6974.0,3.774625062942505,STEM,Chemistry
84,16.0,40415.0,Jean Baptiste Point du Sable,0.9989112615585328,Q492555,Culture.Biography.Biography*,192.0,102593.00457556204,192.0,44.0,192.0,19.628378,15.874614000000001,-7.494202599999999,91731.0,15.982580184936525,Culture,Biography*
85,10.0,40417.0,Fort Dearborn,0.7931159734725952,Q305286,Geography.Regions.Americas.North_America,192.0,90434.13944799805,192.0,44.0,192.0,15.777026999999999,2.1770236,-3.5111349,2326.0,7.931159734725952,Geography,North_America
86,1.0,40433.0,Molde,0.9931061863899232,Q104095,Geography.Regions.Europe.Northern_Europe,192.0,0.0,192.0,26.0,192.0,10.0,-2.1052406,-10.155455,4072.0,0.9931061863899232,Geography,Northern_Europe
87,4.0,42120.0,Haile Selassie,0.9955416321754456,Q41178,Culture.Biography.Biography*,154.0,21988.0,102.0,39.0,134.0,11.925675,-1.4699107,-11.737917,58219.0,3.9821665287017822,Culture,Biography*
88,42.0,42172.0,Walter Mondale,0.9996640086174012,Q49216,Culture.Biography.Biography*,190.0,179986.36283520126,119.0,0.0,60.0,36.31757,-1.5255406,-5.5763964999999995,122973.0,41.985888361930854,Culture,Biography*
89,3.0,42219.0,Century of Progress,0.8519628047943115,Q300347,Geography.Regions.Americas.North_America,192.0,0.0,192.0,44.0,192.0,11.283783999999999,23.994093,14.509554000000001,3178.0,2.5558884143829346,Geography,North_America
90,1.0,43240.0,Thomas Telford,0.9982553720474244,Q380875,Culture.Biography.Biography*,192.0,0.0,192.0,24.0,192.0,10.0,2.8477273,-14.279716,3272.0,0.9982553720474244,Culture,Biography*
91,5.0,43395.0,Alfred North Whitehead,0.9986850023269652,Q183372,Culture.Biography.Biography*,192.0,93289.0,192.0,35.0,192.0,12.567568,2.7523906000000005,11.6237,13195.0,4.993425011634826,Culture,Biography*
92,22.0,43675.0,Laurence Olivier,0.9987257122993468,Q55245,Culture.Biography.Biography*,95.0,181182.02791481625,73.0,18.0,199.0,23.47973,-5.195134599999999,-2.0541782,139829.0,21.97196567058563,Culture,Biography*
93,2.0,44437.0,The Great Ziegfeld,0.9855064153671264,Q470218,Culture.Media.Films,95.0,10996.0,73.0,18.0,199.0,10.6418915,1.822677,-17.921633,2728.0,1.9710128307342527,Culture,Films
94,2.0,47235.0,16 Psyche,1.0000100135803225,Q107517,STEM.Space,192.0,0.0,192.0,45.0,192.0,10.6418915,18.201706,10.685278,2950.0,2.000020027160645,STEM,Space
95,49.0,47734.0,Chhattisgarh,0.8596737384796143,Q1168,Geography.Regions.Asia.Asia*,0.0,20878.06545843666,155.0,2.0,69.0,40.81081,10.291310000000001,-11.80414,73448.0,42.1240131855011,Geography,Asia*
96,146.0,47945.0,Madhya Pradesh,0.8558611869812012,Q1188,Geography.Regions.Asia.Asia*,0.0,717865.7650481331,155.0,2.0,69.0,103.074326,-15.522110999999999,-20.737331,104632.0,124.95573329925537,Geography,Asia*
97,2.0,48815.0,Fu-Go balloon bomb,0.7371681928634644,Q695154,History_and_Society.Military_and_warfare,192.0,7.0,192.0,0.0,192.0,10.6418915,-8.090938000000001,-19.57848,4244.0,1.4743363857269287,History_and_Society,Military_and_warfare
98,3.0,49329.0,Strait of Juan de Fuca,0.9637899398803712,Q867627,Geography.Regions.Americas.North_America,192.0,60389.0,192.0,44.0,192.0,11.283783999999999,-2.2843916,20.799007,2843.0,2.8913698196411137,Geography,North_America
99,71.0,49571.0,Bayesian inference,0.24509501457214355,Q812535,STEM.Mathematics,156.0,6842.6908992813205,77.0,40.0,187.0,54.932430000000004,-9.186232,-4.351410400000002,31514.0,17.401746034622192,STEM,Mathematics
100,1.0,50277.0,Century 21 Exposition,0.7057950496673584,Q1054478,Geography.Regions.Americas.North_America,95.0,0.0,73.0,18.0,199.0,10.0,-17.666754,-16.629759,2882.0,0.7057950496673584,Geography,North_America
101,2.0,50608.0,Parkinsonism,0.9984612464904784,Q1531991,STEM.Medicine_&_Health,190.0,0.0,119.0,0.0,60.0,10.6418915,-3.3768787000000002,4.793211,36258.0,1.9969224929809568,STEM,Medicine_&_Health
102,64.0,51531.0,Geostatistics,0.9481645226478576,Q1440020,STEM.Mathematics,156.0,0.0,77.0,40.0,187.0,50.43919,-0.35966820000000005,3.551597,10645.0,60.68252944946288,STEM,Mathematics
103,5.0,51985.0,Buzzkunst,0.989681839942932,Q5003592,Culture.Media.Media*,192.0,0.0,192.0,11.0,192.0,12.567568,-24.481236,6.323188,1285.0,4.94840919971466,Culture,Media*
104,15.0,52497.0,Nobel Prize in Physics,0.6654205918312073,Q38104,History_and_Society.Society,192.0,243790.7130458268,192.0,20.0,192.0,18.986486,8.056142999999999,2.2529619999999997,26418.0,9.98130887746811,History_and_Society,Society
105,4.0,53210.0,Marion Zimmer Bradley,0.9942797422409058,Q465179,Culture.Biography.Biography*,175.0,0.0,145.0,32.0,0.0,11.925675,-7.0005455,21.270401,8727.0,3.977118968963623,Culture,Biography*
106,17.0,53514.0,Edith Cavell,0.998803436756134,Q237564,Culture.Biography.Biography*,192.0,63174.66666666666,192.0,17.0,192.0,20.270270999999997,17.371492,18.733926999999998,267429.0,16.97965842485428,Culture,Biography*
107,4.0,54088.0,Harry Palmer,0.9615437984466552,Q1749168,Culture.Literature,145.0,2749.0,0.0,1.0,254.0,11.925675,22.270378,-11.173355,4125.0,3.8461751937866206,Culture,Literature
108,1.0,54496.0,Lawrence Lessig,0.9985549449920654,Q217790,Culture.Biography.Biography*,192.0,0.0,192.0,19.0,192.0,10.0,10.168845,7.667147,27732.0,0.9985549449920654,Culture,Biography*
109,89.0,54533.0,Lyndon B. Johnson,0.9991269707679749,Q9640,Culture.Biography.Biography*,190.0,127580.83552037447,119.0,0.0,60.0,66.48649,-18.565235,-11.100181,228205.0,88.92230039834976,Culture,Biography*
110,2.0,55140.0,"Madison County, New York",0.952584147453308,Q115166,Geography.Regions.Americas.North_America,190.0,16491.0,119.0,0.0,60.0,10.6418915,10.648735,8.694124,2377.0,1.905168294906616,Geography,North_America
111,1.0,55620.0,Catiline Orations,0.839743971824646,Q1055008,History_and_Society.History,54.0,0.0,159.0,27.0,0.0,10.0,-13.421076000000001,15.794118,3853.0,0.839743971824646,History_and_Society,History
112,58.0,55846.0,Bob Dole,1.0000100135803225,Q319079,Culture.Biography.Biography*,190.0,262945.2600556998,119.0,0.0,60.0,46.587837,3.4269044,10.068474,1064514.0,58.000580787658706,Culture,Biography*
113,7.0,56472.0,Benjamin Netanyahu,0.9963027834892272,Q43723,Culture.Biography.Biography*,190.0,16493.999999999996,119.0,0.0,60.0,13.851351000000001,-3.1401925,-2.0876956,43595.0,6.97411948442459,Culture,Biography*
114,46.0,58948.0,List of notifiable diseases,0.275139719247818,Q6630849,STEM.Biology,192.0,94.19211758779561,192.0,36.0,192.0,38.885135999999996,-23.404222,19.049086,2882.0,12.656427085399628,STEM,Biology
115,2.0,60417.0,Battle of Maldon,0.9697954058647156,Q1442050,History_and_Society.Military_and_warfare,192.0,0.0,192.0,30.0,192.0,10.6418915,24.693356,-4.229978599999999,3607.0,1.9395908117294312,History_and_Society,Military_and_warfare
116,7.0,60557.0,Emmeline Pankhurst,1.0000100135803225,Q211519,Culture.Biography.Biography*,225.0,11644.598490263777,71.0,6.0,228.0,13.851351000000001,-12.947239,-20.022717,32728.0,7.000070095062258,Culture,Biography*
117,4.0,61168.0,Flirtation Walk,0.9942797422409058,Q949642,Culture.Media.Films,65.0,4571.3333333335495,15.0,18.0,255.0,11.925675,-6.980646000000001,17.797564,1671.0,3.977118968963623,Culture,Films
118,2.0,61194.0,A Prairie Home Companion,0.546748161315918,Q2890517,Culture.Media.Media*,232.0,54245.10289826284,108.0,31.0,146.0,10.6418915,15.865866,-14.533163,9610.0,1.093496322631836,Culture,Media*
119,5.0,61483.0,The Informer (1935 film),0.9802908897399902,Q463869,Culture.Media.Films,95.0,66767.08026174728,73.0,18.0,199.0,12.567568,-11.200610000000001,19.121181,5495.0,4.901454448699951,Culture,Films
120,1.0,61961.0,Mikoyan-Gurevich MiG-19,0.9967369437217712,Q153307,History_and_Society.Military_and_warfare,97.0,0.0,136.0,34.0,0.0,10.0,-13.038387,-11.871261,23571.0,0.9967369437217712,History_and_Society,Military_and_warfare
121,5.0,62343.0,Bush,0.6513648629188538,Q224168,Culture.Linguistics,190.0,0.8531313131313131,119.0,0.0,60.0,12.567568,-7.0017095000000005,-2.8764005,9523.0,3.256824314594269,Culture,Linguistics
122,3.0,62358.0,Elizabeth Patterson Bonaparte,0.9982553720474244,Q268344,Culture.Biography.Biography*,65.0,104173.0,15.0,18.0,255.0,11.283783999999999,-23.869087,8.961464999999997,2235.0,2.9947661161422734,Culture,Biography*
123,16.0,63403.0,Brian Mulroney,0.9995927214622498,Q128563,Culture.Biography.Biography*,190.0,17257.800927267825,119.0,0.0,60.0,19.628378,-13.105787,-7.6245966,123271.0,15.993483543395996,Culture,Biography*
124,3.0,64314.0,Ingeborg Bachmann,0.996837317943573,Q78506,Culture.Biography.Biography*,192.0,0.5,192.0,20.0,192.0,11.283783999999999,6.691192,-18.020134,3134.0,2.990511953830719,Culture,Biography*
