,Label,Id,Degree,modularity_class,betweenesscentrality
133,Arthur_Harris,133,20,2,14598.604821755425
153,Arvo_Pärt,153,2,24,10494.0
265,Almaty,265,11,30,71223.998463759
341,Achim_von_Arnim,341,2,10,0.0
356,André_Gide,356,3,10,1378.2893662657984
567,Bettina_von_Arnim,567,4,10,2624.5
823,Catherine_Zeta-Jones,823,4,0,37682.09818464605
827,Catherine_Oxenberg,827,2,4,2622.0
849,Caracalla,849,4,41,7871.0
1108,Desoxyribonukleinsäure,1108,6,15,31731.80410588881
1267,Ernest_Rutherford,1267,2,10,5248.0
1307,Euklid,1307,2,9,5248.0
1624,Freie_Demokratische_Partei,1624,131,7,954381.0816572899
1632,Football_(Sportart),1632,12,17,5051.266301121401
1896,Geologie,1896,5,24,84308.4765952499
1903,Ferdinand_von_Zeppelin,1903,1,0,0.0
2101,Gerhard_Schröder_(CDU),2101,20,7,18074.83523734856
2104,Harmonie,2104,1,22,0.0
2469,Jonathan_Demme,2469,5,5,44933.87748320952
2488,Jacqueline_Bisset,2488,4,0,30280.82197292156
2656,Kirk_Douglas,2656,78,0,755771.3072050317
2676,Kanzlerkandidat,2676,18,7,13068.648198322982
2708,Koalition_(Politik),2708,31,7,46730.3296751296
2750,Kalifornischer_Goldrausch,2750,2,14,37.64893822208064
2970,Lorraine_Bracco,2970,2,5,20.787362619605986
3158,Miloš_Forman,3158,6,0,125362.36885672655
3203,Michael_Douglas,3203,22,0,112527.41294471757
3355,Mechanik,3355,5,15,24858.439555578054
3379,Margarethe_von_Trotta,3379,3,25,5264.348669084169
3567,Nerva,3567,1,41,0.0
3582,New_Hollywood,3582,3,0,2399.1363857057654
3627,Nationalsozialistische_Deutsche_Arbeiterpartei,3627,87,7,931390.6724882467
3688,Oscar/Beste_Regie,3688,69,5,154237.91853757694
3691,Oscar/Bester_internationaler_Film,3691,53,5,287581.46951850865
3692,Oscar/Bester_Nebendarsteller,3692,65,5,305878.32922505745
3693,Oscar/Beste_Nebendarstellerin,3693,67,5,188286.49742509893
3695,Oscar/Beste_Kamera,3695,56,5,90412.26078054516
3812,Oortsche_Wolke,3812,1,25,0.0
3828,"Paul_Verhoeven_(Regisseur,_1938)",3828,4,5,64691.829903906975
4005,Pickelhaube,4005,2,2,37476.615344473656
4088,Parteispende,4088,2,7,0.0
4103,Priamos,4103,8,10,21684.764160207047
4205,Rainer_Werner_Fassbinder,4205,20,1,444235.57565440785
4318,Roland_Freisler,4318,31,6,146509.94318607307
4500,Suspense,4500,2,13,7569.486942701081
4569,Suzanne_Vega,4569,1,11,0.0
4697,Sergei_Pawlowitsch_Koroljow,4697,1,6,0.0
4761,Sueben,4761,4,9,90413.30406582438
4840,Sankt-Lorenz-Strom,4840,4,24,15862.039481632184
5128,Thüringen,5128,105,7,1118343.9624936148
5186,Taifun,5186,8,3,3766.765839294624
5434,Vererbung_(Biologie),5434,3,15,9984.50367832896
5643,Welt,5643,3,26,10494.0
5742,Yard,5742,85,17,28557.229158203165
7636,Game_Boy,7636,1,17,0.0
7833,American_Football,7833,187,17,1342336.91471961
7928,Unwetter,7928,13,3,46755.05856941244
8550,Ministerpräsident,8550,54,7,355591.4767375899
8627,Christoph_von_Dohnányi,8627,1,9,0.0
8631,"Armand-Jean_du_Plessis,_duc_de_Richelieu",8631,4,24,75198.01136147797
8645,Lhasa,8645,6,30,22716.1967097071
8753,Vollkommene_Zahl,8753,1,9,0.0
9129,Empedokles,9129,7,10,101153.4207567928
9172,Naturphilosophie,9172,5,10,32897.718822303694
9183,Anselm_Kiefer,9183,3,9,23464.90204720383
9184,Mifepriston,9184,2,24,0.0
9327,Landkreis_Potsdam-Mittelmark,9327,1,23,0.0
9351,Landkreis_Teltow-Fläming,9351,2,23,5248.0
9419,Bora_(Wind),9419,8,3,26377.487601045766
9535,Ergebnisse_der_Bundestagswahlen,9535,14,7,2530.8696237192294
9594,Ausgleichsmandat,9594,1,7,0.0
9669,Graupel,9669,5,3,4.593406593406595
9677,Hagel,9677,6,3,10494.999999999998
9708,Friedrich_Merz,9708,28,7,239850.51312943452
10121,Heldenplatz,10121,1,12,0.0
10160,Religionskritik,10160,4,10,31626.81641387938
11521,"Beschimpfung_von_Bekenntnissen,_Religionsgesellschaften_und_Weltanschauungsvereinigungen",11521,2,7,0.0
11779,Marienerscheinungen_und_Wallfahrt_in_Lourdes,11779,2,22,0.0
11934,Sonnenwind,11934,7,25,62694.470574722836
11968,Taler,11968,5,8,6215.872013388512
11994,Allerheiligen,11994,1,17,0.0
12223,Carl_Sagan,12223,3,24,3.0
12437,Else_Lasker-Schüler,12437,21,26,146560.9205673892
12447,Metropolit,12447,12,22,13426.329482818714
12534,Westdeutschland,12534,12,18,233143.118209755
12613,Einsiedelei,12613,2,6,7778.492472399185
12806,Sozialistische_Reichspartei,12806,15,7,10935.51205232753
13070,Windrichtung,13070,4,3,26.92173055702473
13214,Peleus,13214,9,10,723.2145660477236
13217,Thetis_(Mythologie),13217,8,10,3087.7122762890513
13244,Spitzbergen_(Insel),13244,6,8,5960.745436394361
13286,Nelly_Sachs,13286,3,10,30405.4543879091
13473,Zitat,13473,1,11,0.0
13613,Landtag,13613,1,7,0.0
