,Label,Id,Degree,modularity_class,betweenesscentrality
5,Agricoltura,5,46,1,494190.64620279626
6,Architettura,6,52,1,1060483.5497560706
55,Anni_1820,55,4,7,9149.086826460381
419,Argon,419,6,1,2390.403317700348
723,Boro,723,8,1,28091.01727364805
803,Balilla,803,1,7,0.0
827,Comitato_olimpico_nazionale_italiano,827,9,0,24755.41140764648
828,Columbia_Britannica,828,14,2,173556.95729899334
1301,Canottaggio,1301,5,0,43798.59491011145
1303,Curling,1303,3,13,2097.1168501155853
1355,Composto_organico,1355,7,1,9162.383801841968
1410,Ceuta,1410,8,8,20389.394060497147
1604,Diritto_internazionale,1604,8,1,14920.415260391177
1662,Educazione,1662,13,1,60546.96181315225
1668,Enciclopedia,1668,7,1,55475.1888837761
1680,Erminio_Macario,1680,14,3,23143.6470542496
1721,Edmondo_De_Amicis,1721,2,7,7317.3252900231055
1851,Firmware,1851,5,2,2131.045652567674
2170,Giovan_Battista_Perasso,2170,5,7,15612.612417686547
2172,Girolamo_Frescobaldi,2172,1,12,0.0
2178,Giro_delle_Fiandre,2178,4,8,19343.510318568682
2200,Gruppo_della_tavola_periodica,2200,4,1,0.0
2315,Isola_del_Liri,2315,2,3,218.15512873166622
2317,Imperatori_del_Sacro_Romano_Impero,2317,11,7,28482.997637991626
2382,Isola_di_Ponza,2382,3,11,13699.275058592553
2451,Joan_Crawford,2451,11,2,96673.74289688295
2455,Jesolo,2455,7,14,6476.263417516777
2485,Aleksandr_Fëdorovič_Kerenskij,2485,3,8,3635.0763175228403
2555,Linus_Torvalds,2555,1,2,0.0
2581,Laika,2581,1,3,0.0
2631,Lava,2631,8,1,27874.293372253134
2642,Lavoro,2642,15,1,65072.4545462158
2667,Limes_romano,2667,13,1,67015.13644436153
2717,Made_in_Italy,2717,6,1,17206.143176028203
2862,Massimo_Serato,2862,10,3,46989.516926381926
2891,Melilla,2891,7,8,8047.594642177267
3025,Nuvolento,3025,1,11,0.0
3147,Organizzazione_internazionale,3147,4,1,4435.099732578233
3247,Provincia,3247,8,14,55845.59902430183
3305,Pierre_Simon_Laplace,3305,1,15,0.0
3345,Pioltello,3345,2,14,821.8987689444849
3528,Provincia_di_Biella,3528,12,14,31367.462227702516
3609,Quintino_Sella,3609,2,7,4203.944202849783
3680,Rote_Armee_Fraktion,3680,6,7,113156.7866893254
3705,Riproduzione,3705,4,23,6753.757514105308
3895,Storia_antica,3895,9,1,95803.98097944641
4126,Storia_del_colonialismo_in_Africa,4126,1,7,0.0
4155,Tecnologia,4155,20,1,135744.68654858478
4177,Telecomunicazione,4177,20,1,120001.73970377057
4268,Tutti_a_casa,4268,3,3,1588.4683432951551
4441,Velocità,4441,15,11,100845.03627227747
4566,William_Herschel,4566,3,1,8953.04418591144
7615,Gilberto_Govi,7615,1,3,0.0
8965,Pancho_Villa,8965,2,2,0.0
9055,Rivoluzione_messicana,9055,3,2,2571.932995375772
9169,Provincia_di_Isernia,9169,7,14,25450.592806414956
9173,Provincia_di_Treviso,9173,16,14,62430.376796929464
9174,Provincia_di_Venezia,9174,7,14,17214.059398295856
9186,Provincia_di_Bologna,9186,4,14,11453.0
9187,Provincia_di_Parma,9187,21,14,228120.69299315737
9188,Provincia_di_Ravenna,9188,14,14,26744.386671875352
9190,Provincia_di_Rimini,9190,13,14,37041.53520637367
9273,Provincia_di_Savona,9273,14,14,104301.8990382726
9283,Provincia_di_Vercelli,9283,13,14,13927.457066297073
9284,Provincia_di_Torino,9284,13,14,69117.11697405286
9285,Provincia_di_Novara,9285,12,14,21411.704422263523
9286,Provincia_di_Asti,9286,13,14,21987.539425342064
9333,Brest_(Francia),9333,1,0,0.0
9603,Nomenclatura_di_Bayer,9603,3,11,579.9686394325621
9691,Croce_Rossa_e_Mezzaluna_Rossa_Internazionale,9691,11,8,56210.66225357435
10347,Industria,10347,24,1,156282.73631353126
10400,Isole_del_Canale,10400,2,8,0.0
10564,Delia_Scala,10564,15,3,99114.72808150027
10741,Bandiera_della_Repubblica_Popolare_Cinese,10741,1,8,0.0
10752,Bandiera_della_Germania,10752,1,8,0.0
10803,Performance_art,10803,9,15,25529.911645991793
10961,Vega,10961,5,11,17938.01409234957
11063,Lana_Turner,11063,3,37,34333.0
11070,Palazzo_del_Potala,11070,6,12,565.9937616679923
11247,MS-DOS,11247,2,2,658.2536009163312
11351,Propaganda,11351,9,8,30509.751556590636
11390,Storia_della_Germania,11390,12,7,68142.34584164072
11398,Supergigante,11398,10,13,1239.543236035929
11410,Arturo_(astronomia),11410,4,11,3483.829668701134
11419,Lebensraum,11419,4,8,2141.0855688160977
11431,Giorgio_Bassani,11431,7,18,43326.356836383755
11724,Ghiacciaio,11724,5,1,10467.766319779328
11854,Sol_(astronomia),11854,3,1,0.0
11973,Cortina_di_ferro,11973,5,8,19359.08794772273
12062,Passo_del_Brennero,12062,2,7,0.0
12266,Mantello_terrestre,12266,9,1,12269.420342295984
12355,Campionato_mondiale_di_calcio_1934,12355,13,0,11379.17225765391
12359,Campionato_mondiale_di_calcio_1938,12359,12,0,2832.9193877887315
12433,Campionato_mondiale_di_calcio_1950,12433,13,0,6322.813246735757
12476,Sistema_numerico_esadecimale,12476,3,1,5727.0
12511,Bresso,12511,7,14,19872.733719006745
12520,Busto_Garolfo,12520,6,14,27054.05209329738
13123,Giangiacomo_Feltrinelli,13123,9,7,106045.19245742042
14117,Modulo,14117,1,2,0.0
14406,Georg_Cantor,14406,2,18,7420.160376562974
14438,John_Kerry,14438,2,17,771.5520424856956
14442,Il_giocatore_-_Rounders,14442,1,2,0.0
14495,Yes,14495,4,14,37124.96330376538
14505,File,14505,8,2,16378.602846745851
14729,American_History_X,14729,11,2,29060.348294980464
14757,Alexander_Graham_Bell,14757,3,1,8060.96696872967
14763,Loris_Loddi,14763,25,2,203528.19238721603
15104,Ray_Manzarek,15104,5,5,5726.999999999999
15109,The_Doors_(film),15109,11,5,86930.38433527379
15184,Tarzan,15184,6,2,38786.38031044365
15229,Nathaniel_Hawthorne,15229,10,1,43027.29576747379
15244,Conferenza_Episcopale_Italiana,15244,16,8,105993.1332661881
15404,Mario_Lanza,15404,5,2,25841.126647416757
15442,Campionato_mondiale_di_calcio_1966,15442,17,0,78492.01057189697
15478,D-Day,15478,1,2,0.0
15491,Libro_dei_Mutamenti,15491,1,1,0.0
15535,Inno_nazionale,15535,11,7,105224.97195584787
15910,Angolo,15910,1,1,0.0
16422,Museo_archeologico_nazionale_di_Napoli,16422,5,4,10075.743006191831
16428,Viet_Minh,16428,3,8,610.5182110698987
16778,Lingua_polacca,16778,7,9,38611.83606492339
16908,Storiografia,16908,22,7,184139.727668535
17057,Coppa_del_Mondo_di_rugby,17057,6,10,5298.297845428229
17071,Benito_Jacovitti,17071,2,0,5727.0
17642,Gioco_di_carte,17642,14,20,93172.94449231637
17688,Calore,17688,17,1,63563.520520483085
17774,Euclide,17774,3,18,9066.250444528849
17803,Civitanova_Marche,17803,3,13,9305.321038110382
17818,Manfredonia,17818,4,14,18776.413334498608
17875,Grandi_Laghi_(America),17875,1,8,0.0
18598,Maratea,18598,4,14,10560.636324857172
18714,Acqua_pesante,18714,3,1,6837.72909191198
18730,Asturie,18730,12,8,101208.91421172093
18942,Formula_chimica,18942,1,1,0.0
19119,Battaglia_di_Dien_Bien_Phu,19119,2,8,3258.1484702316834
19136,Il_settimo_sigillo,19136,5,9,7544.701884000981
19201,Castano_Primo,19201,4,14,1534.7753541207614
19229,Desio,19229,2,5,6869.095982703058
19503,Quartetto_Cetra,19503,15,3,98781.5116002847
19541,Era_mio_padre,19541,3,2,8002.890515755476
19611,American_Beauty,19611,2,5,2727.5543548235887
19916,Antoine-Laurent_de_Lavoisier,19916,2,14,1485.5409881925282
20365,Sistema_di_posizionamento_globale,20365,5,2,64620.84542720522
20421,Alessandro_Severo,20421,7,1,5390.249342544388
20502,George_Lucas,20502,7,2,62621.10766331069
20572,Silver_goal,20572,1,0,0.0
20590,Karakorum,20590,2,13,5727.0
20661,Mercato,20661,15,1,48361.43289796917
21082,Suolo,21082,6,1,22839.12664367236
21083,Milano-Sanremo,21083,2,5,17175.0
21105,Radiazione_solare,21105,5,1,21703.24324259274
21121,Merate,21121,1,14,0.0
21321,Massimino_il_Trace,21321,6,1,9086.91586228939
21442,Imperatore_del_Sacro_Romano_Impero,21442,11,7,50551.11828313279
21474,Albrecht_Dürer,21474,11,1,39923.77327635076
21560,Giochi_della_XII_Olimpiade,21560,3,13,1409.2604009767235
21914,Krist_Novoselic,21914,1,11,0.0
21951,Sport_di_squadra,21951,7,0,26849.674129161867
21968,Tool_(gruppo_musicale),21968,3,30,12334.430875225848
22940,Dmitrij_Ivanovič_Mendeleev,22940,1,15,0.0
22983,Fratercula_arctica,22983,1,1,0.0
23313,Carl_von_Clausewitz,23313,1,7,0.0
23443,Luigi_Orione,23443,1,3,0.0
23841,Freeman_Dyson,23841,2,18,5727.0
23852,Carl_Sagan,23852,7,2,43242.536330561656
23888,Arte_barocca,23888,11,1,25587.48638947023
24139,Trattato_di_Tordesillas,24139,2,1,5727.0
24225,Horace_Walpole,24225,2,1,2902.3764090929208
24556,Carloforte,24556,2,10,0.0
24939,Joan_Baez,24939,14,5,97910.04186880615
25234,Émile_Durkheim,25234,2,24,7660.569279191194
25356,Sovrani_di_Spagna,25356,20,7,154799.38426024024
25630,Personal_computer,25630,32,2,189296.1300401699
25742,Satellite_artificiale,25742,3,2,7355.959531584805
25993,Commodore_64,25993,2,2,11452.0
26011,Poliedro,26011,4,1,11752.756312045196
26149,Consorzio_Suonatori_Indipendenti,26149,1,5,0.0
26528,Psicofarmaco,26528,1,1,0.0
26660,Glenn_Miller,26660,6,5,9703.04280743222
26727,Premio_Pritzker,26727,3,15,6605.153553147283
27198,Porta_logica,27198,2,1,832.3213081368273
27624,Farindola,27624,2,1,5611.8074547895485
27640,San_Valentino_in_Abruzzo_Citeriore,27640,2,3,0.0
27721,Fiamma_olimpica,27721,3,13,2084.089911093415
28175,Bagnoregio,28175,1,3,0.0
28484,Sfera_di_Dyson,28484,1,18,0.0
28508,Tom_Hanks,28508,23,2,189379.6398871287
28589,Orbetello,28589,3,8,8587.455251369487
28801,Billie_Holiday,28801,9,5,46539.35970463693
29067,Monghidoro,29067,1,14,0.0
29667,Caggiano,29667,1,1,0.0
29723,Roccasecca,29723,2,3,1948.3348439991469
30033,Caronno_Varesino,30033,2,14,11452.0
30047,Cittiglio,30047,3,14,15717.5610182146
30081,Paratassi,30081,1,1,0.0
30190,Policoro,30190,2,1,17152.969565126838
30209,Balvano,30209,4,14,7291.993499527212
30228,Laigueglia,30228,3,14,16895.36188335682
30449,Forenza,30449,1,14,0.0
30482,Calasetta,30482,3,10,10753.357708218113
30529,Candida_(Italia),30529,2,1,11452.0
30670,Duronia,30670,1,32,0.0
30857,Lercara_Friddi,30857,2,31,18136.00005742318
30870,Casalmaggiore,30870,2,14,14025.716931479144
30903,Pieve_di_Teco,30903,2,1,7987.8719961000415
30915,Termini_Imerese,30915,1,15,0.0
31049,Ariccia,31049,5,18,41297.12835787903
31375,Picerno,31375,1,0,0.0
31386,Ruvo_del_Monte,31386,1,14,0.0
31405,Trecchina,31405,2,14,0.0
31458,Jerago_con_Orago,31458,3,14,6898.65889211057
31569,Boscoreale,31569,2,1,9589.651677931586
31579,Casandrino,31579,1,1,0.0
31833,Genzano_di_Roma,31833,4,1,17091.206132994543
31860,Comitato_Olimpico_Internazionale,31860,24,13,206236.91055491596
32018,Marino_(Italia),32018,3,18,13250.335001874171
32177,Vallepietra,32177,3,18,14351.602900747248
32318,Albert_Schweitzer,32318,2,12,2681.4623968297287
32343,Castelnuovo_di_Garfagnana,32343,1,11,0.0
32353,Calcinate,32353,4,0,23686.52323644439
32384,Pietrasanta,32384,6,11,23128.02156786799
32422,Amatrice,32422,2,32,2326.1246750222545
32483,Salemi,32483,5,31,50487.64166866749
32576,Floridia,32576,1,15,0.0
32821,Bosa,32821,4,1,5732.062806637806
33232,Santarcangelo_di_Romagna,33232,3,14,3359.6461509652654
33236,Cene,33236,2,0,1520.2169100627566
33262,Giochi_paralimpici,33262,6,13,14564.282120489037
33335,Osimo,33335,5,13,16315.98871150537
33424,Pierre_de_Coubertin,33424,4,7,20950.40259085899
33881,Negrar_di_Valpolicella,33881,2,1,3101.082225632951
33892,Nogarole_Rocca,33892,2,12,665.4168907477227
33946,Tregnago,33946,1,12,0.0
34186,Stresa,34186,1,14,0.0
34315,Architetto,34315,15,15,213123.6802705147
34426,Saluggia,34426,2,1,0.0
34443,Varallo,34443,5,11,6826.794956802714
34456,Solido_platonico,34456,3,18,7615.4723953544135
34610,Portogruaro,34610,7,14,10423.257363452803
34807,La_Salle_(Italia),34807,1,1,0.0
34961,Brennero,34961,2,7,0.0
35049,Bivona,35049,4,10,17190.41606642886
35140,Bagnara_Calabra,35140,2,15,0.0
35190,Montebello_Jonico,35190,4,1,30436.03920217913
35235,Taurianova,35235,2,1,5727.0
35239,Venerdì,35239,9,16,35757.0189038589
35323,Rivoluzione_russa_di_febbraio,35323,4,8,8021.116865347579
35371,San_Giovanni_Bianco,35371,2,0,11452.0
35400,Porto_Empedocle,35400,5,31,21915.107837313513
35533,Latisana,35533,6,14,13576.075949938107
35585,Limone_Piemonte,35585,1,32,0.0
35650,Pamparato,35650,1,18,0.0
35699,Saluzzo,35699,5,32,23614.11536270285
35773,Don_Camillo,35773,4,14,38940.227578672224
36145,Aviano,36145,5,32,34003.192300368
36451,Candela_(Italia),36451,4,14,3655.91414263555
36791,Jim_Clark,36791,9,21,39122.22415893973
37269,Orgiano,37269,2,7,5727.0
37293,Santorso,37293,1,7,0.0
37528,Calcestruzzo_armato,37528,11,1,82804.69351175554
37556,Emergency,37556,4,18,17994.209192295908
38197,Emil_Zátopek,38197,2,7,5727.0
