Id,Label,timeset,modularity_class,wID,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
16058924,Oliver_Jackson-Cohen,,43,16058924,3,21,0.10859,0.121451,92589.448397
885448,Joe_Mauer,,8,885448,9,25,0.108557,0.125831,22389.321137
46573052,Sian_Gibson,,44,46573052,1,24,0.084482,0.090874,0
56359494,Hungary_at_the_2018_Summer_Youth_Olympics,,30,56359494,29,26,0.078086,0.091701,135.530211
7537494,Tiririca,,35,7537494,2,27,0.077116,0.082197,13932
2518372,Sam_Rosen_(sportscaster),,25,2518372,3,24,0.108087,0.125745,5161.351432
2082570,University_of_Burundi,,36,2082570,1,24,0.085586,0.093227,0
714388,Starfire_(Teen_Titans),,40,714388,7,23,0.092538,0.100499,1243.070156
55354414,Sohail_Akhtar,,21,55354414,1,34,0.050961,0.054011,0
2059048,Formula_D,,9,2059048,1,25,0.098489,0.107313,0
1701360,Hong_Kong_cuisine,,31,1701360,6,23,0.092071,0.101156,161518.651057
255272,West_Florida,,6,255272,37,19,0.116721,0.145086,518486.883123
3078454,List_of_Atlanta_Braves_managers,,8,3078454,5,26,0.099847,0.114469,2822.165051
30246532,Izet_Hajrovi?,,38,30246532,2,25,0.083707,0.090464,1119.697901
15267650,Jamie_Roberts,,32,15267650,5,25,0.096665,0.106931,56752.630159
8476190,Carol_Bruce,,16,8476190,1,25,0.077556,0.08177,0
56358524,India_at_the_2018_Summer_Youth_Olympics,,30,56358524,32,26,0.078119,0.092263,3608.540772
23483996,A_Cry_from_the_Streets,,33,23483996,1,26,0.066079,0.069268,0
151944,Ted_Ray_(comedian),,20,151944,2,26,0.084764,0.092212,9290
2376712,Susan_Rice,,5,2376712,11,23,0.118895,0.13785,461425.451987
31182314,Gary_Rader,,0,31182314,2,25,0.099075,0.114046,9290
47103956,Franco_Cervi,,7,47103956,2,23,0.094436,0.105401,13932
29860566,Anders_Lee,,13,29860566,1,28,0.076052,0.080962,0
34377726,George_Moncur,,22,34377726,3,24,0.082423,0.088504,4646
1874032,Kenan_Memorial_Stadium,,5,1874032,3,22,0.097399,0.107774,7583.395332
12880564,Trump_International_Hotel_and_Tower_(Vancouver),,0,12880564,3,22,0.089813,0.096568,0
24749022,List_of_Individual_Speedway_World_Championship_medalists,,9,24749022,2,33,0.055222,0.057432,0
46676322,Transgender_people_in_sports,,15,46676322,1,24,0.092487,0.099218,0
38832860,The_Rings_of_Akhaten,,12,38832860,8,24,0.085797,0.094175,39.381938
11710748,2003_UEFA_Cup_Final,,7,11710748,3,23,0.087215,0.095785,9290
218886,Scandinavium,,13,218886,2,29,0.073374,0.078413,4646
58665228,Kandahar_Knights,,15,58665228,4,25,0.084608,0.090136,0
407380,Endogamy,,36,407380,2,26,0.082929,0.08975,4646
43879696,Tang_Prize,,36,43879696,4,24,0.089973,0.100531,0
10434804,Marreese_Speights,,8,10434804,2,25,0.099822,0.10938,9290
9671184,Human_Nature_(Doctor_Who),,12,9671184,7,24,0.086335,0.094562,7895.686544
31805340,Maverick_Vi?ales,,3,31805340,6,29,0.071616,0.078005,4.166667
53284730,Tomahawk_chop,,8,53284730,6,25,0.106536,0.123408,16269.760144
47417284,"Marco_Rossi_(footballer,_born_1964)",,7,47417284,7,23,0.101948,0.11721,1718.290884
673678,Bill_Mueller,,8,673678,6,25,0.102391,0.119091,2206.38978
1793984,General_Magic,,8,1793984,1,24,0.101756,0.112105,0
333314,Viacheslav_Fetisov,,30,333314,1,28,0.069308,0.075045,0
42313716,Dontae_Johnson,,1,42313716,1,25,0.100606,0.122468,0
38609126,Artie_Burns,,1,38609126,9,24,0.108047,0.134605,16192.891747
2868750,Brent_Seabrook,,13,2868750,1,28,0.083129,0.089661,0
2685252,Lists_of_tennis_records_and_statistics,,37,2685252,3,24,0.09028,0.098788,0
36801186,Collin_McHugh,,42,36801186,8,26,0.093394,0.103899,1548
13117332,Andrea_Petkovic,,37,13117332,9,26,0.077102,0.086177,102.915049
711720,Boundary_(cricket),,15,711720,3,22,0.113286,0.126414,64875
48928692,Roston_Chase,,21,48928692,3,32,0.056721,0.061499,0
36041386,Max_Fried,,8,36041386,10,25,0.102109,0.115858,6524.418376
32216998,Tennis_Masters_Series_records_and_statistics,,37,32216998,7,23,0.099225,0.111385,13351.389261
25700776,Pirate_Party_Luxembourg,,28,25700776,6,24,0.071288,0.077512,0
1202882,Doug_Ellis,,22,1202882,3,22,0.102465,0.113141,1568.561138
1235922,Lella_Lombardi,,9,1235922,1,30,0.066146,0.069326,0
5065858,Forgotten_Coast,,6,5065858,46,19,0.110593,0.137877,7974.364723
49043562,Lance_Palmer,,4,49043562,5,26,0.095107,0.111786,8895.59684
128452,Cavendish_Laboratory,,22,128452,6,25,0.098704,0.10757,5649.506041
9060328,The_Fureys,,44,9060328,2,28,0.064085,0.06748,0
2176922,Ejection_(sports),,7,2176922,8,22,0.110651,0.127252,547503.103978
11254376,Fox_Sports_Wisconsin,,8,11254376,9,23,0.129166,0.153318,324354.005294
25978666,Visa_requirements_for_Ecuadorian_citizens,,45,25978666,27,20,0.114755,0.132849,187001.760547
2165590,Lonely_Are_the_Brave,,0,2165590,2,25,0.099079,0.1141,13932
46502964,Christian_Wood,,26,46502964,1,26,0.08027,0.085124,0
21111548,Kirill_Sidelnikov,,4,21111548,3,26,0.094872,0.111236,645.347269
55774730,Philippines_at_the_2018_Summer_Youth_Olympics,,30,55774730,20,26,0.078075,0.090733,6.319792
28008672,Pedro_B?ez,,8,28008672,7,25,0.104657,0.118968,25058.425916
52873860,2019_Africa_Cup_of_Nations_qualification_Group_L,,11,52873860,12,25,0.089884,0.103883,235.024111
770128,Music_Box_(film),,33,770128,1,21,0.098797,0.109589,0
8716694,List_of_eponyms_of_airports,,28,8716694,1,25,0.06565,0.070198,0
18884824,AWS_Elemental,,29,18884824,1,27,0.081617,0.087239,0
239452,Jodeci,,41,239452,2,32,0.052199,0.055048,0
56378834,Jack_Brooksbank,,43,56378834,12,20,0.122328,0.139803,17686.855397
58642444,Indonesia_at_the_2018_Asian_Para_Games,,30,58642444,7,28,0.067582,0.074572,682.203912
3063532,IWGP_Tag_Team_Championship,,44,3063532,5,27,0.080936,0.089808,4645
11128828,Greg_Manusky,,1,11128828,3,24,0.097696,0.114083,2172.934477
58465240,2018_Gander_Outdoors_400_(Dover),,9,58465240,3,25,0.099603,0.110627,3628.77491
1431834,Ljubi?a_Samard?i?,,16,1431834,2,25,0.077525,0.081773,27846
15300216,Parce_Que_Tu_Crois,,34,15300216,11,22,0.086038,0.094138,0.1
28582114,Frank_Zombo,,13,28582114,1,24,0.096327,0.106423,0
399532,The_Rhythm_of_the_Saints,,2,399532,4,25,0.091493,0.099269,5275.642998
45520582,Ali_Marpet,,1,45520582,1,26,0.091209,0.104892,0
884442,Virginia_Grey,,14,884442,2,27,0.080617,0.087807,27846
48497596,Magomed_Mustafaev,,4,48497596,4,26,0.095214,0.112361,19001.930965
52290428,Ryan_Ramczyk,,1,52290428,3,25,0.096142,0.115261,427.174897
19104222,"M?chel_(footballer,_born_1985)",,23,19104222,5,27,0.069756,0.074799,1160.75
4812032,Gerald_Sensabaugh,,1,4812032,2,25,0.100639,0.122809,0
6490070,Mike_Hunter_(boxer),,0,6490070,2,25,0.102152,0.118803,256817.634592
287520,Pensacola_International_Airport,,6,287520,10,20,0.104088,0.125368,229.573441
31953858,Conor_Murray,,32,31953858,5,26,0.088193,0.096295,10424.833333
6096956,Doug_Melvin,,8,6096956,2,26,0.099136,0.110759,3.05
99886,"Bay_Minette,_Alabama",,6,99886,1,20,0.09852,0.113868,0
42240958,Randy_Gregory,,1,42240958,8,24,0.103793,0.128472,265.124393
44468900,Malcom_Brown,,1,44468900,20,24,0.10457,0.132389,33042.109288
2524870,Deepak_Shodhan,,21,2524870,2,31,0.060114,0.06582,2174.254834
381930,Operation_Sonnenblume,,33,381930,7,21,0.097924,0.109074,9290
1008238,Scott_Stadium,,5,1008238,2,23,0.09172,0.099856,0
34005646,Sky_Sports_F1,,9,34005646,5,24,0.110611,0.126147,333979.270851
38948,Goldie,,20,38948,6,25,0.092858,0.104285,340818.25
37444274,Disposition_Matrix,,13,37444274,3,20,0.120252,0.135937,277367.99888
262874,Chindits,,33,262874,4,20,0.108466,0.123191,0
24180162,Pedro_Strop,,8,24180162,9,25,0.100674,0.115911,8105.875432
51172918,Chidobe_Awuzie,,1,51172918,10,23,0.108623,0.135954,18730.166252
673804,Melbourne_Storm,,32,673804,6,25,0.099633,0.109288,18579.375
50736386,Hope_Hicks,,5,50736386,4,25,0.103398,0.114636,44804.912959
42896086,Erin_Molan,,32,42896086,3,27,0.083093,0.088435,0.5
3355528,Ron_Powlus,,1,3355528,3,25,0.09763,0.114586,1203.733689
8883736,Ben_Westwood,,32,8883736,8,24,0.106705,0.118694,5060.03815
6457866,Linz_Open,,37,6457866,4,26,0.07706,0.085226,41.826851
5838920,Stanislav_Cherchesov,,7,5838920,9,22,0.106717,0.123706,117041.170288
54355674,Abdulaziz_bin_Saud_Al_Saud,,18,54355674,4,21,0.110635,0.122912,277.510018
2855510,Johan_Elmander,,38,2855510,1,25,0.081315,0.08723,0
6104770,Zuffa,,4,6104770,8,25,0.094063,0.107879,36614.447999
5653940,Deborah_Orr,,20,5653940,2,27,0.078165,0.084068,4646
38744396,Sara_Danius,,36,38744396,1,25,0.085316,0.09225,0
46590568,Nick_Boyle,,1,46590568,13,24,0.107537,0.133841,1262.483337
17158624,Jim_Molan,,32,17158624,2,27,0.083092,0.088328,0
52471954,Jared_Cannonier,,4,52471954,1,26,0.092966,0.108455,0
53163344,Dead_cat_strategy,,2,53163344,1,27,0.073038,0.07641,0
4328730,Barbara_Bush_(born_1981),,5,4328730,7,24,0.096399,0.107017,1321.391897
1392018,Steven_Richards,,24,1392018,14,28,0.077159,0.08683,1.105022
176386,Arthur_Ransome,,43,176386,1,21,0.108473,0.120483,0
58020502,Wang_Chuqin,,30,58020502,2,26,0.077432,0.086793,0
8819732,Quade_Cooper,,1,8819732,1,26,0.087302,0.100169,0
6024910,Ignacio_Scocco,,17,6024910,3,23,0.093203,0.104498,57426.234836
44641054,George_Russell_(racing_driver),,9,44641054,5,27,0.082473,0.088976,66021.5
47006096,Tom_Nichols_(academic),,29,47006096,1,25,0.097503,0.107813,0
31733942,"Bobby_Reid_(footballer,_born_1993)",,17,31733942,2,24,0.088348,0.097937,1839.950729
2079078,Joseph_Calleia,,25,2079078,1,31,0.063301,0.066835,0
20421094,David_Romer,,29,20421094,3,25,0.098408,0.108851,32322.805599
29034630,Dorothy_Morris,,14,29034630,2,30,0.064941,0.06884,13932
44222964,V?ctor_Caratini,,8,44222964,5,26,0.091034,0.101748,0
198946,John_Kander,,34,198946,3,23,0.096968,0.105211,48975.534578
32497588,Regjeringskvartalet,,28,32497588,11,20,0.094707,0.106543,909.865501
55945206,Dali_(goddess),,4,55945206,1,28,0.080387,0.089262,0
108968,"Callaway,_Florida",,6,108968,23,20,0.104336,0.126092,64.575159
146084,ANFO,,28,146084,4,21,0.089941,0.099948,45253.292841
37056586,Erebus_Motorsport,,24,37056586,22,28,0.077173,0.08778,2.03636
4255206,Steve_Buechele,,25,4255206,1,27,0.082503,0.092249,0
3002876,Jay_Aston,,44,3002876,5,25,0.079307,0.086055,0
367818,Kay_Bailey_Hutchison,,29,367818,2,23,0.096917,0.105917,9231.594622
2811352,Oleguer_Presas,,7,2811352,1,24,0.08982,0.098924,0
2457938,James_Booth,,33,2457938,1,27,0.062057,0.065032,0
2782586,Caucasian_War,,4,2782586,8,27,0.080815,0.091058,9836.952221
2064788,Silesian_Stadium,,7,2064788,7,22,0.099007,0.114095,128013.575067
56953206,2018_ATP_World_Tour_Masters_1000,,37,56953206,6,23,0.099499,0.113303,330109.692039
5647728,Team_orders,,9,5647728,2,25,0.09292,0.100589,4646
57548040,Deb_Haaland,,29,57548040,7,22,0.102033,0.11358,53092.549199
34533718,Clare_Smyth,,21,34533718,1,29,0.067871,0.071847,0
17607630,List_of_Baltimore_Ravens_head_coaches,,1,17607630,3,23,0.107177,0.127076,1874.737587
11680352,Samir_Ujkani,,7,11680352,1,25,0.083226,0.089438,0
10115378,David_Clarkson_(ice_hockey),,13,10115378,2,28,0.079172,0.085648,4646
195632,"Carolina,_Puerto_Rico",,2,195632,6,21,0.106149,0.118341,41750.644866
1072096,Apollo_abort_modes,,0,1072096,4,23,0.095157,0.105727,3813.336003
53431276,List_of_Saturday_Night_Live_episodes_(seasons_1?30),,2,53431276,13,22,0.114911,0.129787,490766.880936
35514894,I_Should_Have_Never_Gone_Ziplining,,18,35514894,1,26,0.078514,0.083007,0
27343890,The_Lodger_(Doctor_Who),,12,27343890,4,25,0.07906,0.085557,18.558333
11336176,Bibras_Natkho,,15,11336176,1,26,0.075505,0.080021,0
948164,Hyrum_Smith,,27,948164,20,24,0.097181,0.110191,24058.500833
55878828,North_Korean_ghost_ships,,18,55878828,1,21,0.094054,0.101449,0
754600,The_Fellowship_(Christian_organization),,5,754600,3,23,0.100469,0.113703,7096.498337
57651196,Hurricane_Bud_(2018),,6,57651196,4,21,0.096776,0.113012,1.976919
11315968,Youth_Olympic_Games,,30,11315968,16,25,0.087378,0.102275,104708.10824
242080,Kmart,,13,242080,12,27,0.087633,0.097471,26141.04279
49724122,Jamie_Erdahl,,25,49724122,4,24,0.117065,0.136117,18246.322359
54022614,Harold_Landry,,1,54022614,1,25,0.100606,0.122468,0
15331382,2004_San_Diego_Chargers_season,,25,15331382,1,29,0.076078,0.082061,0
58597444,A_New_Beginning_(The_Walking_Dead),,16,58597444,5,25,0.089252,0.097413,4646
20373522,Christina_Romer,,5,20373522,5,24,0.108781,0.123001,195128.723875
4585984,Gilberto_Kassab,,35,4585984,3,25,0.088148,0.096206,3497.642166
2186550,Walkinshaw_Andretti_United,,24,2186550,30,27,0.083543,0.096161,4168.554286
5529962,Least-concern_species,,45,5529962,3,23,0.088854,0.096692,9291
10510088,RLIF_World_Rankings,,32,10510088,1,25,0.099567,0.108173,0
14625644,Bylaw_enforcement_officer,,18,14625644,3,19,0.112333,0.124686,6254.076023
42709956,Ollie_Watkins,,17,42709956,3,23,0.091876,0.102202,3256.715213
49518272,Charles_Hurt,,5,49518272,1,22,0.10519,0.113433,0
58605606,Ryan_Sinclair,,12,58605606,2,26,0.073408,0.078587,0
4317624,Michelle_Kosinski,,5,4317624,2,25,0.098376,0.106263,0
861910,Harry_Smith_(American_journalist),,5,861910,3,25,0.114068,0.12814,55576.127557
208396,Ronald_Ferguson,,43,208396,6,21,0.115247,0.129622,1071.362736
55240710,Khalid_bin_Salman_bin_Abdulaziz_Al_Saud,,18,55240710,7,22,0.116312,0.134577,95544.739418
55193032,Nate_Stanley,,1,55193032,3,26,0.095488,0.111659,0
56486598,Free_Voters_of_Bavaria,,28,56486598,4,24,0.073565,0.080474,1377.27873
183662,Dallin_H._Oaks,,27,183662,21,24,0.101812,0.116239,41252.325725
44592032,Florin_Andone,,17,44592032,7,25,0.083503,0.093139,0
40647754,Artem_Markelov,,36,40647754,1,27,0.072524,0.077315,0
961254,Eddie_Colman,,23,961254,7,22,0.085255,0.092138,3095.533333
779810,The_Greens_(Luxembourg),,28,779810,8,23,0.07675,0.084877,14822.16056
48577038,Ben_Nguyen,,4,48577038,2,26,0.093218,0.109297,0
5060262,Malusi_Gigaba,,10,5060262,5,30,0.057953,0.062753,0
26373804,Puri?a_?or?evi?,,16,26373804,1,28,0.062914,0.065293,0
16258540,Julio_C?sar_Ribas,,7,16258540,11,21,0.114379,0.134605,301520.087999
23899598,Nile_Ranger,,11,23899598,1,25,0.086627,0.094892,0
1725690,Roberto_Clemente_Award,,2,1725690,4,22,0.104328,0.116514,7159.583226
40260474,Mackenzie_McDonald,,37,40260474,5,24,0.089498,0.097837,6940.721955
50515320,Andy_Janovich,,1,50515320,6,24,0.10373,0.127564,352.872671
39737818,Dylan_Napa,,32,39737818,7,25,0.099633,0.109324,10.166667
20035178,Manny_Harris,,26,20035178,2,28,0.070814,0.075607,4646
691106,Michael_Bubl?_(album),,2,691106,7,24,0.087888,0.095705,4389.122679
19237684,New_York_Giants_Radio_Network,,8,19237684,4,25,0.111798,0.129086,6025.848197
57372534,Hamilton_Mour?o,,35,57372534,8,26,0.087744,0.09679,7505.332019
55129818,Vice_(2018_film),,29,55129818,7,22,0.101763,0.111955,13572.64153
45311022,DJ_White_Shadow,,2,45311022,1,24,0.086,0.091138,0
33605744,Perth_Agreement,,43,33605744,2,21,0.115442,0.128721,0
47736826,Jason_Myers,,1,47736826,6,23,0.111442,0.133363,3891.183272
126436,"Lake_Placid,_New_York",,30,126436,2,27,0.074468,0.082417,4646
4478214,Maryanne_Trump_Barry,,0,4478214,2,21,0.0924,0.099915,18572
1796276,Johnny_Berry,,23,1796276,11,21,0.093182,0.102436,18556.2
9021312,Mike_Gillis,,13,9021312,1,27,0.082305,0.088744,0
26898700,Claire_Perry,,19,26898700,1,25,0.080649,0.085541,0
1061842,Follow-on,,21,1061842,2,32,0.05674,0.061891,0
20377886,Scottish_Football_Hall_of_Fame,,23,20377886,3,25,0.076096,0.082605,9423.507697
34123212,Al-Arab_News_Channel,,18,34123212,2,22,0.10836,0.120766,0
23956978,List_of_mockumentaries,,2,23956978,1,24,0.092793,0.099469,0
1544048,Nerve_(website),,10,1544048,1,32,0.05194,0.054761,0
56906552,List_of_living_British_princes_and_princesses,,43,56906552,12,20,0.120149,0.137742,32854.983937
6010262,Bruce_Cassidy,,13,6010262,2,30,0.070289,0.074406,0
18277676,New_Beginning_(Bucks_Fizz_song),,44,18277676,5,25,0.079307,0.086055,0
38304222,Alta_Church,,28,38304222,2,22,0.082163,0.089172,0
5679842,Gilles_Simon,,37,5679842,5,22,0.108009,0.120621,140222.438781
411616,Gemini_12,,0,411616,13,25,0.088212,0.101688,5053.776843
11651740,Mike_Moustakas,,42,11651740,6,25,0.102599,0.116355,29999.441684
62440,The_Sting,,16,62440,3,22,0.10474,0.115305,71082.570893
49249654,2016_Super_League_Grand_Final,,32,49249654,13,24,0.106722,0.119286,1956.836861
15415460,Seda_Aznavour,,34,15415460,11,22,0.086038,0.094138,0.1
17733684,1972_Nicaragua_earthquake,,2,17733684,5,23,0.102094,0.112851,111.494708
55080738,Brandon_Wimbush,,1,55080738,1,27,0.086342,0.094864,0
18442832,Hussa_bint_Ahmed_Al_Sudairi,,18,18442832,9,21,0.11513,0.130065,11341.640381
41131998,Roy_Chipolina,,7,41131998,5,20,0.115442,0.133569,323.872535
1092678,Tajikistan_national_football_team,,38,1092678,3,24,0.092336,0.102097,10778.977594
15652814,Ga?tan_Bong,,17,15652814,8,25,0.085871,0.096356,26311.725458
7733814,The_Great_Gatsby_(1974_film),,16,7733814,2,25,0.088622,0.096495,55620
47060682,Racers_Track_Club,,15,47060682,1,22,0.113209,0.125762,0
20681360,United_States_corporate_law,,18,20681360,1,24,0.093085,0.100532,0
23035034,Marlos,,38,23035034,2,26,0.077227,0.082359,4646
3143550,Anthony_Carter_(American_football),,1,3143550,2,25,0.098889,0.115583,1370.828167
2651762,Kevin_Muscat,,15,2651762,5,23,0.106171,0.120865,12674.45791
40879558,Nick_Williams_(wide_receiver),,1,40879558,1,24,0.095923,0.110022,0
34243876,Beast_Quake,,8,34243876,5,23,0.112211,0.132336,14763.078528
849590,Soyuz_33,,0,849590,21,24,0.093446,0.107243,483.122752
17350444,Arkansas?Ole_Miss_football_rivalry,,25,17350444,3,28,0.082274,0.090274,50.20119
1306274,Andre_Tippett,,1,1306274,8,24,0.107074,0.128044,33711.684415
942366,Virginia_Tech_Corps_of_Cadets,,5,942366,5,24,0.111284,0.124378,91686.507765
2610934,Ludger_Sylbaris,,0,2610934,3,28,0.076405,0.082845,0
351156,1922_Committee,,19,351156,3,22,0.099717,0.108717,0.5
865912,Ararat_(film),,34,865912,2,22,0.086021,0.093116,0
41771274,"George_Thomas_(footballer,_born_1997)",,7,41771274,1,22,0.096674,0.107204,0
49021918,Nadia_Murad,,36,49021918,7,24,0.089891,0.099968,62325.198134
1869684,Eisenstadt_v._Baird,,28,1869684,1,25,0.068477,0.073794,0
1147422,Wobbegong,,1,1147422,1,31,0.059919,0.063108,0
18253974,List_of_Buck_Rogers_in_the_25th_Century_episodes,,16,18253974,4,27,0.075287,0.079994,13935
3176284,Treaty_of_Union,,43,3176284,3,20,0.110304,0.125025,844.505082
2227542,House_of_Representatives_of_Bosnia_and_Herzegovina,,31,2227542,9,26,0.072217,0.077583,5
601002,Imperial_Bedroom,,34,601002,1,23,0.077321,0.081787,0
57598704,2018?19_EFL_Trophy,,7,57598704,1,25,0.083955,0.091942,0
4874352,1979_NBA_Finals,,25,4874352,7,26,0.08657,0.095952,4646
517430,Greg_Rusedski,,37,517430,4,24,0.090618,0.100191,11496.848523
13538150,Lasse_Sch?ne,,38,13538150,2,28,0.06712,0.070921,4646
49366908,Denzel_Dumfries,,7,49366908,6,22,0.105241,0.121875,94342.022723
54264998,Mauro_J?nior,,7,54264998,1,23,0.093324,0.102791,0
1111950,Mongolia_national_football_team,,11,1111950,6,23,0.102184,0.116529,4663.404762
33112866,Damian_Janikowski,,4,33112866,1,28,0.079756,0.08753,0
37887194,Takumi_Minamino,,38,37887194,2,26,0.085981,0.092279,4646
739330,Peter_Siebold,,0,739330,2,27,0.076039,0.082481,0
35817122,Liam_McHugh,,25,35817122,1,25,0.097546,0.109386,0
12935706,Timea_Bacsinszky,,37,12935706,7,26,0.077716,0.087358,469.355219
5641052,The_Charge_of_the_Light_Brigade_(1936_film),,33,5641052,1,20,0.108433,0.122553,0
54320312,Operation_Finale,,16,54320312,2,25,0.092529,0.100889,4646
54428398,King_of_Pro-Wrestling_(2017),,44,54428398,6,26,0.08805,0.100465,27847
486922,Willie_Stargell,,2,486922,10,23,0.110338,0.126353,101538.042876
2599746,Russel_L._Honor?,,1,2599746,1,21,0.100147,0.116108,0
11962266,Glossary_of_baseball_(C),,42,11962266,2,28,0.07767,0.08354,4646
53870186,Ilima-Lei_Macfarlane,,4,53870186,4,26,0.093005,0.109091,645.347269
39822456,Jimmie_Rivera,,4,39822456,3,26,0.092973,0.108724,0.75
28618416,Oliver_Baumann,,38,28618416,12,24,0.094158,0.105233,4666.659651
43970194,Houthi_takeover_in_Yemen,,18,43970194,6,22,0.106356,0.119107,8738.99423
13114104,The_Uninvited_(2009_film),,2,13114104,1,25,0.07239,0.076151,0
75118,"Walton_County,_Florida",,6,75118,44,19,0.110585,0.137626,6148.497928
413206,"Richard_Molesworth,_3rd_Viscount_Molesworth",,43,413206,1,21,0.104148,0.117769,0
871512,Andrew_Keir,,12,871512,1,24,0.086302,0.092104,0
418336,Charley_Steiner,,8,418336,15,24,0.118374,0.140183,17237.01086
854206,Department_of_Corrections_(New_Zealand),,18,854206,2,21,0.114194,0.126947,0
44116652,List_of_National_Football_League_annual_rushing_touchdowns_leaders,,1,44116652,2,24,0.097108,0.112208,323.412141
6005234,Headliner_(DJ),,2,6005234,2,25,0.085505,0.090944,0
5058628,Dick_Cheney,,29,5058628,10,22,0.105121,0.117642,178202.091196
50107208,Tyler_Motte,,8,50107208,1,23,0.113259,0.128121,0
296380,Yate,,20,296380,3,25,0.092605,0.103279,41760
15426638,Colin_West,,23,15426638,1,23,0.078548,0.083143,0
58633420,Future_Investment_Initiative,,18,58633420,1,22,0.108243,0.120228,0
25492844,Deshaun_Thomas,,26,25492844,3,27,0.079068,0.084212,4646
1677192,"Catherine,_Duchess_of_Cambridge",,43,1677192,19,20,0.121668,0.141329,414146.831859
3981362,Cape_San_Blas,,6,3981362,10,20,0.102707,0.123441,133.941751
2031104,Tropical_Storm_Alberto_(1994),,6,2031104,11,20,0.1042,0.126822,1616.139081
8699818,List_of_Australian_Touring_Car_and_V8_Supercar_champions,,24,8699818,20,27,0.083518,0.094895,2423.007907
56711002,Milo_Manheim,,33,56711002,1,35,0.041582,0.043089,0
43769858,"Michael_Bennett_(defensive_tackle,_born_1993)",,25,43769858,2,25,0.100844,0.123606,1949.994041
1467618,Sam_Huff,,1,1467618,3,25,0.09924,0.115966,0
14976890,James_Moore_(Continental_Army_officer),,5,14976890,7,22,0.105833,0.1196,20668.21829
3571910,Dana_Jacobson,,5,3571910,2,26,0.102409,0.112348,837.372906
40813274,Ayoze_P?rez,,17,40813274,1,24,0.087978,0.096704,0
39502282,Dolphin_Tale_2,,2,39502282,2,22,0.103851,0.113612,13932
389836,G-force,,0,389836,3,24,0.089419,0.099046,4646.294477
21438414,Shami_Chakrabarti,,22,21438414,2,25,0.078395,0.082974,4646
2611260,L?on_Comp?re-L?andre,,0,2611260,3,28,0.076405,0.082845,0
41579264,Terrance_Mitchell,,1,41579264,3,25,0.100619,0.122784,1336.685467
184846,"Henry_VI,_Part_2",,18,184846,1,20,0.101044,0.110201,0
2054078,Thom_Brennaman,,8,2054078,7,23,0.127563,0.148873,65866.865
6640066,Poovellam_Un_Vasam,,10,6640066,2,29,0.061496,0.066849,4646
43993998,Jennifer_Palmieri,,5,43993998,2,24,0.107356,0.119538,0
22327110,List_of_Minnesota_Vikings_broadcasters,,8,22327110,6,25,0.108284,0.127266,20683.117602
53923692,Treyvon_Hester,,1,53923692,3,26,0.09416,0.109239,0
45337554,Sarvagya_Singh_Katiyar,,29,45337554,1,27,0.084345,0.090639,0
58738934,Sa_Re_Ga_Ma_Pa_2018,,10,58738934,2,31,0.054784,0.058417,2
40058556,Marlon_Humphrey,,1,40058556,14,23,0.108992,0.136431,9092.527009
393288,Tourism_in_Hong_Kong,,31,393288,3,25,0.081803,0.088265,189607.961846
18589032,Particle_accelerator,,22,18589032,3,25,0.093642,0.101474,0
305498,Bob_Beamon,,15,305498,2,23,0.101716,0.110591,1531.68956
5315992,Michael_Blake_(author),,16,5315992,1,23,0.092918,0.100143,0
18355502,Marc_Ratner,,4,18355502,2,26,0.086009,0.095578,0
4700098,Mason_Crosby,,1,4700098,6,23,0.115005,0.137542,92698.482942
22631818,Microsoft_Kin,,8,22631818,2,24,0.101761,0.112248,4646
40671798,Europa_F.C.,,7,40671798,6,20,0.115445,0.133676,323.872535
36535054,Barry_Barish,,36,36535054,12,24,0.088127,0.100081,257493.94665
8861370,Scott_Wilson,,16,8861370,2,25,0.088585,0.096122,4646
6984,Colin_Powell,,5,6984,11,22,0.123047,0.143054,914286.878671
740820,Olof_Mellberg,,38,740820,4,25,0.084008,0.091699,47641.980693
11801626,2008_UEFA_Cup_Final,,7,11801626,2,24,0.080222,0.086612,0
52400600,Lakshya_Sen,,30,52400600,5,26,0.078043,0.088911,0
47383510,List_of_Brentford_F.C._managers,,22,47383510,3,20,0.112611,0.12926,202318.420766
37136706,William_Howard_Arnold_(physicist),,36,37136706,2,25,0.081506,0.08983,0
56987988,Joy_D._Jones,,27,56987988,1,26,0.084552,0.090937,0
34700750,Free_Fatherland_Party_(Brazil),,35,34700750,19,25,0.091136,0.101659,90.708359
31618184,Ira_Trivedi,,10,31618184,2,30,0.057953,0.062477,0
265252,Franz_Josef_Strauss,,28,265252,4,24,0.070262,0.076491,23214
33553032,Red_Solo_Cup,,34,33553032,3,21,0.091444,0.099422,9290
28747040,Jazz_Boat,,33,28747040,4,26,0.066162,0.070162,18577
3373620,Atlantic_hurricane,,6,3373620,58,20,0.105777,0.134405,28482.525659
1610528,Charlie_Ward,,1,1610528,4,25,0.097784,0.115343,5540.263216
51719282,2017_Deutsche_Tourenwagen_Masters,,9,51719282,4,26,0.089794,0.097347,8093.75
418740,Belinda_Stronach,,2,418740,6,25,0.09044,0.098722,27855.5
49169114,Lindsey_Russell,,44,49169114,11,23,0.094172,0.105746,1772.808495
58751062,Katharina_Schulze,,28,58751062,2,24,0.07025,0.076068,0
