,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Weight,Total Weight,Ratio Weight
15325,2.0,28.0,15091023.0,Michael Redstone,0.13297423720359802,Q6833788,Culture.Media.Media*,0.0,0.078042,0.082873,0.0,5.0,21.0,0.23809523809523808,Media*,1.3297423720359802,80.1861332654953,0.016583196094931023
18646,1.0,28.0,13950959.0,Shutter Island (film),0.9980832934379578,Q210364,Culture.Media.Films,0.0,0.078041,0.08277799999999999,0.0,1.0,21.0,0.047619047619047616,Films,0.9980832934379578,80.1861332654953,0.012447080970138767
12497,1.0,27.0,3849967.0,Anucha Browne Sanders,0.9899964332580566,Q4777724,Culture.Biography.Women,0.0,0.084634,0.09060700000000001,0.0,1.0,21.0,0.047619047619047616,Women,0.9899964332580566,80.1861332654953,0.012346229864709783
155,4.0,26.0,1104310.0,James L. Dolan,0.12253321707248688,Q6137546,History_and_Society.Politics_and_government,10591.0,0.092458,0.100616,0.0,1.0,21.0,0.047619047619047616,Politics_and_government,0.4901328682899475,80.1861332654953,0.006112439250152188
156,4.0,26.0,1104310.0,James L. Dolan,0.10088862478733064,Q6137546,STEM.STEM*,10591.0,0.092458,0.100616,0.0,1.0,21.0,0.047619047619047616,STEM*,0.40355449914932257,80.1861332654953,0.005032721777631533
4208,1.0,27.0,42765926.0,JD & The Straight Shot,0.38492217659950256,Q6107995,Culture.Media.Music,0.0,0.084634,0.09060700000000001,0.0,1.0,21.0,0.047619047619047616,Music,0.38492217659950256,80.1861332654953,0.004800358377738829
15324,2.0,28.0,15091023.0,Michael Redstone,0.14415885508060455,Q6833788,Culture.Philosophy_and_religion,0.0,0.078042,0.082873,0.0,1.0,21.0,0.047619047619047616,Philosophy_and_religion,0.2883177101612091,80.1861332654953,0.0035956056043579595
15326,2.0,28.0,15091023.0,Michael Redstone,0.1097157895565033,Q6833788,History_and_Society.History,0.0,0.078042,0.082873,0.0,1.0,21.0,0.047619047619047616,History,0.2194315791130066,80.1861332654953,0.0027365277533270165
927,7.0,25.0,38319106.0,Vine (service),0.6859594583511353,Q3700238,Culture.Media.Media*,42330.0,0.110675,0.13125699999999998,1.0,7.0,35.0,0.2,Media*,33.61201345920563,237.83698762208223,0.14132374360801433
7257,5.0,26.0,55931790.0,HQ (game),0.9124462008476256,Q45319467,Culture.Media.Media*,7943.0,0.099659,0.11333399999999999,1.0,7.0,35.0,0.2,Media*,31.935617029666897,237.83698762208223,0.13427523342337272
924,7.0,25.0,38319106.0,Vine (service),0.9019306898117064,Q3700238,Culture.Internet_culture,42330.0,0.110675,0.13125699999999998,1.0,5.0,35.0,0.14285714285714285,Internet_culture,31.567574143409722,237.83698762208223,0.1327277748470726
7258,5.0,26.0,55931790.0,HQ (game),0.8872146010398865,Q45319467,Culture.Internet_culture,7943.0,0.099659,0.11333399999999999,1.0,5.0,35.0,0.14285714285714285,Internet_culture,22.180365025997162,237.83698762208223,0.0932586863286432
925,7.0,25.0,38319106.0,Vine (service),0.7606606483459473,Q3700238,STEM.STEM*,42330.0,0.110675,0.13125699999999998,1.0,3.0,35.0,0.08571428571428572,STEM*,15.973873615264893,237.83698762208223,0.06716311779329727
926,7.0,25.0,38319106.0,Vine (service),0.754925012588501,Q3700238,STEM.Technology,42330.0,0.110675,0.13125699999999998,1.0,3.0,35.0,0.08571428571428572,Technology,15.85342526435852,237.83698762208223,0.06665668541660671
928,7.0,25.0,38319106.0,Vine (service),0.6723417043685913,Q3700238,Culture.Media.Software,42330.0,0.110675,0.13125699999999998,1.0,3.0,35.0,0.08571428571428572,Software,14.119175791740417,237.83698762208223,0.059364928613103184
7259,5.0,26.0,55931790.0,HQ (game),0.4378334879875183,Q45319467,STEM.Technology,7943.0,0.099659,0.11333399999999999,1.0,3.0,35.0,0.08571428571428572,Technology,6.567502319812775,237.83698762208223,0.027613460738278403
7260,5.0,26.0,55931790.0,HQ (game),0.4225146472454071,Q45319467,STEM.STEM*,7943.0,0.099659,0.11333399999999999,1.0,3.0,35.0,0.08571428571428572,STEM*,6.337719708681107,237.83698762208223,0.02664732585140039
7261,5.0,26.0,55931790.0,HQ (game),0.3557848632335663,Q45319467,Culture.Media.Software,7943.0,0.099659,0.11333399999999999,1.0,3.0,35.0,0.08571428571428572,Software,5.336772948503494,237.83698762208223,0.022438784656083476
4020,1.0,26.0,50017096.0,Elijah Daniel,0.6224693655967712,Q23772371,Culture.Media.Media*,0.0,0.099648,0.11289300000000001,1.0,7.0,35.0,0.2,Media*,4.357285559177399,237.83698762208223,0.01832047068347935
11044,3.0,26.0,59408513.0,Colin Kroll,0.4301573634147644,Q59784790,History_and_Society.Business_and_economics,0.0,0.099656,0.11314500000000001,1.0,3.0,35.0,0.08571428571428572,Business_and_economics,3.8714162707328796,237.83698762208223,0.016277603872466108
16222,4.0,26.0,56451397.0,Rus Yusupov,0.287777841091156,Q50591773,History_and_Society.Business_and_economics,2647.0,0.09965800000000001,0.113239,1.0,3.0,35.0,0.08571428571428572,Business_and_economics,3.453334093093872,237.83698762208223,0.014519752068930272
7262,5.0,26.0,55931790.0,HQ (game),0.3415925204753876,Q45319467,Culture.Media.Video_games,7943.0,0.099659,0.11333399999999999,1.0,2.0,35.0,0.05714285714285714,Video_games,3.4159252047538757,237.83698762208223,0.014362464135232431
4577,1.0,26.0,212192.0,Online community,0.6654205918312073,Q6576792,Culture.Internet_culture,0.0,0.099648,0.11289300000000001,1.0,5.0,35.0,0.14285714285714285,Internet_culture,3.3271029591560364,237.83698762208223,0.013989005631212964
19985,1.0,27.0,31299501.0,Sharon Carpenter,0.4225146472454071,Q7490012,Culture.Media.Media*,0.0,0.090629,0.100074,1.0,7.0,35.0,0.2,Media*,2.9576025307178497,237.83698762208223,0.012435418730653515
11046,3.0,26.0,59408513.0,Colin Kroll,0.14034625887870789,Q59784790,Culture.Media.Media*,0.0,0.099656,0.11314500000000001,1.0,7.0,35.0,0.2,Media*,2.9472714364528656,237.83698762208223,0.012391981019941337
4574,1.0,26.0,212192.0,Online community,0.9173126816749572,Q6576792,STEM.STEM*,0.0,0.099648,0.11289300000000001,1.0,3.0,35.0,0.08571428571428572,STEM*,2.7519380450248714,237.83698762208223,0.011570689960964527
4575,1.0,26.0,212192.0,Online community,0.9099169969558716,Q6576792,History_and_Society.Society,0.0,0.099648,0.11289300000000001,1.0,3.0,35.0,0.08571428571428572,Society,2.7297509908676147,237.83698762208223,0.011477403149778912
931,7.0,25.0,38319106.0,Vine (service),0.12253321707248688,Q3700238,History_and_Society.Society,42330.0,0.110675,0.13125699999999998,1.0,3.0,35.0,0.08571428571428572,Society,2.5731975585222244,237.83698762208223,0.010819164774366294
4018,1.0,26.0,50017096.0,Elijah Daniel,0.8558611869812012,Q23772371,History_and_Society.Society,0.0,0.099648,0.11289300000000001,1.0,3.0,35.0,0.08571428571428572,Society,2.5675835609436035,237.83698762208223,0.010795560381984983
932,7.0,25.0,38319106.0,Vine (service),0.11597072333097458,Q3700238,History_and_Society.Business_and_economics,42330.0,0.110675,0.13125699999999998,1.0,3.0,35.0,0.08571428571428572,Business_and_economics,2.435385189950466,237.83698762208223,0.010239724335141007
929,7.0,25.0,38319106.0,Vine (service),0.1732981950044632,Q3700238,STEM.Computing,42330.0,0.110675,0.13125699999999998,1.0,2.0,35.0,0.05714285714285714,Computing,2.4261747300624847,237.83698762208223,0.010200998399448378
4576,1.0,26.0,212192.0,Online community,0.7490972280502319,Q6576792,STEM.Technology,0.0,0.099648,0.11289300000000001,1.0,3.0,35.0,0.08571428571428572,Technology,2.247291684150696,237.83698762208223,0.009448873813191719
930,7.0,25.0,38319106.0,Vine (service),0.15611489117145538,Q3700238,Culture.Media.Video_games,42330.0,0.110675,0.13125699999999998,1.0,2.0,35.0,0.05714285714285714,Video_games,2.1856084764003754,237.83698762208223,0.00918952303530374
4021,1.0,26.0,50017096.0,Elijah Daniel,0.3702353835105896,Q23772371,Culture.Internet_culture,0.0,0.099648,0.11289300000000001,1.0,5.0,35.0,0.14285714285714285,Internet_culture,1.851176917552948,237.83698762208223,0.0077833853180752
258,1.0,26.0,52518088.0,Lauren Giraldo,0.2509227991104126,Q27979824,Culture.Media.Media*,0.0,0.099648,0.11289300000000001,1.0,7.0,35.0,0.2,Media*,1.7564595937728882,237.83698762208223,0.007385140601275458
4578,1.0,26.0,212192.0,Online community,0.5312193632125854,Q6576792,Culture.Media.Software,0.0,0.099648,0.11289300000000001,1.0,3.0,35.0,0.08571428571428572,Software,1.5936580896377563,237.83698762208223,0.006700631830108966
4019,1.0,26.0,50017096.0,Elijah Daniel,0.7310686111450195,Q23772371,Culture.Media.Entertainment,0.0,0.099648,0.11289300000000001,1.0,2.0,35.0,0.05714285714285714,Entertainment,1.462137222290039,237.83698762208223,0.006147644388320891
4580,1.0,26.0,212192.0,Online community,0.1294127255678177,Q6576792,Culture.Media.Media*,0.0,0.099648,0.11289300000000001,1.0,7.0,35.0,0.2,Media*,0.9058890789747238,237.83698762208223,0.0038088654251464105
4579,1.0,26.0,212192.0,Online community,0.3415925204753876,Q6576792,STEM.Computing,0.0,0.099648,0.11289300000000001,1.0,2.0,35.0,0.05714285714285714,Computing,0.6831850409507751,237.83698762208223,0.0028724928270464863
259,1.0,26.0,52518088.0,Lauren Giraldo,0.1294127255678177,Q27979824,Culture.Internet_culture,0.0,0.099648,0.11289300000000001,1.0,5.0,35.0,0.14285714285714285,Internet_culture,0.6470636278390884,237.83698762208223,0.0027206181608188645
257,1.0,26.0,52518088.0,Lauren Giraldo,0.275139719247818,Q27979824,Culture.Media.Entertainment,0.0,0.099648,0.11289300000000001,1.0,2.0,35.0,0.05714285714285714,Entertainment,0.550279438495636,237.83698762208223,0.0023136831827437116
256,1.0,26.0,52518088.0,Lauren Giraldo,0.4225146472454071,Q27979824,Culture.Biography.Women,0.0,0.099648,0.11289300000000001,1.0,1.0,35.0,0.02857142857142857,Women,0.4225146472454071,237.83698762208223,0.0017764883900933594
19986,1.0,27.0,31299501.0,Sharon Carpenter,0.23371636867523196,Q7490012,Culture.Media.Television,0.0,0.090629,0.100074,1.0,1.0,35.0,0.02857142857142857,Television,0.23371636867523196,237.83698762208223,0.000982674608402803
18411,7.0,28.0,8595019.0,The Lonely Goatherd,0.9994742274284364,Q547846,Culture.Media.Media*,5296.0,0.073814,0.079377,2.0,5.0,22.0,0.22727272727272727,Media*,34.98159795999528,311.17014898359776,0.11241951734206744
711,6.0,28.0,5451814.0,The Sound of Music (song),0.9992306232452391,Q2414348,Culture.Media.Media*,0.0,0.073813,0.079282,2.0,5.0,22.0,0.22727272727272727,Media*,29.97691869735717,311.17014898359776,0.09633610034662193
4801,6.0,28.0,4518482.0,Sixteen Going on Seventeen,0.997120440006256,Q2893658,Culture.Media.Media*,0.0,0.073813,0.079282,2.0,5.0,22.0,0.22727272727272727,Media*,29.913613200187676,311.17014898359776,0.09613265699777798
16617,6.0,28.0,43327435.0,The Trapp Family in America,0.9808859825134276,Q11607060,Culture.Media.Media*,0.0,0.073813,0.079282,2.0,5.0,22.0,0.22727272727272727,Media*,29.426579475402825,311.17014898359776,0.09456748846739134
18410,7.0,28.0,8595019.0,The Lonely Goatherd,1.0000100135803225,Q547846,Culture.Media.Music,5296.0,0.073814,0.079377,2.0,4.0,22.0,0.18181818181818182,Music,28.00028038024903,311.17014898359776,0.08998382547846827
710,6.0,28.0,5451814.0,The Sound of Music (song),0.999506652355194,Q2414348,Culture.Media.Music,0.0,0.073813,0.079282,2.0,4.0,22.0,0.18181818181818182,Music,23.988159656524655,311.17014898359776,0.07709016991147537
4800,6.0,28.0,4518482.0,Sixteen Going on Seventeen,0.9986850023269652,Q2893658,Culture.Media.Music,0.0,0.073813,0.079282,2.0,4.0,22.0,0.18181818181818182,Music,23.968440055847164,311.17014898359776,0.07702679750656473
17448,7.0,27.0,18894985.0,Johanna von Trapp,0.9433575868606568,Q3808920,Culture.Biography.Women,15870.0,0.079688,0.086714,2.0,3.0,22.0,0.13636363636363635,Women,19.810509324073795,311.17014898359776,0.0636645558347502
5003,7.0,27.0,18894714.0,Hedwig von Trapp,0.9399233460426332,Q3784099,Culture.Biography.Women,15870.0,0.079688,0.086714,2.0,3.0,22.0,0.13636363636363635,Women,19.738390266895298,311.17014898359776,0.06343278856075535
16618,6.0,28.0,43327435.0,The Trapp Family in America,0.9802908897399902,Q11607060,Culture.Media.Films,0.0,0.073813,0.079282,2.0,2.0,22.0,0.09090909090909091,Films,11.763490676879883,311.17014898359776,0.03780404616350251
4802,6.0,28.0,4518482.0,Sixteen Going on Seventeen,0.6442351341247559,Q2893658,Culture.Performing_arts,0.0,0.073813,0.079282,2.0,3.0,22.0,0.13636363636363635,Performing_arts,11.596232414245605,311.17014898359776,0.037266532320415026
21146,6.0,28.0,10659419.0,Elisabeth von Trapp,0.5775054097175598,Q1330499,Culture.Biography.Women,0.0,0.073813,0.079282,2.0,3.0,22.0,0.13636363636363635,Women,10.395097374916077,311.17014898359776,0.03340647362502634
17449,7.0,27.0,18894985.0,Johanna von Trapp,0.7310686111450195,Q3808920,History_and_Society.History,15870.0,0.079688,0.086714,2.0,2.0,22.0,0.09090909090909091,History,10.234960556030273,311.17014898359776,0.03289184579389
5004,7.0,27.0,18894714.0,Hedwig von Trapp,0.6076731681823729,Q3784099,History_and_Society.History,15870.0,0.079688,0.086714,2.0,2.0,22.0,0.09090909090909091,History,8.50742435455322,311.17014898359776,0.02734010438450399
712,6.0,28.0,5451814.0,The Sound of Music (song),0.38492217659950256,Q2414348,Culture.Performing_arts,0.0,0.073813,0.079282,2.0,3.0,22.0,0.13636363636363635,Performing_arts,6.928599178791046,311.17014898359776,0.022266272010417885
21147,6.0,28.0,10659419.0,Elisabeth von Trapp,0.13661839067935946,Q1330499,Culture.Media.Media*,0.0,0.073813,0.079282,2.0,5.0,22.0,0.22727272727272727,Media*,4.098551720380784,311.17014898359776,0.013171416775575168
21148,6.0,28.0,10659419.0,Elisabeth von Trapp,0.13297423720359802,Q1330499,Culture.Media.Music,0.0,0.073813,0.079282,2.0,4.0,22.0,0.18181818181818182,Music,3.1913816928863525,311.17014898359776,0.010256066346051
15509,2.0,27.0,12155757.0,Otto Wächter,0.3998216390609741,Q78890,History_and_Society.Military_and_warfare,5296.0,0.079675,0.086069,2.0,2.0,22.0,0.09090909090909091,Military_and_warfare,1.5992865562438965,311.17014898359776,0.00513958861885623
4803,6.0,28.0,4518482.0,Sixteen Going on Seventeen,0.10375863313674928,Q2893658,Culture.Media.Films,0.0,0.073813,0.079282,2.0,2.0,22.0,0.09090909090909091,Films,1.2451035976409914,311.17014898359776,0.004001359390378486
17126,1.0,28.0,1269219.0,Carl Clauberg,0.5156299471855164,Q77327,History_and_Society.Military_and_warfare,0.0,0.073796,0.078533,2.0,2.0,22.0,0.09090909090909091,Military_and_warfare,1.0312598943710327,311.17014898359776,0.00331413504071495
19205,1.0,29.0,194905.0,Ländler,0.16452647745609286,Q166705,Culture.Performing_arts,0.0,0.068741,0.072744,2.0,3.0,22.0,0.13636363636363635,Performing_arts,0.4935794323682786,311.17014898359776,0.001586204312915298
15511,2.0,27.0,12155757.0,Otto Wächter,0.14034625887870789,Q78890,History_and_Society.Politics_and_government,5296.0,0.079675,0.086069,2.0,1.0,22.0,0.045454545454545456,Politics_and_government,0.28069251775741577,311.17014898359776,0.0009020547718804849
5167,10.0,20.0,1997184.0,Gene Littler,1.0000100135803225,Q4808393,Culture.Sports,226448.077298,0.133375,0.153632,3.0,66.0,156.0,0.4230769230769231,Sports,660.0066089630128,16188.39298927784,0.04077035993629257
8572,9.0,21.0,225880.0,Gene Sarazen,0.9966334104537964,Q723707,Culture.Sports,132098.936677,0.11836300000000001,0.132241,3.0,66.0,156.0,0.4230769230769231,Sports,592.000245809555,16188.39298927784,0.03656942639097397
10583,7.0,21.0,505568.0,Byron Nelson,0.998142421245575,Q725776,Culture.Sports,7931.602595,0.117986,0.131519,3.0,66.0,156.0,0.4230769230769231,Sports,461.1417986154556,16188.39298927784,0.028485952800928825
20847,7.0,24.0,58034405.0,2018 Famous Idaho Potato Bowl,0.946606695652008,Q56275584,Culture.Sports,20514.705234,0.10923699999999999,0.12343699999999999,3.0,66.0,156.0,0.4230769230769231,Sports,437.33229339122767,16188.39298927784,0.027015176471246325
20540,6.0,23.0,1580725.0,Stewart Cink,1.0000100135803225,Q708106,Culture.Sports,5294.0,0.095332,0.102599,3.0,66.0,156.0,0.4230769230769231,Sports,396.00396537780773,16188.39298927784,0.024462215961775547
18230,6.0,22.0,306981.0,Lee Trevino,0.9993221759796144,Q950128,Culture.Sports,37030.0,0.105358,0.114999,3.0,66.0,156.0,0.4230769230769231,Sports,395.73158168792736,16188.39298927784,0.024445390098327534
2010,6.0,23.0,1388818.0,Davis Love III,0.9976868629455566,Q1178161,Culture.Sports,5294.0,0.095332,0.102599,3.0,66.0,156.0,0.4230769230769231,Sports,395.08399772644043,16188.39298927784,0.024405387118296356
8865,6.0,21.0,5064542.0,Gay Brewer,0.9855064153671264,Q3025408,Culture.Sports,522.470831,0.118005,0.13155,3.0,66.0,156.0,0.4230769230769231,Sports,390.26054048538197,16188.39298927784,0.02410742936274562
7815,6.0,26.0,56467154.0,2018 Marshall Thundering Herd football team,0.9825675487518309,Q48856058,Culture.Sports,220.79574100000002,0.097316,0.108356,3.0,66.0,156.0,0.4230769230769231,Sports,389.096749305725,16188.39298927784,0.02403553889280041
2624,6.0,24.0,58034180.0,2018 Hawaii Bowl,0.9344051480293274,Q56275578,Culture.Sports,29759.813677,0.113298,0.130892,3.0,66.0,156.0,0.4230769230769231,Sports,370.02443861961365,16188.39298927784,0.02285739164256108
825,5.0,23.0,5633770.0,Matt Kuchar,1.0000100135803225,Q654877,Culture.Sports,0.0,0.095328,0.10247300000000001,3.0,66.0,156.0,0.4230769230769231,Sports,330.0033044815064,16188.39298927784,0.020385179968146285
12356,5.0,23.0,630525.0,Retief Goosen,1.0000100135803225,Q707225,Culture.Sports,0.0,0.095328,0.10247300000000001,3.0,66.0,156.0,0.4230769230769231,Sports,330.0033044815064,16188.39298927784,0.020385179968146285
13221,5.0,21.0,318523.0,Julius Boros,0.9992778301239014,Q961587,Culture.Sports,35.855159,0.11798099999999999,0.13133,3.0,66.0,156.0,0.4230769230769231,Sports,329.76168394088745,16188.39298927784,0.020370254426075558
10910,5.0,23.0,247955.0,Jim Furyk,0.9991269707679749,Q690638,Culture.Sports,0.0,0.095328,0.10247300000000001,3.0,66.0,156.0,0.4230769230769231,Sports,329.7119003534317,16188.39298927784,0.020367179161749523
16413,5.0,24.0,932581.0,Amon G. Carter Stadium,0.9859463572502136,Q473943,Culture.Sports,104621.013765,0.12051500000000001,0.141594,3.0,66.0,156.0,0.4230769230769231,Sports,325.3622978925705,16188.39298927784,0.02009849267361311
9059,5.0,22.0,1507806.0,Walter Hagen,0.9830951094627379,Q949410,Culture.Sports,2561.090447,0.106174,0.115952,3.0,66.0,156.0,0.4230769230769231,Sports,324.4213861227035,16188.39298927784,0.020040370056347134
12126,5.0,25.0,4208471.0,Thomas Robinson Stadium,0.9579222798347472,Q590296,Culture.Sports,24748.860043,0.108076,0.12318399999999999,3.0,66.0,156.0,0.4230769230769231,Sports,316.11435234546656,16188.39298927784,0.019527222532517007
14143,6.0,22.0,434385.0,Bobby Jones (golfer),0.7981967926025391,Q437526,Culture.Sports,102251.776743,0.10654100000000001,0.116746,3.0,66.0,156.0,0.4230769230769231,Sports,316.08592987060547,16188.39298927784,0.019525466800809733
10155,5.0,24.0,57973792.0,2018 Bahamas Bowl,0.9344051480293274,Q56064146,Culture.Sports,6489.4066939999975,0.109956,0.12439700000000001,3.0,66.0,156.0,0.4230769230769231,Sports,308.35369884967804,16188.39298927784,0.0190478263688009
2713,4.0,22.0,224580.0,Grand Slam (golf),1.0000100135803225,Q3079367,Culture.Sports,153.588492,0.10617599999999999,0.11592100000000001,3.0,66.0,156.0,0.4230769230769231,Sports,264.00264358520513,16188.39298927784,0.01630814397451703
422,4.0,25.0,57015176.0,2018 Hawaii Rainbow Warriors football team,0.9963027834892272,Q54871737,Culture.Sports,11241.794765999999,0.101787,0.11401099999999999,3.0,66.0,156.0,0.4230769230769231,Sports,263.02393484115595,16188.39298927784,0.016247686537840183
20575,4.0,25.0,55864095.0,2018 BYU Cougars football team,0.9954004287719728,Q48698716,Culture.Sports,10.5,0.098498,0.10857699999999999,3.0,66.0,156.0,0.4230769230769231,Sports,262.78571319580084,16188.39298927784,0.016232970954550792
14295,4.0,25.0,21248595.0,Christina McHale,0.9899964332580566,Q45405,Culture.Sports,32168.17327,0.098375,0.10736500000000004,3.0,66.0,156.0,0.4230769230769231,Sports,261.35905838012695,16188.39298927784,0.016144842700151554
4261,4.0,26.0,46679074.0,1971 Marshall Thundering Herd football team,0.9825675487518309,Q20312604,Culture.Sports,5296.0,0.097202,0.107721,3.0,66.0,156.0,0.4230769230769231,Sports,259.39783287048334,16188.39298927784,0.016023692595200274
9838,4.0,23.0,72650.0,Florence Griffith Joyner,0.9241518378257751,Q31082,Culture.Sports,103343.824865,0.097048,0.10534,3.0,66.0,156.0,0.4230769230769231,Sports,243.97608518600464,16188.39298927784,0.015071050310404427
74,3.0,26.0,24043868.0,Doc Holliday (American football),1.0000100135803225,Q5287062,Culture.Sports,16.221086,0.0972,0.107627,3.0,66.0,156.0,0.4230769230769231,Sports,198.00198268890387,16188.39298927784,0.012231107980887774
1622,3.0,21.0,2401808.0,Chi-Chi Rodríguez,1.0000100135803225,Q4356148,Culture.Sports,42312.0,0.117727,0.130929,3.0,66.0,156.0,0.4230769230769231,Sports,198.00198268890387,16188.39298927784,0.012231107980887774
19889,3.0,24.0,8267363.0,Father/Son Challenge,1.0000100135803225,Q5437554,Culture.Sports,5296.0,0.08703999999999999,0.092449,3.0,66.0,156.0,0.4230769230769231,Sports,198.00198268890387,16188.39298927784,0.012231107980887774
6894,3.0,21.0,901190.0,Doug Sanders,0.9973783493041992,Q5300884,Culture.Sports,0.0,0.11768800000000001,0.13062,3.0,66.0,156.0,0.4230769230769231,Sports,197.48091316223145,16188.39298927784,0.012198920133272662
19969,3.0,23.0,34412187.0,Johnathan Gray,0.9963027834892272,Q6265977,Culture.Sports,81946.393759,0.083105,0.088448,3.0,66.0,156.0,0.4230769230769231,Sports,197.26795113086695,16188.39298927784,0.012185764903380136
13640,3.0,25.0,57033829.0,2018 FIU Panthers football team,0.9919480085372924,Q54322422,Culture.Sports,608.846726,0.10174,0.113106,3.0,66.0,156.0,0.4230769230769231,Sports,196.40570569038385,16188.39298927784,0.01213250171406578
18272,3.0,26.0,57063293.0,2018 Buffalo Bulls football team,0.9919480085372924,Q55263979,Culture.Sports,5296.0,0.097984,0.10862100000000001,3.0,66.0,156.0,0.4230769230769231,Sports,196.40570569038385,16188.39298927784,0.01213250171406578
20165,3.0,26.0,57254915.0,2018 Troy Trojans football team,0.9919480085372924,Q55264045,Culture.Sports,9139.924691,0.09829500000000001,0.109349,3.0,66.0,156.0,0.4230769230769231,Sports,196.40570569038385,16188.39298927784,0.01213250171406578
5691,3.0,26.0,20746062.0,1970 Marshall Thundering Herd football team,0.9905974268913268,Q4574048,Culture.Sports,0.0,0.0972,0.107627,3.0,66.0,156.0,0.4230769230769231,Sports,196.13829052448267,16188.39298927784,0.012115982769530749
11196,3.0,22.0,740993.0,Seve Ballesteros,0.98678719997406,Q272190,Culture.Sports,0.0,0.106169,0.115763,3.0,66.0,156.0,0.4230769230769231,Sports,195.38386559486383,16188.39298927784,0.012069379939335156
7998,3.0,26.0,8885940.0,Marshall Thundering Herd,0.6859594583511353,Q3526120,Culture.Sports,5296.0,0.097148,0.107429,3.0,66.0,156.0,0.4230769230769231,Sports,135.81997275352478,16188.39298927784,0.008389960192063738
17505,2.0,26.0,40880377.0,Miami Beach Bowl,1.0000100135803225,Q15696042,Culture.Sports,15882.0,0.09754700000000001,0.10811099999999996,3.0,66.0,156.0,0.4230769230769231,Sports,132.00132179260257,16188.39298927784,0.008154071987258515
18028,2.0,24.0,1027173.0,Allyson Felix,0.9995927214622498,Q5799,Culture.Sports,85945.58023400001,0.08872999999999999,0.095175,3.0,66.0,156.0,0.4230769230769231,Sports,131.94623923301697,16188.39298927784,0.008150669391360202
