,Label,Id,Degree,modularity_class,betweenesscentrality
1647,Literatura_rusa,1647,1,14,0.0
3651,Provincia_de_Segovia,3651,4,16,8965.0
6938,La_fierecilla_domada,6938,4,9,106871.07445876175
7376,Manuel_Vázquez_Montalbán,7376,5,20,50196.98514330304
8534,Jacqueline_Bisset,8534,3,9,3924.721295586843
9324,Tolosa_(Guipúzcoa),9324,3,29,6725.0
10737,Albert_Uderzo,10737,11,6,16244.154842568423
10752,Hergé,10752,2,6,0.0
10974,Georges_Bizet,10974,6,19,17912.0
11558,Campeonato_Mundial_de_Atletismo,11558,3,0,6725.0
14079,Human_Rights_Watch,14079,8,1,9928.318098800737
14792,Marcelo_I,14792,1,21,0.0
16490,Electrónica_analógica,16490,2,19,2243.0
18111,Dialecto_flamenco,18111,2,20,2243.0000000000005
19085,Reus,19085,1,9,0.0
19304,Sigmund_Freud,19304,36,12,92108.06280282159
19350,Premios_Princesa_de_Asturias,19350,4,13,14392.057981970895
21386,De_aquí_a_la_eternidad,21386,1,15,0.0
23518,Deborah_Kerr,23518,3,15,2243.0
25303,Elizabeth_McGovern,25303,3,9,22868.48316857643
25384,Los_mejores_años_de_nuestra_vida,25384,4,15,4485.0
25732,Astérix_el_Galo,25732,14,6,24085.65484256849
25751,El_puente_sobre_el_río_Kwai,25751,1,15,0.0
25813,Isabel_II_del_Reino_Unido,25813,33,12,517338.04832853604
26516,Rod_Steiger,26516,6,23,40000.399101305826
26518,George_C._Scott,26518,3,9,8963.0
26858,Kim_Novak,26858,2,15,2243.0
27218,Las_sandalias_del_pescador,27218,6,21,19794.451335078524
27315,Tristana_(película),27315,1,16,0.0
27322,Testigo_de_cargo_(película),27322,2,15,0.0
27340,Miguel_Bosé,27340,17,16,265711.3156865879
27703,Witness_(película),27703,2,8,499.6668470418462
27792,Lethal_Weapon,27792,5,8,8960.0
28149,Sabrina_(película_de_1995),28149,1,15,0.0
28158,Wyatt_Earp_(película),28158,1,15,0.0
28509,Te_doy_mis_ojos,28509,1,16,0.0
28685,Marathon_Man,28685,1,8,0.0
29124,Hannah_y_sus_hermanas,29124,2,15,11195.0
30032,Cocodrilo_Dundee,30032,6,9,12238.893691667816
30035,Lou_Andreas-Salomé,30035,2,12,0.0
31372,Carcharodon,31372,1,0,0.0
32204,Marco_Pantani,32204,7,4,8963.5
32319,Virginia_Mayo,32319,3,15,66321.35472537442
33219,René_Goscinny,33219,12,6,15113.766119938378
33682,La_bella_durmiente_(ballet),33682,1,19,0.0
34428,Ainu,34428,4,28,745.999999999965
35997,Hesse,35997,1,24,0.0
36083,Río_Mekong,36083,1,9,0.0
37112,Minsk,37112,7,27,281946.91931098216
37326,Zagreb,37326,5,17,19926.82394516559
38769,Ferritina,38769,1,29,0.0
39176,Sucesos_de_Montejurra,39176,5,2,1.4444444444444444
42376,Haro,42376,2,16,63285.473240547115
42533,José_Bono,42533,4,20,6726.0
42755,Manuel_Marulanda_Vélez,42755,1,1,0.0
43549,Río_Mosa,43549,2,20,4484.000000000001
44239,Elmer_Bernstein,44239,4,16,5900.192425507495
44719,Hồ_Chí_Minh,44719,3,9,1120.5
44846,Macrófago,44846,3,29,8964.0
45065,El_lado_oscuro_del_corazón,45065,1,5,0.0
45242,Niní_Marshall,45242,3,5,2666.2766817682764
45314,Juegos_Olímpicos_de_Seúl_1988,45314,19,13,71385.78585592304
47191,Fernando_Arrabal,47191,3,29,50259.89444698631
48503,Stargate,48503,4,12,2243.0
48781,Bernard_Law_Montgomery,48781,2,9,0.0
48948,Club_Baloncesto_Estudiantes,48948,24,13,47955.68811935302
49112,Howard_Hawks,49112,6,15,84399.01460996106
49202,Daca,49202,1,24,0.0
49798,Sydney_Pollack,49798,6,15,53534.12725031352
50213,James_Mason,50213,5,16,10591.417249569975
50711,Aaliyah,50711,6,23,15493.159676825586
50967,Víctor_Trujillo,50967,2,13,2243.0
53057,Bhumibol_Adulyadej,53057,8,33,20117.333333333336
53260,Tokelau,53260,1,12,0.0
54231,Ñuñoa,54231,5,11,28913.143667344528
54383,Juegos_Olímpicos_de_Los_Ángeles_1984,54383,20,13,189406.35207838324
54389,Juegos_Olímpicos_de_Moscú_1980,54389,9,13,174043.64553659197
54408,Juegos_Olímpicos_de_Calgary_1988,54408,4,30,15669.0
54511,Leonard_Bernstein,54511,6,15,59896.94925531095
54902,Juan_Antonio_San_Epifanio,54902,15,13,12736.51537966737
55354,Rex_Harrison,55354,4,15,85311.80123334657
55376,Bernard_Hinault,55376,8,4,19022.366374154866
55385,Francisco_Rabal,55385,9,16,79816.72472044124
56722,Pong,56722,1,6,0.0
58201,Río_Elba,58201,1,20,0.0
58448,Michael_Curtiz,58448,4,15,4517.367857142857
58877,Giraldillo,58877,2,0,2243.0
59468,Barcelonés,59468,2,3,2243.0
60476,Felipe_de_Edimburgo,60476,13,12,4371.9806364666465
61537,Suite_(música),61537,3,19,4485.0
61631,Enrique_Tierno_Galván,61631,1,16,0.0
62527,Abraham_Olano,62527,3,4,0.5
63161,Monte_Athos,63161,2,0,22340.0
64062,Club_Joventut_Badalona,64062,21,13,29478.432128600714
64217,Hernando_de_Soto,64217,1,0,0.0
65871,Juan_Antonio_Samaranch,65871,7,13,20141.0
66073,Avión_furtivo,66073,1,1,0.0
66606,Luis_Ocaña,66606,1,4,0.0
69533,Juegos_Olímpicos_de_Londres_1948,69533,8,0,88535.06289986035
70628,Horror_vacui,70628,1,20,0.0
72219,Luchino_Visconti,72219,5,16,101194.19040559823
73370,Sustentación,73370,3,15,2240.0
73421,Masacre_de_Ezeiza,73421,1,10,0.0
73531,Ala_(aeronáutica),73531,4,15,4483.0
75966,Motín_de_Esquilache,75966,1,1,0.0
76302,Gobierno_y_política_de_los_Países_Bajos,76302,3,20,0.0
76382,Benelux,76382,3,20,8963.0
76394,Historia_de_los_Países_Bajos,76394,4,20,26819.000000000004
77763,Samarcanda,77763,1,6,0.0
