,Label,Id,Degree,modularity_class,betweenesscentrality
511,Skinhead_néonazi,511,4,14,0.6666666666666666
638,Corinne_Lepage,638,10,1,76591.2629290963
1079,Escalade,1079,4,24,4460.0
1713,Luxembourg,1713,8,20,35563.11555354881
1773,Les_Verts_(France),1773,9,1,7444.514338064528
2187,New_Deal,2187,7,16,39907.21287875283
2980,Transport,2980,3,16,974.7635798983625
3075,Traité_de_San_Francisco,3075,2,22,0.0
3158,V2_(missile),3158,2,23,3345.0
4559,Laurent_Schwartz_(mathématicien),4559,6,5,3598.0682100291215
5624,Jean-Pierre_Raffarin,5624,3,1,3450.444444444445
5730,Daniel_Cohn-Bendit,5730,5,1,6684.010064935065
6603,Raoul_Salan,6603,15,5,25088.988251846597
7040,Lanza_del_Vasto,7040,1,5,0.0
7245,Déchet,7245,1,16,0.0
7300,Joe_Strummer,7300,3,0,2952.6091770115218
7483,Caroline_du_Sud,7483,8,16,29574.818320743594
7538,Rhode_Island,7538,2,2,39460.442949992685
7568,New_Hampshire,7568,5,16,22049.0
8734,Xénophobie,8734,3,16,6244.87833888331
9152,Claude_Bartolone,9152,3,1,9.808080808080808
10260,Françoise_de_Panafieu,10260,2,1,1632.3157235322265
10548,Industrie,10548,9,16,93325.57090342866
10657,Daniel_Vaillant,10657,1,1,0.0
10680,Éric_Woerth,10680,6,1,35693.67258584699
11728,Brome,11728,2,20,7777.0
16709,Berthe_Morisot,16709,1,20,0.0
17278,Liste_des_chefs_du_gouvernement_allemand,17278,1,21,0.0
17419,Barneville-Carteret,17419,1,22,0.0
18989,Génération_écologie,18989,8,1,8935.396652569116
23771,Grec_moderne,23771,3,24,5569.0
23856,Nicolas_Gogol,23856,5,6,7537.292919036649
24447,Passage_du_calendrier_julien_au_calendrier_grégorien,24447,2,24,1117.0
26626,Manitoba,26626,5,16,4209.466666666667
27147,Conan_le_Barbare,27147,2,25,0.0
28114,Péplum,28114,1,12,0.0
30522,Michel_Auclair,30522,3,6,4955.353362899225
30541,Daniel_Ceccaldi,30541,2,15,0.0
32505,Îles_Kouriles,32505,6,22,14551.897615548696
33318,Philippe_Geluck,33318,3,12,244.3715553486459
33533,Connectique,33533,4,16,7120.2690476190455
33922,Îles_Britanniques,33922,6,22,29180.05909047078
36624,Remiremont,36624,2,6,1117.0
36759,Comité_international_olympique,36759,3,24,25304.646591520523
36785,"Société_des_auteurs,_compositeurs_et_éditeurs_de_musique",36785,1,19,0.0
37436,Louis_Riel,37436,2,16,0.0
40349,Nubie,40349,2,20,1117.0
40405,Dahut,40405,2,16,1117.0
40690,Canne_de_combat,40690,6,17,5574.0
41455,Michel_Bouquet,41455,5,6,52301.235712886526
41470,William_McKinley,41470,1,4,0.0
42173,Mercenaire,42173,1,19,0.0
43686,Jean-Laurent_Cochet,43686,6,15,34766.48441110613
43897,Danièle_Delorme,43897,2,12,3345.0
44281,Jean-Claude_Dauphin,44281,3,12,7041.97885682922
44400,Plan_de_partage_de_la_Palestine,44400,3,4,371.6666666666793
44786,Henri_Verneuil,44786,9,15,25081.19441485664
45991,V1_(missile),45991,3,23,11104.0
46450,Bulle_Ogier,46450,1,19,0.0
46546,Anna_Karina,46546,3,6,18765.161883175373
46793,Jacques_Massu,46793,18,5,2187.3600087436935
46924,Canne_(marche),46924,1,17,0.0
47132,Revenu_de_base,47132,3,16,10936.85525884888
48775,Frédéric_II_(roi_de_Prusse),48775,1,17,0.0
48987,Gouvernement_Guy_Mollet,48987,4,5,1619.208074461084
49598,Anglo-Saxons,49598,6,22,4442.066449646828
50058,Jacques_François,50058,3,15,1598.7460331465513
50349,Minoru_Yamasaki,50349,7,3,0.0
50436,Gouvernement_Lionel_Jospin,50436,4,1,2649.99386834356
53249,"Délivrance_(film,_1972)",53249,5,2,2233.0
53688,Iqaluit,53688,2,16,0.0
54436,Jacques_Becker,54436,9,17,27054.84075664351
54917,Christophe_Miossec,54917,3,19,23382.62091183518
55062,Aum_Shinrikyō,55062,3,4,558.0
55083,Shōkō_Asahara,55083,2,4,0.0
55295,Gaston_Defferre,55295,4,5,8881.825
56991,Kathryn_Bigelow,56991,3,16,1117.0
58247,John_Huston,58247,10,12,73200.19258548578
58647,Petite_ou_moyenne_entreprise,58647,2,20,1117.0
