Source,Target,Type,Id,Label,timeset,Weight
7034,7226605,Undirected,81,294.51191462284226,,294.511902
7034,10247977,Undirected,82,332.7084726596602,,332.708466
7034,10889443,Undirected,83,337.48003950396037,,337.480042
7034,43760161,Undirected,84,83.84112075761023,,83.841118
7034,54375121,Undirected,85,131.56188728590865,,131.56189
7131,11309143,Undirected,86,282.1162452785711,,282.116241
7341,21711,Undirected,87,237.7627442479387,,237.762741
7341,5378489,Undirected,88,357.70228197519367,,357.702271
7341,5444339,Undirected,89,295.15574807640536,,295.155762
7341,5831064,Undirected,90,261.29182179298203,,261.291809
7341,53768358,Undirected,91,301.9587225034143,,301.95871
8912,28153,Undirected,92,359.3033941862645,,359.303406
8912,54360,Undirected,93,354.5359616636395,,354.53595
8912,144386,Undirected,94,358.8747258976692,,358.874725
8912,236268,Undirected,95,358.2948873709705,,358.294891
8912,1211349,Undirected,96,358.4401092934846,,358.440125
8912,1317000,Undirected,97,313.65749101163846,,313.657501
8912,1337152,Undirected,98,221.65992233488132,,221.659927
8912,1820752,Undirected,99,317.49878287870246,,317.498779
8912,10877467,Undirected,100,357.86930606937426,,357.869293
8912,13168320,Undirected,101,358.9550905728082,,358.955078
8912,21657889,Undirected,102,283.8914494505617,,283.891449
8912,21938890,Undirected,103,358.1052702040692,,358.105255
8912,24891124,Undirected,104,358.60413788775156,,358.604126
9093,382778,Undirected,105,181.14461587372696,,181.144623
9093,458748,Undirected,106,356.5432964590484,,356.543304
9093,1417902,Undirected,107,156.2254646956008,,156.225464
9093,1804683,Undirected,108,355.1743019784427,,355.174316
9093,17212492,Undirected,109,320.1701233349154,,320.170135
9937,48570,Undirected,110,263.8732945885176,,263.873291
9937,180882,Undirected,111,315.2368381826757,,315.236847
9937,307273,Undirected,112,130.46002568632088,,130.460022
9937,485516,Undirected,113,191.9227155511522,,191.922714
9937,503139,Undirected,114,257.956983324322,,257.95697
9937,692976,Undirected,115,50.06369897073938,,50.063698
9937,852564,Undirected,116,323.90462802117884,,323.904633
9937,902735,Undirected,117,149.97886775979416,,149.978867
9937,15620904,Undirected,118,279.4442647513846,,279.444275
9937,22368461,Undirected,119,303.03423913827334,,303.034241
9937,26812202,Undirected,120,172.09254634273267,,172.092545
10568,24326,Undirected,121,339.57591109791474,,339.575897
10568,34361,Undirected,122,355.77645410701854,,355.776459
10568,207122,Undirected,123,336.55943149034044,,336.559418
10568,379995,Undirected,124,109.30712175843162,,109.307121
10568,416906,Undirected,125,339.0130650605741,,339.013062
10568,446705,Undirected,126,178.11890863557412,,178.118912
10568,451170,Undirected,127,348.6612962520886,,348.661285
10568,526932,Undirected,128,351.4299206473473,,351.429932
10568,563405,Undirected,129,340.28665330663085,,340.286652
10568,611301,Undirected,130,322.42817482561014,,322.428162
10568,634847,Undirected,131,352.8606454956151,,352.860657
10568,648049,Undirected,132,353.51528920006245,,353.515289
10568,685328,Undirected,133,273.10029022018665,,273.100281
10568,698391,Undirected,134,344.1944666347168,,344.194458
10568,722975,Undirected,135,321.20253058628504,,321.202545
10568,761125,Undirected,136,116.84041916276965,,116.840416
10568,783835,Undirected,137,113.47270531701261,,113.472702
10568,1020771,Undirected,138,254.12585300917215,,254.125854
10568,1115666,Undirected,139,144.1599379153411,,144.159943
10568,1121254,Undirected,140,157.10999282675695,,157.109985
10568,1178546,Undirected,141,278.7858886433363,,278.785889
10568,1198098,Undirected,142,57.17514114003308,,57.17514
10568,1205575,Undirected,143,134.1190611994199,,134.119064
10568,1206534,Undirected,144,232.82639792649016,,232.826401
10568,1212508,Undirected,145,65.5019120016994,,65.501915
10568,1220461,Undirected,146,205.4549355040855,,205.454941
10568,1226931,Undirected,147,109.27132110292555,,109.271324
10568,1243544,Undirected,148,80.5515338308946,,80.551537
10568,1283901,Undirected,149,235.8832002228608,,235.883194
10568,1291184,Undirected,150,188.8266183030756,,188.826614
10568,1297022,Undirected,151,277.528191524337,,277.528198
10568,1359609,Undirected,152,66.6163021032925,,66.616302
10568,1360727,Undirected,153,90.21386829746325,,90.213867
10568,1590930,Undirected,154,349.44676721962503,,349.446777
10568,1846915,Undirected,155,322.7955242091572,,322.795532
10568,2067800,Undirected,156,257.9106524440633,,257.910645
10568,2418655,Undirected,157,348.3916403173077,,348.391632
10568,2635932,Undirected,158,137.8289805500217,,137.828979
10568,3111602,Undirected,159,344.3887158000073,,344.388702
10568,3241238,Undirected,160,113.72337356034258,,113.723373
10568,3245962,Undirected,161,321.04329524996416,,321.043304
10568,3853195,Undirected,162,80.66504634274261,,80.665047
10568,3927802,Undirected,163,109.64995313244837,,109.649956
10568,4628023,Undirected,164,308.31367521356475,,308.31369
10568,4647324,Undirected,165,121.50861717111653,,121.508614
10568,4864572,Undirected,166,232.88441476768529,,232.884415
10568,5027877,Undirected,167,349.87573712450325,,349.875732
10568,5211984,Undirected,168,328.0981605738287,,328.098175
10568,5352498,Undirected,169,147.45186910555088,,147.451874
10568,5368345,Undirected,170,299.205888481369,,299.205902
10568,5609153,Undirected,171,155.8836562785347,,155.883652
10568,6345605,Undirected,172,119.5868685652929,,119.586868
10568,6740530,Undirected,173,135.44189753881216,,135.441895
10568,7238008,Undirected,174,225.9819315420688,,225.981934
10568,7269437,Undirected,175,268.4370956357091,,268.437103
10568,7404943,Undirected,176,206.73329147833695,,206.733292
10568,7824488,Undirected,177,197.92142729591563,,197.921432
10568,8115330,Undirected,178,108.05198628692726,,108.051987
10568,8298365,Undirected,179,321.1996957221714,,321.199707
10568,9158864,Undirected,180,138.43256537002034,,138.432571
10568,11323475,Undirected,181,152.0819569463437,,152.081955
10568,11426624,Undirected,182,57.16548224008634,,57.165482
10568,11653234,Undirected,183,205.2189983019953,,205.218994
10568,11833049,Undirected,184,316.8435984739801,,316.843597
10568,12170852,Undirected,185,133.35686871969568,,133.356873
10568,12470766,Undirected,186,306.12359976157086,,306.123596
10568,12917706,Undirected,187,217.46083339568827,,217.460831
10568,14419588,Undirected,188,354.4780790673366,,354.478088
10568,15222784,Undirected,189,176.27309653189346,,176.273102
10568,16145910,Undirected,190,145.09775471706257,,145.097748
10568,17004517,Undirected,191,74.00675249557287,,74.006752
10568,18865094,Undirected,192,196.15399722642246,,196.153992
10568,20811169,Undirected,193,122.16195871885085,,122.161957
10568,21182987,Undirected,194,104.76154855968805,,104.761551
10568,22263314,Undirected,195,248.99347206176256,,248.993469
10568,22970048,Undirected,196,312.52003452222,,312.52002
10568,23387863,Undirected,197,239.780882207705,,239.780884
10568,23577805,Undirected,198,338.05069931032835,,338.05069
10568,24300246,Undirected,199,73.38087025371529,,73.380867
10568,24548936,Undirected,200,86.57596592879382,,86.575966
10568,24900894,Undirected,201,317.75896217770526,,317.758972
10568,26798634,Undirected,202,126.25210206362863,,126.252106
10568,27563796,Undirected,203,81.08544704701531,,81.085449
10568,28323576,Undirected,204,143.07336619120525,,143.073364
10568,28324639,Undirected,205,72.53640377448784,,72.536407
10568,28632696,Undirected,206,130.3272817105482,,130.327286
10568,28649531,Undirected,207,186.074043440732,,186.074051
10568,29760895,Undirected,208,70.2739341672227,,70.273933
10568,30890639,Undirected,209,186.7529216941847,,186.752914
10568,31898077,Undirected,210,343.4671889335894,,343.467194
10568,32267930,Undirected,211,351.4281033575799,,351.428101
10568,32298576,Undirected,212,156.14826365248433,,156.14827
10568,32497460,Undirected,213,296.8956992201188,,296.895691
10568,32650531,Undirected,214,276.4632807991924,,276.463287
10568,32693912,Undirected,215,51.176958956702435,,51.17696
10568,34577002,Undirected,216,347.8413926775662,,347.8414
10568,35023585,Undirected,217,64.25395371336309,,64.253952
10568,35623176,Undirected,218,87.09514802625775,,87.095146
10568,35714884,Undirected,219,75.1142909321109,,75.114288
10568,36860909,Undirected,220,51.34343395777753,,51.343433
10568,36882389,Undirected,221,149.65753886854722,,149.657532
10568,36894194,Undirected,222,148.80434748439856,,148.804352
10568,37601302,Undirected,223,92.41768983637887,,92.417686
10568,37887194,Undirected,224,129.1923350097572,,129.192337
10568,38644513,Undirected,225,348.46072819556093,,348.460724
10568,38686320,Undirected,226,73.63683120801109,,73.636833
10568,38752408,Undirected,227,325.57474774754036,,325.574738
10568,39134607,Undirected,228,115.74890190792246,,115.748901
10568,39155609,Undirected,229,58.4168369950795,,58.416836
10568,39298148,Undirected,230,95.03456563126329,,95.034569
10568,39897911,Undirected,231,342.21130799268246,,342.211304
10568,40054001,Undirected,232,248.681063635963,,248.681061
10568,40220789,Undirected,233,272.4325855364846,,272.432587
10568,41403470,Undirected,234,77.22394794800316,,77.223946
10568,41756461,Undirected,235,62.53554025927591,,62.535542
10568,41778913,Undirected,236,64.88435312284079,,64.884354
10568,42632062,Undirected,237,351.9270409335254,,351.927032
10568,42681982,Undirected,238,272.3643176713689,,272.364319
10568,43675789,Undirected,239,196.22081710375232,,196.22081
10568,43963045,Undirected,240,214.9897366870675,,214.989731
10568,43978568,Undirected,241,163.63804855680172,,163.638046
10568,44228775,Undirected,242,68.41283687021149,,68.412834
10568,44723483,Undirected,243,74.96033298569594,,74.960335
10568,45421322,Undirected,244,176.8271882266396,,176.827194
10568,45486652,Undirected,245,303.22927805833336,,303.229279
10568,46974185,Undirected,246,136.01573699988285,,136.015732
10568,47567096,Undirected,247,186.82621640415067,,186.826218
10568,47634312,Undirected,248,206.46656757679452,,206.466568
10568,47970207,Undirected,249,82.46386084165135,,82.46386
10568,47986340,Undirected,250,279.7784865672445,,279.778473
10568,48388249,Undirected,251,127.64552437301363,,127.645523
10568,48784525,Undirected,252,168.27720564055628,,168.277206
10568,49347868,Undirected,253,104.9229454732798,,104.922943
10568,49687675,Undirected,254,335.42165217910235,,335.421661
10568,51301923,Undirected,255,50.3047302196537,,50.304729
10568,51404787,Undirected,256,98.81405450294612,,98.814056
10568,51504532,Undirected,257,253.95622251375067,,253.956223
10568,51538993,Undirected,258,129.50510621018412,,129.505112
10568,53155995,Undirected,259,197.97088324403862,,197.970886
10568,53685281,Undirected,260,153.26698675880556,,153.266983
10568,54441288,Undirected,261,101.82439105245156,,101.824394
10568,54780262,Undirected,262,93.68042257656913,,93.68042
10568,55325790,Undirected,263,79.85347672952815,,79.853477
10568,56456689,Undirected,264,105.8337242833747,,105.833725
10568,56520981,Undirected,265,53.21353633057056,,53.213535
10568,56594473,Undirected,266,320.2463156712238,,320.246307
10568,57863442,Undirected,267,124.83018197444669,,124.830185
10568,59071997,Undirected,268,252.43655874704774,,252.436554
10573,4416643,Undirected,269,246.5146134819956,,246.514618
10573,17909439,Undirected,270,303.6524218204098,,303.652435
10573,45230571,Undirected,271,284.1569854594774,,284.156982
12664,485759,Undirected,272,52.287111870943505,,52.287113
12664,13224321,Undirected,273,77.6338764276087,,77.633873
13967,23810,Undirected,274,93.19883940457191,,93.198837
13967,24009,Undirected,275,51.35480424739542,,51.354805
14097,55072,Undirected,276,147.23089012874829,,147.230896
14097,39353443,Undirected,277,234.3593755452888,,234.359375
14097,40004631,Undirected,278,100.59588896172441,,100.595886
15579,236104,Undirected,279,167.16045135734274,,167.160446
16095,124802,Undirected,280,317.94113252591455,,317.941132
16095,172351,Undirected,281,195.7259106223015,,195.725906
16095,226445,Undirected,282,328.8786880481542,,328.878693
16095,232544,Undirected,283,323.1856482194245,,323.185638
16095,237168,Undirected,284,340.56779366109015,,340.56778
16095,568055,Undirected,285,343.58420461198284,,343.584198
16095,615121,Undirected,286,328.7176260644699,,328.717621
16095,956338,Undirected,287,269.02676479464765,,269.026764
16095,1041281,Undirected,288,230.73462535393375,,230.734619
16095,1742029,Undirected,289,331.9240332115737,,331.924042
16095,1822878,Undirected,290,313.35591569025013,,313.355927
16095,2182779,Undirected,291,336.83887731887586,,336.838867
16095,3520296,Undirected,292,309.40824960879917,,309.408264
16095,4640643,Undirected,293,270.53979775801304,,270.539795
16095,12948239,Undirected,294,301.75823452516636,,301.75824
16095,14501954,Undirected,295,307.8506273346975,,307.850616
16095,16607394,Undirected,296,153.78665326264615,,153.786652
16095,23437664,Undirected,297,140.85953279772798,,140.859528
16095,28576561,Undirected,298,123.24334000131479,,123.24334
16095,37398884,Undirected,299,349.24817238768367,,349.248169
17049,24326,Undirected,300,357.31826241945663,,357.318268
17049,84841,Undirected,301,352.35306534085123,,352.353058
17049,222456,Undirected,302,358.021407840733,,358.021393
17049,323932,Undirected,303,353.214871236891,,353.214874
17049,418893,Undirected,304,351.4679475868563,,351.467957
17049,868969,Undirected,305,340.18381476890625,,340.183807
17049,1088071,Undirected,306,350.27617692154683,,350.276184
17049,1160532,Undirected,307,316.03819168500326,,316.038177
17049,1432422,Undirected,308,334.857891722425,,334.85788
17049,1708722,Undirected,309,340.61309850332117,,340.613098
17049,1757938,Undirected,310,359.2494719088005,,359.249481
17049,2870594,Undirected,311,351.48548983812054,,351.485504
17049,3246770,Undirected,312,325.6033177329105,,325.603333
17049,4517011,Undirected,313,279.6217208202705,,279.621735
17049,6137057,Undirected,314,295.9392806911006,,295.93927
17049,9780813,Undirected,315,282.3423363544059,,282.342346
17049,12085750,Undirected,316,350.79891670293165,,350.79892
17049,15749069,Undirected,317,353.624669622403,,353.624664
17049,40668394,Undirected,318,350.0475329394725,,350.047546
17049,45200900,Undirected,319,351.1358688705626,,351.135864
17049,46695468,Undirected,320,256.43804293698474,,256.438049
18109,58954626,Undirected,321,88.16743221832337,,88.167435
19027,39353,Undirected,322,85.12470576864611,,85.124702
19027,568055,Undirected,323,111.72996730115297,,111.729965
19027,1569059,Undirected,324,107.2703300005238,,107.270332
19027,3252851,Undirected,325,91.6771474394945,,91.677147
19027,26274410,Undirected,326,288.85202438942946,,288.85202
19211,83212,Undirected,327,102.26706096222267,,102.267059
19211,153381,Undirected,328,139.85299626566427,,139.852997
19211,36307577,Undirected,329,167.99120808979515,,167.991211
20454,31750,Undirected,330,325.7963943469631,,325.796387
20454,8498422,Undirected,331,350.8253493273849,,350.825348
21711,284020,Undirected,332,339.9863235449268,,339.986328
21711,1138988,Undirected,333,358.429029445494,,358.429016
21711,1146817,Undirected,334,338.73776501347805,,338.737762
21711,1147165,Undirected,335,350.031713929577,,350.031708
21711,1714278,Undirected,336,358.0245848794783,,358.024597
21711,10674959,Undirected,337,345.91263903827183,,345.912628
21711,10803553,Undirected,338,79.18194862297095,,79.181946
21711,40597603,Undirected,339,142.45731567449008,,142.457321
22050,31750,Undirected,340,204.5088960972097,,204.508896
22050,320140,Undirected,341,177.37612819439872,,177.376129
22050,740492,Undirected,342,205.14628096615786,,205.146286
22050,840859,Undirected,343,214.0173942478219,,214.017395
22050,1020018,Undirected,344,244.80756631721087,,244.807571
22050,3382014,Undirected,345,147.50773856937352,,147.507736
22050,20276349,Undirected,346,225.7048611304084,,225.704865
22050,21377251,Undirected,347,287.821242669127,,287.821228
22050,27868329,Undirected,348,256.32842751520707,,256.32843
22050,28684327,Undirected,349,109.17983280755618,,109.179832
23241,6021781,Undirected,350,58.78536860944599,,58.78537
23241,10444102,Undirected,351,79.6130217700749,,79.613022
23241,21620577,Undirected,352,125.27404837726696,,125.274048
23241,32314278,Undirected,353,133.80333049538575,,133.803329
23241,37729052,Undirected,354,125.27866894533902,,125.278671
23790,23810,Undirected,355,147.87252369868062,,147.872528
23790,23825,Undirected,356,276.23489277169807,,276.234894
23790,23829,Undirected,357,291.7930697374508,,291.79306
23790,23834,Undirected,358,195.04664323797454,,195.046646
23790,23836,Undirected,359,194.7874594416512,,194.78746
23790,24008,Undirected,360,103.23822402532706,,103.23822
23790,24009,Undirected,361,357.4742628908349,,357.474274
23790,27424964,Undirected,362,307.60693795660393,,307.606934
23810,23825,Undirected,363,297.9052002824432,,297.905212
23810,23829,Undirected,364,229.29948471619642,,229.299484
23810,23834,Undirected,365,77.34696340485965,,77.346962
23810,23836,Undirected,366,76.25198221114522,,76.251984
23810,24008,Undirected,367,152.61967713862214,,152.619675
23810,24009,Undirected,368,145.04610328222725,,145.046097
23825,23829,Undirected,369,321.7249025285084,,321.724915
23825,23834,Undirected,370,138.90708383301356,,138.907089
23825,23836,Undirected,371,138.48698452858926,,138.486984
23825,24008,Undirected,372,221.20045202783078,,221.200455
23825,24009,Undirected,373,266.67957395717406,,266.679565
23825,2843775,Undirected,374,176.05137004840924,,176.051376
23825,27424964,Undirected,375,344.55684856313724,,344.556854
23829,23834,Undirected,376,135.27200335165304,,135.272003
23829,23836,Undirected,377,134.95225582926037,,134.952255
23829,24008,Undirected,378,208.38987522545267,,208.389877
23829,24009,Undirected,379,281.1051241705384,,281.105133
23829,27424964,Undirected,380,329.2583962186978,,329.258392
23834,23836,Undirected,381,359.9764128467724,,359.97641
23834,24008,Undirected,382,59.51174580063641,,59.511745
23834,24009,Undirected,383,203.10109651156603,,203.101089
23834,5771838,Undirected,384,60.11697150176315,,60.11697
23834,27424964,Undirected,385,155.32466577212207,,155.324661
23836,24008,Undirected,386,60.65781264111772,,60.657814
23836,24009,Undirected,387,202.87330912805524,,202.873306
24008,24009,Undirected,388,101.82285981005388,,101.822861
24008,27424964,Undirected,389,238.60728957123888,,238.607285
24033,37449,Undirected,390,199.3282736256939,,199.328278
24033,47792,Undirected,391,218.9934644827861,,218.993469
24033,36224143,Undirected,392,286.56947432324677,,286.569489
24326,84841,Undirected,393,352.1313883921099,,352.131378
24326,222456,Undirected,394,352.9699866043214,,352.970001
24326,418893,Undirected,395,356.6398303507144,,356.639832
24326,868969,Undirected,396,348.7956420741092,,348.795654
24326,1088071,Undirected,397,350.638995365468,,350.639008
24326,1160532,Undirected,398,300.5141015802196,,300.514099
24326,1432422,Undirected,399,341.99800849156657,,341.998016
24326,1708722,Undirected,400,346.2462858605047,,346.246277
24326,1757938,Undirected,401,357.60094675243766,,357.600952
24326,2870594,Undirected,402,357.1673696907753,,357.167358
24326,3246770,Undirected,403,334.2394806558137,,334.239471
24326,4517011,Undirected,404,293.89036524741033,,293.89035
24326,6137057,Undirected,405,303.3092170928949,,303.309204
24326,9780813,Undirected,406,291.6971911722773,,291.697205
24326,12085750,Undirected,407,349.630548491777,,349.630554
24326,40556040,Undirected,408,341.74208579488914,,341.742096
24326,40668394,Undirected,409,352.03372696011587,,352.033722
24326,45200900,Undirected,410,348.9505085444505,,348.9505
24326,46695468,Undirected,411,270.22267287870136,,270.222687
26211,2738057,Undirected,412,336.83722022359484,,336.837219
26956,39353,Undirected,413,55.14756493376013,,55.147564
26956,45352,Undirected,414,211.41826475405244,,211.418259
26956,746017,Undirected,415,88.5252960414707,,88.525299
26956,1827152,Undirected,416,182.20921590737763,,182.209213
26956,2945818,Undirected,417,170.12882658370205,,170.12883
26956,11431731,Undirected,418,225.2499322890575,,225.249939
26956,25568419,Undirected,419,341.0173292513248,,341.017334
26956,25584621,Undirected,420,349.5330761112335,,349.533081
26956,45230571,Undirected,421,326.2716393840421,,326.271637
26956,48807844,Undirected,422,50.047045296533696,,50.047047
26956,48824787,Undirected,423,159.36895478437768,,159.368958
27346,42799055,Undirected,424,185.6691829705078,,185.669189
27346,53237709,Undirected,425,340.1324555693766,,340.132446
27608,30304,Undirected,426,343.82549172013216,,343.8255
27608,224481,Undirected,427,222.64010527116307,,222.640106
27608,2227311,Undirected,428,283.0666632430777,,283.06665
27608,14263974,Undirected,429,313.70908252676537,,313.709076
27608,20756833,Undirected,430,344.9232953410871,,344.923309
27608,56595228,Undirected,431,311.5009459039973,,311.500946
28153,54360,Undirected,432,353.12971109165056,,353.1297
28153,144386,Undirected,433,358.4954029265236,,358.495392
28153,217810,Undirected,434,340.05162184600266,,340.051636
28153,236268,Undirected,435,358.870346405921,,358.870361
28153,1211349,Undirected,436,358.77247250524636,,358.772461
28153,1317000,Undirected,437,321.91443172436965,,321.914429
28153,1337152,Undirected,438,217.21963676241919,,217.219635
28153,1820752,Undirected,439,317.839181171404,,317.839172
28153,10877467,Undirected,440,357.18748879290854,,357.1875
28153,13168320,Undirected,441,358.7352641154247,,358.73526
28153,21657889,Undirected,442,278.66405516569347,,278.664062
28153,21938890,Undirected,443,358.22532576972725,,358.225311
28153,24891124,Undirected,444,359.3449828530281,,359.344971
28913,63594,Undirected,445,210.62820429169133,,210.628204
28913,277681,Undirected,446,284.4478860436094,,284.447876
28913,939759,Undirected,447,353.5229331351415,,353.522919
28913,1938787,Undirected,448,229.1095830584593,,229.109589
28913,2008004,Undirected,449,315.57281079515434,,315.572815
28913,2957852,Undirected,450,282.9986339184149,,282.998627
28913,5016732,Undirected,451,342.9288703376319,,342.928864
28913,11170269,Undirected,452,334.2297782117967,,334.229767
28913,20178823,Undirected,453,298.99766500580563,,298.99765
28913,57715716,Undirected,454,335.395507306067,,335.395508
30057,88678,Undirected,455,78.44342293203185,,78.44342
30057,328550,Undirected,456,258.19928242336283,,258.19928
30057,367146,Undirected,457,60.520291504808455,,60.52029
30057,510215,Undirected,458,165.29553117720664,,165.295532
30057,773937,Undirected,459,65.84456760095804,,65.844566
30057,1581104,Undirected,460,60.88111726681676,,60.881119
30057,2076207,Undirected,461,216.9790038806783,,216.979004
30057,2488406,Undirected,462,119.14598801216378,,119.145988
30057,2759239,Undirected,463,199.62643633179673,,199.626434
30057,3030817,Undirected,464,194.24797103265738,,194.247971
30057,3270351,Undirected,465,192.09556383692902,,192.095566
30057,4276567,Undirected,466,108.78358972245196,,108.783592
30057,5390123,Undirected,467,223.20429966147034,,223.2043
30057,5849588,Undirected,468,278.39062051108397,,278.390625
30057,8819732,Undirected,469,140.74521421401766,,140.745209
30057,9662573,Undirected,470,209.64864580531048,,209.648651
30057,14909325,Undirected,471,73.21997782567304,,73.219978
30057,21506637,Undirected,472,85.50932807007752,,85.509331
30057,31386177,Undirected,473,261.70211768106543,,261.702118
30057,31570840,Undirected,474,218.0027948102511,,218.002792
30057,33669878,Undirected,475,169.70456183459953,,169.704559
30057,34328176,Undirected,476,69.11037082882875,,69.110374
30057,34602448,Undirected,477,154.13633395268803,,154.136337
30057,37186492,Undirected,478,205.91509711515494,,205.9151
30057,40536913,Undirected,479,162.05897196555603,,162.058975
30057,43066744,Undirected,480,142.07891328404347,,142.078918
30057,43707412,Undirected,481,197.53542759445438,,197.535431
30057,44501940,Undirected,482,257.74068516493287,,257.740692
30057,51647669,Undirected,483,196.28082828058305,,196.280823
30057,53124781,Undirected,484,111.75849146062652,,111.758492
30057,54393110,Undirected,485,95.15104626781158,,95.151047
30057,56876859,Undirected,486,187.20473289481183,,187.204727
30057,58582939,Undirected,487,162.1139481345625,,162.113953
30304,107606,Undirected,488,326.40825784634245,,326.408264
30304,224481,Undirected,489,272.1347895115229,,272.134796
30304,261343,Undirected,490,299.9851666350364,,299.985168
30304,389780,Undirected,491,305.30940555921796,,305.309418
30304,467368,Undirected,492,311.2378359954916,,311.237823
30304,673994,Undirected,493,257.11242159612846,,257.112427
30304,938316,Undirected,494,330.10481044808597,,330.104797
30304,940063,Undirected,495,256.0187792423341,,256.018768
30304,1078879,Undirected,496,328.87418986541223,,328.874176
30304,1078887,Undirected,497,273.9387377944324,,273.938751
30304,1418499,Undirected,498,306.4927339324615,,306.492737
30304,1448527,Undirected,499,280.4234596054349,,280.423462
30304,4414372,Undirected,500,165.1611242295212,,165.161118
30304,14263974,Undirected,501,335.30710416923165,,335.307098
30304,19428787,Undirected,502,150.95782704029548,,150.957825
30304,23477436,Undirected,503,271.84401110474585,,271.844025
