,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,339,Ayn Rand,339,7,0,186993.94375143587,Q132524
1,1944,Australian Capital Territory,1944,10,0,472665.476900836,Q3258
2,1965,Apollo 1,1965,16,0,593392.1245998153,Q194082
3,2382,Aalen,2382,1,29,0.0,Q3951
4,3469,British Virgin Islands,3469,10,15,314522.25583727506,Q25305
5,4367,Brian Lara,4367,6,1,348701.97023805865,Q202877
6,4537,Burt Lancaster,4537,22,16,81624.89732285759,Q160528
7,4633,List of political scandals in the United Kingdom,4633,2,15,3.3237364838408463,Q7225108
8,4871,Bob Knight,4871,36,8,235118.7762419469,Q888594
9,5039,Biathlon World Championships,5039,9,20,18626.836904413492,Q646317
10,5942,History of The Church of Jesus Christ of Latter-day Saints,5942,1,19,0.0,Q2598691
11,6651,"Cedar Falls, Iowa",6651,19,7,2587.516313588049,Q582212
12,7797,Camilla Hall,7797,12,46,0.0,Q5026575
13,7928,Dalton Trumbo,7928,17,16,41574.256949649964,Q350666
14,8039,Foreign relations of Denmark,8039,5,37,203761.71570240497,Q4113715
15,8914,Damascus,8914,15,37,220531.20713926374,Q3766
16,9838,Eiffel (programming language),9838,1,15,0.0,Q732089
17,10016,End zone,10016,34,4,151047.97729126192,Q1234374
18,10668,Play from scrimmage,10668,18,4,14632.643867408755,Q7203108
19,10825,Free Democratic Party (Germany),10825,15,29,78467.98019083067,Q13124
20,11934,Foreign relations of Germany,11934,3,37,0.0,Q564805
21,12117,Foreign relations of Greece,12117,3,15,6479.0,Q2601235
22,12888,Francis Gary Powers,12888,5,24,2158.9000000003193,Q309840
23,13021,Gilbert and Sullivan,13021,16,37,274262.8059093867,Q1146602
24,15630,James Cook,15630,4,0,51788.0,Q7324
25,15746,Jacques Mayol,15746,4,40,0.0,Q447227
26,16148,John Engler,16148,5,7,10.645643562041547,Q735182
27,16175,Jennifer Lopez,16175,38,30,452458.685864614,Q40715
28,16240,Jim Bakker,16240,2,21,12956.0,Q4355654
29,16716,Kansas,16716,46,4,897284.334152613,Q1558
30,16893,Kansas City (disambiguation),16893,5,4,6560.230560139681,Q227039
31,17220,Sara Jane Olson,17220,12,46,0.0,Q4971073
32,17454,"Kansas City, Missouri",17454,68,4,812782.0945480567,Q41819
33,17640,Line of scrimmage,17640,37,4,8962.545666789962,Q1651587
34,17641,Lateral pass,17641,27,4,897.3208641015972,Q1806902
35,17781,Lesotho,17781,7,37,160901.0500855472,Q1013
36,18695,Lupercal,18695,2,37,0.0,Q1235116
37,19571,Missouri,19571,74,4,1443260.3423411497,Q1581
38,21264,Foreign relations of North Korea,21264,1,15,0.0,Q1185538
39,22256,Objectivism,22256,8,0,108982.69643985284,Q74950
40,22873,Presidential Medal of Freedom,22873,25,11,902940.7092916477,Q17144
41,22977,Pulp magazine,22977,4,9,51783.0,Q865585
42,23035,Pamela Anderson,23035,6,33,90588.0,Q83325
43,23255,Paths of Glory,23255,12,16,18889.798763051942,Q747936
44,23757,Purdue University,23757,6,0,141433.3059665954,Q217741
45,24082,Pole vault,24082,11,20,69678.49171248496,Q185027
46,24953,Pelé,24953,6,14,346876.5238772748,Q12897
47,25103,Patricia Soltysik,25103,12,46,0.0,Q7145845
48,25427,Rush Limbaugh,25427,32,7,555058.9796505941,Q319072
49,26078,Robert E. Howard,26078,11,9,69499.11711936042,Q207640
50,26683,Stanley Kubrick,26683,27,16,340209.0947492511,Q2001
51,27478,Transport in Syria,27478,2,37,6479.0,Q3997836
52,27918,Scouting,27918,9,18,7735.277971662575,Q872181
