,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,7.0,339.0,Ayn Rand,0.5078218579292297,Q132524,Culture.Philosophy_and_religion,339.0,186993.94375143587,0.0,100189.0,3.554753005504608,Culture,Philosophy_and_religion
1,10.0,1944.0,Australian Capital Territory,0.9591643214225768,Q3258,Geography.Regions.Oceania,1944.0,472665.476900836,0.0,28913.0,0.0,Geography,Oceania
2,16.0,1965.0,Apollo 1,0.9978272914886476,Q194082,STEM.Space,1965.0,593392.1245998153,0.0,39102.0,15.965236663818361,STEM,Space
3,1.0,2382.0,Aalen,0.992888569831848,Q3951,Geography.Regions.Europe.Western_Europe,2382.0,0.0,29.0,3008.0,0.0,Geography,Western_Europe
4,10.0,3469.0,British Virgin Islands,0.9908843636512756,Q25305,Geography.Geographical,3469.0,314522.25583727506,15.0,37233.0,0.0,Geography,Geographical
5,6.0,4367.0,Brian Lara,0.9916942119598388,Q202877,Culture.Sports,4367.0,348701.97023805865,1.0,34531.0,5.950165271759032,Culture,Sports
6,22.0,4537.0,Burt Lancaster,0.2069040536880493,Q160528,History_and_Society.Society,4537.0,81624.89732285759,16.0,107905.0,4.551889181137084,History_and_Society,Society
7,2.0,4633.0,List of political scandals in the United Kingdom,0.16027602553367615,Q7225108,History_and_Society.Politics_and_government,4633.0,3.3237364838408463,15.0,3224.0,0.3205520510673523,History_and_Society,Politics_and_government
8,36.0,4871.0,Bob Knight,0.9937201142311096,Q888594,Culture.Sports,4871.0,235118.7762419469,8.0,270754.0,35.773924112319946,Culture,Sports
9,9.0,5039.0,Biathlon World Championships,0.99567848443985,Q646317,Culture.Sports,5039.0,18626.83690441349,20.0,5126.0,8.96110635995865,Culture,Sports
10,1.0,5942.0,History of The Church of Jesus Christ of Latter-day Saints,0.3140605390071869,Q2598691,Culture.Philosophy_and_religion,5942.0,0.0,19.0,3126.0,0.3140605390071869,Culture,Philosophy_and_religion
11,19.0,6651.0,"Cedar Falls, Iowa",0.9947898983955384,Q582212,Geography.Regions.Americas.North_America,6651.0,2587.516313588049,7.0,3684.0,0.0,Geography,North_America
12,12.0,7797.0,Camilla Hall,0.1824355274438858,Q5026575,Culture.Visual_arts.Visual_arts*,7797.0,0.0,46.0,1638.0,2.1892263293266296,Culture,Visual_arts*
13,17.0,7928.0,Dalton Trumbo,0.1259327530860901,Q350666,History_and_Society.Society,7928.0,41574.256949649964,16.0,41817.0,2.1408568024635315,History_and_Society,Society
14,5.0,8039.0,Foreign relations of Denmark,0.754925012588501,Q4113715,History_and_Society.Politics_and_government,8039.0,203761.71570240497,37.0,2095.0,3.774625062942505,History_and_Society,Politics_and_government
15,15.0,8914.0,Damascus,0.6370407938957214,Q3766,History_and_Society.History,8914.0,220531.20713926372,37.0,78214.0,9.555611908435822,History_and_Society,History
16,1.0,9838.0,Eiffel (programming language),0.8439050912857056,Q732089,STEM.Computing,9838.0,0.0,15.0,27704.0,0.8439050912857056,STEM,Computing
17,34.0,10016.0,End zone,0.9964163899421692,Q1234374,Culture.Sports,10016.0,151047.97729126192,4.0,2007.0,33.87815725803375,Culture,Sports
18,18.0,10668.0,Play from scrimmage,0.9539760947227478,Q7203108,Culture.Sports,10668.0,14632.643867408755,4.0,1333.0,17.17156970500946,Culture,Sports
19,15.0,10825.0,Free Democratic Party (Germany),0.6224693655967712,Q13124,History_and_Society.Politics_and_government,10825.0,78467.98019083067,29.0,21328.0,9.337040483951569,History_and_Society,Politics_and_government
20,3.0,11934.0,Foreign relations of Germany,0.9855064153671264,Q564805,History_and_Society.Politics_and_government,11934.0,0.0,37.0,2758.0,2.956519246101379,History_and_Society,Politics_and_government
21,3.0,12117.0,Foreign relations of Greece,0.2568419873714447,Q2601235,History_and_Society.History,12117.0,6479.0,15.0,2102.0,0.7705259621143341,History_and_Society,History
22,5.0,12888.0,Francis Gary Powers,0.9173126816749572,Q309840,History_and_Society.Military_and_warfare,12888.0,2158.9000000003193,24.0,22496.0,4.5865634083747855,History_and_Society,Military_and_warfare
23,16.0,13021.0,Gilbert and Sullivan,0.9958112239837646,Q1146602,Culture.Media.Music,13021.0,274262.8059093867,37.0,21374.0,15.932979583740234,Culture,Music
24,4.0,15630.0,James Cook,0.3629792034626007,Q7324,History_and_Society.Military_and_warfare,15630.0,51788.0,0.0,70733.0,1.4519168138504028,History_and_Society,Military_and_warfare
25,4.0,15746.0,Jacques Mayol,0.26285186409950256,Q447227,Culture.Sports,15746.0,0.0,40.0,3184.0,1.0514074563980103,Culture,Sports
26,5.0,16148.0,John Engler,0.2227101624011993,Q735182,History_and_Society.Politics_and_government,16148.0,10.645643562041547,7.0,2331.0,1.1135508120059965,History_and_Society,Politics_and_government
27,38.0,16175.0,Jennifer Lopez,0.7606606483459473,Q40715,Culture.Media.Media*,16175.0,452458.685864614,30.0,2504694.0,28.905104637145996,Culture,Media*
28,2.0,16240.0,Jim Bakker,0.2069040536880493,Q4355654,Culture.Philosophy_and_religion,16240.0,12956.0,21.0,49298.0,0.4138081073760986,Culture,Philosophy_and_religion
29,46.0,16716.0,Kansas,0.4532718360424042,Q1558,Geography.Regions.Americas.North_America,16716.0,897284.334152613,4.0,124518.0,0.0,Geography,North_America
30,5.0,16893.0,Kansas City (disambiguation),0.8840492963790894,Q227039,Culture.Linguistics,16893.0,6560.230560139681,4.0,5509.0,4.420246481895447,Culture,Linguistics
31,12.0,17220.0,Sara Jane Olson,0.2120788097381592,Q4971073,History_and_Society.Politics_and_government,17220.0,0.0,46.0,2152.0,2.5449457168579106,History_and_Society,Politics_and_government
32,68.0,17454.0,"Kansas City, Missouri",0.9820237755775452,Q41819,Geography.Geographical,17454.0,812782.0945480567,4.0,471571.0,0.0,Geography,Geographical
33,37.0,17640.0,Line of scrimmage,0.960371196269989,Q1651587,Culture.Sports,17640.0,8962.545666789962,4.0,3071.0,35.53373426198959,Culture,Sports
34,27.0,17641.0,Lateral pass,0.960371196269989,Q1806902,Culture.Sports,17641.0,897.3208641015973,4.0,2014.0,25.930022299289703,Culture,Sports
35,7.0,17781.0,Lesotho,0.15611489117145538,Q1013,History_and_Society.Society,17781.0,160901.0500855472,37.0,93765.0,1.0928042382001877,History_and_Society,Society
36,2.0,18695.0,Lupercal,0.7931159734725952,Q1235116,History_and_Society.History,18695.0,0.0,37.0,3501.0,1.5862319469451904,History_and_Society,History
37,74.0,19571.0,Missouri,0.6150978803634644,Q1581,Geography.Regions.Americas.North_America,19571.0,1443260.3423411497,4.0,110426.0,0.0,Geography,North_America
38,1.0,21264.0,Foreign relations of North Korea,0.8439050912857056,Q1185538,History_and_Society.Politics_and_government,21264.0,0.0,15.0,9782.0,0.8439050912857056,History_and_Society,Politics_and_government
39,8.0,22256.0,Objectivism,1.0000100135803225,Q74950,Culture.Philosophy_and_religion,22256.0,108982.69643985284,0.0,4492.0,8.00008010864258,Culture,Philosophy_and_religion
40,25.0,22873.0,Presidential Medal of Freedom,0.22816647589206696,Q17144,History_and_Society.Society,22873.0,902940.7092916477,11.0,503122.0,5.704161897301674,History_and_Society,Society
41,4.0,22977.0,Pulp magazine,0.967909336090088,Q865585,Culture.Media.Entertainment,22977.0,51783.0,9.0,35352.0,3.871637344360352,Culture,Entertainment
42,6.0,23035.0,Pamela Anderson,0.8354935646057129,Q83325,Culture.Media.Media*,23035.0,90588.0,33.0,242594.0,5.012961387634277,Culture,Media*
43,12.0,23255.0,Paths of Glory,0.990301549434662,Q747936,Culture.Media.Films,23255.0,18889.798763051942,16.0,63622.0,11.883618593215944,Culture,Films
44,6.0,23757.0,Purdue University,0.990301549434662,Q217741,History_and_Society.Education,23757.0,141433.3059665954,0.0,29859.0,5.941809296607972,History_and_Society,Education
45,11.0,24082.0,Pole vault,0.9972950220108032,Q185027,Culture.Sports,24082.0,69678.49171248496,20.0,30833.0,10.970245242118835,Culture,Sports
46,6.0,24953.0,Pelé,0.6926519870758057,Q12897,Culture.Sports,24953.0,346876.5238772748,14.0,106396.0,4.155911922454834,Culture,Sports
47,12.0,25103.0,Patricia Soltysik,0.1067005917429924,Q7145845,Culture.Visual_arts.Visual_arts*,25103.0,0.0,46.0,1416.0,1.2804071009159088,Culture,Visual_arts*
48,32.0,25427.0,Rush Limbaugh,0.7122421860694885,Q319072,Culture.Media.Media*,25427.0,555058.9796505941,7.0,1279577.0,22.791749954223633,Culture,Media*
49,11.0,26078.0,Robert E. Howard,0.7057950496673584,Q207640,Culture.Literature,26078.0,69499.11711936042,9.0,275678.0,7.763745546340942,Culture,Literature
50,27.0,26683.0,Stanley Kubrick,0.2393593490123749,Q2001,Culture.Media.Media*,26683.0,340209.0947492511,16.0,105339.0,6.462702423334123,Culture,Media*
51,2.0,27478.0,Transport in Syria,0.1259327530860901,Q3997836,History_and_Society.History,27478.0,6479.0,37.0,2567.0,0.2518655061721802,History_and_Society,History
52,9.0,27918.0,Scouting,0.7371681928634644,Q872181,Culture.Sports,27918.0,7735.277971662575,18.0,90458.0,6.634513735771179,Culture,Sports
53,4.0,28631.0,Sam Raimi,0.9995927214622498,Q275402,Culture.Biography.Biography*,28631.0,7496.2446093397875,9.0,73582.0,0.0,Culture,Biography*
54,14.0,28642.0,Symbionese Liberation Army,0.6513648629188538,Q1429446,History_and_Society.Politics_and_government,28642.0,6482.333333333332,46.0,35598.0,9.119108080863953,History_and_Society,Politics_and_government
55,12.0,28833.0,Sir Gawain and the Green Knight,0.839743971824646,Q756715,Culture.Literature,28833.0,59814.408375870065,12.0,152160.0,10.076927661895752,Culture,Literature
56,2.0,29103.0,Seymour Cray,0.20182321965694427,Q92765,STEM.Computing,29103.0,0.0,41.0,4539.0,0.40364643931388855,STEM,Computing
57,57.0,29130.0,Super Bowl IV,0.9992306232452391,Q376026,Culture.Sports,29130.0,281982.7377007956,4.0,204692.0,56.95614552497863,Culture,Sports
58,44.0,29156.0,Super Bowl XXXI,1.0000100135803225,Q598389,Culture.Sports,29156.0,95391.70370505672,4.0,246517.0,44.00044059753419,Culture,Sports
