,Label,Id,Degree,modularity_class,betweenesscentrality
2075,Aircraft_hijacking,2075,10,1,134075.98085764202
2198,Abdulaziz_al-Omari,2198,16,1,190.12234786481312
3221,Ahmed_al-Nami,3221,17,1,507.04986815073175
3222,Ahmed_al-Haznawi,3222,16,1,7.4
4224,Bobby_Charlton,4224,35,9,149683.2331240947
5510,Clipperton_Island,5510,2,5,4268.0
6059,Calvin_and_Hobbes,6059,2,14,4268.0
6231,Comic_book,6231,18,14,307231.78449407313
7906,Destry_Rides_Again,7906,1,10,0.0
8953,Dana_Rohrabacher,8953,4,23,7178.1938395846455
9737,Eugenics,9737,5,23,21329.0
10286,Enver_Hoxha,10286,4,28,12800.0
11315,Friends,11315,7,35,50427.61213063943
11627,Faith_healing,11627,9,10,247916.79421488056
12276,Gheorghe_Hagi,12276,5,4,82557.6201161389
12372,Gradius_(video_game),12372,4,14,17061.0
12406,Gioachino_Rossini,12406,6,14,20976.716607847688
13625,Holden,13625,21,36,27351.29563491849
13924,Hani_Hanjour,13924,17,1,195.855681198146
15290,Intercalation_(timekeeping),15290,7,2,4270.0
15612,John_Tenniel,15612,13,14,66674.59098347356
16509,Joan_of_Arc,16509,4,19,67807.03275262656
18382,Lunisolar_calendar,18382,9,2,42595.99999999999
19532,Cardiff_Arms_Park,19532,9,15,92620.70397138517
19932,Majed_Moqed,19932,16,1,190.12234786481312
20221,Mehmet_Ali_Ağca,20221,1,8,0.0
20455,Michael_Jordan,20455,25,3,1209212.7064084
20813,Michael_Milken,20813,7,11,86536.5218195133
22841,Public_Enemy_(band),22841,5,18,356214.2937095433
23871,Pasta,23871,2,20,8534.0
24218,Pope_Gregory_IX,24218,7,8,25171.401078724528
24430,Pope_Innocent_IV,24430,4,8,33.55555555555557
25682,Red_Army,25682,20,28,51656.74432618629
26200,Richard_Lovelace,26200,1,5,0.0
26328,Royal_Australian_Air_Force,26328,8,25,204933.5341486336
26479,Richie_Benaud,26479,3,24,21325.999999999996
26940,Steven_Spielberg,26940,21,14,267819.59343394655
27380,South_Georgia_and_the_South_Sandwich_Islands,27380,4,1,89303.0
28044,Timeline_of_the_September_11_attacks,28044,3,1,69.26813605066967
28349,Stock_car_racing,28349,46,12,15364.287496347642
30616,Points_race,30616,5,22,0.0
30619,Keirin,30619,5,22,0.0
30647,Tidal_acceleration,30647,2,2,46838.0
30972,Jupiter_trojan,30972,4,2,8535.0
31010,Trabant,31010,5,18,63233.60969885729
31399,The_Washington_Times,31399,31,23,1797891.8022633286
31623,Through_the_Looking-Glass,31623,4,14,0.3333333333333333
33835,World_Calendar,33835,6,2,1.0
36595,Roger_B._Chaffee,36595,1,25,0.0
37924,The_Barber_of_Seville,37924,4,14,25997.822193130934
37938,Ruggero_Leoncavallo,37938,1,19,0.0
38040,MGM-31_Pershing,38040,1,28,0.0
39833,Charles_I_of_Anjou,39833,6,13,4268.0
41951,Post_and_lintel,41951,3,13,4268.0
43808,George_Pullman,43808,3,18,4713.003186814731
44106,Marwan_al-Shehhi,44106,17,1,8.01904761904762
45400,Pope_Pius_VI,45400,3,8,1249.1296507902296
46736,Fritz_Hollings,46736,5,2,33688.97869543995
47222,3753_Cruithne,47222,5,2,0.0
48966,"Washington_County,_Oregon",48966,2,38,0.0
