,Label,Id,Degree,modularity_class,betweenesscentrality
15,Geografía_de_Andorra,15,2,6,274.356872198866
193,Anaxímenes,193,3,10,1922.397037919852
264,Antigüedad_clásica,264,27,0,211077.24256363657
305,Axiología,305,3,6,2630.2740268713915
390,BIOS,390,8,14,5157.095196835737
464,Lenguas_de_Colombia,464,2,7,215.53755532215314
486,Cuadrado,486,20,10,61091.49445490447
587,Casuarina,587,3,2,216.3433948093845
615,Compilador,615,14,14,29240.427062573384
873,Distancia,873,7,10,9519.918838169075
977,Electronvoltio,977,13,10,8454.445083545492
1006,Euskal_Herria,1006,14,16,90248.0489671289
1044,Entretenimiento,1044,18,0,217274.2803565558
1194,Filogenia,1194,17,2,24820.62204350158
1217,Fisiología_humana,1217,6,0,11886.598119792134
1245,Gustave_Flaubert,1245,3,0,7532.054811970619
1350,Geografía_económica,1350,13,6,29235.21727774755
1467,Impresora,1467,10,14,9306.23579272727
1554,Juan_de_la_Cierva,1554,2,4,1823.2301408420103
1593,Núcleo_(informática),1593,13,14,9198.669938509853
1692,Lenguaje_de_alto_nivel,1692,6,14,4143.289253594435
1697,Lisp,1697,6,14,463.4772621182318
1845,Módem,1845,10,14,32207.781923493443
1908,Matemáticas_discretas,1908,7,10,10415.195643590208
2114,Procesador,2114,1,14,0.0
2157,Principio_de_exclusión_de_Pauli,2157,9,10,13515.345938466604
2196,Péndulo,2196,2,10,574.4252123456265
2249,Programación_estructurada,2249,1,14,0.0
2512,Receta_de_cocina,2512,5,10,13041.093390207647
2595,Sistema_Cegesimal_de_Unidades,2595,4,10,1075.4321165149388
2665,SCADA,2665,3,10,596.686995998895
2737,Taxón,2737,9,2,7219.677934187913
2850,Teoría_del_derecho,2850,3,0,0.0
2877,Tipo_de_dato,2877,9,14,6061.2749989505255
2922,Vacío,2922,21,10,94325.31691549066
2968,Red_de_área_amplia,2968,7,14,2332.029141317331
3103,Ciencias_humanas,3103,31,0,138299.02367831967
3263,Codón,3263,6,2,1523.133455042032
3279,Homo_antecessor,3279,4,2,7483.549647609661
3368,Química_analítica,3368,20,10,44941.310780246604
3370,Modelo_estándar_de_la_física_de_partículas,3370,9,10,8953.085790434454
3378,Unidades_de_masa,3378,3,10,452.8247562961631
3461,Geomorfología,3461,14,0,33793.364672427655
3468,Paisaje,3468,17,0,83087.5807134497
3474,Biogeografía,3474,12,2,40273.823141790424
3475,Geografía_humana,3475,13,0,28703.61498638631
3599,Literatura_española,3599,16,0,35233.277807720864
3607,Antonio_Meucci,3607,1,0,0.0
3691,Subcultura,3691,6,0,23383.271390567086
3801,Vicente_Aleixandre,3801,4,4,24135.23038189821
3863,Ramón_Gómez_de_la_Serna,3863,6,6,8701.578404196885
3950,ARPANET,3950,2,14,230.00937834446407
3979,Viola,3979,7,4,26822.052615783905
4043,Fonología,4043,8,0,19976.622431001153
4076,Arcipreste_de_Hita,4076,4,0,3940.119719724182
4320,Arte_pop,4320,12,0,32884.25889219721
4343,Anatoli_Kárpov,4343,1,15,0.0
4627,Baltasar_Gracián,4627,5,0,3897.6346251277755
4751,Édouard_Manet,4751,10,0,5297.736221625516
4827,Cable_de_par_trenzado,4827,10,14,4861.577558800321
4828,Cable,4828,7,14,2953.837032045879
4867,Tarjeta_de_red,4867,10,14,6496.784144148466
4959,Memoria_(informática),4959,23,14,61643.51661060355
5027,Augusto_Monterroso,5027,1,10,0.0
5273,Cámara_oscura,5273,4,0,4941.7288693135815
5306,Historia_de_Panamá,5306,5,7,2773.839665046465
5624,Historia_prehispánica_de_Tlaxcala,5624,4,11,3144.925094963751
5683,Waterpolo,5683,5,8,23660.449914035555
6286,Fonética,6286,6,0,23364.666871031408
6350,Litografía,6350,7,0,21852.592200603638
6437,Windows_2000,6437,3,14,7.850196927995812
6484,Tim_Berners-Lee,6484,2,14,1817.8965237929476
6516,Literatura_de_México,6516,12,0,36552.2384286212
6570,Producto_cartesiano,6570,6,10,1402.7507955121446
6613,Reutilización,6613,5,10,9072.958708378468
6792,Teoría_de_la_probabilidad,6792,13,10,29056.041282774164
6959,Micrófono,6959,15,10,264407.9867546204
6973,Cohete_espacial,6973,6,10,54549.85943292932
7010,Filosofía_del_derecho,7010,8,0,21012.885570032475
7034,Mediatriz,7034,5,10,4429.437119049029
