,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
44797,Hara-Kiri_(journal),17,11.836735,0,168,183,19.338718,-21.80797,44797,2,3,781.0
44807,Cercle_de_culture,9,10.0,255,42,47,0.93927795,-5.641569,44807,1,16,0.0
45555,Paris_Première,14,22.857143,0,126,172,9.445131,9.76716,45555,8,0,4803.267345426612
47139,Attentat,3,35.714287,54,124,233,-3.631349,22.880749,47139,15,10,5678.619858243991
47595,Les_Noces_de_Figaro,15,11.836735,152,129,0,-20.725906,8.800479,47595,2,11,390.0
47744,Rosy_Varte,5,13.67347,193,77,88,-10.701446,-6.7736435,47744,3,5,2576.3015264713663
47745,Le_Viager,5,10.0,193,77,88,16.526888,14.517872,47745,1,5,0.0
49655,Golden_Globes,8,21.020409,60,163,0,10.659125,-7.3267674,49655,7,13,7281.376311584572
49990,Fabienne_Keller,15,19.183674,152,129,0,0.029396033,12.464949,49990,6,11,16.30454014939309
50002,Catherine_Trautmann,15,17.34694,152,129,0,12.689542,-18.188795,50002,5,11,1560.0
50063,Jacques_Deray,5,41.22449,193,77,88,22.52329,13.815343,50063,18,5,76072.12163098807
50277,Grammy_Awards,8,26.530613,60,163,0,5.690658,-12.05227,50277,10,13,13770.676213022092
53613,Jean_Casimir-Perier,17,10.0,0,168,183,-9.217647,-22.209848,53613,1,3,0.0
55087,Plantu,3,10.0,54,124,233,1.6249721,-15.668037,55087,1,10,0.0
55382,Montargis,0,30.20408,235,94,0,-10.912585,3.1270323,55382,12,4,3.615646038844485
55973,Rosetta_(sonde_spatiale),9,10.0,255,42,47,16.171595,-17.695208,55973,1,16,0.0
56028,2e_régiment_de_hussards,8,11.836735,60,163,0,15.285987,-13.305125,56028,2,0,781.0
56354,Hussard,8,11.836735,60,163,0,-1.2267911,-3.9654677,56354,2,0,1560.0
56484,Liste_des_peuples_gaulois_et_aquitains,7,11.836735,0,148,245,-7.829748,13.2038145,56484,2,5,3885.0
57454,Le_Hussard_sur_le_toit_(homonymie),8,11.836735,60,163,0,4.5517,7.100095,57454,2,0,0.0
57455,Le_Hussard_sur_le_toit_(film),8,15.510204,60,163,0,7.066017,-21.023615,57455,4,0,2338.0
58468,Brice_Hortefeux,17,13.67347,0,168,183,-12.16888,-4.6621594,58468,3,7,42771.37519623612
59967,Jean-Paul_Rappeneau,8,21.020409,60,163,0,-22.564169,-14.186433,59967,7,0,34295.927058681686
61689,Mandchoukouo,6,24.693878,114,121,10,-15.087433,4.730466,61689,9,1,3704.2666666667383
63216,Michel_Duchaussoy,5,17.34694,193,77,88,-19.476364,6.0254207,63216,5,5,12743.246936844698
63327,Le_Puy-en-Velay,7,17.34694,0,148,245,-16.892004,-0.77461064,63327,5,5,7749.0
63771,Corinne_Marchand,5,11.836735,193,77,88,-18.1649,20.844997,63771,2,5,781.0
67705,Arme_de_poing,3,15.510204,54,124,233,-9.329154,-4.633451,67705,4,10,1646.5134701696734
68006,Bombardier_(avion),9,11.836735,255,42,47,2.6797736,-6.8916993,68006,2,16,0.0
68513,Paris_brûle-t-il_?_(film),5,11.836735,193,77,88,-15.450007,4.0686517,68513,2,5,781.0
70857,Gérard_Oury,14,24.693878,0,126,172,5.123605,-20.366554,70857,9,0,42333.486194274956
71005,Kuomintang,6,11.836735,114,121,10,-4.3048096,-13.679561,71005,2,1,0.0
72352,Mistinguett,5,11.836735,193,77,88,22.756683,7.5974674,72352,2,5,781.0
73442,Enrico_Fermi,13,10.0,0,164,49,18.55305,-3.3719554,73442,1,9,0.0
74022,Alexandre_Jardin,5,11.836735,193,77,88,-17.76961,-18.887947,74022,2,5,781.0
74713,Opeth,8,10.0,60,163,0,-22.176414,-4.7920747,74713,1,13,0.0
76823,La_Bête_humaine_(film),5,10.0,193,77,88,-1.0723666,0.8918027,76823,1,5,0.0
79513,Rencontres_du_troisième_type,8,13.67347,60,163,0,-23.175053,-3.2085028,79513,3,13,21219.989965493714
80010,Jacques_Dufilho,5,10.0,193,77,88,4.668062,24.83451,80010,1,5,0.0
80682,Virgin_Megastore,15,11.836735,152,129,0,17.67558,-0.38362744,80682,2,11,6957.0
81325,Pierre_Joxe,8,11.836735,60,163,0,-7.4795713,-24.018555,81325,2,0,2131.0144714820613
81845,Gerald_Ford,1,43.061226,153,96,160,18.337801,-12.078279,81845,19,12,81.52240259740259
82005,Quercy,18,15.510204,0,160,220,-17.029404,-6.6987624,82005,4,17,3112.0
83045,Tirpitz_(cuirassé),17,10.0,0,168,183,-24.513952,18.141418,83045,1,3,0.0
86650,Générateur_thermoélectrique_à_radioisotope,9,11.836735,255,42,47,-19.97922,18.346266,86650,2,16,0.0
88531,Opération_Husky,17,10.0,0,168,183,13.518924,-21.907822,88531,1,3,0.0
89779,François_Patriat,17,15.510204,0,168,183,-11.921842,-14.411008,89779,4,3,1758.909072871584
90170,Vidocq_(série_télévisée),7,11.836735,0,148,245,10.750138,-9.868394,90170,2,5,0.0
91503,Warren_G._Harding,1,32.040817,153,96,160,1.6640931,1.6414515,91503,13,12,382.09090909090907
92134,Calvin_Coolidge,1,35.714287,153,96,160,16.930788,23.89766,92134,15,12,10.918290043290046
93504,Coline_Serreau,5,21.020409,193,77,88,-8.436905,1.1672375,93504,7,5,18983.666666666562
95558,Multilatéralisme,1,11.836735,153,96,160,22.891375,5.227856,95558,2,12,0.0
98462,Marie-Sophie_L.,5,10.0,193,77,88,-24.952496,-20.90446,98462,1,5,0.0
98517,Martin_Landau,5,11.836735,193,77,88,17.171879,-1.6306541,98517,2,5,3112.0
99692,Marianne_Denicourt,8,11.836735,60,163,0,5.295841,21.414738,99692,2,0,5486.15266874202
100365,Marcel_Mouloudji,5,10.0,193,77,88,-20.530514,-5.6311693,100365,1,5,0.0
102136,McDonnell_Douglas_F/A-18_Hornet,9,11.836735,255,42,47,3.7239852,-9.4006,102136,2,16,0.0
102440,Karl_Zéro,15,11.836735,152,129,0,-20.321537,-5.204878,102440,2,0,1090.7488323509963
105942,Place_de_la_République_(Paris),17,11.836735,0,168,183,-19.848406,13.431736,105942,2,3,781.0
105972,Rue_de_Rivoli,5,10.0,193,77,88,14.160035,5.8409758,105972,1,5,0.0
110224,Herbert_Hoover,1,35.714287,153,96,160,-21.068829,24.659594,110224,15,12,12639.374242424241
115236,Plácido_Domingo,15,11.836735,152,129,0,-8.516791,-20.53022,115236,2,11,390.0
117513,Dan_Quayle,1,22.857143,153,96,160,11.095074,22.343224,117513,8,12,0.31666666666666665
117663,Grover_Cleveland,1,33.87755,153,96,160,-13.684124,-8.856756,117663,14,12,6.676623376623376
125025,Bush,1,24.693878,153,96,160,4.2591763,-5.372941,125025,9,12,148.57748917748762
125580,Nadine_Trintignant,14,13.67347,0,126,172,-9.483846,-14.025709,125580,3,0,1305.5948633919063
130640,Christian_Marquand,8,11.836735,60,163,0,3.9434216,-5.2714972,130640,2,0,2758.2937537268936
131549,Neudorf_(Strasbourg),15,28.367348,152,129,0,-0.5325005,-0.1557949,131549,11,11,1844.8004979895716
131550,Neuhof_(Strasbourg),15,21.020409,152,129,0,15.320154,-4.669436,131550,7,11,2.083333333333333
134064,Les_Nouvelles_Aventures_de_Vidocq,7,11.836735,0,148,245,9.267831,10.765072,134064,2,5,0.0
139039,Paul_Morand,8,11.836735,60,163,0,-20.488644,14.09828,139039,2,0,2038.781715349307
141894,Bob_Dole,1,11.836735,153,96,160,13.1680155,-5.148459,141894,2,12,0.0
147192,Jacques_Dynam,5,21.020409,193,77,88,19.410254,-7.2013097,147192,7,5,23506.950470224165
147989,Meinau,15,19.183674,152,129,0,-24.863354,20.829927,147989,6,11,3.409722222222222
148053,Stade_de_la_Meinau,19,13.67347,0,134,74,-0.46318504,14.493593,148053,3,14,5207.263498550325
149470,Embargo_des_États-Unis_contre_Cuba,3,10.0,54,124,233,-1.8202505,-12.475063,149470,1,10,0.0
153035,Danièle_Gilbert,14,13.67347,0,126,172,6.816834,-21.931261,153035,3,0,3412.1732551096857
158029,Ernest_Borgnine,8,13.67347,60,163,0,-17.566408,-3.4213226,158029,3,0,2682.476233422584
158047,Isabelle_Aubret,8,11.836735,60,163,0,1.7026223,-21.857498,158047,2,13,781.0
158091,Yvan_Colonna,15,17.34694,152,129,0,6.5842147,-8.044471,158091,5,0,4943.73216568434
158507,George_Bush,1,17.34694,153,96,160,23.878077,14.254323,158507,5,12,0.125
160199,Aurore,15,10.0,152,129,0,-23.553448,16.2324,160199,1,11,0.0
161778,Fulham_Football_Club,19,15.510204,0,134,74,3.6809747,-3.97839,161778,4,7,1567.0833333333335
167190,Grêmio_Foot-Ball_Porto_Alegrense,12,22.857143,235,44,170,22.296652,-10.738362,167190,8,6,45.00227716301881
171264,Michael_Dukakis,1,22.857143,153,96,160,-5.5716043,3.529396,171264,8,12,0.375
173438,Barbara_Bush,1,37.55102,153,96,160,18.317884,23.747183,173438,16,12,37980.07049062049
173750,Laura_Bush,1,22.857143,153,96,160,-22.110039,-16.73775,173750,8,12,109.294913419913
173759,Nancy_Reagan,1,17.34694,153,96,160,-21.393158,-16.226301,173759,5,12,105.06111111111083
173765,Rosalynn_Carter,1,17.34694,153,96,160,-3.6489391,22.129595,173765,5,12,398.1619047619001
174088,Plan_Orsan,3,13.67347,54,124,233,-5.115225,12.486149,174088,3,10,781.0000000000001
174305,Eleanor_Roosevelt,8,10.0,60,163,0,-6.853628,-4.891982,174305,1,13,0.0
176483,MAC_modèle_1950,3,11.836735,54,124,233,-23.260014,1.4195846,176483,2,10,0.0
183442,Burt_Lancaster,8,11.836735,60,163,0,10.178321,-1.075973,183442,2,0,1341.460420393559
184371,Fantômas_contre_Scotland_Yard,5,19.183674,193,77,88,-20.454954,-18.202911,184371,6,5,681.9705969543935
185864,Georges_Besse,3,10.0,54,124,233,-10.819761,-20.447527,185864,1,10,0.0
193929,Stade_de_la_Beaujoire,19,13.67347,0,134,74,-11.08715,-5.338088,193929,3,14,3112.0
194461,Patriots_de_la_Nouvelle-Angleterre,2,15.510204,0,134,135,15.07614,21.164782,194461,4,8,6970.999999999999
195468,Amel_Bent,11,15.510204,185,97,239,20.575588,4.1188827,195468,4,2,3891.0
195633,Jeb_Bush,1,35.714287,153,96,160,9.149072,-21.154709,195633,15,12,668.4694805194877
201428,Phil_Jackson,2,15.510204,0,134,135,20.256159,24.027077,201428,4,8,0.6666666666666666
205039,Sylvie_Joly,5,11.836735,193,77,88,-9.176033,18.000755,205039,2,5,3112.0
205557,Raphaël_Mezrahi,14,13.67347,0,126,172,22.078972,-24.544798,205557,3,0,2841.3981320970606
207985,Susie_Morgenstern,17,10.0,0,168,183,-7.968392,-21.190145,207985,1,3,0.0
211571,Koenigshoffen,15,15.510204,152,129,0,22.245369,12.3503275,211571,4,11,0.0
214564,Agent_provocateur_(personne),17,10.0,0,168,183,22.716179,12.027485,214564,1,3,0.0
214582,La_Folle_Journée_de_Ferris_Bueller,13,11.836735,0,164,49,10.970301,18.781382,214582,2,9,38637.0
216720,Confédération_sud-américaine_de_football,12,28.367348,235,44,170,-14.123094,19.23337,216720,11,6,1276.790986790987
217097,Liste_des_maires_de_Strasbourg,15,17.34694,152,129,0,5.0598583,18.568205,217097,5,11,2.25
217410,Herbert_Léonard,15,15.510204,152,129,0,-5.5459433,-14.812655,217410,4,0,4001.83349467871
217769,Hervé_Vilard,15,11.836735,152,129,0,-18.490906,10.96814,217769,2,0,1262.201167648995
218932,Loi_12_du_football,12,10.0,235,44,170,15.555408,-20.257898,218932,1,6,0.0
218952,Loi_13_du_football,12,11.836735,235,44,170,0.538853,-21.522453,218952,2,6,780.9999999999999
220328,Emmanuel_Todd,17,17.34694,0,168,183,21.855104,-23.58229,220328,5,3,10687.822075548786
221400,Jean-Marcel_Jeanneney,17,11.836735,0,168,183,6.172364,-0.5340552,221400,2,3,1560.0
223465,Syndicat_de_la_magistrature,17,10.0,0,168,183,-7.3543086,-14.154196,223465,1,3,0.0
225241,Coupe_intercontinentale,12,26.530613,235,44,170,-8.578081,-14.846269,225241,10,6,2509.8237272537635
225434,Muriel_Catala,8,10.0,60,163,0,-7.918095,2.837275,225434,1,0,0.0
226837,Marc_Forster,13,22.857143,0,164,49,-23.630844,-19.35782,226837,8,9,23460.33333333334
226864,Front_national_de_libération_du_Sud_Viêt_Nam,17,13.67347,0,168,183,-3.1272438,-17.787434,226864,3,3,6965.0
231118,Daniel_Lavoie,8,10.0,60,163,0,1.1262604,14.130395,231118,1,13,0.0
231252,Davor_Šuker,19,13.67347,0,134,74,13.58206,-16.989037,231252,3,14,2339.0
232025,Retour_à_Howards_End,8,11.836735,60,163,0,21.837564,-13.845676,232025,2,13,781.0
232067,Jean-Luc_Lemoine,14,13.67347,0,126,172,-22.943333,19.250343,232067,3,0,1093.3379015449584
232080,Pat_Riley,2,17.34694,0,134,135,7.942069,-5.0092463,232080,5,8,390.66666666666663
232918,United_States_Army_Air_Forces,9,13.67347,255,42,47,-14.08169,5.9956837,232918,3,16,3112.0
236374,Stade_Monumental_Antonio_Vespucio_Liberti,12,15.510204,235,44,170,9.526386,-16.548662,236374,4,6,11.450455100455098
239587,Frédéric_Kanouté,19,10.0,0,134,74,6.181205,-3.0350318,239587,1,14,0.0
241560,Don_Nelson,2,13.67347,0,134,135,24.01505,-8.640329,241560,3,8,0.0
243479,Jean-Louis_Bourlanges,17,11.836735,0,168,183,-2.0361497,-14.887485,243479,2,3,781.0
243500,Marielle_de_Sarnez,17,11.836735,0,168,183,-6.3375645,-7.119336,243500,2,3,1560.0
244296,Bouli_Lanners,5,13.67347,193,77,88,-18.00004,-9.086045,244296,3,5,781.0
246399,Brian_Mulroney,1,15.510204,153,96,160,17.629448,-16.207268,246399,4,12,312.87857142856654
247702,Sunderland_Association_Football_Club,19,15.510204,0,134,74,-0.57175297,8.020431,247702,4,7,6178.773809523809
248389,Leeds_United_Football_Club,19,17.34694,0,134,74,23.013939,11.485398,248389,5,7,5396.773809523808
249565,Catherine_Lara,15,11.836735,152,129,0,-17.437954,-22.826363,249565,2,11,3885.0
249951,Jamais_plus_jamais,8,13.67347,60,163,0,19.93195,-5.7599554,249951,3,13,389.0
250263,Patricia_Spehar,0,88.97959,235,94,0,0.41523352,-5.8259726,250263,44,4,55.71030876527866
250706,Bata_(entreprise),15,13.67347,152,129,0,-11.145113,16.750937,250706,3,11,1560.0
250893,Christophe_Bourseiller,3,10.0,54,124,233,-1.6420077,-13.284103,250893,1,10,0.0
251034,Peggy_Zlotkowski,0,85.30612,235,94,0,-23.734629,15.1278305,251034,42,4,0.022727272727272728
252207,Cixi,6,15.510204,114,121,10,1.6442221,-10.439344,252207,4,1,1694.5666666666427
255711,Joe_Biden,1,24.693878,153,96,160,-24.184961,-10.236725,255711,9,12,0.375
255888,Guangxu,6,11.836735,114,121,10,-16.292742,9.100081,255888,2,1,0.0
268950,Guillaume_Peltier,17,13.67347,0,168,183,-22.348911,5.193934,268950,3,7,9953.847516520183
272510,Gregg_Popovich,2,17.34694,0,134,135,21.610847,7.5103664,272510,5,8,4656.666666666666
275132,Asia_Argento,8,13.67347,60,163,0,-11.562096,14.526892,275132,3,0,1561.0
275628,Pretty_Woman,4,10.0,175,95,13,-7.319549,7.654405,275628,1,15,0.0
280514,Philippe_Bas_(homme_politique),17,10.0,0,168,183,-5.3081465,13.377,280514,1,3,0.0
282343,Axel_Kahn,17,10.0,0,168,183,15.417476,-16.366207,282343,1,3,0.0
285323,Jean-François_Stévenin,5,15.510204,193,77,88,-2.250917,-0.5884166,285323,4,5,1035.6666666666558
285989,Bataille_de_Solférino,8,10.0,60,163,0,15.739414,-0.6200077,285989,1,0,0.0
286177,Laure_Adler,3,13.67347,54,124,233,21.421879,-9.00954,286177,3,10,1561.0000000000002
297913,Leeds,19,11.836735,0,134,74,-2.781596,-3.7712588,297913,2,7,781.0
301236,Vladimir_Cosma,14,13.67347,0,126,172,12.146378,11.792938,301236,3,0,3597.701801062076
308491,Donald_Pleasence,9,11.836735,255,42,47,17.898996,-19.524437,308491,2,16,19656.0
310006,Olivier_Dacourt,19,10.0,0,134,74,18.262882,2.8525102,310006,1,7,0.0
315722,Maguy,5,15.510204,193,77,88,8.684769,-17.504578,315722,4,5,4854.916334374664
316306,Amistad,8,10.0,60,163,0,-11.091535,-9.819198,316306,1,13,0.0
317576,Stadium_de_Toulouse,19,15.510204,0,134,74,-13.336223,2.847944,317576,4,14,8963.417637548595
317616,Zaifeng,6,21.020409,114,121,10,-23.898258,-8.61846,317616,7,1,22.7
321304,Matthew_Fox,13,10.0,0,164,49,-23.465986,21.440273,321304,1,9,0.0
324945,Roazhon_Park,19,19.183674,0,134,74,-0.4989333,-23.15229,324945,6,7,35091.142116276285
326956,La_Totale_!,5,11.836735,193,77,88,16.38404,1.057694,326956,2,5,8.75
331707,CA_Independiente,12,30.20408,235,44,170,3.2430823,-7.063294,331707,12,6,1100.835200372855
333019,Claude_Bolling,5,13.67347,193,77,88,-2.0033448,7.0429726,333019,3,5,781.0
337205,Attentat_du_RER_B_à_Saint-Michel,3,35.714287,54,124,233,14.848948,-22.372568,337205,15,10,652.5743017630604
340754,Ballainvilliers,5,10.0,193,77,88,5.191452,19.510946,340754,1,5,0.0
344847,Alexandre_Desplat,8,15.510204,60,163,0,10.255948,24.516298,344847,4,13,61.25000000000001
345039,Berner_Sport_Club_Young_Boys,19,21.020409,0,134,74,-13.707841,-2.3900805,345039,7,7,600.5023212898268
345086,Attentat_de_la_gare_de_Bologne,3,11.836735,54,124,233,-9.6557865,-15.389679,345086,2,10,1167.0
347298,Santos_Futebol_Clube_(Santos),12,22.857143,235,44,170,2.2027075,0.5670745,347298,8,6,85.72273089229607
348232,Club_Atlético_Peñarol,12,32.040817,235,44,170,-15.83341,-10.795077,348232,13,6,3227.4699372806767
352482,John_Glenn,15,10.0,152,129,0,23.469978,-15.806858,352482,1,11,0.0
352867,Marie_Denarnaud,8,11.836735,60,163,0,15.963524,-7.0919166,352867,2,0,781.0
355677,Alan_Shepard,1,10.0,153,96,160,13.32321,-18.189682,355677,1,12,0.0
355833,Danièle_Thompson,8,21.020409,60,163,0,-17.781576,18.114275,355833,7,0,73581.21552607506
357403,Julien_Guiomar,5,11.836735,193,77,88,24.161182,-15.299697,357403,2,5,781.0
357838,Peguy_Luyindula,19,11.836735,0,134,74,-18.213934,-20.963837,357838,2,7,808.9436507936467
358340,Passi,11,11.836735,185,97,239,-3.0529842,-20.070894,358340,2,2,1560.0
358341,Christine_Bravo,14,15.510204,0,126,172,-4.4340725,17.43366,358341,4,0,4205.3379015449555
358851,Mary_McDonnell,5,10.0,193,77,88,-18.649597,21.758453,358851,1,5,0.0
364517,Maria_Pacôme,5,35.714287,193,77,88,-5.779061,14.399405,364517,15,5,101024.11816343539
365156,Fanny_Cottençon,14,11.836735,0,126,172,-10.580857,10.02556,365156,2,0,5905.0799439546245
366903,Torino_Football_Club,12,17.34694,235,44,170,17.519045,-18.195574,366903,5,6,2339.9999999999995
367937,Gena_Rowlands,8,11.836735,60,163,0,-20.946941,-4.198325,367937,2,13,2337.0
369619,FK_Partizan_Belgrade,4,11.836735,175,95,13,-23.218487,6.003236,369619,2,15,2296.321428571426
369668,Jean-Noël_Guérini,5,13.67347,193,77,88,19.394575,13.640893,369668,3,5,1762.0781786840598
369679,Didier_Guillaume,17,15.510204,0,168,183,21.373537,-7.956654,369679,4,3,2634.35087481963
372594,Karin_Dor,9,10.0,255,42,47,-19.316574,1.3180697,372594,1,16,0.0
374523,Philippe_Castelli,5,17.34694,193,77,88,-11.5684185,-2.5111585,374523,5,5,3129.938895927925
376686,RCD_Espanyol_de_Barcelone,10,13.67347,253,0,107,21.894972,-1.7806448,376686,3,6,1561.0
385279,New_Horizons,9,11.836735,255,42,47,-15.14203,-9.674141,385279,2,16,2337.0
386868,Pascal_Bruckner,8,11.836735,60,163,0,-9.823525,-6.004057,386868,2,0,31466.34830936261
387366,Lauzerte,18,13.67347,0,160,220,2.2951539,2.7782125,387366,3,17,1560.0
389856,Championnat_de_Serbie_de_football,4,15.510204,175,95,13,-4.0147767,22.825167,389856,4,15,1527.3214285714284
394811,Electrolux,5,10.0,193,77,88,24.413225,-5.3994403,394811,1,5,0.0
401772,Javier_Saviola,12,11.836735,235,44,170,-21.225082,10.273555,401772,2,6,1.3928571428571428
405713,Michel_Vuillermoz,8,17.34694,60,163,0,-13.466258,-10.495504,405713,5,0,14895.48984142153
411604,Laurent_Terzieff,8,11.836735,60,163,0,18.129595,-20.888014,411604,2,0,594.1049062049062
411958,Héliosphère,9,19.183674,255,42,47,22.182297,-1.6954825,411958,6,16,3500.0
414889,Rafael_van_der_Vaart,19,11.836735,0,134,74,-16.698648,21.08,414889,2,7,781.0
416570,Éric_Di_Meco,4,15.510204,175,95,13,-17.040327,22.999233,416570,4,15,2512.9517243680866
416622,Toyota_2000_GT,9,11.836735,255,42,47,8.135997,15.10454,416622,2,16,1560.0
422453,Gipsy_Kings,8,10.0,60,163,0,-1.9609041,21.506592,422453,1,13,0.0
423224,George_Prescott_Bush,1,28.367348,153,96,160,3.5211594,-9.936437,423224,11,12,147.72424242424086
424739,Stade_de_Suisse,19,11.836735,0,134,74,-8.799294,-5.189457,424739,2,7,2.5444444444444443
425913,Eugène_Saccomano,5,11.836735,193,77,88,4.632389,-23.09287,425913,2,5,174.76046176046148
428085,Jean-Noël_Jeanneney,8,11.836735,60,163,0,-23.543943,-9.680102,428085,2,0,1896.9168524344425
428737,Marie_Guévenoux,17,13.67347,0,168,183,-0.35998365,-21.26468,428737,3,3,2271.3904220779364
430367,Yvette_Labrousse,0,92.65306,235,94,0,3.171253,-15.0118475,430367,46,4,104.46266751536605
433442,William_Holden,8,10.0,60,163,0,-20.894598,-18.938034,433442,1,0,0.0
434122,Daniel_Schneidermann,17,10.0,0,168,183,5.1669893,9.093589,434122,1,3,0.0
440912,Greer_Garson,8,13.67347,60,163,0,-14.358481,9.8618965,440912,3,13,1561.0
449697,Marthe_Mercadier,5,17.34694,193,77,88,-4.967864,19.416649,449697,5,5,20493.95467165285
449933,Gilles_Kepel,3,17.34694,54,124,233,14.236024,16.962477,449933,5,10,707.9499549768801
456931,Olivier_Todd,17,13.67347,0,168,183,24.672016,9.124558,456931,3,3,8318.983703102509
460254,Bing_Crosby,8,13.67347,60,163,0,-9.255122,-20.56672,460254,3,0,3302.1146508191446
464551,Attentat_de_la_piazza_Fontana,3,11.836735,54,124,233,-4.779619,7.0862923,464551,2,10,1167.0
467521,Copa_Sudamericana,12,22.857143,235,44,170,-10.843592,-23.568104,467521,8,6,1841.2876771546016
467827,Jérôme_Anger,5,13.67347,193,77,88,-1.9695739,1.3067944,467827,3,5,781.0000000000001
469991,Préfet_de_région,3,10.0,54,124,233,11.790745,15.104067,469991,1,10,0.0
476221,Saint-Christophe_(île),3,10.0,54,124,233,1.2245814,2.8566122,476221,1,10,0.0
478205,"Fantômas_(film,_1964)",5,21.020409,193,77,88,23.008272,21.531385,478205,7,5,1266.4611452949412
478791,Apollon_Limassol_Football_Club,19,13.67347,0,134,74,-14.864856,15.256661,478791,3,7,79.80952380952378
494440,Coupe_des_clubs_champions_européens_1990-1991,4,19.183674,175,95,13,9.49801,3.6325886,494440,6,15,8871.946962463355
495866,Fantômas_se_déchaîne,5,21.020409,193,77,88,-0.43604922,18.327898,495866,7,5,1266.4611452949412
496678,Jimmy_Briand,16,11.836735,0,157,116,-10.535535,8.447648,496678,2,14,0.0
