,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,22,历史,22,20,20,185952.62167048766,Q309
1,45,戏剧,45,14,7,115438.88548909432,Q25372
2,67,物理学,67,17,5,87167.2988703381,Q413
3,161,生命,161,2,5,954.3346927866153,Q3
4,622,加拿大行政区划,622,3,5,370.3313272896688,Q2879
5,658,GNU通用公共许可证,658,2,7,3914.0,Q7603
6,824,昆明市,824,12,3,50304.658622545736,Q182852
7,861,彝族,861,8,3,64154.09169043675,Q461282
8,1062,汽油,1062,5,5,6792.3337420662265,Q39558
9,1134,吴起,1134,1,19,0.0,Q698899
10,1137,孙膑,1137,5,18,5587.71652059734,Q334090
11,1160,李靖,1160,4,18,5799.162498971154,Q706792
12,1279,全国重点文物保护单位,1279,9,18,24590.65969614503,Q1188574
13,1380,1960年,1380,12,12,90449.50456859828,Q3754
14,1747,西德,1747,23,3,182410.37178406728,Q713750
15,2089,著作權,2089,12,7,51180.74385112454,Q1297822
16,2660,金正日,2660,75,14,59961.91509069697,Q10665
17,3177,歌劇魅影 (音樂劇),3177,20,8,24166.035327901245,Q382353
18,3506,二名法,3506,29,9,105416.12693312073,Q36642
19,3581,吴邦国,3581,5,6,8534.144876261806,Q360563
20,3593,托斯卡,3593,2,8,0.0,Q192941
21,4042,戰國策,4042,8,18,37849.98930779396,Q197396
22,4054,蔡明亮,4054,2,3,0.0,Q698710
23,4099,藏族,4099,8,3,23195.576267396656,Q187985
24,4252,巴哈伊信仰,4252,8,5,13539.427657760434,Q22679
25,4316,港元,4316,22,13,78557.11566322281,Q31015
26,4425,西安交通大学,4425,6,20,10781.885576296685,Q981237
27,4499,陈毅,4499,28,6,114219.06445442,Q188408
28,4638,抗原,4638,3,9,4697.175251612935,Q103537
29,4665,辽东半岛,4665,1,12,0.0,Q326917
30,4796,两伊战争,4796,19,6,62957.238940763935,Q82664
31,5163,安东尼·高迪,5163,1,16,0.0,Q25328
32,5411,波罗的海,5411,10,12,33195.36998725496,Q545
33,5431,路德维希·维特根斯坦,5431,4,1,9547.788180541529,Q9391
34,5456,侯景之乱,5456,1,18,0.0,Q890077
35,5484,民主社会主义,5484,4,10,5637.184722685395,Q189280
36,5552,上甘岭战役,5552,8,14,597.4450097758532,Q492671
37,5631,工会,5631,3,13,2440.51112721162,Q178790
38,5854,荆轲,5854,7,18,29426.421013577587,Q532410
39,6055,休斯敦,6055,8,5,22213.827446875395,Q16555
40,6176,丁汝昌,6176,6,14,9167.706384461892,Q259375
41,6236,协和式客机,6236,5,1,31551.3520416173,Q6505
42,6392,西貢區,6392,4,13,888.7261979922714,Q155697
43,6545,金日成,6545,83,14,148775.61403652682,Q41117
44,6610,帛琉,6610,23,12,69740.38886069518,Q695
45,6754,华沙条约组织,6754,15,6,69764.07073059675,Q41644
46,6939,新石器时代,6939,10,18,29524.384426888053,Q36422
47,7222,慰安妇,7222,18,12,109166.60261882893,Q713540
48,7231,陳美齡,7231,2,13,1075.2021149564619,Q652535
49,7249,國際特赦組織,7249,13,18,47287.16270561969,Q42970
50,7284,上海交通大学,7284,12,20,58571.12513867084,Q525169
