,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,20.0,22.0,历史,0.348655104637146,Q309,History_and_Society.History,22.0,185952.62167048766,20.0,2902.0,6.97310209274292,History_and_Society,History
1,14.0,45.0,戏剧,0.16027602553367615,Q25372,History_and_Society.Society,45.0,115438.88548909432,7.0,2956.0,2.243864357471466,History_and_Society,Society
2,17.0,67.0,物理学,0.33459946513175964,Q413,STEM.Physics,67.0,87167.2988703381,5.0,3214.0,5.688190907239914,STEM,Physics
3,2.0,161.0,生命,0.9324633479118348,Q3,STEM.Biology,161.0,954.3346927866153,5.0,2480.0,1.8649266958236697,STEM,Biology
4,3.0,622.0,加拿大行政区划,0.18714269995689392,Q2879,History_and_Society.Politics_and_government,622.0,370.3313272896688,5.0,2069.0,0.5614280998706818,History_and_Society,Politics_and_government
5,2.0,658.0,GNU通用公共许可证,0.9871888160705566,Q7603,STEM.Computing,658.0,3914.0,7.0,2102.0,1.9743776321411133,STEM,Computing
6,12.0,824.0,昆明市,0.9579222798347472,Q182852,Geography.Regions.Asia.Asia*,824.0,50304.658622545736,3.0,2620.0,0.0,Geography,Asia*
7,8.0,861.0,彝族,0.6001983880996704,Q461282,History_and_Society.Society,861.0,64154.09169043675,3.0,3185.0,4.801587104797363,History_and_Society,Society
8,5.0,1062.0,汽油,0.6224693655967712,Q39558,STEM.Technology,1062.0,6792.333742066226,5.0,2554.0,3.112346827983856,STEM,Technology
9,1.0,1134.0,吴起,0.5775054097175598,Q698899,Culture.Philosophy_and_religion,1134.0,0.0,19.0,2511.0,0.5775054097175598,Culture,Philosophy_and_religion
10,5.0,1137.0,孙膑,0.585111141204834,Q334090,Culture.Philosophy_and_religion,1137.0,5587.71652059734,18.0,3154.0,2.92555570602417,Culture,Philosophy_and_religion
