,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,141,Alain Madelin,141,7,8,6953.3918097561755,Q582101
1,430,Billy Wilder,430,15,1,8371.536793015835,Q51547
2,464,Beffroi,464,3,16,31367.705235769263,Q815448
3,702,Palais de la Cité,702,1,8,0.0,Q2047247
4,1397,Henry James,1397,3,10,3823.64130467313,Q170509
5,1534,IMac,1534,5,15,15912.0,Q14091
6,1622,Joseph Conrad,1622,2,10,5312.0,Q82925
7,1802,Las Vegas Parano,1802,1,14,0.0,Q23395
8,1889,Louis Malle,1889,12,10,99407.94961736829,Q55392
9,2014,Macintosh,2014,6,15,5312.0,Q75687
10,2175,Noël Mamère,2175,5,15,62084.467435771825,Q965109
11,5576,Joe DiMaggio,5576,2,10,63101.732051206316,Q297142
12,6082,Blue Velvet,6082,9,1,17740.29357244121,Q660950
13,6742,Révolution française,6742,37,8,351321.6002665935,Q6534
14,7300,Joe Strummer,7300,2,5,5312.0,Q310052
15,7559,Nebraska,7559,11,6,50676.25305779065,Q1553
16,7560,Nevada,7560,14,6,159667.73866693268,Q1227
17,7568,New Hampshire,7568,13,6,84259.26596061555,Q759
18,7794,Missouri (rivière),7794,5,6,8566.89802113398,Q5419
19,9266,Jean-Christophe Cambadélis,9266,6,15,17631.854225669358,Q1684726
20,9447,Îles Salomon,9447,6,12,2690.3541125541115,Q685
21,9786,Maryse Joissains-Masini,9786,2,6,5312.0,Q3296342
22,9986,Jean-Christophe Lagarde,9986,5,15,27035.979770382233,Q3164758
23,9989,François Lamy,9989,5,15,18780.680059929,Q560944
24,10122,Thierry Mariani,10122,1,15,0.0,Q63655
25,10260,Françoise de Panafieu,10260,3,8,1738.3680428073692,Q273143
26,10552,Loir (rivière),10552,4,8,5312.0,Q376133
27,12597,Thuringe,12597,8,17,22997.54193770619,Q1205
28,12598,Erfurt,12598,4,17,0.0,Q1729
29,12635,Des Moines (Iowa),12635,10,6,49879.51602446807,Q39709
