Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
43701226,Tress_Way,43,2,19,0.111288,0.127187,4602
7709354,Daniel_G?lin,40,3,21,0.094772,0.103265,0
2147828,History_of_the_University_of_Michigan,4,2,19,0.108957,0.125371,0
2336160,ExpressJet,42,2,18,0.123747,0.138718,4602
29098688,List_of_Wales_national_rugby_union_team_records,6,3,20,0.109653,0.123088,565.275327
23181204,Mayandi_Kudumbathar,46,2,22,0.090119,0.097252,9202
413130,Geoffrey_Boycott,37,1,20,0.108502,0.116623,0
34108516,2012_Texas_A&M_Aggies_football_team,4,15,16,0.145605,0.178639,499379.25414
57637016,Meghan_Murphy,9,3,18,0.134918,0.153832,9479.69341
4845004,List_of_Canadian_Football_League_stadiums,34,12,17,0.132858,0.15384,545.862455
25003804,Style_Savvy,36,1,20,0.109306,0.118911,0
1410482,Michael_Parkhurst,12,14,18,0.131207,0.151564,57028.203139
41093940,Christian_Jones_(American_football),43,5,19,0.108265,0.123128,6000.865175
35410766,George_McCaskey,43,7,18,0.118539,0.138295,4124.166144
1063762,Eugen_D?hring,35,2,23,0.077409,0.08356,0
3987992,Samuel_Johnson_(actor),0,2,25,0.071419,0.075547,0
5174766,Sandy_Baron,9,1,22,0.083491,0.089227,0
4049422,Michael_Koenen,43,2,19,0.105692,0.117627,0
1335758,Car_Nicobar,8,8,25,0.073945,0.083116,15.133878
51411910,Myles_Gaskin,4,3,19,0.116807,0.135499,1.737513
8877168,WikiLeaks,18,25,18,0.154842,0.186051,540379.835687
57215526,Stevie_J_production_discography,3,3,22,0.085179,0.090193,0.25
10644740,The_Bravados,36,2,22,0.086338,0.091464,4602
454450,Analytical_mechanics,10,5,22,0.094576,0.103924,0
2257208,Sparkling_Cyanide,26,3,26,0.067856,0.070793,4602
2241232,Murder_in_Mesopotamia,26,4,25,0.072787,0.076339,3064.666667
571418,Ernst_Bloch,35,1,23,0.077409,0.083444,0
774428,Vernon_Jordan,24,3,21,0.097317,0.104951,8395.947935
2524536,Stephen_Hopkins_(Mayflower_passenger),26,5,20,0.11178,0.121828,0
1053370,Middle-earth_weapons_and_armour,19,4,20,0.113215,0.125756,18396
360028,Bill_Cash,47,2,20,0.100943,0.110658,4602
11026396,Annie_Get_Your_Gun_(film),15,4,20,0.105624,0.117594,71137.765631
33883560,List_of_Penn_State_Nittany_Lions_bowl_games,4,6,18,0.121259,0.143347,1262.047862
42433292,Daredevil_(TV_series),31,6,20,0.113051,0.125256,128243
15491650,Return_to_Lonesome_Dove,40,1,18,0.120384,0.132953,0
991546,John_R._Commons,35,2,24,0.071977,0.077645,0
52251096,2019_United_States_gubernatorial_elections,18,6,18,0.130386,0.14916,3479.51908
1537516,Natchez_people,33,3,20,0.11515,0.127858,7442.106542
42210630,Albian_Ajeti,11,1,20,0.107371,0.120631,0
30730500,Coast_Guard_(Russia),27,3,19,0.126965,0.145757,13.448255
57388902,Erik_Swanson,42,3,19,0.110027,0.122636,0
3273672,Juan_Jos?_Linz,35,3,24,0.072055,0.078473,0
730556,Jean_Ziegler,39,1,21,0.094974,0.104334,0
1080112,Saint_Kitts_and_Nevis_national_football_team,27,6,18,0.122053,0.141609,8293.283859
30488502,2016_United_States_Senate_elections,18,14,17,0.144576,0.170495,180300.204458
237004,Metropolitan_Stadium,43,1,19,0.106548,0.118943,0
20663510,Larry_Kudlow,18,8,18,0.131846,0.150518,47116.380397
1447560,Eddie_Robinson_(American_football_coach),4,4,18,0.127369,0.150358,0
58965180,Chad_Beebe,4,6,18,0.115242,0.131979,595.169528
3785160,Netherlands_in_the_Junior_Eurovision_Song_Contest,13,22,18,0.144894,0.176109,29677.569501
57428462,Shamorie_Ponds,1,1,21,0.088337,0.094732,0
34129690,List_of_Washington_Huskies_bowl_games,4,8,19,0.11742,0.137678,584.374108
58024098,Emile_Smith_Rowe,27,5,19,0.127401,0.145365,0.5
52638564,2020_United_States_House_of_Representatives_elections,18,19,18,0.135069,0.156531,13937.755191
4298666,The_Man_Who_Fell_to_Earth,40,13,19,0.113305,0.126129,0
73070,St_Albans_Cathedral,23,3,23,0.084414,0.09048,32178
31645716,Ratchanok_Intanon,9,8,20,0.099554,0.108588,39173.504512
23498962,Nuclear_weapons_and_Ukraine,27,4,18,0.144785,0.173433,2.338346
37017734,List_of_North_Carolina_Tar_Heels_football_seasons,4,10,18,0.128762,0.152347,4663.641433
9674182,Glenn_Grothman,18,3,20,0.11199,0.123207,4602
18929646,History_of_rugby_union_matches_between_Ireland_and_New_Zealand,6,9,19,0.114009,0.130932,1823.369006
290584,"Charles_Forte,_Baron_Forte",47,4,21,0.10794,0.118764,4600
10819298,Ballybrack,12,1,20,0.112071,0.125457,0
55949318,Portugal_in_the_Junior_Eurovision_Song_Contest_2018,13,19,19,0.126682,0.147163,9.395613
1977162,SsangYong_Chairman,22,1,21,0.097855,0.106529,0
2681102,Comoros_national_football_team,28,15,18,0.12559,0.147988,4639.852804
1109114,Planetary_geology,10,9,20,0.115196,0.132504,6412.047432
13286294,Otto_the_Orange,4,2,19,0.109099,0.124398,0
17130038,List_of_ports_in_England_and_Wales,28,1,20,0.115948,0.133025,0
144386,Voyager_Golden_Record,7,13,21,0.102464,0.11495,3111.583333
8939070,Providence_River,9,1,20,0.104709,0.117272,0
919480,Speedwell_(1577_ship),26,11,19,0.124797,0.139045,113467.627352
1143760,David_Corn,18,4,18,0.141391,0.163787,3258.015743
2312742,Gordan_Giri?ek,1,1,22,0.081179,0.08598,0
49096554,Lina_(South_Korean_singer),41,3,22,0.095772,0.102859,0
30811472,Gary_Dolphin,9,1,21,0.108536,0.121343,0
94754,"Rankin_County,_Mississippi",29,17,20,0.11657,0.131964,2802.674916
16607394,Delaney_Bramlett,44,3,21,0.10567,0.116229,9202
53292210,20th_Century_Fox_World_(Dubai),22,1,21,0.098038,0.10679,0
58434056,Zahra_Khanum,27,1,18,0.144635,0.172542,0
44677908,Kieran_Dowell,28,1,23,0.086308,0.092873,0
58723064,My_Step_Alliance,27,1,19,0.126369,0.143242,0
524804,Bob_Cole_(sportscaster),34,1,19,0.09576,0.102581,0
7041034,Linda_Woolverton,36,8,18,0.128253,0.144818,0
43752140,West_Virginia_Mountaineers_football_statistical_leaders,4,5,19,0.121682,0.139251,1079.373499
18892284,Circle_of_Life,36,14,18,0.143763,0.16712,441178.444895
1021358,Chris_Armas,12,7,18,0.127327,0.145683,16050.782966
606142,Marti_Webb,37,5,19,0.125617,0.139675,14304.5234
42082868,Nadia_Marcinko,18,2,19,0.12394,0.139217,0
952974,Steve_Sax,42,1,20,0.09534,0.104045,0
57715716,Liberal_Party_of_Australia_(Victorian_Division),20,31,19,0.123091,0.141662,183362.894689
19345678,List_of_Scotland_national_football_team_hat-tricks,28,1,22,0.094455,0.103274,0
54729708,List_of_iconic_photographs,27,6,19,0.126745,0.145244,27584.639595
47367908,2016_Davis_Cup,37,9,17,0.150666,0.180498,77577.819762
2553974,Rossano_Brazzi,15,1,22,0.087201,0.093878,0
764408,USS_Chancellorsville,14,1,20,0.113307,0.126622,0
37587832,Diggajaru,46,6,26,0.066584,0.072874,3070.746429
1061150,Joe_Theismann,43,15,18,0.122414,0.148827,56223.782365
3227358,John_Sarbanes,18,7,19,0.126328,0.143971,5662.311184
28620982,Graveyard_Shift_(SpongeBob_SquarePants),2,21,18,0.123977,0.141822,560.899415
5384642,The_Out-of-Towners_(1999_film),36,1,19,0.113562,0.123814,0
1800624,Val_Doonican,37,1,20,0.111601,0.120881,0
44923342,Harry_Leslie_Smith,47,2,19,0.129549,0.148244,0
12917706,Dylan_Kerr,28,2,19,0.130797,0.158074,13800
35647572,Mike_Daniels_(American_football),4,3,18,0.123653,0.14003,1623.050488
26000830,Gareth_Widdop,6,2,22,0.094892,0.102226,26.186396
55524426,Blood_Money_(2017_film),22,1,23,0.081354,0.085704,0
1520138,Dan_Maloney,37,2,20,0.102228,0.110202,4602
9490192,Judi_Meredith,36,1,18,0.117172,0.129426,0
23623278,Leo_Singer,15,1,22,0.092862,0.099174,0
14233950,2008_Canadian_Grand_Prix,45,1,22,0.092193,0.09864,0
17628022,List_of_Grey_Cup_broadcasters,34,32,16,0.138058,0.162673,22371.220473
38834362,ARA_Santa_Cruz_(S-41),39,8,25,0.069137,0.075565,7.15
2201832,Appointment_with_Death,26,5,25,0.072789,0.076447,3064.916667
343692,Stanford_Band,43,1,19,0.110049,0.12738,0
4136278,Sunday_NFL_Countdown,43,7,18,0.119711,0.139194,13969.038867
1762258,Seth_Rogen,36,9,18,0.128267,0.145017,2.035714
26896828,Linval_Joseph,4,9,18,0.120202,0.137326,12619.419733
2811246,Narcissa_Whitman,33,4,22,0.089575,0.095886,0
868762,Virginia_Bruce,26,2,22,0.087793,0.093986,22990
336784,Cayuse_people,33,7,22,0.089617,0.096487,105363.5
2755188,Andr?_Gorz,32,2,21,0.091445,0.101657,295.756875
6178986,Lover_Come_Back_(1961_film),4,1,19,0.104105,0.115475,0
1364070,The_Fortune_Cookie,43,3,19,0.101818,0.113528,9203
38163018,Brian_Polian,4,5,17,0.132712,0.158001,17623.922306
20514592,Sadanand_Date,50,3,23,0.084701,0.090791,0.333333
485516,Beornwulf_of_Mercia,23,14,21,0.101468,0.112782,6.332179
55748056,2018_Atlanta_United_FC_season,12,13,19,0.125806,0.142194,11728.747206
35650384,Nate_Ebner,6,3,19,0.125276,0.139011,9203
675130,Molecular_physics,10,6,21,0.103035,0.114681,8103.408768
12250748,Masanada_Hoovu,46,7,26,0.066586,0.073019,3071.730952
38909788,Jeffrey_Epstein_VI_Foundation,18,3,19,0.123943,0.139325,0.5
15620904,Kingdom_of_East_Anglia,23,16,21,0.101475,0.113035,4604.536941
51575780,Rumen_Radev,19,1,20,0.113168,0.125144,0
38736126,Dani?lle_van_de_Donk,28,1,21,0.103681,0.115088,0
39985014,Josephine_Skriver,0,3,24,0.080884,0.086141,4602
6107450,Daryl_Katz,17,2,26,0.057564,0.060448,0
521012,Dolce_&_Gabbana,0,3,27,0.065113,0.068044,9202
30791516,Gateway_Program_(Northeast_Corridor),42,1,20,0.092982,0.099816,0
48388068,MLS_Cup_2016,12,5,19,0.115773,0.128896,862.791297
8141894,Chris_Wilder,41,5,21,0.105151,0.118513,24455.911971
36960670,Ovidiu_Ha?egan,11,1,21,0.103816,0.115721,0
23932028,Ohio_State?Penn_State_football_rivalry,4,19,18,0.122008,0.147024,5821.024394
271812,National_unity_government,27,2,19,0.127595,0.146037,107.17831
15181400,List_of_UEFA_Cup_and_Europa_League_winning_managers,27,2,18,0.144644,0.172687,0
18327628,Bharathi_Vishnuvardhan,46,9,26,0.066587,0.073218,3601.4636
1328536,C._Aubrey_Smith,15,3,21,0.10066,0.109554,14793.587578
32973630,Byron_Bell,43,1,19,0.106539,0.118243,0
2332120,Steve_Kroft,9,3,21,0.105416,0.11392,21332.608769
2895976,Brutus_Buckeye,4,11,18,0.12139,0.143323,10187.765963
2860962,Susan_Page,2,1,17,0.132724,0.151337,0
637188,Mike_Rozier,4,5,18,0.124759,0.147202,2642.617181
403016,Pinky_(film),26,2,23,0.084366,0.091197,2675.02385
1008350,Serbian_cross,43,2,18,0.109559,0.126346,4602
3465146,John_Burridge,28,3,19,0.119792,0.14107,7364.791973
3536552,FC_Vorskla_Poltava,27,5,18,0.144689,0.173248,16364.600607
768668,Cape_Verde_hurricane,39,5,21,0.09508,0.105338,32107.5
5771838,Archbishop_of_York,47,2,20,0.108232,0.119905,2913.950864
5614574,Kilmichael_Ambush,49,1,20,0.115752,0.12912,0
9976582,History_of_the_New_York_Jets,4,3,18,0.113101,0.129251,1032.000705
47819642,Jack_Conklin,43,6,18,0.119239,0.137176,26842.922318
1157910,Jimmy_Conrad,12,6,18,0.129429,0.148177,26202.555235
6403860,Tramon_Williams,4,13,17,0.125968,0.146996,70838.494931
48897086,Justin_Yoon,4,3,19,0.117552,0.137048,145.749569
3091570,Brian_Dowling_(American_football),4,2,19,0.115977,0.12816,0
41722878,CONIFA_World_Football_Cup,28,2,20,0.10889,0.122941,0
8344090,North_American_Football_Confederation,12,1,19,0.130797,0.146651,0
4193180,The_Man_from_Snowy_River_II,36,1,19,0.118062,0.130181,0
