,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Weight,Total Weight,Ratio Weight
11026,5.0,25.0,34810699.0,Visions (Grimes album),0.9173126816749572,Q605854,Culture.Media.Media*,0.0,0.07484600000000001,0.079434,0.0,77.0,215.0,0.3581395348837209,Media*,353.1653824448585,19196.33927988261,0.018397538056381873
10256,5.0,21.0,28576561.0,Miguel (singer),0.8740872144699097,Q73463,Culture.Media.Media*,195588.183144,0.106077,0.11795,0.0,77.0,215.0,0.3581395348837209,Media*,336.5235775709152,19196.33927988261,0.01753061209558769
15700,4.0,23.0,57105729.0,Love Monster (album),0.996185541152954,Q55594876,Culture.Media.Media*,6788.221145999999,0.07910700000000001,0.085796,0.0,77.0,215.0,0.3581395348837209,Media*,306.8251466751098,19196.33927988261,0.01598352384804204
6511,4.0,23.0,52118306.0,DC4 (mixtape),0.9958112239837646,Q28452515,Culture.Media.Media*,0.0,0.087533,0.09374199999999999,0.0,77.0,215.0,0.3581395348837209,Media*,306.7098569869995,19196.33927988261,0.015977518031702297
14192,4.0,23.0,38117559.0,Dreamchasers 3,0.9855064153671264,Q16068705,Culture.Media.Media*,0.0,0.087533,0.09374199999999999,0.0,77.0,215.0,0.3581395348837209,Media*,303.5359759330749,19196.33927988261,0.01581218020308563
2889,4.0,23.0,49164542.0,4/4 (EP series),0.9706977605819702,Q25095602,Culture.Media.Media*,0.0,0.087533,0.09374199999999999,0.0,77.0,215.0,0.3581395348837209,Media*,298.9749102592468,19196.33927988261,0.015574579397675406
16992,4.0,23.0,54900019.0,Meekend Music (EP series),0.9637899398803712,Q39073744,Culture.Media.Media*,0.0,0.087533,0.09374199999999999,0.0,77.0,215.0,0.3581395348837209,Media*,296.84730148315435,19196.33927988261,0.015463745308682086
10853,4.0,22.0,35139405.0,Sunday Brunch,0.9304682612419128,Q7639349,Culture.Media.Media*,9203.0,0.089413,0.09776599999999999,0.0,77.0,215.0,0.3581395348837209,Media*,286.58422446250916,19196.33927988261,0.014929108111922352
6210,5.0,25.0,48291870.0,Art Angels,0.9790457487106324,Q21198126,Culture.Media.Music,0.0,0.07484600000000001,0.079434,0.0,55.0,215.0,0.2558139534883721,Music,269.23758089542395,19196.33927988261,0.01402546480190521
5519,5.0,22.0,57839650.0,Legends of the Summer (EP),0.9770326614379884,Q55616728,Culture.Media.Music,18396.0,0.09592200000000001,0.104371,0.0,55.0,215.0,0.2558139534883721,Music,268.68398189544683,19196.33927988261,0.013996626022182386
1751,5.0,25.0,34808370.0,Halfaxa,0.9539760947227478,Q2371551,Culture.Media.Music,0.0,0.07484600000000001,0.079434,0.0,55.0,215.0,0.2558139534883721,Music,262.34342604875565,19196.33927988261,0.013666325762625296
16510,4.0,23.0,20974225.0,Gurrumul,0.8479777574539185,Q5620281,Culture.Media.Media*,0.0,0.07910299999999999,0.085687,0.0,77.0,215.0,0.3581395348837209,Media*,261.1771492958069,19196.33927988261,0.013605570598010604
10255,5.0,21.0,28576561.0,Miguel (singer),0.9263137578964232,Q73463,Culture.Media.Music,195588.183144,0.106077,0.11795,0.0,55.0,215.0,0.2558139534883721,Music,254.7362834215164,19196.33927988261,0.01327004486154686
9506,5.0,25.0,34808209.0,Geidi Primes,0.8933194279670715,Q2498611,Culture.Media.Music,0.0,0.07484600000000001,0.079434,0.0,55.0,215.0,0.2558139534883721,Music,245.66284269094467,19196.33927988261,0.012797379703972754
11027,5.0,25.0,34810699.0,Visions (Grimes album),0.8634016513824463,Q605854,Culture.Media.Music,0.0,0.07484600000000001,0.079434,0.0,55.0,215.0,0.2558139534883721,Music,237.43545413017273,19196.33927988261,0.012368788166762632
173,3.0,22.0,4173540.0,Friday on My Mind,0.9991540908813475,Q919655,Culture.Media.Media*,0.0,0.090163,0.098574,0.0,77.0,215.0,0.3581395348837209,Media*,230.80459499359125,19196.33927988261,0.012023365060830633
6680,3.0,23.0,59129098.0,Nothing Breaks Like a Heart,0.9991540908813475,Q59285479,Culture.Media.Media*,4602.0,0.087529,0.09358999999999999,0.0,77.0,215.0,0.3581395348837209,Media*,230.80459499359125,19196.33927988261,0.012023365060830633
10619,4.0,24.0,5890287.0,RocKwiz,0.7431780099868774,Q3437326,Culture.Media.Media*,48632.534915,0.085655,0.092211,0.0,77.0,215.0,0.3581395348837209,Media*,228.89882707595825,19196.33927988261,0.011924087386590409
15776,3.0,24.0,57105753.0,I Said Hi,0.989681839942932,Q52374453,Culture.Media.Media*,3.833333,0.073322,0.078566,0.0,77.0,215.0,0.3581395348837209,Media*,228.61650502681726,19196.33927988261,0.0119093803091094
14258,3.0,22.0,10710339.0,Mark Ronson discography,0.9814634323120116,Q25039997,Culture.Media.Media*,13800.0,0.09591799999999999,0.10413499999999999,0.0,77.0,215.0,0.3581395348837209,Media*,226.71805286407465,19196.33927988261,0.011810483736431496
15699,4.0,23.0,57105729.0,Love Monster (album),0.9991269707679749,Q55594876,Culture.Media.Music,6788.221145999999,0.07910700000000001,0.085796,0.0,55.0,215.0,0.2558139534883721,Music,219.80793356895447,19196.33927988261,0.011450513056898766
6510,4.0,23.0,52118306.0,DC4 (mixtape),0.9978272914886476,Q28452515,Culture.Media.Music,0.0,0.087533,0.09374199999999999,0.0,55.0,215.0,0.2558139534883721,Music,219.52200412750247,19196.33927988261,0.011435618058572098
14191,4.0,23.0,38117559.0,Dreamchasers 3,0.9883227348327636,Q16068705,Culture.Media.Music,0.0,0.087533,0.09374199999999999,0.0,55.0,215.0,0.2558139534883721,Music,217.43100166320798,19196.33927988261,0.011326690911900658
2888,4.0,23.0,49164542.0,4/4 (EP series),0.9770326614379884,Q25095602,Culture.Media.Music,0.0,0.087533,0.09374199999999999,0.0,55.0,215.0,0.2558139534883721,Music,214.94718551635745,19196.33927988261,0.011197300817745908
16991,4.0,23.0,54900019.0,Meekend Music (EP series),0.966924011707306,Q39073744,Culture.Media.Music,0.0,0.087533,0.09374199999999999,0.0,55.0,215.0,0.2558139534883721,Music,212.72328257560733,19196.33927988261,0.011081450451260631
16511,4.0,23.0,20974225.0,Gurrumul,0.8479777574539185,Q5620281,Culture.Media.Music,0.0,0.07910299999999999,0.085687,0.0,55.0,215.0,0.2558139534883721,Music,186.55510663986206,19196.33927988261,0.009718264712864718
5701,5.0,23.0,56945082.0,Djarimirri,0.4843900501728058,Q51818713,Culture.Media.Media*,2.7833330000000003,0.079108,0.085904,0.0,77.0,215.0,0.3581395348837209,Media*,186.49016931653023,19196.33927988261,0.009714881915635253
172,3.0,22.0,4173540.0,Friday on My Mind,1.0000100135803225,Q919655,Culture.Media.Music,0.0,0.090163,0.098574,0.0,55.0,215.0,0.2558139534883721,Music,165.00165224075323,19196.33927988261,0.008595474888989473
6681,3.0,23.0,59129098.0,Nothing Breaks Like a Heart,0.9985088109970092,Q59285479,Culture.Media.Music,4602.0,0.087529,0.09358999999999999,0.0,55.0,215.0,0.2558139534883721,Music,164.7539538145065,19196.33927988261,0.008582571469090748
15775,3.0,24.0,57105753.0,I Said Hi,0.994455099105835,Q52374453,Culture.Media.Music,3.833333,0.073322,0.078566,0.0,55.0,215.0,0.2558139534883721,Music,164.08509135246277,19196.33927988261,0.008547728239228442
9979,3.0,23.0,40787427.0,Peking Duk,0.7057950496673584,Q16966715,Culture.Media.Media*,1.533333,0.079106,0.085687,0.0,77.0,215.0,0.3581395348837209,Media*,163.0386564731598,19196.33927988261,0.008493216029163494
14257,3.0,22.0,10710339.0,Mark Ronson discography,0.9879562258720398,Q25039997,Culture.Media.Music,13800.0,0.09591799999999999,0.10413499999999999,0.0,55.0,215.0,0.2558139534883721,Music,163.01277726888657,19196.33927988261,0.008491867896902655
3276,4.0,24.0,2004862.0,Ray Martin (television presenter),0.5234303474426271,Q7297791,Culture.Media.Media*,13802.0,0.076909,0.082467,0.0,77.0,215.0,0.3581395348837209,Media*,161.21654701232913,19196.33927988261,0.008398296397130307
175,2.0,21.0,15548838.0,Primal Scream discography,0.9989450573921204,Q7243046,Culture.Media.Media*,0.0,0.098112,0.10860299999999999,0.0,77.0,215.0,0.3581395348837209,Media*,153.83753883838654,19196.33927988261,0.008013899764712186
9546,2.0,22.0,15271155.0,Trey Songz discography,0.9951046109199524,Q7839616,Culture.Media.Media*,4602.0,0.09591000000000001,0.10393599999999999,0.0,77.0,215.0,0.3581395348837209,Media*,153.24611008167267,19196.33927988261,0.007983090309425381
4048,2.0,24.0,52989616.0,Adore (Amy Shark song),0.9937201142311096,Q51845584,Culture.Media.Media*,0.0,0.07331,0.07813099999999999,0.0,77.0,215.0,0.3581395348837209,Media*,153.03289759159088,19196.33927988261,0.007971983374557585
528,2.0,22.0,41337476.0,The Jump,0.9908843636512756,Q16995516,Culture.Media.Media*,4602.0,0.089405,0.09744,0.0,77.0,215.0,0.3581395348837209,Media*,152.59619200229645,19196.33927988261,0.007949233954320357
4120,7.0,23.0,149024.0,Yothu Yindi,0.2814156115055084,Q1590496,Culture.Media.Media*,4604.666667,0.07910700000000001,0.086013,0.0,77.0,215.0,0.3581395348837209,Media*,151.68301460146904,19196.33927988261,0.00790166356147028
5042,2.0,23.0,44860986.0,Uptown Special,0.9715740084648132,Q18713873,Culture.Media.Media*,0.0,0.087528,0.093481,0.0,77.0,215.0,0.3581395348837209,Media*,149.62239730358124,19196.33927988261,0.007794319277341727
5193,2.0,20.0,323396.0,Andrew Marr,0.8840492963790894,Q2323190,Culture.Media.Media*,4602.0,0.108769,0.123833,0.0,77.0,215.0,0.3581395348837209,Media*,136.14359164237976,19196.33927988261,0.007092164274521632
12192,2.0,23.0,50931261.0,Poppy (entertainer),0.8221991658210754,Q24852571,Culture.Media.Media*,36760.0,0.087986,0.094886,0.0,77.0,215.0,0.3581395348837209,Media*,126.61867153644562,19196.33927988261,0.0065959800819492456
13545,5.0,21.0,2298309.0,Stevie Wright,0.3276783227920532,Q2347814,Culture.Media.Media*,123485.15134200001,0.099092,0.11083,0.0,77.0,215.0,0.3581395348837209,Media*,126.15615427494049,19196.33927988261,0.006571886047416847
15665,3.0,23.0,203421.0,Amanda Bynes,0.5156299471855164,Q212002,Culture.Media.Media*,9203.0,0.087966,0.094676,0.0,77.0,215.0,0.3581395348837209,Media*,119.11051779985428,19196.33927988261,0.006204855835439405
17603,4.0,22.0,1449555.0,Harry Judd,0.38492217659950256,Q1053531,Culture.Media.Media*,9203.0,0.089413,0.09776599999999999,0.0,77.0,215.0,0.3581395348837209,Media*,118.55603039264679,19196.33927988261,0.0061759707756827995
18112,6.0,23.0,17081371.0,Geoffrey Gurrumul Yunupingu,0.24509501457214355,Q1400515,Culture.Media.Media*,4.616667,0.07911,0.086013,0.0,77.0,215.0,0.3581395348837209,Media*,113.23389673233032,19196.33927988261,0.00589872345353873
17407,3.0,22.0,1846227.0,Dick Diamonde,0.4843900501728058,Q3497645,Culture.Media.Media*,0.0,0.090163,0.098574,0.0,77.0,215.0,0.3581395348837209,Media*,111.89410158991814,19196.33927988261,0.005828929149381152
9980,3.0,23.0,40787427.0,Peking Duk,0.6723417043685913,Q16966715,Culture.Media.Music,1.533333,0.079106,0.085687,0.0,55.0,215.0,0.2558139534883721,Music,110.93638122081757,19196.33927988261,0.005779038367855726
174,2.0,21.0,15548838.0,Primal Scream discography,1.0000100135803225,Q7243046,Culture.Media.Music,0.0,0.098112,0.10860299999999999,0.0,55.0,215.0,0.2558139534883721,Music,110.00110149383548,19196.33927988261,0.005730316592659648
9545,2.0,22.0,15271155.0,Trey Songz discography,0.9965265989303588,Q7839616,Culture.Media.Music,4602.0,0.09591000000000001,0.10393599999999999,0.0,55.0,215.0,0.2558139534883721,Music,109.61792588233946,19196.33927988261,0.005710355723771611
4047,2.0,24.0,52989616.0,Adore (Amy Shark song),0.99593985080719,Q51845584,Culture.Media.Music,0.0,0.07331,0.07813099999999999,0.0,55.0,215.0,0.2558139534883721,Music,109.55338358879091,19196.33927988261,0.005706993504933554
4121,7.0,23.0,149024.0,Yothu Yindi,0.2814156115055084,Q1590496,Culture.Media.Music,4604.666667,0.07910700000000001,0.086013,0.0,55.0,215.0,0.2558139534883721,Music,108.34501042962074,19196.33927988261,0.0056440454010501994
5043,2.0,23.0,44860986.0,Uptown Special,0.966924011707306,Q18713873,Culture.Media.Music,0.0,0.087528,0.093481,0.0,55.0,215.0,0.2558139534883721,Music,106.36164128780366,19196.33927988261,0.0055407252256303155
4278,5.0,23.0,4063504.0,Normie Rowe,0.275139719247818,Q7053137,Culture.Media.Media*,38183.296762,0.08330599999999999,0.09073300000000001,0.0,77.0,215.0,0.3581395348837209,Media*,105.92879191040993,19196.33927988261,0.00551817668806371
10376,2.0,21.0,452921.0,Sherbet (band),0.6723417043685913,Q7494713,Culture.Media.Media*,106254.410567,0.091364,0.10080499999999999,0.0,77.0,215.0,0.3581395348837209,Media*,103.54062247276306,19196.33927988261,0.005393769143332011
13861,3.0,22.0,1375911.0,Harry Vanda,0.6001983880996704,Q1349337,Culture.Media.Music,0.0,0.090163,0.098574,0.0,55.0,215.0,0.2558139534883721,Music,99.03273403644562,19196.33927988261,0.005158938513877487
13862,3.0,22.0,1375911.0,Harry Vanda,0.41490885615348816,Q1349337,Culture.Media.Media*,0.0,0.090163,0.098574,0.0,77.0,215.0,0.3581395348837209,Media*,95.84394577145576,19196.33927988261,0.004992824119955952
11870,2.0,23.0,603633.0,Pnau,0.59267657995224,Q2761963,Culture.Media.Media*,0.0,0.07910299999999999,0.08554199999999999,0.0,77.0,215.0,0.3581395348837209,Media*,91.27219331264496,19196.33927988261,0.0047546666050175745
18111,6.0,23.0,17081371.0,Geoffrey Gurrumul Yunupingu,0.275139719247818,Q1400515,Culture.Media.Music,4.616667,0.07911,0.086013,0.0,55.0,215.0,0.2558139534883721,Music,90.79610735177994,19196.33927988261,0.004729865732626038
10375,2.0,21.0,452921.0,Sherbet (band),0.7931159734725952,Q7494713,Culture.Media.Music,106254.410567,0.091364,0.10080499999999999,0.0,55.0,215.0,0.2558139534883721,Music,87.24275708198547,19196.33927988261,0.0045447601133729795
5702,5.0,23.0,56945082.0,Djarimirri,0.3140605390071869,Q51818713,Culture.Media.Music,2.7833330000000003,0.079108,0.085904,0.0,55.0,215.0,0.2558139534883721,Music,86.3666482269764,19196.33927988261,0.004499120742124357
17408,3.0,22.0,1846227.0,Dick Diamonde,0.4688006341457367,Q3497645,Culture.Media.Music,0.0,0.090163,0.098574,0.0,55.0,215.0,0.2558139534883721,Music,77.35210463404655,19196.33927988261,0.004029523728782501
12995,1.0,24.0,54885931.0,Younger Now (song),0.9993221759796144,Q37151907,Culture.Media.Media*,0.0,0.080486,0.084936,0.0,77.0,215.0,0.3581395348837209,Media*,76.94780755043031,19196.33927988261,0.0040084625734381615
16473,1.0,20.0,75159.0,K Foundation Burn a Million Quid,0.9946250915527344,Q12125318,Culture.Media.Media*,0.0,0.10876400000000001,0.123688,0.0,77.0,215.0,0.3581395348837209,Media*,76.58613204956055,19196.33927988261,0.003989621715522674
10273,1.0,24.0,26554437.0,Hall Pass,0.9926641583442688,Q1128745,Culture.Media.Media*,0.0,0.080855,0.085701,0.0,77.0,215.0,0.3581395348837209,Media*,76.4351401925087,19196.33927988261,0.003981756056614984
8419,1.0,24.0,388018.0,The Amanda Show,0.99219411611557,Q1509429,Culture.Media.Media*,0.0,0.080855,0.085701,0.0,77.0,215.0,0.3581395348837209,Media*,76.39894694089888,19196.33927988261,0.00397987063194718
16989,1.0,23.0,53336883.0,Tremaine the Album,0.990301549434662,Q29344616,Culture.Media.Media*,0.0,0.087518,0.093253,0.0,77.0,215.0,0.3581395348837209,Media*,76.25321930646898,19196.33927988261,0.0039722792035865335
3221,1.0,23.0,17716326.0,Escala (group),0.9615437984466552,Q4038210,Culture.Media.Media*,0.0,0.082076,0.088132,0.0,77.0,215.0,0.3581395348837209,Media*,74.03887248039244,19196.33927988261,0.0038569266463207253
10191,1.0,20.0,3488845.0,John Inverdale,0.8840492963790894,Q3181808,Culture.Media.Media*,0.0,0.10876400000000001,0.123688,0.0,77.0,215.0,0.3581395348837209,Media*,68.07179582118988,19196.33927988261,0.003546082137260816
12193,2.0,23.0,50931261.0,Poppy (entertainer),0.6150978803634644,Q24852571,Culture.Media.Music,36760.0,0.087986,0.094886,0.0,55.0,215.0,0.2558139534883721,Music,67.66076683998108,19196.33927988261,0.0035246702953874256
9414,2.0,23.0,42541713.0,Sheppard (band),0.4378334879875183,Q16739933,Culture.Media.Media*,0.0,0.07910299999999999,0.08554199999999999,0.0,77.0,215.0,0.3581395348837209,Media*,67.42635715007782,19196.33927988261,0.0035124591291600753
9320,2.0,25.0,21031780.0,Hana (American musician),0.4301573634147644,Q2066647,Culture.Media.Media*,0.0,0.07484199999999999,0.079108,0.0,77.0,215.0,0.3581395348837209,Media*,66.24423396587372,19196.33927988261,0.0034508784721937265
11869,2.0,23.0,603633.0,Pnau,0.6001983880996704,Q2761963,Culture.Media.Music,0.0,0.07910299999999999,0.08554199999999999,0.0,55.0,215.0,0.2558139534883721,Music,66.02182269096375,19196.33927988261,0.0034392923425849912
13546,5.0,21.0,2298309.0,Stevie Wright,0.23371636867523196,Q2347814,Culture.Media.Music,123485.15134200001,0.099092,0.11083,0.0,55.0,215.0,0.2558139534883721,Music,64.2720013856888,19196.33927988261,0.0033481384366364376
17604,4.0,22.0,1449555.0,Harry Judd,0.2814156115055084,Q1053531,Culture.Media.Music,9203.0,0.089413,0.09776599999999999,0.0,55.0,215.0,0.2558139534883721,Music,61.91143453121185,19196.33927988261,0.003225168800600114
16850,3.0,23.0,20541423.0,Dan Sultan,0.24509501457214355,Q2380064,Culture.Media.Media*,0.0,0.079104,0.085651,0.0,77.0,215.0,0.3581395348837209,Media*,56.61694836616516,19196.33927988261,0.002949361726769365
12996,1.0,24.0,54885931.0,Younger Now (song),0.998876452445984,Q37151907,Culture.Media.Music,0.0,0.080486,0.084936,0.0,55.0,215.0,0.2558139534883721,Music,54.93820488452912,19196.33927988261,0.002861910496763479
10425,2.0,23.0,2905045.0,Glenn Shorrock,0.3557848632335663,Q5569105,Culture.Media.Media*,0.0,0.079099,0.08543300000000001,0.0,77.0,215.0,0.3581395348837209,Media*,54.79086893796921,19196.33927988261,0.0028542352861719304
16988,1.0,23.0,53336883.0,Tremaine the Album,0.992888569831848,Q29344616,Culture.Media.Music,0.0,0.087518,0.093253,0.0,55.0,215.0,0.2558139534883721,Music,54.60887134075164,19196.33927988261,0.0028447544370077205
10412,1.0,23.0,25726999.0,Frank Ifield,0.6791887283325195,Q1354614,Culture.Media.Media*,0.0,0.079098,0.085325,0.0,77.0,215.0,0.3581395348837209,Media*,52.297532081604004,19196.33927988261,0.002724349227168057
3785,1.0,21.0,2926024.0,Jackie Ashley,0.6654205918312073,Q6116202,Culture.Media.Media*,0.0,0.098101,0.108386,0.0,77.0,215.0,0.3581395348837209,Media*,51.23738557100296,19196.33927988261,0.002669122733452557
9234,2.0,25.0,1050240.0,Jana Wendt,0.3276783227920532,Q6150602,Culture.Media.Media*,0.0,0.07141900000000001,0.075547,0.0,77.0,215.0,0.3581395348837209,Media*,50.462461709976196,19196.33927988261,0.002628754418966739
4279,5.0,23.0,4063504.0,Normie Rowe,0.1824355274438858,Q7053137,Culture.Media.Music,38183.296762,0.08330599999999999,0.09073300000000001,0.0,55.0,215.0,0.2558139534883721,Music,50.169770047068596,19196.33927988261,0.002613507154441969
9319,2.0,25.0,21031780.0,Hana (American musician),0.4532718360424042,Q2066647,Culture.Media.Music,0.0,0.07484199999999999,0.079108,0.0,55.0,215.0,0.2558139534883721,Music,49.85990196466446,19196.33927988261,0.0025973651141348946
4852,5.0,23.0,2701004.0,ARIA Hall of Fame,0.1294127255678177,Q4653736,Culture.Media.Media*,2304.2447079999997,0.08079800000000001,0.087863,0.0,77.0,215.0,0.3581395348837209,Media*,49.82389934360981,19196.33927988261,0.0025954896200352266
10424,2.0,23.0,2905045.0,Glenn Shorrock,0.4301573634147644,Q5569105,Culture.Media.Music,0.0,0.079099,0.08543300000000001,0.0,55.0,215.0,0.2558139534883721,Music,47.317309975624084,19196.33927988261,0.00246491319442409
11890,1.0,23.0,51501185.0,Millennial whoop,0.8519628047943115,Q28402829,Culture.Media.Music,0.0,0.08795900000000001,0.094387,0.0,55.0,215.0,0.2558139534883721,Music,46.857954263687134,19196.33927988261,0.0024409838553329467
15664,3.0,23.0,203421.0,Amanda Bynes,0.8080772161483765,Q212002,Culture.Biography.Women,9203.0,0.087966,0.094676,0.0,19.0,215.0,0.08837209302325581,Women,46.06040132045746,19196.33927988261,0.0023994367180584196
11891,1.0,23.0,51501185.0,Millennial whoop,0.585111141204834,Q28402829,Culture.Media.Media*,0.0,0.08795900000000001,0.094387,0.0,77.0,215.0,0.3581395348837209,Media*,45.05355787277222,19196.33927988261,0.0023469869549548683
18663,4.0,20.0,43798827.0,Robert Young (musician),0.1968362182378769,Q18016111,Culture.Media.Music,13802.0,0.108779,0.124123,0.0,55.0,215.0,0.2558139534883721,Music,43.303968012332916,19196.33927988261,0.002255845105723602
3222,1.0,23.0,17716326.0,Escala (group),0.7663036584854126,Q4038210,Culture.Media.Music,0.0,0.082076,0.088132,0.0,55.0,215.0,0.2558139534883721,Music,42.14670121669769,19196.33927988261,0.0021955592992079806
4053,1.0,21.0,1320240.0,Tom Dowd,0.546748161315918,Q1341906,Culture.Media.Media*,0.0,0.098109,0.10849400000000001,0.0,77.0,215.0,0.3581395348837209,Media*,42.099608421325684,19196.33927988261,0.002193106081712426
17472,1.0,20.0,3745017.0,Sheherazade Goldsmith,0.546748161315918,Q7492840,Culture.Media.Media*,0.0,0.10876400000000001,0.123688,0.0,77.0,215.0,0.3581395348837209,Media*,42.099608421325684,19196.33927988261,0.002193106081712426
12537,1.0,24.0,40780343.0,Kerser,0.538993239402771,Q15880391,Culture.Media.Media*,0.0,0.073318,0.078312,0.0,77.0,215.0,0.3581395348837209,Media*,41.50247943401337,19196.33927988261,0.0021619996827992698
6959,2.0,21.0,15723206.0,Andrew Innes,0.26285186409950256,Q4201243,Culture.Media.Media*,0.0,0.098112,0.10860299999999999,0.0,77.0,215.0,0.3581395348837209,Media*,40.479187071323395,19196.33927988261,0.002108693041998106
7738,2.0,23.0,7687146.0,Col Joye,0.26285186409950256,Q5141820,Culture.Media.Media*,0.0,0.080788,0.087392,0.0,77.0,215.0,0.3581395348837209,Media*,40.479187071323395,19196.33927988261,0.002108693041998106
3490,1.0,23.0,24782674.0,Megan Washington,0.5234303474426271,Q6808754,Culture.Media.Media*,0.0,0.079098,0.085325,0.0,77.0,215.0,0.3581395348837209,Media*,40.30413675308228,19196.33927988261,0.002099574099282577
18664,4.0,20.0,43798827.0,Robert Young (musician),0.1294127255678177,Q18016111,Culture.Media.Media*,13802.0,0.108779,0.124123,0.0,77.0,215.0,0.3581395348837209,Media*,39.85911947488785,19196.33927988261,0.002076391696028181
16851,3.0,23.0,20541423.0,Dan Sultan,0.2393593490123749,Q2380064,Culture.Media.Music,0.0,0.079104,0.085651,0.0,55.0,215.0,0.2558139534883721,Music,39.49429258704186,19196.33927988261,0.00205738667207404
11251,1.0,26.0,38992487.0,Moranbong Band,0.5000100135803223,Q14561874,Culture.Media.Media*,0.0,0.069637,0.073032,0.0,77.0,215.0,0.3581395348837209,Media*,38.500771045684814,19196.33927988261,0.0020056308905746873
10413,1.0,23.0,25726999.0,Frank Ifield,0.6513648629188538,Q1354614,Culture.Media.Music,0.0,0.079098,0.085325,0.0,55.0,215.0,0.2558139534883721,Music,35.82506746053696,19196.33927988261,0.0018662447531379554
6226,6.0,22.0,16619622.0,Paper (magazine),0.5775054097175598,Q7132584,Culture.Visual_arts.Visual_arts*,148181.88986,0.09644,0.105868,0.0,10.0,215.0,0.046511627906976744,Visual_arts*,34.65032458305359,19196.33927988261,0.0018050485604495672
10852,4.0,22.0,35139405.0,Sunday Brunch,0.9579222798347472,Q7639349,Culture.Media.Television,9203.0,0.089413,0.09776599999999999,0.0,9.0,215.0,0.04186046511627907,Television,34.485202074050896,19196.33927988261,0.0017964467897371827
12536,1.0,24.0,40780343.0,Kerser,0.6224693655967712,Q15880391,Culture.Media.Music,0.0,0.073318,0.078312,0.0,55.0,215.0,0.2558139534883721,Music,34.23581510782242,19196.33927988261,0.001783455408276769
13217,3.0,24.0,59077157.0,Kelsey Merritt,0.585111141204834,Q58813054,Culture.Biography.Women,22990.0,0.080889,0.086217,0.0,19.0,215.0,0.08837209302325581,Women,33.35133504867554,19196.33927988261,0.0017373799536678895
9415,2.0,23.0,42541713.0,Sheppard (band),0.287777841091156,Q16739933,Culture.Media.Music,0.0,0.07910299999999999,0.08554199999999999,0.0,55.0,215.0,0.2558139534883721,Music,31.65556252002716,19196.33927988261,0.0016490416249936557
3489,1.0,23.0,24782674.0,Megan Washington,0.5698626637458801,Q6808754,Culture.Media.Music,0.0,0.079098,0.085325,0.0,55.0,215.0,0.2558139534883721,Music,31.342446506023407,19196.33927988261,0.0016327303893232227
