,Label,Id,Degree,modularity_class,betweenesscentrality
261,Albany_(New_York),261,3,20,11964.845937935435
417,Aussetzung_des_Handels,417,4,7,14315.380313828398
827,Catherine_Oxenberg,827,3,0,1325.552824108377
1072,Domitian,1072,8,20,97944.91965651647
1313,Estnische_Sprache,1313,3,25,8985.0
1767,Finanzkrise,1767,10,7,36957.0396573642
1796,Glaube,1796,3,26,10192.192880905524
1894,Georgius_Agricola,1894,2,7,4808.541550603011
2330,Hohen_Neuendorf,2330,1,15,0.0
2342,Italowestern,2342,6,18,2247.166666666667
2495,Joschka_Fischer,2495,10,22,61506.17034506872
2499,John_Coltrane,2499,2,20,4493.0
2569,Jive,2569,5,24,3949.486302327313
2707,Kofi_Annan,2707,8,2,86749.17997169714
3032,Lateinamerikanische_Tänze,3032,9,24,24187.02524588394
3132,Luxemburg_(Stadt),3132,3,7,54106.88804741911
3228,Meteorologie,3228,4,15,14096.826512030486
3272,Massaker,3272,4,10,26812.305756992755
3396,Mimi_Leder,3396,1,0,0.0
3642,Neandertal,3642,2,37,3281.229753897523
3828,"Paul_Verhoeven_(Regisseur,_1938)",3828,3,15,7559.613614061844
4272,Rems-Murr-Kreis,4272,5,33,36408.57630352268
4341,Rheingau-Taunus-Kreis,4341,4,22,86.48311153530796
4372,Bayreuther_Festspiele,4372,13,36,610.2143359744331
4449,Sergio_Leone,4449,5,18,2245.5
4502,Sydney_Pollack,4502,5,26,23256.086174935932
4668,Sundance_Film_Festival,4668,6,26,54107.51700226888
4772,Sophokles,4772,7,10,111651.11183819204
4813,Slasher-Film,4813,3,23,31409.0
4975,Sakkara,4975,1,0,0.0
5075,Theodor_Heuss,5075,6,22,97892.24276959301
5560,Wall_Street,5560,3,25,5678.0660567952045
5676,Wiener_Walzer,5676,4,24,11955.442545659691
7847,Autor,7847,72,19,1903845.5807686218
8322,Epizentrum,8322,1,7,0.0
8469,Mehrheitswahl,8469,7,34,51069.21522365182
8627,Christoph_von_Dohnányi,8627,3,25,5280.13254226887
8631,"Armand-Jean_du_Plessis,_duc_de_Richelieu",8631,3,19,10302.513688383508
8639,Markus_Wasmeier,8639,2,17,8990.575329715364
8961,Stagflation,8961,1,7,0.0
9037,Documenta,9037,1,27,0.0
9065,Edgar_Degas,9065,4,27,1497.0000000000655
9126,Asklepios,9126,2,24,8984.0
9497,Kindertag,9497,3,15,17331.742053498176
10260,Wolfgang_Thierse,10260,1,7,0.0
10692,Michelangelo,10692,6,2,46007.27731277498
10782,Hyperinflation,10782,1,7,0.0
10825,Pierre_Curie,10825,1,9,0.0
10852,Marcel_Duchamp,10852,6,27,85789.18562884461
10973,Landkreis_Breisgau-Hochschwarzwald,10973,6,33,44783.92309125921
