,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
25,3.0,25236.0,Quadrupedalism,0.9777238368988036,Q21907045,STEM.Biology,9290.0,37.0,13.0,357.0,0.036414565826330535,Biology,STEM,38.131229639053345,6400.0546790510425,0.005957953728718328
26,7.0,25740.0,Robert E. Lee,0.8479777574539185,Q165557,History_and_Society.Military_and_warfare,111089.0,21.0,7.0,131.0,0.053435114503816786,Military_and_warfare,History_and_Society,41.550910115242,688.0957335904242,0.0603853622205052
27,18.0,25901.0,Roberto Clemente,0.8962613940238953,Q684020,Culture.Sports,179073.01231644765,30.0,34.0,684.0,0.049707602339181284,Sports,Culture,548.5119731426239,47750.223407790065,0.011487107996507059
28,1.0,26479.0,Richie Benaud,0.974052667617798,Q2739019,Culture.Sports,0.0,18.0,60.0,287.0,0.20905923344947736,Sports,Culture,58.44316005706788,13492.266748048365,0.004331604255120555
29,6.0,27013.0,Swedish Academy,0.1732981950044632,Q207360,History_and_Society.Business_and_economics,13935.0,16.0,8.0,497.0,0.01609657947686117,Business_and_economics,History_and_Society,8.318313360214232,6478.166289411485,0.0012840536949183376
30,1.0,28226.0,Show business,0.6001983880996704,Q625568,History_and_Society.Business_and_economics,0.0,40.0,3.0,140.0,0.021428571428571432,Business_and_economics,History_and_Society,1.8005951642990112,12375.503815211356,0.0001454967160274969
31,1.0,28977.0,Salute,0.5234303474426271,Q858893,History_and_Society.Society,0.0,0.0,15.0,864.0,0.017361111111111112,Society,History_and_Society,7.851455211639407,14419.448549680412,0.0005445045408351225
32,3.0,30592.0,Partial Nuclear Test Ban Treaty,0.40734341740608215,Q278960,History_and_Society.Politics_and_government,9291.0,25.0,74.0,742.0,0.09973045822102426,Politics_and_government,History_and_Society,90.43023866415024,23811.750096201893,0.0037977149222044935
33,7.0,31918.0,University of Rochester,0.9937201142311096,Q149990,History_and_Society.Education,20233.113862187638,16.0,18.0,497.0,0.036217303822937634,Education,History_and_Society,125.2087343931198,6478.166289411485,0.019327804937297237
34,12.0,37125.0,Australian Security Intelligence Organisation,0.6370407938957214,Q782740,History_and_Society.Politics_and_government,519965.34565535607,11.0,91.0,868.0,0.10483870967741936,Politics_and_government,History_and_Society,695.6485469341278,25665.63115843385,0.02710428364842819
35,1.0,37483.0,Womyn,0.8840492963790894,Q3569775,History_and_Society.History,0.0,21.0,6.0,131.0,0.04580152671755725,History,History_and_Society,5.304295778274536,688.0957335904242,0.007708659593916065
36,3.0,38326.0,United Nations Interim Administration Mission in Kosovo,0.13661839067935946,Q504557,History_and_Society.Politics_and_government,9291.0,37.0,46.0,357.0,0.12885154061624648,Politics_and_government,History_and_Society,18.85333791375161,6400.0546790510425,0.002945808881205849
37,6.0,38948.0,Goldie,0.8903042674064636,Q507845,Culture.Media.Media*,340818.25,15.0,28.0,277.0,0.10108303249097472,Media*,Culture,149.57111692428592,18679.59243614972,0.008007193809797909
38,8.0,39040.0,Ernest Lawrence,0.3276783227920532,Q169577,History_and_Society.Military_and_warfare,12139.208315507962,22.0,18.0,352.0,0.05113636363636364,Military_and_warfare,History_and_Society,47.18567848205566,2837.14933090657,0.016631369370669738
39,1.0,48257.0,Fredric Brown,0.3629792034626007,Q363227,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,15.60810574889183,14419.448549680412,0.0010824343035807538
40,1.0,48756.0,Battle of Lesnaya,0.9991269707679749,Q166015,History_and_Society.Military_and_warfare,0.0,4.0,13.0,756.0,0.0171957671957672,Military_and_warfare,History_and_Society,12.988650619983671,98123.45835264774,0.0001323704936418315
41,2.0,48757.0,Great Northern War,0.3140605390071869,Q151616,History_and_Society.Society,4646.0,4.0,39.0,756.0,0.051587301587301584,Society,History_and_Society,24.496722042560574,98123.45835264774,0.0002496520450239468
42,26.0,52502.0,Nobel Prize in Physiology or Medicine,0.8596737384796143,Q80061,History_and_Society.Society,293949.4536591861,16.0,18.0,497.0,0.036217303822937634,Society,History_and_Society,402.3273096084595,6478.166289411485,0.062105122288395175
43,34.0,53539.0,Soyuz programme,0.287777841091156,Q207329,STEM.Space,17340.626873173234,26.0,86.0,837.0,0.1027479091995221,Space,STEM,841.4624073505403,295332.9668220952,0.0028491990460971
44,3.0,54181.0,Passed ball,0.9995066523551941,Q859991,Culture.Sports,5207.24928622169,30.0,34.0,684.0,0.049707602339181284,Sports,Culture,101.94967854022975,47750.223407790065,0.0021350618125819593
45,2.0,54596.0,Charles Macintosh,0.9947898983955384,Q683522,Culture.Biography.Biography*,13932.0,27.0,47.0,521.0,0.09021113243761997,Biography*,Culture,0.0,11904.828829459846,0.0
46,5.0,60579.0,"Crystal River, Florida",0.9987257122993468,Q994967,Geography.Regions.Americas.North_America,170.72821114629681,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
47,3.0,62440.0,The Sting,0.9688661694526672,Q62665,Culture.Media.Media*,71082.57089285558,30.0,118.0,684.0,0.17251461988304093,Media*,Culture,342.9786239862442,47750.223407790065,0.007182764802107501
48,6.0,65791.0,Shenzhou (spacecraft),0.94500470161438,Q1138653,History_and_Society.Transportation,715.8109527960872,26.0,91.0,837.0,0.1087216248506571,Transportation,History_and_Society,515.9725670814515,295332.9668220952,0.001747087609735986
49,4.0,67765.0,David Ben-Gurion,0.348655104637146,Q37610,History_and_Society.Politics_and_government,99836.05819611164,8.0,3.0,441.0,0.006802721088435374,Politics_and_government,History_and_Society,4.183861255645752,34510.00311822444,0.00012123618886131861
50,5.0,70884.0,Arizona Fall League,1.0000100135803225,Q3240330,Culture.Sports,30173.093782988173,6.0,220.0,942.0,0.2335456475583864,Sports,Culture,1100.0110149383547,264018.3338083327,0.004166419047765528
51,3.0,71082.0,"Washington County, Utah",0.9820237755775452,Q27240,Geography.Regions.Americas.North_America,4646.0,43.0,36.0,215.0,0.16744186046511628,North_America,Geography,0.0,2010.5385933518412,0.0
52,44.0,72004.0,"Bay County, Florida",0.9879562258720398,Q488865,Geography.Regions.Americas.North_America,6856.251697026629,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
53,39.0,72011.0,"Calhoun County, Florida",0.9219318628311156,Q174913,Geography.Regions.Americas.North_America,1917.951408857862,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
54,29.0,72015.0,"Citrus County, Florida",0.9883227348327636,Q488821,Geography.Regions.Americas.North_America,4329.187027347116,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
55,4.0,72119.0,Salisbury,0.9939124584197998,Q160642,Geography.Regions.Europe.Europe*,5725.925517132905,11.0,66.0,868.0,0.07603686635944701,Europe*,Geography,0.0,25665.63115843385,0.0
56,42.0,72357.0,"Escambia County, Florida",0.9947898983955384,Q156643,Geography.Regions.Americas.North_America,3842.093832864438,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
57,49.0,72362.0,"Franklin County, Florida",0.9755869507789612,Q488813,Geography.Regions.Americas.North_America,10062.7050379736,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
58,39.0,72364.0,"Gadsden County, Florida",0.9893575310707092,Q501848,Geography.Regions.Americas.North_America,6840.271027227827,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
59,46.0,72369.0,"Gulf County, Florida",0.9981998205184937,Q488461,Geography.Regions.Americas.North_America,5964.413666374807,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
60,41.0,72385.0,"Jackson County, Florida",0.94500470161438,Q488537,Geography.Regions.Americas.North_America,4094.746713873059,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
61,6.0,73276.0,University of Waterloo,0.9919480085372924,Q1049470,History_and_Society.Education,5.641305916305917,16.0,18.0,497.0,0.036217303822937634,Education,History_and_Society,107.13038492202757,6478.166289411485,0.016537146491150033
62,41.0,73612.0,"Leon County, Florida",0.9893575310707092,Q488576,Geography.Regions.Americas.North_America,1528.1205930144122,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
63,41.0,73632.0,"Okaloosa County, Florida",0.9841036200523376,Q494476,Geography.Regions.Americas.North_America,6800.654638848472,19.0,174.0,833.0,0.20888355342136852,North_America,Geography,0.0,115465.86982138455,0.0
64,1.0,74338.0,Foster Hewitt,0.9416641592979432,Q5473707,Culture.Sports,0.0,33.0,66.0,375.0,0.17600000000000002,Sports,Culture,62.149834513664246,10139.715721696617,0.006129346839643461
