,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,20.0,9.0,Astronomia,0.4532718360424042,Q333,Culture.Philosophy_and_religion,9.0,328811.5251217425,11.0,3978.0,9.065436720848083,Culture,Philosophy_and_religion
1,8.0,315.0,Agropoli,1.0000100135803225,Q80544,Geography.Regions.Europe.Southern_Europe,315.0,38324.40240068982,4.0,2986.0,0.0,Geography,Southern_Europe
2,2.0,358.0,Arcevia,1.0000100135803225,Q123540,Geography.Regions.Europe.Southern_Europe,358.0,323.9865104733389,4.0,963.0,0.0,Geography,Southern_Europe
3,10.0,409.0,Alfredo Binda,0.9982553720474244,Q318051,Culture.Sports,409.0,1124.7797070948568,16.0,2473.0,9.982553720474245,Culture,Sports
4,5.0,419.0,Argon,0.8439050912857056,Q696,STEM.Chemistry,419.0,31309.387868800488,11.0,3317.0,4.219525456428528,STEM,Chemistry
5,4.0,716.0,Blow Out,0.9883227348327636,Q885488,Culture.Media.Media*,716.0,9336.082782686379,13.0,2009.0,3.9532909393310542,Culture,Media*
6,24.0,722.0,Bernard Hinault,0.9748311638832092,Q109255,Culture.Sports,722.0,36691.153878407415,16.0,3601.0,23.39594793319702,Culture,Sports
7,4.0,886.0,Codice di avviamento postale,0.12253321707248688,Q2106214,Culture.Visual_arts.Visual_arts*,886.0,2745.620210514511,4.0,3168.0,0.4901328682899475,Culture,Visual_arts*
8,4.0,1273.0,Campo elettromagnetico,0.40734341740608215,Q177625,STEM.Medicine_&_Health,1273.0,2745.1788209921897,11.0,2900.0,1.6293736696243286,STEM,Medicine_&_Health
9,12.0,1280.0,Calendario,0.33459946513175964,Q12132,Culture.Philosophy_and_religion,1280.0,97553.8290471374,11.0,3385.0,4.015193581581116,Culture,Philosophy_and_religion
10,4.0,1303.0,Curling,0.9879562258720398,Q136851,Culture.Sports,1303.0,27902.214979925502,11.0,7156.0,3.951824903488159,Culture,Sports
11,4.0,1312.0,Centro di massa,0.8479777574539185,Q2945123,STEM.Space,1312.0,9864.65751184608,11.0,2784.0,3.391911029815674,STEM,Space
12,5.0,1674.0,Eclittica,0.19194278120994568,Q79852,STEM.Space,1674.0,13724.545836530851,11.0,3250.0,0.9597139060497284,STEM,Space
13,13.0,1676.0,Interazione elettromagnetica,0.8903042674064636,Q849919,STEM.Physics,1676.0,63105.121063669685,11.0,2963.0,11.573955476284027,STEM,Physics
14,12.0,1680.0,Erminio Macario,0.9955416321754456,Q556400,Culture.Biography.Biography*,1680.0,48791.451956668825,13.0,4649.0,0.0,Culture,Biography*
15,10.0,1721.0,Edmondo De Amicis,0.4688006341457367,Q240576,Culture.Literature,1721.0,84742.25947981446,21.0,3626.0,4.688006341457367,Culture,Literature
16,1.0,1784.0,Elo,0.9748311638832092,Q105955,Culture.Sports,1784.0,0.0,10.0,3072.0,0.9748311638832092,Culture,Sports
17,4.0,1900.0,Fratelli Marx,0.3276783227920532,Q64450,Culture.Media.Media*,1900.0,52020.489247195685,13.0,3220.0,1.310713291168213,Culture,Media*
18,24.0,1946.0,Campionato mondiale di Formula 1 2003,1.0000100135803225,Q69859,Culture.Sports,1946.0,3760.011879655391,15.0,2626.0,24.00024032592774,Culture,Sports
19,5.0,2042.0,Massiccio del Gennargentu,0.13661839067935946,Q955286,STEM.Earth_and_environment,2042.0,13162.880576409043,0.0,2164.0,0.6830919533967973,STEM,Earth_and_environment
20,1.0,2118.0,Gastropoda,0.9790457487106324,Q4867740,STEM.Biology,2118.0,0.0,8.0,1997.0,0.9790457487106324,STEM,Biology
