,Label,Id,Degree,modularity_class,betweenesscentrality
974,Ada_Lovelace,974,6,19,20530.677977866977
1695,Amazons,1695,4,43,31269.0
2893,Alex_Lifeson,2893,83,23,3725.708834291515
3453,Baker_Island,3453,3,0,15635.999999999993
3873,Bernard_Montgomery,3873,3,6,15637.000000000004
4975,Battle_of_Abritus,4975,3,1,0.5
5165,Country,5165,10,1,150589.03998995002
5664,Consciousness,5664,18,1,104401.14048544764
5735,Conscription,5735,30,3,475042.16471743834
5768,Catullus,5768,8,1,94859.90848964945
5985,Canadian_Radio-television_and_Telecommunications_Commission,5985,17,34,277659.5895312975
6590,Cruise_missile,6590,78,15,130152.81828640722
6753,Clitic,6753,4,1,7367.355883661877
7475,CANDU_reactor,7475,9,2,27685.299392370212
7592,Caldera,7592,45,25,98816.8050624675
8128,Dialect,8128,8,1,85311.49244076178
8397,Danny_Elfman,8397,5,1,96558.7160830924
8398,Dimension,8398,4,1,7819.0
8466,Dorado,8466,4,1,69509.94416027247
8630,Diego_Garcia,8630,13,3,35946.25379882478
11887,Greek_language,11887,42,1,1382380.563566761
11993,Son_of_Godzilla,11993,6,22,502.92276239706115
11994,Destroy_All_Monsters,11994,7,22,70166.474250371
11998,Godzilla_vs._Megalon,11998,6,22,502.92276239706115
12001,Terror_of_Mechagodzilla,12001,5,22,0.0
12229,Government,12229,21,1,407251.85641070077
12550,Gallifrey,12550,5,19,16817.96710637532
12569,Grammar,12569,6,1,9357.368163741285
12962,Gamma-Hydroxybutyric_acid,12962,4,2,62495.999999999985
12964,Geddy_Lee,12964,89,23,13629.110724190554
13145,Gerolamo_Cardano,13145,2,1,7818.999999999999
13894,Houston_Astros,13894,74,17,836026.3470737851
13919,Hezbollah,13919,138,3,212284.4556817837
14317,Hergé,14317,4,1,0.0
14457,"Prince_Harry,_Duke_of_Sussex",14457,28,20,285842.3786484113
14653,Iran,14653,651,3,8296248.41451131
14665,Geography_of_Iraq,14665,24,3,7282.548237704329
14672,Foreign_relations_of_Iraq,14672,37,3,19404.824232536033
14790,Ice_hockey,14790,67,28,1841219.4741660277
14889,Iran–Iraq_War,14889,289,3,314269.3671607947
15027,Isa,15027,1,3,0.0
15081,Green_Party_(Ireland),15081,25,16,25356.10187464511
15443,Western_imperialism_in_Asia,15443,6,1,350176.5153211978
16366,Jurisprudence,16366,18,1,195035.32826852237
16460,John_Rutsey,16460,82,23,8003.910671873726
16634,Konrad_Adenauer,16634,14,3,83829.6727386628
16959,Katyusha_rocket_launcher,16959,56,15,7837.86794722705
17314,Khandi_Alexander,17314,3,5,570.6591047166854
17335,Klaus_Barbie,17335,7,19,56867.93936101226
17350,Khuriya_Muriya_Islands,17350,8,32,154043.72569410538
17524,Language,17524,25,1,101682.17117389431
17640,Line_of_scrimmage,17640,18,8,70220.86159665642
17730,Latin,17730,50,1,2044749.9945892445
17888,Leon_Trotsky,17888,8,1,117499.245179466
18934,Muhammad,18934,44,3,151770.45035851878
19378,Mind,19378,21,1,49525.1419695225
19594,Missile,19594,59,15,99804.79128389472
19760,Manichaeism,19760,5,1,24687.24719294836
20625,Makran,20625,7,32,5231.51083186424
21719,New_England_Patriots,21719,93,8,1219418.0785888273
21854,Navigation,21854,10,1,27307.523341269472
22003,Neil_Peart,22003,98,23,368646.99484145234
22316,Oman,22316,131,32,831229.2162293744
22318,Geography_of_Oman,22318,29,32,102876.52624078999
22319,Demographics_of_Oman,22319,17,32,272.2889338915641
22320,Politics_of_Oman,22320,40,32,124725.94500043053
22325,Foreign_relations_of_Oman,22325,27,32,514.9849655617188
22507,Oliver_North,22507,9,3,54111.21098155786
22915,Planet,22915,14,1,220681.8937357306
22921,Psychology,22921,30,1,295181.9205532545
22939,Physics,22939,28,1,378093.3790051711
23300,Paula_Abdul,23300,7,30,54702.5
23372,Palau,23372,9,0,322118.44449125853
23449,Foreign_relations_of_the_Philippines,23449,9,3,270390.6528367977
24612,Procedural_law,24612,2,1,0.0
24640,Persia_(disambiguation),24640,1,3,0.0
24694,Philosophy_of_law,24694,1,1,0.0
25432,Rush_(band),25432,108,23,596580.7989007051
25703,Demographics_of_Russia,25703,5,16,6876.116254845793
26377,Reichsmarine,26377,5,6,103715.79243716157
26700,Science,26700,30,1,711507.4618377042
26781,Social_science,26781,19,1,64166.8685217104
26945,Saint_Helena,26945,6,0,109002.4251995222
27052,Administrative_division,27052,8,1,276082.55906614545
27169,San_Francisco_49ers,27169,139,8,2276464.875321344
27277,Foreign_relations_of_Saudi_Arabia,27277,17,3,10747.859605755533
27838,Sequence,27838,2,1,4.8541649329274765
27899,Syrinx,27899,4,23,136834.60218179895
28151,State_(polity),28151,13,1,231103.4519388914
28163,Sagitta,28163,3,1,7818.999999999998
29005,Strait_of_Hormuz,29005,60,3,64286.779531910644
29591,Stellarator,29591,2,2,7819.0
29656,Steve_Ballmer,29656,3,31,15637.000000000004
30012,Time,30012,21,1,27084.375874084482
30089,Geography_of_Taiwan,30089,15,22,287640.876152842
30091,Politics_of_the_Republic_of_China,30091,28,22,108928.62369513437
30265,Tom_Clancy,30265,5,3,5876.788890077697
30658,TWA_Flight_800,30658,7,33,3057.9448689965498
31006,Phenotypic_trait,31006,3,1,563.8958193149258
31338,The_Adventures_of_Tintin,31338,6,1,35300.38128557283
31833,Foreign_relations_of_Ukraine,31833,5,3,320.6056117156946
31842,Foreign_relations_of_the_United_Arab_Emirates,31842,10,3,1886.448058719389
32078,Whig_Party_(United_States),32078,12,2,22266.25125067071
32301,Anti-Masonic_Party,32301,11,2,10498.158847141596
32304,United_Methodist_Church,32304,11,2,128368.09359274946
32327,USS_Triton,32327,2,15,0.0
32700,Volcanic_Explosivity_Index,32700,30,25,17180.147674734286
33186,Waffen-SS,33186,18,6,93750.71577365573
33651,Waiting_for_Godot,33651,4,5,36577.59378955516
33835,World_Calendar,33835,4,29,0.0
33924,Winter_War,33924,13,6,131624.91927742935
34414,Zanzibar,34414,29,32,51836.846511382726
36882,Blake_Edwards,36882,2,19,7819.0000000000055
37368,General_Atomics_MQ-1_Predator,37368,26,3,47569.2959482533
38020,Gregory_of_Nyssa,38020,3,1,10831.285207112778
38025,Ballistic_missile,38025,45,15,315011.66137521085
38058,Permanent_Court_of_Arbitration,38058,6,3,63788.427407827454
38151,AGM-114_Hellfire,38151,21,3,30810.99606579337
38890,Natural_science,38890,11,1,288088.6579686648
40294,Stephen_Smale,40294,1,1,0.0
42104,Cameron_Diaz,42104,9,5,274820.1776410942
42405,Ichthyology,42405,3,31,25392.010872224055
42446,Reason,42446,19,1,83284.49863490253
42990,Convoy,42990,6,22,28611.31051166172
43008,Supergrass,43008,2,23,31264.00000000004
43088,Yogi_Berra,43088,12,17,6824.754158932228
43506,Axis_of_evil,43506,44,3,574023.6516721441
43568,Tom_Hanks,43568,22,5,263625.01331158634
43854,Reality,43854,23,1,39858.08674520261
44418,Deliberative_assembly,44418,3,1,671.9968679171941
44849,Brad_Pitt,44849,16,5,118837.12251399181
45310,Qattara_Depression,45310,3,1,364.94103550117586
46426,Basil_II,46426,4,1,214.1880623055018
46863,Asymmetric_warfare,46863,19,3,180843.69330213952
47353,Object_(philosophy),47353,13,1,8143.998401303095
47517,Planetary_body,47517,1,1,0.0
50857,Racing,50857,5,1,16341.579025200675
51691,Stanley_Unwin_(comedian),51691,1,19,0.0
52053,French_Indochina,52053,9,22,44810.389302510994
52970,Pete_Rose,52970,31,17,709739.3308343062
53386,Charles_Beaumont,53386,20,9,15641.457042761982
53392,The_Twilight_Zone,53392,111,9,48095.43399152472
53775,USS_Vincennes,53775,1,3,0.0
53869,Jim_Thorpe,53869,22,8,56986.97572264688
55126,Dongfeng_(missile),55126,10,15,102.10003609332742
55570,Bank_of_North_America,55570,1,2,0.0
55774,Agricultural_Adjustment_Act,55774,6,22,23451.0
55816,National_Labor_Relations_Act_of_1935,55816,5,22,0.0
56293,Clive_Sinclair,56293,5,20,15634.0
56478,North,56478,5,1,2255.9142072084887
57053,Muscat,57053,64,32,207522.32520332932
58352,Sport_in_the_Netherlands,58352,1,28,0.0
58617,Fact,58617,8,1,985.8319528928771
58960,Timeline_of_medicine_and_medical_technology,58960,2,1,20920.235562536553
59135,Solemnity,59135,1,2,0.0
59639,Chivalry,59639,6,19,18859.959526118946
