,Label,Id,Degree,modularity_class,betweenesscentrality
800,"Стам,_Яп",800,2,9,5.876623376623376
1182,"Стриженов,_Глеб_Александрович",1182,2,0,3200.0
3202,Можайск,3202,2,0,1444.5567094498817
3532,Клингонский_язык,3532,1,15,0.0
3546,Квенья,3546,15,15,1602.255078707925
9055,Антропософия,9055,1,4,0.0
9158,Алсу,9158,11,7,18062.997652265545
9618,Татьянин_день,9618,2,18,6392.0
9782,Ё,9782,2,13,4797.0
10328,История_гимнов_России_и_СССР,10328,1,0,0.0
10405,Викторина,10405,2,21,4797.0
11180,Том_Бомбадил,11180,32,15,243.93959940190837
11681,Александрийская_православная_церковь,11681,14,4,4225.770430991042
12343,Московская_область,12343,29,0,90300.91637122595
12556,Торин_Дубощит,12556,36,15,6867.282264886329
12816,Император_Тайсё,12816,3,13,3201.0
14880,"Френкель,_Ян_Абрамович",14880,4,12,1104.9153549530563
15439,Челябинская_область,15439,8,0,5651.347323192235
17360,"Соломина,_Мария_Антониновна",17360,1,13,0.0
18412,Микронезия,18412,1,20,0.0
21786,"Ищите_женщину_(фильм,_1982)",21786,5,13,14941.786744000958
22142,Епархии_Русской_православной_церкви,22142,7,0,9590.0
22820,Магнитогорск,22820,6,0,8546.662755864203
23499,Арда,23499,36,15,522.7897885899766
23508,Эру_Илуватар,23508,34,15,252.54944495413048
23742,Шеффилд,23742,4,9,591.7315102424187
26805,Обрезание_Господне,26805,1,18,0.0
28933,Элладская_православная_церковь,28933,14,4,3565.272523695971
33935,Вертеп_(театр),33935,1,22,0.0
40475,Пимен_(патриарх_Московский),40475,9,4,1013.0222697581064
40680,Атолл,40680,3,20,3201.0
41603,Загреб,41603,11,10,422069.1883496526
42177,Театры_Москвы,42177,3,13,6863.017497219822
42431,Малый_театр,42431,12,13,32248.865183416678
44080,"Боже,_Царя_храни!",44080,2,0,0.0
44387,Восточнокатолические_церкви,44387,2,4,0.0
44948,"Грабарь,_Игорь_Эммануилович",44948,3,13,4799.0
47052,Михайловский_Златоверхий_монастырь,47052,4,4,8332.768314301784
51624,Саввино-Сторожевский_монастырь,51624,2,4,1601.0
52994,"Ульянова,_Инна_Ивановна",52994,3,0,750.0504308074186
53786,Олимпик_Марсель,53786,4,9,594.3869475296328
53879,Московский_Художественный_академический_театр_имени_М._Горького,53879,4,13,36686.512969849886
54469,"Ливанов,_Борис_Николаевич",54469,2,0,4797.0
55183,"Бестужев-Рюмин,_Алексей_Петрович",55183,2,7,97.31974781911232
55251,"Тухманов,_Давид_Фёдорович",55251,8,7,5072.079364997264
55465,Месса,55465,5,22,6398.0
58856,"Бардин,_Гарри_Яковлевич",58856,2,7,1601.0
61344,Иосиф_Флавий,61344,1,22,0.0
63484,Антиохийская_православная_церковь,63484,13,4,9830.860611685637
63485,Болгарская_православная_церковь,63485,13,4,2916.538916023065
63489,Иерусалимская_православная_церковь,63489,18,4,41197.14214504022
63493,Польская_православная_церковь,63493,15,4,4171.412359447767
63494,Румынская_православная_церковь,63494,14,4,4461.011506082222
63496,Московский_патриархат,63496,9,4,21036.8457824348
63497,Сербская_православная_церковь,63497,16,4,41365.540586046875
63942,"Смолкин,_Борис_Григорьевич",63942,2,12,3200.0
65514,"Ладынина,_Марина_Алексеевна",65514,4,7,9503.343197961105
66744,Иван_Кольцо,66744,3,12,800.0
69045,"Малявина,_Валентина_Александровна",69045,4,13,9783.958578455853
72712,Хоккей_с_шайбой_на_Олимпийских_играх,72712,5,6,12432.109160648137
