,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
53,Arménie,18,35.714287,193,77,88,11.572415,18.158169,53,31,3,146366.182971155,Q399
273,Arménien,18,23.714287,193,77,88,-3.3540545,22.663908,273,17,3,32075.642562115783,Q8785
2346,Prix Nobel de chimie,15,19.428572,0,134,135,5.092757,-6.174616,2346,12,9,3418.356219118096,Q44585
2442,Phosphore,15,10.857142,0,134,135,-10.072848,12.752747,2442,2,9,1345.0,Q674
3120,Var (département),1,17.714287,235,94,0,-22.743174,-8.5528345,3120,10,8,53838.1632375769,Q12789
7489,Dakota du Nord,4,11.714286,0,126,172,-3.5856812,1.3066876,7489,3,2,49149.068985435246,Q1207
7490,Dakota du Sud,4,15.142857,0,126,172,-5.875222,12.687117,7490,7,2,125547.20178578961,Q1211
7545,Maryland,4,15.142857,0,126,172,2.929907,23.397373,7545,7,2,135251.4873036269,Q1391
7583,Oklahoma,4,14.285714,0,126,172,7.0809546,-14.483159,7583,6,2,15702.269918771957,Q1649
9366,Julien Dray,10,10.857142,114,121,10,20.230482,15.64888,9366,2,14,4029.0,Q3189473
9989,François Lamy,1,10.0,235,94,0,12.178045,-24.557272,9989,1,8,0.0,Q560944
10182,Victoires de la musique,18,16.0,193,77,88,2.3886483,9.314033,10182,8,3,6142.917761678325,Q2445029
12059,Étienne Chatiliez,12,12.571428,60,163,0,-0.33479583,13.57632,12059,4,5,2016.5,Q289512
12123,Georges Lautner,6,18.571428,255,42,47,13.885867,-17.518656,12123,11,13,97909.77140707539,Q1351715
12587,Magdebourg,4,10.857142,0,126,172,20.537458,-9.810476,12587,2,2,1345.0,Q1733
13138,Carcassonne,1,20.285713,235,94,0,2.141964,-13.9439945,13138,13,8,16755.48957446054,Q6582
13939,Simetierre (roman),16,10.0,152,129,0,-7.70285,12.020119,13939,1,6,0.0,Q742226
14268,Lanceur (astronautique),11,14.285714,175,95,13,22.584124,-12.169388,14268,6,11,10919.357366501325,Q697175
14397,Gibraltar,14,14.285714,0,134,74,5.593043,24.183039,14397,6,4,9392.0,Q1410
14837,Partis politiques belges,8,24.57143,153,96,160,13.404213,7.796676,14837,18,7,2767.4940085803373,Q792375
14839,Ecolo,8,31.428572,153,96,160,-22.740725,-3.0057395,14839,26,7,12175.491861796381,Q655611
15327,Édouard III,1,12.571428,235,94,0,15.65085,16.592882,15327,4,8,24658.371955053022,Q129247
16934,Moruroa,5,12.571428,235,44,170,13.939285,-22.51979,16934,4,5,1.0,Q318446
17270,Politique en Allemagne,8,13.428572,153,96,160,-2.354007,-12.246191,17270,5,7,0.0,Q159493
17424,IIe concile œcuménique du Vatican,1,13.428572,235,94,0,13.360811,0.28572288,17424,5,8,6075.813336703092,Q169789
17791,Robert Guédiguian,18,13.428572,193,77,88,-10.301871,6.6010165,17791,5,3,3458.1329216702593,Q718596
17824,Alliance 90 / Les Verts,8,15.142857,153,96,160,-16.456638,20.317877,17824,7,7,5863.589832776107,Q49766
18718,Spectre,16,10.857142,152,129,0,-18.05848,-1.1234121,18718,2,6,0.0,Q11471034
19250,Schaerbeek,8,23.714287,153,96,160,22.979555,15.935137,19250,17,7,23920.130380081766,Q12887
20890,Vaison-la-Romaine,1,10.0,235,94,0,19.917362,-4.198742,20890,1,8,0.0,Q504887
22205,Ergot du seigle,5,10.857142,235,44,170,14.078005,20.432549,22205,2,13,0.0,Q217227
23504,Total Recall,5,10.0,235,44,170,-19.69437,-0.62274307,23504,1,5,0.0,Q222018
24701,Saint-Sulpice (Vaud),18,10.0,193,77,88,-15.636911,12.041547,24701,1,3,0.0,Q68019
24935,Louis Pasteur,3,12.571428,0,160,220,22.521667,-4.538189,24935,4,12,2688.9999999999995,Q529
25538,César du meilleur film,18,13.428572,193,77,88,11.45229,20.746023,25538,5,3,4036.0,Q645595
28189,Laurent Jalabert,10,16.0,114,121,10,0.8185024,-16.008867,28189,8,14,8047.91666666667,Q13485
29526,Ethel et Julius Rosenberg,13,12.571428,253,0,107,5.3181744,-23.677094,29526,4,15,5370.0,Q769097
29559,United States Air Force,11,12.571428,175,95,13,9.526229,8.050345,29559,4,11,18925.187170499215,Q11223
29747,Charlotte Rampling,0,10.857142,0,164,49,13.323061,-12.577471,29747,2,1,52101.66061290491,Q234679
30417,Aurore Clément,12,10.857142,60,163,0,-18.178808,-21.997679,30417,2,5,736.6622243266296,Q136221
35092,Jean-Marc Reiser,12,10.857142,60,163,0,-10.129752,-3.1702,35092,2,5,1345.0,Q707328
38928,Micheline Presle,18,15.142857,193,77,88,14.532402,21.066349,38928,7,3,8128.726379176382,Q446235
40363,Willis Tower,12,10.857142,60,163,0,-6.066032,15.435522,40363,2,5,1345.0,Q29294
40728,Force ouvrière,13,10.857142,253,0,107,-3.1333132,-18.921467,40728,2,15,1345.0,Q1125623
41343,Génocide arménien,18,22.857143,193,77,88,-10.078869,7.042244,41343,16,3,11507.300839975784,Q80034
41438,Mylène Demongeot,6,11.714286,255,42,47,22.161,10.14138,41438,3,13,6709.0,Q239868
41458,Denys de La Patellière,0,16.0,0,164,49,-9.171914,8.131344,41458,8,1,26146.899501664542,Q1190057
41873,Ixelles,8,19.428572,153,96,160,21.759184,-10.539276,41873,12,7,52277.15990407822,Q208713
42696,Didier Kaminka,6,12.571428,255,42,47,-24.866571,4.0925107,42696,4,13,8349.314566627043,Q1210550
42998,Chic (groupe),12,10.0,60,163,0,9.350585,-23.286724,42998,1,5,0.0,Q516712
43161,Cosmodrome de Baïkonour,11,16.0,175,95,13,-20.912457,-5.848364,43161,8,11,6444.609379741511,Q177477
43226,Maximilien Ier (empereur du Mexique),10,10.0,114,121,10,19.505617,15.210427,43226,1,14,0.0,Q84192
43574,Nicole Berger (actrice française),0,10.0,0,164,49,7.435022,19.511595,43574,1,1,0.0,Q461473
44028,Robert Dalban,6,10.857142,255,42,47,11.363342,13.564083,44028,2,13,0.0,Q722412
44185,Conques,1,10.857142,235,94,0,23.440928,4.3348846,44185,2,8,10314.805150863458,Q317349
44460,Humat Al-Hima,14,10.0,0,134,74,-2.4954233,-2.5184903,44460,1,4,0.0,Q682679
44494,Nicole Courcel,5,10.0,235,44,170,8.440005,-11.315806,44494,1,5,0.0,Q430016
44502,Hibernatus,0,10.0,0,164,49,-23.299458,-7.7529116,44502,1,1,0.0,Q568048
46100,Sam Mendes,16,20.285713,152,129,0,11.654676,-23.22705,46100,13,6,43997.07458433331,Q223233
47919,Ticky Holgado,6,11.714286,255,42,47,-19.896755,-24.09444,47919,3,13,9379.0,Q2121322
48260,"La Dentellière (film, 1977)",18,10.0,193,77,88,14.13714,-23.438284,48260,1,3,0.0,Q736508
48705,Ganshoren,8,18.571428,153,96,160,22.203072,24.266975,48705,11,7,363.3396657113013,Q366552
49260,MASH (série télévisée),18,12.571428,193,77,88,-8.93899,-16.20331,49260,4,3,1345.0,Q494244
49440,Geneviève de Gaulle-Anthonioz,17,10.0,185,97,239,-11.391489,19.500893,49440,1,12,0.0,Q275274
49456,Comtés du Québec,19,10.0,0,168,183,24.476776,12.88079,49456,1,0,0.0,Q2991491
50482,Chambre noire,4,12.571428,0,126,172,-0.7432635,4.216006,50482,4,2,3226.107945903207,Q183998
50679,Marc-Vivien Foé,14,11.714286,0,134,74,16.622898,19.81062,50679,3,4,1345.0,Q223843
52933,Diaspora arménienne,18,19.428572,193,77,88,-20.599192,-15.03356,52933,12,3,5457.715631195675,Q550095
52963,Épisode cévenol,1,11.714286,235,94,0,1.1938924,16.052929,52963,3,8,398.6119638278572,Q3354990
53474,Anabaptisme,4,12.571428,0,126,172,0.40558293,-18.624365,53474,4,2,14703.0,Q165580
54218,Claude Chirac,14,10.0,0,134,74,-2.071657,21.65472,54218,1,4,0.0,Q2977194
54249,Soyouz (véhicule spatial),11,15.142857,175,95,13,-18.228212,4.186974,54249,7,11,250.3072119146899,Q579421
54657,Mennonitisme,4,10.857142,0,126,172,13.903125,1.1027447,54657,2,2,0.0,Q110223
55528,Mine terrestre,6,11.714286,255,42,47,2.7502697,14.367209,55528,3,13,4031.0,Q178795
56253,Parme,10,11.714286,114,121,10,13.967467,-2.7068782,56253,3,14,4031.000000000001,Q2683
56354,Hussard,0,11.714286,0,164,49,-4.5011935,23.403656,56354,3,1,2689.0,Q191713
56358,Roland Emmerich,5,12.571428,235,44,170,22.507008,14.768637,56358,4,5,36226.66126271915,Q60100
57201,Danny Boyle,16,11.714286,152,129,0,-6.2982764,19.396679,57201,3,6,0.0,Q134867
57585,James Bond 007 contre Dr No,16,33.14286,152,129,0,-11.246603,15.948752,57585,28,6,21970.448617016085,Q102754
57662,Irrédentisme,18,13.428572,193,77,88,11.867202,-0.14091289,57662,5,3,48739.16707139818,Q182274
57699,Jean Giraud,12,10.0,60,163,0,9.636277,-9.959096,57699,1,5,0.0,Q309240
58431,Newcastle upon Tyne,7,10.0,54,124,233,-11.160744,-7.856476,58431,1,10,0.0,Q1425428
59967,Jean-Paul Rappeneau,6,10.0,255,42,47,-7.692671,-9.502827,59967,1,13,0.0,Q709973
60719,Le miroir se brisa,18,10.0,193,77,88,0.81427777,6.18625,60719,1,3,0.0,Q588531
62540,Jean Raspail,12,10.857142,60,163,0,-21.484701,-24.122908,62540,2,2,0.0,Q1383662
62706,Massif du Luberon,0,14.285714,0,164,49,10.634834,-3.484687,62706,6,1,59298.628986749034,Q1780121
63476,Nicosie,7,14.285714,54,124,233,5.0405006,-0.44733027,63476,6,10,32151.32714572394,Q3856
64087,Union des forces progressistes,19,34.857143,0,168,183,14.158231,11.039177,64087,30,0,35.343811480260754,Q3550143
64131,Sainte-Marie–Saint-Jacques,19,78.57143,0,168,183,-5.962124,24.118086,64131,81,0,1011.6277926935413,Q3464370
64519,Patrick Devedjian,18,12.571428,193,77,88,5.0123973,-23.645485,64519,4,3,15.15545554162304,Q1383590
65195,Charles Aznavour,18,85.42857,193,77,88,23.740469,-18.079874,65195,89,3,278859.7004170852,Q1785
65512,Politique au Québec,19,80.28571,0,168,183,-18.66483,-6.180791,65512,83,0,15942.358009382042,Q986069
65606,Cardinal (religion),1,10.857142,235,94,0,20.080862,22.521523,65606,2,8,1345.0,Q45722
65706,Union nationale (Québec),19,48.57143,0,168,183,2.5325143,-23.974121,65706,46,0,5263.53779872415,Q1815983
66283,Calabre,10,10.857142,114,121,10,-11.121215,-13.621741,66283,2,14,2688.0000000000005,Q1458
66558,Liste des élections générales québécoises,19,93.14286,0,168,183,-7.532434,2.670474,66558,98,0,8404.949944791932,Q3586951
67158,Julien Duvivier,18,16.857143,193,77,88,12.319801,2.3751137,67158,9,3,9362.596797331249,Q453683
68534,Henri Rol-Tanguy,18,10.0,193,77,88,15.489322,0.4532804,68534,1,3,0.0,Q558245
68670,Liza Minnelli,18,11.714286,193,77,88,7.4036083,7.1401405,68670,3,3,0.0,Q14441
68853,William Marshall (réalisateur),18,10.857142,193,77,88,-17.941633,-13.052884,68853,2,3,0.0,Q3568810
68854,Mike Marshall,18,12.571428,193,77,88,16.258303,21.191784,68854,4,3,4029.000000000001,Q328944
68861,Turkestan,16,11.714286,152,129,0,15.741401,6.382645,68861,3,6,2687.9999999999995,Q1315785
69021,Robert Altman,18,15.142857,193,77,88,-5.6963997,5.9539733,69021,7,3,416.18076445518295,Q55163
69271,Trieste,10,10.857142,114,121,10,7.716232,-7.526282,69271,2,14,1345.0000000000002,Q546
70543,Paul Meurisse,6,11.714286,255,42,47,-14.600857,13.304886,70543,3,13,1345.0,Q1384411
70619,Émilie-Romagne,10,12.571428,114,121,10,-14.080247,23.233744,70619,4,14,10723.0,Q1263
70644,Chypre (île),7,10.0,54,124,233,0.02148837,-18.419577,70644,1,10,0.0,Q644636
71106,FC Schalke 04,7,14.285714,54,124,233,20.308905,17.285473,71106,6,10,39830.8680172371,Q32494
71208,WTA Tour,5,17.714287,235,44,170,-18.459051,-14.870099,71208,10,13,37558.067759438294,Q948442
72018,Paycheck,5,10.0,235,44,170,21.062218,6.1736145,72018,1,5,0.0,Q247516
72202,Claude Zidi,6,18.571428,255,42,47,-20.768911,-1.602551,72202,11,13,57748.45776725659,Q471010
74607,John Constable,4,10.857142,0,126,172,0.47168127,-15.83823,74607,2,2,1521.3290675888438,Q159297
74990,Interpol,9,11.714286,0,157,116,-5.1958914,-18.433308,74990,3,2,4029.0,Q8475
75183,James Bond girl,16,28.857143,152,129,0,16.43403,1.4730477,75183,23,6,16818.27007827283,Q1649366
75213,Électre,12,10.0,60,163,0,-13.870399,-6.8589993,75213,1,5,0.0,Q131651
76467,Roquebrune-sur-Argens,1,12.571428,235,94,0,4.9814534,-8.690349,76467,4,8,0.6666666666666666,Q474773
78601,37°2 le matin,18,10.0,193,77,88,8.345839,23.365871,78601,1,3,0.0,Q850338
84507,Vlaams Belang,8,28.0,153,96,160,-10.215812,-21.571909,84507,22,7,8351.591369189226,Q682990
84722,Option,9,11.714286,0,157,116,15.30841,-0.47864357,84722,3,2,10887.662147776673,Q187860
85256,Swimming Pool,0,10.857142,0,164,49,4.067823,-10.146863,85256,2,1,52730.27804911211,Q1500112
85292,Walther PP,16,16.0,152,129,0,-4.122226,-1.1194253,85292,8,6,6711.692532457411,Q311237
85877,MASH (film),18,17.714287,193,77,88,-12.945141,10.943179,85877,10,3,10384.042169365606,Q494085
86069,Frédéric V du Palatinat,4,11.714286,0,126,172,-7.7903852,-10.125662,86069,3,2,1345.0,Q57195
86174,Parti conservateur du Canada,17,18.571428,185,97,239,-4.1526074,-10.217222,86174,11,12,376.66682263191416,Q488523
86205,Massif des Alpilles,18,12.571428,193,77,88,-24.909391,-3.1630564,86205,4,3,1345.0,Q2107098
86208,Oscar Temaru,5,11.714286,235,44,170,-13.498636,0.8823676,86208,3,5,0.5,Q936654
86935,Bois-le-Duc,5,11.714286,235,44,170,-9.988146,22.42976,86935,3,13,5368.0,Q2766547
87618,Un taxi pour Tobrouk,0,16.857143,0,164,49,0.4631783,-24.05795,87618,9,1,82118.26089152553,Q464891
87877,Maurice Biraud,0,16.0,0,164,49,13.794495,23.091326,87877,8,1,102892.3840471034,Q3300432
88125,Autopsie,18,10.857142,193,77,88,-3.6108859,13.718183,88125,2,1,4991.368363996959,Q41482
89779,François Patriat,1,10.857142,235,94,0,16.109182,-14.585947,89779,2,8,1345.0,Q3085525
90606,Lionel Groulx,19,10.0,0,168,183,5.339814,-11.226759,90606,1,0,0.0,Q982757
91296,Lucien Bouchard,17,20.285713,185,97,239,-5.7362313,8.573563,91296,13,12,947.4185162258283,Q1873388
92298,Union chrétienne-sociale en Bavière,8,14.285714,153,96,160,5.1595745,12.686734,92298,6,7,5.904545454545459,Q49763
92805,Croisière jaune,8,10.0,153,96,160,17.038298,-12.364208,92805,1,15,0.0,Q666482
94076,Claus von Stauffenberg,16,10.857142,152,129,0,11.084146,20.113964,94076,2,6,1344.9999999999998,Q21209
94390,Cadenet,0,10.0,0,164,49,-2.987113,22.783878,94390,1,1,0.0,Q243873
94554,Bernard Minet,18,11.714286,193,77,88,-9.432029,-16.214695,94554,3,3,672.0000000000001,Q2898332
94726,Langues turques,16,11.714286,152,129,0,-1.4702344,-22.679161,94726,3,6,5367.999999999999,Q34090
95524,Dortmund,18,10.857142,193,77,88,-2.098733,5.602131,95524,2,3,1345.0,Q1295
97133,Patrick Henry (criminel),18,11.714286,193,77,88,1.3814826,18.141357,97133,3,1,1344.9999999999995,Q2825856
98286,Albrecht von Wallenstein,4,11.714286,0,126,172,-20.25001,15.551824,98286,3,2,4027.0,Q153545
98399,Émile Roux,3,11.714286,0,160,220,20.70571,-23.440275,98399,3,12,10704.0,Q286440
98487,Sophie Calle,5,10.857142,235,44,170,15.074544,13.739776,98487,2,5,1345.0,Q258630
98867,Liège-Bastogne-Liège,10,15.142857,114,121,10,-23.588102,9.899839,98867,7,14,23476.68030303106,Q34009
99043,"Chaos (film, 2001)",1,10.0,235,94,0,1.9846475,-15.018313,99043,1,8,0.0,Q1406770
100057,La Jeune Fille à la perle (film),4,17.714287,0,126,172,3.9569323,14.795473,100057,10,2,22939.12553826735,Q392441
100428,Minnie Driver,16,10.857142,152,129,0,-17.576906,-12.309708,100428,2,6,0.0,Q229056
100909,Charles Gérard,0,12.571428,0,164,49,18.317453,10.007386,100909,4,3,17844.968123892977,Q981234
104259,"Casino Royale (film, 1967)",16,28.857143,152,129,0,-10.262733,-16.174524,104259,23,6,391.0696012709198,Q591272
104405,LOSC Lille,7,18.571428,54,124,233,-7.5631266,-7.0476747,104405,11,10,65539.71368730222,Q19516
104428,Xinjiang,16,10.857142,152,129,0,4.498346,-7.6548223,104428,2,6,0.0,Q34800
104934,Élisabeth Stuart,4,10.0,0,126,172,2.4125476,7.6297393,104934,1,2,0.0,Q158252
106149,Lac de Côme,16,13.428572,152,129,0,-14.807341,-0.32400873,106149,5,6,58545.13550135501,Q15523
106451,Les Risques du métier (film),12,12.571428,60,163,0,-4.9970202,-1.2280034,106451,4,2,0.0,Q6530195
107417,New York 1997,9,11.714286,0,157,116,13.372786,-23.912134,107417,3,2,1345.0,Q403033
108977,Germaine Tillion,17,11.714286,185,97,239,-18.221,-23.884157,108977,3,12,2688.9999999999995,Q271991
109543,Haut-Karabagh,18,16.857143,193,77,88,15.734985,10.616934,109543,9,3,39945.75425176875,Q44302
109814,Vitoria-Gasteiz,7,10.0,54,124,233,15.6941805,22.360239,109814,1,10,0.0,Q14318
110123,Solidarność,13,12.571428,253,0,107,16.459467,-7.0593767,110123,4,15,4031.0,Q1003
111300,Scrutin uninominal majoritaire à un tour,18,14.285714,193,77,88,2.7307937,12.454976,111300,6,12,41297.486080056326,Q5557375
114234,Mycobacterium tuberculosis,3,11.714286,0,160,220,8.118368,-13.908334,114234,3,12,1342.9999999999998,Q130971
114241,Robert Koch,3,12.571428,0,160,220,4.915623,-5.520129,114241,4,12,5367.999999999999,Q37193
114962,Nationalisme québécois,17,18.571428,185,97,239,-19.03001,-11.261215,114962,11,12,47409.12104184748,Q3141508
115088,Rendez-vous avec la mort,18,10.857142,193,77,88,-0.5917838,-18.64359,115088,2,3,1345.0000000000002,Q752439
115467,Système mixte,18,10.857142,193,77,88,2.9620857,1.2176267,115467,2,12,41554.611458808155,Q7449320
116339,Aude (fleuve),1,16.857143,235,94,0,-2.562401,0.9356733,116339,9,8,20643.236247959074,Q214240
116479,Serge Marquand,0,10.857142,0,164,49,-24.783327,13.189107,116479,2,1,0.0,Q722337
116681,Crise de Bizerte,14,10.857142,0,134,74,2.420924,-7.806979,116681,2,4,1345.0,Q879267
117684,Tatie Danielle,12,11.714286,60,163,0,2.4416757,-13.956653,117684,3,5,671.5,Q1030261
117925,Équipe de Pologne de football,14,19.428572,0,134,74,-9.801847,-6.7485843,117925,12,4,22508.72670771299,Q166196
118816,Essais nucléaires français,5,17.714287,235,44,170,-6.624123,11.364366,118816,10,5,43206.55888176675,Q2665700
118847,Saint-Martin-de-Ré,1,10.0,235,94,0,-15.468472,9.966049,118847,1,8,0.0,Q845987
119770,Cadiens,9,11.714286,0,157,116,-1.6346025,-21.996199,119770,3,2,7178.663500544333,Q686949
123906,Jean Lesage,17,20.285713,185,97,239,0.610331,7.531645,123906,13,0,16631.878805933015,Q1685649
125418,Abdelaziz ibn Saoud,12,10.0,60,163,0,-17.104033,1.1269714,125418,1,2,0.0,Q151509
125580,Nadine Trintignant,0,10.0,0,164,49,-5.077958,-6.906809,125580,1,3,0.0,Q266222
129820,Bernard Clavel,18,10.0,193,77,88,5.041647,-23.538605,129820,1,3,0.0,Q520892
130733,Prieuré de Sion,12,10.0,60,163,0,21.441204,6.959912,130733,1,5,0.0,Q212201
131585,Centre démocrate humaniste,8,35.714287,153,96,160,-15.5944195,2.7084446,131585,31,7,8825.424141744274,Q840814
132644,Alligator,9,12.571428,0,157,116,-24.90508,-7.1404347,132644,4,2,11452.464576891576,Q530397
132908,Julie Benz,11,10.857142,175,95,13,-5.2237973,-13.992643,132908,2,11,9851.049197701292,Q230320
133925,Hennig Brand,15,10.0,0,134,135,-1.3446436,5.8165183,133925,1,9,0.0,Q77306
134320,Chambre des communes du Canada,17,24.57143,185,97,239,-3.7847102,14.087286,134320,18,12,6260.98934487071,Q383590
134913,Le Corniaud,6,10.857142,255,42,47,-6.055838,-12.827295,134913,2,13,1839.7015004840287,Q406936
135000,Sabine Sinjen,6,10.0,255,42,47,2.963862,-7.2700114,135000,1,13,0.0,Q91502
135541,Fabrizio Ravanelli,14,10.0,0,134,74,-6.128683,-1.9146376,135541,1,4,0.0,Q299493
135708,Time (magazine),12,14.285714,60,163,0,-5.8465257,-8.818987,135708,6,2,8888.394063641126,Q43297
136185,Pearl Harbor (film),5,12.571428,235,44,170,2.2176507,-11.168376,136185,4,5,5373.0,Q194413
141261,Canal de Bourgogne,12,10.0,60,163,0,24.300741,-18.70178,141261,1,5,0.0,Q1032571
145395,Ricine,11,10.857142,175,95,13,15.916533,4.625543,145395,2,3,1345.0,Q408668
148432,Soyouz 1,11,15.142857,175,95,13,21.193655,-2.8856764,148432,7,11,160.94794372294496,Q211254
151438,Martine Carol,18,10.0,193,77,88,12.727021,-24.448872,151438,1,3,0.0,Q241222
153371,Élie Chouraqui,18,12.571428,193,77,88,-18.168875,-12.89101,153371,4,3,2149.086424222493,Q2916196
154818,Pierre Granier-Deferre,0,16.0,0,164,49,-4.6652613,-8.856035,154818,8,1,4926.816085690862,Q533866
155179,Dominique Bussereau,1,11.714286,235,94,0,21.133675,-8.79517,155179,3,8,6705.0,Q63628
156249,Donetsk,18,10.0,193,77,88,-12.319634,-12.8152485,156249,1,3,0.0,Q43070
159036,Lauren Bacall,18,12.571428,193,77,88,-11.217422,-0.29475752,159036,4,3,8220.080764455182,Q104000
159329,Gazon maudit,6,10.0,255,42,47,-13.729159,24.457355,159329,1,13,0.0,Q1306348
160790,Tobrouk,0,11.714286,0,164,49,16.706156,16.293976,160790,3,1,0.0,Q182092
161752,Crystal Palace Football Club,7,13.428572,54,124,233,14.988368,10.699855,161752,5,10,6625.234526288976,Q19467
162136,La Guerre des mondes,5,10.0,235,44,170,-10.983339,21.741688,162136,1,5,0.0,Q213019
162817,Turner,4,10.857142,0,126,172,-2.916322,24.911041,162817,2,2,4301.2448963731695,Q588699
163877,Newcastle United Football Club,7,16.0,54,124,233,-19.174717,21.066956,163877,8,10,63473.26885782776,Q18716
164114,Sainte-Maxime,1,12.571428,235,94,0,-14.333596,19.675442,164114,4,8,1345.0,Q693017
165212,Les Anges dans nos campagnes,0,10.0,0,164,49,10.307668,-14.643539,165212,1,1,0.0,Q2325483
167984,Lazzi,18,10.0,193,77,88,14.121392,-5.8330927,167984,1,3,0.0,Q1809589
170363,Jeanne de Belleville,6,10.0,255,42,47,-10.031241,-8.1582985,170363,1,8,0.0,Q890589
170519,EON Productions,16,30.571428,152,129,0,12.780059,-3.3570595,170519,25,6,7751.680272787757,Q219135
171143,Méthodisme,8,10.857142,153,96,160,6.415229,-22.701508,171143,2,15,14685.0,Q33203
172050,Bismarck (cuirassé),14,10.0,0,134,74,-8.074759,-13.2258215,172050,1,4,0.0,Q150857
172138,Lockheed Martin,11,10.0,175,95,13,-11.865411,-2.2096477,172138,1,11,0.0,Q7240
172917,Fangataufa,5,11.714286,235,44,170,7.183578,-22.14359,172917,3,5,0.0,Q506815
173217,Alerte aux populations,1,10.857142,235,94,0,4.289801,-11.272288,173217,2,8,0.0,Q17012118
175429,Bohème,18,13.428572,193,77,88,9.154689,17.72263,175429,5,3,33047.968616780236,Q207175
176140,Comanches,4,10.0,0,126,172,20.268425,-0.3144977,176140,1,2,0.0,Q117133
176731,Bayou,9,10.857142,0,157,116,-16.07177,-14.455803,176731,2,2,0.0,Q812585
177689,Église apostolique arménienne,18,19.428572,193,77,88,-0.02307612,23.843994,177689,12,3,4738.60861359048,Q683724
179270,The Washington Post,12,24.57143,60,163,0,-3.5538332,-11.083557,179270,18,2,236695.37505237857,Q166032
179580,Henry de Sussex,1,17.714287,235,94,0,-24.240627,18.725365,179580,10,8,36636.155288386355,Q152316
180322,Au service secret de Sa Majesté (film),16,31.428572,152,129,0,23.627085,15.402868,180322,26,6,639.606092942504,Q107894
180634,George Lazenby,16,23.714287,152,129,0,-17.873808,22.703842,180634,17,6,13.472002040105487,Q205599
182060,Justin II,18,10.857142,193,77,88,-3.3396034,-4.938517,182060,2,3,0.0,Q183813
182517,Ian Fleming,16,28.0,152,129,0,-14.653859,-5.8838434,182517,22,6,18242.896982387254,Q82104
182946,Royaume de Macédoine,18,10.857142,193,77,88,12.16001,-0.09884643,182946,2,3,0.0,Q83958
183457,Mary à tout prix,12,10.0,60,163,0,-12.098821,-14.781063,183457,1,2,0.0,Q177374
184101,Musée Marmottan Monet,9,10.0,0,157,116,17.486513,18.333569,184101,1,2,0.0,Q1327886
185987,Delft,4,12.571428,0,126,172,15.748167,17.171547,185987,4,2,73.34958646616569,Q690
186720,Tibère II Constantin,18,10.857142,193,77,88,11.328961,-12.408688,186720,2,3,0.0,Q31491
187530,Partis politiques canadiens,17,18.571428,185,97,239,-23.370604,-9.87552,187530,11,12,25.030584996881874,Q1862775
187538,Partis politiques allemands,8,15.142857,153,96,160,-3.6741462,6.18988,187538,7,7,74.20634920634919,Q325989
187629,Katanga,16,10.857142,152,129,0,-19.005009,11.066761,187629,2,6,0.0,Q217242
192588,Christen-Democratisch en Vlaams,8,28.0,153,96,160,-11.127135,-10.851685,192588,22,7,8726.787123176719,Q750673
192596,Nieuw-Vlaamse Alliantie,8,30.571428,153,96,160,13.311928,-8.460563,192596,25,7,11733.685797567812,Q28982
194717,Équipe de Suisse de football,14,18.571428,0,134,74,11.413038,13.700201,194717,11,4,60869.655465546086,Q165141
195568,Bourdonné,18,10.857142,193,77,88,23.629654,14.278478,195568,2,3,0.0,Q272279
195659,Deinonychus,9,10.857142,0,157,116,-24.656647,-21.266804,195659,2,2,1345.0,Q14405
198049,Anne Wiazemsky,0,10.857142,0,164,49,8.589341,-16.284433,198049,2,1,0.0,Q447507
199089,Chris Waddle,7,10.0,54,124,233,10.729593,-0.8288931,199089,1,10,0.0,Q352878
200256,Warcraft,12,12.571428,60,163,0,-5.6551814,23.416826,200256,4,2,4029.0,Q815739
200904,Harry Dean Stanton,9,12.571428,0,157,116,18.301233,18.357296,200904,4,2,10391.066611484826,Q314290
201414,Milan-San Remo,10,15.142857,114,121,10,-19.680647,13.189745,201414,7,14,2304.9239898989485,Q33951
202123,Anouk Grinberg,0,12.571428,0,164,49,4.1816735,-15.577234,202123,4,1,53864.186846181954,Q462173
202733,Chronologie de Warcraft,12,11.714286,60,163,0,-19.371151,21.471792,202733,3,2,0.0,Q824469
204130,Folies Bergère,6,12.571428,255,42,47,7.599349,-24.878454,204130,4,13,48629.151819589184,Q330375
205355,Montérégie,19,29.714287,0,168,183,-4.3504195,1.3234174,205355,24,0,100.01838995461004,Q931679
205408,Paris-Tours,10,12.571428,114,121,10,4.124962,-6.615726,205408,4,14,1.0,Q499337
206473,La Plage,18,10.0,193,77,88,-5.899255,10.088365,206473,1,3,0.0,Q470692
206487,Gene Tierney,18,11.714286,193,77,88,-18.653378,24.724516,206487,3,3,1364.3333333333335,Q230555
206794,Alejandro Valverde,10,12.571428,114,121,10,22.022135,0.85806906,206794,4,14,2689.0000000000005,Q286183
207776,Bonaire,14,10.0,0,134,74,3.4307473,-4.4019184,207776,1,4,0.0,Q25396
210181,Sylvain Chavanel,10,14.285714,114,121,10,-15.089147,-17.949486,210181,6,14,21288.966666666667,Q333329
210830,Cali (chanteur),5,12.571428,235,44,170,0.667661,-2.9178286,210830,4,5,5985.381613771193,Q1026714
213914,Malicia (comics),11,10.857142,175,95,13,0.24663207,13.817805,213914,2,11,0.0,Q838097
