,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
18655,Joseph_Joffre,6,28.947369,0,168,183,10.398792,10.006294,18655,21,2,15792.579138465222
19119,Le_Croisic,18,10.0,193,77,88,-13.7441845,5.132232,19119,1,3,0.0
19546,Vitry-le-François,18,10.0,193,77,88,23.27894,4.131824,19546,1,1,0.0
20033,Patriotisme,1,17.578947,235,94,0,4.0929656,14.722697,20033,9,3,38675.48714017418
22550,Prix_Médicis,12,11.894737,175,95,13,-8.892649,15.615364,22550,3,7,0.5
23364,Maréchal_de_France,6,21.36842,0,168,183,11.113634,-23.188583,23364,13,2,1133.6347448100119
24581,Arc_de_triomphe,20,11.894737,0,148,245,-17.627474,17.599987,24581,3,8,5532.0
24630,Ganymède_(lune),18,11.894737,193,77,88,-4.1117125,3.9320135,24630,3,1,7.292929292929292
26491,John_Keats,18,10.947369,193,77,88,-7.7027736,-11.743931,26491,2,1,737.9257038683943
27878,Irène_Jacob,8,12.842105,255,42,47,23.614868,-22.204212,27878,4,10,2217.16549107509
29559,United_States_Air_Force,13,13.789474,0,126,172,7.5443215,-6.1241093,29559,5,3,3226.4214340390363
30380,Calendrier_perpétuel,3,13.789474,0,164,49,-2.223467,-18.85091,30380,5,12,0.0
30413,Prix_Femina,12,10.947369,175,95,13,5.028232,-23.738365,30413,2,7,0.0
30989,Chronologie_de_la_Première_Guerre_mondiale,6,26.105263,0,168,183,13.542203,-2.53733,30989,18,2,6327.507591025698
31928,Dani_(artiste),10,10.0,54,124,233,23.615425,18.79083,31928,1,0,0.0
32051,Bengale,4,10.947369,152,129,0,-19.808084,-12.30849,32051,2,11,0.0
32106,Stan_Lee,13,15.68421,0,126,172,11.072901,1.6589897,32106,7,3,3402.166447697993
34389,Human_Rights_Watch,21,14.736842,60,163,0,-21.435886,-22.58461,34389,6,1,582.0655523374496
36272,État_indépendant_du_Congo,18,10.0,193,77,88,-6.0302005,-3.2004411,36272,1,1,0.0
37475,Liste_des_codes_pays_du_CIO,18,11.894737,193,77,88,-12.207341,22.922344,37475,3,1,0.0
39401,Province_romaine,20,10.947369,0,148,245,-20.996859,-20.14013,39401,2,8,697.0000000000001
41303,Fantômas,16,10.947369,0,157,116,-12.207627,-7.4075446,41303,2,15,0.0
41304,Pierre_Brasseur,11,10.947369,0,134,74,15.11489,8.271289,41304,2,5,3353.2773732895607
41680,Ornella_Muti,11,11.894737,0,134,74,0.90891343,-5.9197707,41680,3,5,4157.0
41888,"Le_Fugitif_(série_télévisée,_1963)",8,11.894737,255,42,47,23.81191,-12.603305,41888,3,0,6735.741178130739
42713,"Germinal_(film,_1993)",8,11.894737,255,42,47,3.7442138,-15.759386,42713,3,10,2779.0
42828,Deuxième_guerre_punique,20,10.0,0,148,245,0.10891405,-14.739408,42828,1,8,0.0
42990,Montserrat_(Antilles),18,15.68421,193,77,88,13.829799,8.684909,42990,7,1,868.4502901095337
44028,Robert_Dalban,16,10.947369,0,157,116,1.3470377,-8.889625,44028,2,15,0.0
44544,Médine,21,10.947369,60,163,0,-21.758545,12.599247,44544,2,1,0.0
46187,"La_Ligne_rouge_(film,_1998)",18,10.0,193,77,88,6.0978336,-18.563957,46187,1,1,0.0
46542,Columbia_Broadcasting_System,4,22.315788,152,129,0,17.788137,-23.344692,46542,14,0,5042.154777371962
47656,Frédéric_III_(empereur_allemand),6,10.0,0,168,183,10.404549,-4.4577026,47656,1,2,0.0
47766,Alexandre_Grothendieck,7,10.947369,0,134,135,16.937538,-11.927142,47766,2,14,4837.0
48490,Guerre_mondiale,13,10.947369,0,126,172,-19.130993,-23.105732,48490,2,3,2034.4987416613803
50277,Grammy_Awards,10,49.789474,54,124,233,13.341164,20.947443,50277,43,0,7461.300495105006
50333,Jack_Kirby,13,14.736842,0,126,172,-17.790005,-12.917139,50333,6,3,5989.643989386667
52442,Marie-Pierre_Kœnig,6,14.736842,0,168,183,-17.568008,-13.076792,52442,6,2,20.494047619047617
53250,La_Bête_humaine,5,10.947369,185,97,239,23.551147,-5.255526,53250,2,13,0.0
54846,Frédéric_Joliot-Curie,11,14.736842,0,134,74,21.08791,-16.177965,54846,6,5,8426.678702546675
56119,Académie_Goncourt,12,10.0,175,95,13,4.7775016,-2.2930298,56119,1,7,0.0
56358,Roland_Emmerich,13,13.789474,0,126,172,14.662838,4.656842,56358,5,3,2782.0
56900,Alphonse_Juin,6,22.315788,0,168,183,5.4977,22.017233,56900,14,2,12136.34288602252
57443,Paul_Reynaud,6,13.789474,0,168,183,-17.355057,-10.832028,57443,5,2,2845.1134055258444
57585,James_Bond_007_contre_Dr_No,16,11.894737,0,157,116,-11.6250725,1.8007928,57585,3,15,5527.0
58511,"La_Planète_des_singes_(film,_1968)",13,11.894737,0,126,172,-17.622805,5.4675155,58511,3,3,4933.458802308802
59891,Minute_de_silence,1,10.947369,235,94,0,24.998579,-14.558031,59891,2,2,0.0
59927,Présent,3,16.631578,0,164,49,1.1833249,-9.010235,59927,8,12,0.0
62241,Domitien,20,11.894737,0,148,245,16.570868,-17.61436,62241,3,8,3471.0000000000005
63098,Royaume_des_Deux-Siciles,1,14.736842,235,94,0,18.365393,0.4254243,63098,6,3,2776.0
63382,Guérande,5,10.0,185,97,239,-16.315142,13.990033,63382,1,13,0.0
65177,Accords_de_Matignon_(1988),19,24.210526,153,96,160,-4.685872,22.262333,65177,16,6,797.7501753993041
65212,Jean-Marie_Tjibaou,19,25.157894,153,96,160,-16.335917,22.0934,65212,17,6,700.7189877172636
65606,Cardinal_(religion),18,11.894737,193,77,88,-20.455404,24.07084,65606,3,3,2087.0
65874,Abbaye,18,15.68421,193,77,88,-23.156546,3.9098516,65874,7,3,11841.543854260974
66296,Roissy-en-France,18,10.0,193,77,88,-13.968905,-6.8222947,66296,1,3,0.0
66977,Hydro-Québec,18,13.789474,193,77,88,-15.020627,19.67726,66977,5,1,70.63642729819203
67155,Alain_Corneau,11,13.789474,0,134,74,18.34406,21.169424,67155,5,5,4121.5
67609,Violette_Nozière,11,11.894737,0,134,74,18.403776,18.63674,67609,3,5,5462.59942694956
67756,Cuirassé,18,16.631578,193,77,88,7.0217867,20.374872,67756,8,1,4034.205288019351
70554,Matthias_Erzberger,6,11.894737,0,168,183,20.898811,-12.429394,70554,3,2,784.5701124314282
72352,Mistinguett,6,10.0,0,168,183,5.8194017,-6.6843014,72352,1,2,0.0
76003,Franc_Pacifique,19,23.263157,153,96,160,19.151007,-17.811632,76003,15,6,1647.3341131091352
76823,La_Bête_humaine_(film),5,14.736842,185,97,239,2.0514882,-9.022529,76823,6,13,1439.8333333333335
77027,Vladivostok,13,13.789474,0,126,172,13.873098,14.924796,77027,5,1,43728.73494338256
77710,Michel_Joseph_Maunoury,6,15.68421,0,168,183,-23.326807,22.939808,77710,7,2,66.27781387853803
78009,Recording_Industry_Association_of_America,10,28.947369,54,124,233,2.1295545,10.748638,78009,21,0,124.64321603110734
78123,Last_Action_Hero,13,10.0,0,126,172,17.306911,24.747087,78123,1,1,0.0
78738,Zacarias_Moussaoui,21,10.0,60,163,0,-15.553183,-15.151432,78738,1,0,0.0
79233,Irkoutsk,13,12.842105,0,126,172,20.343771,-13.079165,79233,4,1,207.66489804550295
79746,Direction_de_la_Surveillance_du_territoire,21,18.526316,60,163,0,-23.58135,-3.074576,79746,10,1,3509.9504583325584
80630,Romulus_Augustule,20,10.947369,0,148,245,-5.823089,-6.9659896,80630,2,8,1392.0000000000002
82149,Saguenay_(ville),18,14.736842,193,77,88,21.931553,-14.206268,82149,6,1,693.1412839121665
84325,Bataille_de_Tannenberg_(1914),6,18.526316,0,168,183,15.540589,-23.835922,84325,10,2,542.7070763784651
84701,Algériens_de_Nouvelle-Calédonie,19,11.894737,153,96,160,5.8697815,23.595581,84701,3,6,0.0
85377,John_Pershing,6,16.631578,0,168,183,-1.639363,10.505509,85377,8,2,7755.846423700381
87550,Edgard_Pisani,1,10.947369,235,94,0,7.0867367,-12.953132,87550,2,2,697.0
88904,Impeachment,14,10.0,235,44,170,21.978092,-2.352787,88904,1,4,0.0
91296,Lucien_Bouchard,18,11.894737,193,77,88,-1.5524645,-12.031298,91296,3,1,2.0
91867,Coupe_Stanley,18,10.0,193,77,88,20.518368,-17.69894,91867,1,1,0.0
93840,Monica_Seles,2,10.947369,114,121,10,-16.033484,4.243322,93840,2,9,697.0000000000001
96423,Lynx_boréal,18,11.894737,193,77,88,2.72999,8.143799,96423,3,1,49.441023324538236
96864,Louis_Vierne,1,10.0,235,94,0,20.866606,11.046729,96864,1,2,0.0
97037,Spahis,6,13.789474,0,168,183,12.317648,-20.595482,97037,5,2,700.4558982683986
99445,Odoacre,20,10.947369,0,148,245,9.771041,-2.3040314,99445,2,8,697.0000000000001
100408,Calendrier_luni-solaire,3,22.315788,0,164,49,-3.6160512,-13.574416,100408,14,12,574.9377424639529
100573,Tourbière,18,10.947369,193,77,88,1.5240855,5.098761,100573,2,1,0.0
102781,Innsbruck,11,10.0,0,134,74,20.862423,1.1480776,102781,1,5,0.0
103533,Chambre_basse,14,10.947369,235,44,170,8.861618,-9.721793,103533,2,4,0.0
103536,Chambre_haute,14,12.842105,235,44,170,14.639185,23.496445,103536,4,4,372.1730734248823
104218,Famille_Debré,11,11.894737,0,134,74,-16.38687,-5.5785446,104218,3,5,0.0
104220,Robert_Debré,11,12.842105,0,134,74,-24.084291,9.248162,104220,4,5,3465.0
104396,Lhassa,21,11.894737,60,163,0,7.158367,20.50419,104396,3,1,59.496366390346395
104407,Confédération_des_VIII_cantons,18,10.0,193,77,88,-23.974232,-8.266605,104407,1,1,0.0
109115,Ordre_de_la_Francisque,6,11.894737,0,168,183,15.412211,-13.389427,109115,3,2,0.8333333333333334
110802,Ayatollah,21,10.0,60,163,0,10.662114,24.291084,110802,1,1,0.0
112664,Jean-Louis_Bruguière,21,12.842105,60,163,0,-8.861818,8.134193,112664,4,1,13.139041796198546
114140,Draveil,18,11.894737,193,77,88,-17.672352,17.717257,114140,3,3,839.3000000000002
114461,Åland,18,17.578947,193,77,88,-3.0024014,-19.582695,114461,9,1,1974.8988914442568
115236,Plácido_Domingo,8,10.947369,255,42,47,-8.657609,-11.372334,115236,2,10,697.0
115278,Bombardier_(entreprise),21,11.894737,60,163,0,10.483606,-2.33782,115278,3,1,23.835553632842558
115390,Cathédrale_Notre-Dame_du_Havre,18,10.0,193,77,88,10.976998,-0.6712466,115390,1,3,0.0
115562,Partition_des_Indes,4,10.947369,152,129,0,19.783493,18.996506,115562,2,11,0.0
115731,Fleury-devant-Douaumont,6,13.789474,0,168,183,-21.746325,-17.027313,115731,5,2,1429.445607881178
115842,Sélestat,18,10.0,193,77,88,2.3758636,-18.782127,115842,1,1,0.0
116078,Zita_de_Bourbon-Parme,6,10.0,0,168,183,-7.6256366,11.63136,116078,1,2,0.0
116788,Parti_conservateur_(Royaume-Uni),18,12.842105,193,77,88,-13.317575,-20.058525,116788,4,1,1933.6221650860616
117903,Moluques,18,10.0,193,77,88,21.455708,10.8107195,117903,1,1,0.0
119274,Taux_de_chômage,18,13.789474,193,77,88,12.417603,17.876772,119274,5,1,1989.466666666667
120892,Académie_Charles-Cros,10,30.842106,54,124,233,-12.959491,-4.686152,120892,23,0,757.3020131161679
121060,American_Broadcasting_Company,14,25.157894,235,44,170,2.8894403,23.58823,121060,17,0,10898.931313779753
122287,Émile_Driant,6,13.789474,0,168,183,11.643388,-11.059476,122287,5,2,1421.864829284048
123665,Abdelkrim_el-Khattabi,6,10.0,0,168,183,1.5593908,-3.978525,123665,1,2,0.0
126220,Kanaky,19,20.421053,153,96,160,7.5931425,8.348415,126220,12,6,2.0183621933621936
126673,Ingénieur_du_son,10,30.842106,54,124,233,19.751453,15.193485,126673,23,0,110.05277661645172
127201,Liamine_Zéroual,21,10.0,60,163,0,-22.711607,16.243711,127201,1,1,0.0
127586,Île_Jan_Mayen,18,14.736842,193,77,88,14.599578,10.550739,127586,6,1,1242.7359711628126
127862,Rimouski,18,10.947369,193,77,88,10.433117,23.19834,127862,2,1,0.0
128032,Zachary_Taylor,18,10.947369,193,77,88,15.201545,3.4012387,128032,2,1,55.569047619047616
128543,Erevan,18,14.736842,193,77,88,-16.605349,-24.11818,128543,6,1,2209.3580250200175
130423,Ispahan,18,13.789474,193,77,88,-16.231766,20.022177,130423,5,1,1351.4510464953632
131992,Norodom_Sihanouk,13,14.736842,0,126,172,4.7260504,-5.002977,131992,6,1,3555.80049375491
135932,Calendrier_persan,3,14.736842,0,164,49,18.93455,-20.081886,135932,6,12,304.58393502490725
139025,Encyclopædia_Britannica,18,15.68421,193,77,88,11.221268,9.104236,139025,7,1,2828.9120860621515
144615,François_Périer,11,15.68421,0,134,74,-17.09815,-13.697296,144615,7,5,14452.80927674307
144889,Eugène_Cavaignac_(homme_politique),1,10.947369,235,94,0,-21.889887,-20.69529,144889,2,3,0.0
144995,Bergen_(Norvège),18,12.842105,193,77,88,15.7909,2.170944,144995,4,1,2088.0
146236,Parolier,10,41.263157,54,124,233,16.108732,-19.58331,146236,34,0,586.6715941929701
147192,Jacques_Dynam,16,11.894737,0,157,116,20.91788,-1.5239348,147192,3,15,697.0
148638,Fjord_(cheval),18,10.947369,193,77,88,-7.073212,-1.8070637,148638,2,1,0.0
149274,Thierry_Breton,19,10.0,153,96,160,-23.315672,-19.370794,149274,1,6,0.0
151438,Martine_Carol,11,11.894737,0,134,74,4.481154,-19.701637,151438,3,5,3855.7786351762948
151825,La_Grande_Illusion,5,10.947369,185,97,239,-24.185335,6.3263865,151825,2,13,0.0
154890,Dhimmi,21,11.894737,60,163,0,1.0124193,21.287434,154890,3,1,3.2595238095238077
155179,Dominique_Bussereau,1,10.0,235,94,0,-22.214361,11.624025,155179,1,2,0.0
157918,José_Carreras,8,10.947369,255,42,47,6.388714,-14.929271,157918,2,10,1392.0
158029,Ernest_Borgnine,11,10.947369,0,134,74,-11.141285,-23.008362,158029,2,5,6029.358399020333
161438,Algonquins,18,10.947369,193,77,88,24.455387,-22.568459,161438,2,1,0.0
164172,Grande-Moravie,18,10.0,193,77,88,20.34427,-24.515835,164172,1,1,0.0
165509,Crocodilia,18,10.947369,193,77,88,10.735636,9.753694,165509,2,1,0.0
166747,Métro_de_Bruxelles,18,12.842105,193,77,88,0.7321765,4.1671762,166747,4,1,1909.463993106777
167003,Cheval_de_selle,6,10.0,0,168,183,-8.740553,2.0260777,167003,1,2,0.0
170376,Nancy_Pelosi,14,18.526316,235,44,170,-1.8662878,-19.121964,170376,10,4,1399.0465329991648
171581,Parti_communiste_chinois,21,11.894737,60,163,0,-2.4088867,18.272833,171581,3,1,23.30776445776446
172567,Hassan_du_Maroc,21,11.894737,60,163,0,9.735514,14.89065,172567,3,1,0.0
177530,Kava,19,10.0,153,96,160,9.002913,16.095507,177530,1,6,0.0
179097,Ateliers_nationaux,1,10.947369,235,94,0,22.156532,0.38674328,179097,2,3,5033.762476998204
179883,Anticléricalisme,1,13.789474,235,94,0,12.57415,16.697514,179883,5,3,10566.770100695763
181132,Putsch_de_la_Brasserie,6,10.947369,0,168,183,14.32708,-11.077303,181132,2,2,0.0
181688,Unification_allemande,18,11.894737,193,77,88,-12.405424,6.2190084,181688,3,1,605.7987523876476
181772,Ordre_des_Chartreux,18,10.947369,193,77,88,14.273753,5.417678,181772,2,3,697.0
183390,Jean-François_Parot,5,12.842105,185,97,239,15.620624,-8.575657,183390,4,13,1393.0
184535,Joseph_Priestley,18,10.0,193,77,88,8.218911,-12.876749,184535,1,1,0.0
188100,Marat_Safin,2,10.947369,114,121,10,-23.787138,-8.599783,188100,2,9,1.5
188677,Kareem_Abdul-Jabbar,9,11.894737,41,139,0,2.2239957,2.256651,188677,3,16,1392.0
192979,La_Guerre_des_boutons_(roman),5,12.842105,185,97,239,4.6960845,19.534468,192979,4,13,344.0
194509,Jefferson_Davis,18,11.894737,193,77,88,24.787502,10.465179,194509,3,1,349.17307062840524
199470,Laurent_Boutonnat,8,11.894737,255,42,47,-5.5426154,-22.324543,199470,3,10,8677.265906856166
199563,Norilsk,13,11.894737,0,126,172,15.26851,-14.118963,199563,3,1,0.0
200296,Marie-Josée_Croze,8,13.789474,255,42,47,-11.190963,14.817321,200296,5,10,5931.421196794577
201040,Katioucha,21,10.0,60,163,0,-8.225809,-4.182989,201040,1,1,0.0
203135,Acide_picrique,18,10.0,193,77,88,19.173702,-10.469099,203135,1,1,0.0
203379,Simone_Simon,5,10.0,185,97,239,6.215732,1.093546,203379,1,13,0.0
203701,Liste_des_dépendances_et_territoires_à_souveraineté_spéciale,18,21.36842,193,77,88,2.8648708,4.0863757,203701,13,1,4215.700498747937
205337,Karl_Malone,9,10.947369,41,139,0,-10.241229,-5.977575,205337,2,16,0.0
209199,Steve_Ditko,13,11.894737,0,126,172,-22.045635,-16.939444,209199,3,3,0.0
213289,Conseil_nordique,18,11.894737,193,77,88,-10.544379,4.177832,213289,3,1,0.5
220211,Mitt_Romney,14,16.631578,235,44,170,-1.5947673,-5.6391325,220211,8,4,2905.054312560829
220276,Assaut_sur_le_central_13,18,10.947369,193,77,88,-15.158025,-18.305449,220276,2,1,80.58385547567354
221546,Mauna_Loa,13,10.0,0,126,172,16.111355,-7.537604,221546,1,3,0.0
221879,Bataille_de_Midway,18,12.842105,193,77,88,9.414829,-13.920454,221879,4,1,4204.3313028873245
222204,François_de_Closets,11,10.947369,0,134,74,11.21041,-16.545311,222204,2,5,697.0
222392,Cigogne_blanche,18,13.789474,193,77,88,-18.051868,-2.1785283,222392,5,1,788.9966054941857
224430,Reuters,21,26.105263,60,163,0,10.772842,-23.299206,224430,18,1,5035.903134054422
227931,Îles_Lofoten,18,10.0,193,77,88,-1.3941216,-20.491888,227931,1,1,0.0
227962,Économie_de_la_Tunisie,18,13.789474,193,77,88,-2.7403166,18.110939,227962,5,1,154.00997360589542
235574,Musique_folk,10,31.789473,54,124,233,-10.886165,-2.437339,235574,24,0,6914.562390294733
235731,Spider-Man_2,13,10.0,0,126,172,16.586609,0.08186957,235731,1,3,0.0
238672,Robert_Musil,11,10.947369,0,134,74,-9.078554,7.5852633,238672,2,5,697.0
239185,Journées_de_Juin,1,12.842105,235,94,0,-3.7624114,-7.7837653,239185,4,3,5669.150481738075
240113,Navire_de_guerre,18,11.894737,193,77,88,-21.298208,-2.6871905,240113,3,1,0.0
241165,Omnibus,20,10.0,0,148,245,-22.65398,-20.314444,241165,1,8,0.0
245960,Raúl_Castro,21,10.0,60,163,0,12.877838,24.389465,245960,1,1,0.0
247798,Robert_Paxton,6,13.789474,0,168,183,-22.124498,-7.8998313,247798,5,2,359.8333333333334
247867,Jeff_Sessions,14,10.947369,235,44,170,-8.099282,-7.4250245,247867,2,4,0.0
248664,Liste_des_résultats_des_élections_présidentielles_américaines,14,10.0,235,44,170,-17.799171,-15.45994,248664,1,4,0.0
248706,Pierre_Guyotat,12,12.842105,175,95,13,-17.666357,-7.9878783,248706,4,7,2085.5
251863,"La_Planète_des_singes_(film,_2001)",13,11.894737,0,126,172,20.41044,0.012052783,251863,3,3,4157.0
254759,Charles_Mangin,6,16.631578,0,168,183,6.6524706,-24.64484,254759,8,2,1833.4745569216116
254966,Ouvéa,19,28.0,153,96,160,5.978915,-20.602926,254966,20,6,9.258171330585121
255176,Super_Metroid,18,10.947369,193,77,88,21.663166,-1.8963535,255176,2,1,598.8470741940616
257868,Tortue_peinte,18,14.736842,193,77,88,-24.546276,20.52999,257868,6,1,2843.966241515325
258429,Bataille_de_la_crête_de_Vimy,6,16.631578,0,168,183,-21.256031,-2.234209,258429,8,2,129.0263282407073
264124,Blanchette_Brunoy,5,11.894737,185,97,239,2.0501542,16.019592,264124,3,13,1182.180143488167
266249,Hanna_Schygulla,8,12.842105,255,42,47,17.800318,-1.1393874,266249,4,10,2085.0
267930,Laura_Ingalls_Wilder,4,13.789474,152,129,0,-8.764601,16.691677,267930,5,11,21.85324194555746
267958,Loi_Falloux,1,11.894737,235,94,0,-8.237355,6.6867933,267958,3,3,23305.16726897856
271932,LeBron_James,9,10.947369,41,139,0,-8.17349,-10.34666,271932,2,16,0.0
289211,Kelly_Rowland,10,17.578947,54,124,233,8.806803,3.1703763,289211,9,0,9.648506112051
290418,Urbain_Grandier,11,10.0,0,134,74,1.6182753,-6.613829,290418,1,5,0.0
290503,Fabien_Onteniente,11,13.789474,0,134,74,10.849827,1.2340752,290503,5,5,2779.5
291144,Groupe_islamique_armé,21,19.473684,60,163,0,-7.439339,9.646397,291144,11,1,1435.5499508499058
304717,Chaîne_des_Cascades,18,12.842105,193,77,88,-17.292616,22.568966,304717,4,1,308.66023374416113
307200,Brandy_Norwood,10,19.473684,54,124,233,-7.8549685,15.335711,307200,11,0,854.8501210572372
310246,Ali_Khamenei,21,13.789474,60,163,0,-19.97906,-13.1670065,310246,5,1,925.8522860128098
311191,Douaumont,6,13.789474,0,168,183,-23.397955,22.05462,311191,5,2,220.13781401480966
311197,Les_Éparges,5,10.947369,185,97,239,18.570074,15.506575,311197,2,13,0.0
314128,Banlieue_13,18,10.947369,193,77,88,16.553375,-9.500997,314128,2,1,0.0
314256,The_Beatles_(album),10,11.894737,54,124,233,-15.888108,-14.55241,314256,3,0,0.0
317431,Belleau_(Aisne),6,10.0,0,168,183,21.982485,-20.485992,317431,1,2,0.0
318522,Pierre_de_Bousquet_de_Florian,21,10.947369,60,163,0,21.075308,-24.850554,318522,2,1,0.0
321642,Colt_Python,11,10.947369,0,134,74,3.0820081,-18.214619,321642,2,5,0.0
326589,Buzancy_(Ardennes),6,10.0,0,168,183,5.5601053,-10.552639,326589,1,2,0.0
327827,Mona_Ozouf,1,11.894737,235,94,0,-1.0011555,17.33682,327827,3,3,1275.2917878098915
329513,Autoroute_A86_(France),21,11.894737,60,163,0,-10.737998,3.3585868,329513,3,1,0.9123376623376623
336906,Petula_Clark,15,10.0,192,192,192,-20.950954,-21.897087,336906,1,0,0.0
337205,Attentat_du_RER_B_à_Saint-Michel,21,15.68421,60,163,0,-12.164597,-22.655289,337205,7,1,302.60366219410696
337216,Boualem_Bensaïd,21,12.842105,60,163,0,-6.143417,-21.187319,337216,4,1,0.0
340544,Vladimir_Vetrov,21,10.0,60,163,0,-1.9404154,15.154764,340544,1,1,0.0
341023,Excelsior,13,10.947369,0,126,172,-12.962731,-19.522089,341023,2,3,178.17924639436123
346780,Louis_Pergaud,5,13.789474,185,97,239,-1.6242262,16.82333,346780,5,13,8232.0
347621,Katherine_MacGregor,4,14.736842,152,129,0,-2.471251,4.8427672,347621,6,11,1454.0499576901962
353303,Marie_Besnard,11,12.842105,0,134,74,1.0301018,21.941652,353303,4,5,3295.8030464918147
353912,Histoire_de_la_Suède,18,11.894737,193,77,88,8.906185,24.233576,353912,3,1,128.7666208212645
355566,Province_des_îles_Loyauté,19,31.789473,153,96,160,24.314121,-16.862411,355566,24,6,1564.6463387187414
355570,Caldoche,19,24.210526,153,96,160,-14.583485,14.581287,355570,16,6,1724.9584589739522
361031,Dubstep,10,28.0,54,124,233,3.4221761,-22.39995,361031,20,0,0.045454545454545456
362756,Bataille_navale_de_Guadalcanal,18,13.789474,193,77,88,-24.504915,-17.080135,362756,5,1,367.6108588707725
370654,Los_Angeles_Times,10,19.473684,54,124,233,-9.485179,-17.577713,370654,11,0,2257.416135070623
379052,We_Belong_Together,10,26.105263,54,124,233,13.598299,-5.1944065,379052,18,0,337.17430921690317
381503,Rodney_King,4,10.947369,152,129,0,4.3364997,-19.079584,381503,2,1,0.0
382934,Batz-sur-Mer,18,10.947369,193,77,88,-4.032063,-7.5236363,382934,2,3,697.0
383996,Émile_Fayolle,6,15.68421,0,168,183,-8.9246645,22.270617,383996,7,2,28.17075542310992
385183,Auteur-compositeur,10,41.263157,54,124,233,-18.143585,0.19889967,385183,34,0,3255.178009216668
393283,Front_de_libération_nationale_kanak_et_socialiste,19,25.157894,153,96,160,-5.2901754,-21.765934,393283,17,6,1189.2537157287177
394222,Union_calédonienne,19,28.0,153,96,160,-23.825851,-2.0305133,394222,20,6,1258.4119170101785
395915,Donald_Tusk,21,10.947369,60,163,0,4.334727,23.206497,395915,2,1,697.0
406360,Emmeline_Pankhurst,18,10.0,193,77,88,-23.795454,10.865072,406360,1,1,0.0
412048,Chemillé-sur-Indrois,18,10.0,193,77,88,9.254915,4.101845,412048,1,3,0.0
413590,Danièle_Lebrun,11,10.947369,0,134,74,11.721308,-13.558615,413590,2,5,1392.0
424703,Système_universitaire_de_documentation,1,11.894737,235,94,0,-9.457186,-17.43203,424703,3,3,2144.5090681903284
429620,Eagles_of_Death_Metal,21,13.789474,60,163,0,19.663305,-6.2224817,429620,5,1,1154.6473489723267
431330,Virna_Lisi,8,11.894737,255,42,47,6.4019656,-14.598116,431330,3,10,0.0
