,Label,Id,Degree,modularity_class,betweenesscentrality
664,Astronaut,664,11,15,50026.74166881093
752,Art,752,7,9,85554.86062341716
2594,Ant,2594,3,22,11052.131163014108
2598,Adversarial_system,2598,2,32,6597.000000000002
3076,Antares,3076,3,0,13192.999999999998
3080,Alexandria,3080,7,10,189210.85986083397
3453,Baker_Island,3453,4,19,2123.924134664156
3537,Armed_Forces_of_Belarus,3537,2,19,10756.743919396533
4246,Bollywood,4246,59,9,930150.0960514159
4492,Baghdad,4492,13,0,317507.86371153477
4601,Björn_Borg,4601,1,14,0.0
4975,Battle_of_Abritus,4975,1,23,0.0
5663,CFA_franc,5663,1,28,0.0
5986,Con,5986,1,9,0.0
6187,Cologne,6187,4,2,193017.51416046862
6250,"Colorado_Springs,_Colorado",6250,6,26,294497.7801657477
6282,Class,6282,5,9,29676.0
7165,Cartoon,7165,3,22,18164.26638492756
7906,Destry_Rides_Again,7906,4,8,67027.66713070394
7964,Definition,7964,4,22,25784.3217842775
8412,Doraemon,8412,2,22,6597.0
8550,Down,8550,1,9,0.0
8829,Do_Not_Adjust_Your_Set,8829,17,4,7982.990278355265
9764,Emma_Goldman,9764,3,15,39688.046558586364
10221,Euphrates,10221,11,0,141848.91534362297
10384,Boeing_E-3_Sentry,10384,2,19,23378.950927070287
10573,Fox_Film,10573,5,8,2204.0794723624213
11585,Show_Me_Love_(film),11585,3,33,102732.6573701377
12027,Gabon,12027,6,8,84822.30570883468
12277,Gordon_Banks,12277,24,7,52633.800948747645
12405,Gumby,12405,3,37,6597.0
12501,Geoff_Hurst,12501,22,7,48781.98783456848
13414,Howland_Island,13414,6,19,23215.41951206508
13590,House,13590,2,14,6597.000000000001
13867,Harold_Holt,13867,3,9,13192.0
13919,Hezbollah,13919,12,0,98994.75036207646
14436,Hasidic_Judaism,14436,14,18,85492.00524652816
15644,Johnny_Unitas,15644,17,6,18896.926552227447
16240,Jim_Bakker,16240,12,16,41998.97757778591
16275,Jakarta,16275,12,10,222645.72463366142
16643,History_of_Kazakhstan,16643,4,19,0.8095238095238095
16717,K,16717,6,9,10991.666666667936
16768,Kevin_Spacey,16768,7,8,374629.5793454452
17168,Kathmandu,17168,5,10,0.0
17217,KR,17217,1,9,0.0
17250,Kiritimati,17250,4,19,26873.88860054922
17547,Love,17547,5,10,9056.087094232937
18288,Lyric,18288,1,9,0.0
18847,Multics,18847,2,9,6597.0
18916,Meaning,18916,3,22,6664.521441360574
18942,Monty_Python,18942,18,4,274732.9041690119
19189,Mumbai,19189,27,12,1406320.0894614377
19499,Mariah_Carey,19499,35,9,2102061.6815669355
19500,Mervyn_Peake,19500,2,15,19785.0
19857,Moncton,19857,3,23,61361.624940425616
20670,Maribor,20670,3,15,6597.0
20698,Michael_Atiyah,20698,3,15,6978.114899126339
21836,North_Pole,21836,13,23,294114.97331541206
22219,Ottawa,22219,24,18,759446.2260173628
23923,Posthumous_execution,23923,2,9,0.0
24136,Process_theology,24136,1,0,0.0
24247,Province_of_Canada,24247,4,18,49837.04433262991
24260,Pervez_Musharraf,24260,33,32,333849.87976368994
24296,Peine_forte_et_dure,24296,3,9,26379.0
24308,Pope_Urban_VIII,24308,2,36,0.0
24423,Pope_Innocent_I,24423,3,15,13192.0
24578,Pub,24578,8,22,52137.113715266874
24655,Premier_of_Victoria,24655,10,21,28837.762100646738
24962,Paint_Your_Wagon_(musical),24962,2,9,0.0
25217,Qi,25217,5,9,39564.0
25914,Reinhard_Heydrich,25914,5,9,19787.0
26145,Record,26145,1,9,0.0
26470,Rex_Ingram_(director),26470,6,8,18209.503077835543
26589,Red_Hot_Chili_Peppers,26589,15,9,54082.47594675677
27318,Singapore,27318,25,10,575894.0776278932
28232,Star_catalogue,28232,1,9,0.0
28307,Sin,28307,4,0,75547.45802802549
28489,Ski,28489,1,9,0.0
28587,Star_Chamber,28587,2,15,31537.795290596474
28812,Samuel_Mudd,28812,3,36,190529.0
28830,Song,28830,35,9,246843.61108118
28849,Shiva,28849,17,9,251628.6865158624
28913,Steve_Bracks,28913,7,21,0.0
29207,Skyhooks_(band),29207,2,13,6597.0
31587,TAT-1,31587,1,8,0.0
32173,United_States_Military_Academy,32173,10,15,190575.73473687566
32374,Venezuela,32374,23,25,1029326.6346002892
32597,Vilnius,32597,6,15,157232.0311050083
33093,Eddie_Chapman,33093,1,15,0.0
33612,William_McGonagall,33612,4,1,26376.0
33978,Weather,33978,4,14,44494.560671757245
34061,Winter,34061,8,23,46537.12263880975
34657,1966_FIFA_World_Cup_Final,34657,18,7,43779.74983752772
37428,Beirut,37428,11,10,488108.6959220641
