,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,747,Доминиканцы,747,5,1,24625.0,Q131479
1,754,"Доницетти, Гаэтано",754,6,13,10812.160585476298,Q101698
2,756,Каргополь,756,1,19,0.0,Q145261
3,801,"Арбатова, Мария Ивановна",801,2,6,4107.0,Q4068646
4,967,Napster,967,3,20,62639.59338187874,Q275141
5,1090,Тегеран-43,1090,3,18,9561.809680239536,Q1125687
6,1179,"Филозов, Альберт Леонидович",1179,7,15,80646.53694793461,Q3391400
7,1191,"Каюров, Юрий Иванович",1191,4,6,52511.26980020248,Q1713901
8,1644,"Чирков, Борис Петрович",1644,2,21,3804.190074537101,Q584450
9,2484,Локомотив,2484,1,10,0.0,Q93301
10,2569,Архимед,2569,9,21,79789.25023109384,Q8739
11,2810,Эвдемонизм,2810,1,25,0.0,Q318401
12,3069,Познань,3069,2,15,23260.355030555977,Q268
13,3641,Учкудук,3641,1,0,0.0,Q6364
14,4364,Кома (комета),4364,1,23,0.0,Q259854
15,4548,Церковь адвентистов седьмого дня,4548,3,15,8056.500914907888,Q104319
16,4605,Академгородок (Новосибирск),4605,1,1,0.0,Q83627
17,4671,Ядерная физика,4671,7,13,74455.07611091777,Q81197
18,5321,Суббота,5321,4,15,126975.2056231841,Q131
19,7321,В поисках капитана Гранта,7321,6,2,69305.04689050505,Q2359642
20,7577,Субботник,7577,2,25,11563.229814067812,Q773620
21,7618,Эрмитаж (значения),7618,5,9,16721.43864680591,Q246286
22,7801,Jython,7801,1,12,0.0,Q1053999
23,7886,Гидростатика,7886,3,21,0.5,Q177807
24,8123,Естественный спутник,8123,4,12,13160.80760993152,Q2537
25,8149,Якуб Колас,8149,6,25,122376.60783852151,Q483709
26,8404,Излучение Хокинга,8404,3,21,8212.0,Q497396
27,9289,Уравнение Дрейка,9289,10,12,19163.33759638199,Q180316
28,9379,Вятка (река),9379,2,27,6596.280375340519,Q192495
29,9647,Триполи,9647,8,7,54797.34652939142,Q3579
30,9875,Даймё,9875,1,7,0.0,Q61982
31,9947,Диджериду,9947,1,0,0.0,Q189388
32,10127,Балка (рельеф),10127,3,4,15824.165617834236,Q373315
33,10128,Каньон,10128,3,19,6655.884915898091,Q150784
34,10417,Игральная кость,10417,2,1,16416.0,Q45089
35,10478,Пионер,10478,1,26,0.0,Q7196871
36,10638,Жуковский (город),10638,5,19,55700.14285784335,Q136435
37,11034,Геометрическая оптика,11034,1,23,0.0,Q467980
38,11050,Висла,11050,10,10,172173.5392874195,Q548
39,11107,"Рыбалко, Павел Семёнович",11107,2,21,16113.8443652197,Q1332642
40,11295,Народная песня,11295,1,0,0.0,Q943929
41,11681,Александрийская православная церковь,11681,19,15,42860.05336225503,Q251268
42,11791,Гравитационные волны,11791,2,13,0.0,Q190035
43,12395,Nevermind,12395,4,20,28118.252806085253,Q17444
44,12736,Гаттерия,12736,2,4,20716.08661350928,Q3007063
45,12993,Война Босин,12993,5,7,24298.05568150088,Q309184
46,13008,Северо-Енисейский район,13008,3,23,15477.873052274183,Q1614824
47,13164,Света (певица),13164,1,0,0.0,Q4410254
48,13326,Ясон,13326,9,11,34799.63587139757,Q176758
49,13899,"Дэвис, Майлз",13899,3,7,38254.40742069166,Q93341
50,14040,"Завадский, Юрий Александрович",14040,5,9,100166.98092490804,Q860409
51,14939,Совещание по взаимодействию и мерам доверия в Азии,14939,1,8,0.0,Q605501
52,14958,Филиокве,14958,7,15,3989.234664199675,Q204085
53,15086,Абдулино,15086,1,31,0.0,Q102682
54,15235,Фьючерс,15235,12,8,52554.54987939621,Q183984
55,15982,Оханск,15982,3,15,21808.041919747033,Q177805
56,16128,Абзелиловский район,16128,6,4,17851.343262929393,Q481602
57,16358,Лого (язык программирования),16358,2,12,8212.0,Q201436
58,16533,Ещё раз про любовь,16533,3,21,20521.0,Q4177638
59,16635,Транспортное средство,16635,2,10,5086.63381112379,Q42889
60,16876,"Рогожин, Сергей Львович",16876,4,30,14211.258829923003,Q4395565
61,17136,"Петросян, Тигран Вартанович",17136,2,20,4977.33311900139,Q180636
62,17176,Фонограф,17176,1,25,0.0,Q116434
63,17321,Демилитаризованная зона (Корея),17321,9,5,17176.776282499857,Q331990
64,18459,Новочебоксарск,18459,2,18,7760.835510476178,Q175433
65,18465,Французский республиканский календарь,18465,5,31,36444.242319130964,Q181974
66,18668,Междуреченск,18668,4,23,57363.60376956018,Q158751
67,18728,Митрополит,18728,26,15,48823.1863695597,Q189854
68,19374,Президентские выборы на Украине (2004),19374,3,5,12317.0,Q568458
69,19652,"Асланов, Ази Агадович",19652,2,22,4107.0,Q1707264
70,19715,Гимн Израиля,19715,1,13,0.0,Q130865
71,20580,Юрга,20580,3,0,54312.007256923636,Q198824
72,20659,Геометрическое место точек,20659,1,23,0.0,Q211548
73,21459,Административное деление Германии,21459,1,10,0.0,Q387917
74,21531,Принцепс,21531,1,1,0.0,Q396808
75,21532,Доминат,21532,8,1,21542.526206164355,Q238399
76,22240,Цой (значения),22240,2,28,16305.60256241955,Q30423912
77,22258,Молекулярная биология,22258,4,4,13492.815686676002,Q7202
78,22430,Арка,22430,7,1,46167.338704889895,Q12277
79,22927,Шлезвиг-Гольштейн,22927,4,10,9226.678083807708,Q1194
80,23570,История Латвии,23570,4,10,41197.92038653088,Q209655
81,23736,Гюлистанский мирный договор,23736,1,27,0.0,Q926447
82,23740,Туркманчайский мирный договор,23740,1,27,0.0,Q875512
83,23766,"Дрюон, Морис",23766,2,1,4107.0,Q223949
84,23858,Сок,23858,1,8,0.0,Q8492
85,23900,Иаков Зеведеев,23900,9,15,4656.9417948075625,Q43999
86,23904,Апостол Фаддей,23904,11,15,2835.072831554258,Q43945
87,23926,Схизма,23926,13,15,19471.601956020462,Q41521
88,23940,Список островов Японии,23940,2,4,5118.24502884814,Q1125331
89,24022,Монофизитство,24022,15,15,16454.912799054215,Q183091
90,24451,Полтавская,24451,6,26,6769.637990774186,Q1021749
91,24763,"Ваншенкин, Константин Яковлевич",24763,3,9,5818.852902778931,Q1096163
92,24915,"Мень, Александр Владимирович",24915,4,15,2495.7726531990147,Q712471
93,25064,История Эстонии,25064,7,10,192286.12357931602,Q949423
94,25276,Пчеловодство,25276,2,4,15090.5742993678,Q176353
95,25583,Гудрон,25583,11,8,455.4966386634149,Q3482521
96,26051,"Кураев, Андрей Вячеславович",26051,7,15,32157.867231590742,Q2157667
97,26066,Псевдоним,26066,13,25,210233.08009514032,Q61002
98,26093,Хулиганство,26093,10,7,123644.45779211994,Q219954
99,26310,YMCA,26310,6,24,148231.3868713068,Q157169
100,26445,"Червоненко, Евгений Альфредович",26445,1,5,0.0,Q768533
101,26701,"Говард, Роберт Ирвин",26701,3,30,8213.0,Q207640
102,26791,Внешняя политика,26791,1,31,0.0,Q181648
103,26805,Обрезание Господне,26805,5,15,823.6169279650221,Q13510036
104,28812,Древние восточные церкви,28812,21,15,55986.57145089399,Q76526564
105,28818,Эфиопская православная церковь,28818,16,15,9437.169180019222,Q179829
106,28819,Сиро-яковитская православная церковь,28819,20,15,5669.645048632625,Q210540
107,28824,Ассирийская церковь Востока,28824,14,15,5384.136236547495,Q203179
108,28933,Элладская православная церковь,28933,13,15,35723.273988195986,Q59778
109,29348,Булава,29348,3,10,8213.0,Q272990
110,29358,"Ивасюк, Владимир Михайлович",29358,2,0,7103.663424030363,Q786521
111,30172,Ботанический сад,30172,5,12,18286.105680899083,Q167346
112,30200,Лапландская война,30200,2,27,2053.0,Q154940
113,30393,Арапаима,30393,1,4,0.0,Q145409
114,30666,Острова Кайман,30666,2,31,4107.0,Q5785
115,30730,Агнец Божий,30730,4,15,5837.610682704807,Q201171
116,30741,"Котенёв, Анатолий Владимирович",30741,2,17,1792.118823777423,Q4236011
117,30764,"Гинзбург, Виталий Лазаревич",30764,6,21,93677.05551573206,Q104668
118,30851,Деяния святых апостолов,30851,21,15,92606.93996925447,Q40309
119,31320,"Кургинян, Сергей Ервандович",31320,7,23,110724.24039023736,Q2626233
120,32295,Вышний Волочёк,32295,9,19,56034.91400652472,Q134181
121,32748,"Добровольский, Алексей Александрович",32748,1,7,0.0,Q4163615
122,32786,Острог (укрепление),32786,4,23,10501.719967348618,Q90668
123,32804,Миякинский район,32804,2,4,0.0,Q1703288
124,33417,Гиперион (титан),33417,1,11,0.0,Q179209
125,33602,"Джером, Джером Клапка",33602,1,17,0.0,Q218698
126,33986,"Адабашьян, Александр Артёмович",33986,5,9,50261.67335294082,Q4057207
127,34044,Гефестион (военачальник),34044,2,1,0.0,Q310739
128,34105,"Паккард, Дэвид",34105,6,12,726.0686479875122,Q380484
129,34115,Елена Равноапостольная,34115,14,15,15093.689027897282,Q170164
130,34148,Олимпиада Эпирская,34148,1,1,0.0,Q223134
131,34153,Александр IV Македонский,34153,2,1,4107.0,Q207847
132,34238,Балашов (город),34238,2,19,4107.0,Q104564
133,34289,Купец,34289,3,25,8493.994793501985,Q215536
134,34314,Летние Олимпийские игры 1908,34314,2,1,8212.0,Q8111
135,34410,Список комнатных растений,34410,5,4,18897.14426476315,Q4434346
136,34608,"Бурлака, Андрей Петрович",34608,1,30,0.0,Q4099669
137,34711,Световой луч,34711,3,23,17240.08323723847,Q633620
138,34963,Джейран,34963,4,4,57602.17183981527,Q460977
139,35082,Кимры,35082,6,19,45318.40914162036,Q146435
140,35277,"Рид, Томас Майн",35277,1,0,0.0,Q1405996
141,35285,Национальный исследовательский ядерный университет «МИФИ»,35285,7,21,49963.632001356316,Q56837
142,35304,Публий Корнелий Тацит,35304,16,1,248549.69294615468,Q2161
143,35382,Евдокс Книдский,35382,2,23,8212.0,Q185150
144,35596,Ойкумена,35596,2,31,43652.76774794728,Q838988
145,35662,Бордо,35662,7,1,121997.95984276307,Q1479
146,35892,Рудные и угольные месторождения Восточной Сибири,35892,1,18,0.0,Q4399574
147,36019,Рефлектор (телескоп),36019,2,12,0.0,Q35221
148,36086,Ершов (город),36086,1,19,0.0,Q135754
149,36240,Георгиевск,36240,1,18,0.0,Q105413
150,36538,Архимандрит,36538,38,15,146839.34613855573,Q213159
151,36660,Правильный икосаэдр,36660,2,1,12315.0,Q18015071
152,36667,"Анчаров, Михаил Леонидович",36667,2,17,4882.741292724579,Q4067826
153,36737,Катастрофа,36737,3,10,15381.074768845152,Q3839081
154,37785,Беэр-Шева,37785,3,13,16969.87842478666,Q41843
155,39136,Акваланг,39136,2,18,4107.0,Q2079255
156,39209,"Конёнков, Сергей Тимофеевич",39209,1,17,0.0,Q543585
157,39578,"Швейцер, Альберт",39578,1,4,0.0,Q49325
158,39709,Бригантина,39709,1,7,0.0,Q189418
159,40146,Морской заяц,40146,1,4,0.0,Q149405
160,40288,Американское Самоа,40288,2,31,11209.854171682691,Q16641
161,40340,Арабы-христиане,40340,6,15,56.377778555031576,Q431164
162,40998,Целибат,40998,4,15,22016.331999229893,Q1094637
163,41322,Затмение,41322,4,12,4107.0,Q141022
164,41506,"Особое мнение (фильм, 2002)",41506,6,20,759.5518478764784,Q244604
165,41511,Президентские выборы в России (2004),41511,4,21,31636.492100099902,Q1505420
166,41628,Белозерск,41628,2,6,36583.95268380248,Q104764
167,42595,Театр имени Моссовета,42595,7,9,60401.87229661138,Q571291
168,42604,Донецк (Россия),42604,1,23,0.0,Q105433
169,42884,Аксиома Архимеда,42884,1,21,0.0,Q634579
170,43217,"Руст, Матиас",43217,2,9,4233.266413959985,Q76657
171,43420,Инуиты,43420,3,0,8213.0,Q189975
172,43611,Отработавшее ядерное топливо,43611,4,29,31364.65206030216,Q2623868
173,43632,"Донн, Джон",43632,1,17,0.0,Q140412
174,44090,Спартак (спортивное общество),44090,2,6,12315.0,Q622109
175,44160,"Грабин, Василий Гаврилович",44160,3,22,19962.91970724307,Q730377
176,44165,"Даян, Моше",44165,2,13,13408.591932632413,Q188783
177,44765,Водопад,44765,3,4,35244.62614788952,Q34038
178,45036,"Афанасьев, Александр Николаевич",45036,3,15,4107.0,Q325004
179,45328,Пастернак,45328,1,1,0.0,Q2056253
180,45335,Пастернак (растение),45335,3,1,24617.0,Q1479657
181,45433,"Алексеев, Василий Иванович",45433,2,27,0.0,Q225193
182,45468,Лесосибирск,45468,3,23,2895.018650035353,Q157566
183,45485,"Гапликов, Сергей Анатольевич",45485,2,6,23411.0611188954,Q3658951
184,45575,Центральный спортивный клуб Армии,45575,7,6,64515.064052958114,Q32140
