,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Weight,Total Weight,Ratio Weight
2365,2.0,28.0,18662226.0,Boxing at the 2008 Summer Olympics – Heavyweight,1.0000100135803225,Q675266,Culture.Sports,0.0,0.071185,0.077673,0.0,48.0,68.0,0.7058823529411765,Sports,96.00096130371097,6624.189835369587,0.014492483411498537
1949,2.0,26.0,1272120.0,Will Clark,0.9989450573921204,Q3568281,Culture.Sports,3.181818,0.091007,0.10230800000000001,0.0,48.0,68.0,0.7058823529411765,Sports,95.89872550964355,6624.189835369587,0.014477049706153692
1539,2.0,28.0,50447052.0,Vicente Luque,0.9951046109199524,Q24053947,Culture.Sports,0.0,0.078182,0.08791900000000001,0.0,48.0,68.0,0.7058823529411765,Sports,95.53004264831543,6624.189835369587,0.014421392656689385
2335,2.0,25.0,14347820.0,Octavio Meyran,0.9763205647468568,Q768980,Culture.Sports,0.0,0.088827,0.099361,0.0,48.0,68.0,0.7058823529411765,Sports,93.72677421569826,6624.189835369587,0.014149167905069392
2793,2.0,27.0,54319030.0,Marie-Eve Dicaire,0.9648651480674744,Q30325705,Culture.Sports,0.0,0.076899,0.085232,0.0,48.0,68.0,0.7058823529411765,Sports,92.62705421447754,6624.189835369587,0.013983152131283923
2001,8.0,24.0,1558004.0,WJBK,0.21734751760959625,Q3564701,Culture.Sports,75063.454448,0.112728,0.138678,0.0,48.0,68.0,0.7058823529411765,Sports,83.46144676208496,6624.189835369587,0.012599495007894554
2033,2.0,24.0,57174216.0,Jarred Kelenic,0.7826725244522095,Q52008335,Culture.Sports,0.0,0.102009,0.119101,0.0,48.0,68.0,0.7058823529411765,Sports,75.13656234741211,6624.189835369587,0.011342754995671101
760,2.0,24.0,3264388.0,Stadio Artemio Franchi,0.6791887283325195,Q270474,Culture.Sports,5499.0,0.10365999999999999,0.122735,0.0,48.0,68.0,0.7058823529411765,Sports,65.20211791992188,6624.189835369587,0.009843032814636119
3189,1.0,28.0,40814604.0,Andre Fili,1.0000100135803225,Q16233140,Culture.Sports,0.0,0.078181,0.087828,0.0,48.0,68.0,0.7058823529411765,Sports,48.00048065185548,6624.189835369587,0.0072462417057492685
3696,1.0,24.0,55845850.0,Jefry Rodríguez,1.0000100135803225,Q50824683,Culture.Sports,0.0,0.10320499999999999,0.121932,0.0,48.0,68.0,0.7058823529411765,Sports,48.00048065185548,6624.189835369587,0.0072462417057492685
2418,1.0,27.0,56822470.0,Tanner Rainey,0.9995794296264648,Q50414135,Culture.Sports,0.0,0.082273,0.091261,0.0,48.0,68.0,0.7058823529411765,Sports,47.97981262207031,6624.189835369587,0.007243121621588211
3796,1.0,26.0,21034082.0,Iván Nova,0.9995371699333192,Q1189671,Culture.Sports,0.0,0.089581,0.101281,0.0,48.0,68.0,0.7058823529411765,Sports,47.97778415679932,6624.189835369587,0.007242815400703636
1911,1.0,28.0,31383664.0,Rashid Magomedov,0.9990989565849304,Q4274176,Culture.Sports,0.0,0.078109,0.08659700000000001,0.0,48.0,68.0,0.7058823529411765,Sports,47.95674991607666,6624.189835369587,0.007239640032659327
983,1.0,28.0,28057248.0,Kaleb Cowart,0.9987651705741882,Q6351865,Culture.Sports,0.0,0.076047,0.08315800000000001,0.0,48.0,68.0,0.7058823529411765,Sports,47.940728187561035,6624.189835369587,0.007237221362767037
2604,1.0,30.0,34322704.0,Bo Levi Mitchell,0.991162657737732,Q4931121,Culture.Sports,0.0,0.068557,0.074538,0.0,48.0,68.0,0.7058823529411765,Sports,47.57580757141114,6624.189835369587,0.007182132268822081
2525,1.0,27.0,1132196.0,Chiba Lotte Marines,0.984585464000702,Q484151,Culture.Sports,0.0,0.07664299999999999,0.082495,0.0,48.0,68.0,0.7058823529411765,Sports,47.2601022720337,6624.189835369587,0.007134472810499835
2930,1.0,27.0,9123202.0,Ralph Krueger,0.967909336090088,Q320003,Culture.Sports,0.0,0.084899,0.097437,0.0,48.0,68.0,0.7058823529411765,Sports,46.459648132324226,6624.189835369587,0.007013634766964989
203,1.0,28.0,5700312.0,Cliff Fletcher,0.9659096002578736,Q5132600,Culture.Sports,0.0,0.07826,0.087645,0.0,48.0,68.0,0.7058823529411765,Sports,46.36366081237794,6624.189835369587,0.006999144342878142
3832,1.0,28.0,1210446.0,The Ring magazine Fighter of the Year,0.9149109721183776,Q929175,Culture.Sports,0.0,0.072822,0.079948,0.0,48.0,68.0,0.7058823529411765,Sports,43.91572666168212,6624.189835369587,0.00662959965718312
2773,1.0,28.0,39657512.0,Brendan Leipsic,0.7663036584854126,Q16229475,Culture.Sports,0.0,0.079437,0.089304,0.0,48.0,68.0,0.7058823529411765,Sports,36.782575607299805,6624.189835369587,0.005552765926317625
2348,4.0,23.0,4826328.0,List of oldest living Major League Baseball players,0.1520422399044037,Q11722299,Culture.Sports,10996.0,0.11668599999999996,0.147611,0.0,48.0,68.0,0.7058823529411765,Sports,29.192110061645508,6624.189835369587,0.0044068951505247395
1998,8.0,24.0,1558004.0,WJBK,0.7826725244522095,Q3564701,Culture.Media.Media*,75063.454448,0.112728,0.138678,0.0,4.0,68.0,0.058823529411764705,Media*,25.045520782470703,6624.189835369587,0.003780918331890367
3716,5.0,24.0,82862.0,HBO World Championship Boxing,0.9863731861114502,Q5629052,Culture.Media.Media*,13711.156926,0.09738,0.111791,0.0,4.0,68.0,0.058823529411764705,Media*,19.727463722229004,6624.189835369587,0.002978094561374891
3717,5.0,24.0,82862.0,HBO World Championship Boxing,0.9481645226478576,Q5629052,Culture.Media.Television,13711.156926,0.09738,0.111791,0.0,3.0,68.0,0.04411764705882353,Television,14.222467839717863,6624.189835369587,0.002147050159066636
1999,8.0,24.0,1558004.0,WJBK,0.5156299471855164,Q3564701,Culture.Media.Television,75063.454448,0.112728,0.138678,0.0,3.0,68.0,0.04411764705882353,Television,12.375118732452393,6624.189835369587,0.0018681709069350578
1195,12.0,26.0,4529108.0,Pacific Division (NHL),0.1968362182378769,Q834546,Culture.Media.Media*,175664.670124,0.092774,0.110911,0.0,4.0,68.0,0.058823529411764705,Media*,9.44813847541809,6624.189835369587,0.001426308531342225
1560,3.0,29.0,22711666.0,Sarah Kaufman,0.9539760947227478,Q2060995,Culture.Biography.Women,5499.5,0.072522,0.080011,0.0,3.0,68.0,0.04411764705882353,Women,8.58578485250473,6624.189835369587,0.0012961260268631325
879,3.0,27.0,14055002.0,Rakhim Chakhkiev,0.8596737384796143,Q556061,History_and_Society.Society,3471.325361,0.075049,0.08275,0.0,3.0,68.0,0.04411764705882353,Society,7.737063646316528,6624.189835369587,0.0011680014973310092
464,1.0,28.0,29077426.0,Tim Leiweke,0.1520422399044037,Q7803826,Culture.Sports,0.0,0.07826,0.087645,0.0,48.0,68.0,0.7058823529411765,Sports,7.298027515411377,6624.189835369587,0.0011017237876311849
3752,2.0,26.0,3147620.0,Karyn Bryant,0.5544804334640503,Q6373854,Culture.Media.Media*,59375.687698,0.091318,0.10531300000000003,0.0,4.0,68.0,0.058823529411764705,Media*,4.435843467712402,6624.189835369587,0.000669643168139204
1196,12.0,26.0,4529108.0,Pacific Division (NHL),0.11921291798353195,Q834546,History_and_Society.Society,175664.670124,0.092774,0.110911,0.0,3.0,68.0,0.04411764705882353,Society,4.29166504740715,6624.189835369587,0.0006478777260416033
3751,2.0,26.0,3147620.0,Karyn Bryant,0.6584275364875793,Q6373854,Culture.Biography.Women,59375.687698,0.091318,0.10531300000000003,0.0,3.0,68.0,0.04411764705882353,Women,3.950565218925476,6624.189835369587,0.0005963846624430353
2794,2.0,27.0,54319030.0,Marie-Eve Dicaire,0.5312193632125854,Q30325705,Culture.Biography.Women,0.0,0.076899,0.085232,0.0,3.0,68.0,0.04411764705882353,Women,3.1873161792755127,6624.189835369587,0.00048116316991052554
1913,1.0,28.0,31383664.0,Rashid Magomedov,0.9124462008476256,Q4274176,History_and_Society.Society,0.0,0.078109,0.08659700000000001,0.0,3.0,68.0,0.04411764705882353,Society,2.7373386025428768,6624.189835369587,0.00041323371922811917
761,2.0,24.0,3264388.0,Stadio Artemio Franchi,0.4921981394290924,Q270474,Culture.Visual_arts.Visual_arts*,5499.0,0.10365999999999999,0.122735,0.0,1.0,68.0,0.014705882352941176,Visual_arts*,0.9843962788581848,6624.189835369587,0.0001486062904782773
762,2.0,24.0,3264388.0,Stadio Artemio Franchi,0.4610267877578736,Q270474,Culture.Visual_arts.Architecture,5499.0,0.10365999999999999,0.122735,0.0,1.0,68.0,0.014705882352941176,Architecture,0.9220535755157472,6624.189835369587,0.0001391949201987661
3754,2.0,26.0,3147620.0,Karyn Bryant,0.11280541121959685,Q6373854,Culture.Media.Television,59375.687698,0.091318,0.10531300000000003,0.0,3.0,68.0,0.04411764705882353,Television,0.6768324673175811,6624.189835369587,0.0001021758862802606
2347,4.0,23.0,4826328.0,List of oldest living Major League Baseball players,0.1520422399044037,Q11722299,History_and_Society.Politics_and_government,10996.0,0.11668599999999996,0.147611,0.0,1.0,68.0,0.014705882352941176,Politics_and_government,0.6081689596176147,6624.189835369587,9.181031563593208e-05
2349,4.0,23.0,4826328.0,List of oldest living Major League Baseball players,0.11280541121959685,Q11722299,History_and_Society.History,10996.0,0.11668599999999996,0.147611,0.0,1.0,68.0,0.014705882352941176,History,0.4512216448783874,6624.189835369587,6.811725752017374e-05
3422,1.0,25.0,24986622.0,Carlos Santana (disambiguation),0.3998216390609741,Q1043218,Culture.Linguistics,0.0,0.092682,0.10543599999999999,0.0,1.0,68.0,0.014705882352941176,Linguistics,0.3998216390609741,6624.189835369587,6.035781718183e-05
3753,2.0,26.0,3147620.0,Karyn Bryant,0.1294127255678177,Q6373854,Culture.Literature,59375.687698,0.091318,0.10531300000000003,0.0,1.0,68.0,0.014705882352941176,Literature,0.2588254511356354,6624.189835369587,3.907277079434644e-05
463,1.0,28.0,29077426.0,Tim Leiweke,0.18714269995689392,Q7803826,History_and_Society.Business_and_economics,0.0,0.07826,0.087645,0.0,1.0,68.0,0.014705882352941176,Business_and_economics,0.18714269995689392,6624.189835369587,2.8251409547119746e-05
300,2.0,22.0,39936702.0,Rosemary DiCarlo,0.4765896201133728,Q15429937,History_and_Society.Politics_and_government,5499.0,0.109614,0.13139,1.0,1.0,2.0,0.5,Politics_and_government,0.9531792402267456,1.6363642811775208,0.5824981950478911
301,2.0,22.0,39936702.0,Rosemary DiCarlo,0.3415925204753876,Q15429937,Culture.Biography.Women,5499.0,0.109614,0.13139,1.0,1.0,2.0,0.5,Women,0.6831850409507751,1.6363642811775208,0.41750180495210887
3775,3.0,26.0,34423330.0,2012 Andalusian regional election,0.9724247455596924,Q4753545,History_and_Society.Politics_and_government,16491.0,0.081861,0.091373,2.0,3.0,4.0,0.75,Politics_and_government,8.751822710037231,17.367046684026718,0.5039326990516292
3378,3.0,24.0,357480.0,Basque Nationalist Party,0.6584275364875793,Q43093,History_and_Society.Politics_and_government,38461.0,0.09786,0.11490399999999999,2.0,3.0,4.0,0.75,Politics_and_government,5.925847828388214,17.367046684026718,0.3412121782247809
585,3.0,27.0,12181806.0,Parliament of Andalusia,0.2568419873714447,Q2743388,History_and_Society.Politics_and_government,2749.0,0.075671,0.08311,2.0,3.0,4.0,0.75,Politics_and_government,2.3115778863430023,17.367046684026718,0.13310138035553667
3381,3.0,24.0,357480.0,Basque Nationalist Party,0.1259327530860901,Q43093,History_and_Society.Society,38461.0,0.09786,0.11490399999999999,2.0,1.0,4.0,0.25,Society,0.37779825925827026,17.367046684026718,0.021753742368053223
1973,16.0,23.0,236104.0,Imperial Japanese Navy,0.9955416321754456,Q219712,History_and_Society.Military_and_warfare,215565.716921,0.10256400000000004,0.12318,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,175.21532726287842,1187.4988776743412,0.14754988872581432
449,14.0,24.0,69980.0,Second Sino-Japanese War,0.9919480085372924,Q170314,History_and_Society.Military_and_warfare,390327.263453,0.0977,0.116309,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,152.759993314743,1187.4988776743412,0.128640115950186
1319,10.0,23.0,24051596.0,The Kennel Murder Case (film),0.9952548146247864,Q3795374,Culture.Media.Media*,139665.593321,0.10764100000000001,0.132622,3.0,11.0,43.0,0.2558139534883721,Media*,109.4780296087265,1187.4988776743412,0.09219211206593635
3945,9.0,22.0,676482.0,Battleship Row,0.998599648475647,Q4873243,History_and_Society.Military_and_warfare,81518.999318,0.104531,0.12520599999999998,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,98.86136519908905,1187.4988776743412,0.08325175463972162
1318,10.0,23.0,24051596.0,The Kennel Murder Case (film),0.9976868629455566,Q3795374,Culture.Media.Films,139665.593321,0.10764100000000001,0.132622,3.0,7.0,43.0,0.16279069767441862,Films,69.83808040618896,1187.4988776743412,0.05881107066220008
997,6.0,25.0,41617728.0,The Casino Murder Case (film),0.9905974268913268,Q16249116,Culture.Media.Media*,5503.333333,0.088956,0.102075,3.0,11.0,43.0,0.2558139534883721,Media*,65.37943017482756,1187.4988776743412,0.05505641428720336
1100,6.0,21.0,5437598.0,Air Force (film),0.9871888160705566,Q1425082,Culture.Media.Media*,431710.632938,0.11296199999999999,0.14121,3.0,11.0,43.0,0.2558139534883721,Media*,65.15446186065674,1187.4988776743412,0.05486696710674673
281,4.0,23.0,678896.0,Isaac C. Kidd,0.9919480085372924,Q1357828,History_and_Society.Military_and_warfare,359.337532,0.09979299999999999,0.11722300000000001,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,43.64571237564086,1187.4988776743412,0.03675431884291029
1101,6.0,21.0,5437598.0,Air Force (film),0.9871888160705566,Q1425082,Culture.Media.Films,431710.632938,0.11296199999999999,0.14121,3.0,7.0,43.0,0.16279069767441862,Films,41.46193027496338,1187.4988776743412,0.034915342704293376
998,6.0,25.0,41617728.0,The Casino Murder Case (film),0.98678719997406,Q16249116,Culture.Media.Films,5503.333333,0.088956,0.102075,3.0,7.0,43.0,0.16279069767441862,Films,41.445062398910515,1187.4988776743412,0.034901138163666016
2196,3.0,27.0,3680736.0,Born to Dance,0.9983093142509459,Q229547,Culture.Media.Media*,21987.0,0.075545,0.08324,3.0,11.0,43.0,0.2558139534883721,Media*,32.94420737028121,1187.4988776743412,0.02774251663698482
1575,3.0,25.0,17723958.0,Beauty for Sale,0.996837317943573,Q4877938,Culture.Media.Media*,21987.0,0.08377000000000001,0.091672,3.0,11.0,43.0,0.2558139534883721,Media*,32.89563149213791,1187.4988776743412,0.02770161059567686
711,3.0,22.0,1223702.0,Franklin Van Valkenburgh,0.993317186832428,Q1445298,History_and_Society.Military_and_warfare,519.1016139999998,0.10195,0.120148,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,32.77946716547012,1187.4988776743412,0.027603787912344906
217,2.0,26.0,26971778.0,Man Wanted,0.9955416321754456,Q1888508,Culture.Media.Media*,11460.779263,0.07915499999999999,0.086029,3.0,11.0,43.0,0.2558139534883721,Media*,21.901915907859802,1187.4988776743412,0.01844373609072679
1471,2.0,21.0,3182072.0,Mervyn S. Bennion,0.994098961353302,Q552630,History_and_Society.Military_and_warfare,34286.97758,0.11383900000000001,0.141521,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,21.870177149772644,1187.4988776743412,0.018417008690234993
1574,3.0,25.0,17723958.0,Beauty for Sale,0.998142421245575,Q4877938,Culture.Media.Films,21987.0,0.08377000000000001,0.091672,3.0,7.0,43.0,0.16279069767441862,Films,20.960990846157074,1187.4988776743412,0.0176513773951586
2197,3.0,27.0,3680736.0,Born to Dance,0.99753737449646,Q229547,Culture.Media.Films,21987.0,0.075545,0.08324,3.0,7.0,43.0,0.16279069767441862,Films,20.94828486442566,1187.4988776743412,0.017640677610956446
3385,12.0,22.0,48802718.0,List of Medal of Honor recipients for the Attack on Pearl Harbor,0.1259327530860901,Q22082176,Culture.Media.Media*,59297.696342999996,0.10544100000000001,0.127421,3.0,11.0,43.0,0.2558139534883721,Media*,16.62312340736389,1187.4988776743412,0.013998432941612097
216,2.0,26.0,26971778.0,Man Wanted,0.9978272914886476,Q1888508,Culture.Media.Films,11460.779263,0.07915499999999999,0.086029,3.0,7.0,43.0,0.16279069767441862,Films,13.969582080841066,1187.4988776743412,0.011763869712618015
1749,2.0,23.0,195070.0,Hamilton Fish III,0.538993239402771,Q1573501,History_and_Society.Military_and_warfare,5499.0,0.094466,0.108944,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,11.857851266860962,1187.4988776743412,0.009985568399091026
495,1.0,24.0,2332364.0,The Strange Love of Martha Ivers,0.99593985080719,Q971265,Culture.Media.Media*,0.0,0.084886,0.095412,3.0,11.0,43.0,0.2558139534883721,Media*,10.955338358879091,1187.4988776743412,0.009225556810912182
1777,1.0,23.0,1798838.0,Cassin Young,0.99567848443985,Q63451,History_and_Society.Military_and_warfare,0.0,0.095385,0.11033299999999999,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,10.95246332883835,1187.4988776743412,0.009223135730694935
384,1.0,24.0,225824.0,Takeo Yoshikawa,0.9706977605819702,Q3138838,History_and_Society.Military_and_warfare,0.0,0.093025,0.106931,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,10.677675366401672,1187.4988776743412,0.008991735122574078
1102,6.0,21.0,5437598.0,Air Force (film),0.1520422399044037,Q1425082,History_and_Society.Military_and_warfare,431710.632938,0.11296199999999999,0.14121,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,10.034787833690643,1187.4988776743412,0.008450355635992926
494,1.0,24.0,2332364.0,The Strange Love of Martha Ivers,0.9986429810523988,Q971265,Culture.Media.Films,0.0,0.084886,0.095412,3.0,7.0,43.0,0.16279069767441862,Films,6.990500867366792,1187.4988776743412,0.005886743136176556
453,14.0,24.0,69980.0,Second Sino-Japanese War,0.14805719256401062,Q170314,History_and_Society.History,390327.263453,0.0977,0.116309,3.0,3.0,43.0,0.06976744186046512,History,6.218402087688446,1187.4988776743412,0.005236554075627326
1555,4.0,24.0,145646.0,Paul Lukas,0.12253321707248688,Q182057,Culture.Media.Media*,15102.666086000001,0.097381,0.114721,3.0,11.0,43.0,0.2558139534883721,Media*,5.391461551189423,1187.4988776743412,0.004540182439370669
3384,12.0,22.0,48802718.0,List of Medal of Honor recipients for the Attack on Pearl Harbor,0.2227101624011993,Q22082176,STEM.STEM*,59297.696342999996,0.10544100000000001,0.127421,3.0,2.0,43.0,0.046511627906976744,STEM*,5.345043897628783,1187.4988776743412,0.004501093852060553
452,14.0,24.0,69980.0,Second Sino-Japanese War,0.16027602553367615,Q170314,History_and_Society.Politics_and_government,390327.263453,0.0977,0.116309,3.0,2.0,43.0,0.046511627906976744,Politics_and_government,4.487728714942932,1187.4988776743412,0.0037791435422085875
1789,2.0,26.0,868762.0,Virginia Bruce,0.20182321965694427,Q242462,Culture.Media.Media*,27475.0,0.081708,0.091471,3.0,11.0,43.0,0.2558139534883721,Media*,4.440110832452774,1187.4988776743412,0.0037390442348446806
3808,2.0,24.0,948444.0,Operation Wigwam,0.16886694729328156,Q1549008,History_and_Society.Military_and_warfare,417.528615,0.093802,0.10778399999999999,3.0,11.0,43.0,0.2558139534883721,Military_and_warfare,3.715072840452194,1187.4988776743412,0.003128485348742378
1788,2.0,26.0,868762.0,Virginia Bruce,0.4610267877578736,Q242462,History_and_Society.History,27475.0,0.081708,0.091471,3.0,3.0,43.0,0.06976744186046512,History,2.7661607265472417,1187.4988776743412,0.0023294007081207796
3386,12.0,22.0,48802718.0,List of Medal of Honor recipients for the Attack on Pearl Harbor,0.10088862478733064,Q22082176,Culture.Sports,59297.696342999996,0.10544100000000001,0.127421,3.0,2.0,43.0,0.046511627906976744,Sports,2.4213269948959355,1187.4988776743412,0.00203901413333374
3872,2.0,24.0,17372326.0,Robert McWade,0.1097157895565033,Q1833058,Culture.Media.Media*,4500.7073420000015,0.097571,0.114628,3.0,11.0,43.0,0.2558139534883721,Media*,2.4137473702430725,1187.4988776743412,0.002032631285488269
1976,16.0,23.0,236104.0,Imperial Japanese Navy,0.14805719256401062,Q219712,History_and_Society.Transportation,215565.716921,0.10256400000000004,0.12318,3.0,1.0,43.0,0.023255813953488372,Transportation,2.36891508102417,1187.4988776743412,0.001994877743096124
1787,2.0,26.0,868762.0,Virginia Bruce,0.538993239402771,Q242462,Culture.Biography.Women,27475.0,0.081708,0.091471,3.0,2.0,43.0,0.046511627906976744,Women,2.155972957611084,1187.4988776743412,0.001815557890743823
1383,5.0,24.0,5815788.0,Otto Kruger,0.13297423720359802,Q204013,History_and_Society.History,57434.925346,0.091415,0.10204099999999999,3.0,3.0,43.0,0.06976744186046512,History,1.9946135580539703,1187.4988776743412,0.001679676162692738
1750,2.0,23.0,195070.0,Hamilton Fish III,0.3073680400848389,Q1573501,History_and_Society.Politics_and_government,5499.0,0.094466,0.108944,3.0,2.0,43.0,0.046511627906976744,Politics_and_government,1.2294721603393557,1187.4988776743412,0.0010353459556502631
1751,2.0,23.0,195070.0,Hamilton Fish III,0.22816647589206696,Q1573501,Culture.Sports,5499.0,0.094466,0.108944,3.0,2.0,43.0,0.046511627906976744,Sports,0.9126659035682678,1187.4988776743412,0.0007685614872796171
2754,1.0,25.0,58561270.0,Marcia Kilgore,0.3998216390609741,Q56855415,Culture.Biography.Women,0.0,0.083465,0.092424,3.0,2.0,43.0,0.046511627906976744,Women,0.7996432781219482,1187.4988776743412,0.0006733844495819741
