,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,1.0,458.0,Acqualagna,1.0000100135803225,Q190164,Geography.Regions.Europe.Southern_Europe,458.0,0.0,2.0,2928.0,0.0,Geography,Southern_Europe
1,1.0,492.0,Anna Maria Pierangeli,0.5234303474426271,Q106988,History_and_Society.History,492.0,0.0,4.0,2907.0,0.5234303474426271,History_and_Society,History
2,4.0,1196.0,Codigoro,1.0000100135803225,Q95095,Geography.Regions.Europe.Southern_Europe,1196.0,11155.714666825483,8.0,1764.0,0.0,Geography,Southern_Europe
3,1.0,1208.0,Celleno,1.0000100135803225,Q160943,Geography.Regions.Europe.Southern_Europe,1208.0,0.0,5.0,2028.0,0.0,Geography,Southern_Europe
4,2.0,1270.0,Campogalliano,1.0000100135803225,Q100039,Geography.Regions.Europe.Europe*,1270.0,4786.659198526087,13.0,2297.0,0.0,Geography,Europe*
5,3.0,1302.0,Ciclismo,0.9124462008476256,Q53121,Culture.Sports,1302.0,47447.335501142734,14.0,1149.0,2.7373386025428768,Culture,Sports
6,16.0,1381.0,Cattedrale,0.546748161315918,Q2977,Culture.Philosophy_and_religion,1381.0,268983.1404435821,14.0,2591.0,8.747970581054688,Culture,Philosophy_and_religion
7,53.0,1836.0,Famiglia (tassonomia),0.9648651480674744,Q35409,STEM.Biology,1836.0,234818.85415969012,9.0,2661.0,51.13785284757614,STEM,Biology
8,22.0,1858.0,Fumetto,0.7826725244522095,Q1004,Culture.Visual_arts.Visual_arts*,1858.0,212954.01075359766,7.0,3471.0,17.21879553794861,Culture,Visual_arts*
9,3.0,2000.0,Frutto,0.9697954058647156,Q1364,STEM.Biology,2000.0,15643.471790891004,14.0,2987.0,2.9093862175941467,STEM,Biology
10,4.0,2018.0,Geologia,0.8267217874526978,Q1069,STEM.Earth_and_environment,2018.0,9720.963782802732,14.0,2111.0,3.306887149810791,STEM,Earth_and_environment
11,2.0,2341.0,Il grande freddo,0.9967369437217712,Q1198794,Culture.Media.Films,2341.0,1744.3956839800915,4.0,1766.0,1.9934738874435425,Culture,Films
12,1.0,2440.0,Jolanda di Savoia (Italia),1.0000100135803225,Q95106,Geography.Regions.Europe.Southern_Europe,2440.0,0.0,5.0,3333.0,0.0,Geography,Southern_Europe
13,1.0,2804.0,Massa Lombarda,1.0000100135803225,Q52984,Geography.Regions.Europe.Southern_Europe,2804.0,0.0,8.0,1353.0,0.0,Geography,Southern_Europe
14,5.0,2900.0,Milo Manara,0.9046605229377748,Q505666,Culture.Visual_arts.Visual_arts*,2900.0,19972.843572938214,5.0,3471.0,4.523302614688874,Culture,Visual_arts*
15,5.0,3037.0,Nonantola,1.0000100135803225,Q100080,Geography.Regions.Europe.Southern_Europe,3037.0,13197.443195667449,13.0,1941.0,0.0,Geography,Southern_Europe
16,13.0,3308.0,Provincia di Ferrara,0.946606695652008,Q16168,Geography.Regions.Europe.Europe*,3308.0,16991.533579465613,8.0,2631.0,0.0,Geography,Europe*
17,2.0,3309.0,Portomaggiore,1.0000100135803225,Q95137,Geography.Regions.Europe.Southern_Europe,3309.0,4963.0,5.0,2140.0,0.0,Geography,Southern_Europe
18,25.0,3381.0,Provincia di Piacenza,0.9173126816749572,Q16243,Geography.Regions.Europe.Europe*,3381.0,208263.9301110915,8.0,3042.0,0.0,Geography,Europe*
