,Label,Id,Degree,modularity_class,betweenesscentrality
429,Bruno_Mégret,429,4,11,9625.0
515,Buzz_Aldrin,515,6,9,3265.5629705895903
527,Carl_Sagan,527,3,9,4815.0
898,Douglas_MacArthur,898,1,18,0.0
1590,Ier_siècle_av._J.-C.,1590,4,26,11817.56972459567
1735,Liévin,1735,4,7,7221.0
2175,Noël_Mamère,2175,5,11,17623.519270078716
2232,Oise_(département),2232,12,17,69570.37241271434
2474,Portishead_(groupe),2474,2,7,2408.0
3339,XVIIIe_siècle_av._J.-C.,3339,5,13,0.0
3340,XVIIe_siècle_av._J.-C.,3340,5,13,0.0
4966,Acapulco,4966,7,3,31828.9236163298
6796,Carbone_14,6796,1,27,0.0
7300,Joe_Strummer,7300,2,7,0.0
7483,Caroline_du_Sud,7483,4,33,7221.0
7949,Métallurgie,7949,1,17,0.0
8445,Maurice_Pialat,8445,2,1,459.68564974532524
9275,Laurent_Cathala,9275,1,11,0.0
9294,André_Chassaigne,9294,2,11,1033.4024441720135
9786,Maryse_Joissains-Masini,9786,4,11,18378.174650283945
9787,Marc_Joulaud,9787,4,11,27646.78527311789
10015,Jean-Marie_Le_Guen,10015,5,16,30651.017926602744
10040,Négationnisme,10040,1,13,0.0
10139,Pierre_Méhaignerie,10139,4,26,30696.70695824455
10148,Didier_Migaud,10148,2,11,2408.0
10326,Oise_(rivière),10326,3,17,242.5392800497137
10838,Superphénix,10838,10,28,20006.415270740214
11381,Activisme_politique,11381,5,13,43110.0
11749,Spirou_et_Fantasio,11749,3,2,19021.97867776175
11911,Jacques-Bénigne_Bossuet,11911,2,26,2408.0
12074,Lucrèce,12074,1,1,0.0
12264,Canton_du_Tessin,12264,2,12,68110.45345189243
12357,"Z_(film,_1969)",12357,1,1,0.0
12380,Tritium,12380,5,28,0.0
12575,Hesse_(Land),12575,9,12,52674.0
12884,Ouessant,12884,3,26,8648.409931179203
15576,Fêtes_et_jours_fériés_en_Allemagne,15576,2,12,23990.0
17107,Dominique_Schnapper,17107,3,16,7220.0
17286,Tony_Garnier,17286,3,23,6182.096823660727
17598,Édouard_Herriot,17598,2,8,6901.962129340932
17973,Hautbois,17973,3,22,4815.0
18317,Antoine_Bourdelle,18317,1,23,0.0
20741,Comité_international_de_la_Croix-Rouge,20741,1,25,0.0
21362,Indulgence_(catholicisme),21362,2,11,2408.0
22085,Marcel_Pagnol,22085,40,8,115943.3598435182
22124,"Manon_des_sources_(film,_1952)",22124,24,8,565.4766920242613
22293,Goa,22293,5,20,12277.016978611024
22453,Expédition_du_Mexique,22453,7,26,87705.84942076655
23410,Michel_Noir,23410,3,11,9619.99429670239
23504,Total_Recall,23504,1,1,0.0
23856,Nicolas_Gogol,23856,6,18,51449.91014307693
24309,Alain_Chamfort,24309,4,7,20938.506613491038
24436,Édouard_de_Woodstock,24436,2,11,20211.08243250812
24447,Passage_du_calendrier_julien_au_calendrier_grégorien,24447,4,18,36298.91321315705
24473,Liste_des_empereurs_byzantins,24473,6,26,9936.49412876421
24505,Symphonie_nº_7_(Beethoven),24505,3,22,9441.491006609895
24628,Hanau,24628,1,12,0.0
25471,Charlotte_Brontë,25471,1,22,0.0
25538,César_du_meilleur_film,25538,39,1,219850.64105581798
25547,César_de_la_meilleure_actrice,25547,30,1,40761.923565078054
25575,Institut_Le_Rosey,25575,1,1,0.0
27194,René-Robert_Cavelier_de_La_Salle,27194,1,25,0.0
27353,Dominique_Perben,27353,3,26,1472.441820072721
