,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
0,2.0,1004.0,Espéranto,23.0,0.9626831412315368,Q143,Culture.Linguistics,49.0,44560.0,164.0,1.0,0.0,12.8125,-5.570476,7.649980999999999,10649.0,1.9253662824630735,Culture,Linguistics
1,6.0,7490.0,Dakota du Sud,3.0,0.3276783227920532,Q1211,Geography.Regions.Americas.North_America,192.0,28379.5,192.0,5.0,192.0,24.0625,3.1262347999999998,4.867628599999999,2846.0,1.9660699367523193,Geography,North_America
2,4.0,7545.0,Maryland,3.0,0.8933194279670715,Q1391,Geography.Regions.Americas.North_America,192.0,3455.0,192.0,5.0,192.0,18.4375,-6.8982368,7.7248363,2997.0,3.573277711868286,Geography,North_America
3,4.0,8338.0,City Hunter,17.0,1.0000100135803225,Q714064,Culture.Visual_arts.Comics_and_Anime,192.0,0.0,192.0,14.0,192.0,18.4375,9.734305,16.181738,7546.0,4.00004005432129,Culture,Comics_and_Anime
4,3.0,9407.0,Nauru,3.0,0.9732507467269896,Q697,Geography.Geographical,192.0,3453.0,192.0,5.0,192.0,15.625,15.628523000000001,-3.2695293,11516.0,2.919752240180969,Geography,Geographical
5,5.0,9462.0,États fédérés de Micronésie,3.0,0.9916942119598388,Q702,Geography.Geographical,192.0,17101.0,192.0,5.0,192.0,21.25,-2.0884109,20.75716,6281.0,4.9584710597991934,Geography,Geographical
6,1.0,9599.0,Élisabeth Guigou,27.0,0.9995927214622498,Q274689,Culture.Biography.Biography*,192.0,0.0,192.0,2.0,192.0,10.0,-9.867503,-4.1273589999999984,3331.0,0.9995927214622498,Culture,Biography*
7,4.0,9836.0,Ryô Saeba,17.0,0.8031837940216064,Q3454058,Culture.Media.Media*,192.0,0.0,192.0,14.0,192.0,18.4375,18.592014000000002,-14.474599,2985.0,3.212735176086426,Culture,Media*
8,4.0,9839.0,Kaori Makimura,17.0,1.0000100135803225,Q766827,Culture.Literature,192.0,0.0,192.0,14.0,192.0,18.4375,15.418453,4.540322,1997.0,4.00004005432129,Culture,Literature
9,4.0,9863.0,Umibôzu (City Hunter),17.0,0.754925012588501,Q4003531,Culture.Literature,192.0,0.0,192.0,14.0,192.0,18.4375,1.0399675,-8.781592,2029.0,3.019700050354004,Culture,Literature
10,7.0,11782.0,François Cavanna,9.0,0.9969346523284912,Q324820,Culture.Biography.Biography*,183.0,50732.94251435818,168.0,6.0,0.0,26.875,9.136578,9.8539505,5446.0,6.9785425662994385,Culture,Biography*
11,5.0,13315.0,Maurice Druon,8.0,0.998803436756134,Q223949,Culture.Biography.Biography*,0.0,10543.461063884633,163.0,4.0,60.0,21.25,19.827710999999997,4.412953,3466.0,4.99401718378067,Culture,Biography*
12,4.0,13892.0,Max Jacob,21.0,0.997758150100708,Q156214,Culture.Biography.Biography*,107.0,5255.86519460072,0.0,14.0,253.0,18.4375,16.577267000000006,-22.981136,4275.0,3.991032600402832,Culture,Biography*
13,5.0,17598.0,Édouard Herriot,0.0,0.9973783493041992,Q274344,Culture.Biography.Biography*,233.0,688.8819928337332,124.0,2.0,54.0,21.25,20.478626000000002,-8.879535,3036.0,4.986891746520996,Culture,Biography*
14,3.0,23409.0,Francisque Collomb,0.0,0.983095109462738,Q800007,Culture.Biography.Biography*,233.0,0.0,124.0,2.0,54.0,15.625,22.644484,-14.614061999999999,1964.0,2.949285328388214,Culture,Biography*
15,3.0,23410.0,Michel Noir,0.0,0.9996055364608764,Q3310469,Culture.Biography.Biography*,233.0,0.0,124.0,2.0,54.0,15.625,-24.704546,20.882595000000002,2242.0,2.998816609382629,Culture,Biography*
16,12.0,27555.0,Open de France,5.0,0.9871888160705566,Q1780193,Culture.Sports,0.0,67979.38422228744,129.0,10.0,152.0,40.9375,-0.28235668,18.509233,1893.0,11.84626579284668,Culture,Sports
17,1.0,27824.0,Épicure,11.0,0.9958112239837646,Q43216,Culture.Biography.Biography*,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0,0.9958112239837646,Culture,Biography*
18,4.0,28013.0,Emmanuelle Béart,21.0,0.9987257122993468,Q106458,Culture.Biography.Women,107.0,4604.0,0.0,14.0,253.0,18.4375,-5.246246299999999,-8.65591,18179.0,3.9949028491973873,Culture,Women
19,9.0,28189.0,Laurent Jalabert,10.0,0.9967369437217712,Q13485,Culture.Biography.Biography*,74.0,1502.979166666651,134.0,16.0,0.0,32.5,3.750742,16.983221,2696.0,8.970632493495941,Culture,Biography*
20,5.0,33318.0,Philippe Geluck,9.0,0.9955416321754456,Q2264505,Culture.Biography.Biography*,183.0,30289.024191728207,168.0,6.0,0.0,21.25,-24.020144000000002,2.4212084,2053.0,4.977708160877228,Culture,Biography*
21,4.0,34425.0,Roland Dumas,27.0,0.9991540908813475,Q547525,Culture.Biography.Biography*,192.0,3456.0,192.0,2.0,192.0,18.4375,-24.24209,12.105523,2893.0,3.99661636352539,Culture,Biography*
22,3.0,37008.0,Jacques Villeneuve,24.0,0.997120440006256,Q172843,Culture.Biography.Biography*,116.0,557.8604644192419,157.0,18.0,0.0,15.625,15.328772,-21.908657,2534.0,2.991361320018768,Culture,Biography*
23,2.0,38929.0,Tonie Marshall,12.0,0.9980222582817078,Q2555171,Culture.Biography.Biography*,13.0,3293.559827753945,95.0,9.0,175.0,12.8125,-21.014389,-4.9298496,3452.0,1.9960445165634155,Culture,Biography*
24,4.0,39095.0,Machine à écrire,11.0,0.275139719247818,Q46335,STEM.Technology,172.0,2305.0,126.0,11.0,0.0,18.4375,-22.821413,19.94715,3362.0,1.100558876991272,STEM,Technology
25,9.0,40371.0,Rio de Janeiro,18.0,0.960371196269989,Q8678,Geography.Geographical,10.0,28859.998166539328,121.0,19.0,114.0,32.5,-20.158014,-13.585498000000001,41493.0,8.643340766429901,Geography,Geographical
26,1.0,41438.0,Mylène Demongeot,8.0,1.0000100135803225,Q239868,Culture.Biography.Biography*,0.0,0.0,163.0,4.0,60.0,10.0,10.298809,16.971682,4623.0,1.0000100135803225,Culture,Biography*
27,3.0,42488.0,Bernard Le Coq,8.0,0.9990094900131226,Q346121,Culture.Biography.Biography*,0.0,8529.19897124166,163.0,4.0,60.0,15.625,3.154731,-13.655641000000001,5297.0,2.9970284700393677,Culture,Biography*
28,5.0,42703.0,Maria Schneider (actrice),22.0,0.9995517134666444,Q224071,Culture.Biography.Biography*,135.0,16013.0,134.0,8.0,0.0,21.25,19.283426000000002,-16.492409,66657.0,4.997758567333222,Culture,Biography*
29,4.0,42706.0,Daniel Duval,22.0,0.9994907379150392,Q778573,Culture.Biography.Biography*,135.0,43487.550913007435,134.0,8.0,0.0,18.4375,-4.557671,-17.851898000000006,4458.0,3.9979629516601567,Culture,Biography*
30,5.0,43865.0,Sophie Daumier,8.0,0.9982553720474244,Q3490902,Culture.Biography.Biography*,0.0,2301.141390724305,163.0,4.0,60.0,21.25,13.326238,6.4202275,9362.0,4.9912768602371225,Culture,Biography*
31,9.0,43866.0,Danielle Darrieux,8.0,0.9992059469223022,Q234149,Culture.Biography.Biography*,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0,8.99285352230072,Culture,Biography*
32,3.0,43889.0,Caroline Cellier,8.0,0.9981998205184937,Q273292,Culture.Biography.Biography*,0.0,368.05012389571226,163.0,4.0,60.0,15.625,4.8024510000000005,3.047529,8663.0,2.994599461555481,Culture,Biography*
33,4.0,43897.0,Danièle Delorme,9.0,0.9991269707679749,Q290517,Culture.Biography.Biography*,183.0,22364.363806040143,168.0,6.0,0.0,18.4375,14.617156,9.03476,2693.0,3.9965078830718994,Culture,Biography*
34,2.0,43899.0,Un éléphant ça trompe énormément,9.0,0.9755869507789612,Q534447,Culture.Media.Media*,183.0,0.0,168.0,6.0,0.0,12.8125,16.992426000000002,23.454725,2483.0,1.9511739015579224,Culture,Media*
35,10.0,43912.0,Jean Poiret,8.0,0.9980832934379578,Q1685772,Culture.Biography.Biography*,0.0,2195.152735742703,163.0,4.0,60.0,35.3125,19.199713,-1.0121803,12836.0,9.980832934379578,Culture,Biography*
36,1.0,44028.0,Robert Dalban,8.0,0.9982553720474244,Q722412,Culture.Biography.Biography*,0.0,0.0,163.0,4.0,60.0,10.0,2.3596876,-14.347779000000001,2213.0,0.9982553720474244,Culture,Biography*
37,1.0,44069.0,Capri,1.0,0.9626831412315368,Q173292,Geography.Geographical,192.0,0.0,192.0,15.0,192.0,10.0,8.160627999999999,-24.959576000000002,2585.0,0.9626831412315368,Geography,Geographical
38,4.0,44797.0,Hara-Kiri (journal),9.0,0.9626831412315368,Q3127234,Culture.Literature,183.0,19809.524579049008,168.0,6.0,0.0,18.4375,8.05782,8.060967,2566.0,3.850732564926147,Culture,Literature
39,1.0,45451.0,Robert Bresson,22.0,0.9990700483322144,Q55391,Culture.Biography.Biography*,135.0,0.0,134.0,8.0,0.0,10.0,-14.886830999999999,-3.3499991999999996,2789.0,0.9990700483322144,Culture,Biography*
40,6.0,45519.0,Marxisme,21.0,0.9899964332580566,Q7264,Culture.Philosophy_and_religion,107.0,11344.237161449655,0.0,14.0,253.0,24.0625,-24.043608,2.1115756,31201.0,5.93997859954834,Culture,Philosophy_and_religion
41,3.0,46132.0,Marxisme-léninisme,21.0,0.974052667617798,Q211930,History_and_Society.Politics_and_government,107.0,7420.487161449671,0.0,14.0,253.0,15.625,9.474461999999999,-14.234607,2886.0,2.922158002853394,History_and_Society,Politics_and_government
42,1.0,46170.0,Opération Market Garden,0.0,0.9019306898117064,Q189930,Geography.Regions.Europe.Europe*,233.0,0.0,124.0,2.0,54.0,10.0,14.818494,21.694761,5407.0,0.9019306898117064,Geography,Europe*
43,1.0,46479.0,Rufus,6.0,0.9992059469223022,Q715111,Culture.Biography.Biography*,192.0,0.0,192.0,6.0,192.0,10.0,10.627772,-24.021416000000002,1880.0,0.9992059469223022,Culture,Biography*
44,6.0,48030.0,Emmy Awards,23.0,0.8774868249893188,Q123737,History_and_Society.Society,49.0,22777.0,164.0,1.0,0.0,24.0625,0.97117347,1.6141918,4785.0,5.264920949935913,History_and_Society,Society
45,11.0,49827.0,Patrice Leconte,9.0,0.9960646033287048,Q106709,Culture.Biography.Biography*,183.0,132362.82363970162,168.0,6.0,0.0,38.125,3.618004,-15.369403,3494.0,10.956710636615753,Culture,Biography*
46,1.0,50069.0,Groupe union défense,8.0,0.4678661694526672,Q3117938,Geography.Regions.Europe.Western_Europe,0.0,0.0,163.0,4.0,60.0,10.0,-7.4387690000000015,-21.718004,2963.0,0.4678661694526672,Geography,Western_Europe
47,4.0,50178.0,Marion Vernoux,22.0,0.9969346523284912,Q513221,Culture.Biography.Biography*,135.0,41176.11692170343,134.0,8.0,0.0,18.4375,15.284397,-11.863667,4251.0,3.987738609313965,Culture,Biography*
48,1.0,50679.0,Marc-Vivien Foé,2.0,0.9955416321754456,Q223843,Culture.Sports,0.0,0.0,94.0,0.0,235.0,10.0,8.720203999999999,-18.15417,1870.0,0.9955416321754456,Culture,Sports
49,3.0,50907.0,Nouvelle-Guinée,3.0,0.6654205918312073,Q40285,Geography.Geographical,192.0,8029.0,192.0,5.0,192.0,15.625,13.983796,-3.0152502,3506.0,1.9962617754936218,Geography,Geographical
50,19.0,55961.0,Claude Sautet,8.0,0.9960646033287048,Q106669,Culture.Biography.Biography*,0.0,41300.11730794392,163.0,4.0,60.0,60.625,-23.026152,-13.702976999999999,9731.0,18.925227463245392,Culture,Biography*
51,5.0,55999.0,Míkis Theodorákis,14.0,0.9967369437217712,Q151976,Culture.Biography.Biography*,170.0,1441.25,44.0,7.0,235.0,21.25,1.4343421,4.8500304000000005,2021.0,4.983684718608856,Culture,Biography*
52,3.0,58136.0,Podium (film),12.0,0.9496793746948242,Q2444913,Culture.Media.Films,13.0,9184.0,95.0,9.0,175.0,15.625,19.2519,-5.0807867,8728.0,2.8490381240844727,Culture,Films
53,1.0,58355.0,Garges-lès-Gonesse,5.0,1.0000100135803225,Q244271,Geography.Regions.Europe.Western_Europe,0.0,0.0,129.0,10.0,152.0,10.0,18.505485999999998,-6.9260116,3457.0,1.0000100135803225,Geography,Western_Europe
54,8.0,58392.0,Zone libre,0.0,0.4515841474533081,Q3575913,Geography.Regions.Europe.Western_Europe,233.0,11741.986148359843,124.0,2.0,54.0,29.6875,20.5209,12.287847,2817.0,3.612673179626465,Geography,Western_Europe
55,5.0,64310.0,Philippe Henriot,0.0,0.9955416321754456,Q527116,Culture.Biography.Biography*,233.0,255.59680243871415,124.0,2.0,54.0,21.25,14.713564000000002,-21.01661,2718.0,4.977708160877228,Culture,Biography*
56,5.0,65216.0,Bernardo Bertolucci,22.0,0.9935217499732972,Q53009,Culture.Biography.Biography*,135.0,8044.0,134.0,8.0,0.0,21.25,-21.486603,6.534265,3286.0,4.9676087498664865,Culture,Biography*
57,1.0,66044.0,Robert Charlebois,19.0,0.998876452445984,Q464534,Culture.Biography.Biography*,88.0,0.0,77.0,9.0,193.0,10.0,-11.167042,8.923197,3605.0,0.998876452445984,Culture,Biography*
58,1.0,66244.0,Hapax,11.0,0.6001983880996704,Q168417,Culture.Philosophy_and_religion,172.0,0.0,126.0,11.0,0.0,10.0,0.9705171999999999,-19.609852,4547.0,0.6001983880996704,Culture,Philosophy_and_religion
59,3.0,67158.0,Julien Duvivier,14.0,0.9990700483322144,Q453683,Culture.Biography.Biography*,170.0,1630.8825522516736,44.0,7.0,235.0,15.625,11.2494,7.4272327,2001.0,2.997210144996643,Culture,Biography*
60,2.0,67488.0,Jérôme Bosch,26.0,0.9919480085372924,Q130531,Culture.Biography.Biography*,192.0,0.0,192.0,21.0,192.0,12.8125,-23.220665,16.451128,9361.0,1.9838960170745847,Culture,Biography*
61,13.0,67578.0,Georges Feydeau,4.0,0.997894287109375,Q49465,Culture.Biography.Biography*,245.0,197364.66621692138,148.0,13.0,0.0,43.75,0.93202496,-21.004799,3374.0,12.972625732421875,Culture,Biography*
62,6.0,68056.0,Dornier Do 335,4.0,0.9981998205184937,Q167286,STEM.Engineering,245.0,287.5,148.0,13.0,0.0,24.0625,-4.3217297,-11.172107,2007.0,5.989198923110962,STEM,Engineering
63,2.0,68322.0,John Cassavetes,11.0,0.9990094900131226,Q51488,Culture.Biography.Biography*,172.0,2304.0,126.0,11.0,0.0,12.8125,-23.105185000000002,-11.675811,3100.0,1.9980189800262451,Culture,Biography*
64,6.0,68443.0,Les Choses de la vie,8.0,0.9820237755775452,Q1211971,Culture.Media.Media*,0.0,3943.1557892299593,163.0,4.0,60.0,24.0625,5.7688713,9.101257,3492.0,5.892142653465271,Culture,Media*
65,1.0,72016.0,République sociale italienne,0.0,0.946606695652008,Q153660,History_and_Society.History,233.0,0.0,124.0,2.0,54.0,10.0,-8.128249,-1.4743412,2803.0,0.946606695652008,History_and_Society,History
66,2.0,72766.0,Paul Guimard,8.0,0.9989450573921204,Q557008,Culture.Biography.Biography*,0.0,1153.0,163.0,4.0,60.0,12.8125,18.671503,-19.505735,1785.0,1.9978901147842407,Culture,Biography*
67,3.0,74022.0,Alexandre Jardin,4.0,0.9976133108139038,Q982361,Culture.Biography.Biography*,245.0,157555.13340329347,148.0,4.0,0.0,15.625,16.604513,-14.168763,3174.0,2.9928399324417114,Culture,Biography*
68,13.0,76566.0,Marcel Dassault,0.0,0.9976133108139038,Q160802,Culture.Biography.Biography*,233.0,65683.96791910348,124.0,2.0,54.0,43.75,-19.82713,0.81182605,3262.0,12.96897304058075,Culture,Biography*
69,5.0,76597.0,Le Chambon-sur-Lignon,0.0,0.9992306232452391,Q155549,Geography.Regions.Europe.Western_Europe,233.0,0.0,124.0,2.0,54.0,21.25,-12.249233,-11.409921,2319.0,4.996153116226195,Geography,Western_Europe
70,4.0,77603.0,Micronésie (région),3.0,0.9859463572502136,Q3359409,Geography.Regions.Oceania,192.0,4598.0,192.0,5.0,192.0,18.4375,-24.636276000000002,6.108691,1681.0,3.9437854290008545,Geography,Oceania
71,8.0,78008.0,Coupe de la Ligue anglaise de football,19.0,0.997894287109375,Q11152,Culture.Sports,88.0,14914.001464660214,77.0,3.0,193.0,29.6875,-10.811062,8.036783,5266.0,7.983154296875,Culture,Sports
72,2.0,78742.0,Jerry Lee Lewis,1.0,0.9983615279197692,Q202729,Culture.Biography.Biography*,192.0,0.0,192.0,15.0,192.0,12.8125,8.077191000000001,9.870443,3034.0,1.9967230558395384,Culture,Biography*
73,27.0,80464.0,Olympique Gymnaste Club Nice,19.0,0.8479777574539185,Q185163,Culture.Sports,88.0,80907.37910246836,77.0,12.0,193.0,83.125,-12.013781,14.327354999999999,3076.0,22.8953994512558,Culture,Sports
74,1.0,81806.0,Étienne Roda-Gil,12.0,0.9908843636512756,Q2253112,Culture.Biography.Biography*,13.0,0.0,95.0,9.0,175.0,10.0,-21.443996,10.652427000000001,10188.0,0.9908843636512756,Culture,Biography*
75,2.0,84536.0,Francis Veber,14.0,1.0000100135803225,Q358356,Culture.Biography.Biography*,170.0,14263.424476883676,44.0,7.0,235.0,12.8125,0.61676794,3.1770294,2923.0,2.000020027160645,Culture,Biography*
76,6.0,85247.0,Darry Cowl,8.0,0.9961855411529541,Q1166707,Culture.Biography.Biography*,0.0,2897.5710807602754,163.0,4.0,60.0,24.0625,17.541632,1.2756758,2887.0,5.977113246917725,Culture,Biography*
77,1.0,85877.0,MASH (film),6.0,0.9916942119598388,Q494085,Culture.Media.Films,192.0,0.0,192.0,6.0,192.0,10.0,-21.37124,10.286323,2579.0,0.9916942119598388,Culture,Films
78,7.0,85880.0,Philippe Gildas,9.0,0.9931061863899232,Q3379911,Culture.Biography.Biography*,183.0,206694.26862460515,168.0,6.0,0.0,26.875,20.150354,18.6416,2277.0,6.951743304729463,Culture,Biography*
79,3.0,86935.0,Bois-le-Duc,26.0,0.880807101726532,Q2766547,Geography.Regions.Europe.Western_Europe,192.0,2304.0,192.0,21.0,192.0,15.625,-8.452193,19.504663,2236.0,2.642421305179596,Geography,Western_Europe
80,5.0,90564.0,Jean-Louis Murat,12.0,0.9886782765388488,Q739800,Culture.Biography.Biography*,13.0,11704.717116729485,95.0,9.0,175.0,21.25,4.1973294999999995,-7.7514357999999985,4063.0,4.9433913826942435,Culture,Biography*
81,17.0,90963.0,Jean-Marie Poiré,25.0,0.9994029402732848,Q1042021,Culture.Biography.Biography*,47.0,36996.656867583304,42.0,13.0,255.0,55.0,-1.7811035,1.6031777,3991.0,16.98984998464584,Culture,Biography*
82,1.0,90986.0,Georges de Caunes,8.0,0.9935217499732972,Q3103681,Culture.Biography.Biography*,0.0,0.0,163.0,4.0,60.0,10.0,-23.751938,8.321384,3553.0,0.9935217499732972,Culture,Biography*
83,5.0,93504.0,Coline Serreau,15.0,0.9995371699333192,Q463255,Culture.Biography.Biography*,160.0,6897.0,96.0,13.0,153.0,21.25,-3.2494883999999997,-8.348600999999999,4372.0,4.997685849666596,Culture,Biography*
84,9.0,94038.0,Un homme et une femme,6.0,0.9890230894088744,Q261403,Culture.Media.Films,192.0,13638.831495405117,192.0,6.0,192.0,32.5,-17.101505,8.089917999999999,23718.0,8.901207804679869,Culture,Films
85,4.0,95173.0,Francis Lai,6.0,0.9990700483322144,Q223408,Culture.Biography.Biography*,192.0,1153.0,192.0,6.0,192.0,18.4375,19.0895,-11.05631,1790.0,3.9962801933288574,Culture,Biography*
86,1.0,95558.0,Multilatéralisme,21.0,0.8933194279670715,Q1413574,History_and_Society.Politics_and_government,107.0,0.0,0.0,14.0,253.0,10.0,-1.097235,3.3148096,4680.0,0.8933194279670715,History_and_Society,Politics_and_government
87,1.0,96035.0,La Canonnière du Yang-Tsé,14.0,0.991162657737732,Q916287,Culture.Media.Films,170.0,0.0,44.0,7.0,235.0,10.0,-23.427778,0.5760076999999999,1178.0,0.991162657737732,Culture,Films
88,14.0,97176.0,Alessandra Martines,1.0,0.9989450573921204,Q288157,Culture.Biography.Biography*,192.0,0.0,192.0,15.0,192.0,46.5625,-0.4265599,7.1841326,2910.0,13.985230803489685,Culture,Biography*
89,2.0,98330.0,Souad Amidou,9.0,0.9982553720474244,Q3491421,Culture.Biography.Biography*,183.0,3466.2333333333427,168.0,6.0,0.0,12.8125,8.109771,-16.027845000000006,2497.0,1.9965107440948489,Culture,Biography*
90,5.0,100013.0,Jacques Offenbach,12.0,0.9960646033287048,Q41555,Culture.Biography.Biography*,13.0,24342.739707741166,95.0,9.0,175.0,21.25,-14.419174,9.013685,3012.0,4.980323016643524,Culture,Biography*
91,1.0,100676.0,Émile Waldteufel,12.0,0.9946250915527344,Q286616,Culture.Biography.Biography*,13.0,0.0,95.0,9.0,175.0,10.0,8.205456,-22.121208,949.0,0.9946250915527344,Culture,Biography*
92,3.0,100718.0,Dominique Lavanant,9.0,0.9989450573921204,Q440234,Culture.Biography.Biography*,183.0,13057.045364196189,168.0,6.0,0.0,15.625,-13.950465,-8.943100999999997,3983.0,2.996835172176361,Culture,Biography*
93,6.0,102511.0,Jeannie Longo,10.0,1.0000100135803225,Q233834,Culture.Sports,74.0,22214.6693659282,134.0,16.0,0.0,24.0625,-14.069384,-4.649058999999999,3548.0,6.000060081481935,Culture,Sports
94,14.0,102781.0,Innsbruck,10.0,0.9893575310707092,Q1735,Geography.Regions.Europe.Western_Europe,74.0,119875.4843038543,134.0,16.0,0.0,46.5625,8.515778,2.1027862999999996,6097.0,13.85100543498993,Geography,Western_Europe
95,33.0,104405.0,LOSC Lille,19.0,0.6859594583511353,Q19516,Culture.Sports,88.0,192986.24540105945,77.0,12.0,193.0,100.0,22.2207,2.5480794999999996,3147.0,22.636662125587463,Culture,Sports
96,4.0,105325.0,Dominique A,12.0,0.992888569831848,Q3034954,Culture.Biography.Biography*,13.0,11234.077369995532,95.0,9.0,175.0,18.4375,-12.046983,-0.048732082999999995,3081.0,3.971554279327392,Culture,Biography*
97,3.0,105430.0,Lagardère (mini-série),8.0,0.9763205647468568,Q3216148,Culture.Media.Television,0.0,573.5302129822086,163.0,4.0,60.0,15.625,13.069436999999999,-18.473527999999998,6359.0,2.9289616942405705,Culture,Television
98,2.0,107198.0,Les oiseaux se cachent pour mourir (série télévisée),13.0,0.9802908897399902,Q9262969,Culture.Media.Media*,239.0,2304.0,97.0,5.0,185.0,12.8125,5.510178,4.7362423,3338.0,1.9605817794799805,Culture,Media*
99,3.0,107333.0,Comité de salut public,25.0,0.4274188151359558,Q724922,Geography.Regions.Europe.Western_Europe,47.0,0.0,42.0,13.0,255.0,15.625,24.111193,-15.543764999999999,2475.0,1.2822564454078673,Geography,Western_Europe
100,14.0,109662.0,Heptathlon,7.0,0.9893575310707092,Q243264,Culture.Sports,0.0,5454.3602626418,139.0,20.0,41.0,46.5625,1.489622,6.645627,5532.0,13.85100543498993,Culture,Sports
101,1.0,110785.0,Sirtaki,14.0,0.21734751760959625,Q520894,History_and_Society.Military_and_warfare,170.0,0.0,44.0,7.0,235.0,10.0,18.630592,3.5278666,5654.0,0.21734751760959625,History_and_Society,Military_and_warfare
102,1.0,111247.0,Lannoy,8.0,1.0000100135803225,Q1165033,Geography.Regions.Europe.Western_Europe,0.0,0.0,163.0,4.0,60.0,10.0,8.24052,23.45588,2405.0,1.0000100135803225,Geography,Western_Europe
103,1.0,112424.0,Vladimir Nabokov,12.0,0.998309314250946,Q36591,Culture.Biography.Biography*,13.0,0.0,95.0,9.0,175.0,10.0,-22.745815,-24.726433,2728.0,0.998309314250946,Culture,Biography*
104,3.0,112653.0,Madeleine Robinson,8.0,0.9982553720474244,Q443085,Culture.Biography.Biography*,0.0,1153.0,163.0,4.0,60.0,15.625,19.701496,12.534646,2638.0,2.9947661161422734,Culture,Biography*
105,4.0,114907.0,Guyancourt,5.0,1.0000100135803225,Q237303,Geography.Regions.Europe.Western_Europe,0.0,73340.23314371172,129.0,10.0,152.0,18.4375,9.566207,-22.966875,4143.0,4.00004005432129,Geography,Western_Europe
106,10.0,114975.0,Talence,7.0,0.9995517134666444,Q192481,Geography.Regions.Europe.Western_Europe,0.0,93.77457722589241,139.0,20.0,41.0,35.3125,10.816454,-1.5205152,3719.0,9.995517134666445,Geography,Western_Europe
107,4.0,115088.0,Rendez-vous avec la mort,14.0,0.9990094900131226,Q752439,Culture.Biography.Women,170.0,1153.0,44.0,7.0,235.0,18.4375,20.985668,-16.692694,6094.0,3.9960379600524902,Culture,Women
108,2.0,115748.0,Villages français détruits durant la Première Guerre mondiale,15.0,0.13661839067935946,Q1847690,History_and_Society.Transportation,160.0,0.0,96.0,9.0,153.0,12.8125,9.686666,17.169382000000002,2299.0,0.2732367813587189,History_and_Society,Transportation
109,5.0,118752.0,Cour des comptes (France),27.0,0.4501522054672241,Q1137614,Geography.Regions.Europe.Europe*,192.0,11449.833333333336,192.0,2.0,192.0,21.25,4.0006580000000005,19.665651,2888.0,2.2507610273361207,Geography,Europe*
110,4.0,119812.0,Sydney Pollack,22.0,0.9992545843124392,Q51522,Culture.Biography.Biography*,135.0,3456.0,134.0,8.0,0.0,18.4375,3.2104466,-16.468962,2112.0,3.9970183372497567,Culture,Biography*
111,4.0,120991.0,École,21.0,0.4921981394290924,Q3914,History_and_Society.Education,107.0,18546.10067155065,0.0,14.0,253.0,18.4375,-13.45985,20.032282000000002,13061.0,1.9687925577163696,History_and_Society,Education
112,16.0,121060.0,American Broadcasting Company,13.0,0.6791887283325195,Q169889,Culture.Media.Media*,239.0,77132.41392594871,97.0,5.0,185.0,52.1875,-23.219382999999997,-8.250781,3187.0,10.867019653320312,Culture,Media*
113,1.0,124084.0,Sunset Beach (série télévisée),13.0,0.9755869507789612,Q1030972,Culture.Media.Media*,239.0,0.0,97.0,5.0,185.0,10.0,19.198196,6.3248760000000015,2097.0,0.9755869507789612,Culture,Media*
114,2.0,124537.0,Denis Robert,9.0,0.9942797422409058,Q927313,Culture.Biography.Biography*,183.0,1153.0,168.0,6.0,0.0,12.8125,4.298984,10.386303999999999,5073.0,1.9885594844818115,Culture,Biography*
115,3.0,125580.0,Nadine Trintignant,6.0,0.9994572401046752,Q266222,Culture.Biography.Biography*,192.0,2713.688638262322,192.0,6.0,192.0,15.625,-11.378513,-24.138208,2538.0,2.9983717203140254,Culture,Biography*
116,4.0,126984.0,Gérard Holtz,9.0,0.994098961353302,Q3124024,Culture.Biography.Biography*,183.0,32104.257866177886,168.0,6.0,0.0,18.4375,9.93104,10.673717,3779.0,3.976395845413208,Culture,Biography*
117,2.0,128586.0,Marie Laurencin,21.0,0.992888569831848,Q233088,Culture.Biography.Biography*,107.0,0.0,0.0,14.0,253.0,12.8125,-19.513026999999997,-9.034284,3675.0,1.985777139663696,Culture,Biography*
118,6.0,129012.0,César et Rosalie,8.0,0.9626831412315368,Q152206,Culture.Media.Films,0.0,1375.6325396825382,163.0,4.0,60.0,24.0625,3.9985216,13.20026,35606.0,5.77609884738922,Culture,Films
119,2.0,129061.0,La Piscine (film),4.0,0.9905974268913268,Q210182,Culture.Media.Media*,245.0,1541.14582503603,148.0,4.0,0.0,12.8125,15.623029,-0.19486652,3475.0,1.9811948537826536,Culture,Media*
120,2.0,132709.0,Lignite,14.0,0.7490972280502319,Q156267,STEM.Earth_and_environment,170.0,0.0,44.0,7.0,235.0,12.8125,2.5614044999999996,8.536358,2599.0,1.4981944561004639,STEM,Earth_and_environment
121,16.0,132742.0,Jean Piat,8.0,0.997120440006256,Q3173968,Culture.Biography.Biography*,0.0,26641.151062462206,163.0,4.0,60.0,52.1875,-6.1221104,-5.470139,240702.0,15.953927040100096,Culture,Biography*
122,11.0,133499.0,Gérard Collomb,0.0,0.998599648475647,Q12956,Culture.Biography.Biography*,233.0,41136.40515577824,124.0,2.0,54.0,38.125,7.4399447,4.949796,48384.0,10.984596133232117,Culture,Biography*
