,Label,Id,Degree,modularity_class,betweenesscentrality
48,电影,48,66,7,537129.5369410318
595,人口密度,595,17,4,54713.40547897134
657,合肥市,657,9,2,31174.10119391189
720,杜鵑花屬,720,1,4,0.0
727,信義區_(臺北市),727,7,13,5955.590021111326
949,新加坡历史,949,5,18,11466.991195028175
1116,博士,1116,32,13,182250.90324993434
1160,李靖,1160,2,0,2492.100568295322
1266,炼金术,1266,1,8,0.0
1275,镁,1275,4,8,4523.342233329121
1380,1960年,1380,13,7,114138.50057007161
1401,活性炭,1401,3,8,2000.5402920555327
1446,晏婴,1446,3,5,3739.609560575002
1726,绞刑,1726,1,2,0.0
2092,世界知识产权组织,2092,3,4,0.0
2292,冬季奥林匹克运动会,2292,9,4,12790.56335091686
2309,中华民族,2309,6,7,37936.40605624873
2638,密歇根州,2638,12,4,8301.322285071008
2701,魔笛,2701,2,7,1730.8063109321824
2786,时间,2786,8,3,24924.010587131237
3039,托马斯·杰斐逊,3039,10,4,16120.515999102729
3127,马尼拉,3127,9,9,29655.85695066192
3150,华盛顿,3150,7,10,35632.09840981642
3175,音樂劇,3175,19,7,138540.29823432298
3200,瓦努阿图,3200,40,4,63065.20916364201
3295,利比里亚,3295,23,4,56036.97920961413
3662,四庫全書,3662,3,13,3673.347973762018
3692,梅兰芳,3692,4,7,18191.202858950706
3749,伍子胥,3749,2,0,564.3482248782497
4040,双城记,4040,1,1,0.0
4125,自然,4125,14,5,71386.59607089462
4252,巴哈伊信仰,4252,8,2,14644.899716382135
4321,杜蘭朵,4321,5,1,15556.856533847184
4359,美洲,4359,48,4,127973.43575267387
4579,大英博物馆,4579,5,14,11340.427841524366
4610,家有囍事,4610,6,7,6018.1564138904405
4762,电子,4762,10,8,25058.320889411145
4796,两伊战争,4796,15,2,15576.683996347536
4841,西夏文,4841,2,2,1409.0832424625514
4983,第二次世界大战各国伤亡统计,4983,4,2,7574.46516703085
5259,刘宋,5259,5,7,11498.794398230737
5431,路德维希·维特根斯坦,5431,11,14,38887.06989223696
5729,天鹅湖,5729,1,4,0.0
5808,北京古观象台,5808,1,14,0.0
5828,法家,5828,8,14,14146.388521337842
5847,荀子,5847,7,14,5871.996073522684
5871,小提琴,5871,4,6,12490.679437011979
5940,直辖市,5940,2,9,3704.0
6055,休斯敦,6055,14,4,73771.31004553204
6096,亨利·戴维·梭罗,6096,2,14,22.371364592775706
6107,冯玉祥,6107,21,2,82290.7949408864
6241,乔治·比才,6241,2,1,0.0
6948,沈阳市,6948,22,2,147721.10323365178
6963,史密森尼学会,6963,5,8,23962.814908870987
7105,中国地理,7105,2,2,1048.9725838495456
7231,陳美齡,7231,2,7,27.10047326835063
7241,可移植文档格式,7241,2,8,1031.7093885406543
7272,圖瓦盧,7272,30,4,40608.12421014248
7423,让-保罗·萨特,7423,7,14,7336.4672667455925
7764,白金汉宫,7764,4,4,3326.3561297798824
7820,生物集群灭绝,7820,3,16,3409.8160477632036
7997,联合国安全理事会,7997,12,4,71438.8173894
8011,感恩节,8011,5,3,5240.68711515064
8041,基里巴斯,8041,22,4,53743.30975904653
8088,柳宗元,8088,1,0,0.0
8264,艾奥瓦州,8264,9,4,7802.431977986542
8269,五角大楼,8269,4,2,5770.936752625557
8463,约翰内斯·勃拉姆斯,8463,2,1,0.0
9097,羅生門_(電影),9097,2,7,0.0
9287,李长春,9287,8,2,11914.8848027111
9316,張仲景,9316,1,17,0.0
9498,绥靖主义,9498,3,4,13.49692712673529
9540,忍者,9540,2,10,368.8325528144447
9671,高雄市_(1979年-2010年),9671,3,13,1801.92960763296
9796,阿波罗11号,9796,9,2,5845.2636451516
9996,电子邮件,9996,11,11,38852.96100232696
10089,朝鮮高宗,10089,11,9,14561.258624584081
10108,明成皇后,10108,7,9,24672.07764602619
10125,香港總督,10125,13,5,22161.048964156435
10189,天然气,10189,20,16,82251.43513572631
10411,亚历山大·格拉汉姆·贝尔,10411,1,4,0.0
10554,角斗士_(电影),10554,8,3,5374.439527115415
10731,朝鮮漢字,10731,25,9,128229.16094820917
10873,何大一,10873,3,4,4904.142387315375
10910,黄兴,10910,3,17,1244.7824683486392
10994,刘贺,10994,3,0,6917.422055384853
10996,奥兰多·布鲁姆,10996,9,3,21592.842564159284
11188,诺贝尔和平奖,11188,16,2,73912.28692150032
11407,西西里岛,11407,19,1,48355.05079725351
11535,哈里·S·杜鲁门,11535,33,4,74557.23230864528
11731,铁幕,11731,6,2,1511.18915314672
11811,春秋五霸,11811,1,14,0.0
11812,瓊瑤,11812,9,6,17653.328231388736
11836,马里兰州,11836,23,4,50327.41106195383
11940,利玛窦,11940,10,4,23769.717442122605
12117,中国同盟会,12117,3,17,3229.0399738786386
12239,荷兰皇家壳牌,12239,13,16,16959.90480336788
12240,七姊妹_(公司),12240,4,16,85.70965719061344
12252,伦理学,12252,13,14,16041.681811667178
12297,简·奥斯汀,12297,3,2,6464.907379798386
12325,道德,12325,13,14,35073.46680755298
12507,禅宗,12507,12,14,49715.13026226178
12588,黄任中,12588,3,8,6512.482153969795
12730,开封市,12730,6,2,30687.525869091034
13347,意大利足球甲级联赛,13347,15,1,26102.950759400355
13371,克莉絲汀·阿奎萊拉,13371,6,11,12849.370502111007
13585,少林寺,13585,10,7,63215.81990661349
13606,突厥語民族,13606,2,16,3703.999999999999
13658,中国科学院,13658,12,13,30893.4755708182
13753,国际法院,13753,5,2,2131.356010656177
14033,自然选择,14033,2,14,3704.0
15776,张志新,15776,7,2,6448.827158650215
15957,加里寧格勒,15957,1,4,0.0
16137,张闻天,16137,7,13,7435.229712243325
16240,南开大学,16240,7,2,21087.650201591823
16252,苗族,16252,3,2,694.8190150973595
16261,王明,16261,5,2,760.1851406270621
16461,孫吳,16461,20,0,58278.48876489848
16634,走资派,16634,6,2,1699.2248260823278
16692,奴隶制度,16692,14,4,43073.44275795846
16717,法律,16717,20,4,64258.38114398505
16892,釜山廣域市,16892,14,9,71068.10018260407
16932,王洪文,16932,18,2,22441.13778444794
17090,袁家骝,17090,1,13,0.0
17202,伍德罗·威尔逊,17202,7,4,9286.93598672305
17402,实数,17402,4,8,2734.6887671637323
17489,都铎王朝,17489,4,18,7406.0
17654,信息技术,17654,12,8,24997.670642694306
17984,新京报,17984,7,17,27103.674007403748
18075,中华人民共和国外交部,18075,13,13,34292.444358966255
18393,馬德里三一一連環爆炸案,18393,1,4,0.0
18413,三一九槍擊事件,18413,4,4,10590.717110592024
18419,马德里,18419,26,4,134332.06698302794
18605,李遠哲,18605,10,13,16384.6032666879
18679,纳米比亚,18679,41,4,137874.22017262448
18692,比基尼环礁,18692,2,3,3704.0
18814,减肥,18814,2,8,0.0
19181,毛瑟Kar98k步槍,19181,4,8,12023.144539341461
19369,枪械,19369,2,10,4351.253455641741
19379,戒严,19379,4,4,6774.994762451525
19470,特別攻擊隊,19470,2,2,88.88498588677508
19539,尤里·弗拉基米罗维奇·安德罗波夫,19539,9,4,813.8910733077095
19635,星期日,19635,3,6,2587.5801981311242
19651,佛蒙特州,19651,6,4,78.62598683348581
19689,英国首相,19689,21,4,58951.741892108206
19735,总理,19735,16,4,38997.10527336669
19802,颱風,19802,18,4,57771.65062567879
19856,Joe_Junior,19856,5,7,14643.864468333924
19941,魏瑪共和國,19941,9,4,24329.070999910688
19952,签证,19952,6,4,14168.496691566119
20027,筷子,20027,2,4,85.7299594176584
20034,淡水區,20034,12,13,33650.23257998705
20252,表现主义,20252,8,14,14894.184278710565
20300,大隻佬_(電影),20300,11,7,4924.3955339788745
20616,西班牙足球甲级联赛,20616,6,1,27865.86273243756
20761,蔡元培,20761,11,2,18050.131759728913
20765,集合论,20765,2,4,1319.4427485817848
