,Label,Id,Degree,modularity_class,betweenesscentrality
270,Augusto_Pinochet,270,15,9,136625.26799097794
409,Alfredo_Binda,409,15,18,12359.110423961318
419,Argon,419,6,12,25521.00665619205
497,Anguillara_Sabazia,497,4,7,0.0
501,Air_France,501,2,11,4627.323757764104
566,ARPANET,566,3,12,7109.936786332887
635,Botanica,635,3,12,5953.241053391054
710,Bandiera,710,11,5,64540.50430762152
732,Baci_rubati,732,2,2,0.9166666666666665
803,Balilla,803,3,10,219.6205785724602
827,Comitato_olimpico_nazionale_italiano,827,20,18,373876.94593869674
886,Codice_di_avviamento_postale,886,3,7,14355.196768647495
1303,Curling,1303,4,7,11019.703566317232
1464,Coppa_del_mondo_di_ciclismo_su_strada,1464,7,18,1191.1582370502465
1748,Eddy_Merckx,1748,35,18,333104.05086313956
1977,Franco_Corelli,1977,7,5,8628.317713623584
2170,Giovan_Battista_Perasso,2170,3,10,1347.5714074214575
2275,Il_Passatore,2275,2,15,5863.0
2308,Intel,2308,5,8,15822.053968460279
2367,Giochi_della_II_Olimpiade,2367,1,18,0.0
2399,Irving_Fisher,2399,2,8,39695.27433047921
2434,James_Clerk_Maxwell,2434,7,12,63620.56172602369
2456,Jean-Pierre_Léaud,2456,4,2,7203.747796214643
2515,Kurt_Gödel,2515,6,8,109678.48919500313
2602,Lingua_corsa,2602,4,7,23369.600226665752
2854,Mariano_Comense,2854,4,10,7253.389357344104
2911,Montalcino,2911,4,18,8295.581438007152
3043,Niels_Bohr,3043,3,9,15685.186561247307
3111,Ortisei,3111,7,22,33419.206209004355
3144,Osmio,3144,2,12,0.0
3298,Provincia_di_Palermo,3298,10,11,73000.2058351222
3320,Papa_Clemente_V,3320,9,7,155717.61563352434
3386,Provincia_di_Matera,3386,3,7,5863.0
3418,Pesca_sportiva,3418,5,7,23445.0
3428,Paul_Dirac,3428,2,12,9572.056575379722
3445,Cimitero_di_Père-Lachaise,3445,9,7,116984.33330025141
3600,Pero_(Italia),3600,2,7,5194.1148941282945
3670,Robot,3670,11,4,100398.3380647302
3740,Radio_(elemento_chimico),3740,4,12,22635.384729993875
3847,Sarentino,3847,5,22,29685.278098511022
3891,Sperlonga,3891,4,7,8102.508985609464
4219,Test_di_Turing,4219,1,8,0.0
4248,Tricolore,4248,6,5,12626.844958094362
4262,Topaz,4262,13,21,0.0
4318,Tim_Berners-Lee,4318,4,12,12957.222316476686
4415,Vipiteno,4415,7,22,35457.896205969126
4440,Vigarano_Mainarda,4440,1,7,0.0
4501,Vuelta_a_España,4501,32,18,99561.06818083195
4631,Giochi_della_XXI_Olimpiade,4631,4,18,19549.854256768856
7615,Gilberto_Govi,7615,4,7,17039.220730689554
8738,Fratelli_Wright,8738,2,1,11724.0
8777,Secondo,8777,15,8,136590.33961782113
8961,Marsciano,8961,1,11,0.0
8963,Todi,8963,5,11,12980.068799641564
9280,Provincia_di_Cagliari,9280,4,7,9833.779159640912
9281,Provincia_di_Nuoro,9281,11,7,73697.92658173456
9541,Concesio,9541,4,7,25108.584509447366
9628,Skiantos,9628,3,6,24934.946976558564
10017,Freak_Antoni,10017,6,6,117275.10005638274
10133,XII_secolo,10133,76,7,1443958.1460679786
10376,Schio,10376,12,10,53097.67959805035
10705,Parmigianino,10705,3,7,15876.641525225323
10961,Vega,10961,1,11,0.0
11037,Balletto,11037,7,3,388606.23935914936
11063,Lana_Turner,11063,2,8,3825.4221334006525
11739,Pirite,11739,1,7,0.0
11824,Sicherheitsdienst,11824,25,10,18804.18947894245
12062,Passo_del_Brennero,12062,7,10,23177.222271927134
12105,Boves,12105,5,10,138.5753136324955
12262,Renato_Caccioppoli,12262,1,7,0.0
12330,Imperatori_bizantini,12330,5,7,14684.2278119014
12535,Canazei,12535,3,18,11725.0
12701,Alpe_di_Siusi,12701,4,22,20384.75321286362
12734,Ponte,12734,7,7,120146.94723355354
12906,Automazione,12906,5,8,52433.86840132138
12946,The_Edge,12946,2,6,3545.5625320479858
13119,LaFeltrinelli,13119,22,10,196177.4788919015
14053,Guernica,14053,2,18,1808.1452978190523
14082,Oscar_alla_migliore_fotografia,14082,10,4,105203.37819854367
14087,Rosignano_Marittimo,14087,1,7,0.0
14442,Il_giocatore_-_Rounders,14442,2,4,3721.6269698923297
14803,Bandiera_del_Messico,14803,2,5,0.0
14846,Lech_Wałęsa,14846,8,7,63096.88840761534
14949,Nord,14949,9,7,83647.93155801581
15054,Scanno,15054,4,7,116260.65231437303
15100,Karen_Blixen,15100,4,3,27707.3883635672
15104,Ray_Manzarek,15104,4,7,0.0
15244,Conferenza_Episcopale_Italiana,15244,11,7,60039.57895092557
15535,Inno_nazionale,15535,12,5,45327.38821427634
15584,Cattedrale_di_Aquisgrana,15584,4,7,6700.825451063173
15608,Paura_rossa,15608,2,13,17192.71237746652
15770,Titolo_spazzatura,15770,1,12,0.0
15812,Codice_sorgente,15812,3,8,11725.0
15974,Yasunari_Kawabata,15974,4,9,38238.345888261625
16061,Raymond_Chandler,16061,1,2,0.0
16284,Edmund_Husserl,16284,3,21,19472.411840101497
16465,Ipertesto,16465,3,13,5863.0
16690,Vaduz,16690,3,3,20660.297040294012
16865,Macrino,16865,2,7,0.0
17445,Hub_(informatica),17445,3,8,36278.839063429135
17491,Parco_nazionale_del_Gran_Sasso_e_Monti_della_Laga,17491,1,11,0.0
17554,Blake_Edwards,17554,13,2,188456.31656302063
17592,Lubecca,17592,4,7,4585.770336043812
17747,Sa_die_de_sa_Sardigna,17747,2,5,0.0
17800,Anatole_France,17800,4,9,59421.1889077222
17861,Proclo,17861,1,9,0.0
18347,753_a.C.,18347,1,7,0.0
18476,Lucille_Ball,18476,3,21,15893.623832933075
18477,Brandeburgo,18477,3,7,9826.04966239667
18492,Moto_perpetuo,18492,1,12,0.0
18615,Saarland,18615,2,7,3754.7399676233376
18811,Samuel_Morse,18811,1,1,0.0
19931,Prigione_di_Abu_Ghraib,19931,3,7,17582.999999999996
20226,Consiglio_comunale_(Italia),20226,4,7,12966.63187829514
20247,Castel_del_Monte_(Italia),20247,3,5,3875.095692558496
20282,Ponte_di_Rialto,20282,1,7,0.0
20421,Alessandro_Severo,20421,4,7,13371.059659506245
20436,Potsdam,20436,1,7,0.0
21732,Papa_Cleto,21732,8,7,6142.6098061367775
22076,Papa_Sotero,22076,6,7,111.23120237602676
22363,Circuito_integrato,22363,7,8,65727.26515319584
22929,Michael_Faraday,22929,2,1,5863.0
22931,Justus_von_Liebig,22931,2,1,11724.0
22951,Elettronica,22951,11,8,133387.89980343336
23197,Microprocessore,23197,5,8,9072.689227477105
23294,Robert_Musil,23294,7,3,46868.25786903051
23316,B,23316,2,7,5863.0
23325,Ratisbona,23325,3,7,11142.458261625205
24114,Applicazione_web,24114,3,13,10920.640193252055
24416,Memex,24416,1,13,0.0
24474,Carlo_Cafiero,24474,2,10,0.0
24689,Manduria,24689,5,7,27154.70032275112
24883,Ella_Fitzgerald,24883,5,14,10530.296394331348
24889,38º_parallelo_Nord,24889,9,13,4529.082173273446
25176,Pietro_Abelardo,25176,4,7,77544.04544489358
25188,Osaka,25188,18,17,352845.51102657046
25306,Avanguardia_operaia,25306,3,13,5863.0
25320,Potere_Operaio,25320,3,13,35285.572792178275
25389,Papa_Leone_IX,25389,6,7,35642.37423709519
25401,Carlo_Gesualdo,25401,1,7,0.0
26307,Sonic_Youth,26307,1,14,0.0
26912,Castel_di_Sangro,26912,11,5,68256.97371358715
26981,Roccaraso,26981,1,5,0.0
26989,Santo_Stefano_di_Sessanio,26989,1,28,0.0
26995,Tagliacozzo,26995,7,7,27998.806829643756
27004,Villetta_Barrea,27004,1,7,0.0
27181,Villa_Santa_Maria,27181,3,7,6600.508488982668
27522,Martina_Hingis,27522,4,17,4786.172616306827
27565,US_Open_(tennis),27565,10,17,32903.04878579026
27574,Basilica_di_Superga,27574,6,22,15777.136317008975
27603,Pagani,27603,6,7,35700.61736249454
27757,Marco_Paolini,27757,13,10,32551.616531606407
28028,Interfaccia_grafica,28028,5,13,32361.645507624005
28065,Cortocircuito,28065,6,8,81333.13647566373
28136,Arenaria,28136,9,7,64892.51263865354
28962,Dongo,28962,20,10,132786.33538473988
29067,Monghidoro,29067,2,7,2792.999759301586
29079,Pieve_di_Cento,29079,6,10,3329.9526257703137
29114,Corteno_Golgi,29114,1,12,0.0
29236,Monte_Isola,29236,1,11,0.0
29249,Camogli,29249,2,7,2003.9676060667994
29327,Lavagna_(Italia),29327,2,11,5863.0
29493,Storia_della_Polonia,29493,6,7,78078.89036906257
29644,Zerba,29644,1,10,0.0
29909,Ipotesi_Gaia,29909,1,7,0.0
29940,Palomonte,29940,2,21,8471.965903909586
29959,Romagnano_al_Monte,29959,1,7,0.0
30195,San_Giorgio_Lucano,30195,1,7,0.0
30287,Sabaudia,30287,8,10,50872.67842717947
30329,Casapesenna,30329,3,11,1169.1749258983677
30674,Serdiana,30674,2,7,3064.304498484865
30697,Vallesaccarda,30697,1,14,0.0
30873,Petralia_Soprana,30873,2,11,0.0
30915,Termini_Imerese,30915,5,11,8993.296302516614
31067,Livio_Berruti,31067,4,18,71181.6452121487
31073,Androide,31073,5,4,20964.124866411963
31458,Jerago_con_Orago,31458,2,2,422.9693587916003
31461,Laveno-Mombello,31461,3,2,3506.1366366506645
31545,Castiglion_Fiorentino,31545,2,4,5863.0
31568,Bracciano,31568,14,7,151494.32321255674
31584,Montevarchi,31584,1,4,0.0
31642,Campagnano_di_Roma,31642,7,7,6585.6589929830425
31654,Canale_Monterano,31654,7,7,11255.08415317294
31831,Gerano,31831,8,7,9507.364102260513
31886,Bagno_a_Ripoli,31886,2,7,0.0
31911,Certaldo,31911,4,7,45217.93608492635
31949,Impruneta,31949,4,7,11724.0
32118,Cervia,32118,5,7,32996.56557619297
32156,Sacrofano,32156,10,7,260600.44500437527
32166,Saracinesco,32166,6,7,2968.1513531095407
32205,Arquà_Petrarca,32205,2,11,1086.9422648454188
32215,Brugine,32215,1,18,0.0
32315,Buttero,32315,2,7,0.25
32336,Camaiore,32336,6,18,47658.14025469217
32398,Vagli_Sotto,32398,2,15,18755.871177776768
32435,Casperia,32435,3,11,21937.68327793409
32485,Marciana_Marina,32485,1,9,0.0
32492,Portoferraio,32492,3,9,21944.2451502379
32631,Soverato,32631,2,7,40999.0
32853,Montecchio,32853,4,11,7654.186999513397
32860,Narni,32860,5,11,7325.733713598893
32897,Oliena,32897,2,7,5863.0
32924,Belvedere_Marittimo,32924,2,22,0.0
32964,Civita_(Italia),32964,3,9,5863.0
33059,Rocca_Imperiale,33059,1,18,0.0
33063,Roseto_Capo_Spulico,33063,5,9,20782.642303728655
33075,San_Giovanni_in_Fiore,33075,2,7,19450.765674012415
33117,Poggio_Bustone,33117,2,4,976.4424431585448
33170,Brescello,33170,6,7,27255.11021486198
33175,Campegine,33175,6,7,20873.082270638668
33183,Cavriago,33183,6,7,6347.797153749746
33187,Gattatico,33187,3,7,1774.7630444288588
33188,Gualtieri,33188,5,7,3249.521231860006
33247,Clusone,33247,4,18,13747.578712057584
33960,Castro_(Lazio),33960,1,7,0.0
34351,Crespina,34351,1,7,0.0
34407,San_Miniato,34407,4,3,24462.472309211058
34433,Copertino,34433,3,7,5003.501066225253
34440,Trino,34440,2,7,7205.628620686139
34448,Galatina,34448,4,8,29271.796874742537
34590,Pescia,34590,3,7,6938.5341230790855
34642,Grazzano_Badoglio,34642,2,8,208.7351079779653
34807,La_Salle_(Italia),34807,1,21,0.0
34977,Castelrotto,34977,6,22,29216.767066868764
35091,Effetto_Compton,35091,1,12,0.0
35208,Roghudi,35208,4,7,5307.33560583687
35239,Venerdì,35239,2,7,16373.096053992154
35288,San_Candido,35288,7,22,29751.578748159514
35337,Arona,35337,8,18,101177.58833590528
35544,Garessio,35544,5,7,31344.049748373865
35572,Malborghetto-Valbruna,35572,1,10,0.0
35741,Verzuolo,35741,1,7,0.0
36002,Acqui_Terme,36002,7,7,159785.08983876105
36200,Vajont_(Italia),36200,2,21,0.0
36322,Pieve_di_Cadore,36322,1,9,0.0
36406,Adria,36406,2,24,2710.2471492961668
36475,Ischitella,36475,2,14,5863.0
36490,Peschici,36490,1,18,0.0
36494,Poggio_Imperiale,36494,1,22,0.0
36987,Modello_standard,36987,2,12,5863.0
37124,Breganze,37124,4,18,14906.478895090762
37545,Decadimento_beta,37545,2,12,5863.0
37727,Cino_Tortorella,37727,2,8,2481.054951895898
38054,Carinzia,38054,9,10,57541.48521767145
38189,Feletto,38189,3,5,934.5684792410857
38219,Frassinetto,38219,1,5,0.0
38495,Dorando_Pietri,38495,2,18,0.0
38530,Abebe_Bikila,38530,3,18,24072.974723133484
38615,Farad,38615,2,8,9140.268575997403
