,Label,Id,Degree,modularity_class,betweenesscentrality
98,Astat,98,7,25,0.4
101,Americium,101,11,25,2033.5666666669154
242,Albrecht_(Preußen),242,7,15,13899.784391610745
312,Afrikanische_Sprachen,312,1,37,0.0
321,Ariel_Scharon,321,3,23,2.0
426,Angola,426,8,21,97343.45058715041
491,Berkelium,491,12,25,58542.30000000409
645,Bata_Illic,645,1,0,0.0
789,Claude_Lelouch,789,3,19,16705.252688977336
805,Californium,805,10,25,6.9
1043,Dennis_Hopper,1043,5,35,24265.0
1188,Douglas_Sirk,1188,11,0,90477.11561643965
1389,Erich_Kästner,1389,66,0,888105.8721127106
1573,Frank_Capra,1573,10,0,36639.92108998494
1676,Foxtrott,1676,4,0,12403.180741743337
1705,Feldschlange,1705,2,25,0.0
1707,Franz_Werfel,1707,11,0,197716.5214870181
1920,Ghibellinen_und_Guelfen,1920,6,15,19273.88693354083
2101,Gerhard_Schröder_(CDU),2101,5,10,18804.988775402617
2357,Islamabad,2357,3,25,365.31501575317117
2465,Joe_Dante,2465,4,8,12135.0
2473,John_Ford,2473,19,8,91426.79695814848
2488,Jacqueline_Bisset,2488,8,0,59455.46099940881
2533,Jean-François_Champollion,2533,1,27,0.0
2575,Jesus_(Name),2575,1,9,0.0
3309,Lunarkalender,3309,7,21,53492.21641318885
3368,Mauna_Kea,3368,1,10,0.0
3381,Michigansee,3381,3,23,10298.103942271833
3385,Moas,3385,2,15,0.0
3521,Niob,3521,9,25,16169.733333334945
3780,Liste_der_Städte_und_Gemeinden_in_Schleswig-Holstein,3780,1,2,0.0
3828,"Paul_Verhoeven_(Regisseur,_1938)",3828,8,8,55328.79786365392
4088,Parteispende,4088,1,10,0.0
4188,Quagga,4188,1,21,0.0
4267,Raumfahrt,4267,5,30,88565.502047055
4324,Römer_(Frankfurt_am_Main),4324,3,15,12215.60918723937
4502,Sydney_Pollack,4502,8,0,50818.51136891165
4623,Seine,4623,9,18,65018.49594681889
4680,Stanisław_Lem,4680,8,2,27829.748201418548
4708,Sonnenfleck,4708,2,10,6068.0
4740,Salier,4740,10,15,31938.933784023422
4802,Sudden_Death,4802,5,17,8344.995666118055
4869,Sünde,4869,5,21,100362.14008125132
5015,Somalia,5015,8,21,42918.59805763374
5039,Transurane,5039,5,25,0.0
5045,Technetium,5045,6,25,20183.333333332874
5151,Thor_Heyerdahl,5151,4,28,36956.520953795436
5478,Voynich-Manuskript,5478,2,27,6068.0
5742,Yard,5742,29,17,288821.8188354813
7387,Schwimmsport,7387,17,24,761358.9614615694
7946,Sterntagebücher,7946,3,2,0.0
8336,Bertha_Benz,8336,2,26,0.0
8400,Lagune,8400,6,16,63903.494012333875
8478,Überhangmandat,8478,4,2,50572.65215187394
8628,Mario_Adorf,8628,17,0,133276.82140742757
8639,Markus_Wasmeier,8639,20,32,34901.035507561006
8830,Man_Ray,8830,2,0,24260.0
9414,Wriezen,9414,2,15,0.0
9515,Lawine,9515,7,29,61533.67491514918
9555,Antigua_und_Barbuda,9555,9,19,55391.4236277499
10020,Quipu,10020,1,0,0.0
10260,Wolfgang_Thierse,10260,4,10,30686.500152626377
10297,Peggy_Guggenheim,10297,8,6,54562.5
10367,Jeremia,10367,3,26,9675.18171257479
10457,Pierre_Boulle,10457,3,23,0.0
10526,Keltische_Mythologie,10526,8,19,76641.26975203608
11006,Pergament,11006,1,7,0.0
11146,Lehnwort,11146,5,21,44828.562884958155
11247,Lucas_Cranach_der_Jüngere,11247,4,15,0.0
11248,Lucas_Cranach_der_Ältere,11248,5,15,1.8333333333333333
11274,Johanna_Spyri,11274,6,0,4313.026946837511
11383,Bangkok,11383,3,23,36383.0
11546,Joseph_Conrad,11546,5,15,90374.07186046428
11994,Allerheiligen,11994,4,7,45544.20447871715
12492,Matthias_Platzeck,12492,7,10,2865.5643125276933
12584,Evangelisch-lutherische_Kirchen,12584,30,15,1023471.2165685911
12707,Mitglied_des_Europäischen_Parlaments,12707,3,4,12134.611111111113
12787,Erste_Hilfe,12787,3,25,121988.67822660584
12911,Wilhelm_Furtwängler,12911,4,0,12979.68685778777
13244,Spitzbergen_(Insel),13244,2,10,6068.0
13442,Generalversammlung_der_Vereinten_Nationen,13442,6,25,65308.10683500388
13661,Operette,13661,50,0,858578.1779611972
13663,Orpheus_in_der_Unterwelt,13663,8,0,32058.29094918267
13673,Die_schöne_Helena,13673,8,0,39454.84600958417
13790,Asowsches_Meer,13790,4,16,210818.0964407775
13807,Amur,13807,2,24,0.0
