,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,98,Astat,98,7,25,0.4,Q999
1,101,Americium,101,11,25,2033.5666666669156,Q1872
2,242,Albrecht (Preußen),242,7,15,13899.784391610745,Q40433
3,312,Afrikanische Sprachen,312,1,37,0.0,Q207930
4,321,Ariel Scharon,321,3,23,2.0,Q60206
5,426,Angola,426,8,21,97343.4505871504,Q916
6,491,Berkelium,491,12,25,58542.30000000409,Q1882
7,645,Bata Illic,645,1,0,0.0,Q810689
8,789,Claude Lelouch,789,3,19,16705.252688977336,Q295093
9,805,Californium,805,10,25,6.9,Q1888
10,1043,Dennis Hopper,1043,5,35,24265.0,Q102711
11,1188,Douglas Sirk,1188,11,0,90477.11561643962,Q60858
12,1389,Erich Kästner,1389,66,0,888105.8721127106,Q76546
13,1573,Frank Capra,1573,10,0,36639.921089984935,Q51492
14,1676,Foxtrott,1676,4,0,12403.180741743336,Q245418
15,1705,Feldschlange,1705,2,25,0.0,Q1054101
16,1707,Franz Werfel,1707,11,0,197716.5214870181,Q78514
17,1920,Ghibellinen und Guelfen,1920,6,15,19273.88693354083,Q187742
18,2101,Gerhard Schröder (CDU),2101,5,10,18804.988775402617,Q60781
19,2357,Islamabad,2357,3,25,365.31501575317117,Q1362
20,2465,Joe Dante,2465,4,8,12135.0,Q455279
21,2473,John Ford,2473,19,8,91426.79695814848,Q51114
22,2488,Jacqueline Bisset,2488,8,0,59455.46099940881,Q232477
23,2533,Jean-François Champollion,2533,1,27,0.0,Q260
24,2575,Jesus (Name),2575,1,9,0.0,Q1158269
25,3309,Lunarkalender,3309,7,21,53492.21641318885,Q185688
26,3368,Mauna Kea,3368,1,10,0.0,Q131230
27,3381,Michigansee,3381,3,23,10298.103942271833,Q1169
28,3385,Moas,3385,2,15,0.0,Q452969
29,3521,Niob,3521,9,25,16169.733333334943,Q1046
30,3780,Liste der Städte und Gemeinden in Schleswig-Holstein,3780,1,2,0.0,Q896939
31,3828,"Paul Verhoeven (Regisseur, 1938)",3828,8,8,55328.79786365392,Q129079
32,4088,Parteispende,4088,1,10,0.0,Q2054330
33,4188,Quagga,4188,1,21,0.0,Q45969
34,4267,Raumfahrt,4267,5,30,88565.502047055,Q5916
35,4324,Römer (Frankfurt am Main),4324,3,15,12215.60918723937,Q195146
36,4502,Sydney Pollack,4502,8,0,50818.51136891165,Q51522
37,4623,Seine,4623,9,18,65018.49594681889,Q1471
38,4680,Stanisław Lem,4680,8,2,27829.74820141855,Q6530
39,4708,Sonnenfleck,4708,2,10,6068.0,Q6582994
40,4740,Salier,4740,10,15,31938.933784023422,Q161204
41,4802,Sudden Death,4802,5,17,8344.995666118055,Q1505148
42,4869,Sünde,4869,5,21,100362.14008125133,Q60227
43,5015,Somalia,5015,8,21,42918.59805763374,Q1045
44,5039,Transurane,5039,5,25,0.0,Q106844
45,5045,Technetium,5045,6,25,20183.333333332877,Q1054
46,5151,Thor Heyerdahl,5151,4,28,36956.520953795436,Q133622
47,5478,Voynich-Manuskript,5478,2,27,6068.0,Q179492
48,5742,Yard,5742,29,17,288821.8188354813,Q482798
49,7387,Schwimmsport,7387,17,24,761358.9614615694,Q31920
50,7946,Sterntagebücher,7946,3,2,0.0,Q1452666
51,8336,Bertha Benz,8336,2,26,0.0,Q77117
52,8400,Lagune,8400,6,16,63903.494012333875,Q187223
53,8478,Überhangmandat,8478,4,2,50572.65215187394,Q571928
54,8628,Mario Adorf,8628,17,0,133276.82140742755,Q61322
55,8639,Markus Wasmeier,8639,20,32,34901.035507561006,Q45216
56,8830,Man Ray,8830,2,0,24260.0,Q46139
57,9414,Wriezen,9414,2,15,0.0,Q588598
58,9515,Lawine,9515,7,29,61533.67491514918,Q7935
59,9555,Antigua und Barbuda,9555,9,19,55391.4236277499,Q781
60,10020,Quipu,10020,1,0,0.0,Q185292
61,10260,Wolfgang Thierse,10260,4,10,30686.500152626377,Q62703
62,10297,Peggy Guggenheim,10297,8,6,54562.5,Q233806
63,10367,Jeremia,10367,3,26,9675.18171257479,Q158825
64,10457,Pierre Boulle,10457,3,23,0.0,Q219910
65,10526,Keltische Mythologie,10526,8,19,76641.26975203607,Q1106575
66,11006,Pergament,11006,1,7,0.0,Q226697
67,11146,Lehnwort,11146,5,21,44828.56288495816,Q103808
68,11247,Lucas Cranach der Jüngere,11247,4,15,0.0,Q170339
69,11248,Lucas Cranach der Ältere,11248,5,15,1.8333333333333333,Q191748
70,11274,Johanna Spyri,11274,6,0,4313.026946837511,Q123053
71,11383,Bangkok,11383,3,23,36383.0,Q1861
72,11546,Joseph Conrad,11546,5,15,90374.07186046428,Q82925
