,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views
124,3.0,16227.0,Вооружённые силы Венгрии,0.3429050912857056,Q1161970,Geography.Regions.Europe.Eastern_Europe,5.0,25.0,2501.0
125,3.0,17016.0,Сон в летнюю ночь,0.989681839942932,Q104871,Culture.Performing_arts,9254.0,0.0,3704.0
126,3.0,17016.0,Сон в летнюю ночь,0.9416641592979432,Q104871,Culture.Literature,9254.0,0.0,3704.0
127,3.0,17016.0,Сон в летнюю ночь,0.6513648629188538,Q104871,Culture.Media.Media*,9254.0,0.0,3704.0
128,3.0,17016.0,Сон в летнюю ночь,0.4301573634147644,Q104871,Culture.Media.Entertainment,9254.0,0.0,3704.0
129,3.0,17016.0,Сон в летнюю ночь,0.1097157895565033,Q104871,History_and_Society.History,9254.0,0.0,3704.0
130,3.0,17016.0,Сон в летнюю ночь,0.1097157895565033,Q104871,Culture.Visual_arts.Visual_arts*,9254.0,0.0,3704.0
131,3.0,17016.0,Сон в летнюю ночь,0.0,Q104871,Geography.Regions.Europe.Europe*,9254.0,0.0,3704.0
132,3.0,17016.0,Сон в летнюю ночь,0.0,Q104871,Geography.Regions.Europe.Western_Europe,9254.0,0.0,3704.0
133,3.0,17016.0,Сон в летнюю ночь,0.0,Q104871,Geography.Regions.Europe.Northern_Europe,9254.0,0.0,3704.0
134,1.0,18293.0,"Милле, Жан-Франсуа",0.9855064153671264,Q148458,Culture.Biography.Biography*,0.0,2.0,3529.0
135,1.0,18293.0,"Милле, Жан-Франсуа",0.6513648629188538,Q148458,Culture.Visual_arts.Visual_arts*,0.0,2.0,3529.0
136,1.0,18293.0,"Милле, Жан-Франсуа",0.014629947185516357,Q148458,Geography.Regions.Europe.Western_Europe,0.0,2.0,3529.0
137,1.0,18293.0,"Милле, Жан-Франсуа",0.0,Q148458,Geography.Regions.Europe.Europe*,0.0,2.0,3529.0
138,3.0,18718.0,"Милн, Алан Александр",0.998876452445984,Q207036,Culture.Biography.Biography*,11792.683484555702,14.0,3171.0
139,3.0,18718.0,"Милн, Алан Александр",0.7879412174224854,Q207036,Culture.Literature,11792.683484555702,14.0,3171.0
140,3.0,18718.0,"Милн, Алан Александр",0.1713417043685913,Q207036,Geography.Regions.Europe.Europe*,11792.683484555702,14.0,3171.0
141,3.0,18718.0,"Милн, Алан Александр",0.1520422399044037,Q207036,Culture.Performing_arts,11792.683484555702,14.0,3171.0
142,3.0,18718.0,"Милн, Алан Александр",0.11280541121959685,Q207036,History_and_Society.Military_and_warfare,11792.683484555702,14.0,3171.0
143,3.0,18718.0,"Милн, Алан Александр",0.1067005917429924,Q207036,Culture.Media.Media*,11792.683484555702,14.0,3171.0
144,3.0,18718.0,"Милн, Алан Александр",0.10375863313674928,Q207036,History_and_Society.Society,11792.683484555702,14.0,3171.0
145,3.0,18718.0,"Милн, Алан Александр",0.022430347442626952,Q207036,Geography.Regions.Europe.Northern_Europe,11792.683484555702,14.0,3171.0
146,4.0,18731.0,Великая Моравия,0.8991314172744751,Q193152,History_and_Society.History,19975.703920965294,10.0,2887.0
147,4.0,18731.0,Великая Моравия,0.4714247455596924,Q193152,Geography.Regions.Europe.Europe*,19975.703920965294,10.0,2887.0
148,4.0,18731.0,Великая Моравия,0.4649096002578735,Q193152,Geography.Regions.Europe.Eastern_Europe,19975.703920965294,10.0,2887.0
149,4.0,18731.0,Великая Моравия,0.0,Q193152,Geography.Regions.Europe.Western_Europe,19975.703920965294,10.0,2887.0
150,16.0,20703.0,Список пилотов чемпионата мира Формулы-1,1.0000100135803225,Q172853,Culture.Sports,3355.0249104479203,22.0,0.0
151,16.0,20703.0,Список пилотов чемпионата мира Формулы-1,1.0,Q172853,Compilation.List_Disambig,3355.0249104479203,22.0,0.0
152,16.0,20703.0,Список пилотов чемпионата мира Формулы-1,0.6370407938957214,Q172853,Culture.Biography.Biography*,3355.0249104479203,22.0,0.0
153,16.0,20703.0,Список пилотов чемпионата мира Формулы-1,0.0,Q172853,Geography.Regions.Europe.Europe*,3355.0249104479203,22.0,0.0
154,2.0,20890.0,Арсеньев (город),0.9979592561721802,Q103850,History_and_Society.Society,1854.0,10.0,2651.0
155,2.0,20890.0,Арсеньев (город),0.59267657995224,Q103850,Geography.Geographical,1854.0,10.0,2651.0
156,2.0,20890.0,Арсеньев (город),0.13661839067935946,Q103850,Geography.Regions.Asia.Asia*,1854.0,10.0,2651.0
157,2.0,20890.0,Арсеньев (город),0.12253321707248688,Q103850,Geography.Regions.Europe.Europe*,1854.0,10.0,2651.0
158,2.0,20890.0,Арсеньев (город),0.11597072333097458,Q103850,Geography.Regions.Europe.Eastern_Europe,1854.0,10.0,2651.0
159,2.0,20890.0,Арсеньев (город),0.11280541121959685,Q103850,History_and_Society.Military_and_warfare,1854.0,10.0,2651.0
160,21.0,21320.0,Сербия,0.9996300339698792,Q403,Geography.Geographical,192656.3721023305,25.0,27303.0
161,21.0,21320.0,Сербия,0.9241518378257751,Q403,Geography.Regions.Europe.Europe*,192656.3721023305,25.0,27303.0
162,21.0,21320.0,Сербия,0.8439050912857056,Q403,Geography.Regions.Europe.Southern_Europe,192656.3721023305,25.0,27303.0
163,21.0,21320.0,Сербия,0.5698626637458801,Q403,Geography.Regions.Europe.Eastern_Europe,192656.3721023305,25.0,27303.0
164,21.0,21320.0,Сербия,0.24509501457214355,Q403,Geography.Regions.Asia.Asia*,192656.3721023305,25.0,27303.0
165,21.0,21320.0,Сербия,0.2393593490123749,Q403,History_and_Society.Society,192656.3721023305,25.0,27303.0
166,3.0,21466.0,Искусство Византии,0.8175845146179199,Q211884,History_and_Society.History,44039.0,20.0,2409.0
167,3.0,21466.0,Искусство Византии,0.5698626637458801,Q211884,Culture.Visual_arts.Visual_arts*,44039.0,20.0,2409.0
168,3.0,21466.0,Искусство Византии,0.43892334604263306,Q211884,Geography.Regions.Europe.Southern_Europe,44039.0,20.0,2409.0
169,3.0,21466.0,Искусство Византии,0.3730872144699097,Q211884,Geography.Regions.Europe.Europe*,44039.0,20.0,2409.0
170,3.0,21466.0,Искусство Византии,0.33459946513175964,Q211884,Culture.Philosophy_and_religion,44039.0,20.0,2409.0
171,5.0,21750.0,Львовская область,0.9991269707679749,Q164193,Geography.Regions.Europe.Europe*,17255.087673474383,10.0,2667.0
172,5.0,21750.0,Львовская область,0.997120440006256,Q164193,Geography.Regions.Europe.Eastern_Europe,17255.087673474383,10.0,2667.0
173,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.9344051480293274,Q4205750,Culture.Media.Media*,3706.0,5.0,2725.0
174,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.8840492963790894,Q4205750,History_and_Society.Military_and_warfare,3706.0,5.0,2725.0
175,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.8706072568893433,Q4205750,Culture.Media.Films,3706.0,5.0,2725.0
176,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.3923468291759491,Q4205750,History_and_Society.Society,3706.0,5.0,2725.0
177,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.3257217874526977,Q4205750,Geography.Regions.Asia.North_Asia,3706.0,5.0,2725.0
178,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.15036486291885376,Q4205750,Geography.Regions.Europe.Eastern_Europe,3706.0,5.0,2725.0
179,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.14415885508060455,Q4205750,Culture.Media.Television,3706.0,5.0,2725.0
180,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.12878464365005493,Q4205750,Geography.Regions.Europe.Europe*,3706.0,5.0,2725.0
181,2.0,21786.0,"Ищите женщину (фильм, 1982)",0.07650540971755981,Q4205750,Geography.Regions.Asia.Asia*,3706.0,5.0,2725.0
182,2.0,22532.0,"Тигипко, Сергей Леонидович",0.966924011707306,Q379720,Culture.Biography.Biography*,0.0,26.0,1836.0
183,2.0,22532.0,"Тигипко, Сергей Леонидович",0.1732981950044632,Q379720,History_and_Society.Business_and_economics,0.0,26.0,1836.0
184,2.0,22532.0,"Тигипко, Сергей Леонидович",0.0991983880996704,Q379720,Geography.Regions.Europe.Eastern_Europe,0.0,26.0,1836.0
185,2.0,22532.0,"Тигипко, Сергей Леонидович",0.0,Q379720,Geography.Regions.Europe.Europe*,0.0,26.0,1836.0
186,1.0,23036.0,Сунь-цзы,0.993317186832428,Q37151,Culture.Biography.Biography*,0.0,8.0,2786.0
187,1.0,23036.0,Сунь-цзы,0.9399233460426332,Q37151,Culture.Philosophy_and_religion,0.0,8.0,2786.0
188,1.0,23036.0,Сунь-цзы,0.1520422399044037,Q37151,History_and_Society.History,0.0,8.0,2786.0
189,1.0,23036.0,Сунь-цзы,0.11409788036346435,Q37151,Geography.Regions.Asia.Asia*,0.0,8.0,2786.0
190,1.0,23036.0,Сунь-цзы,0.11280541121959685,Q37151,Culture.Literature,0.0,8.0,2786.0
191,1.0,23036.0,Сунь-цзы,0.10375863313674928,Q37151,History_and_Society.Military_and_warfare,0.0,8.0,2786.0
192,1.0,23036.0,Сунь-цзы,0.053480433464050285,Q37151,Geography.Regions.Asia.East_Asia,0.0,8.0,2786.0
193,1.0,23036.0,Сунь-цзы,0.0,Q37151,Geography.Regions.Americas.North_America,0.0,8.0,2786.0
194,1.0,23036.0,Сунь-цзы,0.0,Q37151,Geography.Regions.Europe.Europe*,0.0,8.0,2786.0
195,3.0,23267.0,"Канарис, Вильгельм Франц",0.9863731861114502,Q57129,Culture.Biography.Biography*,34855.58142429716,12.0,2878.0
196,3.0,23267.0,"Канарис, Вильгельм Франц",0.9073222279548644,Q57129,History_and_Society.Military_and_warfare,34855.58142429716,12.0,2878.0
197,3.0,23267.0,"Канарис, Вильгельм Франц",0.37980710172653204,Q57129,Geography.Regions.Europe.Europe*,34855.58142429716,12.0,2878.0
198,3.0,23267.0,"Канарис, Вильгельм Франц",0.2596606483459473,Q57129,Geography.Regions.Europe.Western_Europe,34855.58142429716,12.0,2878.0
199,4.0,24606.0,Кукушка (фильм),0.9149109721183776,Q387140,Culture.Media.Media*,2342.310188014016,14.0,3128.0
200,4.0,24606.0,Кукушка (фильм),0.8080772161483765,Q387140,Culture.Media.Films,2342.310188014016,14.0,3128.0
201,4.0,24606.0,Кукушка (фильм),0.3140605390071869,Q387140,History_and_Society.Society,2342.310188014016,14.0,3128.0
202,4.0,24606.0,Кукушка (фильм),0.2227101624011993,Q387140,History_and_Society.Military_and_warfare,2342.310188014016,14.0,3128.0
203,4.0,24606.0,Кукушка (фильм),0.04574816131591797,Q387140,Geography.Regions.Europe.Europe*,2342.310188014016,14.0,3128.0
204,1.0,24655.0,"Кейв, Ник",0.9990094900131226,Q192668,Culture.Biography.Biography*,0.0,23.0,2748.0
205,1.0,24655.0,"Кейв, Ник",0.5078218579292297,Q192668,Culture.Media.Media*,0.0,23.0,2748.0
206,1.0,24655.0,"Кейв, Ник",0.3073680400848389,Q192668,Culture.Media.Music,0.0,23.0,2748.0
207,1.0,24655.0,"Кейв, Ник",0.0,Q192668,Geography.Regions.Europe.Europe*,0.0,23.0,2748.0
208,1.0,24655.0,"Кейв, Ник",0.0,Q192668,Geography.Regions.Europe.Northern_Europe,0.0,23.0,2748.0
209,1.0,24655.0,"Кейв, Ник",0.0,Q192668,Geography.Regions.Oceania,0.0,23.0,2748.0
