,Label,Id,Degree,modularity_class,betweenesscentrality
409,Alfredo_Binda,409,10,11,10058.568432178072
433,Astato,433,1,16,0.0
482,Angela_e_Luciana_Giussani,482,2,4,6521.0
566,ARPANET,566,4,16,45605.0
722,Bernard_Hinault,722,28,11,71479.50495466567
724,Bromo,724,4,16,80180.41294563236
1383,Ciclo_litogenetico,1383,2,16,0.0
1756,Eriprando_Visconti,1756,9,12,18614.409086108426
1977,Franco_Corelli,1977,5,1,39275.71561798485
2335,Il_caso_Mattei,2335,5,12,42552.12233623344
2454,Jacques_Anquetil,2454,14,11,33042.201506639474
2456,Jean-Pierre_Léaud,2456,3,12,1906.432076659067
2614,Lev_Davidovič_Landau,2614,3,20,13041.0
2642,Lavoro,2642,9,18,68663.30011761795
3001,Neornithes,3001,5,5,36633.836138018734
3210,Pininfarina,3210,7,7,93398.80763317687
3311,Pace,3311,9,18,70053.33944436022
3319,Papa_Silvestro_I,3319,79,6,44390.62267594732
3320,Papa_Clemente_V,3320,76,6,4157.456557822104
3428,Paul_Dirac,3428,3,16,6521.0
3680,Rote_Armee_Fraktion,3680,8,8,52207.834331705286
3740,Radio_(elemento_chimico),3740,5,16,19683.243145452685
3891,Sperlonga,3891,7,17,43370.4249306272
4177,Telecomunicazione,4177,7,16,145558.93111160843
4318,Tim_Berners-Lee,4318,5,16,22815.0
4629,Giochi_della_XIX_Olimpiade,4629,5,23,6635.8559306972065
4634,Giochi_della_XXIV_Olimpiade,4634,4,23,114.8559306971876
6870,John_von_Neumann,6870,5,1,26817.384607931937
7494,Dialetto_bergamasco,7494,7,24,20274.190373861216
8718,Neutrone,8718,8,16,87476.08277175618
8991,Cecil_B._DeMille,8991,21,3,171866.81010282776
9188,Provincia_di_Ravenna,9188,6,2,97331.07948400652
9333,Brest_(Francia),9333,3,17,34086.56432989858
9541,Concesio,9541,3,6,5937.95710637825
10253,Jurij_Gagarin,10253,6,16,57000.14362515299
10744,Radio_(elettronica),10744,5,17,45355.93119089368
11063,Lana_Turner,11063,1,3,0.0
11080,Jean_de_La_Fontaine,11080,4,9,17471.304701997597
11431,Giorgio_Bassani,11431,14,12,268100.47819520865
12375,Lista_delle_università_in_Italia,12375,4,4,13436.245853445706
12381,Capitale_europea_della_cultura,12381,2,11,0.0
12401,Calimera,12401,4,2,10752.044060844644
12451,Bareggio,12451,5,2,19086.433161856734
13040,Diplomazia,13040,5,4,223.03660570343348
13119,LaFeltrinelli,13119,17,4,296672.81466203
13187,Antenna,13187,6,17,127575.76072905539
13189,Modulazione,13189,3,17,56.414003537919434
14055,Kyoto,14055,9,10,130577.52888888598
14087,Rosignano_Marittimo,14087,3,12,4162.375326094722
14174,Hispaniola,14174,3,8,6521.0
14417,Vitellio,14417,5,27,1377.2706854165328
14487,Graham_Hill,14487,17,7,503.8520268289698
14550,Roald_Amundsen,14550,2,9,0.0
14846,Lech_Wałęsa,14846,2,18,3333.9228676294915
15020,Digitalis_purpurea,15020,1,5,0.0
15054,Scanno,15054,4,2,56675.41001578022
15739,Autostrada,15739,9,24,115714.51050233367
15832,Pietra_di_Scone,15832,5,5,18638.71827718982
15955,Christiaan_Huygens,15955,1,12,0.0
15959,Lucio_Vero,15959,6,27,24470.33513668644
16060,Vangelo_secondo_Filippo,16060,5,3,121.4841565609213
16542,Pacifico_(cantante),16542,4,1,28603.078108659876
