,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,425,Billy Wilder,425,4,4,11524.694812032976,Q51547
1,480,C,480,15,0,51381.72602031005,Q9820
2,482,Cesio,482,5,18,15841.680052959076,Q1108
3,754,Cámara,754,1,12,0.0,Q283838
4,760,Clasificación,760,2,0,644.2190686118212,Q5227255
5,762,Clase,762,4,0,7567.823045812629,Q8346739
6,850,Día,850,13,22,60369.73607070753,Q573
7,1111,Escudo,1111,2,7,1289.1848311340261,Q131559
8,1290,Graphics Interchange Format,1290,6,12,19895.34313351008,Q2192
9,1525,Isla del Príncipe Eduardo,1525,5,18,15504.27070815089,Q1979
10,1578,John Ford (director de cine),1578,4,4,28950.754646728605,Q51114
11,1619,Linus Torvalds,1619,1,12,0.0,Q34253
12,1700,Retardo (telecomunicación),1700,2,13,6270.201185084655,Q1347898
13,1706,Logotipo,1706,13,11,63771.759042679274,Q1886349
14,2117,Programa,2117,1,10,0.0,Q768396
15,2793,Terminal,2793,3,12,2375.474237337681,Q210481
16,2922,Vacío,2922,7,18,54068.984993774015,Q11475
17,3334,Juan de Garay,3334,3,17,89152.69512727133,Q441411
18,3495,III milenio,3495,2,22,5602.0,Q26224
19,3981,Estado Carabobo,3981,9,3,75370.21429279911,Q191186
20,4066,Provincia de Zamora,4066,15,17,268205.1312056507,Q71113
21,4618,Estación,4618,1,18,0.0,Q34700
22,4644,Elemento,4644,2,0,577.8043541471483,Q180750
23,4680,E,4680,12,0,4739.111835575368,Q9907
24,4804,World Wide Web,4804,18,12,89214.41400867248,Q466
25,4954,Document Object Model,4954,3,12,2035.2941438160376,Q2093
26,4990,Invento,4990,3,18,1408.2863011565296,Q14208553
27,5031,Horario de verano en el mundo,5031,2,22,2945.565770956904,Q1538024
28,5146,Active Server Pages,5146,3,12,1439.7172040211678,Q344266
29,5504,Alevosía,5504,3,7,3166.0057985150447,Q567057
30,5697,Chiste,5697,7,13,37788.692463291736,Q131138
31,6637,Varón,6637,17,7,56923.10852551445,Q8441
32,6638,Mujer,6638,22,7,46900.592051292064,Q467
33,6692,Cantidad,6692,1,0,0.0,Q309314
34,6788,Sonar,6788,2,13,1286.9203522344271,Q133220
35,6946,Anglicismo,6946,6,12,55708.50881710085,Q161273
36,7002,Bandera de Cataluña,7002,4,7,11330.74458122441,Q148807
37,7262,Clima,7262,15,6,45379.01083864207,Q7937
38,8166,Síntoma,8166,8,18,17948.577771965945,Q169872
39,8327,Vi,8327,2,12,5602.0,Q214743
40,8388,Microscopio electrónico de transmisión,8388,5,11,17274.389337596444,Q744818
41,8792,Vuelta a España,8792,6,20,42130.5362115109,Q33937
42,8843,Síndrome,8843,3,18,615.0147940038768,Q179630
43,9092,Poza Rica de Hidalgo,9092,2,6,125.78731812573065,Q1010503
44,9336,Pro,9336,3,14,2672.706286993504,Q235206
45,9342,Met,9342,3,11,8088.851553424426,Q246430
46,9550,QuickTime,9550,3,12,1005.1745315242647,Q1243769
47,9603,Antonio de Nebrija,9603,6,0,12863.061983340738,Q380804
48,10059,Dos,10059,8,0,21096.8975737698,Q200
49,10097,I,10097,10,0,10568.11872315915,Q9893
50,10484,Historia de Guatemala,10484,7,6,3486.06818492111,Q1427210
51,10970,Señal,10970,3,12,1037.7725428829096,Q2150504
52,11106,Hematopoyesis,11106,2,18,8400.0,Q919283
53,11148,Miércoles,11148,4,22,10441.807288455777,Q128
54,11221,Provincia de Camaná,11221,1,6,0.0,Q1784851
55,11430,Negro,11430,2,5,1884.2047052794017,Q346829
56,11451,Mar,11451,12,18,60480.65155588716,Q165
57,11581,Cuanto,11581,3,12,8402.0,Q46344
58,11915,Uno,11915,11,0,34269.49423680804,Q199
59,11916,Tres,11916,6,0,1902.5116603828244,Q201
60,12273,Silvestre I,12273,1,2,0.0,Q47149
61,12406,Red Hot Chili Peppers,12406,9,5,20320.579863081235,Q10708
62,12473,Trabajo,12473,1,23,0.0,Q11248337
63,12784,Unicef,12784,9,7,25745.187102819364,Q740308
64,12876,S.O.D. (banda),12876,1,18,0.0,Q519031
65,12889,Ángstrom,12889,2,11,2802.0,Q81454
66,13753,V,13753,10,0,2867.368996199031,Q9963
67,13848,Qt (biblioteca),13848,7,12,14918.005936051824,Q201904
68,14765,Precio,14765,6,3,13791.135788494305,Q160151
69,14929,Rea,14929,3,7,5602.0,Q108419
70,15187,Alarico I,15187,2,6,2802.0,Q102371
71,15315,APL,15315,1,11,0.0,Q296187
72,15327,Hora media de Greenwich,15327,8,22,44463.49568907127,Q30192
73,15429,TeX,15429,2,12,105.68942857671377,Q5301
74,15725,Derecho de las personas,15725,2,18,0.0,Q5803452
75,15833,Fibra alimentaria,15833,3,13,4444.1170820910975,Q215210
76,15998,Bebida,15998,4,18,4087.3767017669375,Q40050
77,16287,Exa,16287,2,0,0.0,Q152411
78,16821,Radiación infrarroja,16821,5,18,12119.002562805985,Q11388
79,16859,Parte (derecho),16859,1,0,0.0,Q1686000
80,16860,Parque,16860,5,0,10270.297745190446,Q22698
81,17325,Televisor,17325,9,12,19474.382630570195,Q8075
82,17763,Cobán,17763,7,6,18028.79513245587,Q867077
83,17964,Santiago,17964,2,0,5602.0,Q1256535
84,18029,Cuatro,18029,9,0,10389.324206083778,Q202
85,18030,Cinco,18030,5,0,1538.385140158029,Q203
86,18176,Mil,18176,3,0,2802.0,Q43016
87,18257,Manganeso,18257,9,18,43177.956541555075,Q731
88,18546,Ada (lenguaje de programación),18546,3,12,258.2312513166226,Q154755
89,18967,Agencia Espacial Europea,18967,4,12,23643.401755173207,Q42262
90,19055,Portugalete,19055,3,23,3827.658824290411,Q548441
91,19085,Reus,19085,5,20,12807.745669434104,Q487096
92,19413,Puerto,19413,6,18,8675.558335502048,Q44782
93,19464,Batalla de las Termópilas,19464,9,7,47142.90156743874,Q131969
94,19472,Fusible,19472,2,12,1826.563368099892,Q182221
95,19499,Partido Nacionalista Vasco,19499,8,8,25115.84521883561,Q43093
96,21127,Escala sismológica de Richter,21127,10,22,45482.34664794338,Q38768
97,21154,Zapato,21154,6,7,21261.939077299867,Q22676
98,21229,Preposición,21229,6,0,7062.488639702533,Q4833830
99,21323,Victoria de Durango,21323,6,6,37213.65345430561,Q112813
