,Label,Id,Degree,modularity_class,betweenesscentrality
425,Billy_Wilder,425,4,4,11524.694812032976
480,C,480,15,0,51381.726020310045
482,Cesio,482,5,18,15841.680052959075
754,Cámara,754,1,12,0.0
760,Clasificación,760,2,0,644.2190686118212
762,Clase,762,4,0,7567.823045812629
850,Día,850,13,22,60369.73607070752
1111,Escudo,1111,2,7,1289.184831134026
1290,Graphics_Interchange_Format,1290,6,12,19895.343133510076
1525,Isla_del_Príncipe_Eduardo,1525,5,18,15504.27070815089
1578,John_Ford_(director_de_cine),1578,4,4,28950.754646728605
1619,Linus_Torvalds,1619,1,12,0.0
1700,Retardo_(telecomunicación),1700,2,13,6270.201185084654
1706,Logotipo,1706,13,11,63771.75904267927
2117,Programa,2117,1,10,0.0
2793,Terminal,2793,3,12,2375.4742373376807
2922,Vacío,2922,7,18,54068.98499377401
3334,Juan_de_Garay,3334,3,17,89152.69512727133
3495,III_milenio,3495,2,22,5602.0
3981,Estado_Carabobo,3981,9,3,75370.2142927991
4066,Provincia_de_Zamora,4066,15,17,268205.1312056507
4618,Estación,4618,1,18,0.0
4644,Elemento,4644,2,0,577.8043541471482
4680,E,4680,12,0,4739.111835575368
4804,World_Wide_Web,4804,18,12,89214.41400867247
4954,Document_Object_Model,4954,3,12,2035.2941438160378
4990,Invento,4990,3,18,1408.2863011565296
5031,Horario_de_verano_en_el_mundo,5031,2,22,2945.5657709569045
5146,Active_Server_Pages,5146,3,12,1439.717204021168
5504,Alevosía,5504,3,7,3166.0057985150443
5697,Chiste,5697,7,13,37788.69246329173
6637,Varón,6637,17,7,56923.10852551445
6638,Mujer,6638,22,7,46900.592051292064
6692,Cantidad,6692,1,0,0.0
6788,Sonar,6788,2,13,1286.9203522344271
6946,Anglicismo,6946,6,12,55708.50881710085
7002,Bandera_de_Cataluña,7002,4,7,11330.74458122441
7262,Clima,7262,15,6,45379.01083864207
8166,Síntoma,8166,8,18,17948.577771965945
8327,Vi,8327,2,12,5602.0
8388,Microscopio_electrónico_de_transmisión,8388,5,11,17274.389337596444
8792,Vuelta_a_España,8792,6,20,42130.536211510895
8843,Síndrome,8843,3,18,615.0147940038767
9092,Poza_Rica_de_Hidalgo,9092,2,6,125.78731812573066
9336,Pro,9336,3,14,2672.706286993504
9342,Met,9342,3,11,8088.851553424426
9550,QuickTime,9550,3,12,1005.1745315242648
9603,Antonio_de_Nebrija,9603,6,0,12863.061983340738
10059,Dos,10059,8,0,21096.8975737698
10097,I,10097,10,0,10568.11872315915
10484,Historia_de_Guatemala,10484,7,6,3486.06818492111
10970,Señal,10970,3,12,1037.7725428829096
11106,Hematopoyesis,11106,2,18,8400.0
11148,Miércoles,11148,4,22,10441.807288455775
11221,Provincia_de_Camaná,11221,1,6,0.0
11430,Negro,11430,2,5,1884.2047052794017
11451,Mar,11451,12,18,60480.65155588716
11581,Cuanto,11581,3,12,8402.0
11915,Uno,11915,11,0,34269.49423680804
11916,Tres,11916,6,0,1902.5116603828244
12273,Silvestre_I,12273,1,2,0.0
12406,Red_Hot_Chili_Peppers,12406,9,5,20320.579863081235
12473,Trabajo,12473,1,23,0.0
12784,Unicef,12784,9,7,25745.187102819364
12876,S.O.D._(banda),12876,1,18,0.0
12889,Ángstrom,12889,2,11,2802.0
13753,V,13753,10,0,2867.3689961990312
13848,Qt_(biblioteca),13848,7,12,14918.005936051823
14765,Precio,14765,6,3,13791.135788494305
14929,Rea,14929,3,7,5602.0
15187,Alarico_I,15187,2,6,2802.0
15315,APL,15315,1,11,0.0
15327,Hora_media_de_Greenwich,15327,8,22,44463.49568907127
15429,TeX,15429,2,12,105.68942857671377
15725,Derecho_de_las_personas,15725,2,18,0.0
15833,Fibra_alimentaria,15833,3,13,4444.1170820910975
15998,Bebida,15998,4,18,4087.3767017669375
16287,Exa,16287,2,0,0.0
16821,Radiación_infrarroja,16821,5,18,12119.002562805985
16859,Parte_(derecho),16859,1,0,0.0
16860,Parque,16860,5,0,10270.297745190446
17325,Televisor,17325,9,12,19474.382630570195
17763,Cobán,17763,7,6,18028.79513245587
17964,Santiago,17964,2,0,5602.0
18029,Cuatro,18029,9,0,10389.324206083778
18030,Cinco,18030,5,0,1538.3851401580287
18176,Mil,18176,3,0,2802.0
18257,Manganeso,18257,9,18,43177.956541555075
18546,Ada_(lenguaje_de_programación),18546,3,12,258.2312513166226
18967,Agencia_Espacial_Europea,18967,4,12,23643.40175517321
19055,Portugalete,19055,3,23,3827.658824290411
19085,Reus,19085,5,20,12807.745669434105
19413,Puerto,19413,6,18,8675.558335502048
19464,Batalla_de_las_Termópilas,19464,9,7,47142.901567438734
19472,Fusible,19472,2,12,1826.5633680998922
19499,Partido_Nacionalista_Vasco,19499,8,8,25115.845218835606
21127,Escala_sismológica_de_Richter,21127,10,22,45482.34664794338
21154,Zapato,21154,6,7,21261.93907729987
21229,Preposición,21229,6,0,7062.488639702533
21323,Victoria_de_Durango,21323,6,6,37213.65345430561
21330,Proyecto_Mono,21330,3,12,1562.7373729757649
21390,Fotografía_digital,21390,8,12,15941.369275798397
21413,Milenio,21413,2,22,8400.0
21777,Lápiz,21777,4,13,18220.787574472466
23047,Astaná,23047,4,6,2796.5
23211,Richard_Dreyfuss,23211,4,15,15667.930665168704
23522,Provincia_de_Salamanca,23522,11,17,66941.73748404902
23546,Sin,23546,2,7,2802.0
23729,Edad,23729,5,7,10302.39113860296
24110,"Skidmore,_Owings_and_Merrill",24110,1,6,0.0
24523,480_a._C.,24523,7,7,17647.42540810659
25096,Llave,25096,3,12,4008.4211417843035
25285,Cuerpo_(anatomía),25285,3,0,4053.611436388878
25541,Faro,25541,4,18,5041.681741531146
25760,The_African_Queen,25760,1,11,0.0
25875,Válvula,25875,6,12,45409.70143759495
25962,Rompecabezas,25962,1,18,0.0
26080,Maqueta,26080,5,7,39348.30640774158
26730,Carrera_Internacional_de_San_Silvestre_de_São_Paulo,26730,2,2,2802.0
26900,Película,26900,32,11,236986.0624461572
27303,Cámara_réflex,27303,1,12,0.0
27644,Tratamiento,27644,1,18,0.0
27679,A_primera_vista,27679,1,21,0.0
27692,Por_un_puñado_de_dólares,27692,2,2,0.0
27831,Mañana,27831,4,6,11392.308405953607
28001,La_noche_de_la_iguana,28001,1,4,0.0
28079,Sabrina_(película_de_1954),28079,2,4,0.0
28149,Sabrina_(película_de_1995),28149,2,4,0.0
28250,Jardín_zoológico,28250,5,0,14247.222739970794
28254,Jugo_de_frutas,28254,1,18,0.0
28524,Alien³,28524,1,11,0.0
30364,Hospital,30364,16,18,77441.72283636002
30705,Cotización,30705,1,3,0.0
31350,Geografía_de_Brasil,31350,2,22,138.53947278629818
31360,Óxido_de_calcio,31360,3,18,2804.356415323808
31807,Mogadiscio,31807,3,6,2802.0
31811,Monopatín,31811,2,6,2802.0
31904,Postura,31904,3,18,13315.426186331493
32404,Islas_Cook,32404,1,24,0.0
32839,El_Comercio_(Perú),32839,5,5,17142.664446694216
34278,Santander,34278,2,8,544.0035085154898
34606,Catarata,34606,2,18,412.2021066514779
34750,Ban,34750,2,12,2802.0
36315,Cloruro,36315,6,18,8848.144065140337
36551,Orycteropus_afer,36551,1,22,0.0
36990,Ping,36990,2,13,3567.440460054441
37857,Prevalencia,37857,1,18,0.0
38143,Agencia_EFE,38143,18,10,148594.91151848895
38998,SIG,38998,1,12,0.0
39392,Bien,39392,2,0,0.0
39462,Isla_Baker,39462,1,11,0.0
39749,Per_qualche_dollaro_in_più,39749,3,2,5602.0
40403,Tatuaje,40403,6,11,10871.404774870289
40486,Io_(mitología),40486,2,13,501.4264669414189
40772,Televisión_por_cable,40772,32,1,71451.5565290289
40776,Dánae,40776,2,4,16316.713281635868
40854,Serie,40854,2,12,3947.8541117988843
40939,Clínica,40939,10,18,22989.806888117695
41155,Sumatra,41155,3,22,16790.0
41225,Reloj_de_péndulo,41225,3,18,2981.7618824557426
42342,Qì,42342,2,6,5602.0
42393,Potencial_de_acción,42393,2,18,228.25332925041556
43526,Lente,43526,1,12,0.0
43773,Júpiter_(mitología),43773,2,4,10190.685010566722
44294,Oración_(religión),44294,4,5,4681.725767213871
44846,Macrófago,44846,2,18,11196.0
45067,Federico_Luppi,45067,6,19,48727.65173233492
45184,Biblos,45184,2,13,364.7767868359407
45242,Niní_Marshall,45242,6,19,36309.229761904746
45391,Lesión,45391,1,18,0.0
45585,Cena,45585,2,3,2802.0
46485,MAD,46485,2,1,0.0
46682,Ll,46682,4,0,0.9999999999999999
46727,Campo,46727,1,0,0.0
46979,HF,46979,2,13,829.0177050646105
46991,Teoría_de_la_medida,46991,2,13,661.1472518194549
47031,Dólar_australiano,47031,1,7,0.0
47232,Apulia,47232,2,6,82.5
47253,Cole_Porter,47253,2,4,8400.0
47351,Bebé,47351,5,7,6182.667290735238
47367,Niño,47367,19,7,93061.44726183957
48598,Regla,48598,1,7,0.0
48847,Tomás_Moro,48847,2,13,2802.0
48912,Ch,48912,3,0,0.0
49376,Cisco_Systems,49376,2,12,160.47384894798694
49743,Silvestre_II,49743,1,6,0.0
49780,Jack_Lemmon,49780,6,4,54668.941082810175
50213,James_Mason,50213,3,4,8400.0
50427,Servicio_de_mensajes_cortos,50427,7,3,33910.62127126049
50749,Castilla_la_Vieja,50749,8,17,95676.42338337096
52160,Atolón,52160,4,11,8402.0
52331,PAL,52331,10,12,20837.267851562603
52498,Blake_Edwards,52498,4,4,59681.76893124147
52915,La_cabina,52915,1,2,0.0
53200,Pecho,53200,4,7,277.1815757141778
53791,Gregorio_XIII,53791,4,6,13998.0
54410,Músculo_esquelético,54410,2,18,974.2522993355656
54604,Corte_Suprema_de_Chile,54604,7,18,29479.036232775456
55780,Animal_de_compañía,55780,2,0,8400.0
55834,Hook_(película),55834,5,15,21334.28978875617
56085,Tribunal_Constitucional_de_Chile,56085,2,18,2802.0
56138,Don,56138,1,10,0.0
56413,Peso_(moneda),56413,2,7,814.1698274584019
56532,Toponimia,56532,4,0,9907.68395100891
57276,Arquitectura_ARM,57276,7,12,7110.984751455079
57882,Java_(isla),57882,2,22,8400.0
58552,Grenoble,58552,4,6,19576.49173453273
58782,Plantilla,58782,3,7,27488.130855000258
59054,Traje_de_baño,59054,5,11,11226.765471917692
59056,Bikini,59056,3,11,13990.0
59582,Tinte,59582,4,11,4634.168623383093
59599,Torre,59599,5,18,11472.669606339512
59967,Pisuerga,59967,2,6,4493.801320555625
60233,Canal,60233,1,12,0.0
60881,Modo,60881,2,0,0.0
60892,Modo_gramatical,60892,3,0,5396.9052553826905
62142,Temperatura_ambiente,62142,1,13,0.0
63036,Leonés_(asturleonés_de_León_y_Zamora),63036,5,17,0.0
63147,Eje,63147,1,13,0.0
63148,Transmisión,63148,3,13,13619.127362000967
63183,Ventaja_competitiva,63183,1,11,0.0
63317,Tema,63317,2,0,1291.0261887203035
63443,Spaceballs,63443,2,11,2802.0
63614,MSN,63614,6,12,14129.19481066984
64813,Problema,64813,1,13,0.0
64879,Ángel_(serie_de_televisión),64879,1,6,0.0
65384,Unidad,65384,3,13,6765.545810427433
65893,Motor_de_combustión,65893,1,13,0.0
66083,Mikoyán,66083,3,7,10117.913568066531
67142,Premio,67142,3,7,2802.0000000000005
67439,Resistencia_(ciudad),67439,11,6,48967.05748439438
67449,Restaurante,67449,9,13,21780.611363204698
67554,Ropa,67554,27,7,164570.28914360353
67573,La_Capital_(Rosario),67573,2,5,2802.000000000001
67878,Mar_argentino,67878,4,6,670.6182688002906
68306,San_Fernando_del_Valle_de_Catamarca,68306,11,6,125852.57394384395
68765,Pará,68765,3,22,4535.184746273673
68977,Filtro,68977,2,12,1099.5217685257746
69090,.net,69090,3,20,0.5
69116,.org,69116,2,20,0.0
69756,June_Allyson,69756,2,4,2802.0
69970,Cónsul_romano,69970,5,0,44180.04674091807
70023,Jardín,70023,3,0,410.85426028100665
70053,Motor_paso_a_paso,70053,1,13,0.0
70753,Lista_de_reproducción,70753,2,12,3471.045557578429
70783,Posadas,70783,7,6,21994.94951642362
71419,Ventana,71419,7,18,13124.871824889437
71828,Video,71828,18,12,91284.44264318836
71891,Par_motor,71891,4,13,7724.030412038264
72218,Radiografía,72218,3,18,7897.207757151929
72775,Paradojas_de_Zenón,72775,1,12,0.0
73221,Rei_Ayanami,73221,2,11,0.0
73473,Amortiguador_(automóvil),73473,3,13,18661.130667631212
73652,Samsun,73652,3,18,14124.101896846909
