,Label,Id,Degree,modularity_class,betweenesscentrality
3010,Alan_Jay_Lerner,3010,10,8,87924.25524925708
4887,British_Army,4887,26,27,1071247.477990389
5285,STS-51-F,5285,1,26,0.0
6984,Colin_Powell,6984,11,25,914286.8786710359
7279,"Chapter_11,_Title_11,_United_States_Code",7279,4,33,18575.0
11982,Gemini_10,11982,11,26,354.2045702861319
13075,Gosford,13075,10,3,12027.223751512785
13411,Transport_in_Hong_Kong,13411,3,24,9291.0
13743,Harry_Connick_Jr.,13743,7,30,368482.4080056193
14380,Helium-3,14380,3,22,0.0
15531,Isaac_Stern,15531,3,8,13934.0
16207,Joseph_Gurney_Cannon,16207,2,1,0.0
16227,Jerome_Kern,16227,7,8,26159.38252966751
16380,James_Tobin,16380,6,25,8453.257126163651
17878,Laser_science,17878,7,16,4647.075
17970,Leon_M._Lederman,17970,7,16,9291.0
18964,Madagascar,18964,23,37,489223.4070322855
19035,Mormon_(word),19035,1,43,0.0
20108,Mick_Doohan,20108,3,35,2318.0
20861,Cavity_magnetron,20861,2,22,0.0
21344,Geography_of_New_Caledonia,21344,1,37,0.0
21649,New_Mexico,21649,15,26,613073.68454047
23269,Physicist,23269,5,22,36122.68371703627
25190,Politics_of_Qatar,25190,2,37,0.0
25195,Foreign_relations_of_Qatar,25195,2,37,0.0
25236,Quadrupedalism,25236,3,37,9290.0
25740,Robert_E._Lee,25740,7,21,111089.0
25901,Roberto_Clemente,25901,18,30,179073.01231644768
26479,Richie_Benaud,26479,1,18,0.0
27013,Swedish_Academy,27013,6,16,13935.0
28226,Show_business,28226,1,40,0.0
28977,Salute,28977,1,0,0.0
30592,Partial_Nuclear_Test_Ban_Treaty,30592,3,25,9291.0
31918,University_of_Rochester,31918,7,16,20233.113862187638
37125,Australian_Security_Intelligence_Organisation,37125,12,11,519965.3456553561
37483,Womyn,37483,1,21,0.0
38326,United_Nations_Interim_Administration_Mission_in_Kosovo,38326,3,37,9291.0
38948,Goldie,38948,6,15,340818.25
39040,Ernest_Lawrence,39040,8,22,12139.208315507962
48257,Fredric_Brown,48257,1,0,0.0
48756,Battle_of_Lesnaya,48756,1,4,0.0
48757,Great_Northern_War,48757,2,4,4646.0
52502,Nobel_Prize_in_Physiology_or_Medicine,52502,26,16,293949.4536591861
53539,Soyuz_programme,53539,34,26,17340.626873173234
54181,Passed_ball,54181,3,30,5207.2492862216895
54596,Charles_Macintosh,54596,2,27,13932.0
60579,"Crystal_River,_Florida",60579,5,19,170.7282111462968
62440,The_Sting,62440,3,30,71082.57089285558
65791,Shenzhou_(spacecraft),65791,6,26,715.8109527960873
67765,David_Ben-Gurion,67765,4,8,99836.05819611163
70884,Arizona_Fall_League,70884,5,6,30173.093782988177
71082,"Washington_County,_Utah",71082,3,43,4646.0
72004,"Bay_County,_Florida",72004,44,19,6856.251697026629
72011,"Calhoun_County,_Florida",72011,39,19,1917.9514088578621
72015,"Citrus_County,_Florida",72015,29,19,4329.187027347116
72119,Salisbury,72119,4,11,5725.925517132905
72357,"Escambia_County,_Florida",72357,42,19,3842.093832864438
72362,"Franklin_County,_Florida",72362,49,19,10062.7050379736
72364,"Gadsden_County,_Florida",72364,39,19,6840.271027227827
72369,"Gulf_County,_Florida",72369,46,19,5964.413666374807
72385,"Jackson_County,_Florida",72385,41,19,4094.7467138730594
73276,University_of_Waterloo,73276,6,16,5.641305916305917
73612,"Leon_County,_Florida",73612,41,19,1528.1205930144122
73632,"Okaloosa_County,_Florida",73632,41,19,6800.654638848472
74338,Foster_Hewitt,74338,1,33,0.0
74397,Massive_Attack,74397,5,15,982.8708854061875
74612,Chorz?w,74612,5,13,24604.778585224194
74651,"Santa_Rosa_County,_Florida",74651,41,19,3321.0060669112327
75111,"Taylor_County,_Florida",75111,30,19,7442.881714250946
75116,"Wakulla_County,_Florida",75116,51,19,146083.32219749605
75118,"Walton_County,_Florida",75118,44,19,6148.4979279067975
75473,Ricinus,75473,2,44,0.0
80678,Jeeves,80678,3,8,0.0
81512,Bertie_Wooster,81512,3,8,0.0
82792,Susan_Barrantes,82792,4,0,260.0057790714107
83212,Aude,83212,4,19,13932.5
83312,Sting_(musician),83312,6,7,130445.74452240857
87021,Don_Bradman,87021,16,18,68144.99832655594
87329,Rocket_launch,87329,1,26,0.0
88383,Battle_of_Valcour_Island,88383,4,0,218897.73716037208
88499,Matt_Stairs,88499,2,6,0.0
89272,Dodge_City_(film),89272,1,21,0.0
91345,Charles_Aznavour,91345,25,7,87951.63889417441
92009,"Josephine_County,_Oregon",92009,1,17,0.0
92313,Eastern_Air_Lines,92313,2,11,30005.045059069842
92927,Johann_Olav_Koss,92927,2,30,32480.0
93265,"Orange_County,_North_Carolina",93265,6,22,34494.74846279627
93791,Roseanne_Barr,93791,4,30,41757.0
94296,Wood_Green,94296,3,10,13933.999999999998
95358,London_Borough_of_Sutton,95358,2,10,4646.0
96707,"Seminole_County,_Georgia",96707,5,19,3817.0632248794186
98350,Soyuz_1,98350,22,26,561.4870736641634
98649,High_Speed_1,98649,1,11,0.0
99156,Luna_9,99156,6,26,185.72408753708402
99613,Frederick_the_Great,99613,12,13,14243.442779755851
99886,"Bay_Minette,_Alabama",99886,1,19,0.0
100194,Subtropical_cyclone,100194,26,19,738.6523853283057
101175,Robert_Lucas_Jr.,101175,5,25,69.17627921796905
102471,Aude_(river),102471,2,19,0.0
105150,"Talladega,_Alabama",105150,2,31,0.0
105362,And_When_the_Sky_Was_Opened,105362,2,22,4646.0
106183,Hospital_de_Sant_Pau,106183,1,41,0.0
106405,Emil_Jannings,106405,3,8,41756.0
107642,"La_Ca?ada_Flintridge,_California",107642,1,16,0.0
108065,"Vista,_California",108065,1,6,0.0
108968,"Callaway,_Florida",108968,23,19,64.5751593055668
108973,"Lynn_Haven,_Florida",108973,22,19,64.31450542456402
108974,"Mexico_Beach,_Florida",108974,10,19,106.1705935148052
109090,"Blountstown,_Florida",109090,6,19,341.6806386187741
109108,"Homosassa,_Florida",109108,4,19,1391.3638157766568
109171,"Carrabelle,_Florida",109171,11,19,832.5758929302476
109172,"Eastpoint,_Florida",109172,8,19,1849.8448925813188
109174,"Greensboro,_Florida",109174,3,19,1.075
109185,"Port_St._Joe,_Florida",109185,14,19,625.8827466012651
109186,"Wewahitchka,_Florida",109186,6,19,3.4928338001867414
109283,"Marianna,_Florida",109283,8,19,4660.690646414292
