,Label,Id,Degree,modularity_class,betweenesscentrality
550,Иван_Грозный,550,68,0,230631.43539763775
1640,"Черкасов,_Николай_Константинович",1640,3,8,7660.354478248654
2602,Народы_мира,2602,3,21,6456.461037217005
4089,Керченский_пролив,4089,1,17,0.0
5214,Гимн_России,5214,3,18,3910.0
5373,Сибирский_федеральный_округ,5373,3,5,5572.886119923785
5383,Дальневосточный_федеральный_округ,5383,5,5,9386.319662926342
6041,"Шукшин,_Василий_Макарович",6041,15,8,70491.45112596193
7966,Могучая_кучка,7966,5,25,91650.20313074475
9158,Алсу,9158,5,18,48970.858236804495
9173,Сингапур,9173,31,12,516956.40700180887
9397,Тобол,9397,3,10,977.0
9649,Хайле_Селассие,9649,2,5,13641.26288232731
10033,Белый_Нил,10033,3,21,1956.0
10035,Голубой_Нил,10035,3,21,1956.0
10328,История_гимнов_России_и_СССР,10328,2,18,0.0
10635,Орбита,10635,5,2,19497.0
10653,Дебют_(шахматы),10653,5,22,561.039126906312
12137,Веспасиан,12137,3,35,3911.0
12519,Тропический_циклон,12519,6,9,5793.67514719377
12520,Тайфун,12520,5,9,3837.67514719376
13910,Рений,13910,3,25,5862.0
13921,Таллий,13921,3,25,1956.0
13994,Ливны,13994,8,0,6284.922614095715
14040,"Завадский,_Юрий_Александрович",14040,2,8,9857.799967847768
15093,Брейн-ринг,15093,2,7,1956.0
15130,"Абдул-Джаббар,_Карим",15130,4,2,19484.0
15230,Компьень,15230,6,15,41253.50177698114
15432,Катунь,15432,2,10,7812.0
16425,"Митчелл,_Маргарет",16425,6,19,1948.7500000000002
16532,"Весна_(фильм,_1947)",16532,3,8,3911.0
16609,"Арафат,_Ясир",16609,11,12,180240.65092263624
17148,Максим_Перепелица,17148,1,8,0.0
17360,"Соломина,_Мария_Антониновна",17360,1,25,0.0
17407,Противоракетная_оборона,17407,2,8,1956.0
18465,Французский_республиканский_календарь,18465,3,21,1984.0
18542,Космопоиск,18542,1,18,0.0
18720,"Ширак,_Жак",18720,3,13,10785.2960569285
19073,Веттины,19073,2,17,1956.0
19623,Ян_III_Собеский,19623,2,31,17532.0
20426,"Таль,_Михаил_Нехемьевич",20426,4,22,8371.55078617379
20580,Юрга,20580,2,5,4627.682574728869
20704,Сектор_Газа,20704,17,12,181347.63176495416
20705,Западный_берег_реки_Иордан,20705,11,12,39616.38342538185
21077,Реактивный_двигатель,21077,4,25,23379.0
22206,Палестинская_национальная_администрация,22206,16,12,149765.7944427863
22772,Северная_Двина,22772,4,10,24797.844757195864
23361,Кольца_Сатурна,23361,1,2,0.0
23380,Крылатая_ракета,23380,3,8,5864.0
23722,Матчи_за_звание_чемпиона_мира_по_шахматам,23722,3,22,75.49141034404195
23736,Гюлистанский_мирный_договор,23736,1,7,0.0
23740,Туркманчайский_мирный_договор,23740,2,7,1956.0
24606,Кукушка_(фильм),24606,4,8,3910.0
25919,"Крамник,_Владимир_Борисович",25919,6,22,498.3264616495555
26484,Человек_дождя,26484,4,26,9767.0
26547,Сицилианская_защита,26547,6,22,23430.178470560604
27183,"Бутлеров,_Александр_Михайлович",27183,1,25,0.0
28894,Наши_(движение),28894,6,30,42620.0
30303,Вилючинск,30303,1,27,0.0
30439,"Зинин,_Николай_Николаевич",30439,2,25,1956.0
31787,"Бабаджанян,_Арно_Арутюнович",31787,1,22,0.0
33341,"Шуйский,_Иван_Петрович",33341,12,0,1849.8483466436942
34232,Кнуд_Великий,34232,4,21,0.0
34697,Великий_князь,34697,11,17,144058.74200152737
34734,"Морзе,_Сэмюэл",34734,1,11,0.0
34872,Гаруда,34872,4,10,5862.5
35082,Кимры,35082,3,11,3910.0
35389,"Стрешнева,_Евдокия_Лукьяновна",35389,10,0,278.3552208625626
35427,Магнус_(король_Ливонии),35427,7,0,6.956258073649377
35685,Жакерия,35685,1,15,0.0
36343,"Крашенинников,_Степан_Петрович",36343,4,27,7815.0
36807,Алчевск,36807,2,3,1956.0
39252,"Стругацкий,_Аркадий_Натанович",39252,3,12,3910.0
39391,Ашкелон,39391,7,12,43.090711510711465
39543,Шуйские,39543,12,0,3670.660181907435
39782,"Девятаев,_Михаил_Петрович",39782,1,8,0.0
40425,Ирис_(растение),40425,1,13,0.0
41492,Царская_невеста_(опера),41492,1,25,0.0
41577,"Шуйский,_Иван_Андреевич",41577,6,0,258.018524445675
41660,"Балакирев,_Милий_Алексеевич",41660,5,25,13763.70165256278
42248,Кальмарская_уния,42248,2,0,0.0
42402,"Шуйский,_Андрей_Иванович",42402,5,0,54.581615858040195
42407,"Шуйский,_Дмитрий_Иванович",42407,9,0,173.66254722438495
42468,Гогенцоллерны,42468,3,17,3910.0
44316,Лилль,44316,3,15,61265.533542657366
44330,Кнессет,44330,7,12,66190.21959173902
44690,Совет_народных_комиссаров_СССР,44690,2,13,3910.0
44805,"Матьё,_Мирей",44805,3,11,34912.172166403296
44867,Каракас,44867,2,20,7812.0
44900,Русско-шведская_война_(1590—1595),44900,3,0,1.1
44981,Газа,44981,11,12,40417.44676648495
45433,"Алексеев,_Василий_Иванович",45433,5,16,11717.0
45543,Северная_Африка,45543,7,21,104556.42600152224
46426,Гуанчи,46426,3,21,35524.20449367748
46498,Прострел_раскрытый,46498,2,13,0.0
47573,Тунис_(город),47573,2,3,1956.0
48524,Галич_(Костромская_область),48524,2,0,3910.0
49059,"Коковцов,_Владимир_Николаевич",49059,2,0,0.0
49614,Индра,49614,2,10,0.0
51226,Роберт_I_(король_Шотландии),51226,11,21,4911.523520287141
51272,"Рёкк,_Марика",51272,1,8,0.0
52072,Филипп_II_Август,52072,2,15,34549.879584968476
52228,Континентальная_блокада,52228,1,3,0.0
52379,Брюгге_(футбольный_клуб),52379,3,3,9224.747606801502
52834,Дида_(вратарь),52834,1,3,0.0
53276,Этельред_Неразумный,53276,5,21,1977.2439832643138
53317,Высшие_федеральные_органы_государственной_власти_США,53317,4,12,4683.662698412698
53413,Резня_в_День_святого_Брайса,53413,3,21,3019.187613484693
53597,"Аннан,_Кофи",53597,1,12,0.0
53599,"Блэр,_Тони",53599,2,12,76680.0
53788,Бордо_(футбольный_клуб),53788,11,3,15295.999680940442
53865,"Кавсадзе,_Кахи_Давидович",53865,1,0,0.0
54349,Дмитрий_Юрьевич_Шемяка,54349,10,0,43731.35087446152
54469,"Ливанов,_Борис_Николаевич",54469,2,8,16610.55693898656
54562,Вассалитет,54562,3,21,15842.795345438622
54693,Фёдор_Иванович,54693,42,0,108685.12408090706
54740,Уфология,54740,3,18,3911.0
55143,Кировград,55143,1,5,0.0
55251,"Тухманов,_Давид_Фёдорович",55251,6,11,14405.715320739713
55264,"Бородин,_Александр_Порфирьевич",55264,10,25,69955.61649577002
55265,"Кюи,_Цезарь_Антонович",55265,6,25,15719.701652562795
55341,История_производства_и_использования_железа,55341,1,11,0.0
55439,Чудское_озеро,55439,2,10,3910.0
55909,Владимир_Андреевич_(князь_старицкий),55909,17,0,1925.640618849745
56142,Кистень,56142,1,0,0.0
56548,"Кольцов,_Алексей_Васильевич",56548,3,25,14302.528784284363
58300,Шквал_(скоростная_подводная_ракета),58300,1,25,0.0
58814,Игорь_Святославич,58814,1,25,0.0
58818,Иеремия_II_(патриарх_Константинопольский),58818,2,0,0.0
58868,Грей_(единица_измерения),58868,3,25,1956.0
59024,Свислочь_(приток_Березины),59024,2,10,1956.0
59140,Преображенский_лейб-гвардии_полк,59140,4,7,5862.5
59283,"Городницкий,_Александр_Моисеевич",59283,2,17,1956.0
59858,Константин_Константинович,59858,4,17,97248.68423283739
60174,Разведка,60174,5,8,5386.278837257889
60182,"Калугин,_Олег_Данилович",60182,2,18,1956.0000000000002
60407,Семёновский_лейб-гвардии_полк,60407,3,7,0.5
60616,"Иванов,_Александр_Андреевич",60616,1,25,0.0
60876,День_взятия_Бастилии,60876,1,15,0.0
61680,"Мишулин,_Спартак_Васильевич",61680,3,6,6855.883140314699
61712,Алексей_Алексеевич,61712,3,0,21408.506344230485
61972,"Рид,_Дин",61972,4,11,262753.0242875578
61984,Дзига_Вертов,61984,2,30,1956.0
62130,Праздники_Литвы,62130,2,15,0.0
62660,Шяуляй,62660,1,12,0.0
63442,Турксиб,63442,2,13,1956.0
63573,Николаевская_железная_дорога,63573,1,0,0.0
64175,Газы_II_Герай,64175,7,0,180.12742192894754
66734,"Колтовская,_Анна_Алексеевна",66734,13,0,3430.6177799459197
67448,Камео,67448,22,1,235967.07526716913
70007,"Никулин,_Валентин_Юрьевич",70007,1,11,0.0
70437,"Муравьёв-Амурский,_Николай_Николаевич",70437,2,11,22851.183753619185
70665,Масляная_живопись,70665,4,13,10869.928248350461
71548,ВМ-Т,71548,2,12,1956.0
72417,Аун_Сан_Су_Чжи,72417,2,12,1956.0
72742,"Белохвостикова,_Наталия_Николаевна",72742,1,8,0.0
73091,Хип-хоп_(субкультура),73091,2,12,1956.0
73284,"Андреев,_Борис_Фёдорович",73284,2,11,3910.0
73693,"Ястржембский,_Сергей_Владимирович",73693,1,12,0.0
74319,Гедиминовичи,74319,6,0,73.31095869855055
74613,Дьяк,74613,10,0,1600.0680457518029
75371,Священная_война,75371,1,17,0.0
75508,Вишварупа,75508,3,10,0.5
76222,Ледокол,76222,1,27,0.0
76414,Юзабилити,76414,1,4,0.0
77451,Лима,77451,10,3,40714.831216553284
77474,Игарка,77474,3,17,8287.638835557962
77690,Десна_(приток_Днепра),77690,2,10,0.0
77691,Припять_(река),77691,2,10,0.0
77712,"Жданов,_Иван_Фёдорович",77712,1,30,0.0
78019,Аполлон-13,78019,7,2,29138.0
78206,"Введенский,_Александр_Иванович_(поэт)",78206,1,13,0.0
79744,"Мыскина,_Анастасия_Андреевна",79744,1,12,0.0
80903,Терракота,80903,1,12,0.0
80942,Орден_Суворова,80942,4,5,19406.909037936486
81466,Парниковые_газы,81466,3,9,17482.32262364918
81926,Андерлехт_(футбольный_клуб),81926,8,3,20922.61189676701
82329,Фридрих_III_(император_Германии),82329,3,17,5862.0
82366,Кайзер,82366,6,17,64756.58296658159
83558,Тамань,83558,3,17,18.006535947712408
83709,"Кириленко,_Андрей_Геннадьевич",83709,3,16,3911.0
83921,"Радимов,_Владислав_Николаевич",83921,9,3,15711.44407270281
84449,Генрих_III_(король_Англии),84449,6,21,20160.325531970022
84460,Лжедмитрий,84460,4,0,10.531385281385283
84560,Князь_Потёмкин-Таврический_(броненосец),84560,1,20,0.0
85620,Стольник,85620,6,0,11996.181337651473
85745,Конюший,85745,4,0,23.50497341494203
86357,Дерсу_Узала,86357,1,10,0.0
86676,Бучач,86676,2,31,15592.0
88130,Филарет_(Дроздов),88130,3,10,12547.004252076362
88369,Святополк_Изяславич,88369,2,17,802.6249646552276
88376,Всеволод_Ольгович,88376,1,17,0.0
88639,Уголовный_жаргон,88639,1,13,0.0
89020,Гермоген_(патриарх_Московский),89020,6,0,2020.5478790305192
89043,Игнатий_(патриарх_Московский),89043,2,0,0.0
89795,Лобное_место,89795,10,0,92476.56680696957
90274,Далида,90274,7,11,43723.575931324456
90942,Куйбышев_(город),90942,1,17,0.0
90947,Куйбышев_(Новосибирская_область),90947,3,17,6306.570459478319
91056,Эдуард_Исповедник,91056,4,21,0.0
91215,Пишущая_машинка,91215,4,18,9767.0
91371,Экологическая_катастрофа,91371,7,9,15828.40377918926
92998,"Стеллер,_Георг_Вильгельм",92998,3,27,11706.0
93459,"Гайдай,_Леонид_Иович",93459,14,8,96368.90941544205
93463,Двудольные,93463,12,13,37678.798799601405
93809,Сумгаитский_погром,93809,2,7,3910.0
94237,Реки_Казахстана,94237,2,10,0.0
94328,"Никулин,_Юрий_Владимирович",94328,6,8,28742.018300595024
94398,Однодольные,94398,8,13,11721.0
94498,Путивль,94498,3,0,45.36475468975472
95094,Корсак,95094,1,21,0.0
97007,"Апраксин,_Фёдор_Матвеевич",97007,2,5,10813.37600378777
98314,Минин_и_Пожарский_(фильм),98314,4,8,42172.53252597879
98441,"Обручев,_Владимир_Афанасьевич",98441,5,10,36287.25507901244
98637,Смела,98637,1,12,0.0
100032,"Бесков,_Константин_Иванович",100032,4,9,4697.359325995304
100676,Забайкалье,100676,2,7,451.0825793650799
100976,"Яншин,_Михаил_Михайлович",100976,1,8,0.0
101296,"Полока,_Геннадий_Иванович",101296,1,6,0.0
101372,Маринер-9,101372,1,2,0.0
101874,Таманский_полуостров,101874,7,17,21387.78649836402
102296,Девлет_I_Герай,102296,7,0,22.276898733361577
104077,"Фош,_Фердинанд",104077,7,15,70765.61069930115
105031,Северо-Курильск,105031,2,12,0.0
105037,Сантьяго,105037,7,3,52999.744656383926
105072,Холмск,105072,2,27,1956.0
106717,Русское_географическое_общество,106717,18,10,63645.94314706481
106844,"Сатпаев,_Каныш_Имантаевич",106844,1,10,0.0
107276,Дамбо,107276,1,30,0.0
107725,"Бернар,_Сара",107725,2,11,5045.312900766766
108151,Гиреи,108151,3,0,9.54038876929744
108393,Свен_I_Вилобородый,108393,5,21,1977.2439832643138
109669,"Райс,_Кондолиза",109669,5,12,46415.0
109889,"Робокоп_(фильм,_1987)",109889,3,1,1956.0
110010,"Красная_жара_(фильм,_1988)",110010,1,36,0.0
110064,Лабиринт_(фильм),110064,1,19,0.0
110181,Борсалино_(фильм),110181,3,11,649.6666666666515
110397,В_постели_с_врагом,110397,1,2,0.0
110856,"История_любви_(фильм,_1970)",110856,1,14,0.0
111624,"Лунатики_(фильм,_1992)",111624,2,24,0.0
112177,Смерть_негодяя,112177,3,11,10409.66666666674
113197,"Скорая_помощь_(фильм,_1990)",113197,1,1,0.0
114003,Сердце_зимой,114003,3,26,3910.0
115314,"Дикая_река_(фильм,_1994)",115314,1,8,0.0
115466,Скарлетт_(мини-сериал),115466,6,19,1.5
115539,Мужчина_и_женщина,115539,2,14,3910.0
115762,Быстрый_и_мёртвый,115762,2,1,765.5487419859352
117540,"Лафайет,_Жильбер",117540,2,11,1956.0
117921,"Гребешкова,_Нина_Павловна",117921,4,8,6334.2625846940955
119021,"Шагалова,_Людмила_Александровна",119021,2,22,12363.40193566674
120661,"Докучаев,_Василий_Васильевич",120661,2,10,0.0
122849,Святогор,122849,6,33,1956.0
123095,Лилипуты_и_Блефуску,123095,1,21,0.0
123510,Земля_Санникова_(фильм),123510,6,10,50426.321399927314
123902,Давид_II_(король_Шотландии),123902,7,21,999.2154165106848
123938,Коляда,123938,5,35,15599.5
124024,Мовеин,124024,3,13,0.5
124090,Брюсы,124090,6,21,280.7825499186351
125394,Роберт_II_(король_Шотландии),125394,7,21,1296.5398598745555
125662,Хоккей_с_мячом,125662,4,9,17576.404573399643
126174,"Эллисон,_Харлан",126174,1,1,0.0
126570,Саргон_Древний,126570,1,21,0.0
126629,Давос,126629,3,9,19022.43533275471
126875,"Щепкин,_Михаил_Семёнович",126875,1,7,0.0
127270,"Талызина,_Валентина_Илларионовна",127270,7,6,18700.22046698736
127727,"Локтев,_Алексей_Васильевич",127727,3,8,5921.4175083688315
127912,Патриотическая_песня,127912,2,18,0.0
128941,Девушка_без_адреса,128941,1,8,0.0
130953,Земля_Санникова_(роман),130953,3,10,12773.369854505341
131575,Хитроу,131575,1,12,0.0
133015,Оргеев,133015,2,12,1956.0
133100,Тоннель,133100,3,12,27501.042824146418
133371,Система_мгновенного_обмена_сообщениями,133371,4,4,3909.0
133584,Джалал-Абадская_область,133584,1,12,0.0
133924,Мобилизация,133924,5,17,87937.2703096506
134083,Аполлон-13_(фильм),134083,6,2,13660.0
134347,"Бачелет,_Мишель",134347,3,20,40746.0
134375,Война_за_польское_наследство,134375,2,3,64223.66907510959
135886,"Митрофанов,_Алексей_Валентинович",135886,3,1,3910.0
137103,Андрей_Кобыла,137103,2,0,23.18842421518692
137449,Андрей_Иванович_(князь_старицкий),137449,5,0,803.2734540961616
137461,Палеологи,137461,2,0,1.7057798481711521
138882,Мюнхен_(фильм),138882,1,31,0.0
139072,"Холодная,_Вера_Васильевна",139072,1,25,0.0
139659,Алтын_(денежная_единица),139659,2,17,0.0
139685,"Надеждин,_Борис_Борисович",139685,1,13,0.0
140143,Южно-Курильск,140143,3,27,0.5
140621,"Бомарше,_Пьер_Огюстен_Карон_де",140621,5,11,11297.96789195423
142276,Люди_Икс_2,142276,18,1,73200.37516153291
144297,Не_хлебом_единым_(фильм),144297,4,8,12327.26346589182
144410,"Барышня-крестьянка_(фильм,_1995)",144410,2,6,1956.0
144491,"Плещеев,_Алексей_Николаевич",144491,1,25,0.0
144525,"Золотой_телёнок_(фильм,_1968)",144525,2,22,3910.0
145119,Адам_женится_на_Еве,145119,2,8,1956.0
145140,Анискин_и_Фантомас,145140,4,25,977.5000000000001
145994,Всемирный_экономический_форум,145994,4,9,40577.76188972554
146562,"Бестемьянова,_Наталья_Филимоновна",146562,8,16,1050.717057174322
147215,Генеральная_Ассамблея_ООН,147215,8,12,46775.78913060624
148729,"Чемберлен,_Уилт",148729,1,2,0.0
148952,"Орсер,_Брайан",148952,2,16,0.0
148957,"Букин,_Андрей_Анатольевич",148957,9,16,100695.09599112181
148958,"Климова,_Марина_Владимировна",148958,5,16,0.0
148959,"Пономаренко,_Сергей_Владиленович",148959,7,16,339.89085373690637
149689,"Бэр,_Карл_Эрнст_фон",149689,2,10,5862.0
150083,Франкенвини_(мультфильм),150083,1,8,0.0
150739,Биосфера-2,150739,4,9,0.0
151368,Место_встречи_изменить_нельзя,151368,22,8,99272.39356257646
151552,"Тотьмянина,_Татьяна_Ивановна",151552,4,16,1.5278846153846155
151945,Верховный_суд_США,151945,5,12,84005.52980008509
152991,"Высота_(фильм,_1957)",152991,1,29,0.0
154097,"Шиловский,_Всеволод_Николаевич",154097,3,22,8234.859726750115
154161,Ян_II_Казимир,154161,2,31,19470.0
154175,Золотая_рыбка,154175,2,14,1956.0
154214,Ядерный_ракетный_двигатель,154214,3,25,27215.0
154943,Кладбище_Монмартр,154943,3,11,23161.30157958404
155632,"Соловьёв,_Сергей_Михайлович",155632,15,0,186065.75558330966
156586,Интерлагос,156586,2,12,1956.0
156766,"24_часа_(фильм,_2000)",156766,2,8,3910.0
156857,Благословите_женщину,156857,3,8,0.0
156900,Будьте_моим_мужем,156900,2,8,545.4097969195387
157283,"Бег_(фильм,_1970)",157283,3,22,21816.158131256492
157300,Деловые_люди,157300,3,8,122.47339882339877
158389,Летние_Олимпийские_игры_2004,158389,8,16,212144.42281167378
158794,Визит_к_Минотавру,158794,3,8,1956.0
158822,Вокзал_для_двоих,158822,3,8,1956.0
158864,Выйти_замуж_за_капитана,158864,1,6,0.0
159086,Рыцарь_Камелота,159086,1,1,0.0
159699,"Гершон,_Джина",159699,2,36,1956.0
160691,Гусарская_баллада,160691,2,8,1956.0
160722,Дамы_приглашают_кавалеров,160722,2,8,5382.730214565789
160738,Деревенский_детектив_(фильм),160738,4,25,7812.0
160754,Двое_в_новом_доме,160754,2,25,1956.0
161253,"Анкор,_ещё_анкор!_(фильм)",161253,5,8,25880.155282498006
161280,Дети_Дон_Кихота,161280,8,8,59757.57303870989
161336,Достояние_республики_(фильм),161336,3,11,4496.918433962554
161485,Компьютерное_моделирование,161485,1,12,0.0
161835,Зрачок,161835,1,2,0.0
162000,Журналист_(фильм),162000,5,8,20132.999529614382
162103,Педру_II_(император_Бразилии),162103,1,17,0.0
162262,Холопство,162262,4,0,474.0683752740928
163621,"Бган,_Ольга_Павловна",163621,2,18,1956.0000000000002
163727,Опасно_для_жизни!,163727,1,8,0.0
163767,Здравствуй_и_прощай,163767,4,6,17020.855334331245
163799,"Золушка_(фильм,_1947)",163799,4,22,5534.182402613721
163829,Иван_Грозный_(фильм),163829,8,0,47628.17320430418
163830,Иван_Бровкин_на_целине,163830,3,8,639.2143086943637
163831,И_это_всё_о_нём_(фильм),163831,1,6,0.0
163834,И_снова_Анискин,163834,4,25,977.5000000000001
164033,Аполлон-12,164033,3,2,21406.0
164586,Зимняя_вишня_3,164586,4,6,5579.698614730297
164587,Зимняя_вишня_2,164587,3,6,1669.698614730275
164976,"Корона_Российской_империи,_или_Снова_неуловимые",164976,15,8,40959.36461799988
164986,Красная_палатка_(фильм),164986,2,22,14149.377974002155
165068,Любимая_женщина_механика_Гаврилова,165068,3,22,7785.88912677815
165748,"Маленькая_принцесса_(фильм,_1997)",165748,4,25,5865.0
165836,Аполлон-14,165836,2,2,0.0
166184,"Жигалов,_Михаил_Васильевич",166184,3,8,9766.0
166252,"Мачеха_(фильм,_1973)",166252,3,29,11711.0
166364,Пигмеи,166364,2,21,1956.0
166582,Конденсационная_электростанция,166582,3,9,6189.200515942484
167012,Пурпур,167012,4,13,5862.5
167292,Дела_давно_минувших_дней…,167292,1,22,0.0
167293,"Мио,_мой_Мио_(фильм)",167293,1,25,0.0
167318,Финист_—_Ясный_сокол,167318,3,8,3911.0
167381,"Румянцев,_Николай_Петрович",167381,3,0,3910.0
168591,Моя_морячка,168591,2,18,1956.0
168594,Мужики!..,168594,5,29,7818.0
169764,Я_хотела_увидеть_ангелов,169764,1,8,0.0
170095,"Либерман,_Авигдор",170095,6,12,7841.891815474866
170358,F_Sharp,170358,1,12,0.0
171076,"Стюарт,_Патрик",171076,2,1,28.412179487179493
173359,Мавзолей,173359,3,12,5864.0
173412,Бора_(ветер),173412,2,9,0.0
174594,Бадминтон,174594,2,9,1956.0
175471,Тушканчиковые,175471,3,21,3911.0
176315,Ноттингем_Форест,176315,6,3,15505.300486752918
176451,"Торбинский,_Дмитрий_Евгеньевич",176451,10,3,10341.991611307269
177071,Клуб_100_российских_бомбардиров,177071,5,3,4625.974149028679
177197,"Конюхова,_Татьяна_Георгиевна",177197,2,8,54903.74997945974
177227,"Сабурова,_Соломония_Юрьевна",177227,8,0,4008.9831525142345
177586,Верден,177586,2,11,20137.219127415257
177689,"Толубеев,_Андрей_Юрьевич",177689,4,8,19640.86681441919
178145,Бельские_(Гедиминовичи),178145,6,0,22.70855755355755
178723,Приливная_электростанция,178723,5,9,3766.3191300718668
179074,Нагасаки,179074,1,9,0.0
179385,Кирилло-Белозерский_монастырь,179385,8,0,31919.513966245584
180605,"Янг,_Нил",180605,1,12,0.0
180641,Нагие,180641,8,0,5696.400808899158
181563,"Семёнов-Тян-Шанский,_Пётр_Петрович",181563,6,10,18241.528611670743
181744,Экскаватор,181744,2,0,1955.9999999999998
182508,Юрий_Дмитриевич,182508,4,0,5862.0
182546,"Арканов,_Аркадий_Михайлович",182546,2,6,5962.5124623503225
182653,"Роу,_Александр_Артурович",182653,4,8,56661.141129683805
184041,"Бычков,_Виктор_Николаевич",184041,2,8,0.0
184219,"Кубацкий,_Анатолий_Львович",184219,1,8,0.0
186347,Галисия,186347,1,12,0.0
186491,"Тараторкин,_Георгий_Георгиевич",186491,6,8,15796.964838029475
188743,Полосатый_рейс,188743,8,8,24006.79111097759
188807,"Костюковский,_Яков_Аронович",188807,2,8,0.0
190579,Кристиан_II_(король_Дании),190579,3,0,3910.0000000000005
190861,Операция_«Уран»,190861,1,17,0.0
191309,"Березуцкий,_Василий_Владимирович",191309,9,3,573.4313840655894
192257,Ипатьевский_монастырь,192257,4,0,3.845338961170879
192716,Биотопливо,192716,5,9,3766.3191300718668
192972,"Нильсен,_Лесли",192972,1,12,0.0
193220,Тангейзер,193220,2,12,3910.0
193988,"Комиссаржевская,_Вера_Фёдоровна",193988,4,25,15605.0
194819,Аффинаж,194819,2,11,1956.0
195459,"Беар,_Эммануэль",195459,2,26,0.0
196440,"Ронинсон,_Готлиб_Михайлович",196440,2,22,19776.76772236693
197046,"Петен,_Анри_Филипп",197046,4,15,13095.179243023427
197723,"Богданова-Чеснокова,_Гликерия_Васильевна",197723,1,8,0.0
198258,"Шпигель,_Григорий_Ойзерович",198258,1,8,0.0
198519,Красная_капелла,198519,1,6,0.0
198849,Георгиевская_лента,198849,2,7,21406.0
199405,Парад_Победы,199405,2,17,44257.045265891065
199562,"Летов,_Сергей_Фёдорович",199562,3,30,7816.0
