,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
11,2.0,6187.0,Cologne,0.9553291201591492,Q365,Geography.Regions.Europe.Europe*,0.0,5296.000000000001,122.0,11.0,154.0,11.217949,-4.0939483999999995,-24.61415,59900.0,1.9106582403182983,Geography,Europe*
12,6.0,6250.0,"Colorado Springs, Colorado",0.9748311638832092,Q49258,Geography.Geographical,97.0,98658.61851908914,136.0,32.0,0.0,16.089745,17.361407999999994,-15.701691,47823.0,5.848986983299255,Geography,Geographical
13,11.0,6653.0,Cape Town,0.9496793746948242,Q5465,Geography.Geographical,154.0,201624.76781250368,102.0,2.0,134.0,22.179489999999998,-13.784749,8.734847,45536.0,10.446473121643066,Geography,Geographical
14,9.0,7034.0,Cruiser,0.9124462008476256,Q104843,History_and_Society.Transportation,255.0,53818.882128409656,135.0,13.0,0.0,19.74359,-8.091894,19.657295,22779.0,8.21201580762863,History_and_Society,Transportation
15,3.0,7407.0,County town,0.037993239402771,Q1357964,Geography.Regions.Europe.Europe*,28.0,37655.9568253606,127.0,2.0,89.0,12.435898,0.8024982,1.4756441,11049.0,0.11397971820831301,Geography,Europe*
16,16.0,7592.0,Caldera,0.9046605229377748,Q159954,STEM.Earth_and_environment,232.0,23802.54356389444,108.0,25.0,146.0,28.269232000000002,1.3589416,-20.440403,35861.0,14.474568367004396,STEM,Earth_and_environment
17,3.0,7906.0,Destry Rides Again,0.997120440006256,Q607524,Culture.Media.Films,192.0,10591.0,192.0,1.0,192.0,12.435898,-18.19172,-6.2803874,7377.0,2.991361320018768,Culture,Films
18,13.0,8166.0,Devon,0.9963027834892272,Q23156,Geography.Regions.Europe.Northern_Europe,28.0,154707.45693971563,127.0,2.0,89.0,24.615385,12.282826,-8.956896,27419.0,12.951936185359953,Geography,Northern_Europe
19,7.0,8167.0,Dartmoor,0.9481645226478576,Q214823,Geography.Regions.Europe.Northern_Europe,28.0,11912.226188530043,127.0,2.0,89.0,17.307693,12.505457,-7.519501700000001,13163.0,6.637151658535003,Geography,Northern_Europe
20,2.0,8586.0,Dyson sphere,0.6150978803634644,Q469,Culture.Media.Media*,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346,62940.0,1.2301957607269287,Culture,Media*
21,2.0,10315.0,Edwin Howard Armstrong,0.9984612464904784,Q333987,Culture.Biography.Biography*,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693,5708.0,1.9969224929809568,Culture,Biography*
22,1.0,11260.0,Relax (song),0.9991540908813475,Q492180,Culture.Media.Music,192.0,0.0,192.0,17.0,192.0,10.0,9.614379,-18.790728,14163.0,0.9991540908813475,Culture,Music
23,1.0,13487.0,Hermann Göring,0.9961855411529541,Q47906,Culture.Biography.Biography*,34.0,0.0,94.0,13.0,176.0,10.0,-3.9644754,-16.315323,60972.0,0.9961855411529541,Culture,Biography*
24,5.0,14644.0,Geography of Indonesia,0.4792908897399902,Q1977576,Geography.Regions.Asia.Asia*,232.0,561.2770335526731,108.0,25.0,146.0,14.871795,9.586264,1.3751149,4271.0,2.396454448699951,Geography,Asia*
25,6.0,14878.0,International Astronomical Union,0.38492217659950256,Q6867,History_and_Society.Business_and_economics,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997,6120.0,2.3095330595970154,History_and_Society,Business_and_economics
26,3.0,15907.0,Jabberwocky,0.7931159734725952,Q250371,Culture.Literature,97.0,11375.35339287042,136.0,0.0,0.0,12.435898,5.1896143,19.852638,39175.0,2.3793479204177856,Culture,Literature
27,2.0,16020.0,"Jackson, Michigan",0.9875783920288086,Q984374,Geography.Regions.Americas.North_America,240.0,5296.000000000001,174.0,4.0,0.0,11.217949,15.030211999999999,-6.704808,3481.0,1.9751567840576172,Geography,North_America
28,15.0,16768.0,Kevin Spacey,0.998977780342102,Q25144,Culture.Biography.Biography*,192.0,570417.6653677927,192.0,3.0,192.0,27.051283,-10.555944,-23.612323999999997,436074.0,14.98466670513153,Culture,Biography*
29,4.0,17168.0,Kathmandu,0.9381340146064758,Q3037,Geography.Regions.Asia.Asia*,0.0,21172.0,122.0,11.0,154.0,13.653847,16.884304,17.828160999999994,182698.0,3.7525360584259033,Geography,Asia*
30,30.0,17276.0,Krakatoa,0.9867871999740601,Q82613,Geography.Geographical,232.0,90217.04141023496,108.0,25.0,146.0,45.320515,3.2323003,-1.616162,562357.0,29.6036159992218,Geography,Geographical
31,14.0,17717.0,Locomotive,0.8267217874526978,Q93301,History_and_Society.Transportation,192.0,38414.56270024093,192.0,24.0,192.0,25.833334,22.897202,7.1091485,17864.0,11.574105024337769,History_and_Society,Transportation
32,1.0,18476.0,London Post Office Railway,0.9994742274284364,Q1415097,History_and_Society.Transportation,154.0,0.0,102.0,2.0,134.0,10.0,-4.95148,14.556645000000001,2884.0,0.9994742274284364,History_and_Society,Transportation
33,6.0,18896.0,Human spaceflight,1.0000100135803225,Q752783,History_and_Society.Transportation,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268,15919.0,6.000060081481935,History_and_Society,Transportation
34,1.0,19364.0,Mötley Crüe,0.9591643214225768,Q486688,Culture.Media.Music,192.0,0.0,192.0,23.0,192.0,10.0,-15.773666,16.94523,47961.0,0.9591643214225768,Culture,Music
35,1.0,19929.0,Mensa,0.14805719256401062,Q81494,History_and_Society.Transportation,154.0,0.0,102.0,2.0,134.0,10.0,9.483883,-24.11001,1813.0,0.14805719256401062,History_and_Society,Transportation
36,2.0,20396.0,Michael Schumacher,0.9955416321754456,Q9671,Culture.Biography.Biography*,192.0,5296.0,192.0,23.0,192.0,11.217949,2.4470334,15.532399,152643.0,1.9910832643508911,Culture,Biography*
37,12.0,20542.0,Rail transport modelling,0.287777841091156,Q623272,STEM.Medicine_&_Health,192.0,19866.264873137094,192.0,24.0,192.0,23.397436,-9.356149,6.8859363,6118.0,3.453334093093872,STEM,Medicine_&_Health
38,2.0,21359.0,New Zealand Defence Force,0.9883227348327636,Q1051650,History_and_Society.Military_and_warfare,255.0,5090.394938513511,135.0,13.0,0.0,11.217949,6.853215,12.503122,7637.0,1.9766454696655271,History_and_Society,Military_and_warfare
39,1.0,21360.0,Foreign relations of New Zealand,0.1259327530860901,Q5468523,History_and_Society.History,0.0,0.0,122.0,11.0,154.0,10.0,14.381735,-24.600237,3864.0,0.1259327530860901,History_and_Society,History
40,5.0,21628.0,Nicolas-Louis de Lacaille,0.9958112239837646,Q202703,Culture.Biography.Biography*,154.0,53323.51940316088,102.0,2.0,134.0,14.871795,7.6000320000000015,-4.7434607,8559.0,4.979056119918823,Culture,Biography*
41,14.0,21836.0,North Pole,0.6224693655967712,Q934,Geography.Geographical,97.0,108974.22751549656,136.0,32.0,0.0,25.833334,9.825479,22.9091,196348.0,8.714571118354797,Geography,Geographical
42,13.0,21932.0,Narrow-gauge railway,0.9149109721183776,Q1112477,History_and_Society.Transportation,192.0,8868.469561121909,192.0,24.0,192.0,24.615385,2.7014549999999997,-13.563642999999999,3348.0,11.893842637538908,History_and_Society,Transportation
43,84.0,22018.0,"Nashville, Tennessee",0.8670457601547241,Q23197,Geography.Regions.Americas.North_America,240.0,4183089.217963306,174.0,17.0,0.0,111.08973999999999,-18.399513,12.968904499999999,69982.0,72.83184385299683,Geography,North_America
44,8.0,22126.0,Northern Hemisphere,0.946606695652008,Q39061,Geography.Geographical,154.0,84527.33333333331,102.0,2.0,134.0,18.525642,8.130327000000001,-23.63241,31121.0,7.572853565216064,Geography,Geographical
45,13.0,22388.0,Ohio River,0.952584147453308,Q4915,Geography.Geographical,192.0,104962.13054831394,192.0,12.0,192.0,24.615385,3.4890351,-12.692699000000001,15657.0,12.383593916893004,Geography,Geographical
46,6.0,22475.0,Octans,0.9099169969558716,Q10503,STEM.Space,154.0,10.333333333333332,102.0,2.0,134.0,16.089745,12.735232,14.725107999999999,3388.0,5.4595019817352295,STEM,Space
47,4.0,24703.0,Portland Vase,0.9263137578964232,Q609292,History_and_Society.History,154.0,2906.3213979161133,102.0,2.0,134.0,13.653847,-16.71564,-18.873085,21569.0,3.705255031585693,History_and_Society,History
48,12.0,26264.0,Rob Reiner,0.9996055364608764,Q287607,Culture.Biography.Biography*,192.0,52738.37815023147,192.0,16.0,192.0,23.397436,15.726282000000001,-6.852074000000001,349518.0,11.995266437530516,Culture,Biography*
49,2.0,26841.0,Summer solstice (disambiguation),0.14805719256401062,Q7637536,History_and_Society.Transportation,154.0,1.0,102.0,2.0,134.0,11.217949,-12.402738000000001,-2.7431933999999996,1310.0,0.29611438512802124,History_and_Society,Transportation
50,4.0,27122.0,Sámi people,0.8221991658210754,Q48199,History_and_Society.Society,156.0,15885.0,77.0,8.0,187.0,13.653847,-21.537117000000002,11.745503,38478.0,3.2887966632843018,History_and_Society,Society
51,22.0,27608.0,Science fiction on television,0.9924327731132508,Q336059,Culture.Media.Media*,192.0,136520.86065120704,192.0,29.0,192.0,35.57692700000001,20.340172,-19.493,2976.0,21.83352100849152,Culture,Media*
52,20.0,28360.0,Sid James,0.9990402460098268,Q1086861,Culture.Biography.Biography*,65.0,12651.505394428224,15.0,0.0,255.0,33.141026000000004,19.323317000000007,4.1486792999999995,38639.0,19.980804920196537,Culture,Biography*
53,3.0,28603.0,Star cluster,0.9241518378257751,Q168845,STEM.Space,154.0,0.0,102.0,2.0,134.0,12.435898,17.260258,21.62971700000001,4293.0,2.7724555134773254,STEM,Space
54,24.0,28679.0,Sumatra,0.7606606483459473,Q3492,Geography.Geographical,232.0,66853.73302228983,108.0,25.0,146.0,38.01282,-19.73621,3.3120491999999997,26962.0,18.255855560302734,Geography,Geographical
55,2.0,28876.0,Surtsey,0.8706072568893433,Q178124,Geography.Geographical,232.0,7.557219011136152,108.0,25.0,146.0,11.217949,20.374382,11.674625,5564.0,1.7412145137786865,Geography,Geographical
56,8.0,29036.0,Dreamcast,0.997120440006256,Q184198,Culture.Media.Video_games,97.0,10271.741095104606,136.0,32.0,0.0,18.525642,-6.5328903,-15.885056,33252.0,7.976963520050048,Culture,Video_games
57,8.0,29056.0,Sonic the Hedgehog (character),1.0000100135803225,Q191626,Culture.Media.Video_games,97.0,4.833333333333333,136.0,32.0,0.0,18.525642,22.274901999999997,9.244927,22338.0,8.00008010864258,Culture,Video_games
58,1.0,30617.0,Madison (cycling),1.0000100135803225,Q2596614,Culture.Sports,192.0,0.0,192.0,27.0,192.0,10.0,-0.79353267,-4.9260554,2685.0,1.0000100135803225,Culture,Sports
59,4.0,31509.0,Hulk,0.9669240117073059,Q188760,Culture.Literature,240.0,47607.0,174.0,17.0,0.0,13.653847,13.701711999999999,11.618478,4283.0,3.8676960468292236,Culture,Literature
60,1.0,32163.0,USS Greeneville,0.9994397163391112,Q1029271,History_and_Society.Transportation,255.0,0.0,135.0,13.0,0.0,10.0,-18.849829,23.415026,45.0,0.9994397163391112,History_and_Society,Transportation
61,10.0,32394.0,Platform game,0.9976133108139038,Q828322,Culture.Media.Video_games,97.0,37042.0,136.0,32.0,0.0,20.961538,9.339489,-3.9876519999999998,20074.0,9.976133108139038,Culture,Video_games
62,4.0,32597.0,Vilnius,0.9875783920288086,Q216,Geography.Regions.Europe.Europe*,192.0,47600.0,192.0,45.0,192.0,13.653847,16.292456,5.548672,245381.0,3.9503135681152344,Geography,Europe*
63,17.0,32700.0,Volcanic Explosivity Index,0.2568419873714447,Q210510,STEM.Earth_and_environment,232.0,44187.171648548516,108.0,25.0,146.0,29.487178999999998,3.3568647000000005,-11.057388000000001,33826.0,4.36631378531456,STEM,Earth_and_environment
64,20.0,32706.0,Vancouver,0.9553291201591492,Q24639,Geography.Geographical,97.0,359888.80159856763,136.0,32.0,0.0,33.141026000000004,-9.684109,6.3699307,83279.0,19.106582403182983,Geography,Geographical
65,3.0,33055.0,Winter solstice (disambiguation),0.14805719256401062,Q8026404,History_and_Society.Transportation,154.0,4.333333333333333,102.0,2.0,134.0,12.435898,2.1852105,-21.23657,4869.0,0.44417157769203186,History_and_Society,Transportation
66,12.0,33308.0,Weezer,0.9553291201591492,Q209956,Culture.Media.Music,192.0,89830.0,192.0,5.0,192.0,23.397436,18.296389,-24.160492,108554.0,11.46394944190979,Culture,Music
67,12.0,33557.0,Whaling,0.7663036584854126,Q42767,History_and_Society.Society,192.0,61006.13199218815,192.0,30.0,192.0,23.397436,-5.1072354,0.56068695,27988.0,9.195643901824951,History_and_Society,Society
68,2.0,33805.0,Wookey Hole Caves,0.8479777574539185,Q4274972,Geography.Regions.Europe.Europe*,65.0,0.0,15.0,0.0,255.0,11.217949,23.849873000000002,-4.368837,2484.0,1.695955514907837,Geography,Europe*
69,13.0,37406.0,Kristiansund,0.9942797422409058,Q109483,Geography.Regions.Europe.Northern_Europe,145.0,169.97659424135514,0.0,22.0,254.0,24.615385,-23.082663,-20.426298000000006,13765.0,12.925636649131775,Geography,Northern_Europe
70,12.0,37428.0,Beirut,0.754925012588501,Q3820,Geography.Geographical,0.0,637393.2751969534,122.0,11.0,154.0,23.397436,24.467308,20.379585000000002,122092.0,9.059100151062012,Geography,Geographical
71,2.0,37632.0,Fighting Fantasy,0.9875783920288086,Q1001255,Culture.Literature,97.0,0.0,136.0,0.0,0.0,11.217949,-12.284913000000001,-8.533192999999999,4202.0,1.9751567840576172,Culture,Literature
72,7.0,37652.0,Kyoto,0.7122421860694885,Q34600,Geography.Geographical,0.0,90281.72710956687,122.0,11.0,154.0,17.307693,6.1875862999999995,-8.5523615,178034.0,4.98569530248642,Geography,Geographical
73,6.0,38134.0,Seal (musician),0.9935217499732972,Q218091,Culture.Biography.Biography*,232.0,326066.116104764,108.0,0.0,146.0,16.089745,5.796725,24.30651,70458.0,5.961130499839784,Culture,Biography*
74,54.0,38776.0,Major League Baseball,0.952584147453308,Q1163715,Culture.Sports,240.0,966151.6735273859,174.0,17.0,0.0,74.551285,17.531942,-1.8817781999999998,40951.0,51.43954396247863,Culture,Sports
75,1.0,39612.0,CBE (disambiguation),0.14805719256401062,Q447530,History_and_Society.Transportation,65.0,0.0,15.0,0.0,255.0,10.0,-13.414760999999999,-17.57694,3287.0,0.14805719256401062,History_and_Society,Transportation
76,16.0,39617.0,"Orders, decorations, and medals of the United Kingdom",0.5156299471855164,Q768855,History_and_Society.Society,65.0,8790.187438937333,15.0,0.0,255.0,28.269232000000002,20.381819,8.500757,35982.0,8.250079154968262,History_and_Society,Society
77,3.0,39894.0,History of Bahrain,0.22816647589206696,Q1435012,History_and_Society.History,0.0,110328.4202844432,122.0,11.0,154.0,12.435898,20.583773,-13.851135999999999,3083.0,0.6844994276762009,History_and_Society,History
78,1.0,40038.0,MBE,0.14805719256401062,Q408935,History_and_Society.Transportation,65.0,0.0,15.0,0.0,255.0,10.0,0.005632146,13.656521,2610.0,0.14805719256401062,History_and_Society,Transportation
79,2.0,40142.0,Botulism,1.0000100135803225,Q154865,STEM.Medicine_&_Health,192.0,7470.259659242837,192.0,30.0,192.0,11.217949,-16.637783,-14.6013,48875.0,2.000020027160645,STEM,Medicine_&_Health
80,22.0,40433.0,Molde,0.9931061863899232,Q104095,Geography.Regions.Europe.Northern_Europe,145.0,3537.678656422252,0.0,22.0,254.0,35.57692700000001,-22.984097,23.167284,12301.0,21.84833610057831,Geography,Northern_Europe
81,13.0,41562.0,Ingrid Bergman,1.0000100135803225,Q43247,Culture.Biography.Women,65.0,301649.5990922884,15.0,0.0,255.0,24.615385,-17.142681,24.124708,74450.0,13.000130176544193,Culture,Women
82,7.0,43245.0,Westminster Abbey,0.8840492963790894,Q5933,Geography.Regions.Europe.Europe*,95.0,166520.9351426283,73.0,0.0,199.0,17.307693,23.128881,-20.2426,57191.0,6.1883450746536255,Geography,Europe*
83,31.0,43998.0,United States Secretary of Defense,0.9263137578964232,Q735015,History_and_Society.Military_and_warfare,225.0,148364.5618018099,71.0,3.0,228.0,46.53846400000001,23.892770000000002,-14.765310999999999,110126.0,28.71572649478912,History_and_Society,Military_and_warfare
84,3.0,44501.0,Cast Away,0.9972090721130372,Q213411,Culture.Media.Films,149.0,103956.72197467598,127.0,0.0,0.0,12.435898,-0.20093888,-21.423992000000002,97391.0,2.9916272163391118,Culture,Films
85,5.0,44889.0,Aeolian Islands,0.9073222279548644,Q179883,Geography.Regions.Europe.Europe*,145.0,22754.285680754434,163.0,37.0,0.0,14.871795,-21.30526,-5.8125153,4949.0,4.536611139774322,Geography,Europe*
86,5.0,47568.0,Low Earth orbit,0.9875783920288086,Q663611,STEM.Space,192.0,267635.5,192.0,26.0,192.0,14.871795,-14.814031,12.823621000000001,24172.0,4.937891960144043,STEM,Space
87,6.0,48329.0,Celestial pole,0.9173126816749572,Q12119,STEM.Space,154.0,79177.68935824704,102.0,2.0,134.0,16.089745,2.301688,-17.671488,7219.0,5.503876090049743,STEM,Space
88,3.0,48384.0,Equatorial coordinate system,0.6791887283325195,Q208617,STEM.Space,154.0,737.1605695332663,102.0,2.0,134.0,12.435898,11.037967,20.879726,2680.0,2.0375661849975586,STEM,Space
89,2.0,48571.0,"Æthelwulf, King of Wessex",0.9841036200523376,Q272326,Culture.Biography.Biography*,154.0,5296.0,102.0,2.0,134.0,11.217949,11.12699,11.46422,7578.0,1.9682072401046753,Culture,Biography*
90,5.0,49431.0,Francis Pharcellus Church,0.9939124584197998,Q356856,Culture.Biography.Biography*,97.0,106.97332555208028,136.0,32.0,0.0,14.871795,0.30990878,21.444216,3043.0,4.969562292098999,Culture,Biography*
91,6.0,51497.0,Battle of Verdun,0.960371196269989,Q130847,Geography.Regions.Europe.Western_Europe,28.0,106531.17112774176,127.0,2.0,89.0,16.089745,4.396813400000001,12.673623,45807.0,5.762227177619934,Geography,Western_Europe
92,3.0,51691.0,Stanley Unwin (comedian),0.99219411611557,Q7600005,Culture.Biography.Biography*,97.0,17653.01902373683,136.0,0.0,0.0,12.435898,-3.0697153,-9.058677000000001,4037.0,2.9765823483467098,Culture,Biography*
93,4.0,51900.0,Betty Marsden,0.9961855411529541,Q850381,Culture.Biography.Biography*,65.0,417.5939549194757,15.0,0.0,255.0,13.653847,-24.831623,-22.238678,3276.0,3.9847421646118164,Culture,Biography*
94,16.0,51928.0,Amtrak,0.8740872144699097,Q23239,History_and_Society.Transportation,192.0,39142.02514977082,192.0,24.0,192.0,28.269232000000002,8.663094500000001,-5.8365254,35469.0,13.985395431518555,History_and_Society,Transportation
95,2.0,54323.0,"Franklin County, New York",0.9496793746948242,Q115247,Geography.Regions.Americas.North_America,192.0,5296.0,192.0,1.0,192.0,11.217949,-0.7068166,22.078882,2945.0,1.8993587493896484,Geography,North_America
96,3.0,54408.0,Charlie Parker,0.9966334104537964,Q103767,Culture.Biography.Biography*,192.0,10590.0,192.0,34.0,192.0,12.435898,-3.4674160000000005,9.361546,236861.0,2.989900231361389,Culture,Biography*
97,1.0,54434.0,The Wizard of Oz,0.9763205647468568,Q18159725,Culture.Linguistics,34.0,0.0,94.0,38.0,176.0,10.0,21.01062,-6.372187,4035.0,0.9763205647468568,Culture,Linguistics
98,7.0,54539.0,Eddie Murphy,0.9986850023269652,Q43874,Culture.Biography.Biography*,192.0,109087.97502465696,192.0,17.0,192.0,17.307693,13.05301,12.259941,267729.0,6.990795016288756,Culture,Biography*
99,6.0,56667.0,Hanoi,0.946606695652008,Q1858,Geography.Regions.Asia.Asia*,0.0,88694.15247660413,122.0,11.0,154.0,16.089745,-10.840208,9.961442,92816.0,5.6796401739120475,Geography,Asia*
100,3.0,56689.0,Kampala,0.8519628047943115,Q3894,Geography.Geographical,0.0,0.0,122.0,11.0,154.0,12.435898,3.7475555,-1.3408396,38336.0,2.5558884143829346,Geography,Geographical
101,15.0,56996.0,Absolutely Fabulous,0.9924327731132508,Q332554,Culture.Media.Television,65.0,326914.04504889296,15.0,0.0,255.0,27.051283,1.5936735,-20.526384,36943.0,14.886491596698763,Culture,Television
102,3.0,57930.0,Petropavlovsk-Kamchatsky,0.9648651480674744,Q7951,History_and_Society.Society,156.0,5296.0,77.0,8.0,187.0,12.435898,-15.418626999999999,-18.212738,17531.0,2.894595444202423,History_and_Society,Society
103,1.0,58743.0,Marburg virus disease,0.9994742274284364,Q167264,STEM.Medicine_&_Health,225.0,0.0,71.0,3.0,228.0,10.0,-10.407017999999999,-15.083184,3712.0,0.9994742274284364,STEM,Medicine_&_Health
104,8.0,58893.0,Johannesburg,0.9416641592979432,Q34647,Geography.Geographical,0.0,410700.3055955977,122.0,11.0,154.0,18.525642,-7.245887299999999,0.29867104,60923.0,7.533313274383546,Geography,Geographical
105,1.0,60930.0,Ceremonial ship launching,0.8221991658210754,Q596643,History_and_Society.Transportation,232.0,0.0,108.0,25.0,146.0,10.0,-0.7075289,4.852026,26108.0,0.8221991658210754,History_and_Society,Transportation
106,9.0,61368.0,"Ohio County, West Virginia",0.994098961353302,Q847676,Geography.Regions.Americas.North_America,192.0,114.64471913378836,192.0,12.0,192.0,19.74359,-12.961817,16.694363,6173.0,8.946890652179718,Geography,North_America
107,4.0,61480.0,Broadway Melody of 1936,0.9960646033287048,Q1619460,Culture.Media.Films,192.0,5297.5,192.0,38.0,192.0,13.653847,6.6814675,-5.964405,2525.0,3.9842584133148193,Culture,Films
108,4.0,61519.0,A Tale of Two Cities (1935 film),0.991162657737732,Q1430490,Culture.Media.Films,192.0,10444.638098364108,192.0,0.0,192.0,13.653847,20.916157000000002,12.563235,5129.0,3.964650630950928,Culture,Films
109,15.0,62808.0,Soul music,0.9987257122993468,Q131272,History_and_Society.Society,192.0,176277.19309361035,192.0,34.0,192.0,27.051283,-19.811761999999998,-24.218184,24383.0,14.980885684490202,History_and_Society,Society
110,1.0,64598.0,Alan Bush,0.9972950220108032,Q584010,Culture.Biography.Biography*,28.0,0.0,127.0,9.0,89.0,10.0,7.5702853,-13.092433999999999,43494.0,0.9972950220108032,Culture,Biography*
111,2.0,66046.0,List of science fiction television programs,0.7826725244522095,Q3249634,Culture.Media.Media*,192.0,0.0,192.0,29.0,192.0,11.217949,-22.724307999999997,-9.599526,3529.0,1.565345048904419,Culture,Media*
112,9.0,66857.0,International Whaling Commission,0.3140605390071869,Q1053889,History_and_Society.Politics_and_government,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,23.638647,18.860846,13110.0,2.826544851064682,History_and_Society,Politics_and_government
113,9.0,67081.0,Pavlova (cake),0.9790457487106324,Q1419824,Culture.Food_and_drink,97.0,93.73037741412355,136.0,32.0,0.0,19.74359,-12.156656,-11.754974,18778.0,8.811411738395693,Culture,Food_and_drink
114,2.0,69099.0,List of political parties in Poland,0.5312193632125854,Q1780487,History_and_Society.Politics_and_government,192.0,0.0,192.0,28.0,192.0,11.217949,-3.3814428,-23.027695,2501.0,1.062438726425171,History_and_Society,Politics_and_government
115,7.0,69244.0,Mordechai Anielewicz,0.9841036200523376,Q327892,Culture.Biography.Biography*,192.0,15870.5,192.0,45.0,192.0,17.307693,8.3768,-23.50827,3208.0,6.8887253403663635,Culture,Biography*
116,2.0,69383.0,Burgh Island,0.9626831412315368,Q1014993,Geography.Regions.Europe.Europe*,95.0,0.0,73.0,9.0,199.0,11.217949,9.193027,8.190275,3517.0,1.9253662824630735,Geography,Europe*
117,12.0,69458.0,Pacific Coast League,0.9954004287719728,Q1353669,Culture.Sports,240.0,17615.454373859644,174.0,17.0,0.0,23.397436,-2.8019252,11.880608,12737.0,11.944805145263674,Culture,Sports
118,1.0,69838.0,William Friese-Greene,0.9952548146247864,Q1363897,Culture.Biography.Biography*,65.0,0.0,15.0,0.0,255.0,10.0,-11.728264999999999,0.60132414,5240.0,0.9952548146247864,Culture,Biography*
119,1.0,70135.0,Twenty-fifth Amendment to the United States Constitution,0.754925012588501,Q217797,History_and_Society.Politics_and_government,225.0,0.0,71.0,3.0,228.0,10.0,-7.4631386,-12.340666,44788.0,0.754925012588501,History_and_Society,Politics_and_government
120,2.0,70291.0,Birobidzhan,0.9566442370414734,Q7769,Geography.Geographical,156.0,0.0,77.0,8.0,187.0,11.217949,15.907901999999998,4.013918,14147.0,1.9132884740829468,Geography,Geographical
121,1.0,71411.0,Barcelona (disambiguation),0.40734341740608215,Q790365,Culture.Linguistics,54.0,0.0,159.0,18.0,0.0,10.0,12.947344000000001,-2.866781,2633.0,0.40734341740608215,Culture,Linguistics
122,4.0,72650.0,Florence Griffith Joyner,1.0000100135803225,Q31082,Culture.Biography.Biography*,149.0,103343.82486483746,127.0,15.0,0.0,13.653847,17.861810000000006,-14.255834,45552.0,4.00004005432129,Culture,Biography*
123,11.0,73170.0,Aladdin (1992 Disney film),0.9926641583442688,Q215518,Culture.Media.Films,192.0,19760.88333333189,192.0,20.0,192.0,22.179489999999998,7.8478017000000015,-22.242594,79984.0,10.919305741786957,Culture,Films
124,1.0,74354.0,"John William Friso, Prince of Orange",0.9755869507789612,Q62538,Culture.Biography.Biography*,65.0,0.0,15.0,0.0,255.0,10.0,21.384802,-13.978148000000001,3152.0,0.9755869507789612,Culture,Biography*
125,1.0,76015.0,Point of order,0.233716368675232,Q1518216,Culture.Philosophy_and_religion,225.0,0.0,71.0,3.0,228.0,10.0,22.816889,-15.551916,2744.0,0.233716368675232,Culture,Philosophy_and_religion
