,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
14,1.0,9209.0,Edward Bellamy,0.2509227991104126,Q455776,Culture.Media.Media*,0.0,32.0,35.0,643.0,0.05443234836702955,Media*,Culture,8.782297968864441,19531.323971360922,0.0004496519530238737
15,3.0,12740.0,Gary Kildall,0.585111141204834,Q92627,STEM.Computing,0.0,13.0,14.0,837.0,0.016726403823178016,Computing,STEM,24.57466793060303,79117.91280113906,0.00031060814246163014
16,1.0,14070.0,Hammered dulcimer,0.9149109721183776,Q1588017,Culture.Media.Media*,0.0,36.0,10.0,400.0,0.025,Media*,Culture,9.149109721183775,13022.0892110765,0.000702583861382366
17,14.0,14321.0,Hank Aaron,0.994098961353302,Q215777,Culture.Sports,7126.5226233719395,2.0,152.0,494.0,0.3076923076923077,Sports,Culture,2115.4425897598267,187302.85692073408,0.011294235574073892
18,8.0,14457.0,"Prince Harry, Duke of Sussex",0.5156299471855164,Q152316,History_and_Society.Military_and_warfare,46501.0,27.0,12.0,755.0,0.015894039735099338,Military_and_warfare,History_and_Society,49.50047492980957,16065.433691173792,0.003081178876422409
19,10.0,14580.0,Indian Ocean,0.4455395638942719,Q1239,History_and_Society.Society,143720.90586698762,48.0,16.0,335.0,0.04776119402985075,Society,History_and_Society,71.28633022308351,3725.733459547162,0.01913350243571849
20,5.0,16496.0,Judy Blume,0.9763205647468568,Q441214,Culture.Literature,0.0,37.0,8.0,89.0,0.0898876404494382,Literature,Culture,39.05282258987428,922.0685871541499,0.04235348989645765
21,19.0,16776.0,Kaddish,0.9669240117073059,Q732195,Culture.Philosophy_and_religion,38602.00164007779,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,1304.380491793156,85220.4334499985,0.015305959368987215
22,1.0,16942.0,MV Wilhelm Gustloff,0.9820237755775452,Q155014,History_and_Society.Transportation,0.0,17.0,26.0,661.0,0.039334341906202726,Transportation,History_and_Society,25.53261816501617,12964.591462813318,0.0019694117040442087
23,17.0,17385.0,Imperial German Navy,0.9046605229377748,Q156649,History_and_Society.Military_and_warfare,7571.5704396908095,22.0,47.0,324.0,0.14506172839506173,Military_and_warfare,History_and_Society,722.8237578272821,22223.90800961852,0.032524601771859535
24,2.0,17449.0,Kimberly Beck,0.10088862478733064,Q2178802,Culture.Media.Media*,4656.0,5.0,86.0,486.0,0.17695473251028807,Media*,Culture,17.35284346342087,16764.088822051886,0.0010351199905714247
25,5.0,17470.0,Kurt Georg Kiesinger,0.2942249774932861,Q2512,History_and_Society.Politics_and_government,17.785714285714285,28.0,67.0,457.0,0.14660831509846828,Politics_and_government,History_and_Society,98.56536746025084,17334.32974307984,0.005686136638747155
26,8.0,18539.0,Leukemia,0.997894287109375,Q29496,STEM.Medicine_&_Health,267854.6126952241,23.0,1.0,563.0,0.0017761989342806395,Medicine_&_Health,STEM,7.983154296875,219165.9947714508,3.642515028483292e-05
27,10.0,19924.0,Microscopium,0.8872146010398865,Q10492,STEM.Space,69698.16666666669,36.0,15.0,400.0,0.0375,Space,STEM,133.08219015598294,13022.0892110765,0.010219726496942149
28,14.0,20108.0,Mick Doohan,0.8080772161483765,Q436025,Culture.Sports,4174.45621450887,14.0,82.0,287.0,0.2857142857142857,Sports,Culture,927.6726441383362,38321.075915142894,0.024207896620453667
29,1.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.5621865391731262,Q869500,History_and_Society.History,0.0,1.0,21.0,467.0,0.044967880085653104,History,History_and_Society,11.80591732263565,12277.396633088589,0.0009615977780515568
30,2.0,20659.0,MV Blue Marlin,0.9984612464904784,Q885761,History_and_Society.Transportation,4656.0,17.0,26.0,661.0,0.039334341906202726,Transportation,History_and_Society,51.91998481750488,12964.591462813318,0.004004752866021914
31,4.0,20958.0,Magna Carta,0.6791887283325195,Q12519,History_and_Society.History,13965.0,24.0,14.0,114.0,0.12280701754385966,History,History_and_Society,38.034568786621094,1334.6212864220142,0.028498398140035637
32,2.0,21303.0,History of Nauru,0.9783946871757508,Q775327,History_and_Society.History,4656.0,33.0,4.0,818.0,0.004889975550122249,History,History_and_Society,7.8271574974060085,228380.7168233916,3.427240971250126e-05
33,3.0,21628.0,Nicolas-Louis de Lacaille,0.3073680400848389,Q202703,STEM.Space,2.6666666666666665,36.0,15.0,400.0,0.0375,Space,STEM,13.83156180381775,13022.0892110765,0.0010621614995582065
34,15.0,21748.0,Nationalism,0.4378334879875183,Q6235,History_and_Society.Politics_and_government,375981.963796479,17.0,38.0,661.0,0.057488653555219364,Politics_and_government,History_and_Society,249.56508815288544,12964.591462813318,0.01924974565289771
35,1.0,21793.0,Ninth Fort,0.8267217874526978,Q665266,History_and_Society.Military_and_warfare,0.0,25.0,59.0,1444.0,0.04085872576177285,Military_and_warfare,History_and_Society,48.77658545970917,85220.4334499985,0.0005723578663599255
36,3.0,22126.0,Northern Hemisphere,0.4378334879875183,Q39061,STEM.Earth_and_environment,78896.0,36.0,4.0,400.0,0.01,Earth_and_environment,STEM,5.25400185585022,13022.0892110765,0.0004034684274303084
37,4.0,23040.0,Political philosophy,0.4532718360424042,Q179805,History_and_Society.Politics_and_government,4656.0,27.0,68.0,755.0,0.09006622516556291,Politics_and_government,History_and_Society,123.28993940353394,16065.433691173792,0.007674236610946167
38,6.0,23291.0,Pliocene,0.8991314172744751,Q76259,STEM.Earth_and_environment,41849.75,48.0,26.0,335.0,0.07761194029850746,Earth_and_environment,STEM,140.26450109481814,3725.733459547162,0.03764748676140304
39,48.0,23347.0,Paul Allen,0.348655104637146,Q162005,History_and_Society.Business_and_economics,578273.9939030014,13.0,35.0,837.0,0.04181600955794504,Business_and_economics,History_and_Society,585.7405757904053,79117.91280113906,0.00740338761542724
40,4.0,24484.0,Parade,0.1968362182378769,Q657449,History_and_Society.Politics_and_government,184763.12396311146,28.0,67.0,457.0,0.14660831509846828,Politics_and_government,History_and_Society,52.75210648775101,17334.32974307984,0.0030432158191066225
41,70.0,25101.0,Pittsburgh,0.9688661694526672,Q1342,Geography.Geographical,4405490.796831074,25.0,22.0,1444.0,0.015235457063711913,Geographical,Geography,0.0,85220.4334499985,0.0
42,29.0,25734.0,Taiwan,0.8479777574539185,Q865,History_and_Society.Society,679386.3657636697,17.0,24.0,661.0,0.036308623298033284,Society,History_and_Society,590.1925191879272,12964.591462813318,0.045523418218058935
43,19.0,27414.0,Politics of Sri Lanka,0.9919480085372924,Q1155275,History_and_Society.Politics_and_government,5704.7944824976685,44.0,35.0,272.0,0.12867647058823528,Politics_and_government,History_and_Society,659.6454256772994,6156.832372702657,0.10714039066613984
44,3.0,27933.0,Sabrina,0.1294127255678177,Q224878,Culture.Media.Media*,9310.0,31.0,64.0,425.0,0.15058823529411766,Media*,Culture,24.847243309021,14870.97389420122,0.0016708551494875475
45,1.0,28046.0,Closings and cancellations following the September 11 attacks,0.2942249774932861,Q5135455,STEM.STEM*,0.0,25.0,82.0,1444.0,0.056786703601108025,STEM*,STEM,0.0,85220.4334499985,0.0
46,2.0,28930.0,SN 1987A,0.9995517134666444,Q584905,STEM.Space,4656.0,36.0,15.0,400.0,0.0375,Space,STEM,29.98655140399933,13022.0892110765,0.002302745044819151
47,2.0,29067.0,Satyr,0.7057950496673584,Q163709,Culture.Philosophy_and_religion,9310.0,36.0,17.0,400.0,0.0425,Philosophy_and_religion,Culture,23.997031688690186,13022.0892110765,0.0018427942935822065
48,10.0,29656.0,Steve Ballmer,0.6791887283325195,Q181162,History_and_Society.Business_and_economics,28323.39412303228,13.0,35.0,837.0,0.04181600955794504,Business_and_economics,History_and_Society,237.71605491638184,79117.91280113906,0.0030045794498380577
49,2.0,30710.0,Tree of life,0.4378334879875183,Q1651237,Culture.Philosophy_and_religion,0.0,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,62.1723552942276,85220.4334499985,0.0007295475131642702
50,11.0,31446.0,Torpedo boat,0.6224693655967712,Q324233,History_and_Society.Military_and_warfare,14488.230884203896,1.0,40.0,467.0,0.08565310492505353,Military_and_warfare,History_and_Society,273.8865208625793,12277.396633088589,0.022308191960210257
51,19.0,31666.0,Fourteenth Amendment to the United States Constitution,0.9433575868606568,Q188116,History_and_Society.Politics_and_government,59813.26957608345,36.0,40.0,400.0,0.1,Politics_and_government,History_and_Society,716.9517660140992,13022.0892110765,0.05505658534455938
52,9.0,32538.0,Viking Age,0.4843900501728058,Q213649,History_and_Society.History,8536.88333333363,36.0,16.0,400.0,0.04,History,History_and_Society,69.75216722488403,13022.0892110765,0.005356449805731121
53,18.0,32616.0,Venice,0.14805719256401062,Q641,History_and_Society.History,1338823.2469441108,25.0,58.0,1444.0,0.04016620498614958,History,History_and_Society,154.5717090368271,85220.4334499985,0.0018137869379357145
54,3.0,32783.0,Antisemitism and the New Testament,0.9924327731132508,Q575965,Culture.Philosophy_and_religion,0.0,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,211.3881806731225,85220.4334499985,0.0024804870394979925
55,8.0,33703.0,Walter Raleigh,0.1259327530860901,Q189144,History_and_Society.History,20524.81677587854,25.0,58.0,1444.0,0.04016620498614958,History,History_and_Society,58.4327974319458,85220.4334499985,0.0006856665129053839
56,4.0,33865.0,Warhead,0.6370407938957214,Q827512,History_and_Society.Military_and_warfare,18617.0,1.0,40.0,467.0,0.08565310492505353,Military_and_warfare,History_and_Society,101.92652702331543,12277.396633088589,0.008301965805080785
57,1.0,38040.0,MGM-31 Pershing,0.9972090721130372,Q626810,History_and_Society.Military_and_warfare,0.0,1.0,40.0,467.0,0.08565310492505353,Military_and_warfare,History_and_Society,39.88836288452149,12277.396633088589,0.003248926794221105
58,1.0,38094.0,M551 Sheridan,0.8740872144699097,Q495189,History_and_Society.Military_and_warfare,0.0,38.0,55.0,423.0,0.13002364066193853,Military_and_warfare,History_and_Society,48.07479679584503,19401.95974804461,0.0024778320035784103
59,4.0,39075.0,Spiro Agnew,0.7122421860694885,Q203433,History_and_Society.Politics_and_government,18617.0,21.0,14.0,212.0,0.0660377358490566,Politics_and_government,History_and_Society,39.88556241989136,3996.3564623817797,0.009980481670076058
60,3.0,39287.0,Stephen Langton,0.9344051480293274,Q465329,Culture.Philosophy_and_religion,97424.0,24.0,15.0,114.0,0.13157894736842105,Philosophy_and_religion,Culture,42.048231661319726,1334.6212864220142,0.03150574030933286
61,1.0,39833.0,Charles I of Anjou,0.8354935646057129,Q203829,History_and_Society.History,0.0,25.0,58.0,1444.0,0.04016620498614958,History,History_and_Society,48.45862674713135,85220.4334499985,0.0005686268513943142
62,2.0,40029.0,Postmark,0.1732981950044632,Q1194406,History_and_Society.Politics_and_government,4656.0,32.0,63.0,643.0,0.0979782270606532,Politics_and_government,History_and_Society,21.835572570562363,19531.323971360922,0.0011179770814605397
63,20.0,42314.0,Naturalization,0.2942249774932861,Q841440,History_and_Society.Politics_and_government,338973.2481595109,36.0,40.0,400.0,0.1,Politics_and_government,History_and_Society,235.37998199462888,13022.0892110765,0.018075439215576583
64,2.0,44077.0,Captains Courageous,0.989681839942932,Q1035138,Culture.Media.Media*,0.0,25.0,62.0,1444.0,0.042936288088642666,Media*,Culture,122.72054815292357,85220.4334499985,0.0014400366576981516
65,3.0,44534.0,1989 Tiananmen Square protests,0.3557848632335663,Q99717,History_and_Society.Politics_and_government,65002.0,21.0,14.0,212.0,0.0660377358490566,Politics_and_government,History_and_Society,14.942964255809786,3996.3564623817797,0.0037391469946361994
66,2.0,46811.0,Long Valley Caldera,0.9669240117073059,Q143338,STEM.Earth_and_environment,1414.1077300188172,48.0,26.0,335.0,0.07761194029850746,Earth_and_environment,STEM,50.28004860877993,3725.733459547162,0.013495342368074585
67,4.0,47638.0,Kerch,0.3998216390609741,Q157065,History_and_Society.Society,34777.0,22.0,19.0,324.0,0.05864197530864197,Society,History_and_Society,30.386444568634033,22223.90800961852,0.0013672862826593216
68,22.0,48559.0,Synagogue,0.91965252161026,Q34627,Culture.Philosophy_and_religion,223474.62421035746,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,1436.4972387552261,85220.4334499985,0.016856253607276758
69,1.0,49655.0,Salem,0.6654205918312073,Q83684,Culture.Linguistics,0.0,31.0,3.0,425.0,0.007058823529411766,Linguistics,Culture,1.9962617754936216,14870.97389420122,0.0001342388057228749
70,14.0,49760.0,Letter bomb,0.2069040536880493,Q384080,History_and_Society.Politics_and_government,438756.6249126317,32.0,63.0,643.0,0.0979782270606532,Politics_and_government,History_and_Society,182.48937535285947,19531.323971360922,0.009343420631414771
71,2.0,50286.0,Bugs Bunny,0.7981967926025391,Q183102,Culture.Media.Media*,4656.0,5.0,86.0,486.0,0.17695473251028807,Media*,Culture,137.28984832763672,16764.088822051886,0.00818952045559687
72,4.0,51908.0,Luke Helder,0.14805719256401062,Q6702031,Culture.Media.Media*,55.769383672970896,32.0,35.0,643.0,0.05443234836702955,Media*,Culture,20.72800695896149,19531.323971360922,0.0010612699369154533
73,6.0,52519.0,Vale of Glamorgan,0.9949496984481812,Q844784,Geography.Regions.Europe.Northern_Europe,1.4166666666666663,20.0,11.0,94.0,0.11702127659574467,Northern_Europe,Geography,0.0,115.99668514728546,0.0
74,3.0,53835.0,Haredi Judaism,0.6992644667625427,Q212912,Culture.Philosophy_and_religion,9311.0,27.0,14.0,755.0,0.018543046357615896,Philosophy_and_religion,Culture,29.369107604026798,16065.433691173792,0.001828093045515598
75,20.0,54035.0,Jus soli,0.9859463572502136,Q604971,History_and_Society.Politics_and_government,59013.75392310839,36.0,40.0,400.0,0.1,Politics_and_government,History_and_Society,788.7570858001709,13022.0892110765,0.060570702059793875
76,16.0,54036.0,Jus sanguinis,0.5698626637458801,Q333015,History_and_Society.Politics_and_government,2536.386465299999,36.0,40.0,400.0,0.1,Politics_and_government,History_and_Society,364.7121047973633,13022.0892110765,0.028007188315615415
77,5.0,54533.0,Lyndon B. Johnson,0.7773098945617676,Q9640,History_and_Society.Politics_and_government,87125.88348371504,21.0,14.0,212.0,0.0660377358490566,Politics_and_government,History_and_Society,54.41169261932373,3996.3564623817797,0.013615325142165877
78,1.0,54540.0,Coming to America,0.9970290064811708,Q493755,Culture.Media.Media*,0.0,5.0,86.0,486.0,0.17695473251028807,Media*,Culture,85.74449455738069,16764.088822051886,0.005114772145837734
79,20.0,54644.0,Manowar,0.9637899398803712,Q156049,Culture.Media.Media*,88122.0,9.0,29.0,88.0,0.3295454545454545,Media*,Culture,558.9981651306153,23827.666310727596,0.023460046730591717
80,1.0,54833.0,Mildred Benson,0.3140605390071869,Q3814719,Culture.Media.Media*,0.0,5.0,86.0,486.0,0.17695473251028807,Media*,Culture,27.009206354618073,16764.088822051886,0.001611134767974357
81,9.0,57559.0,Predation,0.4378334879875183,Q170430,STEM.Biology,167061.18000937186,1.0,16.0,467.0,0.034261241970021415,Biology,STEM,63.04802227020264,12277.396633088589,0.005135292452822047
82,1.0,58133.0,Cancellation (mail),0.41490885615348816,Q7219623,History_and_Society.Society,0.0,32.0,21.0,643.0,0.03265940902021773,Society,History_and_Society,8.713085979223251,19531.323971360922,0.00044610831257519367
83,4.0,58695.0,Semitic people,0.8479777574539185,Q62928,History_and_Society.History,5482.02559992745,25.0,58.0,1444.0,0.04016620498614958,History,History_and_Society,196.73083972930908,85220.4334499985,0.0023084937703906102
84,5.0,59198.0,Blohm+Voss,0.5698626637458801,Q218715,History_and_Society.Transportation,98737.84761903947,22.0,26.0,324.0,0.08024691358024691,Transportation,History_and_Society,74.08214628696443,22223.90800961852,0.0033334437064310033
85,4.0,59533.0,Lou Reed,0.6992644667625427,Q189080,Culture.Media.Media*,46487.0,32.0,35.0,643.0,0.05443234836702955,Media*,Culture,97.89702534675598,19531.323971360922,0.0050123087144683005
86,21.0,60026.0,Guadalcanal campaign,0.9955416321754456,Q217145,History_and_Society.Military_and_warfare,10426.714654715604,38.0,55.0,423.0,0.13002364066193853,Military_and_warfare,History_and_Society,1149.8505851626394,19401.95974804461,0.059264661925634864
87,1.0,60084.0,Mission San Francisco Solano (California),0.40734341740608215,Q13560270,Culture.Philosophy_and_religion,0.0,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,28.921382635831836,85220.4334499985,0.000339371456644854
88,11.0,60563.0,Chancellor of Germany (1949–present),0.8596737384796143,Q4970706,History_and_Society.Politics_and_government,95100.24014340274,28.0,67.0,457.0,0.14660831509846828,Politics_and_government,History_and_Society,633.5795452594758,17334.32974307984,0.03655056495694109
89,19.0,60584.0,Christian Democratic Union of Germany,0.7248802781105042,Q49762,History_and_Society.Politics_and_government,105032.3411479268,28.0,67.0,457.0,0.14660831509846828,Politics_and_government,History_and_Society,922.7725940346718,17334.32974307984,0.05323382026946028
90,2.0,60697.0,Archaeological excavation,0.7371681928634644,Q959782,History_and_Society.History,27906.0,36.0,16.0,400.0,0.04,History,History_and_Society,23.58938217163086,13022.0892110765,0.00181148983003172
91,3.0,61508.0,Mr. Deeds Goes to Town,0.9890230894088744,Q475529,Culture.Media.Media*,16167.835946446898,12.0,124.0,786.0,0.15776081424936386,Media*,Culture,367.91658926010126,91212.70991245656,0.004033610991420136
92,4.0,62008.0,Academy Award for Best Costume Design,0.9770326614379884,Q277536,Culture.Media.Media*,215284.89660473907,28.0,8.0,457.0,0.0175054704595186,Media*,Culture,31.26504516601563,17334.32974307984,0.0018036489226528746
93,59.0,62676.0,WWE,0.7879412174224854,Q35339,Culture.Media.Entertainment,1119994.196563655,23.0,75.0,563.0,0.13321492007104796,Entertainment,Culture,3486.6398870944977,219165.9947714508,0.01590867182990871
94,4.0,65928.0,Bass Strait,0.19194278120994568,Q171846,History_and_Society.Society,9310.0,33.0,14.0,818.0,0.017114914425427872,Society,History_and_Society,10.748795747756958,228380.7168233916,4.706525094265764e-05
95,2.0,65931.0,Jean Hersholt,0.9993003606796264,Q359251,Culture.Biography.Biography*,51106.0,12.0,93.0,786.0,0.1183206106870229,Biography*,Culture,0.0,91212.70991245656,0.0
96,2.0,66543.0,Jews for Jesus,0.9399233460426332,Q1586427,Culture.Philosophy_and_religion,0.0,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,133.46911513805392,85220.4334499985,0.0015661632983404669
97,1.0,67317.0,Watership Down,0.9496793746948242,Q936801,Culture.Media.Media*,0.0,38.0,11.0,423.0,0.026004728132387703,Media*,Culture,10.446473121643066,19401.95974804461,0.0005384236055172671
98,2.0,67452.0,Baruch Goldstein,0.3415925204753876,Q380435,Culture.Philosophy_and_religion,0.0,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,48.506137907505035,85220.4334499985,0.0005691843604147485
99,5.0,67675.0,Flora Robson,0.7490972280502319,Q264004,History_and_Society.History,92790.0,5.0,24.0,486.0,0.04938271604938271,History,History_and_Society,89.89166736602783,16764.088822051886,0.0053621564715036684
100,1.0,68643.0,Amalek,0.8670457601547241,Q372091,Culture.Philosophy_and_religion,0.0,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,61.560248970985405,85220.4334499985,0.0007223648892504724
101,4.0,69004.0,Politics of Bhutan,0.998142421245575,Q1154429,History_and_Society.Politics_and_government,6732.074104548229,44.0,35.0,272.0,0.12867647058823528,Politics_and_government,History_and_Society,139.7399389743805,6156.832372702657,0.0226967262571482
102,4.0,70529.0,Celtic Christianity,0.754925012588501,Q1258552,Culture.Philosophy_and_religion,46470.0,20.0,2.0,94.0,0.02127659574468085,Philosophy_and_religion,Culture,6.039400100708008,115.99668514728546,0.052065281805592535
103,3.0,70548.0,Messianic Judaism,0.8740872144699097,Q216952,Culture.Philosophy_and_religion,629.0341251967217,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,186.1805766820908,85220.4334499985,0.002184694082685331
104,1.0,70970.0,Andrew Fisher,0.233716368675232,Q314016,History_and_Society.Politics_and_government,0.0,34.0,41.0,308.0,0.1331168831168831,Politics_and_government,History_and_Society,9.582371115684511,3459.2401620671153,0.002770079747790173
105,3.0,71418.0,Non-Hodgkin lymphoma,1.0000100135803225,Q1138590,STEM.Medicine_&_Health,78896.0,37.0,1.0,89.0,0.011235955056179777,Medicine_&_Health,STEM,3.000030040740968,922.0685871541499,0.003253586644785489
106,27.0,72897.0,Portland Trail Blazers,0.8740872144699097,Q167253,Culture.Sports,259107.39757163703,13.0,140.0,837.0,0.16726403823178015,Sports,Culture,3304.0496706962585,79117.91280113906,0.041761082335436565
107,6.0,72987.0,Canterbury Cathedral,0.8962613940238953,Q29265,Culture.Philosophy_and_religion,4657.916666666668,24.0,15.0,114.0,0.13157894736842105,Philosophy_and_religion,Culture,80.66352546215056,1334.6212864220142,0.060439261896085436
108,1.0,75042.0,Transvaal Colony,0.11921291798353195,Q1187978,History_and_Society.Politics_and_government,0.0,33.0,62.0,818.0,0.07579462102689488,Politics_and_government,History_and_Society,7.391200914978981,228380.7168233916,3.236350694482953e-05
109,2.0,75255.0,The Naked Spur,0.997120440006256,Q1275343,Culture.Media.Media*,4656.0,5.0,86.0,486.0,0.17695473251028807,Media*,Culture,171.50471568107602,16764.088822051886,0.010230482402090034
110,1.0,76397.0,Little Turtle,0.5544804334640503,Q1355169,History_and_Society.Military_and_warfare,0.0,38.0,55.0,423.0,0.13002364066193853,Military_and_warfare,History_and_Society,30.49642384052277,19401.95974804461,0.0015718218281324024
111,3.0,79240.0,Lady Arbella Stuart,0.5698626637458801,Q436074,History_and_Society.History,0.0,25.0,58.0,1444.0,0.04016620498614958,History,History_and_Society,99.15610349178314,85220.4334499985,0.0011635249842980573
112,2.0,80332.0,Human sacrifice,0.6224693655967712,Q119094,History_and_Society.Politics_and_government,4656.0,20.0,4.0,94.0,0.0425531914893617,Politics_and_government,History_and_Society,4.97975492477417,115.99668514728546,0.04293014855080714
113,18.0,80374.0,Government of Sri Lanka,0.24509501457214355,Q16056320,History_and_Society.Politics_and_government,2257.4272874663848,44.0,35.0,272.0,0.12867647058823528,Politics_and_government,History_and_Society,154.40985918045044,6156.832372702657,0.025079432057473625
114,3.0,80934.0,Born Yesterday (play),1.0000100135803225,Q4945868,Culture.Performing_arts,49429.94455339985,12.0,9.0,786.0,0.011450381679389313,Performing_arts,Culture,27.000270366668712,91212.70991245656,0.00029601434265666285
115,2.0,82865.0,Pittsburg,0.11280541121959685,Q229660,History_and_Society.Military_and_warfare,0.0,25.0,59.0,1444.0,0.04085872576177285,Military_and_warfare,History_and_Society,13.311038523912428,85220.4334499985,0.0001561953863062951
116,4.0,83212.0,Aude,0.9963027834892272,Q3207,Geography.Regions.Europe.Europe*,92776.0,20.0,21.0,94.0,0.22340425531914893,Europe*,Geography,0.0,115.99668514728546,0.0
117,21.0,83934.0,Norwegian resistance movement,0.9566442370414734,Q2419495,History_and_Society.Military_and_warfare,135997.84099607432,38.0,55.0,423.0,0.13002364066193853,Military_and_warfare,History_and_Society,1104.9240937829018,19401.95974804461,0.0569490973144741
118,4.0,87529.0,Maurice Papon,0.4301573634147644,Q327009,History_and_Society.Politics_and_government,18617.0,17.0,38.0,661.0,0.057488653555219364,Politics_and_government,History_and_Society,65.38391923904419,12964.591462813318,0.00504326876990969
119,16.0,88258.0,Sven-Göran Eriksson,0.9755869507789612,Q218369,Culture.Sports,616394.5259989182,15.0,199.0,972.0,0.20473251028806586,Sports,Culture,3106.2688512802124,208488.67793892324,0.01489898099977493
120,3.0,88292.0,Separate Tables,0.99753737449646,Q7451782,Culture.Performing_arts,9323.0,5.0,21.0,486.0,0.043209876543209874,Performing_arts,Culture,62.84485459327698,16764.088822051886,0.003748778431107413
121,9.0,88329.0,Chatham University,0.41490885615348816,Q5087708,Culture.Philosophy_and_religion,169.69423641101503,25.0,71.0,1444.0,0.04916897506925208,Philosophy_and_religion,Culture,265.1267590820789,85220.4334499985,0.003111070295572213
122,2.0,88454.0,Chimera (mythology),0.839743971824646,Q182790,History_and_Society.History,0.0,1.0,21.0,467.0,0.044967880085653104,History,History_and_Society,35.26924681663513,12277.396633088589,0.0028726975164736165
123,12.0,89708.0,Blackface,1.0000100135803225,Q880808,History_and_Society.Society,646071.15856583,5.0,10.0,486.0,0.0205761316872428,Society,History_and_Society,120.00120162963871,16764.088822051886,0.007158229886719895
124,2.0,90623.0,Papa Legba,0.8311530351638794,Q1546751,Culture.Literature,4656.0,31.0,19.0,425.0,0.04470588235294118,Literature,Culture,31.583815336227413,14870.97389420122,0.002123856551758402
