,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
238054,Thomas Hitzlsperger,16,10.0,153,96,160,-0.22109798,-24.685068,238054,1,0,0.0,Q57152
238220,Super Rugby,6,15.217392,0,126,172,-1.8947097,-7.799098,238220,5,11,100.15689947479417,Q855988
239059,Richard Gasquet,13,30.869566,0,134,74,3.1191716,-2.7237487,239059,17,17,2547.8005427415987,Q209436
242602,Willow (film),3,12.608696,152,129,0,-15.775633,4.139736,242602,3,9,2097.0,Q515931
242664,John Foster Dulles,2,21.73913,193,77,88,20.31973,6.9491887,242664,10,4,1.5714285714285712,Q223677
244393,Michaël Llodra,13,23.043478,0,134,74,-11.6097145,7.4971766,244393,11,17,1197.7556990068645,Q295488
245960,Raúl Castro,2,11.304348,193,77,88,16.754604,7.5558753,245960,2,4,223.77738095238098,Q46809
246602,Sun Yat-sen,2,13.913044,193,77,88,20.310238,13.759051,246602,4,4,4617.617319491293,Q8573
246676,Super Mario Bros.,3,12.608696,152,129,0,-14.893342,5.7620955,246676,3,9,0.0,Q11168
250766,Patrice Loko,15,11.304348,0,148,245,6.607553,6.9941835,250766,2,3,0.0,Q469243
250825,Eintracht Francfort,9,13.913044,255,42,47,-7.400112,21.606182,250825,4,0,4185.0,Q38245
251417,Digimon,3,11.304348,152,129,0,-0.7505879,-18.10031,251417,2,9,1049.0000000000002,Q193884
252717,Imre Nagy,2,15.217392,193,77,88,0.65107834,24.407095,252717,5,4,12.161764705882351,Q177917
255410,Frank de Boer,16,13.913044,153,96,160,17.558432,0.4791632,255410,4,15,545.8726811827778,Q219657
255695,Sleepers (film),5,11.304348,54,124,233,5.2977376,-21.431883,255695,2,1,1049.0,Q1145732
255887,Mohamed Khider,4,10.0,60,163,0,0.7701824,4.1543202,255887,1,6,0.0,Q964316
257617,Tosiwo Nakayama,1,15.217392,175,95,13,15.653285,-14.55703,257617,5,14,0.0,Q328864
260460,Pornic,7,10.0,0,157,116,-20.77515,0.8294728,260460,1,6,0.0,Q752390
260495,Congrès des États fédérés de Micronésie,1,15.217392,175,95,13,-4.704135,18.15668,260495,5,14,0.0,Q1287548
261098,Dannii Minogue,14,10.0,0,164,49,11.406136,-22.68764,261098,1,2,0.0,Q188461
261259,Henri Leconte,13,19.130436,0,134,74,4.4823008,3.0261726,261259,8,17,317.8428571428544,Q455322
261815,Christian Califano,6,10.0,0,126,172,6.8884664,-9.254937,261815,1,11,0.0,Q2965112
262656,Coupe du Maroc de football,15,10.0,0,148,245,-21.324514,-23.743134,262656,1,3,0.0,Q611522
262756,Chuuk,1,15.217392,175,95,13,-3.975826,2.5819764,262756,5,14,0.0,Q221684
262945,Jules Bonnot,13,10.0,0,134,74,6.8811116,22.936674,262945,1,17,0.0,Q719829
264220,Kominform,2,11.304348,193,77,88,1.4638392,-12.208896,264220,2,4,0.0,Q183533
264423,Gaël Monfils,13,29.565216,0,134,74,11.822812,8.640268,264423,16,17,2540.2612029147585,Q186429
266981,Le train sifflera trois fois,5,20.434784,54,124,233,17.192287,-19.052608,266981,9,1,7277.732012017842,Q245208
268422,Michel Côté,1,10.0,175,95,13,-20.88142,1.354195,268422,1,14,0.0,Q349704
268950,Guillaume Peltier,19,10.0,185,97,239,18.747559,-11.635127,268950,1,5,0.0,Q3120121
270988,Rod Steiger,11,13.913044,0,168,183,7.76711,9.865036,270988,4,8,6308.333333333333,Q273215
272861,Diane Kurys,11,13.913044,0,168,183,-16.459639,11.015266,272861,4,1,6269.0,Q460223
276262,Louis Schweitzer (haut fonctionnaire),19,13.913044,185,97,239,-20.167688,3.924353,276262,4,5,1049.0,Q1384681
287294,Michael Keaton,3,11.304348,152,129,0,12.65879,14.442358,287294,2,9,17561.0,Q138005
287666,Galilée (région),7,11.304348,0,157,116,0.3449583,-16.00808,287666,2,6,0.0,Q83241
289320,Muhammad Ali Jinnah,1,16.52174,175,95,13,12.678596,9.2079735,289320,6,14,1307.85,Q160554
289697,Rupert Everett,5,10.0,54,124,233,-19.63824,19.408083,289697,1,1,0.0,Q208685
289828,Organisation européenne de coopération économique,2,12.608696,193,77,88,-2.1296322,-24.957108,289828,3,4,2096.0,Q3057312
296204,Yann Piat,19,10.0,185,97,239,3.3822043,-22.6153,296204,1,5,0.0,Q3571688
296228,Guy Novès,6,26.956522,0,126,172,15.524483,16.902315,296228,14,11,130.47953906873593,Q2054824
302606,Mahmoud Ahmadinejad,2,11.304348,193,77,88,17.844637,11.643823,302606,2,4,3140.9999999999995,Q34448
304717,Chaîne des Cascades,7,11.304348,0,157,116,-13.162067,-7.8687162,304717,2,6,524.0,Q4558
304990,Gareth Thomas (rugby),6,10.0,0,126,172,17.96943,5.0826864,304990,1,11,0.0,Q949204
306822,Laurent Lucas,3,11.304348,152,129,0,-1.3616501,-16.92643,306822,2,9,0.0,Q935804
311859,Kim Novak,11,11.304348,0,168,183,11.76866,-9.022344,311859,2,8,1049.0,Q212879
314742,Frankenstein Junior,3,10.0,152,129,0,9.297329,-2.7697654,314742,1,9,0.0,Q651923
315925,Gilbert Montagné,14,11.304348,0,164,49,-23.336473,-23.329449,315925,2,2,0.0,Q130355
316476,Une journée en enfer,14,10.0,0,164,49,-4.8683844,-17.15854,316476,1,2,0.0,Q106871
316728,Henri Decoin,5,10.0,54,124,233,-6.622702,22.449991,316728,1,1,0.0,Q679016
318409,Arcade Fire,0,12.608696,235,44,170,-7.785748,-13.991179,318409,3,2,3579.8214285714325,Q58608
318881,Corentin Martins,15,12.608696,0,148,245,-14.762077,2.7326767,318881,3,3,2569.209078237736,Q1879
320071,Affaire Malik Oussekine,4,11.304348,60,163,0,-3.808938,22.01957,320071,2,6,1049.0,Q16204221
320754,Liste des rois de Sicile,0,16.52174,235,44,170,-15.953876,1.5175381,320754,6,10,6281.0,Q842151
321095,Patrick Juvet,0,13.913044,235,44,170,-18.24525,-18.325506,321095,4,2,2260.4047619047624,Q116020
321185,The Economist,9,10.0,255,42,47,-23.745121,-2.3877409,321185,1,4,0.0,Q180089
330380,La Vie rêvée des anges,5,10.0,54,124,233,2.0945234,2.053664,330380,1,1,0.0,Q1708290
330421,Wayne Rooney,16,15.217392,153,96,160,6.4310703,6.640514,330421,5,15,55758.541539346224,Q266613
331707,CA Independiente,8,10.0,253,0,107,-14.588505,-21.264065,331707,1,0,0.0,Q214978
340906,Fluide respiratoire,11,12.608696,0,168,183,3.017252,2.5671942,340906,3,8,524.0,Q18214768
341524,Christian Vieri,16,11.304348,153,96,160,6.0662103,-13.897463,341524,2,15,7759.5354257423105,Q188696
342933,Donna Summer,0,12.608696,235,44,170,10.941279,-24.88916,342933,3,2,4325.154761904761,Q908933
348217,Hama,17,92.17391,235,94,0,14.2392025,-6.0394187,348217,64,7,343.87165033138484,Q173545
352855,Olivier Baroux,13,20.434784,0,134,74,-4.8339453,7.7827835,352855,9,17,8247.966666666658,Q3350789
354605,Red Bull Salzbourg,9,16.52174,255,42,47,-8.188948,-5.906369,354605,6,0,4824.843564213513,Q994811
356267,Paul Scholes,16,11.304348,153,96,160,-12.747967,15.69653,356267,2,15,0.0,Q45613
356923,David LaChapelle,2,10.0,193,77,88,8.766118,8.818426,356923,1,4,0.0,Q366172
357181,Beauté volée,5,20.434784,54,124,233,23.586935,-5.3538857,357181,9,1,0.0,Q749191
358374,Philippe Risoli,13,10.0,0,134,74,23.856339,-22.362564,358374,1,17,0.0,Q3380636
359144,Parc national de Banff,7,11.304348,0,157,116,2.8285234,6.893008,359144,2,6,524.0,Q41858
359189,Edmílson,8,10.0,253,0,107,-22.27987,-3.4944184,359189,1,0,0.0,Q296058
360365,Loi martiale,9,16.52174,255,42,47,-23.939552,-0.34678558,360365,6,4,2145.7269583932043,Q715625
363124,Lloyd Bridges,5,12.608696,54,124,233,12.589516,19.683836,363124,3,1,18856.371240635865,Q317817
363310,John Turturro,3,13.913044,152,129,0,-2.3467844,-4.2085195,363310,4,9,3141.000000000001,Q244234
364914,1956 au cinéma,0,16.52174,235,44,170,3.8792188,-12.078706,364914,6,9,13041.361047938994,Q829644
365148,Xavier Gélin,5,15.217392,54,124,233,14.409691,5.0284615,365148,5,1,1444.5174774200145,Q2651925
367153,Salomé Zourabichvili,9,17.826088,255,42,47,4.060109,12.163599,367153,7,4,3141.8333333333335,Q272416
367887,Frank Darabont,5,13.913044,54,124,233,24.522139,-12.697366,367887,4,1,4187.0,Q295445
371282,Faut pas rêver,0,11.304348,235,44,170,10.880674,-10.783689,371282,2,2,1049.0,Q3067511
381503,Rodney King,14,11.304348,0,164,49,-1.286045,23.880173,381503,2,2,1049.0000000000002,Q338389
382279,Noyades de Nantes,4,10.0,60,163,0,3.9095078,-22.630663,382279,1,4,0.0,Q2436102
384883,Kenji Mizoguchi,0,10.0,235,44,170,11.429152,-0.78976876,384883,1,9,0.0,Q55401
399122,Prix Juno,14,37.391304,0,164,49,11.272974,2.941722,399122,22,2,0.3,Q507057
403877,Marc Pajot,7,10.0,0,157,116,15.904893,5.649665,403877,1,6,0.0,Q3288308
405570,Port-Saïd,2,11.304348,193,77,88,8.999575,-8.250064,405570,2,6,7732.19599812903,Q134509
407181,Première guerre balkanique,2,13.913044,193,77,88,-8.573242,-15.936582,407181,4,4,10048.139716461239,Q177918
409367,Stade de la Licorne,2,11.304348,193,77,88,13.479971,-13.126622,409367,2,4,0.0,Q1568249
420583,Équipe du Togo de football,15,20.434784,0,148,245,1.6117845,23.69467,420583,9,3,8922.876891269138,Q191595
423111,Famille Servan-Schreiber,4,11.304348,60,163,0,-22.828377,13.728148,423111,2,6,0.0,Q3065499
428061,Roberto Mancini,16,16.52174,153,96,160,-3.4562778,-17.872568,428061,6,15,7437.440270336835,Q48330
432831,Emmanuel Adebayor,15,13.913044,0,148,245,-13.666629,20.128881,432831,4,3,2460.4977017374035,Q386876
433442,William Holden,11,12.608696,0,168,183,-6.081224,15.553479,433442,3,8,3143.0,Q95002
435754,Marioupol,9,20.434784,255,42,47,-7.019238,-21.139095,435754,9,4,50394.69988007851,Q37133
440262,Mourad Boudjellal,6,11.304348,0,126,172,-9.372948,-5.528033,440262,2,11,2427.0470262232557,Q264650
446475,Geraldine Page,0,10.0,235,44,170,22.193054,4.518306,446475,1,9,0.0,Q228650
450119,Nuon Chea,2,12.608696,193,77,88,-5.125691,22.336681,450119,3,4,0.5,Q379225
450123,Khieu Samphân,2,11.304348,193,77,88,-15.871935,-15.900851,450123,2,4,0.0,Q379203
458006,F91 Dudelange,9,11.304348,255,42,47,-6.9557767,-18.72419,458006,2,0,0.0,Q221752
461758,FK Jablonec,9,12.608696,255,42,47,-11.388391,-6.4679275,461758,3,0,2542.5078571428135,Q425599
461932,Guesch Patti,13,10.0,0,134,74,-0.17476521,-12.523154,461932,1,17,0.0,Q445675
462080,Derby (sport),8,11.304348,253,0,107,-17.844715,2.0696983,462080,2,0,1049.0000000000002,Q3246109
467330,Chakhtar Donetsk,9,16.52174,255,42,47,1.433663,-10.330808,467330,6,0,47713.4710797374,Q172969
467874,El País,2,12.608696,193,77,88,8.878117,23.047155,467874,3,4,2378.0865745969,Q50009
476970,Helena Noguerra,11,10.0,0,168,183,2.4057405,8.977235,476970,1,8,0.0,Q271640
479396,Liste des sélectionnés en équipe de France de rugby à XV,6,42.608696,0,126,172,-11.508588,16.543537,479396,26,11,3058.881961713477,Q6571139
482829,Yves Rénier,13,13.913044,0,134,74,-7.0949206,1.2919121,482829,4,17,19080.73333333334,Q2602323
486573,Claude Sérillon,4,10.0,60,163,0,-21.170479,-19.483913,486573,1,6,0.0,Q2978182
486760,Francine Bergé,13,12.608696,0,134,74,2.7840586,-9.394237,486760,3,17,2097.0,Q3081194
488846,Josée Dayan,11,19.130436,0,168,183,11.858109,-7.7696414,488846,8,1,26412.46666666688,Q542092
494287,Équipe des Fidji de rugby à XV,6,30.869566,0,126,172,-24.484034,23.204168,494287,17,11,6350.524609141656,Q1134669
495959,Équipe de Madagascar de football,15,11.304348,0,148,245,-17.762178,16.685396,495959,2,3,0.0,Q477304
495981,Équipe de Mauritanie de football,15,12.608696,0,148,245,10.209798,-12.854718,495981,3,3,3206.1024271683445,Q477067
496459,Déstalinisation,2,25.652174,193,77,88,12.269887,-6.4233894,496459,13,4,580.0521969516545,Q277560
501908,Campagne des Cent Fleurs,2,13.913044,193,77,88,-23.39226,-21.044048,501908,4,4,111.11486585310114,Q517371
502585,Richard Dreyfuss,11,13.913044,0,168,183,-12.458513,-10.895944,502585,4,8,11881.333333333336,Q181799
505373,Vivica A. Fox,3,11.304348,152,129,0,24.371037,7.559112,505373,2,2,14840.450806697825,Q220396
513058,Gérard Miller,4,10.0,60,163,0,-3.5975928,13.861654,513058,1,5,0.0,Q3124179
518415,Coupe Davis 1991,13,21.73913,0,134,74,-12.771271,-13.28577,518415,10,17,2132.979114170127,Q1178042
528459,Douchka Esposito,5,10.0,54,124,233,20.001003,-19.16397,528459,1,1,0.0,Q3038164
528925,Autonomie,1,10.0,175,95,13,-20.254183,-0.69501317,528925,1,14,0.0,Q484105
532762,Soulèvement de Wuchang,2,11.304348,193,77,88,-3.4924612,3.1587186,532762,2,9,3542.2781917545726,Q339291
538293,Gheorghe Gheorghiu-Dej,2,17.826088,193,77,88,-6.716078,-18.17584,538293,7,4,0.0,Q294072
540273,Calendrier lunaire,0,13.913044,235,44,170,-19.841478,22.908817,540273,4,9,1047.0,Q185688
542792,France-Nouvelle-Zélande en rugby à XV,6,24.347828,0,126,172,17.27931,-3.548989,542792,12,11,1349.7908659967486,Q3080552
546811,Ventilation liquidienne,11,12.608696,0,168,183,-12.9486065,6.348946,546811,3,8,524.0,Q923732
554146,Triades chinoises,2,11.304348,193,77,88,16.414934,11.211135,554146,2,4,1742.8413889866686,Q329978
555661,Alliance populaire révolutionnaire américaine,4,11.304348,60,163,0,20.805927,5.505909,555661,2,6,1049.0,Q855669
562759,Argentine-France en rugby à XV,6,12.608696,0,126,172,21.302544,-3.4938002,562759,3,11,0.0,Q2860959
572224,Grenade à main,19,11.304348,185,97,239,-17.63946,10.963051,572224,2,5,0.0,Q173517
573720,Michael Biehn,11,11.304348,0,168,183,-4.5822363,20.744394,573720,2,8,7902.499999999998,Q241510
574874,Vera Miles,11,10.0,0,168,183,-18.32756,6.2873254,574874,1,8,0.0,Q237864
585064,Euroscepticisme,19,17.826088,185,97,239,14.031076,-24.232742,585064,7,5,7645.499999999999,Q223200
588949,Claude Le Roy,15,15.217392,0,148,245,-23.91701,-6.2693353,588949,5,3,2097.0,Q719106
590388,Fidji-France en rugby à XV,6,10.0,0,126,172,13.528115,-2.0816958,590388,1,11,0.0,Q3071450
594231,Stade Jean-Bouin (Paris),15,12.608696,0,148,245,-13.667518,6.5396304,594231,3,3,11796.658640212854,Q670499
597524,Stade Feijenoord,16,11.304348,153,96,160,-11.68698,4.0940504,597524,2,15,5.333333333333334,Q330298
599995,Nicolas Mahut,13,32.173912,0,134,74,-20.544588,-10.444077,599995,18,17,3068.6320362480947,Q317974
600725,Sergio Parisse,6,16.52174,0,126,172,17.846968,-15.307112,600725,6,11,20.871265662442134,Q188309
605565,Nelson Monfort,13,11.304348,0,134,74,-23.608074,-8.980422,605565,2,17,30600.0,Q3337967
612093,Veltins-Arena,16,11.304348,153,96,160,18.718872,-2.9561832,612093,2,0,0.0,Q150961
613042,Klaas-Jan Huntelaar,9,11.304348,255,42,47,8.497572,-9.484339,613042,2,0,1049.0,Q26069
620274,Dominique Bourg,4,10.0,60,163,0,-11.774425,24.453602,620274,1,6,0.0,Q3035015
621108,Saïd Boualam,4,16.52174,60,163,0,7.1180387,-20.210617,621108,6,6,1458.3623578179881,Q3474785
621611,Monique Chaumette,13,11.304348,0,134,74,-20.938025,24.752861,621611,2,17,3141.0,Q274043
621706,Québec solidaire,4,13.913044,60,163,0,18.16355,8.709527,621706,4,6,52148.28035710434,Q2660011
622490,Michel Fau,11,10.0,0,168,183,-11.023687,9.177346,622490,1,1,0.0,Q3309608
623923,Marlee Matlin,11,10.0,0,168,183,5.186035,-0.3267013,623923,1,8,0.0,Q213287
624637,Mario Ledesma,6,16.52174,0,126,172,3.511876,-13.521327,624637,6,11,5215.1307129544775,Q2607117
624762,Gonzalo Quesada,6,13.913044,0,126,172,2.4335763,13.9317875,624762,4,11,12715.731666528647,Q1174510
626182,Arnaud Boetsch,13,16.52174,0,134,74,4.531267,5.285798,626182,6,17,0.644047619047619,Q691217
626751,Delphine Batho,4,13.913044,60,163,0,10.740521,-18.945715,626751,4,6,27496.166666667006,Q291385
628019,Marc Lièvremont,6,28.26087,0,126,172,22.920341,15.425007,628019,15,11,10533.183192994247,Q2342037
632171,Liberté de religion,2,10.0,193,77,88,13.764191,3.7393212,632171,1,4,0.0,Q171899
635477,Georges Loustaunau-Lacau,4,12.608696,60,163,0,7.6233582,21.719755,635477,3,6,2097.0,Q3103122
641185,Émile Servan-Schreiber,4,11.304348,60,163,0,-6.3876657,-24.33525,641185,2,6,0.0,Q3588759
641975,Gérard Noiriel,4,11.304348,60,163,0,24.784657,-15.502424,641975,2,6,1049.0,Q3124212
651553,Tamouls,1,13.913044,175,95,13,-6.3292937,-20.738794,651553,4,14,3979.7549559892827,Q173491
660862,"Robin des Bois, prince des voleurs",11,15.217392,0,168,183,-24.34992,9.402036,660862,5,8,4574.499999999998,Q486822
666523,Salomé Lelouch,11,12.608696,0,168,183,-9.493068,-18.363361,666523,3,1,2097.0,Q3470077
680375,Easy listening,14,37.391304,0,164,49,20.132408,-22.167725,680375,22,2,0.3,Q848399
682434,Abraham Laboriel Junior,14,10.0,0,164,49,12.668125,-6.479704,682434,1,2,0.0,Q318159
691212,Rue du Faubourg-Saint-Honoré,4,10.0,60,163,0,10.001306,-0.5292971,691212,1,4,0.0,Q1027432
694994,Renaissance sportive de Berkane,15,11.304348,0,148,245,-15.721225,-18.027836,694994,2,3,1049.0,Q3424751
695602,Renault Floride et Caravelle,3,12.608696,152,129,0,2.9753118,-5.623997,695602,3,9,1049.0,Q614939
700384,Michel Wieviorka,19,10.0,185,97,239,10.923302,-23.059195,700384,1,5,0.0,Q708736
702377,Frédéric Piquionne,8,10.0,253,0,107,-10.574279,-21.906265,702377,1,0,0.0,Q380140
706025,William Hurt,11,20.434784,0,168,183,4.182357,13.4459,706025,9,8,73877.83605677752,Q105825
710458,Minorité,19,10.0,185,97,239,-12.086271,14.338433,710458,1,5,0.0,Q30103
714305,Pierre Larrouturou,19,10.0,185,97,239,24.510208,-22.72718,714305,1,5,0.0,Q3385791
719197,Peter Graves,0,11.304348,235,44,170,5.5144205,19.31022,719197,2,9,18054.287907302525,Q156532
730437,Classement World Rugby des équipes nationales de rugby à XV,6,12.608696,0,126,172,-21.501286,-13.251254,730437,3,11,0.0,Q589794
731711,Bruno Retailleau,19,12.608696,185,97,239,-20.982944,-22.6706,731711,3,5,8216.833333333185,Q2926942
741501,Paul Michael Glaser,5,10.0,54,124,233,6.631477,19.150587,741501,1,1,0.0,Q527306
750307,Magasin de musique en ligne,14,37.391304,0,164,49,3.459392,-20.996935,750307,22,2,0.3,Q43060
751865,"Poséidon (film, 2006)",11,11.304348,0,168,183,-10.140574,16.190136,751865,2,8,397.9999999999999,Q906633
754751,Władysław Gomułka,2,23.043478,193,77,88,-8.350721,11.038756,754751,11,4,116.15262805821617,Q159603
760476,Zohra Drif,4,11.304348,60,163,0,17.361824,6.4505544,760476,2,6,0.0,Q3575695
773577,Nick Brimble,11,10.0,0,168,183,-16.036476,13.534614,773577,1,8,0.0,Q1985349
773579,Mary Elizabeth Mastrantonio,11,12.608696,0,168,183,23.378983,21.413431,773579,3,8,523.1666666666667,Q235205
773953,Mátyás Rákosi,2,20.434784,193,77,88,-19.44879,-24.180693,773953,9,4,150.94769933140017,Q207631
775976,Armée de libération nationale (Algérie),4,20.434784,60,163,0,10.496966,10.649199,775976,9,6,2187.6401313501315,Q2746356
782143,George Wendt,11,10.0,0,168,183,13.951297,21.925106,782143,1,8,0.0,Q505969
791177,Esclavage dans le monde arabo-musulman,4,10.0,60,163,0,-2.5944967,-14.822689,791177,1,6,0.0,Q768361
794003,Discographie de Michel Sardou,12,19.130436,0,160,220,6.5094733,13.623597,794003,8,16,0.0,Q3029977
795816,Éléonore Gosset,11,10.0,0,168,183,1.4621121,-9.079625,795816,1,1,0.0,Q775425
796572,Bob Gunton,5,11.304348,54,124,233,3.8744082,22.446533,796572,2,1,0.0,Q352203
796615,Kyra Sedgwick,3,11.304348,152,129,0,-17.429245,-5.3484726,796615,2,9,0.0,Q229572
798899,William Goldman,11,11.304348,0,168,183,7.25032,12.731069,798899,2,8,2096.0,Q506885
801652,Point zéro des routes de France,7,11.304348,0,157,116,-13.162403,2.664062,801652,2,6,1048.9999999999998,Q2467833
807202,Ryan Babel,16,23.043478,153,96,160,22.444017,-23.409296,807202,11,15,12187.39919328967,Q184218
810706,"Le Fugitif (film, 1993)",2,12.608696,193,77,88,6.6546144,-14.456389,810706,3,9,14228.934638349268,Q156309
814489,Anthony Le Tallec,9,10.0,255,42,47,-6.8277664,-10.131351,814489,1,0,0.0,Q128895
814918,Guy Williams (acteur),0,10.0,235,44,170,5.003025,18.604858,814918,1,9,0.0,Q562093
815608,Thomas Mitchell,5,12.608696,54,124,233,0.19313446,2.3741746,815608,3,1,3141.0,Q317026
822534,Jack Ryan,2,11.304348,193,77,88,-18.180887,1.3636061,822534,2,4,1049.0,Q1068314
823001,Gareth Southgate,16,10.0,153,96,160,-13.095954,-8.205521,823001,1,15,0.0,Q316681
825812,Delphine Chanéac,3,10.0,152,129,0,4.4387116,23.254337,825812,1,9,0.0,Q456043
835814,Ferdinand de Bourbon-Siciles,0,13.913044,235,44,170,-14.149132,-15.073947,835814,4,10,523.5,Q2324276
836354,Michael Wincott,11,10.0,0,168,183,13.761846,-20.576263,836354,1,8,0.0,Q707500
836448,Porto Velho,19,10.0,185,97,239,-7.795194,-11.06053,836448,1,5,0.0,Q172512
840490,Dominique Cantien,19,10.0,185,97,239,-3.1239314,-18.900143,840490,1,5,0.0,Q3035042
843354,Maxime Médard,6,30.869566,0,126,172,-3.9652207,-21.138168,843354,17,11,61.23022202106534,Q2182964
843413,Loi-cadre Defferre,4,10.0,60,163,0,21.47842,23.122929,843413,1,4,0.0,Q1088290
846948,Les Enfants de la télé (France),13,20.434784,0,134,74,3.7420382,12.567823,846948,9,17,67405.46666666673,Q3232354
847599,Français (peuple),0,13.913044,235,44,170,-5.425493,9.838532,847599,4,10,3157.0,Q121842
858346,Anthony Delon,5,15.217392,54,124,233,18.423006,-8.00503,858346,5,1,19949.96394322234,Q573147
860766,Olivier Echouafni,15,17.826088,0,148,245,22.025755,-23.97194,860766,7,3,0.4761904761904761,Q2495106
864806,Nils Tavernier,11,15.217392,0,168,183,3.9754388,17.181406,864806,5,1,10424.0,Q3341887
874865,Fulgence Ouedraogo,6,10.0,0,126,172,6.1927433,8.682345,874865,1,11,0.0,Q596064
875257,Histoire du Pakistan,1,15.217392,175,95,13,7.3637557,5.0381165,875257,5,14,29755.213172269665,Q726994
875323,Ourdou,1,16.52174,175,95,13,-9.201716,19.412685,875323,6,14,5651.004955989288,Q1617
877959,Guilhem Guirado,6,38.695656,0,126,172,1.0741096,15.945831,877959,23,11,1955.93028007462,Q2359466
882683,Jack Cassidy,11,10.0,0,168,183,-18.744118,17.201529,882683,1,8,0.0,Q1350489
882709,Louis Jourdan,0,11.304348,235,44,170,-24.537207,6.205786,882709,2,9,1049.0,Q364083
889928,Emmanuelle Bercot,3,11.304348,152,129,0,11.5539255,-12.928046,889928,2,9,18576.0,Q272804
895994,Thibault Lassalle,19,10.0,185,97,239,-23.072298,-11.310467,895994,1,5,0.0,Q3524034
897154,Myriam Boyer,11,12.608696,0,168,183,-17.277956,6.464437,897154,3,8,4187.0,Q658160
898921,Marc Éliard,20,19.130436,0,134,135,23.92707,2.383054,898921,8,12,0.0,Q3287989
899678,Robert Loggia,3,11.304348,152,129,0,-17.539598,-6.9646235,899678,2,9,3141.000000000001,Q361238
899878,Régionalisme (politique),19,11.304348,185,97,239,22.964746,20.33995,899878,2,5,1049.0,Q2684060
903251,Jason Patric,5,10.0,54,124,233,-23.813807,-1.5105636,903251,1,1,0.0,Q361412
907222,Mathieu Bodmer,2,11.304348,193,77,88,20.089249,6.751436,907222,2,4,0.0,Q266827
913385,Gene Barry,5,10.0,54,124,233,16.499262,-13.66456,913385,1,1,0.0,Q558368
920152,Katharine Ross,3,12.608696,152,129,0,16.977867,-14.358357,920152,3,9,302.09490772385493,Q232837
923202,Forces armées turques,9,10.0,255,42,47,-17.239866,-8.171661,923202,1,4,0.0,Q501053
923518,Syndrome nerveux des hautes pressions,11,10.0,0,168,183,-16.56698,8.741533,923518,1,8,0.0,Q955638
925741,Judy Greer,11,10.0,0,168,183,-2.406909,-2.8711255,925741,1,8,0.0,Q236189
925787,Femme fatale,11,10.0,0,168,183,3.8167834,12.748168,925787,1,8,0.0,Q222573
927406,Gabrielle Russier,11,10.0,0,168,183,-9.596809,0.4567672,927406,1,1,0.0,Q3094142
930347,Joanne Whalley,3,10.0,152,129,0,4.4556384,-23.860552,930347,1,9,0.0,Q164069
930533,Neal McDonough,11,10.0,0,168,183,15.091717,-8.589409,930533,1,8,0.0,Q445125
932904,Parti libéral colombien,4,11.304348,60,163,0,-12.364131,-4.8392653,932904,2,6,1049.0,Q939021
934492,Stéphane Ruffier,8,13.913044,253,0,107,14.206702,-13.600185,934492,4,0,0.0,Q439185
934688,Sela Ward,3,13.913044,152,129,0,18.521183,-17.8757,934688,4,9,16272.344999708264,Q229187
946885,Jeu de course,3,12.608696,152,129,0,-13.363202,20.928478,946885,3,9,0.0,Q3177867
951307,Christophe Sirchis,20,10.0,0,134,135,0.5121176,-23.985605,951307,1,12,0.0,Q2966484
951508,Katy Jurado,5,12.608696,54,124,233,-6.648417,-5.9488206,951508,3,1,236.79999999999998,Q259446
952654,Brioni,0,10.0,235,44,170,17.160944,10.006036,952654,1,2,0.0,Q849724
957751,Kevin Durand,11,10.0,0,168,183,4.67562,4.867925,957751,1,8,0.0,Q320084
961573,Chiwetel Ejiofor,11,13.913044,0,168,183,-4.7084103,7.15964,961573,4,8,6263.999999999999,Q317343
962075,Joachim Löw,16,13.913044,153,96,160,-8.775949,24.091387,962075,4,0,2097.0,Q4462
963617,Bataille de Montgisard,7,10.0,0,157,116,-2.798842,22.816671,963617,1,6,0.0,Q847287
966614,Guerre civile du Sri Lanka,1,12.608696,175,95,13,3.4604294,11.6014805,966614,3,14,5778.2450440107095,Q213394
974458,Forum des Halles,4,11.304348,60,163,0,-24.999105,-8.86394,974458,2,5,1049.0,Q939893
977697,Kévin Monnet-Paquet,8,15.217392,253,0,107,-24.064676,-4.6022243,977697,5,0,697.3333333333402,Q568977
990110,Enrico Chiesa,16,11.304348,153,96,160,11.984706,2.9472365,990110,2,15,1049.0,Q345026
993065,Rufus Sewell,11,12.608696,0,168,183,-5.5242887,1.0219826,993065,3,8,3143.0,Q299217
995122,Fiona Gélin,5,12.608696,54,124,233,-10.221608,-6.0526834,995122,3,1,0.0,Q2396393
996183,Raqqa,17,93.478264,235,94,0,7.1180305,-5.580789,996183,65,7,63726.20635554995,Q283368
997341,Patinage de vitesse sur piste courte aux Jeux olympiques de 1998,4,12.608696,60,163,0,13.749032,-0.44554946,997341,3,6,2097.0,Q848028
1001514,Idleb,17,88.260864,235,94,0,-12.272007,19.917257,1001514,61,7,576.502698651847,Q504657
1011362,Plongée profonde,11,10.0,0,168,183,-8.519816,-22.046062,1011362,1,8,0.0,Q281975
1015575,Yoann Huget,6,33.47826,0,126,172,17.085783,10.652499,1015575,19,11,44.91993847935764,Q3572366
