,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
267983,Wilaya_de_Mascara,18.709677,0,157,116,9.862591,12.8690605,267983,4,21,40710.3271607873
268206,Dany_Carrel,12.903226,0,134,135,-4.562045,-12.650157,268206,2,12,0.0
268899,Sidi_Aïch_(Algérie),10.0,0,157,116,13.449041,16.907215,268899,1,21,0.0
269010,Lalo_Schifrin,10.0,253,0,107,23.11611,-12.112398,269010,1,22,0.0
269253,Wallen,10.0,185,97,239,-22.076904,-19.273191,269253,1,10,0.0
269372,Pauvreté_en_France,15.806452,60,163,0,11.070081,-9.280406,269372,3,2,1117.0
270677,Roxana_Maracineanu,36.129032,193,77,88,-17.31282,-18.974579,270677,10,9,307.37927703370883
270776,Eva_Joly,21.612904,193,77,88,16.160122,8.169812,270776,5,9,2302.7609974725974
270918,Austerlitz_(film),10.0,0,168,183,9.246957,-6.5022516,270918,1,21,0.0
272404,Réassurance,10.0,60,163,0,11.141022,13.006867,272404,1,4,0.0
272925,Quai_des_Orfèvres_(film),15.806452,0,168,183,19.41214,10.545757,272925,3,5,2898.9892090434537
273701,Sport_de_combat,15.806452,255,42,47,-1.5082546,19.676785,273701,3,1,7777.0
274590,Predator_2,10.0,185,97,239,15.839121,1.8128664,274590,1,10,0.0
275567,Christine_Ockrent,15.806452,60,163,0,-5.195428,-23.470337,275567,3,2,3347.0
276003,Florian_Zeller,18.709677,0,134,135,-2.419757,16.151724,276003,4,0,1151.7777777777776
277615,Laura_Flessel,36.129032,193,77,88,12.831221,0.08488407,277615,10,9,2167.698925281391
278201,Carl_Bernstein,12.903226,152,129,0,-11.2065935,-15.682457,278201,2,6,0.0
278534,The_Edge,18.709677,60,163,0,6.0561237,17.087994,278534,4,13,1997.0704844862732
280514,Philippe_Bas_(homme_politique),18.709677,193,77,88,14.327928,1.8786216,280514,4,9,5116.924026673442
285323,Jean-François_Stévenin,18.709677,0,168,183,13.991963,16.665358,285323,4,5,1640.25
287067,Ministère_français,24.516129,193,77,88,18.575293,-13.895895,287067,6,9,8556.26837433711
288527,Championnat_du_monde_masculin_de_volley-ball,18.709677,41,139,0,-2.5258093,-20.676086,288527,4,8,0.3333333333333333
292075,Johnny_Rep,10.0,0,148,245,10.065717,23.665142,292075,1,15,0.0
293365,Jérémy_Michalak,21.612904,235,44,170,-12.774681,5.9092298,293365,5,20,870.3017720145066
294561,Guerre_américano-mexicaine,15.806452,60,163,0,-16.656525,13.236352,294561,3,13,3714.7241563218217
295585,True_Lies,12.903226,0,168,183,17.605583,-5.900858,295585,2,5,168.61427669552518
296068,Faurecia,12.903226,0,134,74,-3.279363,-17.813358,296068,2,19,1117.0
299535,Dario_Moreno,10.0,0,168,183,24.57872,-13.18614,299535,1,5,0.0
301035,Angie_Dickinson,12.903226,253,0,107,-23.952845,7.462154,301035,2,22,0.0
301356,Béton_armé,18.709677,153,96,160,-18.137983,15.547623,301356,4,16,1117.0
303121,Habib_Beye,12.903226,54,124,233,14.612233,-16.211575,303121,2,7,1117.0
303880,Jeunesses_nationalistes_révolutionnaires,18.709677,0,164,49,-16.307722,11.687146,303880,4,14,1117.0
304569,Jacques_Weber,24.516129,235,44,170,3.5132482,-20.8703,304569,6,20,115063.63806483045
306886,Adrienne_Barbeau,10.0,253,0,107,13.991025,16.306906,306886,1,22,0.0
308035,Romain_Goupil,12.903226,0,168,183,-17.913256,-2.0280848,308035,2,5,3345.0
310006,Olivier_Dacourt,21.612904,54,124,233,4.5372415,-18.288012,310006,5,7,3508.5
314148,Roger_Coggio,15.806452,0,168,183,-13.420091,0.035988774,314148,3,5,1271.533823529412
316088,Éther_diéthylique,12.903226,0,134,74,-11.263725,-6.1384416,316088,2,19,8880.0
316728,Henri_Decoin,27.419353,0,168,183,21.383465,-6.632643,316728,7,5,15044.286537690336
318400,Jocelyn_Gourvennec,21.612904,54,124,233,15.451616,15.195712,318400,5,7,171081.77285448494
318874,Alou_Diarra,12.903226,0,148,245,7.9377627,13.195703,318874,2,15,1117.0
320878,Emmanuel_Mouret,12.903226,192,192,192,16.670185,5.3058953,320878,2,4,1117.0
321703,Le_Rideau_déchiré,10.0,255,42,47,-1.1853143,14.459563,321703,1,1,0.0
324945,Roazhon_Park,27.419353,0,160,220,19.812546,7.857153,324945,7,23,47874.0
325677,Kathleen_Turner,18.709677,253,0,107,-24.835161,-1.7152709,325677,4,22,56677.81297669419
326382,Théories_du_complot_à_propos_des_attentats_du_11_septembre_2001,65.16129,153,96,160,-17.8129,-21.500122,326382,20,16,1042.9775054005208
327292,Les_Sous-doués,10.0,255,42,47,-4.9971004,-5.2033386,327292,1,1,0.0
329651,Cardiff_City_Football_Club,10.0,54,124,233,14.122428,-19.721315,329651,1,7,0.0
330656,Vallée_de_San_Fernando,18.709677,185,97,239,11.663799,22.096834,330656,4,10,64194.44641693837
331828,Red_Warriors,18.709677,0,164,49,13.708983,-10.916384,331828,4,14,0.6666666666666666
336416,Martin_Hirsch,18.709677,60,163,0,7.687034,9.976885,336416,4,2,23127.90898142554
343186,Rachid_Taha,100.0,0,157,116,3.478525,-2.4236662,343186,32,21,53017.19359293978
344667,USS_Nautilus_(SSN-571),12.903226,192,192,192,-9.5099745,-1.7074054,344667,2,18,1117.0
346027,Bean_(film),10.0,253,0,107,15.204822,21.292774,346027,1,22,0.0
347760,Allianz_Arena,15.806452,235,94,0,5.2924037,9.594138,347760,3,3,1125.3518740031896
349115,Alpha_Jet,18.709677,192,192,192,8.699788,-22.173265,349115,4,18,0.0
354669,Ronald_Koeman,44.838707,0,148,245,21.898186,-18.251154,354669,13,15,19352.092410164583
355677,Alan_Shepard,21.612904,175,95,13,13.177393,-17.0666,355677,5,13,4462.0
355833,Danièle_Thompson,12.903226,235,44,170,-23.107271,-14.617395,355833,2,5,2232.0
355926,ESIM,12.903226,60,163,0,-13.39368,5.985484,355926,2,4,0.0
356971,Empire_colonial_néerlandais,12.903226,60,163,0,14.030304,-23.624826,356971,2,13,0.0
357403,Julien_Guiomar,24.516129,0,168,183,-11.78615,15.594344,357403,6,5,11852.749783800695
358899,Jacques_Pâris_de_Bollardière,53.548386,0,126,172,11.675281,-5.7360506,358899,16,11,13512.56050255018
359843,Debbie_Reynolds,10.0,114,121,10,3.2436874,-19.068874,359843,1,1,0.0
360335,Dose_létale_médiane,10.0,185,97,239,-15.78288,2.9079568,360335,1,10,0.0
361655,Maurice_Risch,18.709677,0,168,183,20.846655,16.522064,361655,4,5,1246.5302980646447
363309,Alain_Carignon,15.806452,193,77,88,22.726616,-4.0432234,363309,3,9,0.0
364644,Suzy_Delair,18.709677,0,168,183,13.601539,9.842036,364644,4,5,3938.0397638725103
365156,Fanny_Cottençon,10.0,0,168,183,-20.522919,15.881994,365156,1,5,0.0
365164,Nathalie_Roussel,15.806452,235,44,170,19.137613,-23.767857,365164,3,20,3150.6666666666456
365273,Hakim_El_Karoui,15.806452,193,77,88,-2.2827606,-20.064638,365273,3,9,2233.0
365726,Raymond_Bussières,12.903226,255,42,47,-11.471903,-21.652632,365726,2,1,1117.0
372904,Coup-de-poing_américain,10.0,255,42,47,-10.059279,-11.570227,372904,1,1,0.0
373111,Goldie_Hawn,12.903226,253,0,107,19.06633,7.1230545,373111,2,12,9746.609022022843
378712,Georges_Beller,10.0,0,168,183,-18.420708,23.196203,378712,1,5,0.0
380064,Riksdag_(Suède),41.935482,175,95,13,-15.364446,-17.618876,380064,12,13,1542.5166666666457
380252,Hôtel_de_Lassay,10.0,193,77,88,20.222727,9.226138,380252,1,9,0.0
381678,Frédéric_Schoendoerffer,12.903226,192,192,192,10.272146,-18.166927,381678,2,4,0.0
381747,Anne-Marie_Étienne,10.0,235,44,170,21.432867,21.33759,381747,1,20,0.0
384844,Taxi_2,15.806452,0,134,74,20.756872,-12.781608,384844,3,19,3605.5613688446215
388450,Sophie_de_La_Rochefoucauld,10.0,193,77,88,-5.2008367,-1.0450357,388450,1,9,0.0
390950,Cotignac,15.806452,0,126,172,8.060363,-3.9121027,390950,3,11,1117.0
392618,Stade_2,12.903226,235,44,170,13.209852,-20.584503,392618,2,7,185032.0
393998,Allianz,10.0,235,94,0,-1.7345971,24.677021,393998,1,3,0.0
394542,Bretagne_(province_romaine),15.806452,192,192,192,14.662863,-6.214227,394542,3,2,0.0
396218,Opération_Bojinka,12.903226,153,96,160,14.959652,-12.64057,396218,2,16,0.0
396624,Henri_Alleg,53.548386,0,126,172,-22.024918,-21.80085,396624,16,11,1322.3684591935144
396768,Équipe_du_Brésil_de_volley-ball,18.709677,41,139,0,18.825504,-8.434729,396768,4,8,0.3333333333333333
405579,Christian_Vincent,24.516129,192,192,192,-24.5486,10.278012,405579,6,12,4462.0
408091,Emma_Sjöberg,10.0,0,134,74,6.550738,23.046263,408091,1,19,0.0
409367,Stade_de_la_Licorne,15.806452,54,124,233,-21.711985,-12.441517,409367,3,7,56467.5
415199,"Le_Magnifique_(film,_1973)",30.32258,0,168,183,-1.5949229,-2.701037,415199,8,5,12572.862205706171
415357,Maurice_Audin,65.16129,0,126,172,24.602304,12.909424,415357,20,11,5324.776096693409
416325,Casino_Royale_(roman),27.419353,114,121,10,-5.125354,1.2065516,416325,7,0,5300.0395362485315
419846,Vol_11_American_Airlines,79.677414,153,96,160,21.304169,14.947704,419846,25,16,4567.998484712986
419926,Vol_77_American_Airlines,68.064514,153,96,160,7.6918654,1.405125,419926,21,16,1304.7474452872088
420993,Benjamin_Stora,15.806452,0,126,172,-18.259336,-18.431051,420993,3,11,39.171701982228306
423794,Folke_Bernadotte,18.709677,152,129,0,-17.963297,3.3459272,423794,4,6,4456.333333333333
426593,Armoiries_de_la_France,12.903226,193,77,88,13.619999,21.380157,426593,2,9,2232.0
431332,Jean-Marc_Ferreri,15.806452,0,148,245,-5.011969,3.7142363,431332,3,15,1188.7384829577923
437437,Ruth_Bader_Ginsburg,15.806452,152,129,0,19.159103,-24.853523,437437,3,6,4456.0
439821,Ouragan_Wilma,18.709677,192,192,192,-7.7529297,1.2059414,439821,4,13,0.6666666666666666
440262,Mourad_Boudjellal,12.903226,0,160,220,-9.581243,2.8578224,440262,2,23,0.0
451953,GRU_(Russie),12.903226,152,129,0,16.951204,1.5670444,451953,2,6,0.0
455480,David_Soul,12.903226,114,121,10,-7.841548,-5.695976,455480,2,1,1117.0
457202,Rodolphe_Burger,21.612904,0,157,116,-16.118324,-5.327446,457202,5,21,18927.293675565972
459856,Petites_Antilles,15.806452,192,192,192,-10.657929,8.213718,459856,3,13,1032.8476190476188
463198,Alain_Afflelou_(entrepreneur),12.903226,0,157,116,1.5264313,-22.82271,463198,2,21,1117.0
466074,The_Joshua_Tree,15.806452,60,163,0,3.37687,10.530989,466074,3,13,0.0
466443,Isaac_de_Bankolé,12.903226,114,121,10,10.875866,-16.376257,466443,2,0,1258.6561136532882
470007,Grand_incendie_de_Londres,10.0,192,192,192,3.7215106,16.927313,470007,1,24,0.0
472778,Mon_beau-père_et_moi,10.0,152,129,0,-2.0471053,-8.271281,472778,1,6,0.0
473093,Rémi_Garde,21.612904,54,124,233,0.75375664,6.801104,473093,5,7,295.5
473127,Marc_Keller,12.903226,54,124,233,24.253119,23.756601,473127,2,7,0.0
474123,The_Boston_Globe,15.806452,192,192,192,24.872923,5.569083,474123,3,25,2233.0
477850,Masters_de_tennis_masculin,18.709677,0,164,49,9.361103,-21.607702,477850,4,14,434.84106312530025
482527,Jean-François_Balmer,10.0,235,44,170,-14.30464,14.995945,482527,1,20,0.0
487968,Seuil_de_pauvreté,24.516129,60,163,0,9.605628,0.34812894,487968,6,2,25912.41422229573
493584,Équipe_de_Gambie_de_football,21.612904,235,94,0,6.802059,-10.03519,493584,5,3,2249.2706349206346
494421,Troisième_Voie_(France),10.0,0,164,49,-7.3561378,11.917721,494421,1,14,0.0
495959,Équipe_de_Madagascar_de_football,15.806452,235,94,0,-20.742905,-13.995153,495959,3,3,24.0
502411,Steve_Hillage,41.935482,0,157,116,-9.286211,8.303247,502411,12,21,219.78571428571428
503738,Régis_Laspalès,18.709677,235,44,170,13.787353,11.771535,503738,4,20,12735.991624347409
505409,Salisbury_(Royaume-Uni),18.709677,152,129,0,14.653349,12.988174,505409,4,6,23203.01341165657
507453,Raoni_Metuktire,12.903226,235,44,170,-18.11379,1.9905388,507453,2,20,70410.54292891364
508563,Chaâbi_algérien,21.612904,0,157,116,8.1826105,-1.0402381,508563,5,21,0.16666666666666666
508869,"Elektra_(film,_2005)",12.903226,185,97,239,15.131704,-9.291439,508869,2,10,1117.0
521018,Spencer_Tracy,10.0,114,121,10,-1.5097268,0.34695157,521018,1,1,0.0
522139,Tia_Carrere,10.0,153,96,160,-3.6861546,9.886705,522139,1,22,0.0
524731,Yves_Jacques,12.903226,0,134,74,-20.74654,18.837225,524731,2,19,0.0
528527,Stade_Louis-II,10.0,0,160,220,15.696701,-1.3886424,528527,1,23,0.0
529428,Entente_sportive_sétifienne,12.903226,0,126,172,1.1764008,13.598932,529428,2,11,1117.0
531247,Feliciano_López,33.225807,41,139,0,12.210984,-9.162766,531247,9,8,157.88811147963574
537808,Cybill_Shepherd,12.903226,253,0,107,2.1607406,5.603186,537808,2,22,1117.0
540766,Jeff_Koons,10.0,153,96,160,-4.70513,-13.190405,540766,1,16,0.0
540881,Pouic-Pouic,21.612904,0,134,135,21.076937,-6.291126,540881,5,12,1579.1413134589777
545160,Pola_Negri,10.0,0,134,74,24.730412,9.798236,545160,1,19,0.0
545712,Martine_Sarcey,10.0,0,168,183,-12.788224,9.845985,545712,1,5,0.0
547522,James_Earl_Jones,12.903226,192,192,192,23.667036,-9.5931,547522,2,25,1117.0
548640,Salomé_Stévenin,21.612904,0,168,183,11.135151,-24.80824,548640,5,5,17678.944231871796
551774,Leslie_Mann,18.709677,0,168,183,24.624907,18.246939,551774,4,5,1566.3696969696985
558713,Liste_des_lacs_de_barrage_de_France,12.903226,60,163,0,-15.170639,21.745756,558713,2,4,0.0
560119,Burt_Reynolds,82.58064,253,0,107,-12.226693,-14.860832,560119,26,22,163113.7944163971
561885,Laura_Antonelli,15.806452,0,168,183,16.146778,-0.3772447,561885,3,5,1206.0182783882772
562737,Elche,15.806452,192,192,192,-21.87396,-8.523667,562737,3,3,0.5
562933,Métis_(Canada),15.806452,60,163,0,-10.9303875,10.0834055,562933,3,4,0.5
563320,Pauline_Viardot,12.903226,0,134,74,23.700523,2.1045377,563320,2,19,0.0
567466,Paul_Aussaresses,59.35484,0,126,172,-10.990766,-9.498882,567466,18,11,24789.613476923103
567920,Tryon_(Caroline_du_Nord),12.903226,0,134,74,-14.090563,-2.441598,567920,2,2,5177.81525974026
575493,Saint_Louis_(paquebot),10.0,60,163,0,-2.530856,-16.177761,575493,1,13,0.0
577989,Francesca_Schiavone,10.0,0,164,49,-10.201312,-23.166208,577989,1,14,0.0
583659,Texas_Ranger_Division,10.0,152,129,0,21.468672,19.204277,583659,1,22,0.0
595033,Lehi,18.709677,152,129,0,-8.505892,-2.3906856,595033,4,6,372.00000000001023
599995,Nicolas_Mahut,44.838707,41,139,0,17.565243,12.032769,599995,13,8,1008.6464428397602
601297,La_Vie_devant_nous_(série_télévisée),10.0,235,44,170,-1.9471602,-20.42458,601297,1,20,0.0
603972,Peter_et_Elliott_le_dragon,12.903226,192,192,192,-4.4946465,2.7637498,603972,2,12,1117.0
605700,Vol_175_United_Airlines,65.16129,153,96,160,8.533654,-21.12661,605700,20,16,293.74487925161515
605707,Vol_93_United_Airlines,70.96774,153,96,160,6.4988513,11.965483,605707,22,16,27198.27789400085
608245,Vin_Mariani,12.903226,60,163,0,-20.672768,-4.9924955,608245,2,4,0.0
609960,Margaret_Smith_Court,24.516129,0,164,49,11.498954,-11.903771,609960,6,14,629.6158515858497
616979,Des_gens_sans_importance,21.612904,0,134,135,3.6279678,-19.969776,616979,5,12,399.5593812070283
617031,Voici_le_temps_des_assassins,12.903226,255,42,47,19.149458,-4.326321,617031,2,1,2232.0
618513,Équipe_de_France_de_Coupe_Davis,39.032257,41,139,0,-21.55133,2.8028457,618513,11,8,22786.970680525013
618670,Robinson_Stévenin,18.709677,0,168,183,-7.9731727,6.543474,618670,4,5,1117.0
619151,Circuit_Paul-Ricard,12.903226,192,192,192,-22.609955,0.7293841,619151,2,17,0.0
622490,Michel_Fau,21.612904,235,44,170,10.914249,11.221757,622490,5,20,43303.28158243801
632078,Démocrates_de_Suède,39.032257,175,95,13,-19.223907,-19.312752,632078,11,13,1535.8499999999792
642636,Andy_Selva,15.806452,235,94,0,-16.650984,-14.641808,642636,3,3,0.0
644833,Toshirō_Mifune,12.903226,255,42,47,22.417606,13.817299,644833,2,1,1117.0
649710,Claudius_Dornier,18.709677,192,192,192,22.922453,-8.482957,649710,4,18,0.0
650252,Dornier,21.612904,192,192,192,6.9295864,6.262983,650252,5,18,0.25
654944,René_Mathis,27.419353,114,121,10,11.877198,-2.9813259,654944,7,0,1756.345322582431
669258,Thierry_Beccaro,10.0,235,44,170,-4.9650393,-9.888066,669258,1,20,0.0
671556,Lucie_Jeanne,10.0,192,192,192,1.4299383,18.651924,671556,1,4,0.0
677729,Plein_la_gueule,10.0,253,0,107,23.420986,1.225689,677729,1,22,0.0
680895,Catherine_Hiegel,15.806452,0,134,135,-23.056957,24.804214,680895,3,0,9682.760268447148
691903,Fête_de_la_Saint-Patrick,12.903226,60,163,0,10.874934,18.400076,691903,2,13,1756.7284374208634
696557,Mission_(christianisme),12.903226,60,163,0,1.6638609,-23.105654,696557,2,2,3755.6330012448675
698541,Bruno_Roger-Petit,12.903226,193,77,88,-11.278811,22.309225,698541,2,9,0.0
702350,Loïc_Perrin,10.0,54,124,233,-24.967108,17.703026,702350,1,7,0.0
703192,Rock_the_Casbah,18.709677,0,157,116,-12.711113,-8.274129,703192,4,21,1852.2337010598626
704201,Françoise_Arnoul,12.903226,0,134,135,-6.3537254,17.880495,704201,2,12,0.0
704413,James_Thierrée,18.709677,114,121,10,11.451288,-13.629686,704413,4,1,41935.23889493455
709078,Lois_Jim_Crow,12.903226,60,163,0,-23.28941,-24.401781,709078,2,13,2681.8001831501842
709454,Bruno_Wolkowitch,10.0,235,44,170,2.4805882,2.7239177,709454,1,20,0.0
715515,Steve_Coogan,12.903226,152,129,0,-23.334558,19.813381,715515,2,6,1117.0
715613,Aéronautique_navale,10.0,175,95,13,-23.619225,0.14257209,715613,1,13,0.0
716044,Institut_Montaigne,10.0,193,77,88,18.234009,5.5358562,716044,1,9,0.0
718885,Gérard_Jouannest,15.806452,185,97,239,-13.162805,-6.3551817,718885,3,10,20508.37560158987
722501,Sinistres_Six,27.419353,185,97,239,22.012417,23.125338,722501,7,10,556.0
723625,Bougival,18.709677,0,134,74,12.896388,8.221914,723625,4,19,5569.0
723646,Manécanterie_des_Petits_Chanteurs_à_la_croix_de_bois,12.903226,193,77,88,-23.237722,13.584896,723646,2,9,2232.0
724265,Vendredi_noir_(1978),10.0,60,163,0,21.1172,-16.757845,724265,1,2,0.0
734802,Parti_communiste_algérien,50.64516,0,126,172,24.272404,-8.282455,734802,15,11,1411.6196234757033
736463,Philippe_Dumat,15.806452,255,42,47,-3.89274,3.1986032,736463,3,1,2481.701135563781
738637,Roddy_McDowall,12.903226,175,95,13,-23.010008,-12.759109,738637,2,22,1117.0
741501,Paul_Michael_Glaser,10.0,114,121,10,9.099746,-12.98933,741501,1,1,0.0
742659,Eddie_Constantine,10.0,175,95,13,-14.970123,-14.409466,742659,1,22,0.0
744054,Téléfoot,18.709677,54,124,233,-8.4098,-5.1336336,744054,4,7,184517.0
745226,Des_pissenlits_par_la_racine,12.903226,0,168,183,12.359321,-17.334202,745226,2,5,1117.0
747889,Château_de_Bussy-Rabutin,12.903226,0,134,74,14.718479,-19.193167,747889,2,19,0.0
748872,Philippe_Caroit,12.903226,192,192,192,2.3530326,-11.163214,748872,2,4,1117.0
750361,Monique_Tarbès,12.903226,0,168,183,2.3600116,-17.182009,750361,2,5,0.0
757011,Sally_Field,21.612904,253,0,107,22.743818,16.050009,757011,5,22,9209.185698634203
758554,Studio_City,15.806452,185,97,239,-4.5805373,22.26426,758554,3,10,3345.0
766715,Laure_Guibert,15.806452,192,192,192,-8.898589,-18.211565,766715,3,12,338.9717956293858
767087,Œil_(cyclone),21.612904,192,192,192,9.998378,-11.383843,767087,5,13,2.6666666666666665
768077,Gervais_Martel,12.903226,193,77,88,6.3656063,-21.59022,768077,2,9,0.0
776834,Tour_Perret_(Grenoble),10.0,153,96,160,-22.612553,-19.812662,776834,1,16,0.0
776972,Martin_Campbell,21.612904,114,121,10,-19.913855,-1.5035988,776972,5,0,3400.7863285687076
777842,Bethanie_Mattek-Sands,30.32258,0,164,49,-24.194427,11.917948,777842,8,14,5134.412422875894
778962,Candace_Cameron_Bure,12.903226,153,96,160,6.5032682,-8.100679,778962,2,22,7930.403841275811
784552,Scala_(Paris),10.0,0,134,74,19.108385,6.9341736,784552,1,19,0.0
786247,Mbark_Boussoufa,12.903226,235,94,0,23.085373,-6.2265267,786247,2,3,2232.0
787122,"Un,_deux,_trois_soleils",41.935482,0,157,116,8.910948,15.533102,787122,12,21,10.635353535353536
789137,Atlantropa,12.903226,60,163,0,3.9305978,0.7758119,789137,2,4,0.0
794962,Laly_Meignan,18.709677,192,192,192,8.999298,24.97004,794962,4,12,3665.2199494413185
795138,La_Reine_Margot,10.0,235,44,170,10.64548,9.861619,795138,1,5,0.0
797597,Marisa_Berenson,12.903226,153,96,160,-5.5776515,-22.773664,797597,2,16,0.0
807091,Air_Force_One_(film),10.0,255,42,47,5.2098384,-2.041984,807091,1,1,0.0
807200,Dirk_Kuyt,27.419353,0,148,245,15.4312105,-16.949701,807200,7,15,782.5695062247871
807202,Ryan_Babel,39.032257,0,148,245,0.5483112,17.343163,807202,11,15,1462.5455847328801
809472,Patrick_Bosso,12.903226,235,44,170,23.584284,4.49601,809472,2,20,2232.0
811709,Diego_Benaglio,18.709677,54,124,233,-17.63514,-15.383122,811709,4,7,6637.380753304568
812673,Wall_Street_(film),10.0,153,96,160,-24.085333,-16.05349,812673,1,16,0.0
823001,Gareth_Southgate,12.903226,0,148,245,-20.059532,19.23113,823001,2,15,541.7669967713435
834685,Pierre_Rabadan,12.903226,0,160,220,8.263534,14.991329,834685,2,23,25185.0
837431,World_Trade_Center_(film),59.35484,153,96,160,0.43357518,1.7823672,837431,18,16,12738.278347135953
846948,Les_Enfants_de_la_télé_(France),41.935482,235,44,170,-5.1749315,-19.861786,846948,12,20,206967.36639811724
849285,Mike_Bryan,24.516129,0,164,49,-12.468702,-14.944874,849285,6,14,4841.68705012139
850344,Kevin_Peter_Hall,12.903226,185,97,239,-19.79839,3.6580372,850344,2,10,1117.0
855582,Forces_armées_de_la_fédération_de_Russie,21.612904,60,163,0,16.31254,8.822294,855582,5,2,5573.0
856865,Foottit,15.806452,114,121,10,8.398858,-12.432514,856865,3,1,0.0
860216,Rod_Fanni,12.903226,54,124,233,23.223602,-3.0663924,860216,2,7,0.0
861401,La_Discrète,10.0,192,192,192,-13.619558,-6.169638,861401,1,12,0.0
861654,Abd_al_Malik_(artiste),15.806452,185,97,239,21.696938,-10.68228,861654,3,10,20262.06345817764
870891,Maxime_Mermoz,21.612904,0,160,220,-22.6967,13.990177,870891,5,23,0.5833333333333333
873468,Avraham_Stern,15.806452,152,129,0,21.296608,14.9129,873468,3,6,0.3333333333333333
882683,Jack_Cassidy,10.0,175,95,13,8.950801,-1.766873,882683,1,22,0.0
883302,Judy_Carne,10.0,253,0,107,-17.722721,-9.176917,883302,1,22,0.0
890935,Olivier_Nakache,21.612904,0,134,74,5.5967407,-9.439992,890935,5,19,1672.5
891339,Pierre_Chirac,10.0,0,134,74,22.451197,10.304257,891339,1,19,0.0
891469,Sport-boules,12.903226,192,192,192,15.22909,-5.6308384,891469,2,24,0.0
897197,À_la_poursuite_du_diamant_vert,10.0,253,0,107,16.903475,-15.3811245,897197,1,22,0.0
902092,Fernando_Santos,24.516129,54,124,233,22.451668,-3.5112598,902092,6,7,19922.00763636073
902877,Michael_Imperioli,10.0,175,95,13,-19.977512,-6.311494,902877,1,22,0.0
904911,Ned_Beatty,15.806452,253,0,107,17.919823,-20.374996,904911,3,22,0.0
907222,Mathieu_Bodmer,10.0,54,124,233,18.930458,-22.208315,907222,1,7,0.0
908094,Philipp_Kohlschreiber,18.709677,0,164,49,13.110939,24.280685,908094,4,14,1074.0801041589596
908893,Ministère_des_Sports_(France),27.419353,193,77,88,18.534504,-22.479765,908893,7,9,1138.421675709911
909790,Brock_James,15.806452,0,160,220,-7.739623,16.17608,909790,3,23,0.0
911379,Marin_Čilić,21.612904,0,164,49,8.21763,-0.29743797,911379,5,14,21514.497562990986
913853,Équipe_des_Comores_de_football,21.612904,235,94,0,-9.382824,21.996874,913853,5,3,3344.0972222221685
913969,Carte_de_séjour_(groupe),30.32258,0,157,116,19.965912,-3.1543484,913969,8,21,48.953968253968256
917982,Susan_Clark,10.0,253,0,107,-6.0214934,1.4396476,917982,1,22,0.0
922003,Françoise_Laborde_(journaliste),10.0,60,163,0,-17.082445,24.873434,922003,1,2,0.0
929114,Amélie_Élie,12.903226,255,42,47,16.626656,-21.45607,929114,2,1,0.0
932673,Biomimétisme,10.0,60,163,0,-5.563279,22.040646,932673,1,4,0.0
942782,Muriel_Mayette-Holtz,18.709677,0,168,183,-11.709603,-9.034845,942782,4,5,6623.491828064541
943963,Énergie_solaire_photovoltaïque,10.0,0,126,172,-2.717112,24.534523,943963,1,11,0.0
944500,Olympus_Mons,12.903226,192,192,192,-9.577229,12.994518,944500,2,24,1117.0
950368,Keiko_Kishi,12.903226,255,42,47,22.419249,17.575066,950368,2,1,0.0
956600,Hôtel_Lutetia,10.0,0,126,172,9.106906,1.5546253,956600,1,11,0.0
956955,Philippe_Lioret,12.903226,114,121,10,-21.976357,-10.595165,956955,2,1,1117.0
957715,Alexandra_Lorska,10.0,0,157,116,19.121437,-24.339933,957715,1,21,0.0
968412,Alain_Belmondo,21.612904,0,168,183,-9.940389,21.599222,968412,5,5,19416.973138715406
968712,George_Hamilton_(acteur),10.0,255,42,47,-12.052164,12.387072,968712,1,1,0.0
972377,Shanksville,50.64516,153,96,160,-15.038724,12.261568,972377,15,16,23.664062625387214
975888,Bob_Bryan,21.612904,0,164,49,-16.079332,0.6476177,975888,5,14,2645.4324555273924
978050,Lola_Albright,15.806452,0,168,183,-11.28011,-17.0994,978050,3,21,1583.0652229174304
979463,Amanishakhéto,10.0,0,134,74,12.665162,17.796305,979463,1,19,0.0
985117,Équipe_de_Gibraltar_de_football,36.129032,235,94,0,-14.6908455,11.219412,985117,10,3,4545.280155691946
985254,Sofia_Kovalevskaïa,10.0,0,126,172,-11.193709,-20.607594,985254,1,11,0.0
986819,Équipe_du_Kosovo_de_football,30.32258,235,94,0,-2.571613,-13.058799,986819,8,3,2491.1137879664184
987617,Ground_zero,21.612904,153,96,160,-11.696605,10.496468,987617,5,16,11.61851229367465
990110,Enrico_Chiesa,10.0,0,148,245,13.942346,23.73913,990110,1,15,0.0
995516,Parti_de_gauche_(Suède),30.32258,175,95,13,-7.0210857,-8.644067,995516,8,13,0.0
1005578,Franck_Sauzée,15.806452,54,124,233,-0.40107307,13.653004,1005578,3,7,1117.0
1007547,Ouragan_Florence_(2006),12.903226,192,192,192,-10.924029,5.066775,1007547,2,13,12.866666666666664
1010749,Bataillon_Saint_Patrick,12.903226,60,163,0,1.9650979,6.9952626,1010749,2,13,2612.7241563218217
1010874,François_Trinh-Duc,18.709677,0,160,220,-1.6421245,-18.343098,1010874,4,23,1.176190476190476
1017343,Équipe_de_France_de_volley-ball,27.419353,41,139,0,16.071829,-19.587496,1017343,7,8,6681.333333333334
