,Label,Id,Degree,modularity_class,betweenesscentrality
78,Año_bisiesto,78,2,2,626.0
9213,Plácido_Domingo,9213,9,6,72581.25910422916
23809,Enrico_Caruso,23809,3,6,312.0
25141,Cluj-Napoca,25141,2,16,47432.0
26372,Miramax,26372,5,2,1251.0
26765,Pagliacci,26765,4,6,938.0
27682,Fitzcarraldo,27682,1,6,0.0
29495,Archipiélago_Juan_Fernández,29495,4,1,1824.3097680097649
40070,La_Puebla_del_Río,40070,2,4,626.0
41108,Presidente_de_la_Junta_de_Andalucía,41108,3,4,626.0
43250,James_Horner,43250,3,5,1251.0
45067,Federico_Luppi,45067,2,5,2492.0
45137,Arturo_Prat,45137,3,1,268.2165367965369
46661,Martina_Hingis,46661,5,9,17910.0
48105,El_Palmar_(Murcia),48105,1,9,0.0
49160,Talibán,49160,1,2,0.0
50214,John_Glenn,50214,3,6,312.0
50893,Anwar_el-Sadat,50893,5,2,15892.1012620712
54397,Juegos_Olímpicos_de_París_1900,54397,2,14,626.0
55346,Tennessee_Williams,55346,2,6,626.0
58768,Enemy_at_the_Gates,58768,1,5,0.0
59115,Gabriel_Batistuta,59115,1,8,0.0
59124,Año_secular,59124,1,2,0.0
61825,Kim_Clijsters,61825,1,3,0.0
64791,Juegos_Olímpicos_de_Sídney_2000,64791,5,3,31602.0
68771,Ceará,68771,4,19,3762.600000000002
75887,Franz_Ferdinand,75887,3,18,12746.0
88438,Talcahuano,88438,3,1,4294.888095238128
91484,Venus_Williams,91484,6,9,802.9999999999958
92520,Juan_Diego_Flórez,92520,1,6,0.0
92905,Curro_Romero,92905,4,4,4340.000000000001
95096,Consuegra,95096,1,6,0.0
98583,Universidad_César_Vallejo_Club_de_Fútbol,98583,4,11,1872.5
99349,Transformismo,99349,1,10,0.0
110034,Prueba_de_Selección_Universitaria,110034,4,1,1211.4775335775346
112856,José_Guillermo_del_Solar,112856,3,11,0.5
115829,Congreso_Nacional_de_Chile,115829,4,1,1718.4149494949484
117354,Duoc_UC,117354,2,7,298.4166666666667
118488,Chancho_en_Piedra,118488,2,7,626.0
118514,Batalla_de_Mogadiscio,118514,1,2,0.0
120489,Club_Baloncesto_Málaga,120489,11,13,5406.25
123530,Mary_Santpere,123530,2,4,0.0
129672,EuroBasket,129672,6,13,48747.0
134166,Universidad_San_Sebastián,134166,3,1,109.3583333333335
134220,Juan_Carlos_Navarro,134220,5,13,2272.25
137365,Frank_de_Boer,137365,2,12,0.0
138765,Victoria_Ruffo,138765,3,17,4959.0
139833,Chris_Tucker,139833,2,13,5562.0
141065,Jurel,141065,2,2,626.0
144833,Domenico_Modugno,144833,3,5,3114.0
145250,Mina_Mazzini,145250,1,5,0.0
150174,Iglesia_católica_copta,150174,1,2,0.0
156311,Luis_Fortuño,156311,2,15,0.0
160753,Carlos_Cano,160753,5,4,5905.499999999975
172465,Rui_Costa,172465,1,16,0.0
173077,Serge_Gainsbourg,173077,3,4,1251.0
174363,Mauricio_Pellegrino,174363,4,14,2870.9500000000007
176781,Cacerolazo,176781,1,15,0.0
176924,Sergio_Lagos,176924,7,1,17736.90758574751
178361,Gabriela_Ruffo,178361,1,17,0.0
179211,Karina_(cantante_española),179211,1,4,0.0
