,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
92,7.0,3566.0,周武王,0.10375863313674928,Q1061289,Culture.Philosophy_and_religion,3566.0,10118.097828152062,10.0,2836.0
93,68.0,4090.0,荷兰,0.9344051480293274,Q55,Geography.Geographical,4090.0,511749.18595406064,4.0,34482.0
94,68.0,4090.0,荷兰,0.9149109721183776,Q55,Geography.Regions.Europe.Europe*,4090.0,511749.18595406064,4.0,34482.0
95,68.0,4090.0,荷兰,0.754925012588501,Q55,Geography.Regions.Europe.Western_Europe,4090.0,511749.18595406064,4.0,34482.0
96,2.0,4421.0,BBS,0.94500470161438,Q210499,STEM.STEM*,4421.0,628.7923507053004,1.0,2745.0
97,2.0,4421.0,BBS,0.7606606483459473,Q210499,STEM.Computing,4421.0,628.7923507053004,1.0,2745.0
98,2.0,4421.0,BBS,0.4301573634147644,Q210499,STEM.Technology,4421.0,628.7923507053004,1.0,2745.0
99,2.0,4421.0,BBS,0.11597072333097458,Q210499,Culture.Media.Software,4421.0,628.7923507053004,1.0,2745.0
100,10.0,4487.0,烟火,0.6442351341247559,Q127933,STEM.STEM*,4487.0,8502.301622151237,10.0,1540.0
101,6.0,4497.0,贺龙,0.9952548146247864,Q700713,Culture.Biography.Biography*,4497.0,9995.575525395776,0.0,2725.0
102,6.0,4497.0,贺龙,0.4831036200523377,Q700713,Geography.Regions.Asia.East_Asia,4497.0,9995.575525395776,0.0,2725.0
103,6.0,4497.0,贺龙,0.4627899398803711,Q700713,Geography.Regions.Asia.Asia*,4497.0,9995.575525395776,0.0,2725.0
104,6.0,4497.0,贺龙,0.4610267877578736,Q700713,History_and_Society.Military_and_warfare,4497.0,9995.575525395776,0.0,2725.0
105,6.0,4497.0,贺龙,0.14034625887870789,Q700713,History_and_Society.Politics_and_government,4497.0,9995.575525395776,0.0,2725.0
106,3.0,4610.0,家有囍事,0.9263137578964232,Q4727754,Culture.Media.Media*,4610.0,0.0,2.0,2614.0
107,3.0,4610.0,家有囍事,0.8872146010398865,Q4727754,Culture.Media.Films,4610.0,0.0,2.0,2614.0
108,3.0,4610.0,家有囍事,0.4880230894088745,Q4727754,Geography.Regions.Asia.East_Asia,4610.0,0.0,2.0,2614.0
109,3.0,4610.0,家有囍事,0.4687954058647156,Q4727754,Geography.Regions.Asia.Asia*,4610.0,0.0,2.0,2614.0
110,4.0,4748.0,洪秀全,0.946606695652008,Q334732,Culture.Biography.Biography*,4748.0,1157.3103719699473,4.0,3025.0
111,4.0,4748.0,洪秀全,0.4314633479118347,Q334732,Geography.Regions.Asia.East_Asia,4748.0,1157.3103719699473,4.0,3025.0
112,4.0,4748.0,洪秀全,0.40366052293777466,Q334732,Geography.Regions.Asia.Asia*,4748.0,1157.3103719699473,4.0,3025.0
113,11.0,4849.0,细菌,0.9926641583442688,Q10876,STEM.STEM*,4849.0,44361.36513723514,14.0,3034.0
114,11.0,4849.0,细菌,0.9591643214225768,Q10876,STEM.Biology,4849.0,44361.36513723514,14.0,3034.0
115,11.0,4849.0,细菌,0.22816647589206696,Q10876,STEM.Medicine_&_Health,4849.0,44361.36513723514,14.0,3034.0
116,11.0,4849.0,细菌,0.13297423720359802,Q10876,History_and_Society.Society,4849.0,44361.36513723514,14.0,3034.0
117,15.0,5166.0,世纪,0.9830951094627379,Q578,History_and_Society.History,5166.0,33901.32744408209,4.0,2556.0
118,15.0,5166.0,世纪,0.7826725244522095,Q578,STEM.STEM*,5166.0,33901.32744408209,4.0,2556.0
119,5.0,5278.0,厘米,0.9706977605819702,Q174728,STEM.STEM*,5278.0,10085.303936893046,1.0,2879.0
120,10.0,5313.0,蒙古族,0.9149109721183776,Q41975,History_and_Society.Society,5313.0,12552.903993249129,4.0,3262.0
121,10.0,5313.0,蒙古族,0.3923468291759491,Q41975,History_and_Society.History,5313.0,12552.903993249129,4.0,3262.0
122,10.0,5313.0,蒙古族,0.3893042674064636,Q41975,Geography.Regions.Asia.Asia*,5313.0,12552.903993249129,4.0,3262.0
123,10.0,5313.0,蒙古族,0.3257217874526977,Q41975,Geography.Regions.Asia.East_Asia,5313.0,12552.903993249129,4.0,3262.0
124,10.0,5313.0,蒙古族,0.2227101624011993,Q41975,Culture.Philosophy_and_religion,5313.0,12552.903993249129,4.0,3262.0
125,10.0,5313.0,蒙古族,0.0,Q41975,Geography.Regions.Asia.Central_Asia,5313.0,12552.903993249129,4.0,3262.0
126,6.0,5411.0,波罗的海,0.9814634323120116,Q545,Geography.Regions.Europe.Europe*,5411.0,14428.670751304138,4.0,2237.0
127,6.0,5411.0,波罗的海,0.9019306898117064,Q545,Geography.Regions.Europe.Northern_Europe,5411.0,14428.670751304138,4.0,2237.0
128,6.0,5411.0,波罗的海,0.59267657995224,Q545,Geography.Geographical,5411.0,14428.670751304138,4.0,2237.0
129,8.0,5413.0,獨立國家聯合體,0.6442351341247559,Q7779,History_and_Society.Society,5413.0,4843.656642379572,4.0,2821.0
130,8.0,5413.0,獨立國家聯合體,0.59267657995224,Q7779,History_and_Society.Military_and_warfare,5413.0,4843.656642379572,4.0,2821.0
131,8.0,5413.0,獨立國家聯合體,0.348655104637146,Q7779,History_and_Society.Politics_and_government,5413.0,4843.656642379572,4.0,2821.0
132,8.0,5413.0,獨立國家聯合體,0.32119916582107544,Q7779,Geography.Regions.Asia.Asia*,5413.0,4843.656642379572,4.0,2821.0
133,8.0,5413.0,獨立國家聯合體,0.24509501457214355,Q7779,History_and_Society.History,5413.0,4843.656642379572,4.0,2821.0
134,8.0,5413.0,獨立國家聯合體,0.17818872833251953,Q7779,Geography.Regions.Europe.Eastern_Europe,5413.0,4843.656642379572,4.0,2821.0
135,8.0,5413.0,獨立國家聯合體,0.09167657995224,Q7779,Geography.Regions.Asia.North_Asia,5413.0,4843.656642379572,4.0,2821.0
136,8.0,5413.0,獨立國家聯合體,0.0,Q7779,Geography.Regions.Asia.Central_Asia,5413.0,4843.656642379572,4.0,2821.0
137,3.0,5456.0,侯景之乱,0.2942249774932861,Q890077,STEM.STEM*,5456.0,981.5004470817944,10.0,2019.0
138,3.0,5456.0,侯景之乱,0.0,Q890077,Geography.Regions.Asia.Asia*,5456.0,981.5004470817944,10.0,2019.0
139,3.0,5456.0,侯景之乱,0.0,Q890077,Geography.Regions.Americas.North_America,5456.0,981.5004470817944,10.0,2019.0
140,3.0,5456.0,侯景之乱,0.0,Q890077,Geography.Regions.Europe.Europe*,5456.0,981.5004470817944,10.0,2019.0
141,4.0,5572.0,欧洲历史,0.4610267877578736,Q7787,History_and_Society.History,5572.0,2052.7407998534013,4.0,3204.0
142,4.0,5572.0,欧洲历史,0.1520422399044037,Q7787,History_and_Society.Society,5572.0,2052.7407998534013,4.0,3204.0
143,14.0,5657.0,航天飞机,0.8670457601547241,Q48806,STEM.STEM*,5657.0,13748.380828960022,13.0,2520.0
144,14.0,5657.0,航天飞机,0.754925012588501,Q48806,STEM.Space,5657.0,13748.380828960022,13.0,2520.0
145,14.0,5657.0,航天飞机,0.7057950496673584,Q48806,STEM.Technology,5657.0,13748.380828960022,13.0,2520.0
146,14.0,5657.0,航天飞机,0.6584275364875793,Q48806,History_and_Society.Transportation,5657.0,13748.380828960022,13.0,2520.0
147,14.0,5657.0,航天飞机,0.3276783227920532,Q48806,History_and_Society.Military_and_warfare,5657.0,13748.380828960022,13.0,2520.0
148,14.0,5657.0,航天飞机,0.13661839067935946,Q48806,History_and_Society.Business_and_economics,5657.0,13748.380828960022,13.0,2520.0
149,14.0,5657.0,航天飞机,0.13661839067935946,Q48806,STEM.Engineering,5657.0,13748.380828960022,13.0,2520.0
150,14.0,5657.0,航天飞机,0.0,Q48806,Geography.Regions.Americas.North_America,5657.0,13748.380828960022,13.0,2520.0
151,1.0,5729.0,天鹅湖,1.0000100135803225,Q199786,Culture.Performing_arts,5729.0,0.0,4.0,2995.0
152,1.0,5729.0,天鹅湖,0.7371681928634644,Q199786,Culture.Media.Music,5729.0,0.0,4.0,2995.0
153,1.0,5729.0,天鹅湖,0.5544804334640503,Q199786,Culture.Media.Media*,5729.0,0.0,4.0,2995.0
154,1.0,5729.0,天鹅湖,0.275139719247818,Q199786,History_and_Society.Society,5729.0,0.0,4.0,2995.0
155,4.0,5871.0,小提琴,0.7773098945617676,Q8355,Culture.Media.Media*,5871.0,8849.315417571865,3.0,3133.0
156,4.0,5871.0,小提琴,0.7773098945617676,Q8355,Culture.Media.Music,5871.0,8849.315417571865,3.0,3133.0
157,4.0,5871.0,小提琴,0.16452647745609286,Q8355,History_and_Society.Society,5871.0,8849.315417571865,3.0,3133.0
158,13.0,6045.0,华人,0.8519628047943115,Q57026211,Culture.Biography.Biography*,6045.0,47538.4788572429,4.0,2595.0
159,13.0,6045.0,华人,0.4760326614379883,Q57026211,Geography.Regions.Asia.East_Asia,6045.0,47538.4788572429,4.0,2595.0
160,13.0,6045.0,华人,0.4543291201591492,Q57026211,Geography.Regions.Asia.Asia*,6045.0,47538.4788572429,4.0,2595.0
161,13.0,6045.0,华人,0.13297423720359802,Q57026211,History_and_Society.History,6045.0,47538.4788572429,4.0,2595.0
162,13.0,6045.0,华人,0.0,Q57026211,Geography.Regions.Asia.Southeast_Asia,6045.0,47538.4788572429,4.0,2595.0
163,7.0,6122.0,永乐 (明朝),0.4929124584197998,Q833643,Geography.Regions.Asia.Asia*,6122.0,14314.575781837118,4.0,2243.0
164,7.0,6122.0,永乐 (明朝),0.4861888160705566,Q833643,Geography.Regions.Asia.East_Asia,6122.0,14314.575781837118,4.0,2243.0
165,10.0,6440.0,格里曆,0.5775054097175598,Q12138,STEM.STEM*,6440.0,8401.626323013052,4.0,2994.0
166,10.0,6440.0,格里曆,0.348655104637146,Q12138,Culture.Philosophy_and_religion,6440.0,8401.626323013052,4.0,2994.0
167,12.0,6458.0,年代,0.8774868249893188,Q39911,STEM.STEM*,6458.0,4309.3844658895205,4.0,1541.0
168,12.0,6458.0,年代,0.21734751760959625,Q39911,History_and_Society.History,6458.0,4309.3844658895205,4.0,1541.0
169,10.0,6848.0,西周,0.7490972280502319,Q1069609,History_and_Society.History,6848.0,25162.88068402704,10.0,3368.0
170,10.0,6848.0,西周,0.4990100135803223,Q1069609,Geography.Regions.Asia.East_Asia,6848.0,25162.88068402704,10.0,3368.0
171,10.0,6848.0,西周,0.4966868629455566,Q1069609,Geography.Regions.Asia.Asia*,6848.0,25162.88068402704,10.0,3368.0
172,1.0,6854.0,南极,0.9241518378257751,Q933,Geography.Geographical,6854.0,0.0,4.0,2416.0
173,1.0,6854.0,南极,0.8706072568893433,Q933,STEM.STEM*,6854.0,0.0,4.0,2416.0
174,1.0,6854.0,南极,0.6859594583511353,Q933,STEM.Earth_and_environment,6854.0,0.0,4.0,2416.0
175,1.0,6854.0,南极,0.1732981950044632,Q933,Geography.Regions.Europe.Europe*,6854.0,0.0,4.0,2416.0
176,1.0,6854.0,南极,0.14034625887870789,Q933,Geography.Regions.Europe.Northern_Europe,6854.0,0.0,4.0,2416.0
177,1.0,6854.0,南极,0.1294127255678177,Q933,History_and_Society.History,6854.0,0.0,4.0,2416.0
178,1.0,6854.0,南极,0.1294127255678177,Q933,STEM.Biology,6854.0,0.0,4.0,2416.0
179,1.0,6854.0,南极,0.11280541121959685,Q933,History_and_Society.Society,6854.0,0.0,4.0,2416.0
180,11.0,7249.0,國際特赦組織,0.546748161315918,Q42970,History_and_Society.Society,7249.0,15342.044023036868,0.0,2811.0
181,11.0,7249.0,國際特赦組織,0.5156299471855164,Q42970,History_and_Society.Education,7249.0,15342.044023036868,0.0,2811.0
182,11.0,7249.0,國際特赦組織,0.4532718360424042,Q42970,History_and_Society.Politics_and_government,7249.0,15342.044023036868,0.0,2811.0
183,11.0,7249.0,國際特赦組織,0.41490885615348816,Q42970,History_and_Society.Business_and_economics,7249.0,15342.044023036868,0.0,2811.0
184,11.0,7249.0,國際特赦組織,0.1778208613395691,Q42970,Culture.Philosophy_and_religion,7249.0,15342.044023036868,0.0,2811.0
185,11.0,7249.0,國際特赦組織,0.14805719256401062,Q42970,Culture.Biography.Biography*,7249.0,15342.044023036868,0.0,2811.0
186,11.0,7249.0,國際特赦組織,0.11280541121959685,Q42970,STEM.STEM*,7249.0,15342.044023036868,0.0,2811.0
187,11.0,7249.0,國際特赦組織,0.0,Q42970,Geography.Regions.Europe.Europe*,7249.0,15342.044023036868,0.0,2811.0
188,8.0,7284.0,上海交通大学,0.9344051480293274,Q525169,History_and_Society.Education,7284.0,16605.154776465508,8.0,2546.0
189,8.0,7284.0,上海交通大学,0.8872146010398865,Q525169,Geography.Regions.Asia.East_Asia,7284.0,16605.154776465508,8.0,2546.0
190,8.0,7284.0,上海交通大学,0.7773098945617676,Q525169,Geography.Regions.Asia.Asia*,7284.0,16605.154776465508,8.0,2546.0
191,8.0,7284.0,上海交通大学,0.12253321707248688,Q525169,Geography.Regions.Europe.Europe*,7284.0,16605.154776465508,8.0,2546.0
192,2.0,7451.0,2000年问题,0.8175845146179199,Q218941,STEM.STEM*,7451.0,3411.0,4.0,2416.0
193,2.0,7451.0,2000年问题,0.3702353835105896,Q218941,STEM.Computing,7451.0,3411.0,4.0,2416.0
194,2.0,7451.0,2000年问题,0.1097157895565033,Q218941,STEM.Technology,7451.0,3411.0,4.0,2416.0
195,2.0,7451.0,2000年问题,0.0,Q218941,Geography.Regions.Asia.Asia*,7451.0,3411.0,4.0,2416.0
196,2.0,7451.0,2000年问题,0.0,Q218941,Geography.Regions.Americas.North_America,7451.0,3411.0,4.0,2416.0
197,10.0,7575.0,景教,0.16027602553367615,Q13417194,History_and_Society.Politics_and_government,7575.0,8120.283366203864,4.0,3250.0
198,10.0,7575.0,景教,0.14415885508060455,Q13417194,STEM.STEM*,7575.0,8120.283366203864,4.0,3250.0
199,10.0,7575.0,景教,0.11280541121959685,Q13417194,Culture.Media.Media*,7575.0,8120.283366203864,4.0,3250.0
200,10.0,7575.0,景教,0.10088862478733064,Q13417194,Culture.Media.Television,7575.0,8120.283366203864,4.0,3250.0
201,10.0,7575.0,景教,0.0,Q13417194,Geography.Regions.Europe.Europe*,7575.0,8120.283366203864,4.0,3250.0
202,10.0,7575.0,景教,0.0,Q13417194,Geography.Regions.Asia.Asia*,7575.0,8120.283366203864,4.0,3250.0
203,10.0,7575.0,景教,0.0,Q13417194,Geography.Regions.Americas.North_America,7575.0,8120.283366203864,4.0,3250.0
204,4.0,7600.0,日本天皇列表,1.0,Q188210,Compilation.List_Disambig,7600.0,560.874334942287,4.0,3154.0
205,4.0,7600.0,日本天皇列表,0.974052667617798,Q188210,Culture.Biography.Biography*,7600.0,560.874334942287,4.0,3154.0
206,4.0,7600.0,日本天皇列表,0.4990100135803223,Q188210,Geography.Regions.Asia.East_Asia,7600.0,560.874334942287,4.0,3154.0
207,4.0,7600.0,日本天皇列表,0.4970222582817078,Q188210,Geography.Regions.Asia.Asia*,7600.0,560.874334942287,4.0,3154.0
208,4.0,7600.0,日本天皇列表,0.287777841091156,Q188210,History_and_Society.Politics_and_government,7600.0,560.874334942287,4.0,3154.0
209,4.0,7600.0,日本天皇列表,0.15611489117145538,Q188210,History_and_Society.Military_and_warfare,7600.0,560.874334942287,4.0,3154.0
210,7.0,7614.0,孙策,0.9777238368988036,Q380598,Culture.Biography.Biography*,7614.0,12450.921543956294,10.0,3086.0
211,7.0,7614.0,孙策,0.91965252161026,Q380598,History_and_Society.History,7614.0,12450.921543956294,10.0,3086.0
212,7.0,7614.0,孙策,0.4880230894088745,Q380598,Geography.Regions.Asia.East_Asia,7614.0,12450.921543956294,10.0,3086.0
213,7.0,7614.0,孙策,0.4826069941520691,Q380598,Geography.Regions.Asia.Asia*,7614.0,12450.921543956294,10.0,3086.0
214,7.0,7614.0,孙策,0.2509227991104126,Q380598,Culture.Philosophy_and_religion,7614.0,12450.921543956294,10.0,3086.0
215,7.0,7614.0,孙策,0.12253321707248688,Q380598,History_and_Society.Military_and_warfare,7614.0,12450.921543956294,10.0,3086.0
216,2.0,7797.0,维也纳新年音乐会,0.4378334879875183,Q339152,Culture.Media.Media*,7797.0,0.0,5.0,3007.0
