,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,48,电影,48,107,5,849231.9004778656,Q11424
1,306,辽宁省,306,24,4,122494.76248830248,Q43934
2,437,吉林省,437,12,4,34535.903824186724,Q45208
3,439,青海省,439,15,4,24075.607188383252,Q45833
4,598,非典型肺炎,598,5,14,4896.0169078583,Q2633267
5,727,信義區 (臺北市),727,1,8,0.0,Q271151
6,789,世说新语,789,2,10,0.0,Q387863
7,1134,吴起,1134,4,10,10432.945856367076,Q698899
8,1248,时区,1248,22,4,47117.12396622914,Q12143
9,1412,20世纪,1412,15,4,56497.12376118152,Q6927
10,1726,绞刑,1726,11,11,17049.500464313143,Q11608124
11,1806,恒河,1806,1,3,0.0,Q5089
12,2117,艺术,2117,7,15,29665.16130893567,Q735
13,2187,歌剧,2187,5,15,15320.516535899618,Q1344
14,2235,呼和浩特市,2235,11,4,9264.811845648652,Q535534
15,2534,夏至,2534,7,10,3538.7251232687377,Q7603898
16,2786,时间,2786,13,4,31359.24238093522,Q11471
17,3039,托马斯·杰斐逊,3039,7,6,21523.969354856228,Q11812
18,3420,北美洲,3420,17,4,38289.026428182435,Q49
19,3447,空气,3447,1,0,0.0,Q7391292
20,3505,朊毒體,3505,4,14,11115.272366350659,Q47051
21,3566,周武王,3566,7,10,10118.097828152062,Q1061289
22,4090,荷兰,4090,68,4,511749.18595406064,Q55
23,4421,BBS,4421,2,1,628.7923507053004,Q210499
24,4487,烟火,4487,10,10,8502.301622151237,Q127933
25,4497,贺龙,4497,6,0,9995.575525395776,Q700713
26,4610,家有囍事,4610,3,2,0.0,Q4727754
27,4748,洪秀全,4748,4,4,1157.3103719699473,Q334732
28,4849,细菌,4849,11,14,44361.36513723514,Q10876
29,5166,世纪,5166,15,4,33901.32744408209,Q578
30,5278,厘米,5278,5,1,10085.303936893046,Q174728
31,5313,蒙古族,5313,10,4,12552.903993249129,Q41975
32,5411,波罗的海,5411,6,4,14428.670751304138,Q545
33,5413,獨立國家聯合體,5413,8,4,4843.656642379572,Q7779
34,5456,侯景之乱,5456,3,10,981.5004470817943,Q890077
35,5572,欧洲历史,5572,4,4,2052.7407998534013,Q7787
36,5657,航天飞机,5657,14,13,13748.380828960022,Q48806
37,5729,天鹅湖,5729,1,4,0.0,Q199786
38,5871,小提琴,5871,4,3,8849.315417571865,Q8355
39,6045,华人,6045,13,4,47538.4788572429,Q57026211
40,6122,永乐 (明朝),6122,7,4,14314.575781837118,Q833643
41,6440,格里曆,6440,10,4,8401.626323013052,Q12138
42,6458,年代,6458,12,4,4309.3844658895205,Q39911
43,6848,西周,6848,10,10,25162.88068402704,Q1069609
44,6854,南极,6854,1,4,0.0,Q933
45,7249,國際特赦組織,7249,11,0,15342.044023036868,Q42970
