,Label,Id,Degree,modularity_class,betweenesscentrality
48,电影,48,107,5,849231.9004778656
306,辽宁省,306,24,4,122494.76248830247
437,吉林省,437,12,4,34535.903824186724
439,青海省,439,15,4,24075.60718838325
598,非典型肺炎,598,5,14,4896.016907858301
727,信義區_(臺北市),727,1,8,0.0
789,世说新语,789,2,10,0.0
1134,吴起,1134,4,10,10432.945856367076
1248,时区,1248,22,4,47117.12396622914
1412,20世纪,1412,15,4,56497.12376118153
1726,绞刑,1726,11,11,17049.500464313143
1806,恒河,1806,1,3,0.0
2117,艺术,2117,7,15,29665.16130893567
2187,歌剧,2187,5,15,15320.51653589962
2235,呼和浩特市,2235,11,4,9264.811845648652
2534,夏至,2534,7,10,3538.725123268738
2786,时间,2786,13,4,31359.24238093522
3039,托马斯·杰斐逊,3039,7,6,21523.969354856228
3420,北美洲,3420,17,4,38289.02642818243
3447,空气,3447,1,0,0.0
3505,朊毒體,3505,4,14,11115.27236635066
3566,周武王,3566,7,10,10118.097828152062
4090,荷兰,4090,68,4,511749.1859540606
4421,BBS,4421,2,1,628.7923507053004
4487,烟火,4487,10,10,8502.301622151237
4497,贺龙,4497,6,0,9995.575525395776
4610,家有囍事,4610,3,2,0.0
4748,洪秀全,4748,4,4,1157.3103719699473
4849,细菌,4849,11,14,44361.36513723514
5166,世纪,5166,15,4,33901.32744408209
5278,厘米,5278,5,1,10085.303936893046
5313,蒙古族,5313,10,4,12552.903993249127
5411,波罗的海,5411,6,4,14428.670751304138
5413,獨立國家聯合體,5413,8,4,4843.656642379572
5456,侯景之乱,5456,3,10,981.5004470817942
5572,欧洲历史,5572,4,4,2052.7407998534018
5657,航天飞机,5657,14,13,13748.380828960022
5729,天鹅湖,5729,1,4,0.0
5871,小提琴,5871,4,3,8849.315417571865
6045,华人,6045,13,4,47538.478857242895
6122,永乐_(明朝),6122,7,4,14314.575781837118
6440,格里曆,6440,10,4,8401.626323013052
6458,年代,6458,12,4,4309.3844658895205
6848,西周,6848,10,10,25162.88068402704
6854,南极,6854,1,4,0.0
7249,國際特赦組織,7249,11,0,15342.04402303687
7284,上海交通大学,7284,8,8,16605.154776465508
7451,2000年问题,7451,2,4,3411.0
7575,景教,7575,10,4,8120.283366203864
7600,日本天皇列表,7600,4,4,560.874334942287
7614,孙策,7614,7,10,12450.921543956294
7797,维也纳新年音乐会,7797,2,5,0.0
8059,J·R·R·托爾金,8059,16,9,19134.06697701289
8383,川端康成,8383,2,8,582.7313830679349
9085,李政道,9085,4,8,3121.207921125787
9176,我的奋斗,9176,3,0,818.5757710757043
9284,张献忠,9284,13,4,9430.18689099424
9341,张廷玉,9341,2,2,345.0541013748279
9532,納尼亞傳奇,9532,2,9,3411.0
9796,阿波罗11号,9796,12,4,30997.450712308215
9801,全国人民代表大会常务委员会,9801,10,0,17442.967148443502
9852,国际单位制,9852,7,7,32370.517859244585
10022,中國人民解放軍駐香港部隊,10022,8,1,39472.27437032719
10024,核糖核酸,10024,4,14,244.03771731220974
10073,哈雷彗星,10073,2,4,1165.5703252334717
10125,香港總督,10125,8,8,12761.561275017826
10259,中国共产党中央纪律检查委员会,10259,7,11,23033.454139810947
10425,國家安全委員會_(蘇聯),10425,5,4,2201.771313745789
10460,中国国民党革命委员会,10460,10,0,7588.057651538302
10467,九三学社,10467,8,0,8252.106048504878
10527,奥姆真理教,10527,4,11,1412.960680590841
10630,靖国神社,10630,7,11,14733.857791732598
10634,欧阳修,10634,3,10,7278.007591165679
10642,荷兰王国,10642,7,4,314.9050040369479
10910,黄兴,10910,2,0,74.19473640416282
10994,刘贺,10994,4,10,2215.6471565162406
10996,奥兰多·布鲁姆,10996,17,9,30596.903100874813
11015,基督,11015,15,4,13802.502674170972
11112,果子狸,11112,4,14,3473.2274445695834
11396,山海关,11396,3,4,706.7485891946292
11463,郁慕明,11463,15,0,3401.380265322917
11795,狭义相对论,11795,2,8,174.48057689967814
11850,都江堰,11850,2,11,0.0
11855,山海经,11855,5,10,8330.800098001475
11940,利玛窦,11940,9,4,15550.433061822414
12336,天堂_(遊戲),12336,1,3,0.0
