,Label,Id,Degree,modularity_class,betweenesscentrality
633,全球反对对伊战争大游行,633,1,2,0.0
637,柏拉图,637,7,5,18717.57261274
640,倩女幽魂_(1987年電影),640,24,7,22528.489404018543
664,氢,664,22,6,114600.7965157401
729,大安區_(臺北市),729,3,1,1354.8092336016052
734,文山區,734,5,1,3568.8533667490897
824,昆明市,824,24,8,94392.89602990475
861,彝族,861,7,8,13416.133783110756
1037,安东尼奥·班德拉斯,1037,18,4,3304.5034099526697
1110,中国国歌,1110,3,5,1092.546338070222
1146,济南市,1146,31,5,93481.03855489456
1401,活性炭,1401,1,6,0.0
1604,尼古拉·哥白尼,1604,3,6,672.0811557929828
2042,引力,2042,5,6,1092.0731398204296
2139,有机化合物,2139,15,6,40268.39969034258
2157,道家,2157,9,8,13894.230007679022
2239,美国历史,2239,12,5,47242.90546050039
2271,怀俄明州,2271,5,2,9071.418771634599
2289,姓氏,2289,10,8,34884.98878665893
2533,春分,2533,3,6,1303.5656272409801
2590,彼得·伊里奇·柴可夫斯基,2590,5,4,4356.073234803141
2884,艾青,2884,7,5,3789.151447523527
3061,邪教,3061,7,6,19230.65235581563
3200,瓦努阿图,3200,30,6,22688.0683343286
3233,南京条约,3233,9,8,17823.28923040279
3345,奥斯卡·王尔德,3345,2,7,207.96015964037926
3420,北美洲,3420,14,6,46816.51492631509
3869,浙江大学,3869,4,8,7749.760390620029
4004,查尔斯·狄更斯,4004,5,7,9642.891864599496
4040,双城记,4040,2,7,172.8922872369703
4054,蔡明亮,4054,6,7,8579.622900918703
4280,阿飛正傳,4280,19,7,6052.597984366859
4497,贺龙,4497,29,5,25960.49011165103
4499,陈毅,4499,56,5,66586.46140581615
5390,十月革命,5390,8,5,4747.268084225396
5642,李龍基,5642,5,7,1746.2329684531287
5677,美国国家航空航天局,5677,28,6,131188.04429927218
5847,荀子,5847,12,8,34997.23987544329
6045,华人,6045,21,12,95465.74882395253
6107,冯玉祥,6107,17,8,71699.36036402533
6236,协和式客机,6236,10,6,22698.477586513807
6471,彭定康,6471,8,12,16073.610765492565
6651,本草纲目,6651,3,3,5377.798450259916
6757,尼基塔·謝爾蓋耶維奇·赫魯曉夫,6757,33,5,63273.785517260396
6848,西周,6848,4,8,5506.675177162057
6854,南极,6854,7,6,13097.770491391375
6954,不确定性原理,6954,2,6,0.0
7102,满洲国,7102,19,8,50664.03837389834
7105,中国地理,7105,2,5,4191.0
7272,圖瓦盧,7272,20,6,19038.35145863063
7274,神武天皇,7274,7,8,3113.4435332003186
7465,华中科技大学,7465,9,8,15793.773529550586
7490,恒星,7490,7,6,5149.989767123006
7614,孙策,7614,8,0,13945.929453419383
7616,一个中国,7616,23,1,32526.011027642147
7730,塞拉利昂,7730,19,6,51923.61691232432
7850,苹果,7850,10,4,35215.215711192955
8036,李时珍,8036,4,3,21559.217120221376
8264,艾奥瓦州,8264,19,2,34471.21223835857
8293,北海_(大西洋),8293,6,6,5235.213919993892
8383,川端康成,8383,4,5,6385.555883535841
8416,中文房间,8416,1,8,0.0
9085,李政道,9085,6,5,11912.532014676519
9097,羅生門_(電影),9097,20,4,9955.192529275047
9341,张廷玉,9341,1,9,0.0
9532,納尼亞傳奇,9532,1,4,0.0
9697,基地组织,9697,4,6,5664.479697554035
9795,阿波罗计划,9795,7,6,2258.9170200436047
9801,全国人民代表大会常务委员会,9801,52,5,67711.91253044723
9813,女子十二樂坊,9813,1,7,0.0
9815,尼尔·阿姆斯特朗,9815,5,5,2122.991496482688
9970,中国人民政治协商会议,9970,42,5,82812.55171876874
10089,朝鮮高宗,10089,11,8,20637.981408803844
10244,温州市,10244,12,8,18244.47206293428
10259,中国共产党中央纪律检查委员会,10259,36,5,42999.39082832098
10301,日内瓦公约,10301,3,6,0.0
10327,盖世太保,10327,3,12,1181.496568418014
10347,中国人民政治协商会议全国委员会,10347,67,5,99109.0806220029
10466,中国致公党,10466,11,1,29084.21317321698
10554,角斗士_(电影),10554,44,4,19426.44267456973
10558,安七炫,10558,3,9,8838.327848133675
10753,金酸莓獎,10753,19,4,26886.252161067143
10872,高錕,10872,10,12,15279.809783313109
10983,阿加莎·克里斯蒂,10983,1,4,0.0
10994,刘贺,10994,5,8,4746.579335201849
10996,奥兰多·布鲁姆,10996,22,4,32268.50999452779
11028,苏联共产党,11028,1,2,0.0
11188,诺贝尔和平奖,11188,10,5,8284.836122198783
11210,小思,11210,1,7,0.0
11340,戊戌变法,11340,22,8,60148.55920128612
11535,哈里·S·杜鲁门,11535,20,5,49383.21577466702
11599,中国共产党第一次全国代表大会,11599,6,5,672.4696295452002
11833,红十字会与红新月会国际联合会,11833,7,6,7004.140746129613
11875,虚数,11875,6,13,207.72488680271525
12024,段祺瑞,12024,8,8,25602.161653376264
12297,简·奥斯汀,12297,4,4,4314.803536350954
12326,伊顿公学,12326,2,5,108.74422461132956
12356,亚历山大·伊萨耶维奇·索尔仁尼琴,12356,4,5,3314.6001776002677
12605,瑜伽,12605,4,8,746.6936530766551
12673,甲烷,12673,7,6,8637.382690177503
12772,理查德·布蘭森,12772,4,6,1112.2214907639034
12790,张家界市,12790,3,5,385.9562249969574
12946,羅文,12946,22,7,95958.24945557173
13370,热干面,13370,2,8,235.20558064085157
13435,田汉,13435,7,5,5569.769780361933
13473,大理市,13473,6,8,366.9228705901399
13508,基数_(数学),13508,7,13,23563.294934174533
13581,氰化物,13581,5,6,1926.1263389385865
13606,突厥語民族,13606,5,6,4100.073606448214
13676,上海市行政长官列表,13676,23,5,4368.038336720731
14186,亚当·斯密,14186,1,5,0.0
15495,高华,15495,2,5,4191.0
15544,美利堅聯盟國,15544,6,2,17141.204137221346
15701,統一教,15701,5,5,1431.799548622453
15776,张志新,15776,2,5,0.0
15937,指环王：双塔奇兵,15937,10,4,1944.4523400093542
15997,紫式部,15997,3,8,1155.1848139806027
16065,饶漱石,16065,20,5,650.6726895375903
16067,王安石,16067,4,8,4539.663456284592
