,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,5,Agricoltura,5,7,6,69949.51854813087,Q11451
1,9,Astronomia,9,6,6,29603.010541508756,Q333
2,45,Anni 1920,45,33,0,669800.6393350975,Q35736
3,310,Arcipelago toscano,310,2,4,5801.000000000001,Q212203
4,492,Anna Maria Pierangeli,492,1,7,0.0,Q106988
5,1303,Curling,1303,7,14,18398.6303458705,Q136851
6,1674,Eclittica,1674,4,6,22932.81575969925,Q79852
7,1680,Erminio Macario,1680,10,9,41636.986789694456,Q556400
8,1756,Eriprando Visconti,1756,9,9,17492.355160460847,Q327346
9,1836,Famiglia (tassonomia),1836,32,6,92362.00711701383,Q35409
10,2183,Giulietta Masina,2183,4,9,7550.585762971974,Q106907
11,2315,Isola del Liri,2315,3,19,2963.129948843388,Q116948
12,2348,Isabelle Huppert,2348,8,0,27715.585421113727,Q106365
13,2444,Jakob Bernoulli,2444,1,5,0.0,Q122392
14,2451,Joan Crawford,2451,20,0,71551.95420007782,Q40475
15,2555,Linus Torvalds,2555,1,9,0.0,Q34253
16,2862,Massimo Serato,2862,3,7,12255.87776634295,Q698211
17,3109,Ottoni (musica),3109,1,0,0.0,Q180744
18,3235,Primavera,3235,19,6,62674.72353434991,Q1312
19,3267,Patriarca (cristianesimo),3267,4,7,563.4270979860738,Q171692
20,3319,Papa Silvestro I,3319,4,20,10484.157706360429,Q47149
21,3328,Provincia di Viterbo,3328,12,4,204681.2909421049,Q16318
22,3355,Provincia di Rovigo,3355,8,4,12779.429108108101,Q16270
23,3386,Provincia di Matera,3386,7,4,20791.992814410958,Q16206
24,3886,Sabbioneta,3886,4,4,0.0,Q43014
25,4566,William Herschel,4566,2,6,13915.61784332638,Q14277
26,4624,Giochi della XI Olimpiade,4624,4,0,4547.588733449868,Q8150
27,6870,John von Neumann,6870,1,9,0.0,Q17455
28,8433,Marlene Dietrich,8433,7,0,41092.780278560334,Q4612
29,8884,Gigante gassoso,8884,5,6,8572.102741825312,Q121750
30,8916,Pianeta,8916,5,6,19833.15845376969,Q634
31,8961,Marsciano,8961,3,12,17909.583229221513,Q20467
32,9022,San Benedetto Val di Sambro,9022,1,7,0.0,Q94987
33,9180,Provincia di Pordenone,9180,9,4,23992.928939336118,Q16247
34,9508,Bacoli,9508,6,12,9927.79836923418,Q71832
35,9573,Provincia di Como,9573,17,4,160202.17340047235,Q16161
36,9682,Alfred Jarry,9682,2,7,2809.43972076447,Q7841
37,10769,Thomas Graham (chimico),10769,1,7,0.0,Q333762
38,10971,Declinazione (astronomia),10971,3,6,5800.999999999997,Q76287
39,11063,Lana Turner,11063,10,0,12998.251431732902,Q201034
40,11210,Greenwich Mean Time,11210,1,12,0.0,Q30192
41,11289,Nana bruna,11289,1,6,0.0,Q101600
42,11398,Supergigante,11398,55,14,27329.23603714746,Q1129021
43,11431,Giorgio Bassani,11431,3,7,11600.0,Q318309
44,11452,Mary di Danimarca,11452,6,20,19392.414894266512,Q208615
45,11730,Il ritorno del re (romanzo),11730,62,15,1563.9585509517724,Q332581
46,12176,Tarquinia,12176,14,4,47626.8054866245,Q179999
47,12262,Renato Caccioppoli,12262,8,7,7236.325651493034,Q983325
48,12497,John Charles,12497,9,8,45705.23134665873,Q312404
49,12700,Lienz,12700,8,14,3347.7594134179717,Q336250
50,12708,Ladinia,12708,3,14,205.207062019867,Q542272
51,12711,Val Badia,12711,4,14,554.8487733218424,Q644159
52,12713,San Vigilio (Marebbe),12713,7,14,4855.269451132215,Q460345
53,12887,Storia della Romania,12887,5,7,2928.732166402962,Q216672
54,13120,Boris Pasternak,13120,3,5,2152.7768373773056,Q41223
55,14442,Il giocatore - Rounders,14442,3,0,3475.2948479826173,Q832728
56,14846,Lech Wałęsa,14846,3,7,38531.34553986758,Q444
57,15054,Scanno,15054,9,14,36338.74403770087,Q50148
58,15176,Esplosivo,15176,3,20,23196.0,Q12870
59,15184,Tarzan,15184,1,16,0.0,Q170241
60,15511,Bandiera di Cipro,15511,1,8,0.0,Q4633
61,15654,Sherpa,15654,4,4,3263.6027479168797,Q200513
62,15864,Alagna Valsesia,15864,4,14,2039.9394093611045,Q24848
63,16061,Raymond Chandler,16061,7,0,51018.83962395464,Q180377
64,16422,Museo archeologico nazionale di Napoli,16422,8,12,36985.587357251614,Q637248
65,16629,Mogadiscio,16629,4,0,12406.066770792344,Q2449
66,16917,Marguerite Yourcenar,16917,1,5,0.0,Q163118
67,16988,Otto Neurath,16988,1,7,0.0,Q78570
68,17436,Erto e Casso,17436,4,4,6942.267369331208,Q53167
69,17554,Blake Edwards,17554,42,0,149348.43075696108,Q56093
70,17574,Tuvalu,17574,3,12,0.0,Q672
71,17816,Giacomo il Maggiore,17816,13,12,74040.35591062963,Q43999
72,17981,Britannia (provincia romana),17981,7,12,18579.17582732012,Q185103
73,18004,Britannia,18004,9,12,14673.430727651898,Q41796407
74,18265,DJ Jad,18265,2,5,2496.2481010867136,Q3700429
75,18655,Sassonia,18655,6,12,20832.43972569628,Q1202
76,18686,Turingia,18686,5,21,15777.10236393882,Q1205
77,19112,Ho Chi Minh (città),19112,5,12,15943.712910423885,Q1854
78,19136,Il settimo sigillo,19136,1,0,0.0,Q217189
79,19405,Eclissi,19405,2,6,2788.278158027052,Q141022
80,20098,Annapurna,20098,4,4,4587.0800341064505,Q159621
81,20365,Sistema di posizionamento globale,20365,6,8,12818.990267907231,Q18822
82,20371,Aprica,20371,6,14,40479.81376940827,Q41040
83,20701,Valfurva,20701,5,14,12521.349307171247,Q39438
84,20743,Pick and roll,20743,1,11,0.0,Q1391711
85,21299,Peter Lawford,21299,6,0,19951.070790412192,Q345517
86,22095,Papa Zefirino,22095,1,7,0.0,Q101306
87,22219,Gorni Kramer,22219,3,9,394.8949690209459,Q912564
