,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
220253,Union de Kalmar,19.402985,192,192,192,-24.464535,-22.277954,220253,8,26,1162.1736898908205,Q62623
220328,Emmanuel Todd,11.343284,193,77,88,1.9596636,-1.2702812,220328,2,10,106.86659549548617,Q713775
220975,Alfred Jodl,16.716417,0,134,74,-12.3833885,20.178125,220975,6,1,22455.665667409925,Q57123
221767,Anil Kapoor,14.029851,54,124,233,-11.827561,17.128508,221767,4,5,19675.13625007094,Q313956
221789,Nicolas Hulot,100.0,193,77,88,11.501748,-20.447947,221789,68,10,510839.8774819573,Q982005
222212,Amitabh Bachchan,14.029851,54,124,233,-9.3077545,-11.310504,222212,4,5,19675.13625007094,Q9570
222332,Yamato (cuirassé),10.0,0,160,220,19.466145,-15.590445,222332,1,15,0.0,Q215010
222761,Ferdinand Porsche,11.343284,41,139,0,17.198847,-1.4066923,222761,2,23,4935.817084488103,Q57249
223633,Resident Evil 4,15.373135,192,192,192,13.0528965,13.004973,223633,5,35,0.16666666666666666,Q275950
223788,Taipei,11.343284,253,0,107,12.52958,-21.246399,223788,2,6,4832.0,Q1867
224163,Tourterelle des bois,10.0,193,77,88,13.136692,4.3573003,224163,1,10,0.0,Q168514
224666,Statut de Taïwan,10.0,253,0,107,19.72978,18.21602,224666,1,6,0.0,Q706243
224818,Bataille de Berlin,11.343284,0,134,74,6.6642113,3.987452,224818,2,1,9662.0,Q154182
225241,Coupe intercontinentale,16.716417,0,168,183,11.037304,4.119863,225241,6,0,33498.91659970466,Q182473
225594,The Supremes,19.402985,54,124,233,-0.9567324,-2.1103816,225594,8,5,319.37872961598,Q218837
225882,Téléologie,11.343284,192,192,192,-11.785523,16.901485,225882,2,17,12415.364131641087,Q192121
226552,Comte de Saint-Germain,10.0,54,124,233,-11.050141,-17.14262,226552,1,5,0.0,Q158208
226690,Rainer Werner Fassbinder,16.716417,235,94,0,4.946095,-23.426373,226690,6,12,77389.12851998885,Q44426
227020,Fabien Galthié,35.52239,175,95,13,-8.3239155,-7.420574,227020,20,3,63237.03414073406,Q2334843
227940,Marie-Paule Belle,14.029851,0,126,172,19.674292,-13.717016,227940,4,5,8359.517327710539,Q521312
228831,Championnats du monde de cyclisme sur route,20.74627,192,192,192,-24.474787,17.826561,228831,9,28,56321.983616488295,Q506424
228946,Banque africaine de développement,11.343284,193,77,88,14.413763,16.723522,228946,2,10,0.0,Q340195
229362,Michel Sapin,20.74627,193,77,88,24.038132,-13.838721,229362,9,10,4169.586050517075,Q713296
229630,Tim Duncan,14.029851,192,192,192,-7.1394477,20.348505,229630,4,29,0.0,Q193020
230289,Dirk Nowitzki,16.716417,192,192,192,0.32253307,-14.125053,230289,6,29,16888.75,Q44068
231118,Daniel Lavoie,18.059702,54,124,233,-8.6674185,-24.209272,231118,7,5,3289.0322764908783,Q1161511
231258,Actors Studio,14.029851,0,157,116,-1.7822338,-11.918235,231258,4,11,33111.566951701396,Q216458
231445,Stade Bollaert-Delelis,19.402985,60,163,0,3.4285965,2.0378284,231445,8,7,9488.028686905953,Q854122
231608,Lacombe Lucien,15.373135,255,42,47,-19.116457,8.621072,231608,5,13,25172.068355675623,Q836115
231713,Système de Law,14.029851,253,0,107,9.429464,18.633661,231713,4,6,31067.679941287573,Q3180958
231961,Elmer Food Beat,11.343284,0,126,172,23.374538,23.458477,231961,2,5,17498.787813832747,Q3051556
232056,On a tout essayé,16.716417,192,192,192,8.814531,-4.3256464,232056,6,32,9663.0,Q3352175
232100,Loue,10.0,152,129,0,8.407667,19.462503,232100,1,12,0.0,Q279370
232778,Charles Millon,15.373135,253,0,107,21.77506,-10.236898,232778,5,6,31146.206450344653,Q2368327
233020,Gilles Servat,11.343284,192,192,192,-19.847412,17.08003,233020,2,5,19225.04870651363,Q10701
233452,Ruy Blas,16.716417,54,124,233,19.532547,19.931055,233452,6,12,34890.836654225386,Q3085278
233552,Olivier Gérard,11.343284,0,126,172,-23.096165,11.954533,233552,2,5,4832.000000000001,Q3351087
233623,Jacques Monod,11.343284,192,192,192,20.768234,21.422672,233623,2,5,12269.956723648766,Q231402
234149,Enzo Scifo,10.0,0,168,183,-9.954863,3.3079264,234149,1,0,0.0,Q221432
234415,Postcombustion,16.716417,0,160,220,-17.88804,5.6148543,234415,6,18,15701.871356996966,Q29426
234543,Streets of Rage (jeu vidéo),10.0,192,192,192,-10.201939,19.026545,234543,1,35,0.0,Q1143285
235062,Henri de Laborde de Monpezat,22.089554,192,192,192,-21.246613,7.4146028,235062,10,26,29128.20110877373,Q1389258
235731,Spider-Man 2,14.029851,54,124,233,14.518981,-2.4134412,235731,4,5,21553.495198784727,Q190145
235889,Clémentine Autain,18.059702,193,77,88,19.858578,-22.064175,235889,7,10,33574.94406762007,Q2980738
236024,Yves Calvi,20.74627,193,77,88,-10.037794,9.253031,236024,9,10,23336.276620567485,Q3573536
236176,Butch Cassidy et le Kid,10.0,192,192,192,12.682883,9.718325,236176,1,18,0.0,Q232000
236342,Anfield,15.373135,0,168,183,8.135907,15.147133,236342,5,0,12780.73668382424,Q45671
236344,Old Trafford,15.373135,0,168,183,0.2677992,18.573864,236344,5,3,53451.78663625307,Q83457
236362,Stade olympique de Rome,15.373135,235,94,0,9.988037,14.625963,236362,5,0,191107.80292095634,Q159884
236369,Signal Iduna Park,11.343284,0,164,49,-17.932756,10.499822,236369,2,0,0.0,Q150928
236498,Viktor Orbán,12.686567,193,77,88,-8.863558,-22.174307,236498,3,10,1172.7590354482327,Q57641
236615,Crosne (Essonne),14.029851,193,77,88,11.073103,-8.620249,236615,4,10,678.8684082354188,Q276484
236646,Dario Argento,12.686567,0,134,74,8.134906,12.51732,236646,3,1,0.5,Q53011
236812,Survival horror,20.74627,192,192,192,-5.797963,17.886293,236812,9,35,11092.274485525199,Q333967
237021,Beat them all,19.402985,192,192,192,-13.034981,-23.520836,237021,8,35,4170.285949710969,Q401831
237430,Destroyer,15.373135,0,160,220,16.860083,22.851702,237430,5,18,40451.58013224124,Q174736
237470,Liste des résolutions du Conseil de sécurité des Nations unies,15.373135,253,0,107,-18.759417,6.871657,237470,5,6,0.8666666666666666,Q1245796
237669,Yoweri Museveni,10.0,253,0,107,-23.815197,-7.586126,237669,1,6,0.0,Q57274
238294,Dexia,11.343284,253,0,107,-11.353687,0.5364309,238294,2,6,7492.909561922669,Q313966
238407,Jacques Séguéla,11.343284,193,77,88,6.277347,-23.353867,238407,2,10,169.18568592626403,Q927570
238659,Structure interne de la Terre,12.686567,60,163,0,9.283506,-6.850772,238659,3,25,43416.0,Q1664027
238672,Robert Musil,12.686567,0,134,74,13.950998,-22.891897,238672,3,1,40505.4272452925,Q78487
239059,Richard Gasquet,50.298508,192,192,192,-4.4305005,17.375841,239059,31,8,11765.631028280299,Q209436
239170,Dražen Petrović,12.686567,192,192,192,20.96632,-16.667685,239170,3,29,0.0,Q209982
239627,Frédéric Michalak,22.089554,175,95,13,3.1852498,14.77968,239627,10,3,169.1019854041045,Q1396331
239761,Normandie (paquebot),14.029851,0,148,245,-23.603962,-3.8405552,239761,4,11,0.0,Q304703
239787,Stéphane Le Foll,18.059702,193,77,88,-2.5655708,-10.850414,239787,7,10,2822.7681589492186,Q960150
239805,Siège de Toulon (1793),11.343284,192,192,192,14.001272,-0.30880857,239805,2,26,1445.2017277957311,Q815228
240056,José Mourinho,23.432835,0,168,183,-23.50789,-8.441415,240056,11,0,38899.920071220826,Q79983
240971,Asteroids,11.343284,192,192,192,-15.735773,11.727241,240971,2,28,0.0,Q748890
241250,Blacksad,10.0,255,42,47,7.8193088,10.859237,241250,1,15,0.0,Q29626
241570,Letizia Ortiz,10.0,192,192,192,-23.065083,20.328064,241570,1,27,0.0,Q201589
241808,Claude Barzotti,11.343284,0,126,172,15.275619,23.117016,241808,2,5,0.0,Q1094032
242001,Svetlana Kuznetsova,10.0,192,192,192,-11.352496,23.060583,242001,1,8,0.0,Q192064
242059,Olivier Duhamel,14.029851,193,77,88,13.755161,-11.085039,242059,4,10,11199.225045106115,Q3350998
242066,Abdou Diouf,12.686567,253,0,107,-15.487754,-11.946516,242066,3,6,0.0,Q219728
242078,Cheval de trait,12.686567,0,160,220,-5.210034,24.994434,242078,3,24,4832.0,Q18562285
243162,Arvydas Sabonis,12.686567,192,192,192,-23.727509,6.450384,243162,3,29,43416.0,Q297750
243221,La Leçon de piano,10.0,175,95,13,-18.376848,-7.7627788,243221,1,2,0.0,Q117315
243648,K. Maro,12.686567,54,124,233,1.9862076,-24.221481,243648,3,5,66685.6889509431,Q981165
243700,François Ier de Médicis,11.343284,0,157,116,-19.532036,18.396389,243700,2,11,4832.0,Q299675
244296,Bouli Lanners,12.686567,152,129,0,-3.8605442,-5.52903,244296,3,12,10100.456530192643,Q895091
246322,Phare de la Jument,10.0,235,94,0,3.32341,12.634048,246322,1,5,0.0,Q1809044
246784,The Pogues,10.0,54,124,233,18.05173,14.511613,246784,1,5,0.0,Q48304
247064,Lætitia Bléger,15.373135,192,192,192,-4.4513655,-7.4234276,247064,5,27,46830.95411424707,Q2443119
247634,Franck Montagny,14.029851,41,139,0,9.99639,-2.3667207,247634,4,23,136400.25944196765,Q173162
247867,Jeff Sessions,11.343284,153,96,160,-22.827343,10.350294,247867,2,18,0.0,Q358443
248240,Cindy Fabre,12.686567,192,192,192,-7.5189967,-7.7437315,248240,3,27,0.0,Q2443149
248383,Vega,12.686567,192,192,192,21.938358,6.587408,248383,3,28,0.0,Q262629
248649,Pierre Savorgnan de Brazza,10.0,193,77,88,-6.0647,18.913149,248649,1,10,0.0,Q319834
248706,Pierre Guyotat,11.343284,193,77,88,-22.790325,-5.6395946,248706,2,10,1859.932232814622,Q3385406
248940,Stoke City Football Club,18.059702,0,168,183,10.968887,-23.582848,248940,7,0,10783.258631188733,Q18736
249024,Jorge Rafael Videla,11.343284,0,134,135,5.146808,-4.197119,249024,2,20,4832.0,Q75853
249080,Léon Degrelle,11.343284,0,134,135,-5.34895,-1.5416275,249080,2,20,11979.813288180983,Q158844
249218,Les Contemplations,11.343284,54,124,233,-2.9361835,-14.9446945,249218,2,12,0.0,Q3231725
249296,Saint-Julien-Molin-Molette,12.686567,152,129,0,13.721657,18.214039,249296,3,12,2769.602616799671,Q1106456
249405,Dick Wolf,11.343284,0,164,49,-10.959398,18.742428,249405,2,9,8349.556719298093,Q550381
249547,Tournoi de tennis de Paris-Bercy,19.402985,192,192,192,13.477292,15.9163475,249547,8,2,0.8428571428571427,Q1230166
249565,Catherine Lara,15.373135,54,124,233,10.623596,1.2355871,249565,5,5,12619.684171934234,Q2941969
249613,John McCain,73.13433,153,96,160,6.2511,-22.692478,249613,48,18,485489.34797343257,Q10390
249951,Jamais plus jamais,11.343284,192,192,192,-10.1430025,14.544372,249951,2,22,4832.0,Q180279
249989,Watford Football Club,22.089554,0,168,183,19.780642,-22.114172,249989,10,0,78330.19256903764,Q2714
249992,Huddersfield Town Association Football Club,16.716417,0,168,183,-17.042091,7.726228,249992,6,7,22286.336804547784,Q19473
250626,Brighton & Hove Albion Football Club,16.716417,0,168,183,-14.862864,17.685118,250626,6,7,17307.328769187177,Q19453
250825,Eintracht Francfort,22.089554,0,168,183,-5.9208384,7.3979454,250825,10,0,27182.507856784432,Q38245
250863,Maxime Weygand,12.686567,153,96,160,-24.034147,-5.2583222,250863,3,18,9387.93335253337,Q170357
250893,Christophe Bourseiller,10.0,152,129,0,6.7614565,-0.5114463,250893,1,12,0.0,Q2966124
251344,Lætitia,11.343284,192,192,192,-4.7126102,4.150859,251344,2,27,4832.0,Q20024760
251480,Tom Jones (chanteur),16.716417,54,124,233,12.757771,-6.1976576,251480,6,5,11274.839848134701,Q180850
251863,"La Planète des singes (film, 2001)",11.343284,193,77,88,12.908077,-7.644768,251863,2,10,4832.0,Q469624
252781,Bousier,10.0,193,77,88,-3.9676702,15.793545,252781,1,10,0.0,Q861966
252962,Le Roi Lear,11.343284,192,192,192,-13.006938,15.252635,252962,2,20,3006.8574840874503,Q181598
253715,Gigantisme,10.0,54,124,233,-24.196419,12.35136,253715,1,5,0.0,Q501829
254252,Îles Mariannes,11.343284,192,192,192,-13.268188,-13.964072,254252,2,20,7214.471662264478,Q153732
255070,Mickaël Pagis,14.029851,60,163,0,-12.827721,-15.368462,255070,4,7,1255.5518181962527,Q142620
255228,Bernard Buffet,11.343284,235,44,170,-10.746733,-16.619492,255228,2,4,4832.000000000001,Q365304
255603,Julia Gillard,12.686567,153,96,160,13.4102335,-17.921423,255603,3,18,0.0,Q41563
255711,Joe Biden,24.77612,153,96,160,-24.938509,-18.693964,255711,12,18,40460.38363349284,Q6279
256758,Éric Carrière (football),10.0,0,168,183,6.643331,-14.649355,256758,1,3,0.0,Q288053
256887,Louis Nicollin,16.716417,60,163,0,-12.675487,22.265242,256887,6,7,39595.840392742095,Q3262800
257304,Suite géométrique,14.029851,192,192,192,10.515246,-3.0915778,257304,4,15,69.08237626727569,Q173523
257599,Emma Colberti,10.0,235,44,170,14.176066,10.260358,257599,1,4,0.0,Q3052449
260108,Louis Delgrès,10.0,192,192,192,22.081497,-24.721268,260108,1,26,0.0,Q2405773
260219,Dessein intelligent,11.343284,192,192,192,-12.425364,3.2393858,260219,2,17,7730.667893660626,Q172618
262358,The Rugby Championship,19.402985,175,95,13,20.86188,-9.696791,262358,8,3,122807.22317972634,Q58344
263041,Valérie Mairesse,12.686567,185,97,239,-4.618128,7.25609,263041,3,4,7026.190405487206,Q524747
263296,Bette Midler,14.029851,54,124,233,19.29291,10.895974,263296,4,5,12292.488651690262,Q190631
263680,Gabelle,10.0,193,77,88,14.174779,3.9134705,263680,1,10,0.0,Q16783623
264135,Burt Bacharach,11.343284,192,192,192,-4.040546,-9.021281,264135,2,13,9086.730088180439,Q212762
264152,Marinette Pichon,12.686567,60,163,0,-23.826584,-17.054398,264152,3,7,2684.6732255854054,Q273563
264259,Jean-Pierre Elkabbach,11.343284,192,192,192,24.67596,-15.060123,264259,2,32,14490.0,Q3169266
264423,Gaël Monfils,48.955223,192,192,192,24.815538,-0.108233266,264423,30,8,5072.048210643903,Q186429
264440,Julien Benneteau,40.895523,192,192,192,-4.0335627,4.5695643,264440,24,8,4029.9628171984705,Q313402
264448,Marion Bartoli,32.835823,192,192,192,-17.79411,15.336466,264448,18,8,656.2672190506207,Q105838
265597,Grand Prix automobile de Belgique,44.925373,41,139,0,-2.5157216,-20.576132,265597,27,23,22842.899942076514,Q7954
266003,George Ier (roi de Grande-Bretagne),19.402985,235,44,170,7.119312,22.493942,266003,8,31,7397.721354639263,Q130805
266009,George II (roi de Grande-Bretagne),20.74627,235,44,170,-5.3072877,24.28806,266009,9,31,10329.668453851968,Q131981
267635,Lana Turner,16.716417,153,96,160,21.569254,-22.818089,267635,6,18,16483.903536171358,Q201034
268984,Johann Heinrich von Mädler,14.029851,0,148,245,4.347297,22.95247,268984,4,11,1429.4225068144676,Q61267
269362,Franck Pitiot,16.716417,0,164,49,-14.62975,-21.458813,269362,6,4,51401.957584387936,Q3082237
269679,Gustave Serrurier-Bovy,11.343284,193,77,88,-10.26615,-16.853819,269679,2,10,4832.0,Q730882
270472,Débaptisation,12.686567,192,192,192,-4.518952,15.320238,270472,3,21,87089.06419758077,Q24846923
270776,Eva Joly,40.895523,193,77,88,2.8436224,-8.346157,270776,24,10,35798.62653998077,Q464116
270885,Luminescence,32.835823,192,192,192,-2.8587325,24.672873,270885,18,17,147166.93184518316,Q184240
271511,Beastie Boys,11.343284,192,192,192,21.36488,17.944891,271511,2,16,45560.98236484994,Q214039
271670,Gubbio,10.0,235,44,170,-20.15069,17.701046,271670,1,4,0.0,Q20458
271787,Devon (comté),15.373135,192,192,192,-15.097731,-12.037937,271787,5,5,33740.006892854406,Q23156
272151,Alizé Cornet,51.641792,192,192,192,1.8576634,-14.962019,272151,32,8,38353.832680934254,Q229002
272339,Bugsy Siegel,10.0,153,96,160,19.582325,3.9531586,272339,1,18,0.0,Q315487
272861,Diane Kurys,28.805971,235,94,0,-7.1682,-20.47915,272861,15,12,74962.50705960074,Q460223
272865,Michael Pitt,15.373135,0,134,74,4.931858,16.321316,272865,5,1,114738.18758613036,Q352540
273762,Philippe Caubère,12.686567,152,129,0,21.778708,17.443796,273762,3,4,11936.836408156145,Q3379531
274062,Platoon,11.343284,255,42,47,8.307377,-3.1088603,274062,2,13,728.9468599158639,Q190643
275132,Asia Argento,27.462687,0,134,74,16.831675,19.208622,275132,14,1,122738.05455376205,Q232052
275878,Errol Flynn,14.029851,153,96,160,22.159859,-15.900223,275878,4,18,19345.992699229682,Q93188
276133,Vanessa Ferlito,11.343284,54,124,233,1.918193,13.207846,276133,2,5,14490.0,Q233724
276471,Allain Bougrain-Dubourg,12.686567,193,77,88,21.589157,-8.3669615,276471,3,10,6461.279498640701,Q2837646
276510,Edward Moore Kennedy,20.74627,153,96,160,-3.779568,3.3554044,276510,9,18,64.52841816654767,Q134549
276561,Ian Holm,15.373135,0,164,49,-8.045618,-8.063547,276561,5,4,51505.815147709975,Q223091
277207,Robert Stack,12.686567,192,192,192,19.946802,-21.94093,277207,3,1,22158.24456165873,Q355153
277469,Serge Sauvion,11.343284,152,129,0,6.269678,23.218626,277469,2,12,4832.0,Q3479537
278182,Michael Chang,16.716417,192,192,192,0.27623972,23.248732,278182,6,8,6621.463220173331,Q53370
278909,Damon Hill,39.55224,41,139,0,21.675682,17.196602,278909,23,23,9492.949906950233,Q10505
279708,Robert Vaughn,14.029851,0,164,49,11.012323,22.36161,279708,4,9,30399.38622664409,Q314834
279846,Richard Widmark,11.343284,235,94,0,-21.874214,-11.569845,279846,2,12,4832.0,Q320036
279877,George Kennedy,11.343284,0,134,74,-5.389743,6.1963005,279877,2,1,5578.22620891491,Q298818
280476,Gueules cassées,11.343284,192,192,192,-8.790262,18.936369,280476,2,34,4832.0,Q3119250
280601,Martin Bouygues,10.0,193,77,88,-16.403107,14.351718,280601,1,10,0.0,Q680669
282381,Bataille de Manzikert,11.343284,175,95,13,9.101924,-2.8835483,282381,2,3,4832.0,Q200032
283166,Cypress Hill,16.716417,255,42,47,11.989313,-24.375374,283166,6,13,38200.38374606642,Q322196
283771,André Maginot,10.0,153,96,160,14.119177,3.1082788,283771,1,18,0.0,Q318617
283935,New Age,14.029851,235,94,0,-8.172631,-3.4359198,283935,4,27,24147.0,Q183308
284912,Paul Bert,16.716417,193,77,88,24.972954,20.066645,284912,6,10,32880.40198549256,Q735370
285673,Fernando Morientes,15.373135,0,168,183,-9.592735,20.30937,285673,5,0,4135.553366062192,Q45567
285839,Aéroglisseur,11.343284,0,160,220,-8.726851,10.167262,285839,2,24,804.9921008787557,Q185757
287067,Ministère français,24.77612,193,77,88,-11.521917,-6.1818085,287067,12,10,27737.86834035989,Q14037025
287551,Laurence Parisot,14.029851,193,77,88,20.893356,-4.9977827,287551,4,10,186.61234923543265,Q3218924
288864,Claude Érignac,10.0,152,129,0,14.430602,-24.279387,288864,1,12,0.0,Q2978374
289046,Patricia Hearst,11.343284,54,124,233,-0.9777844,-20.47126,289046,2,5,69.9095281900327,Q229556
289290,Sabine,14.029851,152,129,0,-4.2892833,13.274073,289290,4,21,9662.0,Q408545
289557,Jacques Foccart,11.343284,193,77,88,21.36929,-16.756397,289557,2,10,9662.0,Q462077
290012,Special Weapons And Tactics,11.343284,192,192,192,-2.5192504,-11.8753805,290012,2,35,3917.5129932107757,Q324563
290156,FIP (radio),11.343284,175,95,13,-9.792703,-10.883945,290156,2,27,3298.7753943210696,Q961891
290183,Philippe Lavil,12.686567,0,126,172,-1.4368039,16.389956,290183,3,5,3527.5173277105314,Q3380171
291839,Alexander Dubček,18.059702,253,0,107,16.483961,-15.082633,291839,7,6,6445.983696642845,Q150543
293142,Bernard Pons,12.686567,54,124,233,21.07933,19.53998,293142,3,5,18875.346387741578,Q2898459
293146,Anne-Marie Couderc,14.029851,54,124,233,-23.27567,-24.488007,293146,4,5,24445.03731700128,Q2850847
293299,CNP Assurances,15.373135,192,192,192,6.781847,-20.549837,293299,5,10,15875.28005407402,Q1023930
293308,Zélotes,10.0,255,42,47,-3.7651966,2.8328574,293308,1,13,0.0,Q189225
293366,Barbara Cabrita,11.343284,235,94,0,-17.162472,-17.84935,293366,2,12,0.0,Q2883915
294110,Barbet Schroeder,16.716417,54,124,233,12.204182,-9.298033,294110,6,12,46656.157611109076,Q504627
294307,Jean-Roger Caussimon,11.343284,235,44,170,-4.837921,-3.181763,294307,2,4,3906.9157405344376,Q3169977
294987,28 Jours plus tard,10.0,0,134,74,19.507347,14.672935,294987,1,1,0.0,Q221075
295585,True Lies,14.029851,185,97,239,-12.126997,-19.921629,295585,4,4,80195.29962612489,Q110397
295870,Représentations diplomatiques de la France,12.686567,235,44,170,-18.505165,-16.0882,295870,3,10,8890.514618240795,Q2360970
296777,Nathanaël,12.686567,192,192,192,11.32895,-6.7599506,296777,3,21,0.0,Q1359769
297550,Pharisiens,10.0,54,124,233,20.459494,-9.361222,297550,1,5,0.0,Q26403
297913,Leeds,12.686567,0,148,245,-21.315939,-21.425686,297913,3,11,50334.290700028796,Q39121
297964,Jean-Luc Le Magueresse,10.0,0,168,183,3.9832456,1.1975939,297964,1,7,0.0,Q3167186
298920,Théocratie,10.0,0,160,220,-9.18529,-16.521505,298920,1,24,0.0,Q44405
299030,Dick York,11.343284,192,192,192,-21.341679,-17.793556,299030,2,30,9662.0,Q708140
299035,Dick Sargent,11.343284,192,192,192,22.01971,-8.569742,299035,2,30,4832.0,Q441356
299490,Lidar,11.343284,192,192,192,-2.6413054,-12.7226305,299490,2,28,7.0,Q504027
299709,Coriolis Télécom,11.343284,0,168,183,24.996956,5.042332,299709,2,13,13648.622406621307,Q2997375
300429,Flamme (combustion),12.686567,192,192,192,2.0724628,-23.072886,300429,3,17,2353.6046550046035,Q235544
300903,Nicoletta,23.432835,54,124,233,4.211451,-17.888,300903,11,5,135139.1871360208,Q522503
301356,Béton armé,20.74627,0,157,116,19.144794,-6.118117,301356,9,11,184597.70743258414,Q184190
301892,Northrop F-5 Freedom Fighter,19.402985,0,160,220,10.130709,-7.131002,301892,8,18,15160.229058403043,Q308940
303121,Habib Beye,12.686567,60,163,0,2.8047132,22.756388,303121,3,7,18.12401154401155,Q314643
304119,Dynamo Kiev,12.686567,0,168,183,12.253599,18.966293,304119,3,0,65066.61280558493,Q179075
305166,Canal J,14.029851,0,157,116,3.4500084,-5.57918,305166,4,9,28714.849395411926,Q1235679
305172,Joseph Losey,19.402985,185,97,239,-7.385638,8.771693,305172,8,4,60996.9799079982,Q269357
305702,La Décroissance,12.686567,193,77,88,-23.75435,-23.607672,305702,3,10,1568.8829563218007,Q3208431
306064,Peur primale,10.0,235,94,0,-20.257359,-5.7852616,306064,1,22,0.0,Q822057
306311,Wallace et Gromit,16.716417,255,42,47,17.006468,-23.022726,306311,6,13,46852.474851902494,Q691528
306391,"La 25e Heure (film, 2002)",12.686567,54,124,233,-6.3148456,-23.309872,306391,3,5,9662.0,Q218458
307059,Daniel Picouly,11.343284,0,148,245,0.6804755,14.640364,307059,2,11,33768.97007405011,Q1052275
307200,Brandy Norwood,16.716417,54,124,233,16.128368,-4.2708826,307200,6,5,29522.498400599212,Q690974
307672,Paul Anka,11.343284,153,96,160,0.68306416,-17.937773,307672,2,4,9789.317362655886,Q216563
307845,Phalloplastie,11.343284,54,124,233,15.349692,8.422343,307845,2,5,6405.731451601226,Q1889215
308035,Romain Goupil,16.716417,152,129,0,24.047882,-1.9899697,308035,6,12,26257.141251015175,Q653724
308297,Éphébophilie,11.343284,153,96,160,-5.532464,-0.40958878,308297,2,18,4832.0,Q595012
308948,Tullins,11.343284,193,77,88,-12.248534,1.081628,308948,2,10,2049.587925056818,Q470740
308982,Vizille,12.686567,152,129,0,10.787037,5.995605,308982,3,12,5520.997397015263,Q636262
309044,Corynne Charby,10.0,54,124,233,-17.08607,8.059895,309044,1,5,0.0,Q442436
309653,Deuxième guerre macédonienne,19.402985,192,192,192,12.778646,9.42357,309653,8,6,9653.833333333334,Q75665
309686,Sarraltroff,11.343284,192,192,192,-21.80899,-19.394726,309686,2,10,3130.1699273861855,Q22042
310246,Ali Khamenei,10.0,193,77,88,-9.242817,-22.878946,310246,1,10,0.0,Q57336
311859,Kim Novak,11.343284,235,94,0,23.947395,-18.49328,311859,2,14,0.0,Q212879
312264,Attaque du train postal Glasgow-Londres,10.0,192,192,192,-13.387555,-0.21621542,312264,1,7,0.0,Q1140155
313762,Jean-Marc Thibault,15.373135,0,134,74,18.039429,17.70667,313762,5,1,7331.303356487941,Q3167496
313802,Élection présidentielle française de 2007,62.388058,193,77,88,8.366405,-3.3883169,313802,40,10,209852.84323539014,Q245238
313929,Affaire Marković,10.0,193,77,88,-7.327667,21.886644,313929,1,10,0.0,Q2825836
314005,Kofi Yamgnane,11.343284,253,0,107,-17.000008,-14.014632,314005,2,6,4832.0,Q178339
314063,Temple Grandin,10.0,192,192,192,-23.5004,-10.494188,314063,1,1,0.0,Q232810
314165,Nina Companeez,10.0,192,192,192,-17.52244,19.478987,314165,1,10,0.0,Q457123
314381,Paul,11.343284,192,192,192,18.329174,-20.993021,314381,2,35,8056.830778813817,Q225177
314428,Ronnie Van Zant,24.77612,192,192,192,-20.306421,0.47864178,314428,12,30,6.533333333333334,Q348571
314699,Johnny Van Zant,23.432835,192,192,192,-12.019453,-5.7408557,314699,11,30,0.375,Q516342
315722,Maguy,15.373135,0,134,74,3.4352286,16.07103,315722,5,1,8423.232177376618,Q3277423
315785,Frederik de Danemark,19.402985,192,192,192,12.762221,-19.592585,315785,8,26,154.11279216504408,Q1004037
316280,Retour vers le futur 3,14.029851,153,96,160,-24.282,-21.84285,316280,4,18,16904.0,Q230552
316682,Viewtiful Joe,14.029851,192,192,192,-24.728388,14.864524,316682,4,35,0.0,Q1886410
316884,Maîtrise statistique des procédés,10.0,192,192,192,-12.758592,8.6072445,316884,1,10,0.0,Q1356717
317304,Thierry Jordan,11.343284,60,163,0,19.468483,5.5450873,317304,2,6,4832.0,Q164000
317576,Stadium de Toulouse,12.686567,0,168,183,7.6557207,8.804374,317576,3,7,801.6632114097516,Q738044
318388,Sonny Anderson,12.686567,0,168,183,-18.806232,-22.77029,318388,3,3,16339.274760980494,Q313861
318400,Jocelyn Gourvennec,18.059702,60,163,0,10.778689,23.412874,318400,7,7,16950.198462033837,Q2702339
318773,Geoffroy Roux de Bézieux,12.686567,193,77,88,15.916286,19.078844,318773,3,10,246.9092826288392,Q3101149
318871,Benoît Pedretti,10.0,0,168,183,9.938079,-3.07073,318871,1,0,0.0,Q355820
318874,Alou Diarra,15.373135,60,163,0,-13.616658,0.40269354,318874,5,7,2589.0758489986606,Q1926
319221,Élection présidentielle américaine de 2000,30.149254,153,96,160,-12.938585,-20.015488,319221,16,18,9833.237962081028,Q327959
319333,Pont-Saint-Esprit,14.029851,0,157,116,-0.40171674,-19.914257,319333,4,11,14492.0,Q243074
319866,Disturbed,11.343284,192,192,192,-0.34916738,17.612429,319866,2,13,4832.0,Q131366
320467,Personnages de Retour vers le futur,11.343284,153,96,160,4.1261506,21.43886,320467,2,18,0.0,Q2588730
320811,Billy Elliot,18.059702,255,42,47,16.22216,-17.43279,320811,7,13,39099.55254903549,Q458629
320896,Ruban bleu,15.373135,0,148,245,22.300884,-4.761709,320896,5,11,3393.3433154787394,Q815532
321059,Cyril Rool,10.0,0,168,183,-3.7989237,-14.71597,321059,1,7,0.0,Q1148683
321062,Gaëtan Huard,10.0,60,163,0,21.358013,7.22529,321062,1,0,0.0,Q3087348
321095,Patrick Juvet,22.089554,0,126,172,20.085697,-16.86839,321095,10,5,40640.1729493249,Q116020
