,Label,Id,Degree,modularity_class,betweenesscentrality
1091,Epigrafía,1091,4,9,8109.200149539337
1356,Guerra_civil_española,1356,26,5,309278.3998733376
1578,John_Ford_(director_de_cine),1578,7,2,14145.326567368671
3519,Siglo_II,3519,8,9,31121.647235011864
7032,Batalla_de_Chacabuco,7032,1,13,0.0
12210,Eminem,12210,10,3,25333.84838364582
17545,Agnès_Varda,17545,3,11,3815.2326831732116
18519,William_Holden,18519,3,2,3051.0
18595,Oscar,18595,2,11,1526.0
23518,Deborah_Kerr,23518,6,2,30474.186153429913
25303,Elizabeth_McGovern,25303,1,11,0.0
26306,A.I._Inteligencia_Artificial,26306,4,11,9130.723245930662
26775,Gilda_(película),26775,2,2,3158.193893141791
26777,Veinte_mil_leguas_de_viaje_submarino_(película_de_1954),26777,1,2,0.0
26858,Kim_Novak,26858,1,2,0.0
26944,Annie_Hall,26944,4,11,14589.377507051762
26962,Stewart_Granger,26962,2,2,0.0
26990,Midnight_Cowboy,26990,1,11,0.0
27145,Espartaco_(película),27145,14,2,26582.319351361275
27684,Las_minas_del_rey_Salomón_(película),27684,3,2,31602.726492680562
27696,Shane,27696,4,2,8102.347165103043
27707,Alicia_ya_no_vive_aquí,27707,2,11,364.0985320406389
27790,Atracción_fatal,27790,2,2,1526.0
27792,Lethal_Weapon,27792,2,15,1525.9999999999998
27828,Marea_roja_(película),27828,1,11,0.0
27836,El_final_de_la_cuenta_atrás,27836,1,2,0.0
27857,Los_puentes_de_Toko-Ri,27857,1,2,0.0
27890,The_Firm_(película),27890,1,11,0.0
28149,Sabrina_(película_de_1995),28149,1,2,0.0
28296,Ordinary_People,28296,3,11,3050.9999999999995
28317,The_Adventures_of_Robin_Hood,28317,1,11,0.0
28495,Siete_días_de_mayo,28495,1,2,0.0
28524,Alien³,28524,1,11,0.0
28640,Broken_Lance,28640,1,2,0.0
28696,When_Harry_Met_Sally...,28696,3,11,3049.9999999999995
28756,Jean_Peters,28756,2,2,1525.9999999999998
29047,La_fuerza_del_cariño,29047,2,11,1508.5277777777774
29228,Lust_for_Life_(película_de_1956),29228,2,13,33647.896212754524
29451,Suzanne_Pleshette,29451,1,15,0.0
30197,The_Verdict,30197,1,11,0.0
30804,Asbesto,30804,1,6,0.0
35409,Supermartes,35409,1,10,0.0
35690,Kansas,35690,14,10,53188.711897378045
35848,Lauren_Bacall,35848,8,2,17540.42587879076
36035,Bandera_de_Andalucía,36035,1,5,0.0
42533,José_Bono,42533,4,6,16706.0
42679,Juan_Negrín,42679,2,12,3050.0
42914,Bloque_Nacionalista_Galego,42914,6,6,1529.416666666667
43250,James_Horner,43250,4,11,4575.0
45067,Federico_Luppi,45067,6,0,3295.8751312413083
45272,Kōbe,45272,4,3,20882.800522679157
46187,Alcínoo,46187,2,2,0.0
47116,American_Football_League,47116,28,4,688.7901519927699
47118,National_Football_League,47118,149,4,284299.6428400086
47126,Houston_Texans,47126,22,4,142.37386167900465
47191,Fernando_Arrabal,47191,1,5,0.0
48397,Metro_de_Bilbao,48397,1,8,0.0
49775,Michael_Douglas,49775,12,2,9152.666666666666
49791,Kirk_Douglas,49791,48,2,111910.21168174107
49933,Yokohama,49933,4,3,3051.0
50214,John_Glenn,50214,1,2,0.0
50711,Aaliyah,50711,5,17,6486.343341250499
51647,Roberto_Arlt,51647,2,0,1525.9999999999998
53810,Peter_Ustinov,53810,3,2,3050.0
53820,Dioxina,53820,2,6,0.0
56093,True_Lies,56093,2,11,312.7701935707886
56730,Concertación_de_Partidos_por_la_Democracia,56730,6,10,14866.494836607264
56821,Mägo_de_Oz,56821,6,7,7620.0
56853,Danny_Aiello,56853,2,15,13662.0
58709,Max_Aub,58709,3,5,21222.0
60116,Réquiem_por_un_campesino_español,60116,1,5,0.0
61242,El_Burgo_de_Osma,61242,1,5,0.0
62528,Región_Flamenca,62528,4,1,1537.5
63409,Serguéi_Bubka,63409,1,9,0.0
65458,Terciopelo_azul,65458,3,11,374.6590824596788
65896,Eduardo_Frei_Ruiz-Tagle,65896,3,13,1526.0
66111,Ricardo_Montaner,66111,4,10,19272.74581932249
67284,Frank_Capra,67284,1,2,0.0
74772,Mario_Camus,74772,3,6,4574.0
77802,Festival_Internacional_de_Cine_de_Venecia,77802,11,11,16741.292551435163
78346,River_Phoenix,78346,10,11,6684.052109518002
80333,Atleta,80333,10,9,15645.093260442374
83519,Jaime_de_Armiñán,83519,3,12,762.5
83829,Suetonio,83829,5,9,22566.243815576556
86422,Centro_Nacional_de_Inteligencia_(España),86422,2,5,1526.0
87947,NTSC,87947,1,11,0.0
88422,Lendakari,88422,9,6,46579.5
88438,Talcahuano,88438,3,13,19238.902376069927
88851,José_Luis_Cuerda,88851,32,12,61765.7306564379
91064,Pausanias_(geógrafo),91064,9,9,19509.78841244502
92115,Tulle,92115,2,10,0.0
92699,Telmo_Zarra,92699,1,8,0.0
95749,Lidia,95749,3,9,1526.0
96127,Manuel_Gutiérrez_Mellado,96127,1,5,0.0
97385,Calístenes,97385,2,9,1526.0
97709,Pancracio,97709,4,9,479.32366817587723
97960,Johnny_Depp,97960,9,11,15209.5
98529,Batalla_de_Madrid,98529,3,5,1526.0
98583,Universidad_César_Vallejo_Club_de_Fútbol,98583,6,13,3035.5076923076917
98973,Buffalo_Bills,98973,30,4,748.7485919363271
99019,Agustín_González,99019,7,12,129.54693149987293
101234,Cincinnati_Bengals,101234,24,4,284.8326153593457
101239,Arizona_Cardinals,101239,28,4,242.88497795309607
101245,Los_Angeles_Chargers,101245,29,4,870.8521298050816
102077,Copa_Mundial_de_Fútbol_de_1934,102077,1,8,0.0
102835,Super_Bowl,102835,102,4,61550.84619150162
104373,Eduardo_Aninat,104373,2,13,0.0
104936,Super_Bowl_XXXIX,104936,8,4,34.90465977879214
106241,Capitán_Garfio,106241,2,11,2.0
106482,Sleepless_in_Seattle,106482,1,11,0.0
106849,Lucio_Vero,106849,1,9,0.0
107902,Federica_Montseny,107902,1,5,0.0
109222,Estadio_Presidente_Perón,109222,6,13,39072.88973524032
109777,Antonio_Escobar_Huerta,109777,3,12,9039.04933995746
113616,Estadio_Monumental_de_la_UNSA,113616,3,7,10445.264710352776
114130,Villena,114130,1,12,0.0
115393,Joan_Laporta,115393,5,8,10443.222572095414
116090,Utrecht,116090,2,13,32245.65715534091
117772,Sun_Yat-sen,117772,1,3,0.0
119305,Jenófanes,119305,1,9,0.0
120489,Club_Baloncesto_Málaga,120489,17,14,10679.783333333335
121129,Superior_general_de_la_Compañía_de_Jesús,121129,1,11,0.0
121862,Ovidi_Montllor,121862,4,12,3051.0000000000005
123707,Pier_Angeli,123707,1,2,0.0
127644,Juegos_Píticos,127644,3,9,1526.0
128442,Copa_Intercontinental_FIBA,128442,4,14,1527.5000000000002
128489,Copa_del_Rey_de_baloncesto,128489,22,14,73070.09047619047
130765,Educación_espartana,130765,2,9,1526.0000000000002
134125,Luis_Suárez_Miramontes,134125,2,8,10470.243518574878
136690,La_Elipa,136690,1,8,0.0
137507,Real_Unión_Club,137507,17,8,115149.79377915182
138146,Conviasa,138146,1,13,0.0
138167,Gimnasio_(Antigua_Grecia),138167,3,9,3050.0
140014,My_Own_Private_Idaho,140014,3,11,3979.088022278545
140123,Jennifer_Lopez,140123,9,1,233440.9807453582
143121,Guillermo_Amor,143121,1,8,0.0
145291,Puerto_Ordaz,145291,4,13,10651.0
145332,Prórroga_(deporte),145332,14,8,96735.08663756722
