,Label,Id,Degree,modularity_class,betweenesscentrality
5,Agricoltura,5,53,1,1181840.5297904434
291,Aki_Kaurismäki,291,1,6,0.0
342,Anno_luce,342,6,9,38569.850774961655
403,Acidi_nucleici,403,12,1,13082.375276546965
405,Afelio,405,2,1,6325.0
427,Alain_Delon,427,23,6,338200.7935971194
433,Astato,433,4,1,0.0
500,Storia_di_Alitalia,500,12,1,48380.385694467856
501,Air_France,501,9,1,18181.245110603093
831,Cifrario_di_Cesare,831,2,0,6325.0
1303,Curling,1303,6,11,135833.90539604306
1381,Cattedrale,1381,12,12,102101.0448346892
1557,Diritto_del_lavoro,1557,2,0,11216.670064551869
1570,Diritto_bellico,1570,2,0,2366.765415318007
1623,Dino_Meneghin,1623,1,18,0.0
1668,Enciclopedia,1668,9,0,108751.87467962918
1680,Erminio_Macario,1680,6,8,22237.359978079334
1744,Ellisse,1744,12,0,71096.77995352978
1824,File_Transfer_Protocol,1824,8,1,6659.841265478992
1842,Società_italiana_durante_il_fascismo,1842,11,0,77402.86006344044
1851,Firmware,1851,9,1,2981.3278215061036
1871,Fucecchio,1871,6,0,20877.443210045512
1920,Fausto_Coppi,1920,10,8,58457.50239931386
2000,Frutto,2000,7,9,26693.038191455125
2111,Genetica,2111,23,1,252080.10178964084
2283,Imperatori_del_Giappone,2283,4,1,4202.120326804463
2341,Il_grande_freddo,2341,3,2,5814.436817355239
2367,Giochi_della_II_Olimpiade,2367,18,18,106.80883583356886
2368,Giochi_della_III_Olimpiade,2368,4,18,9967.879729724187
2369,Giochi_della_IV_Olimpiade,2369,18,18,6128.706710707124
2371,I_Giochi_olimpici_invernali,2371,18,18,106.80883583356886
2373,III_Giochi_olimpici_invernali,2373,17,18,0.0
2526,Linux,2526,23,1,31787.424238788575
2573,Linguaggio_di_programmazione,2573,9,1,19191.943514720086
2595,Longitudine,2595,4,1,43280.85828723903
2806,Mulhouse,2806,1,13,0.0
2862,Massimo_Serato,2862,5,6,19606.231192058793
2900,Milo_Manara,2900,3,0,35054.42609516186
3140,Operone,3140,9,1,8130.788710696277
3200,PHP,3200,10,1,7062.6825680006705
3283,Vincitori_del_premio_Nobel_per_la_chimica,3283,14,1,113844.65956210482
3398,DNA_ricombinante_in_botanica,3398,6,1,2797.7815085633506
3437,Porifera,3437,3,1,1702.9413935034772
3453,Palladio_(elemento_chimico),3453,8,1,39279.338331921535
3570,Pirenei,3570,11,1,64804.91351703327
3659,Read_Only_Memory,3659,10,1,11288.010229887961
3692,Radiografia_digitale,3692,1,1,0.0
3720,Router,3720,10,1,16435.33814081788
3721,Rodio,3721,3,1,1908.9069580630464
3777,Radiazione_infrarossa,3777,8,1,20183.76850700922
3796,Rete_di_computer,3796,16,1,51671.89688819644
3895,Storia_antica,3895,3,12,31609.0
4006,Server,4006,26,1,57577.55195499918
4091,Gestione_della_catena_di_distribuzione,4091,5,1,1347.7873478818549
4126,Storia_del_colonialismo_in_Africa,4126,4,7,15161.421568949587
4142,Teresa_di_Lisieux,4142,4,8,45938.75900815369
4154,Turismo,4154,18,1,237771.22626022602
4155,Tecnologia,4155,14,1,287433.83269322006
4191,Trattato_che_istituisce_la_Comunità_economica_europea,4191,13,20,57375.0896889413
4248,Tricolore,4248,3,0,12839.190972820572
4314,Teorema_di_Bayes,4314,4,1,12379.157650281179
4412,Unicode,4412,3,1,8922.007233333345
4428,Distribuzione_chi_quadrato,4428,3,1,4159.548644456438
4450,Distribuzione_esponenziale,4450,2,1,0.0
4502,Giochi_della_V_Olimpiade,4502,18,18,106.80883583356886
4504,Giochi_della_VIII_Olimpiade,4504,20,18,64874.76279600969
