,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,53.0,5.0,Agricoltura,0.5156299471855164,Q11451,History_and_Society.Society,5.0,1181840.5297904434,1.0,3459.0,27.328387200832367,History_and_Society,Society
1,1.0,291.0,Aki Kaurismäki,0.9961855411529541,Q276186,Culture.Biography.Biography*,291.0,0.0,6.0,2447.0,0.0,Culture,Biography*
2,6.0,342.0,Anno luce,0.21734751760959625,Q531,STEM.Space,342.0,38569.850774961655,9.0,15476.0,1.3040851056575775,STEM,Space
3,12.0,403.0,Acidi nucleici,0.40734341740608215,Q123619,STEM.Biology,403.0,13082.375276546964,1.0,2333.0,4.888121008872986,STEM,Biology
4,2.0,405.0,Afelio,0.22816647589206696,Q1699691,STEM.Space,405.0,6325.0,1.0,1872.0,0.4563329517841339,STEM,Space
5,23.0,427.0,Alain Delon,0.12253321707248688,Q106529,Culture.Media.Media*,427.0,338200.7935971194,6.0,19174.0,2.818263992667198,Culture,Media*
6,4.0,433.0,Astato,0.9763205647468568,Q999,STEM.Chemistry,433.0,0.0,1.0,3240.0,3.905282258987427,STEM,Chemistry
7,12.0,500.0,Storia di Alitalia,0.2942249774932861,Q55830762,STEM.STEM*,500.0,48380.38569446785,1.0,1435.0,0.0,STEM,STEM*
8,9.0,501.0,Air France,0.9019306898117064,Q131005,History_and_Society.Transportation,501.0,18181.24511060309,1.0,2319.0,8.117376208305357,History_and_Society,Transportation
9,2.0,831.0,Cifrario di Cesare,0.6297846436500549,Q180943,STEM.Mathematics,831.0,6325.0,0.0,1794.0,1.2595692873001099,STEM,Mathematics
10,6.0,1303.0,Curling,0.9879562258720398,Q136851,Culture.Sports,1303.0,135833.90539604306,11.0,2233.0,5.927737355232239,Culture,Sports
11,12.0,1381.0,Cattedrale,0.546748161315918,Q2977,Culture.Philosophy_and_religion,1381.0,102101.0448346892,12.0,2876.0,6.560977935791016,Culture,Philosophy_and_religion
12,2.0,1557.0,Diritto del lavoro,0.7310686111450195,Q628967,History_and_Society.Politics_and_government,1557.0,11216.670064551869,0.0,1641.0,1.462137222290039,History_and_Society,Politics_and_government
13,2.0,1570.0,Diritto bellico,0.983095109462738,Q130596,History_and_Society.Society,1570.0,2366.765415318007,0.0,1578.0,1.966190218925476,History_and_Society,Society
14,1.0,1623.0,Dino Meneghin,0.997758150100708,Q557954,Culture.Sports,1623.0,0.0,18.0,2728.0,0.997758150100708,Culture,Sports
15,9.0,1668.0,Enciclopedia,0.2120788097381592,Q5292,Culture.Literature,1668.0,108751.87467962918,0.0,2847.0,1.9087092876434328,Culture,Literature
16,6.0,1680.0,Erminio Macario,0.9955416321754456,Q556400,Culture.Biography.Biography*,1680.0,22237.35997807933,8.0,2888.0,0.0,Culture,Biography*
17,12.0,1744.0,Ellisse,0.14805719256401062,Q40112,STEM.Technology,1744.0,71096.77995352978,0.0,2961.0,1.7766863107681274,STEM,Technology
18,8.0,1824.0,File Transfer Protocol,0.9481645226478576,Q42283,STEM.Computing,1824.0,6659.841265478992,1.0,2825.0,7.58531618118286,STEM,Computing
19,11.0,1842.0,Società italiana durante il fascismo,0.2942249774932861,Q3963826,STEM.STEM*,1842.0,77402.86006344044,0.0,2497.0,0.0,STEM,STEM*
20,9.0,1851.0,Firmware,0.6723417043685913,Q104851,STEM.Computing,1851.0,2981.327821506104,1.0,2644.0,6.051075339317322,STEM,Computing
21,6.0,1871.0,Fucecchio,1.0000100135803225,Q82699,Geography.Regions.Europe.Southern_Europe,1871.0,20877.443210045512,0.0,2791.0,0.0,Geography,Southern_Europe
22,10.0,1920.0,Fausto Coppi,0.9796776771545408,Q219912,Culture.Sports,1920.0,58457.502399313875,8.0,25923.0,9.796776771545408,Culture,Sports
23,7.0,2000.0,Frutto,0.9697954058647156,Q1364,STEM.Biology,2000.0,26693.038191455118,9.0,2868.0,6.788567841053009,STEM,Biology
24,23.0,2111.0,Genetica,0.8670457601547241,Q7162,STEM.Biology,2111.0,252080.1017896409,1.0,3586.0,19.942052483558655,STEM,Biology
25,4.0,2283.0,Imperatori del Giappone,0.287777841091156,Q188210,History_and_Society.Politics_and_government,2283.0,4202.120326804463,1.0,1352.0,1.151111364364624,History_and_Society,Politics_and_government
26,3.0,2341.0,Il grande freddo,0.9967369437217712,Q1198794,Culture.Media.Films,2341.0,5814.436817355239,2.0,2283.0,2.9902108311653137,Culture,Films
27,18.0,2367.0,Giochi della II Olimpiade,0.8221991658210754,Q8088,Culture.Sports,2367.0,106.80883583356886,18.0,1147.0,14.799584984779358,Culture,Sports
28,4.0,2368.0,Giochi della III Olimpiade,0.9783946871757508,Q8098,Culture.Sports,2368.0,9967.879729724189,18.0,1045.0,3.9135787487030034,Culture,Sports
29,18.0,2369.0,Giochi della IV Olimpiade,0.9637899398803712,Q8111,Culture.Sports,2369.0,6128.706710707124,18.0,824.0,17.348218917846683,Culture,Sports
30,18.0,2371.0,I Giochi olimpici invernali,0.974052667617798,Q9583,Culture.Sports,2371.0,106.80883583356886,18.0,496.0,17.532948017120365,Culture,Sports
31,17.0,2373.0,III Giochi olimpici invernali,0.9969346523284912,Q9596,Culture.Sports,2373.0,0.0,18.0,388.0,16.94788908958435,Culture,Sports
32,23.0,2526.0,Linux,0.7773098945617676,Q388,STEM.Computing,2526.0,31787.424238788575,1.0,3967.0,17.878127574920654,STEM,Computing
33,9.0,2573.0,Linguaggio di programmazione,0.880807101726532,Q9143,STEM.Computing,2573.0,19191.94351472009,1.0,3951.0,7.927263915538788,STEM,Computing
