,Label,Id,Degree,modularity_class,betweenesscentrality
309,Alain-Fournier,309,2,19,2464.0
408,BEL20,408,4,24,0.0
880,Démocratie_libérale,880,9,5,54540.013461351984
1205,Élection_présidentielle_française_de_1965,1205,11,2,8060.408476347835
1208,Élection_présidentielle_française_de_1981,1208,15,2,54670.676932171555
1514,Indice_boursier,1514,8,24,22116.0
1889,Louis_Malle,1889,8,7,79649.11093680006
2161,Nikkei_225,2161,4,24,0.0
2235,Organisation_internationale,2235,1,23,0.0
2335,Prix_Nobel_de_physiologie_ou_médecine,2335,5,20,86689.39171847483
5005,William_Golding,5005,3,1,7118.690897122655
5006,Onde_gravitationnelle,5006,4,28,17441.03190593268
5333,Université_de_Californie_à_Berkeley,5333,3,20,11429.07420579713
5383,Bresse,5383,1,15,0.0
5543,Premier_ministre_du_Canada,5543,4,20,3048.404871215709
7517,Baril,7517,4,10,36781.66666666667
7739,Minsk,7739,5,18,50282.1635758379
7810,Richard_Feynman,7810,5,20,59236.07924215805
7884,Liste_des_communes_du_Haut-Rhin,7884,1,6,0.0
8333,Gouvernement_fédéral_(Belgique),8333,3,5,0.0
8445,Maurice_Pialat,8445,7,8,6670.198464365863
8826,Michaël_Youn,8826,5,19,11721.42524337716
9142,Pierre-Christophe_Baguet,9142,17,2,10591.411691779798
9162,Jacques-Alain_Bénisti,9162,1,2,0.0
9179,Étienne_Blanc,9179,2,2,838.2544416870264
9266,Jean-Christophe_Cambadélis,9266,3,2,3042.0203036161442
9275,Laurent_Cathala,9275,3,2,1153.067594119431
9284,Joëlle_Ceccaldi-Raynaud,9284,2,2,0.0
9294,André_Chassaigne,9294,2,22,0.0
9309,Pierre_Cohen,9309,1,2,0.0
9328,Marc-Philippe_Daubresse,9328,2,2,159.4774111270525
9448,Saint-Siège,9448,4,23,9849.0
9519,Georges_Fenech,9519,1,2,0.0
9548,Erika_(pétrolier),9548,1,8,0.0
9593,François_Grosdidier,9593,5,2,4957.578564751523
9640,David_Habib,9640,2,2,5283.615291908292
9786,Maryse_Joissains-Masini,9786,19,2,20893.383921993845
9787,Marc_Joulaud,9787,3,2,6412.192970872683
10015,Jean-Marie_Le_Guen,10015,3,2,5090.889371235482
10081,Sergio_Leone,10081,10,7,32853.91095616168
10122,Thierry_Mariani,10122,10,2,57560.1944309396
10139,Pierre_Méhaignerie,10139,5,22,26728.903242795335
10257,Patrick_Ollier,10257,6,2,7412.937792167609
10338,Jean-Luc_Reitzer,10338,5,6,194.24342411896302
10552,Loir_(rivière),10552,5,22,2464.333333333333
10680,Éric_Woerth,10680,8,2,22084.256808028782
12060,Henri_Becquerel,12060,3,20,8345.522642791762
