,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,309,Alain-Fournier,309,2,19,2464.0,Q298394
1,408,BEL20,408,4,24,0.0,Q795831
2,880,Démocratie libérale,880,9,5,54540.013461351984,Q192125
3,1205,Élection présidentielle française de 1965,1205,11,2,8060.408476347834,Q1450635
4,1208,Élection présidentielle française de 1981,1208,15,2,54670.67693217156,Q930869
5,1514,Indice boursier,1514,8,24,22116.0,Q223371
6,1889,Louis Malle,1889,8,7,79649.11093680006,Q55392
7,2161,Nikkei 225,2161,4,24,0.0,Q507338
8,2235,Organisation internationale,2235,1,23,0.0,Q484652
9,2335,Prix Nobel de physiologie ou médecine,2335,5,20,86689.39171847483,Q80061
10,5005,William Golding,5005,3,1,7118.690897122655,Q44183
11,5006,Onde gravitationnelle,5006,4,28,17441.03190593268,Q190035
12,5333,Université de Californie à Berkeley,5333,3,20,11429.07420579713,Q168756
13,5383,Bresse,5383,1,15,0.0,Q910335
14,5543,Premier ministre du Canada,5543,4,20,3048.404871215709,Q839078
15,7517,Baril,7517,4,10,36781.66666666667,Q178506
16,7739,Minsk,7739,5,18,50282.1635758379,Q2280
17,7810,Richard Feynman,7810,5,20,59236.07924215805,Q39246
18,7884,Liste des communes du Haut-Rhin,7884,1,6,0.0,Q384294
19,8333,Gouvernement fédéral (Belgique),8333,3,5,0.0,Q390947
20,8445,Maurice Pialat,8445,7,8,6670.198464365863,Q503898
21,8826,Michaël Youn,8826,5,19,11721.425243377158,Q737676
22,9142,Pierre-Christophe Baguet,9142,17,2,10591.411691779798,Q3382938
23,9162,Jacques-Alain Bénisti,9162,1,2,0.0,Q3157844
24,9179,Étienne Blanc,9179,2,2,838.2544416870263,Q1590383
25,9266,Jean-Christophe Cambadélis,9266,3,2,3042.020303616144,Q1684726
26,9275,Laurent Cathala,9275,3,2,1153.067594119431,Q3219106
27,9284,Joëlle Ceccaldi-Raynaud,9284,2,2,0.0,Q371696
28,9294,André Chassaigne,9294,2,22,0.0,Q517765
29,9309,Pierre Cohen,9309,1,2,0.0,Q960706
30,9328,Marc-Philippe Daubresse,9328,2,2,159.4774111270525,Q960474
31,9448,Saint-Siège,9448,4,23,9849.0,Q159583
32,9519,Georges Fenech,9519,1,2,0.0,Q12937
33,9548,Erika (pétrolier),9548,1,8,0.0,Q1354330
34,9593,François Grosdidier,9593,5,2,4957.578564751523,Q3084783
35,9640,David Habib,9640,2,2,5283.615291908292,Q3018028
36,9786,Maryse Joissains-Masini,9786,19,2,20893.383921993845,Q3296342
37,9787,Marc Joulaud,9787,3,2,6412.192970872683,Q3288141
38,10015,Jean-Marie Le Guen,10015,3,2,5090.889371235482,Q640830
39,10081,Sergio Leone,10081,10,7,32853.91095616168,Q164562
40,10122,Thierry Mariani,10122,10,2,57560.1944309396,Q63655
41,10139,Pierre Méhaignerie,10139,5,22,26728.90324279533,Q895873
42,10257,Patrick Ollier,10257,6,2,7412.937792167609,Q976436
43,10338,Jean-Luc Reitzer,10338,5,6,194.24342411896302,Q3167246
44,10552,Loir (rivière),10552,5,22,2464.333333333333,Q376133
45,10680,Éric Woerth,10680,8,2,22084.256808028786,Q288486
46,12060,Henri Becquerel,12060,3,20,8345.522642791762,Q41269
47,12126,Jacques Tati,12126,4,18,17375.217059616065,Q51549
48,12264,Canton du Tessin,12264,6,4,10791.696059718452,Q12724
49,12584,Sarrebruck,12584,4,9,8526.825636062349,Q1724
50,12601,Boileau-Narcejac,12601,6,8,9336.158463133392,Q2662892
51,12659,Nashville,12659,8,23,19772.835585764344,Q23197
52,12661,Montpelier,12661,5,23,6467.58317128148,Q26426
53,12669,Frédéric Dard,12669,5,16,9595.125313787756,Q561486
54,13148,Amoco Cadiz,13148,2,16,0.0,Q473794
55,14364,Ankara,14364,2,28,5919.130698790271,Q3640
56,14400,Mandchourie,14400,4,8,7388.0,Q81126
57,15253,Saturne (mythologie),15253,3,20,29447.0,Q134388
58,15279,Richard Dawkins,15279,2,20,39184.0,Q44461
59,15623,Steve Ballmer,15623,3,20,1812.2205514315472,Q181162
60,16633,Karl-Wilhelm Naundorff,16633,3,15,4860.201870683361,Q64582
61,18239,Courrières,18239,2,15,0.0,Q323072
62,18249,Poussier,18249,4,15,2792.3854590392475,Q1778575
63,19035,Grisou,19035,4,15,2792.3854590392475,Q394497
64,19676,Tom Hanks,19676,8,1,15953.681719567916,Q2263
65,19688,Giverny,19688,1,16,0.0,Q165061
66,20156,Montreuil (Seine-Saint-Denis),20156,12,2,230236.1945449877,Q193370
67,20298,Gotlib,20298,2,19,2464.0,Q702741
68,20688,Saint-Trivier-de-Courtes,20688,1,10,0.0,Q838736
69,22124,"Manon des sources (film, 1952)",22124,1,8,0.0,Q3286479
70,22463,Auray,22463,6,25,36497.15181293168,Q62958
71,22958,Sénat romain,22958,1,18,0.0,Q130614
72,22983,Polonium,22983,2,20,4926.0,Q979
73,23162,Pierre Abélard,23162,1,18,0.0,Q4295
74,23176,Rillieux-la-Pape,23176,4,15,50011.20117220418,Q386122
75,23933,Catastrophe de Seveso,23933,2,24,26994.0,Q8190
76,24309,Alain Chamfort,24309,8,16,79377.15355935115,Q2829653
77,24437,Bombarde (instrument),24437,1,16,0.0,Q540887
78,24473,Liste des empereurs byzantins,24473,5,28,9.666666666666666,Q128866
79,24869,Pulsar,24869,2,28,2464.0,Q4360
80,25556,César de la meilleure réalisation,25556,17,8,65241.50296699235,Q24137
81,25575,Institut Le Rosey,25575,1,5,0.0,Q627122
82,25697,Coupe Davis,25697,5,1,48319.03048252002,Q132377
83,25711,Alain Touraine,25711,1,2,0.0,Q333686
84,25822,Knokke-Heist,25822,3,26,17216.0,Q12988
85,26317,Knesset,26317,7,30,2464.5,Q133396
86,26491,John Keats,26491,4,20,36777.0,Q82083
87,27244,Duché de Bourgogne,27244,5,18,1229.0,Q4712
88,27409,Roselyne Bachelot,27409,13,16,64736.913446929786,Q436173
89,27878,Irène Jacob,27878,5,7,13301.024717461332,Q230659
90,27985,"Manon des sources (film, 1986)",27985,4,4,7431.151840082711,Q603092
91,28001,Jean de Florette (film),28001,2,8,2464.0,Q1315577
92,29663,Vénus Beauté (Institut),29663,8,14,2.4000000000000004,Q240765
93,30514,Mort à Venise,30514,2,14,33099.992563896856,Q742308
94,30541,Daniel Ceccaldi,30541,3,7,2610.684068700254,Q663802
95,31903,Queensland,31903,3,1,1507.334327912267,Q36074
96,31928,Dani (artiste),31928,2,14,24632.8853341096,Q548211
97,32573,Bibracte,32573,2,18,0.0,Q650053
98,32743,Tsar,32743,4,28,52392.19798233548,Q44356
99,33473,Héliopause,33473,1,28,0.0,Q1137936
100,35500,RTL2,35500,1,16,0.0,Q1613740
101,35501,Journal officiel de la République française,35501,17,2,46620.01478174666,Q1815103
102,38237,Georges Lemaître,38237,2,28,10217.987867347209,Q12998
103,38341,Don Giovanni,38341,4,8,4334.262751443841,Q192039
104,38874,Le Cercle rouge,38874,1,16,0.0,Q1416440
105,38875,Ferdinand Ier (empereur du Saint-Empire),38875,1,23,0.0,Q150611
106,38928,Micheline Presle,38928,12,14,17449.033598249698,Q446235
107,38929,Tonie Marshall,38929,21,14,61310.99952014027,Q2555171
108,38956,Klaus Barbie,38956,6,18,4803.8832112095615,Q77088
109,39295,Cet obscur objet du désir,39295,1,8,0.0,Q1138798
110,40545,Pierre Messmer,40545,9,15,12194.887976052805,Q271822
111,40661,Trou noir supermassif,40661,3,28,7386.0,Q40392
112,41679,Le Voyageur (série télévisée),41679,4,4,21745.7000656188,Q1194353
113,41687,Dany Robin,41687,3,16,1169.6398883399402,Q279382
114,41808,LGV Est européenne,41808,6,6,11660.854335577951,Q945937
115,41879,Alexandre Ier (empereur de Russie),41879,2,0,2464.0,Q15193
116,42488,Bernard Le Coq,42488,4,8,1356.227213162311,Q346121
117,42681,Marc Porel,42681,5,14,60259.069208905974,Q327767
118,42798,Dynastie Song,42798,3,4,4926.0,Q7462
119,43237,Évaporation des trous noirs,43237,3,28,2464.0,Q497396
120,43271,Miramax,43271,3,4,6308.346041691358,Q465449
121,43662,Louise de La Vallière,43662,6,29,217.06301085011575,Q232125
122,44028,Robert Dalban,44028,5,8,19152.709715420013,Q722412
123,44187,Max Favalelli,44187,3,8,4383.589906535881,Q3302097
124,44472,"La Vérité (film, 1960)",44472,7,8,11867.58365429846,Q1217355
125,44558,Michel Creton,44558,3,8,6500.534456089519,Q430322
126,45352,Démographie de la Suisse,45352,1,4,0.0,Q688599
127,45979,Débarquement de Provence,45979,7,15,55600.43640879013,Q221111
128,46207,Royal Air Force,46207,17,15,283246.12987619033,Q165862
129,46209,Bombardements de Tokyo,46209,3,20,2464.0,Q59886
130,46528,Boeing B-29 Superfortress,46528,7,20,29224.84027796457,Q184870
131,46569,Juan Ponce de León,46569,1,4,0.0,Q185974
132,46644,Amour (fleuve),46644,1,8,0.0,Q6862
133,46767,Valérie Stroh,46767,3,19,4926.0,Q3554312
134,46791,Arme chimique,46791,4,24,42035.83598373234,Q3639228
135,46916,Charles Vanel,46916,8,8,62897.01299706258,Q965918
136,46921,Paul Langevin,46921,4,20,11895.761654744463,Q25320
137,46934,Georges Claisse,46934,5,8,16939.797908499986,Q892627
138,47227,Charles XIV Jean,47227,1,0,0.0,Q52927
139,47584,Didier (film),47584,2,4,12991.498536974996,Q3026892
140,47656,Frédéric III (empereur allemand),47656,1,5,0.0,Q58600
141,47744,Rosy Varte,47744,4,8,2870.926110512552,Q2641146
142,47919,Ticky Holgado,47919,5,19,27324.84732818967,Q2121322
143,48206,Somaliland,48206,3,28,3325.0393529581547,Q34754
144,48493,Silvio Berlusconi,48493,8,23,19642.71144691208,Q11860
145,50482,Chambre noire,50482,3,4,9847.0,Q183998
146,51517,Manille,51517,2,16,2464.0,Q1461
147,51740,Wilhelm Keitel,51740,1,15,0.0,Q76361
148,52218,"Pirates (film, 1986)",52218,4,8,0.0,Q1673923
149,52442,Marie-Pierre Kœnig,52442,4,15,100.89817572922009,Q433116
150,52541,Avion de reconnaissance,52541,2,20,0.0,Q3041792
151,53011,Mer Égée,53011,2,15,2464.0,Q34575
152,53364,César du meilleur espoir féminin,53364,17,8,35377.583159387585,Q29597
153,54846,Frédéric Joliot-Curie,54846,7,20,27545.315604991363,Q150989
154,54917,Christophe Miossec,54917,6,16,26262.224664677637,Q718501
155,55291,Raimu,55291,7,4,17871.068374160066,Q1394721
156,55476,Henri Giraud (militaire),55476,6,15,36311.21633294359,Q318122
157,55500,Harry Belafonte,55500,1,16,0.0,Q214959
158,55594,Berlinale,55594,10,8,55556.88809529337,Q130871
159,55961,Claude Sautet,55961,21,8,84110.26137316036,Q106669
160,56240,Novgorod,56240,2,18,1554.75587848124,Q2235
161,56245,Nijni Novgorod,56245,4,18,10754.612985102878,Q891
162,56291,Le Touquet-Paris-Plage,56291,8,2,40128.0341492234,Q323164
163,56302,John Kerry,56302,13,23,47665.175022219875,Q22316
164,56554,Convention de Schengen,56554,1,2,0.0,Q83356
165,57373,Paul-Émile Victor,57373,2,15,20382.070669943507,Q1307585
166,57455,Le Hussard sur le toit (film),57455,2,2,94.86002953783111,Q1194500
167,57493,Pierre Brossolette,57493,2,15,7386.0,Q680881
168,58025,Chambre des lords,58025,3,5,7386.0,Q11007
169,58259,Les Saintes Chéries (série télévisée),58259,2,14,0.0,Q3235284
170,58675,Attentats de Madrid du 11 mars 2004,58675,1,2,0.0,Q213531
171,59380,Diane Dufresne,59380,5,16,3575.0879913666563,Q3026211
172,59695,Béotie,59695,1,28,0.0,Q8257871
173,62515,Sueurs froides,62515,5,8,17278.222087256334,Q202548
174,63860,Paul Allen,63860,3,20,2774.109462558324,Q162005
175,64552,Renaud Muselier,64552,9,2,14743.649560105112,Q3424934
176,64954,Le Dernier Empereur,64954,8,8,20613.75613379615,Q212775
177,65606,Cardinal (religion),65606,3,18,2464.0,Q45722
